,Tender Heights,June The Weapon,Country Roy,Cobbers Chance,Classy Moreira,Honest Frank
10-01-2023 12:07:31.677747,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.576)","(1.9, 2.08, 2.0685714285714285)","(6.0, 7.2, 7.07)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.616666666666667)"
10-01-2023 12:07:32.725704,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.6)","(1.9, 2.08, 2.0685714285714285)","(6.0, 7.2, 7.07)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:33.775527,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.6)","(1.9, 2.08, 2.068405797101449)","(6.0, 7.2, 7.07)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:34.787042,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.6)","(1.9, 2.08, 2.068405797101449)","(6.0, 7.2, 7.0634146341463415)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:36.027051,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.8125)","(1.9, 2.08, 2.073846153846154)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:36.937944,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.8125)","(1.9, 2.08, 2.073846153846154)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:37.902829,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.1, 2.048411214953271)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:38.932187,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.1, 2.048888888888889)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.590322580645162)"
10-01-2023 12:07:39.937013,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.1, 2.08075)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:40.881459,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.1, 2.0416666666666665)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:41.885921,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.1, 2.0384615384615383)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:42.859976,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.1, 2.0833333333333335)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:44.014444,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.1174358974358976)","(6.0, 7.2, 7.048648648648649)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:45.043373,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.1174358974358976)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:45.984159,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.1075)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:46.918387,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.086666666666667)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:47.870931,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.086666666666667)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:48.898740,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.110909090909091)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.612)"
10-01-2023 12:07:49.850447,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.12, 2.110909090909091)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.531818181818182)"
10-01-2023 12:07:50.773984,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.693333333333333)","(1.9, 2.12, 2.1161538461538463)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 20.17391304347826)","(4.6, 6.2, 5.8)"
10-01-2023 12:07:51.758787,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.693333333333333)","(1.9, 2.14, 2.1110344827586207)","(6.0, 7.2, 7.024390243902439)","(18.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.6000000000000005)"
10-01-2023 12:07:52.799905,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.693333333333333)","(1.9, 2.18, 2.1529032258064515)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.742857142857143)"
10-01-2023 12:07:53.853362,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.693333333333333)","(1.9, 2.18, 2.1529032258064515)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.742857142857143)"
10-01-2023 12:07:54.925742,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.693333333333333)","(1.9, 2.18, 2.1529032258064515)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.09090909090909)","(4.6, 6.0, 5.6000000000000005)"
10-01-2023 12:07:55.989086,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.1529032258064515)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.742857142857143)"
10-01-2023 12:07:56.904244,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.1529032258064515)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.742857142857143)"
10-01-2023 12:07:57.941832,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.1595121951219514)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.09090909090909)","(4.6, 6.0, 5.50909090909091)"
10-01-2023 12:07:58.878257,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.1595121951219514)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.472)"
10-01-2023 12:07:59.847966,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.1644444444444444)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.09090909090909)","(4.6, 6.0, 5.472)"
10-01-2023 12:08:00.869953,"(15.0, 23.0, 19.57142857142857)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.102222222222222)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 6.0, 5.472)"
10-01-2023 12:08:01.839663,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.13)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.17391304347826)","(4.6, 6.0, 5.472)"
10-01-2023 12:08:02.781936,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.102222222222222)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.17391304347826)","(4.6, 6.0, 5.472)"
10-01-2023 12:08:03.857491,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.168085106382979)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.17391304347826)","(4.6, 6.0, 5.472)"
10-01-2023 12:08:04.779086,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.168085106382979)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.17391304347826)","(4.6, 6.0, 5.472)"
10-01-2023 12:08:05.719465,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.169433962264151)","(6.0, 7.2, 7.031578947368421)","(16.0, 22.0, 20.17391304347826)","(4.6, 5.9, 5.488235294117647)"
10-01-2023 12:08:06.806828,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.169433962264151)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.17391304347826)","(4.6, 5.9, 5.488235294117647)"
10-01-2023 12:08:07.791750,"(15.0, 23.0, 19.444444444444443)","(4.6, 10.5, 9.714285714285715)","(1.9, 2.18, 2.1766666666666667)","(6.0, 7.2, 7.048648648648649)","(16.0, 22.0, 20.17391304347826)","(4.6, 5.8, 5.55)"
10-01-2023 12:08:08.810528,"(14.0, 23.0, 19.444444444444443)","(4.8, 10.5, 9.714285714285715)","(1.9, 2.22, 2.2022222222222223)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 20.09090909090909)","(4.6, 5.8, 5.4375)"
10-01-2023 12:08:09.877385,"(14.0, 23.0, 19.444444444444443)","(4.8, 10.5, 9.714285714285715)","(1.9, 2.22, 2.198571428571429)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 5.8, 5.4375)"
10-01-2023 12:08:10.838876,"(14.0, 23.0, 19.444444444444443)","(4.8, 10.5, 9.714285714285715)","(1.9, 2.2, 2.15679012345679)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 5.8, 5.4375)"
10-01-2023 12:08:11.740794,"(14.0, 23.0, 19.444444444444443)","(4.8, 10.5, 9.714285714285715)","(1.9, 2.2, 2.161538461538462)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 5.8, 5.4375)"
10-01-2023 12:08:12.816357,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.583333333333334)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.2, 7.024390243902439)","(16.0, 22.0, 19.529411764705884)","(4.6, 5.8, 5.428571428571429)"
10-01-2023 12:08:13.944532,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.583333333333334)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.2, 7.0588235294117645)","(16.0, 22.0, 20.09090909090909)","(4.6, 5.8, 5.428571428571429)"
10-01-2023 12:08:15.077004,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.693333333333333)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.2, 7.321052631578947)","(16.0, 22.0, 19.103448275862068)","(4.6, 5.8, 5.423076923076923)"
10-01-2023 12:08:15.985401,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.693333333333333)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.4, 7.321052631578947)","(16.0, 22.0, 19.103448275862068)","(4.6, 5.8, 5.423076923076923)"
10-01-2023 12:08:17.064737,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.693333333333333)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.4, 7.321052631578947)","(16.0, 22.0, 17.8)","(4.6, 5.8, 5.452941176470588)"
10-01-2023 12:08:17.989099,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.693333333333333)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.4, 7.321052631578947)","(16.0, 21.0, 17.952380952380953)","(4.6, 5.7, 5.431578947368421)"
10-01-2023 12:08:18.968313,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.693333333333333)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.4, 7.321052631578947)","(16.0, 21.0, 19.095238095238095)","(4.6, 5.6, 5.425000000000001)"
10-01-2023 12:08:19.863853,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.693333333333333)","(1.9, 2.2, 2.1653465346534655)","(6.0, 7.4, 7.321052631578947)","(16.0, 21.0, 19.095238095238095)","(4.6, 5.6, 5.425000000000001)"
10-01-2023 12:08:20.760494,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.658823529411764)","(1.9, 2.2, 2.166019417475728)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.946428571428573)","(4.6, 5.6, 5.425000000000001)"
10-01-2023 12:08:21.835057,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.658823529411764)","(1.9, 2.2, 2.142857142857143)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.6, 5.425000000000001)"
10-01-2023 12:08:22.868547,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.658823529411764)","(1.9, 2.2, 2.142857142857143)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.573529411764707)","(4.6, 5.6, 5.41764705882353)"
10-01-2023 12:08:23.905548,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.658823529411764)","(1.9, 2.2, 2.1885714285714286)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.433333333333334)"
10-01-2023 12:08:24.873267,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.658823529411764)","(1.9, 2.2, 2.1885714285714286)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.6, 5.433333333333334)"
10-01-2023 12:08:25.850818,"(14.0, 23.0, 18.783783783783782)","(4.8, 10.5, 9.8)","(1.9, 2.2, 2.1885714285714286)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:26.761216,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 10.041666666666666)","(1.9, 2.2, 2.1885714285714286)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:27.658818,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.1885714285714286)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:28.687387,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.1915789473684213)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:30.069944,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.1733333333333333)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:31.137945,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.1733333333333333)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:32.078665,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.191794871794872)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.421428571428572)"
10-01-2023 12:08:33.042277,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.191794871794872)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.6, 5.423076923076923)"
10-01-2023 12:08:34.177186,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.191794871794872)","(6.0, 7.0, 6.901538461538461)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.5, 5.25)"
10-01-2023 12:08:35.357658,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.88888888888889)","(1.9, 2.2, 2.1995454545454547)","(6.0, 7.0, 6.9)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.190476190476191)"
10-01-2023 12:08:36.430116,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 10.041666666666666)","(1.9, 2.22, 2.1995454545454547)","(6.0, 7.0, 6.9)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.18)"
10-01-2023 12:08:37.454707,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 10.041666666666666)","(1.9, 2.22, 2.1995454545454547)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.12)"
10-01-2023 12:08:38.470847,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.992307692307692)","(1.9, 2.22, 2.1995454545454547)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.076923076923077)"
10-01-2023 12:08:39.412270,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.675)","(1.9, 2.22, 2.1995454545454547)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.12)"
10-01-2023 12:08:40.326967,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.675)","(1.9, 2.22, 2.1995454545454547)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.12)"
10-01-2023 12:08:41.279162,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.675)","(1.9, 2.22, 2.204)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:42.186861,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.675)","(1.9, 2.22, 2.204)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:43.064114,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.675)","(1.9, 2.22, 2.182105263157895)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:43.998975,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.675)","(1.9, 2.22, 2.196)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:44.969635,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.196)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:46.034474,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.202)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:47.004464,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.202)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.4, 5.055555555555555)"
10-01-2023 12:08:47.922917,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.202)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.526315789473685)","(4.6, 5.4, 5.05)"
10-01-2023 12:08:48.898627,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.202)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.05)"
10-01-2023 12:08:49.962748,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.4, 5.036585365853658)"
10-01-2023 12:08:51.007761,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.3, 5.107142857142857)"
10-01-2023 12:08:52.084690,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.3, 5.083333333333333)"
10-01-2023 12:08:53.113652,"(14.0, 23.0, 18.894736842105264)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.3, 5.0625)"
10-01-2023 12:08:54.115699,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.526315789473685)","(4.6, 5.3, 5.044117647058823)"
10-01-2023 12:08:55.139121,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.3, 5.044117647058823)"
10-01-2023 12:08:56.098851,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.3, 5.044117647058823)"
10-01-2023 12:08:57.054425,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.3, 5.044117647058823)"
10-01-2023 12:08:58.005359,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.3, 5.044117647058823)"
10-01-2023 12:08:58.908040,"(14.0, 23.0, 18.783783783783782)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.3, 5.044117647058823)"
10-01-2023 12:08:59.782632,"(14.0, 22.0, 20.92857142857143)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.1971428571428575)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.2, 5.05)"
10-01-2023 12:09:00.775395,"(14.0, 22.0, 18.833333333333332)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.22, 2.201538461538462)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.2, 4.768965517241379)"
10-01-2023 12:09:01.855490,"(14.0, 22.0, 18.833333333333332)","(5.0, 10.5, 10.0875)","(1.9, 2.24, 2.2092307692307696)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.2, 4.768965517241379)"
10-01-2023 12:09:02.860339,"(14.0, 22.0, 18.833333333333332)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.24, 2.225)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.2, 4.768965517241379)"
10-01-2023 12:09:03.863433,"(14.0, 22.0, 18.375)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.24, 2.225)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.6, 5.2, 4.768965517241379)"
10-01-2023 12:09:05.163586,"(14.0, 22.0, 18.375)","(5.0, 10.5, 9.978947368421053)","(1.9, 2.24, 2.2300000000000004)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.6, 5.2, 4.768965517241379)"
10-01-2023 12:09:06.288372,"(14.0, 22.0, 18.375)","(6.0, 10.5, 9.978947368421053)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.4, 5.2, 4.7138888888888895)"
10-01-2023 12:09:07.341423,"(14.0, 22.0, 18.375)","(6.0, 10.5, 9.99375)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 17.11764705882353)","(4.4, 5.2, 4.7138888888888895)"
10-01-2023 12:09:08.367211,"(14.0, 22.0, 18.375)","(6.0, 10.5, 9.99375)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.4, 5.2, 4.7138888888888895)"
10-01-2023 12:09:09.381277,"(14.0, 22.0, 18.375)","(6.0, 10.5, 9.99375)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.904477611940298)","(16.0, 21.0, 18.82894736842105)","(4.4, 5.2, 4.7138888888888895)"
10-01-2023 12:09:10.474888,"(14.0, 22.0, 18.375)","(6.0, 10.5, 9.99375)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 7.1)","(16.0, 21.0, 18.708333333333332)","(4.4, 5.2, 4.7138888888888895)"
10-01-2023 12:09:11.540968,"(14.0, 22.0, 18.375)","(6.0, 10.5, 9.99375)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.4, 7.1)","(16.0, 21.0, 16.62162162162162)","(4.4, 5.2, 4.7138888888888895)"
10-01-2023 12:09:12.560236,"(14.0, 22.0, 18.463414634146343)","(6.0, 10.5, 10.125)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.75)","(16.0, 21.0, 17.4)","(4.2, 5.2, 4.7138888888888895)"
10-01-2023 12:09:13.597480,"(14.0, 22.0, 18.463414634146343)","(6.0, 10.5, 10.125)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.75)","(16.0, 21.0, 16.95)","(4.2, 5.2, 4.710810810810811)"
10-01-2023 12:09:14.543167,"(14.0, 22.0, 18.62162162162162)","(6.0, 10.5, 10.125)","(1.9, 2.24, 2.2325000000000004)","(6.0, 7.0, 6.75)","(16.0, 21.0, 17.4)","(4.2, 5.1, 4.723076923076923)"
