,Sister Joann,Whale Of A Time,Eternal Heart,Cousin Winnie,Ellies Lil Castle,Jacks Sister Jill,Natural Sonde
16-12-2022 10:27:39.023365,"(41.0, 240.0, 94.66666666666667)","(5.0, 7.0, 6.666666666666667)","(11.0, 12.5, 10.961538461538462)","(2.8, 3.05, 2.958333333333333)","(3.8, 4.9, 4.74)","(3.8, 6.0, 5.771428571428571)","(51.0, 200.0, 130.0)"
16-12-2022 10:27:40.027899,"(31.0, 240.0, 94.66666666666667)","(5.0, 7.0, 6.666666666666667)","(11.0, 12.5, 10.961538461538462)","(2.8, 3.05, 2.956153846153846)","(3.9, 4.9, 4.74)","(3.8, 6.0, 5.771428571428571)","(41.0, 200.0, 130.0)"
16-12-2022 10:27:41.086935,"(31.0, 250.0, 99.33333333333333)","(5.0, 7.0, 6.666666666666667)","(11.0, 12.5, 10.961538461538462)","(2.8, 3.15, 2.956153846153846)","(3.9, 4.9, 4.74)","(3.8, 6.0, 5.771428571428571)","(41.0, 200.0, 130.0)"
16-12-2022 10:27:42.163581,"(31.0, 250.0, 179.53846153846155)","(5.0, 7.2, 6.8)","(11.0, 12.5, 10.875)","(2.8, 3.15, 2.96)","(3.9, 4.9, 4.790909090909091)","(3.8, 6.0, 5.648)","(41.0, 200.0, 130.0)"
16-12-2022 10:27:43.225629,"(31.0, 250.0, 98.66666666666667)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.5, 11.75)","(2.8, 3.1, 3.0341176470588236)","(3.9, 4.9, 4.766666666666667)","(3.8, 6.0, 5.728571428571429)","(41.0, 200.0, 130.0)"
16-12-2022 10:27:44.195622,"(31.0, 250.0, 180.15384615384613)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.0341176470588236)","(3.9, 4.9, 4.766666666666667)","(3.8, 5.9, 5.728571428571429)","(41.0, 200.0, 130.0)"
16-12-2022 10:27:45.201211,"(31.0, 250.0, 221.625)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.0341176470588236)","(3.9, 4.9, 4.766666666666667)","(3.8, 5.9, 5.66)","(41.0, 200.0, 130.0)"
16-12-2022 10:27:46.129661,"(31.0, 250.0, 175.0)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.0341176470588236)","(3.9, 4.9, 4.742857142857143)","(3.8, 5.9, 5.7)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:47.059577,"(31.0, 250.0, 175.0)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.0341176470588236)","(3.9, 4.8, 4.742857142857143)","(3.8, 5.9, 5.7)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:47.992169,"(31.0, 250.0, 175.0)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.0341176470588236)","(3.9, 4.8, 4.742857142857143)","(3.8, 5.9, 5.7)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:49.069894,"(31.0, 250.0, 175.0)","(5.0, 7.0, 6.285714285714286)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.036)","(3.9, 4.8, 4.742857142857143)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:50.017097,"(31.0, 240.0, 132.5)","(5.0, 7.0, 6.133333333333334)","(11.0, 12.0, 11.5)","(2.8, 3.1, 3.036)","(3.9, 4.8, 4.742857142857143)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:51.009683,"(31.0, 240.0, 132.5)","(5.0, 6.8, 6.4)","(11.0, 12.0, 11.5)","(2.8, 3.15, 3.112222222222222)","(3.9, 4.8, 4.742857142857143)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:51.964272,"(31.0, 240.0, 132.5)","(5.0, 6.8, 6.266666666666667)","(11.0, 12.0, 11.5)","(2.8, 3.15, 3.112222222222222)","(3.9, 4.8, 4.742857142857143)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:52.977501,"(26.0, 240.0, 132.5)","(5.0, 6.8, 6.133333333333333)","(10.0, 12.0, 11.5)","(2.7, 3.15, 3.112222222222222)","(4.0, 4.8, 4.742857142857143)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:53.952240,"(26.0, 240.0, 132.5)","(5.0, 6.8, 6.133333333333333)","(10.0, 14.0, 13.61111111111111)","(2.7, 3.15, 3.092)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:54.898038,"(26.0, 240.0, 133.0)","(5.0, 6.6, 6.027272727272727)","(10.0, 14.0, 13.4)","(2.7, 3.1, 3.066666666666667)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.614999999999999)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:55.906025,"(26.0, 240.0, 133.0)","(5.0, 6.8, 5.976470588235294)","(10.0, 14.0, 13.625)","(2.7, 3.15, 3.038235294117647)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:56.881265,"(26.0, 240.0, 133.0)","(5.0, 6.6, 6.0)","(10.0, 14.0, 13.625)","(2.7, 3.15, 3.038235294117647)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:57.881333,"(26.0, 240.0, 133.0)","(5.0, 6.4, 6.233333333333333)","(10.0, 14.0, 13.625)","(2.7, 3.15, 3.038235294117647)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:58.872260,"(26.0, 240.0, 133.0)","(5.0, 6.4, 6.233333333333333)","(10.0, 14.0, 13.625)","(2.7, 3.15, 3.038235294117647)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:27:59.831175,"(26.0, 240.0, 133.0)","(5.0, 6.4, 6.15)","(10.0, 14.0, 13.625)","(2.7, 3.15, 3.038235294117647)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:00.749156,"(26.0, 240.0, 133.0)","(5.0, 6.4, 6.15)","(10.0, 14.0, 13.625)","(2.7, 3.15, 3.038235294117647)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:01.656161,"(26.0, 240.0, 153.2)","(5.0, 6.4, 6.15)","(10.0, 14.0, 12.5)","(2.7, 3.1, 3.02)","(4.0, 4.8, 4.771428571428571)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:02.596608,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.300000000000001)","(10.0, 14.0, 12.5)","(2.7, 3.1, 3.006666666666667)","(4.0, 4.8, 4.7749999999999995)","(3.8, 5.9, 5.6499999999999995)","(41.0, 200.0, 75.0)"
16-12-2022 10:28:03.536553,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.8, 6.184210526315789)","(10.0, 13.5, 12.75)","(2.7, 3.1, 3.0)","(4.0, 4.8, 4.786666666666666)","(3.8, 5.9, 5.6499999999999995)","(41.0, 90.0, 75.0)"
16-12-2022 10:28:04.530762,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.8, 6.184210526315789)","(10.0, 13.5, 12.75)","(2.7, 3.1, 3.002)","(4.0, 4.9, 4.875)","(3.8, 5.9, 5.6499999999999995)","(41.0, 90.0, 82.22222222222223)"
16-12-2022 10:28:05.552154,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.6, 6.449999999999999)","(10.0, 13.5, 12.75)","(2.7, 3.1, 3.002)","(4.0, 4.9, 4.875)","(3.8, 5.9, 5.6499999999999995)","(41.0, 90.0, 148.33333333333331)"
16-12-2022 10:28:06.570011,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.6, 6.449999999999999)","(10.0, 13.5, 12.75)","(2.7, 3.1, 3.0349999999999997)","(4.0, 4.9, 4.875)","(3.8, 5.9, 5.6499999999999995)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:07.538559,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.6, 6.24)","(10.0, 13.5, 12.75)","(2.7, 3.05, 3.0316666666666663)","(4.0, 4.9, 4.875)","(3.8, 5.9, 5.6499999999999995)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:08.530215,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.6, 6.24)","(10.0, 13.5, 12.75)","(2.7, 3.05, 3.0028571428571427)","(4.0, 4.9, 4.875)","(3.8, 5.9, 5.6499999999999995)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:09.470273,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.6, 6.24)","(10.0, 13.5, 12.75)","(2.7, 3.05, 2.9909090909090907)","(4.0, 4.9, 4.875)","(3.8, 5.9, 6.19873595505618)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:10.406206,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.6, 6.266666666666667)","(10.0, 14.0, 13.0625)","(2.7, 3.05, 2.981578947368421)","(4.0, 4.9, 4.875)","(3.8, 6.2, 6.19936797752809)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:11.381959,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.177777777777778)","(10.0, 14.0, 12.636363636363637)","(2.7, 3.05, 2.981578947368421)","(4.0, 4.9, 4.875)","(3.8, 6.2, 6.19936797752809)","(41.0, 160.0, 148.33333333333331)"
16-12-2022 10:28:12.384562,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.207692307692308)","(10.0, 14.0, 12.636363636363637)","(2.7, 3.05, 2.981578947368421)","(4.0, 4.9, 4.875)","(3.8, 6.4, 6.290322580645161)","(41.0, 160.0, 142.5)"
16-12-2022 10:28:13.346165,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.0875)","(10.0, 14.0, 12.636363636363637)","(2.7, 3.0, 2.9753846153846153)","(4.0, 4.9, 4.875)","(3.8, 6.6, 6.125)","(41.0, 160.0, 142.5)"
16-12-2022 10:28:14.371207,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.0875)","(10.0, 14.0, 12.636363636363637)","(2.7, 2.98, 2.9736)","(4.0, 4.9, 4.880000000000001)","(3.8, 6.6, 6.115384615384615)","(41.0, 160.0, 142.5)"
16-12-2022 10:28:15.361369,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.03888888888889)","(10.0, 14.0, 12.636363636363637)","(2.7, 2.98, 2.9736)","(4.0, 4.9, 4.880000000000001)","(3.8, 6.6, 6.115384615384615)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:16.371470,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.03888888888889)","(10.0, 14.0, 12.636363636363637)","(2.7, 2.98, 2.9754285714285715)","(4.0, 4.9, 4.833333333333334)","(3.8, 6.6, 6.115384615384615)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:17.318704,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.03888888888889)","(10.0, 13.5, 12.928571428571429)","(2.7, 2.98, 2.9736)","(4.0, 4.9, 4.833333333333334)","(3.8, 6.6, 6.188571428571429)","(41.0, 160.0, 126.66666666666667)"
16-12-2022 10:28:18.255845,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.031578947368422)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.9736)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 160.0, 153.33333333333331)"
16-12-2022 10:28:19.220025,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.031578947368422)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.9525714285714284)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:20.172101,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.031578947368422)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.9525714285714284)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:21.148727,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.078571428571429)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.9548)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:22.085275,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.078571428571429)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.9548)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:23.066104,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.15)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.9591666666666665)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:24.028780,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.15)","(10.0, 13.5, 12.3)","(2.7, 2.96, 2.9591666666666665)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:25.032590,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.15)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.97)","(4.0, 4.9, 4.829411764705883)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:25.970297,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.15)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.97)","(4.0, 4.8, 4.7625)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:26.926930,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.15)","(10.0, 13.5, 12.3)","(2.7, 2.96, 2.9546153846153844)","(3.9, 4.8, 4.7625)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:27.867596,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.15)","(10.0, 13.5, 12.3)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.6, 6.188571428571429)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:28.850262,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.5625)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.366666666666667)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:29.821141,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.5625)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.366666666666667)","(41.0, 200.0, 153.33333333333331)"
16-12-2022 10:28:30.788348,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.428571428571429)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.366666666666667)","(41.0, 200.0, 160.0)"
16-12-2022 10:28:31.779185,"(26.0, 220.0, 123.0)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.428571428571429)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.366666666666667)","(41.0, 210.0, 160.0)"
16-12-2022 10:28:32.715988,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.428571428571429)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.366666666666667)","(41.0, 210.0, 160.0)"
16-12-2022 10:28:33.664194,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.428571428571429)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.36923076923077)","(41.0, 210.0, 160.0)"
16-12-2022 10:28:34.590849,"(26.0, 230.0, 161.66666666666666)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.428571428571429)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.36923076923077)","(41.0, 210.0, 130.0)"
16-12-2022 10:28:35.525208,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.127272727272728)","(10.0, 13.5, 12.428571428571429)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.4, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:36.518509,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.2)","(10.0, 13.5, 12.818181818181818)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:37.519843,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.2)","(10.0, 13.5, 12.818181818181818)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:38.522117,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.2)","(10.0, 13.5, 12.818181818181818)","(2.7, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.8, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:39.508876,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.2)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.9, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:40.486990,"(26.0, 220.0, 122.5)","(5.0, 6.4, 6.2)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.9, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:41.410509,"(26.0, 220.0, 123.5)","(5.0, 6.4, 6.2)","(10.0, 13.0, 12.6)","(2.8, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.9, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:42.361768,"(26.0, 220.0, 123.5)","(5.0, 6.4, 6.2)","(10.0, 13.0, 12.6)","(2.8, 2.98, 2.970943396226415)","(3.9, 4.8, 4.7625)","(3.9, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:43.292750,"(26.0, 220.0, 123.5)","(5.0, 6.4, 6.2)","(10.0, 13.0, 12.6)","(2.8, 2.98, 2.971111111111111)","(3.9, 4.8, 4.7625)","(3.9, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:44.207514,"(26.0, 220.0, 123.5)","(5.0, 6.4, 6.2)","(10.0, 13.0, 12.6)","(2.8, 2.98, 2.963157894736842)","(3.9, 4.8, 4.7625)","(3.9, 6.6, 6.216666666666667)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:45.158177,"(26.0, 220.0, 123.5)","(5.0, 6.4, 6.2)","(10.0, 13.0, 12.6)","(2.8, 2.98, 2.964444444444444)","(3.9, 4.8, 4.718181818181818)","(3.9, 6.6, 6.72)","(41.0, 200.0, 130.0)"
16-12-2022 10:28:46.098218,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0687500000000005)","(10.0, 13.0, 12.6)","(2.8, 2.98, 2.9557142857142855)","(3.9, 4.8, 4.718181818181818)","(3.9, 6.8, 6.613333333333333)","(41.0, 200.0, 116.0)"
16-12-2022 10:28:47.056833,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0687500000000005)","(10.0, 13.0, 12.6)","(2.8, 2.9, 2.8862295081967213)","(3.9, 4.8, 4.718181818181818)","(3.9, 6.8, 6.693333333333333)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:48.019349,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0687500000000005)","(10.0, 13.0, 12.6)","(2.8, 2.9, 2.8862295081967213)","(3.9, 4.8, 4.718181818181818)","(3.9, 6.8, 6.871428571428572)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:49.029413,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0687500000000005)","(10.0, 13.0, 12.6)","(2.8, 2.9, 2.8666666666666667)","(3.9, 4.8, 4.709090909090909)","(3.9, 7.0, 6.894117647058824)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:49.974846,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0687500000000005)","(10.0, 13.0, 12.6)","(2.8, 2.88, 2.8666666666666667)","(3.9, 4.8, 4.709090909090909)","(3.9, 7.0, 6.894117647058824)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:50.915896,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0125)","(10.0, 13.0, 12.6)","(2.8, 2.88, 2.8673529411764704)","(3.9, 4.8, 4.709090909090909)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:51.916812,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0125)","(10.0, 13.0, 12.6)","(2.8, 2.88, 2.864)","(3.9, 4.8, 4.741176470588235)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:52.884739,"(26.0, 220.0, 123.5)","(5.0, 6.2, 6.0125)","(10.0, 13.0, 12.6)","(2.8, 2.86, 2.788)","(3.9, 4.8, 4.741176470588235)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 145.625)"
16-12-2022 10:28:53.838604,"(26.0, 220.0, 104.2)","(5.0, 6.2, 6.0125)","(10.0, 13.0, 12.6)","(2.8, 2.86, 2.788)","(3.9, 4.8, 4.675)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 113.0)"
16-12-2022 10:28:54.825890,"(26.0, 220.0, 104.2)","(5.0, 6.2, 6.0125)","(10.0, 13.0, 12.6)","(2.8, 2.86, 2.803157894736842)","(3.8, 4.8, 4.7)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 116.0)"
16-12-2022 10:28:55.801518,"(26.0, 220.0, 104.2)","(5.0, 6.2, 6.0125)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.86, 2.708421052631579)","(3.8, 4.9, 4.7)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 116.0)"
16-12-2022 10:28:56.747289,"(26.0, 220.0, 104.2)","(5.0, 6.2, 5.95)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.84, 2.745263157894737)","(3.8, 4.9, 4.7)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 116.0)"
16-12-2022 10:28:57.715577,"(26.0, 220.0, 104.2)","(5.0, 5.9, 5.84)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.84, 2.7768421052631576)","(3.8, 4.9, 4.7)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 116.0)"
16-12-2022 10:28:58.643328,"(26.0, 220.0, 104.2)","(5.0, 6.2, 5.808695652173913)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.84, 2.7819354838709676)","(3.8, 4.9, 4.7)","(3.9, 7.0, 6.699999999999999)","(41.0, 200.0, 116.0)"
16-12-2022 10:28:59.579328,"(26.0, 220.0, 104.2)","(5.0, 6.2, 5.808695652173913)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.84, 2.7819354838709676)","(3.8, 4.9, 4.7)","(3.9, 7.0, 6.88)","(41.0, 200.0, 116.0)"
16-12-2022 10:29:00.511677,"(26.0, 220.0, 104.2)","(5.0, 6.2, 5.88421052631579)","(10.0, 13.5, 12.818181818181818)","(2.8, 2.84, 2.7819354838709676)","(3.8, 4.9, 4.621739130434783)","(3.9, 7.0, 6.707692307692308)","(41.0, 200.0, 130.0)"
16-12-2022 10:29:01.531840,"(26.0, 220.0, 104.2)","(5.0, 6.2, 5.969230769230769)","(10.0, 13.5, 12.115384615384615)","(2.8, 2.84, 2.7977777777777777)","(3.8, 4.9, 4.757142857142857)","(3.9, 7.4, 6.875)","(41.0, 200.0, 103.75)"
16-12-2022 10:29:02.496110,"(26.0, 210.0, 173.6)","(5.0, 6.2, 6.0200000000000005)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7977777777777777)","(3.8, 4.8, 4.757142857142857)","(3.9, 7.2, 6.94)","(41.0, 110.0, 103.75)"
16-12-2022 10:29:03.505463,"(26.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7977777777777777)","(3.8, 4.8, 4.757142857142857)","(3.9, 7.2, 6.837837837837838)","(41.0, 110.0, 103.75)"
16-12-2022 10:29:04.526345,"(21.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7977777777777777)","(3.8, 4.8, 4.757142857142857)","(4.2, 7.0, 6.837837837837838)","(41.0, 110.0, 103.75)"
16-12-2022 10:29:05.539189,"(21.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7992)","(3.8, 4.8, 4.757142857142857)","(4.2, 7.0, 6.837837837837838)","(41.0, 110.0, 103.75)"
16-12-2022 10:29:06.469195,"(21.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7992)","(3.8, 4.8, 4.757142857142857)","(4.2, 7.0, 6.837837837837838)","(41.0, 110.0, 101.66666666666667)"
16-12-2022 10:29:07.404187,"(21.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7992)","(3.8, 4.8, 4.757142857142857)","(4.2, 7.0, 6.837837837837838)","(41.0, 110.0, 101.66666666666667)"
16-12-2022 10:29:08.349034,"(21.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7992)","(3.8, 4.8, 4.757142857142857)","(4.2, 7.0, 6.862857142857143)","(41.0, 110.0, 101.66666666666667)"
16-12-2022 10:29:09.277459,"(21.0, 210.0, 149.33333333333331)","(5.0, 6.2, 6.011111111111111)","(10.0, 13.5, 12.6)","(2.8, 2.82, 2.7992)","(3.8, 4.8, 4.757142857142857)","(4.2, 7.0, 6.771428571428571)","(41.0, 110.0, 101.66666666666667)"
