,Late In The Game,Mark Did It,Yes Sir Robert,Strong Lil Kokoro,Shanghai Candy,Toe Tappin Luke,Burgee,Purple Shirt
08-01-2023 13:42:15.717728,"(2.5, 2.86, 2.765294117647059)","(19.0, 29.0, 24.0)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 71.125)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:16.790004,"(2.5, 2.86, 2.7510526315789474)","(19.0, 29.0, 24.0)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 71.125)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:17.860288,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 24.0)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 71.125)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:18.982606,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 61.5)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:20.150740,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 61.5)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:21.283574,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 61.5)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:22.454363,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 61.5)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:23.605894,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3234567901234566)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 61.5)","(17.0, 24.0, 23.545454545454547)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.75)"
08-01-2023 13:42:24.701170,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 92.5)","(31.0, 75.0, 61.5)","(17.0, 24.0, 22.5)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 57.5)"
08-01-2023 13:42:25.754438,"(2.5, 2.86, 2.796111111111111)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 110.83333333333333)","(31.0, 75.0, 70.16666666666666)","(17.0, 24.0, 23.473684210526315)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:26.792325,"(2.5, 2.86, 2.71625)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.16666666666666)","(17.0, 24.0, 23.473684210526315)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:27.886266,"(2.5, 2.86, 2.6576)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.16666666666666)","(17.0, 24.0, 23.473684210526315)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:29.057276,"(2.5, 2.84, 2.666666666666667)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.85714285714286)","(17.0, 24.0, 23.473684210526315)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:30.190829,"(2.5, 2.84, 2.666666666666667)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.85714285714286)","(17.0, 24.0, 23.473684210526315)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:31.323735,"(2.5, 2.84, 2.666666666666667)","(19.0, 29.0, 23.6)","(2.4, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.85714285714286)","(17.0, 24.0, 23.473684210526315)","(4.2, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:32.452344,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 23.6)","(2.5, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.85714285714286)","(17.0, 24.0, 23.473684210526315)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:33.499938,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 23.6)","(2.5, 3.4, 3.3340425531914892)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.16666666666666)","(17.0, 24.0, 23.473684210526315)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:34.598167,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 22.25)","(2.5, 3.5, 3.4152173913043478)","(51.0, 120.0, 112.5)","(31.0, 75.0, 70.16666666666666)","(17.0, 24.0, 23.473684210526315)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.5)"
08-01-2023 13:42:35.657116,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 22.25)","(2.5, 3.5, 3.4214285714285713)","(51.0, 120.0, 112.5)","(31.0, 75.0, 73.38888888888889)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:36.717195,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 73.38888888888889)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:37.815055,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 73.38888888888889)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:38.869772,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 73.38888888888889)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:39.899791,"(2.4, 2.84, 2.666666666666667)","(19.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 66.0)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:41.006766,"(2.4, 2.84, 2.666666666666667)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 66.0)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:42.137012,"(2.4, 2.84, 2.7533333333333334)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 66.66666666666667)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:43.167173,"(2.4, 2.84, 2.7533333333333334)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 66.66666666666667)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:44.225868,"(2.4, 2.84, 2.7533333333333334)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 66.66666666666667)","(17.0, 24.0, 23.375)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 63.84615384615385)"
08-01-2023 13:42:45.220435,"(2.4, 2.84, 2.7533333333333334)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 113.57142857142857)","(31.0, 75.0, 71.875)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.647058823529411)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:46.270706,"(2.4, 2.84, 2.7434285714285713)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 71.875)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:47.368658,"(2.4, 2.84, 2.652222222222222)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 71.875)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:48.496153,"(2.4, 2.84, 2.652222222222222)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 72.22222222222223)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:49.533428,"(2.4, 2.84, 2.652222222222222)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 72.22222222222223)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:50.580686,"(2.4, 2.84, 2.652222222222222)","(18.0, 29.0, 22.25)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 75.0, 49.5)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:51.618496,"(2.4, 2.84, 2.652222222222222)","(18.0, 29.0, 23.6)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 60.0, 47.55555555555556)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:52.643057,"(2.4, 2.84, 2.652222222222222)","(18.0, 29.0, 23.6)","(2.5, 3.5, 3.3875)","(51.0, 120.0, 115.9090909090909)","(31.0, 60.0, 47.55555555555556)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:53.762734,"(2.35, 2.84, 2.652222222222222)","(18.0, 29.0, 23.6)","(2.5, 3.5, 3.325)","(51.0, 120.0, 115.9090909090909)","(31.0, 60.0, 48.42857142857143)","(17.0, 24.0, 23.23076923076923)","(4.0, 5.0, 4.68)","(31.0, 65.0, 62.85714285714286)"
08-01-2023 13:42:54.839642,"(2.35, 2.84, 2.656470588235294)","(18.0, 29.0, 23.6)","(2.5, 3.45, 3.390476190476191)","(51.0, 120.0, 85.0)","(31.0, 55.0, 49.25)","(17.0, 24.0, 27.25)","(4.0, 5.0, 4.76)","(31.0, 65.0, 57.5)"
08-01-2023 13:42:56.035718,"(2.35, 2.84, 2.66)","(18.0, 29.0, 23.0)","(2.5, 3.45, 3.390476190476191)","(51.0, 120.0, 115.5)","(31.0, 55.0, 44.5)","(17.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.76)","(31.0, 65.0, 64.28571428571429)"
08-01-2023 13:42:57.141230,"(2.35, 2.84, 2.66)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.390476190476191)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.76)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:42:58.242617,"(2.35, 2.84, 2.66)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.390476190476191)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.76)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:42:59.413432,"(2.35, 2.84, 2.66)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.390476190476191)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:43:00.569355,"(2.35, 2.84, 2.66)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.390476190476191)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:43:01.698500,"(2.35, 2.84, 2.66)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.390476190476191)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:43:02.854623,"(2.35, 2.84, 2.66)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.390476190476191)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:43:03.965502,"(2.35, 2.84, 2.6274285714285717)","(19.0, 29.0, 22.25)","(2.6, 3.45, 3.3568627450980393)","(61.0, 120.0, 115.5)","(26.0, 55.0, 44.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.28571428571429)"
08-01-2023 13:43:05.042483,"(2.35, 2.84, 2.6274285714285717)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.3568627450980393)","(61.0, 120.0, 85.0)","(26.0, 55.0, 45.5)","(18.0, 36.0, 25.88888888888889)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 57.5)"
08-01-2023 13:43:06.228847,"(2.35, 2.84, 2.6274285714285717)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.3233333333333333)","(61.0, 120.0, 117.75)","(26.0, 55.0, 50.77777777777778)","(18.0, 36.0, 29.5)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:07.359541,"(2.35, 2.84, 2.6274285714285717)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.3233333333333333)","(61.0, 120.0, 117.75)","(26.0, 55.0, 50.77777777777778)","(18.0, 36.0, 29.5)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:08.553449,"(2.35, 2.84, 2.6274285714285717)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.3233333333333333)","(61.0, 120.0, 117.75)","(26.0, 55.0, 50.77777777777778)","(18.0, 36.0, 29.5)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:09.806934,"(2.35, 2.84, 2.7022222222222223)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.3233333333333333)","(61.0, 120.0, 106.66666666666667)","(26.0, 55.0, 50.77777777777778)","(18.0, 36.0, 29.5)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:11.035315,"(2.35, 2.84, 2.7022222222222223)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.296808510638298)","(61.0, 120.0, 106.66666666666667)","(26.0, 55.0, 50.77777777777778)","(18.0, 36.0, 33.111111111111114)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:12.229650,"(2.35, 2.84, 2.7022222222222223)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.296808510638298)","(61.0, 120.0, 106.66666666666667)","(26.0, 55.0, 50.77777777777778)","(18.0, 36.0, 33.111111111111114)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:13.250112,"(2.35, 2.84, 2.7022222222222223)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.296808510638298)","(61.0, 120.0, 106.66666666666667)","(26.0, 55.0, 51.2)","(18.0, 36.0, 33.111111111111114)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:14.410228,"(2.35, 2.84, 2.7022222222222223)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.372448979591837)","(61.0, 120.0, 106.66666666666667)","(26.0, 55.0, 51.2)","(18.0, 36.0, 33.111111111111114)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.21052631578948)"
08-01-2023 13:43:15.529691,"(2.35, 2.84, 2.7022222222222223)","(19.0, 29.0, 23.0)","(2.6, 3.45, 3.35)","(61.0, 120.0, 115.0)","(26.0, 55.0, 72.21428571428572)","(18.0, 36.0, 34.375)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:16.702650,"(2.35, 2.84, 2.685)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.35)","(61.0, 120.0, 115.0)","(26.0, 75.0, 62.66666666666667)","(18.0, 36.0, 31.2)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:17.854657,"(2.35, 2.84, 2.685)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.35)","(61.0, 120.0, 115.0)","(26.0, 75.0, 63.33333333333333)","(18.0, 36.0, 31.2)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:18.999639,"(2.35, 2.84, 2.685)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.35)","(61.0, 120.0, 113.33333333333334)","(26.0, 75.0, 63.33333333333333)","(18.0, 36.0, 31.2)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:20.317259,"(2.35, 2.84, 2.6835555555555555)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.35)","(61.0, 120.0, 113.33333333333334)","(26.0, 75.0, 63.33333333333333)","(18.0, 36.0, 31.2)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:21.435258,"(2.35, 2.84, 2.6835555555555555)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.35)","(61.0, 120.0, 113.33333333333334)","(26.0, 75.0, 63.33333333333333)","(18.0, 36.0, 31.2)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:22.618388,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.3190909090909093)","(61.0, 120.0, 113.33333333333334)","(26.0, 75.0, 63.33333333333333)","(18.0, 36.0, 31.5)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:23.779835,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.45, 3.3190909090909093)","(61.0, 120.0, 113.33333333333334)","(26.0, 75.0, 58.5)","(18.0, 34.0, 31.5)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.125)"
08-01-2023 13:43:24.914584,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.4, 3.351785714285714)","(61.0, 120.0, 85.0)","(26.0, 75.0, 58.5)","(18.0, 34.0, 31.2)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 57.5)"
08-01-2023 13:43:26.104106,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.4, 3.351785714285714)","(61.0, 120.0, 116.0)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:27.260115,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.4, 3.351785714285714)","(61.0, 120.0, 116.0)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:28.403460,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.4, 3.351785714285714)","(61.0, 120.0, 104.54545454545455)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:29.495344,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.4, 3.351785714285714)","(61.0, 110.0, 104.54545454545455)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:30.621187,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.3, 3.1454545454545455)","(61.0, 110.0, 104.54545454545455)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:31.729258,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 24.636363636363637)","(2.6, 3.3, 3.1454545454545455)","(61.0, 110.0, 104.54545454545455)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:32.806135,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 23.75)","(2.6, 3.3, 3.164)","(61.0, 110.0, 104.54545454545455)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:33.823189,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 23.75)","(2.6, 3.3, 3.1454545454545455)","(61.0, 110.0, 104.54545454545455)","(26.0, 75.0, 58.5)","(18.0, 36.0, 32.57142857142857)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 63.5)"
08-01-2023 13:43:34.869567,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 23.75)","(2.6, 3.3, 3.1454545454545455)","(61.0, 110.0, 104.54545454545455)","(26.0, 75.0, 66.75)","(18.0, 36.0, 29.5)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 57.5)"
08-01-2023 13:43:35.902155,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 23.75)","(2.6, 3.3, 3.1454545454545455)","(61.0, 110.0, 75.0)","(26.0, 75.0, 70.28571428571428)","(18.0, 36.0, 30.5)","(4.0, 5.0, 4.543478260869565)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:37.036269,"(2.35, 2.84, 2.667777777777778)","(19.0, 29.0, 23.75)","(2.5, 3.3, 3.1454545454545455)","(61.0, 100.0, 92.5)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 30.5)","(4.0, 5.0, 4.543478260869565)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:38.211256,"(2.35, 2.84, 2.7184313725490195)","(19.0, 29.0, 23.75)","(2.5, 3.3, 3.1454545454545455)","(61.0, 100.0, 92.5)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 31.0)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:39.552930,"(2.35, 2.7, 2.69375)","(19.0, 29.0, 25.76923076923077)","(2.5, 3.3, 3.1454545454545455)","(61.0, 100.0, 92.5)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 31.0)","(4.0, 5.0, 4.634782608695652)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:40.676328,"(2.4, 2.7, 2.694166666666667)","(19.0, 29.0, 25.76923076923077)","(2.5, 3.3, 3.1454545454545455)","(61.0, 100.0, 92.5)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 31.0)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:41.708770,"(2.4, 2.7, 2.5956521739130434)","(19.0, 29.0, 25.76923076923077)","(2.5, 3.3, 3.15531914893617)","(61.0, 100.0, 92.5)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 31.0)","(4.0, 5.0, 4.7827586206896555)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:42.831334,"(2.4, 2.7, 2.5956521739130434)","(19.0, 29.0, 25.727272727272727)","(2.5, 3.3, 3.15531914893617)","(61.0, 100.0, 92.5)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 31.0)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:44.161292,"(2.4, 2.68, 2.6014285714285714)","(19.0, 29.0, 25.25)","(2.5, 3.3, 3.15531914893617)","(61.0, 100.0, 93.57142857142857)","(31.0, 75.0, 70.28571428571428)","(19.0, 36.0, 31.0)","(4.0, 5.0, 4.717142857142857)","(41.0, 65.0, 64.0625)"
08-01-2023 13:43:45.413882,"(2.4, 2.68, 2.6014285714285714)","(19.0, 29.0, 25.25)","(2.5, 3.3, 3.26)","(61.0, 95.0, 91.25)","(31.0, 75.0, 71.7)","(19.0, 36.0, 33.77777777777778)","(4.0, 5.0, 4.7827586206896555)","(41.0, 65.0, 64.16666666666667)"
08-01-2023 13:43:46.564377,"(2.4, 2.68, 2.6014285714285714)","(19.0, 29.0, 25.25)","(2.5, 3.3, 3.26)","(61.0, 95.0, 91.25)","(31.0, 75.0, 71.7)","(19.0, 36.0, 33.77777777777778)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.16666666666667)"
08-01-2023 13:43:47.696057,"(2.4, 2.68, 2.6014285714285714)","(19.0, 29.0, 25.25)","(2.5, 3.35, 3.26)","(61.0, 95.0, 91.25)","(31.0, 75.0, 71.7)","(19.0, 36.0, 34.0)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.16666666666667)"
08-01-2023 13:43:48.824805,"(2.4, 2.68, 2.6014285714285714)","(19.0, 29.0, 26.0)","(2.5, 3.35, 3.26)","(61.0, 95.0, 91.25)","(31.0, 75.0, 71.7)","(19.0, 36.0, 34.0)","(4.0, 5.0, 4.72608695652174)","(41.0, 65.0, 64.16666666666667)"
