,Global Hero,Yeah Sweetie,Impassioned,La Brea,Wonder Jab,Hartley Bale,Buck Knife,Bank On Frankie
05-01-2023 13:25:03.607110,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.625)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 64.77272727272728)","(2.15, 2.6, 2.58)","(8.5, 11.5, 11.131578947368421)","(4.2, 5.7, 5.3578947368421055)"
05-01-2023 13:25:04.797661,"(12.0, 22.0, 20.285714285714285)","(12.0, 20.0, 15.973684210526315)","(15.0, 23.0, 21.08)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 64.77272727272728)","(2.15, 2.6, 2.5854545454545454)","(8.5, 11.5, 11.131578947368421)","(4.2, 5.7, 5.4750000000000005)"
05-01-2023 13:25:05.951824,"(12.0, 22.0, 20.285714285714285)","(12.0, 17.0, 16.5)","(15.0, 23.0, 21.153846153846153)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 64.77272727272728)","(2.15, 2.6, 2.556)","(8.5, 11.5, 11.166666666666666)","(4.2, 5.7, 5.5200000000000005)"
05-01-2023 13:25:07.081774,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.333333333333334)","(15.0, 23.0, 21.153846153846153)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 64.77272727272728)","(2.15, 2.6, 2.5542857142857143)","(8.5, 11.5, 11.261904761904763)","(4.2, 5.7, 5.62)"
05-01-2023 13:25:08.239255,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 14.911764705882353)","(15.0, 23.0, 21.153846153846153)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 64.77272727272728)","(2.15, 2.6, 2.5542857142857143)","(8.5, 11.5, 11.261904761904763)","(4.2, 5.7, 5.62)"
05-01-2023 13:25:09.424767,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.666666666666666)","(15.0, 23.0, 22.130434782608695)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 56.25)","(2.15, 2.6, 2.5576470588235294)","(8.5, 11.5, 11.261904761904763)","(4.2, 5.7, 5.543478260869565)"
05-01-2023 13:25:10.498581,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.666666666666666)","(15.0, 23.0, 22.130434782608695)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 56.25)","(2.15, 2.6, 2.5576470588235294)","(8.5, 11.5, 11.261904761904763)","(4.2, 5.7, 5.543478260869565)"
05-01-2023 13:25:11.601228,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.666666666666666)","(15.0, 23.0, 22.130434782608695)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 56.25)","(2.15, 2.6, 2.5576470588235294)","(8.5, 11.5, 11.261904761904763)","(4.2, 5.7, 5.543478260869565)"
05-01-2023 13:25:12.740724,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.85)","(15.0, 23.0, 21.94736842105263)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 61.76470588235294)","(2.15, 2.6, 2.5576470588235294)","(8.5, 11.5, 11.261904761904763)","(4.2, 5.7, 5.635714285714286)"
05-01-2023 13:25:13.917917,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 15.25)","(15.0, 23.0, 22.0)","(5.0, 6.6, 6.503448275862069)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.543529411764706)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.554545454545455)"
05-01-2023 13:25:15.019291,"(12.0, 22.0, 19.53846153846154)","(12.0, 15.5, 15.25)","(15.0, 23.0, 21.857142857142858)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.543529411764706)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.638461538461538)"
05-01-2023 13:25:16.191821,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 15.0)","(15.0, 23.0, 21.857142857142858)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.5533333333333332)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.638461538461538)"
05-01-2023 13:25:17.352806,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 15.0)","(15.0, 23.0, 21.95)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.56)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.814285714285714)"
05-01-2023 13:25:18.390049,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 15.0)","(15.0, 23.0, 22.07894736842105)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.56)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.9, 5.585714285714285)"
05-01-2023 13:25:19.507505,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.61111111111111)","(15.0, 23.0, 22.07894736842105)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.5771428571428574)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.366666666666667)"
05-01-2023 13:25:20.580675,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 14.928571428571429)","(15.0, 23.0, 22.0625)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.586666666666667)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.435294117647059)"
05-01-2023 13:25:21.599077,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 14.227272727272727)","(15.0, 23.0, 22.0625)","(5.0, 6.6, 6.485714285714286)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.586666666666667)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.6, 5.45)"
05-01-2023 13:25:22.739071,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 14.227272727272727)","(15.0, 23.0, 22.0625)","(5.0, 6.6, 6.485714285714286)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.5557142857142856)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.6, 5.472727272727273)"
05-01-2023 13:25:23.837853,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 14.282608695652174)","(15.0, 23.0, 22.0625)","(5.0, 6.6, 6.485714285714286)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.62, 2.5885714285714285)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.6, 5.55)"
05-01-2023 13:25:24.883056,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.909090909090908)","(15.0, 23.0, 22.0625)","(5.0, 6.6, 6.485714285714286)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.5885714285714285)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.6, 5.533333333333333)"
05-01-2023 13:25:26.005723,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.5, 15.214285714285714)","(15.0, 23.0, 21.333333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.58)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.8, 5.558823529411765)"
05-01-2023 13:25:27.155141,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.85)","(15.0, 23.0, 21.928571428571427)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.56)","(8.5, 12.0, 11.333333333333334)","(4.2, 5.7, 5.5)"
05-01-2023 13:25:28.273271,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.5)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 59.375)","(2.15, 2.6, 2.5914285714285716)","(8.5, 12.0, 11.90909090909091)","(4.2, 5.7, 5.414285714285715)"
05-01-2023 13:25:29.410442,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.970588235294118)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 65.38461538461539)","(2.15, 2.6, 2.5914285714285716)","(8.5, 12.0, 11.952380952380953)","(4.2, 5.7, 5.533333333333333)"
05-01-2023 13:25:30.566881,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.970588235294118)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.6, 2.5914285714285716)","(8.5, 12.0, 11.75)","(4.2, 5.6, 5.543749999999999)"
05-01-2023 13:25:31.685246,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.98076923076923)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.6, 2.5628571428571427)","(8.5, 12.0, 11.75)","(4.2, 5.6, 5.483333333333333)"
05-01-2023 13:25:32.827400,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.879310344827585)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.62, 2.5628571428571427)","(8.5, 12.0, 11.75)","(4.2, 5.6, 5.6000000000000005)"
05-01-2023 13:25:33.990640,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 13.879310344827585)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.62, 2.5264516129032257)","(8.5, 12.0, 11.75)","(4.2, 5.7, 5.6000000000000005)"
05-01-2023 13:25:35.185546,"(12.0, 22.0, 20.285714285714285)","(12.0, 14.5, 14.425)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.62, 2.52)","(8.5, 12.0, 11.9375)","(4.2, 5.7, 5.611111111111112)"
05-01-2023 13:25:36.308682,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.9)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.458064516129032)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.6, 2.52)","(8.5, 12.0, 11.947368421052632)","(4.2, 5.7, 5.611111111111112)"
05-01-2023 13:25:37.492053,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.894736842105264)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.6, 6.76)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.56, 2.506666666666667)","(8.5, 12.0, 11.947368421052632)","(4.2, 5.7, 5.590909090909091)"
05-01-2023 13:25:38.676439,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.894736842105264)","(15.0, 23.0, 21.833333333333332)","(5.0, 6.8, 7.0)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.54, 2.49)","(8.5, 12.0, 11.9375)","(4.2, 5.7, 5.590909090909091)"
05-01-2023 13:25:39.802567,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.333333333333334)","(15.0, 23.0, 21.833333333333332)","(5.0, 7.2, 6.96)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.52, 2.481818181818182)","(8.5, 12.0, 11.391304347826086)","(4.2, 5.7, 5.6230769230769235)"
05-01-2023 13:25:40.922960,"(12.0, 22.0, 20.285714285714285)","(12.0, 15.0, 14.565217391304348)","(15.0, 23.0, 21.833333333333332)","(5.0, 7.2, 7.056)","(41.0, 75.0, 68.42105263157895)","(2.15, 2.54, 2.496923076923077)","(8.5, 11.5, 11.368421052631579)","(4.2, 5.7, 5.554545454545455)"
05-01-2023 13:25:42.234058,"(12.0, 22.0, 20.941176470588236)","(12.0, 14.0, 14.75)","(15.0, 23.0, 22.3)","(5.0, 7.2, 6.952)","(41.0, 75.0, 70.58823529411765)","(2.15, 2.54, 2.3828571428571426)","(8.5, 11.5, 12.357142857142858)","(4.2, 5.7, 5.6923076923076925)"
05-01-2023 13:25:43.472791,"(12.0, 22.0, 21.0)","(12.0, 15.0, 14.75)","(15.0, 23.0, 22.75925925925926)","(5.0, 7.0, 6.9411764705882355)","(41.0, 75.0, 70.38461538461539)","(2.15, 2.4, 2.388)","(8.5, 12.5, 12.272727272727273)","(4.2, 5.9, 5.661538461538461)"
05-01-2023 13:25:44.590796,"(13.0, 22.0, 21.066666666666666)","(12.0, 15.0, 14.75)","(16.0, 25.0, 22.75925925925926)","(5.0, 7.2, 6.945454545454545)","(41.0, 75.0, 67.5)","(2.15, 2.4, 2.3714285714285714)","(9.0, 12.5, 12.277777777777779)","(4.4, 5.8, 5.658333333333333)"
05-01-2023 13:25:45.746915,"(13.0, 22.0, 21.61111111111111)","(12.0, 15.0, 14.833333333333334)","(16.0, 25.0, 22.75925925925926)","(5.0, 7.2, 6.945454545454545)","(41.0, 75.0, 64.5)","(2.15, 2.4, 2.4914285714285715)","(9.0, 12.5, 11.583333333333334)","(4.4, 5.7, 5.557142857142857)"
05-01-2023 13:25:46.963916,"(13.0, 22.0, 20.444444444444443)","(12.0, 15.5, 14.9375)","(16.0, 24.0, 23.735294117647058)","(5.0, 7.2, 6.863414634146341)","(41.0, 75.0, 57.857142857142854)","(2.15, 2.56, 2.4755555555555557)","(9.0, 12.0, 11.633333333333333)","(4.4, 5.7, 5.525)"
05-01-2023 13:25:48.069548,"(13.0, 22.0, 19.9)","(12.0, 15.5, 15.35)","(16.0, 25.0, 20.76923076923077)","(5.0, 7.2, 6.863414634146341)","(41.0, 75.0, 65.0)","(2.15, 2.52, 2.436)","(9.0, 12.0, 11.083333333333334)","(4.4, 5.7, 5.533333333333333)"
05-01-2023 13:25:49.158985,"(13.0, 22.0, 18.85)","(12.0, 15.5, 15.375)","(16.0, 25.0, 22.692307692307693)","(5.0, 7.2, 6.863414634146341)","(41.0, 75.0, 65.0)","(2.15, 2.52, 2.4224242424242424)","(9.0, 12.0, 11.083333333333334)","(4.4, 5.7, 5.523529411764706)"
05-01-2023 13:25:50.359676,"(13.0, 22.0, 18.85)","(12.0, 15.5, 15.375)","(16.0, 25.0, 21.8)","(5.0, 7.2, 6.847058823529411)","(41.0, 75.0, 65.0)","(2.15, 2.52, 2.455)","(9.0, 11.5, 12.384615384615385)","(4.4, 5.7, 5.566666666666666)"
05-01-2023 13:25:51.454364,"(13.0, 22.0, 20.5)","(12.0, 14.5, 14.291666666666666)","(16.0, 25.0, 21.8)","(5.0, 7.2, 6.847058823529411)","(41.0, 75.0, 65.0)","(2.15, 2.46, 2.437894736842105)","(9.0, 12.5, 12.1)","(4.4, 5.7, 5.55)"
05-01-2023 13:25:52.535650,"(13.0, 22.0, 20.630434782608695)","(12.0, 14.5, 14.291666666666666)","(16.0, 25.0, 21.8)","(5.0, 7.2, 6.870967741935484)","(41.0, 75.0, 63.0)","(2.15, 2.44, 2.437894736842105)","(9.0, 12.5, 12.136363636363637)","(4.4, 5.7, 5.536363636363636)"
05-01-2023 13:25:53.902651,"(13.0, 22.0, 20.630434782608695)","(12.0, 14.5, 14.291666666666666)","(16.0, 25.0, 21.75)","(5.0, 7.2, 6.870967741935484)","(41.0, 75.0, 66.0)","(2.15, 2.44, 2.4189473684210525)","(9.0, 12.5, 12.136363636363637)","(4.4, 5.7, 5.566666666666666)"
05-01-2023 13:25:55.165914,"(13.0, 21.0, 20.6875)","(12.0, 14.5, 14.272727272727273)","(16.0, 24.0, 21.75)","(5.0, 7.2, 6.870967741935484)","(41.0, 70.0, 68.0)","(2.15, 2.42, 2.392857142857143)","(9.0, 12.5, 12.083333333333334)","(4.4, 5.7, 5.65)"
05-01-2023 13:25:56.420042,"(13.0, 21.0, 20.6875)","(12.0, 14.5, 14.272727272727273)","(16.0, 24.0, 23.142857142857142)","(5.5, 7.2, 6.870967741935484)","(41.0, 70.0, 64.0)","(2.2, 2.44, 2.416)","(9.0, 12.5, 12.083333333333334)","(4.6, 5.7, 5.63076923076923)"
05-01-2023 13:25:57.691865,"(13.0, 21.0, 20.5)","(12.0, 14.5, 14.222222222222221)","(16.0, 24.0, 23.142857142857142)","(5.5, 7.2, 6.795)","(41.0, 70.0, 61.42857142857143)","(2.2, 2.44, 2.425)","(9.0, 12.5, 12.055555555555555)","(4.6, 5.8, 5.623529411764705)"
05-01-2023 13:25:58.972638,"(13.0, 21.0, 20.615384615384617)","(12.0, 15.0, 14.333333333333334)","(16.0, 24.0, 23.142857142857142)","(5.5, 7.2, 6.808163265306122)","(41.0, 70.0, 63.333333333333336)","(2.2, 2.44, 2.41)","(9.0, 12.5, 12.083333333333334)","(4.4, 5.8, 5.63076923076923)"
05-01-2023 13:26:00.230152,"(13.0, 21.0, 20.21875)","(12.0, 15.0, 14.555555555555555)","(16.0, 24.0, 23.142857142857142)","(5.5, 7.2, 6.8307692307692305)","(41.0, 70.0, 63.333333333333336)","(2.2, 2.42, 2.424516129032258)","(9.0, 12.5, 11.928571428571429)","(4.4, 5.8, 5.733333333333333)"
05-01-2023 13:26:01.564731,"(13.0, 21.0, 20.02777777777778)","(12.0, 15.0, 14.578947368421053)","(16.0, 24.0, 22.8)","(5.5, 7.2, 6.808163265306122)","(41.0, 70.0, 63.333333333333336)","(2.2, 2.46, 2.416)","(9.0, 12.0, 11.944444444444445)","(4.4, 5.8, 5.609090909090909)"
05-01-2023 13:26:02.872658,"(13.0, 21.0, 20.23913043478261)","(12.0, 15.0, 14.578947368421053)","(16.0, 24.0, 23.076923076923077)","(5.5, 7.2, 6.825)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.4366666666666665)","(9.0, 12.0, 11.944444444444445)","(4.4, 5.7, 5.837837837837838)"
05-01-2023 13:26:04.207817,"(13.0, 21.0, 20.07894736842105)","(12.0, 14.5, 14.416666666666666)","(16.0, 24.0, 22.8)","(5.5, 7.2, 6.84)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.412)","(9.0, 12.0, 11.9375)","(4.4, 6.0, 5.728571428571429)"
05-01-2023 13:26:05.538223,"(13.0, 21.0, 20.02777777777778)","(12.0, 14.5, 14.4)","(16.0, 24.0, 22.8)","(5.5, 7.0, 6.790909090909091)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.4206451612903224)","(9.0, 12.0, 11.944444444444445)","(4.4, 6.0, 5.716666666666667)"
05-01-2023 13:26:06.852293,"(13.0, 21.0, 19.88888888888889)","(12.0, 14.5, 14.4)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.790909090909091)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.418378378378378)","(9.0, 12.0, 11.913793103448276)","(4.4, 5.8, 5.670588235294117)"
05-01-2023 13:26:08.080317,"(13.0, 21.0, 20.305555555555557)","(12.0, 14.5, 14.289473684210526)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.788235294117647)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.418378378378378)","(9.0, 12.0, 12.642857142857142)","(4.4, 5.8, 5.705263157894737)"
05-01-2023 13:26:09.331846,"(13.0, 21.0, 20.5)","(12.0, 14.5, 14.277777777777779)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.699999999999999)","(41.0, 70.0, 61.42857142857143)","(2.2, 2.44, 2.424318181818182)","(9.0, 13.5, 12.923076923076923)","(4.4, 5.8, 5.716279069767442)"
05-01-2023 13:26:10.613671,"(13.0, 21.0, 20.304347826086957)","(12.0, 15.0, 14.277777777777779)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.725581395348837)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.4219354838709677)","(9.0, 13.5, 13.15)","(4.4, 5.8, 5.681481481481481)"
05-01-2023 13:26:11.884454,"(13.0, 21.0, 20.1875)","(12.0, 15.0, 14.052631578947368)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.725581395348837)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.4219354838709677)","(9.0, 13.5, 13.15)","(4.4, 5.7, 5.681481481481481)"
05-01-2023 13:26:13.068179,"(13.0, 21.0, 20.1875)","(12.0, 15.0, 14.052631578947368)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.725581395348837)","(41.0, 70.0, 65.0)","(2.2, 2.44, 2.4219354838709677)","(9.0, 13.5, 13.15)","(4.4, 5.7, 5.681481481481481)"
05-01-2023 13:26:14.277430,"(13.0, 21.0, 19.727272727272727)","(12.0, 14.5, 14.333333333333334)","(16.0, 24.0, 22.8)","(5.5, 6.8, 6.5675675675675675)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.4248275862068964)","(9.0, 13.5, 13.25)","(4.4, 5.8, 5.7375)"
05-01-2023 13:26:15.594778,"(13.0, 21.0, 19.6)","(12.0, 15.0, 14.0)","(16.0, 24.0, 22.90909090909091)","(5.5, 6.6, 6.5675675675675675)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.4248275862068964)","(9.0, 13.5, 13.21875)","(4.4, 5.8, 5.731034482758621)"
05-01-2023 13:26:16.895085,"(13.0, 21.0, 20.0)","(12.0, 14.0, 13.795454545454545)","(16.0, 24.0, 22.8)","(5.5, 6.6, 6.555555555555555)","(41.0, 70.0, 59.411764705882355)","(2.2, 2.44, 2.4248275862068964)","(9.0, 14.0, 13.413793103448276)","(4.4, 5.8, 5.770731707317073)"
05-01-2023 13:26:18.331077,"(13.0, 21.0, 20.130434782608695)","(12.0, 14.0, 13.775)","(16.0, 24.0, 22.8)","(5.5, 6.6, 6.509677419354839)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.4122222222222223)","(9.0, 13.5, 13.022727272727273)","(4.4, 5.9, 5.79047619047619)"
05-01-2023 13:26:19.829168,"(13.0, 21.0, 20.130434782608695)","(12.0, 14.0, 13.775)","(16.0, 24.0, 22.8)","(5.5, 6.6, 6.388235294117647)","(41.0, 70.0, 60.37037037037037)","(2.2, 2.42, 2.4168421052631577)","(9.0, 13.5, 12.947368421052632)","(4.4, 5.8, 5.744827586206896)"
05-01-2023 13:26:21.421955,"(13.0, 22.0, 21.84375)","(12.0, 14.0, 13.923076923076923)","(16.0, 24.0, 22.75)","(5.5, 6.6, 6.395918367346939)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.423448275862069)","(9.0, 13.5, 12.895348837209303)","(4.4, 5.9, 5.677272727272728)"
05-01-2023 13:26:22.832980,"(13.0, 22.0, 20.79310344827586)","(12.0, 14.5, 13.84375)","(16.0, 25.0, 24.0625)","(5.5, 6.6, 6.395918367346939)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.4219999999999997)","(9.0, 13.5, 12.895348837209303)","(4.4, 5.7, 5.6937500000000005)"
05-01-2023 13:26:24.217213,"(13.0, 23.0, 21.444444444444443)","(12.0, 14.0, 13.775)","(16.0, 25.0, 24.11111111111111)","(5.5, 6.6, 6.395918367346939)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.41864406779661)","(9.0, 13.5, 12.803571428571429)","(4.4, 5.7, 5.692857142857143)"
05-01-2023 13:26:25.567699,"(13.0, 23.0, 21.444444444444443)","(12.0, 14.0, 13.71875)","(16.0, 25.0, 24.11764705882353)","(5.5, 6.6, 6.395918367346939)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.408)","(9.0, 13.0, 12.803571428571429)","(4.4, 5.7, 5.6937500000000005)"
05-01-2023 13:26:26.844138,"(13.0, 23.0, 21.444444444444443)","(12.0, 14.0, 13.86111111111111)","(16.0, 25.0, 24.217391304347828)","(5.5, 6.6, 6.434146341463414)","(41.0, 70.0, 60.0)","(2.2, 2.44, 2.436857142857143)","(9.0, 13.0, 12.803571428571429)","(4.4, 5.7, 5.44)"
05-01-2023 13:26:28.048745,"(13.0, 23.0, 21.57894736842105)","(12.0, 14.0, 13.964285714285714)","(16.0, 25.0, 24.217391304347828)","(5.5, 6.6, 6.434146341463414)","(41.0, 70.0, 60.0)","(2.2, 2.46, 2.4385074626865673)","(9.0, 13.0, 12.671875)","(4.4, 5.6, 5.468852459016394)"
05-01-2023 13:26:29.301967,"(13.0, 23.0, 21.26923076923077)","(12.0, 14.5, 13.795454545454545)","(16.0, 25.0, 24.217391304347828)","(5.5, 6.6, 6.434146341463414)","(41.0, 70.0, 60.0)","(2.2, 2.46, 2.4385074626865673)","(9.0, 13.0, 12.671875)","(4.4, 5.6, 5.493333333333333)"
05-01-2023 13:26:30.622793,"(13.0, 22.0, 20.333333333333332)","(12.0, 14.0, 13.964285714285714)","(16.0, 25.0, 24.692307692307693)","(5.5, 6.6, 6.496551724137931)","(41.0, 70.0, 61.81818181818182)","(2.2, 2.46, 2.391578947368421)","(9.0, 13.0, 12.783783783783784)","(4.4, 5.6, 5.548484848484848)"
05-01-2023 13:26:31.868275,"(13.0, 22.0, 21.166666666666668)","(12.0, 14.0, 13.964285714285714)","(16.0, 25.0, 24.0)","(5.5, 6.6, 6.705555555555556)","(41.0, 70.0, 61.81818181818182)","(2.2, 2.42, 2.412)","(9.0, 13.0, 12.2)","(4.4, 5.6, 5.548484848484848)"
05-01-2023 13:26:33.179177,"(14.0, 22.0, 21.0)","(12.0, 14.0, 13.964285714285714)","(16.0, 25.0, 24.0)","(5.0, 6.8, 6.771428571428571)","(41.0, 70.0, 61.81818181818182)","(2.2, 2.42, 2.414520547945205)","(9.0, 12.5, 11.724137931034482)","(4.4, 5.6, 5.548484848484848)"
05-01-2023 13:26:34.467520,"(14.0, 22.0, 21.23076923076923)","(12.0, 14.0, 13.964285714285714)","(16.0, 25.0, 24.11764705882353)","(5.0, 7.0, 6.810526315789473)","(41.0, 70.0, 62.17391304347826)","(2.2, 2.44, 2.42)","(9.0, 12.5, 11.796875)","(4.4, 5.6, 5.517073170731707)"
05-01-2023 13:26:35.759845,"(14.0, 22.0, 21.272727272727273)","(12.0, 14.0, 13.75)","(16.0, 25.0, 23.857142857142858)","(5.0, 7.0, 6.76)","(41.0, 70.0, 62.17391304347826)","(2.2, 2.44, 2.4110714285714283)","(9.0, 12.5, 12.112068965517242)","(4.4, 5.6, 5.527659574468085)"
05-01-2023 13:26:37.098896,"(14.0, 22.0, 20.571428571428573)","(12.0, 14.0, 13.75)","(16.0, 24.0, 23.857142857142858)","(5.0, 7.0, 6.885106382978723)","(41.0, 70.0, 53.63636363636363)","(2.2, 2.44, 2.429655172413793)","(9.0, 12.5, 12.173913043478262)","(4.4, 5.6, 5.13076923076923)"
05-01-2023 13:26:38.340134,"(14.0, 22.0, 21.285714285714285)","(12.0, 14.0, 14.352941176470589)","(16.0, 25.0, 25.11111111111111)","(5.0, 7.0, 6.973913043478261)","(41.0, 70.0, 56.25)","(2.2, 2.44, 2.3945454545454545)","(9.0, 12.5, 12.3125)","(4.4, 5.2, 5.1499999999999995)"
05-01-2023 13:26:39.603000,"(14.0, 23.0, 22.2)","(12.0, 15.0, 14.352941176470589)","(16.0, 26.0, 25.714285714285715)","(5.0, 7.0, 7.114285714285715)","(41.0, 70.0, 54.285714285714285)","(2.2, 2.42, 2.3954901960784314)","(9.0, 12.5, 12.3125)","(4.4, 5.3, 5.179166666666667)"
05-01-2023 13:26:40.899100,"(14.0, 23.0, 22.0)","(12.0, 15.0, 14.36111111111111)","(16.0, 26.0, 25.714285714285715)","(5.0, 7.2, 7.094117647058823)","(41.0, 70.0, 57.368421052631575)","(2.2, 2.4, 2.3934545454545453)","(9.0, 12.5, 12.285714285714286)","(4.4, 5.2, 5.179166666666667)"
