,Winlock Lad,Uno Kai,Brutal Viking,Wet Socks,Spread Sheet,Anjo Cyclone,Jigsaw Joe
04-01-2023 15:46:35.482026,"(3.8, 4.4, 4.35)","(10.0, 20.0, 19.428571428571427)","(41.0, 70.0, 61.42857142857143)","(21.0, 130.0, 125.55555555555556)","(1.8, 1.91, 1.8974193548387095)","(9.0, 15.5, 15.0)","(5.0, 9.8, 9.613333333333333)"
04-01-2023 15:46:36.653513,"(3.8, 4.4, 4.3307692307692305)","(10.0, 20.0, 19.666666666666668)","(41.0, 70.0, 60.76923076923077)","(21.0, 130.0, 125.55555555555556)","(1.8, 1.91, 1.8954285714285712)","(9.0, 15.5, 15.0)","(5.0, 9.8, 9.63529411764706)"
04-01-2023 15:46:37.749629,"(3.8, 4.4, 4.360869565217391)","(10.0, 20.0, 19.5)","(41.0, 70.0, 60.76923076923077)","(21.0, 130.0, 125.55555555555556)","(1.8, 1.91, 1.8954285714285712)","(9.0, 15.5, 15.0)","(5.0, 9.8, 9.672727272727274)"
04-01-2023 15:46:38.865475,"(3.8, 4.4, 4.360869565217391)","(10.0, 21.0, 19.75)","(41.0, 70.0, 60.76923076923077)","(21.0, 130.0, 125.55555555555556)","(1.8, 1.91, 1.8954285714285712)","(9.0, 15.5, 14.868421052631579)","(5.0, 9.8, 9.672727272727274)"
04-01-2023 15:46:40.054627,"(3.7, 4.5, 4.447368421052632)","(11.0, 21.0, 19.541666666666668)","(41.0, 70.0, 64.28571428571429)","(26.0, 130.0, 125.55555555555556)","(1.75, 1.91, 1.8954285714285712)","(10.0, 15.5, 14.75)","(5.5, 9.8, 9.63529411764706)"
04-01-2023 15:46:41.206172,"(3.7, 4.4, 4.373684210526316)","(11.0, 21.0, 19.541666666666668)","(41.0, 70.0, 64.28571428571429)","(26.0, 130.0, 129.0909090909091)","(1.75, 1.91, 1.8586666666666667)","(10.0, 15.5, 14.833333333333334)","(5.5, 9.8, 9.725000000000001)"
04-01-2023 15:46:42.298219,"(3.7, 4.5, 4.447368421052632)","(11.0, 21.0, 19.541666666666668)","(41.0, 70.0, 64.0)","(26.0, 130.0, 129.0909090909091)","(1.75, 1.87, 1.8574285714285714)","(10.0, 15.5, 14.884615384615385)","(5.5, 9.8, 10.114285714285714)"
04-01-2023 15:46:43.397647,"(3.7, 4.5, 4.375)","(11.0, 21.0, 19.863636363636363)","(41.0, 70.0, 64.0)","(26.0, 130.0, 129.0909090909091)","(1.75, 1.87, 1.8574285714285714)","(10.0, 15.5, 14.884615384615385)","(5.5, 10.5, 10.23)"
04-01-2023 15:46:44.658996,"(3.7, 4.5, 4.423076923076923)","(11.0, 20.0, 19.25)","(41.0, 70.0, 64.0)","(26.0, 130.0, 129.0909090909091)","(1.75, 1.87, 1.841549295774648)","(10.0, 15.5, 14.884615384615385)","(5.5, 10.5, 10.309090909090909)"
04-01-2023 15:46:45.878197,"(3.7, 4.5, 4.445454545454545)","(11.0, 20.0, 19.25)","(41.0, 70.0, 65.0)","(26.0, 130.0, 129.0909090909091)","(1.75, 1.85, 1.8333333333333335)","(10.0, 15.5, 14.928571428571429)","(5.5, 10.5, 10.183333333333334)"
04-01-2023 15:46:47.199256,"(3.7, 4.6, 4.503703703703704)","(11.0, 20.0, 19.375)","(41.0, 70.0, 65.0)","(26.0, 130.0, 129.0909090909091)","(1.75, 1.84, 1.833076923076923)","(10.0, 15.5, 14.928571428571429)","(5.5, 11.0, 9.9)"
04-01-2023 15:46:48.545568,"(3.7, 4.6, 4.556521739130434)","(11.0, 20.0, 19.625)","(41.0, 70.0, 65.29411764705883)","(26.0, 130.0, 140.0)","(1.75, 1.84, 1.816521739130435)","(10.0, 15.5, 14.928571428571429)","(5.5, 10.5, 9.887500000000001)"
04-01-2023 15:46:49.970069,"(3.7, 4.6, 4.523809523809524)","(11.0, 20.0, 19.115384615384617)","(41.0, 70.0, 65.29411764705883)","(26.0, 160.0, 138.94736842105263)","(1.75, 1.82, 1.8138461538461539)","(10.0, 16.0, 16.8)","(5.5, 10.5, 9.88)"
04-01-2023 15:46:51.142471,"(3.7, 4.6, 4.523809523809524)","(11.0, 19.5, 20.07894736842105)","(41.0, 70.0, 65.38461538461539)","(26.0, 160.0, 140.0)","(1.75, 1.82, 1.800952380952381)","(10.0, 18.5, 16.545454545454547)","(5.5, 10.0, 9.875)"
04-01-2023 15:46:52.493713,"(3.8, 4.6, 4.533333333333333)","(11.0, 21.0, 20.666666666666668)","(41.0, 70.0, 65.38461538461539)","(21.0, 160.0, 140.0)","(1.8, 1.82, 1.796842105263158)","(10.0, 17.5, 16.5625)","(5.5, 10.0, 9.866666666666667)"
04-01-2023 15:46:53.675900,"(3.8, 4.6, 4.533333333333333)","(11.0, 21.0, 20.428571428571427)","(41.0, 70.0, 62.72727272727273)","(21.0, 160.0, 140.0)","(1.8, 1.8, 1.796)","(10.0, 17.5, 16.61764705882353)","(5.5, 10.0, 10.165217391304347)"
04-01-2023 15:46:54.840543,"(3.8, 4.7, 4.544444444444444)","(11.0, 21.0, 20.2)","(41.0, 70.0, 62.72727272727273)","(21.0, 160.0, 140.0)","(1.8, 1.8, 1.803)","(10.0, 17.5, 16.61764705882353)","(5.5, 10.5, 9.76)"
04-01-2023 15:46:56.054708,"(3.8, 4.6, 4.592592592592593)","(11.0, 20.0, 19.555555555555557)","(41.0, 70.0, 62.142857142857146)","(21.0, 160.0, 140.0)","(1.8, 1.81, 1.8063636363636364)","(10.0, 17.5, 17.105263157894736)","(5.5, 10.0, 9.8)"
04-01-2023 15:46:57.169968,"(3.8, 4.6, 4.555)","(11.0, 20.0, 19.5)","(41.0, 70.0, 64.66666666666667)","(21.0, 160.0, 140.0)","(1.8, 1.81, 1.8018518518518518)","(10.0, 17.5, 17.175675675675677)","(5.5, 10.0, 10.142857142857142)"
04-01-2023 15:46:58.291591,"(3.8, 4.6, 4.583333333333333)","(11.0, 19.0, 18.821428571428573)","(41.0, 70.0, 64.66666666666667)","(21.0, 160.0, 141.42857142857142)","(1.8, 1.81, 1.8243243243243243)","(10.0, 17.5, 17.175675675675677)","(5.5, 11.0, 10.52)"
04-01-2023 15:46:59.413481,"(3.8, 4.5, 4.464285714285714)","(11.0, 19.0, 18.785714285714285)","(41.0, 70.0, 62.0)","(21.0, 150.0, 143.33333333333334)","(1.8, 1.84, 1.825945945945946)","(10.0, 17.5, 17.08974358974359)","(5.5, 11.0, 10.52)"
04-01-2023 15:47:00.597265,"(3.8, 4.5, 4.452941176470588)","(11.0, 19.0, 18.785714285714285)","(41.0, 70.0, 62.0)","(21.0, 150.0, 143.33333333333334)","(1.8, 1.84, 1.8317857142857144)","(10.0, 17.5, 17.127906976744185)","(5.5, 11.0, 10.52)"
04-01-2023 15:47:01.780134,"(3.8, 4.5, 4.430434782608695)","(11.0, 19.0, 18.785714285714285)","(41.0, 70.0, 62.0)","(21.0, 150.0, 143.33333333333334)","(1.8, 1.84, 1.8317857142857144)","(10.0, 17.5, 17.175)","(5.5, 11.0, 10.325)"
04-01-2023 15:47:02.987271,"(3.8, 4.5, 4.427272727272727)","(11.0, 19.0, 18.785714285714285)","(41.0, 70.0, 60.76923076923077)","(21.0, 150.0, 148.0)","(1.8, 1.84, 1.8317857142857144)","(10.0, 17.5, 17.175)","(5.5, 10.5, 10.325)"
04-01-2023 15:47:04.200818,"(3.8, 4.5, 4.407692307692308)","(11.0, 19.0, 18.666666666666668)","(41.0, 70.0, 60.76923076923077)","(21.0, 150.0, 148.0)","(1.8, 1.84, 1.8308)","(10.0, 17.5, 17.192307692307693)","(5.5, 10.5, 10.325)"
04-01-2023 15:47:05.436597,"(3.8, 4.5, 4.395652173913043)","(11.0, 21.0, 19.333333333333332)","(41.0, 70.0, 60.76923076923077)","(21.0, 150.0, 148.0)","(1.8, 1.84, 1.826842105263158)","(10.0, 17.5, 17.175)","(5.5, 10.5, 10.22)"
04-01-2023 15:47:06.600532,"(3.8, 4.5, 4.391666666666667)","(11.0, 21.0, 19.5)","(41.0, 70.0, 60.76923076923077)","(21.0, 150.0, 148.0)","(1.8, 1.84, 1.8275789473684212)","(10.0, 17.5, 17.175)","(5.5, 10.5, 10.05)"
04-01-2023 15:47:07.788763,"(3.8, 4.5, 4.391666666666667)","(11.0, 21.0, 18.8125)","(41.0, 70.0, 62.94117647058823)","(21.0, 150.0, 148.0)","(1.8, 1.84, 1.8317241379310345)","(10.0, 17.5, 17.357142857142858)","(5.5, 10.5, 10.14)"
04-01-2023 15:47:08.902069,"(3.6, 4.5, 4.391666666666667)","(12.0, 21.0, 18.916666666666668)","(41.0, 70.0, 62.666666666666664)","(41.0, 150.0, 148.0)","(1.65, 1.84, 1.8457894736842106)","(10.0, 17.5, 17.75)","(6.0, 10.5, 10.2375)"
04-01-2023 15:47:10.075424,"(3.6, 4.5, 4.391666666666667)","(12.0, 18.5, 18.38888888888889)","(41.0, 70.0, 62.666666666666664)","(41.0, 150.0, 148.0)","(1.65, 1.85, 1.8385714285714287)","(10.0, 18.0, 17.75)","(6.0, 10.5, 10.125)"
04-01-2023 15:47:11.230560,"(3.6, 4.5, 4.4037037037037035)","(12.0, 18.5, 18.4375)","(41.0, 70.0, 62.666666666666664)","(41.0, 150.0, 140.0)","(1.65, 1.84, 1.834871794871795)","(11.0, 18.0, 17.57894736842105)","(6.0, 10.5, 10.6875)"
04-01-2023 15:47:12.434548,"(3.6, 4.4, 4.378571428571429)","(12.0, 18.5, 18.46153846153846)","(41.0, 70.0, 60.833333333333336)","(41.0, 150.0, 148.125)","(1.65, 1.84, 1.8246666666666667)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 10.9)"
04-01-2023 15:47:13.567917,"(3.6, 4.5, 4.427272727272728)","(12.0, 18.5, 18.470588235294116)","(41.0, 70.0, 60.833333333333336)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.8287179487179488)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.5)"
04-01-2023 15:47:14.567010,"(3.6, 4.5, 4.405)","(12.0, 21.0, 19.5)","(41.0, 70.0, 63.4)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.8321428571428573)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.88888888888889)"
04-01-2023 15:47:15.633063,"(3.6, 4.5, 4.405)","(12.0, 21.0, 19.235294117647058)","(41.0, 70.0, 63.4)","(41.0, 150.0, 148.125)","(1.65, 1.84, 1.8336000000000001)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.75)"
04-01-2023 15:47:16.732918,"(3.6, 4.5, 4.404347826086957)","(12.0, 21.0, 18.5)","(41.0, 70.0, 63.4)","(41.0, 150.0, 148.125)","(1.65, 1.84, 1.8279310344827586)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.857142857142858)"
04-01-2023 15:47:17.840497,"(3.6, 4.4, 4.355555555555556)","(12.0, 21.0, 19.3125)","(41.0, 70.0, 63.4)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.824920634920635)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.75)"
04-01-2023 15:47:18.921573,"(3.6, 4.4, 4.376923076923077)","(12.0, 21.0, 18.545454545454547)","(41.0, 70.0, 63.4)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.824920634920635)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.535714285714286)"
04-01-2023 15:47:20.094844,"(3.6, 4.5, 4.384848484848485)","(12.0, 19.5, 18.65625)","(41.0, 70.0, 61.53846153846154)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.824920634920635)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.535714285714286)"
04-01-2023 15:47:21.153668,"(3.6, 4.5, 4.384848484848485)","(12.0, 19.5, 18.65625)","(41.0, 70.0, 61.53846153846154)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.824920634920635)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.526315789473685)"
04-01-2023 15:47:22.262018,"(3.6, 4.5, 4.366666666666666)","(12.0, 19.5, 18.375)","(41.0, 70.0, 61.53846153846154)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.824920634920635)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.526315789473685)"
04-01-2023 15:47:23.327230,"(3.6, 4.5, 4.373333333333333)","(12.0, 20.0, 19.272727272727273)","(41.0, 70.0, 61.53846153846154)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.824920634920635)","(11.0, 18.0, 17.4375)","(6.0, 11.0, 10.526315789473685)"
04-01-2023 15:47:24.445500,"(3.6, 4.4, 4.373684210526316)","(12.0, 20.0, 19.0)","(41.0, 70.0, 61.53846153846154)","(41.0, 150.0, 147.5)","(1.65, 1.82, 1.8171428571428572)","(11.0, 18.0, 17.4)","(6.0, 11.5, 10.983870967741936)"
04-01-2023 15:47:25.617385,"(3.6, 4.4, 4.376923076923077)","(12.0, 20.0, 18.444444444444443)","(41.0, 70.0, 63.333333333333336)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.825076923076923)","(11.0, 18.0, 17.4)","(6.0, 11.5, 11.035714285714286)"
04-01-2023 15:47:26.887403,"(3.6, 4.4, 4.344)","(12.0, 20.0, 19.0)","(41.0, 70.0, 62.142857142857146)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.825294117647059)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.035714285714286)"
04-01-2023 15:47:28.090759,"(3.6, 4.4, 4.337777777777778)","(12.0, 20.0, 19.0)","(41.0, 70.0, 60.833333333333336)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.8235000000000001)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.018518518518519)"
04-01-2023 15:47:29.218954,"(3.6, 4.4, 4.293333333333334)","(12.0, 20.0, 19.833333333333332)","(41.0, 70.0, 60.833333333333336)","(41.0, 150.0, 148.125)","(1.65, 1.83, 1.8187179487179488)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.042857142857143)"
04-01-2023 15:47:30.327822,"(3.6, 4.4, 4.293333333333334)","(12.0, 20.0, 19.571428571428573)","(41.0, 70.0, 60.833333333333336)","(41.0, 150.0, 146.08695652173913)","(1.65, 1.83, 1.8191525423728814)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.042857142857143)"
04-01-2023 15:47:31.498683,"(3.6, 4.4, 4.266666666666667)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.822289156626506)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.105263157894736)"
04-01-2023 15:47:32.607215,"(3.6, 4.4, 4.352631578947369)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.83, 1.8176785714285715)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.105263157894736)"
04-01-2023 15:47:33.664554,"(3.6, 4.4, 4.365714285714286)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8168)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.105263157894736)"
04-01-2023 15:47:34.733960,"(3.6, 4.4, 4.371875)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 62.142857142857146)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8168)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.105263157894736)"
04-01-2023 15:47:35.842841,"(3.6, 4.4, 4.385185185185185)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.816875)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.125)"
04-01-2023 15:47:36.979609,"(3.6, 4.4, 4.321428571428571)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8170000000000002)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.194444444444445)"
04-01-2023 15:47:38.167513,"(3.6, 4.4, 4.333333333333333)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8174576271186442)","(11.0, 18.0, 17.4375)","(6.0, 11.5, 11.115384615384615)"
04-01-2023 15:47:39.288885,"(3.6, 4.4, 4.315384615384615)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8174576271186442)","(11.0, 18.0, 17.4375)","(6.5, 11.5, 11.115384615384615)"
04-01-2023 15:47:40.412607,"(3.6, 4.4, 4.321428571428571)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.817090909090909)","(11.0, 18.0, 17.4375)","(6.5, 11.5, 11.071428571428571)"
04-01-2023 15:47:41.448776,"(3.6, 4.4, 4.338888888888889)","(12.0, 21.0, 19.636363636363637)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8189795918367349)","(11.0, 18.0, 17.583333333333332)","(6.5, 11.5, 11.058823529411764)"
04-01-2023 15:47:42.494957,"(3.6, 4.4, 4.306493506493506)","(12.0, 21.0, 17.666666666666668)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 149.33333333333334)","(1.65, 1.82, 1.8206451612903227)","(11.0, 18.0, 17.833333333333332)","(6.5, 11.5, 11.042857142857143)"
04-01-2023 15:47:43.528681,"(3.6, 4.4, 4.264150943396227)","(12.0, 21.0, 19.09090909090909)","(41.0, 70.0, 65.41666666666667)","(41.0, 160.0, 146.66666666666666)","(1.65, 1.83, 1.8344444444444445)","(11.0, 18.0, 17.545454545454547)","(6.5, 11.5, 10.919354838709678)"
04-01-2023 15:47:44.611493,"(3.6, 4.3, 4.26875)","(12.0, 20.0, 18.863636363636363)","(41.0, 70.0, 65.41666666666667)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.8385714285714287)","(11.0, 18.0, 17.75)","(6.5, 11.5, 10.919354838709678)"
04-01-2023 15:47:45.849881,"(3.6, 4.3, 4.324324324324325)","(12.0, 19.5, 17.9)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.835)","(11.0, 18.0, 17.75)","(6.5, 11.5, 10.833333333333334)"
04-01-2023 15:47:47.009363,"(3.6, 4.4, 4.296296296296297)","(12.0, 19.5, 17.9)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.835)","(11.0, 18.0, 17.545454545454547)","(6.5, 11.5, 10.75)"
04-01-2023 15:47:48.148359,"(3.6, 4.4, 4.296296296296297)","(12.0, 19.5, 19.214285714285715)","(41.0, 70.0, 61.111111111111114)","(41.0, 160.0, 150.0)","(1.6, 1.84, 1.840857142857143)","(11.0, 18.0, 17.75)","(6.5, 11.5, 10.78)"
04-01-2023 15:47:49.361938,"(3.6, 4.3, 4.259183673469388)","(12.0, 20.0, 19.0)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.85, 1.8447619047619048)","(11.0, 18.0, 17.5)","(6.5, 11.5, 11.0)"
04-01-2023 15:47:50.548382,"(3.6, 4.3, 4.294117647058823)","(12.0, 20.0, 19.0)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.85, 1.8388235294117647)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.026315789473685)"
04-01-2023 15:47:51.637201,"(3.6, 4.4, 4.341666666666667)","(12.0, 20.0, 18.863636363636363)","(41.0, 70.0, 62.142857142857146)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.8388235294117647)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.026315789473685)"
04-01-2023 15:47:52.804501,"(3.6, 4.4, 4.292307692307692)","(12.0, 20.0, 18.75)","(41.0, 70.0, 62.142857142857146)","(41.0, 160.0, 150.0)","(1.6, 1.84, 1.8372000000000002)","(11.0, 18.0, 17.666666666666668)","(6.5, 11.5, 11.026315789473685)"
04-01-2023 15:47:53.927597,"(3.6, 4.3, 4.292307692307692)","(12.0, 21.0, 18.75)","(41.0, 70.0, 62.142857142857146)","(41.0, 160.0, 150.0)","(1.6, 1.84, 1.8372000000000002)","(11.0, 18.0, 17.666666666666668)","(6.5, 11.5, 11.0)"
04-01-2023 15:47:55.064820,"(3.6, 4.4, 4.326315789473685)","(12.0, 21.0, 19.342105263157894)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 150.0)","(1.6, 1.84, 1.835)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.0)"
04-01-2023 15:47:56.159353,"(3.6, 4.4, 4.326315789473685)","(12.0, 21.0, 19.342105263157894)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 150.0)","(1.6, 1.84, 1.835)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.0)"
04-01-2023 15:47:57.205977,"(3.6, 4.4, 4.326315789473685)","(12.0, 21.0, 19.342105263157894)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.834)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.026315789473685)"
04-01-2023 15:47:58.321413,"(3.6, 4.4, 4.324137931034483)","(12.0, 20.0, 19.142857142857142)","(41.0, 70.0, 60.833333333333336)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.834)","(11.0, 18.0, 17.4)","(6.5, 11.5, 10.954545454545455)"
04-01-2023 15:47:59.436082,"(3.6, 4.4, 4.324137931034483)","(12.0, 20.0, 19.5)","(41.0, 70.0, 65.71428571428571)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.833888888888889)","(11.0, 18.0, 17.4)","(6.5, 11.5, 10.95945945945946)"
04-01-2023 15:48:00.555246,"(3.6, 4.4, 4.324137931034483)","(12.0, 20.0, 18.285714285714285)","(41.0, 70.0, 65.71428571428571)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.834375)","(11.0, 18.0, 17.571428571428573)","(6.5, 11.5, 10.985714285714286)"
04-01-2023 15:48:01.639080,"(3.6, 4.3, 4.266666666666667)","(12.0, 19.5, 18.5)","(41.0, 80.0, 69.66666666666667)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.84, 1.8544)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.015151515151516)"
04-01-2023 15:48:02.753306,"(3.6, 4.3, 4.1869565217391305)","(12.0, 19.0, 17.666666666666668)","(41.0, 75.0, 73.33333333333334)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.86, 1.858608695652174)","(11.0, 18.0, 17.4)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:03.893246,"(3.6, 4.3, 4.1869565217391305)","(12.0, 19.0, 18.0)","(41.0, 75.0, 63.0)","(41.0, 160.0, 146.66666666666666)","(1.6, 1.86, 1.8585046728971963)","(11.0, 18.0, 17.571428571428573)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:05.017219,"(3.6, 4.3, 4.196)","(12.0, 20.0, 19.307692307692307)","(41.0, 75.0, 63.0)","(41.0, 160.0, 142.22222222222223)","(1.6, 1.86, 1.8687272727272728)","(11.0, 18.0, 17.454545454545453)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:06.148805,"(3.6, 4.2, 4.135714285714286)","(12.0, 20.0, 17.857142857142858)","(41.0, 75.0, 66.11111111111111)","(41.0, 160.0, 143.33333333333334)","(1.6, 1.87, 1.8696)","(11.0, 18.0, 17.454545454545453)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:07.177103,"(3.6, 4.2, 4.11875)","(12.0, 20.0, 17.916666666666668)","(41.0, 75.0, 66.11111111111111)","(41.0, 160.0, 143.33333333333334)","(1.6, 1.88, 1.8641176470588237)","(11.0, 18.0, 17.714285714285715)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:08.253743,"(3.6, 4.2, 4.11875)","(12.0, 20.0, 19.4)","(41.0, 75.0, 66.11111111111111)","(41.0, 160.0, 143.33333333333334)","(1.6, 1.87, 1.8631818181818183)","(11.0, 18.0, 17.714285714285715)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:09.195485,"(3.6, 4.2, 4.135714285714286)","(12.0, 20.0, 19.4)","(41.0, 75.0, 66.11111111111111)","(41.0, 160.0, 143.33333333333334)","(1.6, 1.87, 1.868421052631579)","(11.0, 18.0, 17.5)","(6.5, 11.5, 10.970588235294118)"
04-01-2023 15:48:10.274212,"(3.6, 4.2, 4.135714285714286)","(12.0, 20.0, 19.21875)","(41.0, 75.0, 73.94736842105263)","(41.0, 160.0, 148.75)","(1.6, 1.87, 1.8742105263157895)","(11.0, 18.0, 17.714285714285715)","(6.5, 11.5, 11.038461538461538)"
04-01-2023 15:48:11.396567,"(3.6, 4.2, 4.12)","(12.0, 20.0, 18.88888888888889)","(41.0, 75.0, 68.84615384615384)","(41.0, 160.0, 145.0)","(1.6, 1.88, 1.8736363636363638)","(11.0, 18.0, 17.4)","(6.5, 11.5, 10.985714285714286)"
04-01-2023 15:48:12.510015,"(3.6, 4.2, 4.1)","(12.0, 20.0, 18.88888888888889)","(41.0, 75.0, 65.76923076923077)","(41.0, 160.0, 145.0)","(1.6, 1.88, 1.8837499999999998)","(11.0, 18.0, 17.454545454545453)","(6.5, 11.5, 11.038461538461538)"
04-01-2023 15:48:13.514606,"(3.6, 4.1, 4.0131578947368425)","(12.0, 20.0, 18.5)","(41.0, 75.0, 65.76923076923077)","(41.0, 160.0, 148.0)","(1.6, 1.9, 1.8776470588235294)","(11.0, 18.0, 17.571428571428573)","(6.5, 11.5, 11.131578947368421)"
04-01-2023 15:48:14.554217,"(3.6, 4.1, 4.025)","(12.0, 20.0, 19.732142857142858)","(41.0, 75.0, 66.66666666666667)","(41.0, 160.0, 148.0)","(1.6, 1.89, 1.8776470588235294)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.131578947368421)"
04-01-2023 15:48:15.504322,"(3.6, 4.1, 4.02258064516129)","(12.0, 20.0, 19.285714285714285)","(41.0, 75.0, 66.66666666666667)","(41.0, 160.0, 148.0)","(1.6, 1.89, 1.8776470588235294)","(11.0, 18.0, 17.363636363636363)","(6.5, 11.5, 11.088235294117647)"
04-01-2023 15:48:16.563443,"(3.6, 4.1, 4.02258064516129)","(12.0, 20.0, 19.285714285714285)","(41.0, 75.0, 65.83333333333333)","(41.0, 160.0, 148.0)","(1.6, 1.89, 1.872608695652174)","(11.0, 18.0, 17.571428571428573)","(6.5, 11.5, 11.088235294117647)"
04-01-2023 15:48:17.665301,"(3.6, 4.1, 4.0514705882352935)","(12.0, 19.5, 19.31818181818182)","(41.0, 75.0, 73.57142857142857)","(41.0, 160.0, 148.0)","(1.6, 1.89, 1.8821052631578947)","(11.0, 18.0, 17.4)","(6.5, 11.5, 11.222222222222221)"
04-01-2023 15:48:18.728182,"(3.6, 4.1, 3.9206896551724135)","(12.0, 19.5, 19.1875)","(41.0, 75.0, 73.57142857142857)","(41.0, 160.0, 146.36363636363637)","(1.6, 1.89, 1.898)","(11.0, 18.0, 17.571428571428573)","(6.5, 11.5, 11.238095238095237)"
