,Impetuous Lad,Lornas Law,Wallys Boy,Up The Amps,Lonely Tuna,Brians Buster,Burnt Jam,No Surprise
11-01-2023 13:19:26.972792,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 3.5333333333333337)"
11-01-2023 13:19:27.969829,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 4.24375)"
11-01-2023 13:19:28.983650,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 4.317857142857143)"
11-01-2023 13:19:30.051658,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 4.085714285714286)"
11-01-2023 13:19:31.209337,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 4.322222222222223)"
11-01-2023 13:19:32.226815,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 3.7333333333333334)"
11-01-2023 13:19:33.255307,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.428571428571429)","(2.7, 4.4, 3.7333333333333334)"
11-01-2023 13:19:34.288478,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.184615384615385)","(2.7, 4.4, 3.8000000000000003)"
11-01-2023 13:19:35.491082,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.184615384615385)","(2.7, 4.4, 3.8000000000000003)"
11-01-2023 13:19:36.602475,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 18.5)","(31.0, 44.0, 41.0)","(6.0, 9.6, 6.184615384615385)","(2.7, 4.4, 3.8000000000000003)"
11-01-2023 13:19:37.716406,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 24.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.6, 6.184615384615385)","(2.7, 4.4, 4.142857142857143)"
11-01-2023 13:19:38.725572,"(5.0, 8.6, 6.75)","(13.0, 34.0, 29.5)","(6.5, 10.5, 8.95)","(4.0, 7.4, 5.85)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.6, 6.933333333333334)","(2.7, 4.4, 4.142857142857143)"
11-01-2023 13:19:39.905868,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 7.4, 6.737037037037037)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.933333333333334)","(2.7, 4.4, 4.142857142857143)"
11-01-2023 13:19:41.133805,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 9.0, 8.2375)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.933333333333334)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:42.289035,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.800000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:43.441360,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.800000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:44.463437,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.800000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:45.499153,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.800000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:46.526691,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.800000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:47.756652,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.800000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:48.843402,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.300000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:49.995896,"(5.0, 9.0, 6.95)","(13.0, 32.0, 27.333333333333332)","(6.5, 10.5, 8.95)","(4.0, 8.8, 7.300000000000001)","(12.0, 23.0, 16.333333333333332)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:51.204034,"(5.0, 9.0, 6.95)","(13.0, 32.0, 31.5)","(6.5, 10.5, 7.916666666666667)","(4.0, 8.8, 7.300000000000001)","(12.0, 23.0, 15.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:52.307798,"(5.0, 9.0, 6.95)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.916666666666667)","(4.0, 8.8, 7.300000000000001)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:53.333788,"(5.0, 9.0, 6.95)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 7.300000000000001)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:54.520783,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 7.040000000000001)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:55.630901,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 5.36)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:56.647332,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 5.36)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.95)"
11-01-2023 13:19:57.751507,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 5.36)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.318181818181818)"
11-01-2023 13:19:58.751932,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 5.36)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.318181818181818)"
11-01-2023 13:19:59.827369,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 5.36)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.318181818181818)"
11-01-2023 13:20:00.937352,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 8.8, 4.707142857142857)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.318181818181818)"
11-01-2023 13:20:02.004304,"(5.0, 10.5, 7.7)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 7.4, 5.04)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:03.014548,"(5.0, 8.4, 6.066666666666667)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 7.2, 5.04)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:04.042450,"(5.0, 8.4, 5.6000000000000005)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 7.2, 5.04)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:05.146356,"(5.0, 8.4, 6.066666666666667)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 6.8, 4.96)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:06.203484,"(5.0, 8.4, 6.066666666666667)","(13.0, 38.0, 31.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 6.8, 4.96)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:07.299508,"(5.0, 8.4, 6.066666666666667)","(13.0, 42.0, 33.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 6.8, 4.96)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:08.649270,"(5.0, 8.4, 6.066666666666667)","(13.0, 42.0, 33.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 6.8, 4.96)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.321739130434783)"
11-01-2023 13:20:09.759418,"(5.0, 8.4, 6.066666666666667)","(13.0, 42.0, 33.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 6.8, 4.88)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 4.04)"
11-01-2023 13:20:10.783647,"(5.0, 8.4, 6.066666666666667)","(13.0, 42.0, 33.5)","(6.5, 10.5, 7.7875000000000005)","(4.0, 6.4, 4.88)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.0)","(6.0, 9.0, 6.5200000000000005)","(2.7, 4.4, 3.7181818181818183)"
11-01-2023 13:20:11.921885,"(5.0, 8.4, 6.066666666666667)","(13.0, 42.0, 33.5)","(6.5, 10.5, 9.14375)","(4.0, 6.4, 5.8933333333333335)","(12.0, 23.0, 21.166666666666664)","(31.0, 44.0, 35.5)","(6.0, 9.0, 8.173333333333334)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:13.235469,"(5.0, 8.4, 7.861538461538462)","(13.0, 42.0, 34.5)","(6.5, 10.5, 9.14375)","(4.0, 6.4, 5.8933333333333335)","(12.0, 23.0, 20.375)","(31.0, 44.0, 40.6)","(6.0, 9.0, 8.523076923076923)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:14.441457,"(5.0, 8.4, 7.861538461538462)","(13.0, 42.0, 34.5)","(6.5, 10.5, 9.14375)","(4.0, 6.4, 5.746666666666667)","(12.0, 23.0, 20.375)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.8)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:15.501489,"(5.0, 8.8, 7.8500000000000005)","(13.0, 42.0, 34.5)","(6.5, 10.5, 8.469999999999999)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 20.375)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.8)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:16.593442,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 34.5)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:17.755770,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 34.5)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:18.875855,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 34.5)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:19.923959,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 34.5)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:21.081103,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.8428571428571425)"
11-01-2023 13:20:22.157720,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.7666666666666666)"
11-01-2023 13:20:23.342712,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.133333333333334)","(2.7, 4.3, 3.7666666666666666)"
11-01-2023 13:20:24.427032,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 9.0, 7.0)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:25.552152,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.6, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:26.617866,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:27.757786,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:28.915226,"(5.0, 8.8, 6.333333333333333)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:30.200311,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:31.326627,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:32.393288,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:33.440251,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:34.610161,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 17.42857142857143)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:35.725682,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 14.8)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:36.860467,"(5.0, 9.2, 6.466666666666666)","(13.0, 36.0, 35.25)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:37.988425,"(5.0, 9.2, 6.466666666666666)","(13.0, 36.0, 35.25)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:39.095007,"(5.0, 9.2, 6.466666666666666)","(13.0, 36.0, 35.25)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:40.243595,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 44.416666666666664)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:41.394999,"(5.0, 9.2, 6.466666666666666)","(13.0, 42.0, 40.75)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:42.511942,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 44.416666666666664)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:43.578882,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:44.633711,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:45.736502,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.475)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 15.2)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:46.907601,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 24.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:48.126350,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:49.249555,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:50.399128,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:51.453971,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:52.768363,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:54.028557,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:55.126126,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:56.157378,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:57.262222,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 40.6)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:58.400201,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.333333333333336)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:20:59.512561,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.333333333333336)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
11-01-2023 13:21:00.688349,"(5.0, 9.2, 6.466666666666666)","(13.0, 46.0, 36.95238095238095)","(6.5, 10.5, 8.1375)","(4.0, 6.2, 5.390476190476191)","(12.0, 23.0, 18.0)","(31.0, 44.0, 38.333333333333336)","(6.0, 8.8, 6.633333333333334)","(2.7, 4.3, 3.588888888888889)"
