,Manoeuver Man,Ideal Melody,Grinforawin,Bien Hoa Nz,Alimonie,Bettor Beontoit Nz,Midnight Sport,Captain Thunderbolt Nz
07-01-2023 20:21:56.078219,"(16.0, 32.0, 26.833333333333336)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:21:57.198696,"(16.0, 32.0, 26.833333333333336)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:21:58.349811,"(16.0, 32.0, 26.833333333333336)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:21:59.514362,"(16.0, 32.0, 26.833333333333336)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:00.668635,"(16.0, 32.0, 26.833333333333336)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:01.798144,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:02.956113,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:04.151457,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:05.284781,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:06.349498,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:07.418532,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:08.466205,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:09.569582,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:10.721682,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.858823529411764)","(18.0, 99999, 99990)"
07-01-2023 20:22:11.836962,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 5.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:12.957815,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:14.119601,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:15.193344,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:16.180970,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:17.171535,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 24.333333333333332)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:18.247764,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:19.368647,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:20.453351,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:21.552508,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:22.622307,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:23.656486,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:24.752825,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:25.882069,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:27.027016,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:28.257986,"(16.0, 32.0, 28.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:29.400740,"(16.0, 32.0, 30.0625)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:30.511386,"(16.0, 32.0, 30.0625)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:31.576842,"(16.0, 32.0, 30.176470588235293)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:32.686426,"(16.0, 32.0, 30.176470588235293)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527272727272727)","(18.0, 99999, 99990)"
07-01-2023 20:22:33.757947,"(16.0, 32.0, 30.176470588235293)","(9.0, 16.5, 11.5)","(10.0, 19.0, 14.333333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.2444444444444445)","(18.0, 99999, 99990)"
07-01-2023 20:22:34.840129,"(16.0, 32.0, 27.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 16.4)","(3.9, 99999, 99990)","(21.0, 34.0, 29.166666666666664)","(2.5, 99999, 99990)","(4.0, 4.6, 4.2444444444444445)","(18.0, 99999, 99990)"
07-01-2023 20:22:35.933508,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 16.4)","(3.9, 99999, 99990)","(21.0, 34.0, 31.1)","(2.5, 99999, 99990)","(4.0, 4.6, 4.2444444444444445)","(18.0, 99999, 99990)"
07-01-2023 20:22:37.112359,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 16.4)","(3.9, 99999, 99990)","(21.0, 34.0, 31.1)","(2.5, 99999, 99990)","(4.0, 4.6, 4.431578947368421)","(18.0, 99999, 99990)"
07-01-2023 20:22:38.338009,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 16.4)","(3.9, 99999, 99990)","(21.0, 34.0, 31.1)","(2.5, 99999, 99990)","(4.0, 4.6, 4.431578947368421)","(18.0, 99999, 99990)"
07-01-2023 20:22:39.534045,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 16.4)","(3.9, 99999, 99990)","(21.0, 34.0, 31.1)","(2.5, 99999, 99990)","(4.0, 4.6, 4.431578947368421)","(18.0, 99999, 99990)"
07-01-2023 20:22:40.757972,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 31.1)","(2.5, 99999, 99990)","(4.0, 4.6, 5.541935483870967)","(18.0, 99999, 99990)"
07-01-2023 20:22:41.867565,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 31.1)","(2.5, 99999, 99990)","(4.0, 5.6, 5.541935483870967)","(18.0, 99999, 99990)"
07-01-2023 20:22:42.997793,"(16.0, 32.0, 28.666666666666668)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:44.033308,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:45.116041,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:46.220725,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:47.385723,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:48.570764,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:49.752182,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:50.984418,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:52.227042,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 5.074999999999999)","(18.0, 99999, 99990)"
07-01-2023 20:22:53.482323,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.6, 4.50625)","(18.0, 99999, 99990)"
07-01-2023 20:22:54.646816,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 4.6, 4.50625)","(18.0, 99999, 99990)"
07-01-2023 20:22:55.819347,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 4.6, 4.675)","(18.0, 99999, 99990)"
07-01-2023 20:22:56.903572,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 14.3)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 4.95)","(18.0, 99999, 99990)"
07-01-2023 20:22:57.992668,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 4.95)","(18.0, 99999, 99990)"
07-01-2023 20:22:59.097802,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.316666666666666)","(18.0, 99999, 99990)"
07-01-2023 20:23:00.256570,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.316666666666666)","(18.0, 99999, 99990)"
07-01-2023 20:23:01.412454,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.316666666666666)","(18.0, 99999, 99990)"
07-01-2023 20:23:02.533534,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.396875)","(18.0, 99999, 99990)"
07-01-2023 20:23:03.699571,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.396875)","(18.0, 99999, 99990)"
07-01-2023 20:23:04.860345,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.396875)","(18.0, 99999, 99990)"
07-01-2023 20:23:06.019393,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.4725)","(18.0, 99999, 99990)"
07-01-2023 20:23:07.135089,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.469444444444445)","(18.0, 99999, 99990)"
07-01-2023 20:23:08.247530,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.322222222222222)","(18.0, 99999, 99990)"
07-01-2023 20:23:09.381408,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.322222222222222)","(18.0, 99999, 99990)"
07-01-2023 20:23:10.492445,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.322222222222222)","(18.0, 99999, 99990)"
07-01-2023 20:23:11.628715,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.322222222222222)","(18.0, 99999, 99990)"
07-01-2023 20:23:12.708532,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 11.5)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 5.322222222222222)","(18.0, 99999, 99990)"
07-01-2023 20:23:13.795274,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.5, 4.522222222222222)","(18.0, 99999, 99990)"
07-01-2023 20:23:14.843858,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 4.6, 4.51875)","(18.0, 99999, 99990)"
07-01-2023 20:23:15.892651,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527777777777778)","(18.0, 99999, 99990)"
07-01-2023 20:23:16.978071,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 4.6, 4.527777777777778)","(18.0, 99999, 99990)"
07-01-2023 20:23:18.111774,"(16.0, 32.0, 29.272727272727273)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.125)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 4.85)","(18.0, 99999, 99990)"
07-01-2023 20:23:19.212464,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 4.85)","(18.0, 99999, 99990)"
07-01-2023 20:23:20.291552,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 4.85)","(18.0, 99999, 99990)"
07-01-2023 20:23:21.397051,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.15)","(18.0, 99999, 99990)"
07-01-2023 20:23:22.520749,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.15)","(18.0, 99999, 99990)"
07-01-2023 20:23:23.589391,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.15)","(18.0, 99999, 99990)"
07-01-2023 20:23:24.663830,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.21)","(18.0, 99999, 99990)"
07-01-2023 20:23:25.741327,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.21)","(18.0, 99999, 99990)"
07-01-2023 20:23:26.808005,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.21)","(18.0, 99999, 99990)"
07-01-2023 20:23:27.911095,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.21)","(18.0, 99999, 99990)"
07-01-2023 20:23:29.058675,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.21)","(18.0, 99999, 99990)"
07-01-2023 20:23:30.185779,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
07-01-2023 20:23:31.344616,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
07-01-2023 20:23:32.434458,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
07-01-2023 20:23:33.483121,"(16.0, 32.0, 29.5)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
07-01-2023 20:23:34.446717,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
07-01-2023 20:23:35.495573,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 24.666666666666668)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
07-01-2023 20:23:36.530916,"(16.0, 32.0, 22.333333333333332)","(9.0, 16.5, 12.75)","(10.0, 19.0, 18.176470588235293)","(3.9, 99999, 99990)","(21.0, 34.0, 29.333333333333336)","(2.5, 99999, 99990)","(4.0, 5.3, 5.220588235294118)","(18.0, 99999, 99990)"
