,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 12:00:54.617229,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(14.0, 25.0, 22.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.82, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 44.5)","(5.0, 6.0, 5.834482758620689)","(51.0, 170.0, 106.0)"
06-01-2023 12:00:56.157130,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(14.0, 24.0, 21.8)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 44.5)","(5.0, 6.0, 5.834482758620689)","(51.0, 170.0, 128.0)"
06-01-2023 12:00:57.602102,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 25.0, 21.8)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.7210810810810813)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.85)","(51.0, 170.0, 128.0)"
06-01-2023 12:00:59.083023,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 25.0, 21.8)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.76, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.85)","(51.0, 170.0, 128.0)"
06-01-2023 12:01:00.465158,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 25.0, 22.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.85)","(51.0, 170.0, 121.33333333333333)"
06-01-2023 12:01:01.835128,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 24.0, 22.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.85)","(51.0, 160.0, 121.33333333333333)"
06-01-2023 12:01:03.167108,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 24.0, 22.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.85)","(51.0, 160.0, 131.0)"
06-01-2023 12:01:04.479942,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 24.0, 22.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.725714285714286)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.296296296296297)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.85)","(51.0, 160.0, 131.0)"
06-01-2023 12:01:05.834224,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 8.22)","(15.0, 24.0, 21.8)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.7843999999999998)","(26.0, 55.0, 46.0)","(4.2, 6.4, 6.090909090909091)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.74)","(51.0, 160.0, 131.0)"
06-01-2023 12:01:07.302914,"(12.0, 20.0, 19.166666666666668)","(6.5, 8.4, 7.926315789473684)","(15.0, 25.0, 22.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.791627906976744)","(26.0, 55.0, 49.8)","(4.2, 6.2, 6.046511627906977)","(31.0, 55.0, 42.333333333333336)","(5.0, 5.9, 5.7631578947368425)","(51.0, 160.0, 137.2)"
06-01-2023 12:01:08.786890,"(12.0, 20.0, 19.5)","(6.5, 8.4, 7.814634146341463)","(15.0, 24.0, 23.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.791627906976744)","(26.0, 55.0, 42.0)","(4.2, 6.2, 6.0058823529411764)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.7631578947368425)","(51.0, 160.0, 104.0)"
06-01-2023 12:01:10.201854,"(12.0, 20.0, 19.72222222222222)","(6.5, 8.4, 7.733333333333333)","(15.0, 24.0, 23.0)","(31.0, 55.0, 44.166666666666664)","(2.25, 2.8, 2.791627906976744)","(26.0, 55.0, 42.0)","(4.2, 6.2, 6.0058823529411764)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.7631578947368425)","(51.0, 160.0, 99.0)"
06-01-2023 12:01:11.564698,"(12.0, 20.0, 19.72222222222222)","(6.5, 8.4, 7.733333333333333)","(15.0, 25.0, 23.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.791627906976744)","(26.0, 55.0, 49.8)","(4.2, 6.2, 6.0058823529411764)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.746153846153846)","(51.0, 150.0, 99.0)"
06-01-2023 12:01:12.902822,"(12.0, 20.0, 19.333333333333332)","(6.5, 8.4, 7.733333333333333)","(15.0, 24.0, 23.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.791627906976744)","(26.0, 55.0, 42.5)","(4.2, 6.2, 6.0058823529411764)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.746153846153846)","(51.0, 150.0, 99.0)"
06-01-2023 12:01:14.266964,"(12.0, 20.0, 19.333333333333332)","(6.5, 8.4, 7.733333333333333)","(15.0, 24.0, 23.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.791627906976744)","(26.0, 55.0, 42.0)","(4.2, 6.2, 6.0058823529411764)","(31.0, 55.0, 42.333333333333336)","(5.0, 6.0, 5.746153846153846)","(51.0, 150.0, 116.0)"
06-01-2023 12:01:15.696849,"(12.0, 20.0, 19.333333333333332)","(6.5, 8.4, 7.814634146341463)","(15.0, 25.0, 23.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7938983050847455)","(26.0, 55.0, 42.0)","(4.2, 6.2, 6.0058823529411764)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.746153846153846)","(51.0, 150.0, 116.0)"
06-01-2023 12:01:17.130693,"(12.0, 20.0, 19.666666666666668)","(6.5, 8.4, 7.7176470588235295)","(15.0, 24.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7938983050847455)","(26.0, 55.0, 42.0)","(4.2, 6.2, 5.875)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.78)","(51.0, 150.0, 135.42857142857144)"
06-01-2023 12:01:18.528511,"(12.0, 20.0, 19.071428571428573)","(6.5, 8.4, 7.58918918918919)","(15.0, 24.0, 21.8)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.820689655172414)","(31.0, 55.0, 43.666666666666664)","(5.0, 6.0, 5.881818181818182)","(51.0, 150.0, 105.0)"
06-01-2023 12:01:19.987525,"(12.0, 19.5, 18.5)","(6.5, 8.4, 7.6499999999999995)","(15.0, 25.0, 22.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.820689655172414)","(31.0, 55.0, 45.0)","(5.0, 6.2, 5.881818181818182)","(51.0, 160.0, 141.33333333333334)"
06-01-2023 12:01:21.348571,"(12.0, 19.0, 18.5)","(6.5, 8.4, 7.6499999999999995)","(15.0, 24.0, 22.0)","(31.0, 55.0, 46.666666666666664)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.894444444444445)","(31.0, 55.0, 45.0)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 148.8)"
06-01-2023 12:01:22.694792,"(12.0, 19.0, 18.678571428571427)","(6.5, 8.4, 7.4)","(15.0, 24.0, 21.8)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.820689655172414)","(31.0, 55.0, 45.0)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 148.8)"
06-01-2023 12:01:24.012489,"(12.0, 19.0, 18.5)","(6.5, 8.4, 7.4)","(15.0, 25.0, 21.8)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.820689655172414)","(31.0, 55.0, 45.0)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 105.0)"
06-01-2023 12:01:25.345794,"(12.0, 19.0, 18.25)","(6.5, 8.4, 7.562790697674419)","(15.0, 25.0, 21.8)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.910526315789474)","(31.0, 55.0, 45.0)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 105.0)"
06-01-2023 12:01:26.642479,"(12.0, 19.0, 17.8)","(6.5, 8.4, 7.333333333333334)","(15.0, 25.0, 22.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 6.013333333333334)","(31.0, 55.0, 45.0)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 123.33333333333333)"
06-01-2023 12:01:28.063550,"(12.0, 18.5, 18.0)","(6.5, 8.4, 7.65)","(15.0, 24.0, 22.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.994871794871795)","(31.0, 55.0, 51.66666666666667)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 144.28571428571428)"
06-01-2023 12:01:29.550580,"(12.0, 18.5, 18.166666666666668)","(6.5, 8.4, 7.65)","(15.0, 24.0, 22.8)","(31.0, 55.0, 45.625)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.994871794871795)","(31.0, 55.0, 46.333333333333336)","(5.0, 6.2, 5.966666666666667)","(51.0, 160.0, 107.5)"
06-01-2023 12:01:30.937130,"(12.0, 18.5, 18.4)","(6.5, 8.2, 7.8999999999999995)","(15.0, 24.0, 22.714285714285715)","(31.0, 55.0, 44.166666666666664)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.994871794871795)","(31.0, 55.0, 46.333333333333336)","(5.0, 6.2, 6.040909090909091)","(51.0, 160.0, 107.5)"
06-01-2023 12:01:32.314794,"(12.0, 19.0, 18.25)","(6.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 23.2)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.994871794871795)","(31.0, 55.0, 46.333333333333336)","(5.0, 6.2, 6.097058823529412)","(51.0, 160.0, 107.5)"
06-01-2023 12:01:33.665088,"(12.0, 19.0, 18.25)","(6.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 23.2)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 43.5)","(4.2, 6.2, 5.905357142857143)","(31.0, 55.0, 46.333333333333336)","(5.0, 6.2, 5.964705882352941)","(51.0, 160.0, 135.0)"
06-01-2023 12:01:35.007755,"(12.0, 19.0, 18.25)","(6.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 23.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 52.22222222222222)","(4.2, 6.2, 5.876923076923077)","(31.0, 55.0, 51.25)","(5.0, 6.2, 5.964705882352941)","(51.0, 160.0, 135.0)"
06-01-2023 12:01:36.376597,"(12.0, 19.0, 18.1)","(6.5, 8.4, 7.826666666666666)","(15.0, 24.0, 23.0)","(31.0, 55.0, 45.55555555555556)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 52.5)","(4.2, 6.2, 5.863265306122449)","(31.0, 55.0, 51.25)","(5.0, 6.2, 5.927272727272728)","(51.0, 160.0, 135.0)"
06-01-2023 12:01:37.787271,"(12.0, 19.0, 18.2)","(6.5, 8.2, 7.758620689655173)","(15.0, 24.0, 23.285714285714285)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 52.91666666666667)","(4.2, 6.2, 5.841509433962265)","(31.0, 55.0, 52.85714285714286)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:39.255811,"(12.0, 19.0, 17.666666666666668)","(6.5, 8.2, 7.758620689655173)","(15.0, 25.0, 22.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 51.16666666666667)","(4.2, 6.2, 5.866666666666667)","(31.0, 55.0, 52.111111111111114)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:40.592454,"(12.0, 19.0, 18.130434782608695)","(6.5, 8.2, 7.758620689655173)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 51.16666666666667)","(4.2, 6.2, 5.866666666666667)","(31.0, 55.0, 52.111111111111114)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:41.887252,"(12.0, 19.0, 18.130434782608695)","(6.5, 8.2, 7.758620689655173)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 51.16666666666667)","(4.2, 6.2, 5.866666666666667)","(31.0, 55.0, 50.6)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:43.148675,"(12.0, 19.0, 17.4)","(6.5, 8.2, 7.758620689655173)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 51.16666666666667)","(4.2, 6.2, 5.866666666666667)","(31.0, 55.0, 50.6)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:44.484870,"(12.0, 19.0, 17.4)","(6.5, 8.2, 7.758620689655173)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7925)","(26.0, 55.0, 51.16666666666667)","(4.2, 6.2, 5.866666666666667)","(31.0, 55.0, 50.6)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:45.786016,"(12.0, 19.0, 17.4)","(6.5, 8.2, 7.688888888888889)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7925)","(26.0, 55.0, 51.16666666666667)","(4.2, 6.2, 5.866666666666667)","(31.0, 55.0, 50.6)","(5.0, 6.2, 6.046153846153846)","(51.0, 160.0, 150.625)"
06-01-2023 12:01:47.200077,"(12.0, 19.0, 17.4)","(6.5, 8.2, 7.705882352941177)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7925)","(26.0, 55.0, 48.0)","(4.2, 6.2, 5.818181818181818)","(31.0, 55.0, 53.0)","(5.0, 6.2, 6.006451612903226)","(51.0, 160.0, 154.23076923076923)"
06-01-2023 12:01:48.616447,"(12.0, 19.0, 17.210526315789473)","(6.5, 8.2, 7.785185185185185)","(15.0, 24.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7925)","(26.0, 55.0, 48.0)","(4.2, 6.2, 5.7625)","(31.0, 55.0, 53.0)","(5.0, 6.2, 6.006451612903226)","(51.0, 160.0, 154.23076923076923)"
06-01-2023 12:01:50.021008,"(12.0, 19.0, 17.2)","(6.5, 8.2, 7.785185185185185)","(15.0, 24.0, 22.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7925)","(26.0, 55.0, 48.0)","(4.2, 6.2, 5.733333333333333)","(31.0, 55.0, 53.0)","(5.0, 6.2, 5.733333333333333)","(51.0, 160.0, 154.23076923076923)"
06-01-2023 12:01:51.360579,"(12.0, 19.0, 16.9375)","(6.5, 8.2, 7.785185185185185)","(15.0, 24.0, 22.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.789090909090909)","(26.0, 55.0, 45.5)","(4.2, 6.2, 5.733333333333333)","(31.0, 55.0, 53.0)","(5.0, 6.2, 5.8)","(51.0, 160.0, 154.23076923076923)"
06-01-2023 12:01:52.645265,"(12.0, 16.5, 17.115384615384617)","(6.5, 8.2, 7.779999999999999)","(15.0, 24.0, 23.0)","(31.0, 55.0, 42.5)","(2.25, 2.8, 2.7485714285714287)","(26.0, 55.0, 45.5)","(4.2, 6.2, 5.768965517241379)","(31.0, 55.0, 53.0)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 153.1818181818182)"
06-01-2023 12:01:53.932299,"(12.0, 18.5, 17.444444444444443)","(6.5, 8.2, 7.7333333333333325)","(15.0, 24.0, 23.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7420689655172414)","(26.0, 55.0, 48.0)","(4.2, 6.2, 5.768965517241379)","(31.0, 55.0, 53.0)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 153.1818181818182)"
06-01-2023 12:01:55.213258,"(12.0, 18.0, 17.444444444444443)","(6.5, 8.2, 7.7333333333333325)","(15.0, 24.0, 23.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7420689655172414)","(26.0, 55.0, 48.0)","(4.2, 6.2, 5.768965517241379)","(31.0, 55.0, 53.0)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 153.1818181818182)"
06-01-2023 12:01:56.480104,"(12.0, 18.0, 17.444444444444443)","(6.5, 8.2, 7.7333333333333325)","(15.0, 24.0, 23.0)","(31.0, 55.0, 46.5)","(2.25, 2.8, 2.7420689655172414)","(26.0, 55.0, 49.75)","(4.2, 6.2, 5.768965517241379)","(31.0, 55.0, 53.0)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 153.1818181818182)"
06-01-2023 12:01:57.830923,"(11.0, 18.0, 17.2)","(6.5, 8.2, 7.789473684210526)","(15.0, 24.0, 22.0)","(31.0, 55.0, 46.5)","(2.3, 2.8, 2.744)","(26.0, 55.0, 52.66666666666667)","(3.8, 6.2, 5.897368421052632)","(31.0, 55.0, 53.61538461538461)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 155.83333333333334)"
06-01-2023 12:01:59.137148,"(11.0, 17.5, 17.27777777777778)","(6.5, 8.2, 7.789473684210526)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.3, 2.8, 2.744)","(26.0, 55.0, 52.66666666666667)","(3.8, 6.2, 5.897368421052632)","(31.0, 55.0, 53.61538461538461)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 136.66666666666666)"
06-01-2023 12:02:00.561422,"(11.0, 17.5, 17.0)","(6.5, 8.2, 7.789473684210526)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.3, 2.8, 2.744)","(26.0, 55.0, 52.66666666666667)","(3.8, 6.2, 5.897368421052632)","(31.0, 55.0, 53.61538461538461)","(5.0, 6.2, 5.988235294117647)","(51.0, 160.0, 136.66666666666666)"
06-01-2023 12:02:02.239577,"(11.0, 17.5, 16.61111111111111)","(6.5, 8.2, 7.874999999999999)","(15.0, 25.0, 22.0)","(31.0, 55.0, 46.5)","(2.3, 2.8, 2.742857142857143)","(26.0, 55.0, 52.66666666666667)","(3.8, 6.2, 5.897368421052632)","(31.0, 55.0, 53.61538461538461)","(5.0, 6.2, 5.80625)","(51.0, 160.0, 136.66666666666666)"
06-01-2023 12:02:03.805129,"(11.0, 17.5, 16.61111111111111)","(6.5, 8.2, 7.874999999999999)","(15.0, 25.0, 22.0)","(31.0, 55.0, 42.5)","(2.3, 2.8, 2.742857142857143)","(26.0, 55.0, 45.5)","(4.0, 6.2, 5.897368421052632)","(31.0, 55.0, 53.61538461538461)","(5.5, 6.2, 5.685714285714286)","(41.0, 160.0, 136.66666666666666)"
06-01-2023 12:02:05.404647,"(11.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.874999999999999)","(15.0, 25.0, 22.6)","(26.0, 55.0, 42.5)","(2.3, 2.8, 2.742857142857143)","(31.0, 55.0, 45.5)","(4.0, 6.2, 5.897368421052632)","(31.0, 55.0, 50.333333333333336)","(5.5, 6.2, 5.800000000000001)","(41.0, 160.0, 136.66666666666666)"
06-01-2023 12:02:06.917214,"(11.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.925925925925926)","(15.0, 25.0, 22.6)","(26.0, 55.0, 42.5)","(2.3, 2.8, 2.789655172413793)","(31.0, 55.0, 42.333333333333336)","(4.0, 6.2, 5.769230769230769)","(31.0, 55.0, 50.333333333333336)","(5.5, 6.2, 5.621739130434783)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:08.254608,"(11.0, 17.0, 16.916666666666668)","(6.5, 8.4, 7.8999999999999995)","(15.0, 25.0, 22.6)","(26.0, 55.0, 42.5)","(2.3, 2.8, 2.787741935483871)","(31.0, 55.0, 42.333333333333336)","(4.0, 6.0, 5.724)","(31.0, 55.0, 50.333333333333336)","(5.5, 5.9, 5.58)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:09.589032,"(11.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 22.6)","(26.0, 55.0, 42.5)","(2.3, 2.82, 2.787741935483871)","(31.0, 55.0, 43.666666666666664)","(4.0, 6.0, 5.663414634146341)","(31.0, 55.0, 50.333333333333336)","(5.5, 5.9, 5.7)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:10.942445,"(11.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 22.6)","(26.0, 55.0, 42.5)","(2.3, 2.82, 2.764444444444444)","(31.0, 55.0, 43.666666666666664)","(4.0, 6.0, 5.663414634146341)","(31.0, 55.0, 50.333333333333336)","(5.5, 5.9, 5.7)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:12.320011,"(11.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 19.75)","(26.0, 55.0, 42.5)","(2.3, 2.82, 2.764444444444444)","(31.0, 55.0, 43.666666666666664)","(4.0, 6.0, 5.663414634146341)","(31.0, 55.0, 50.333333333333336)","(5.5, 5.9, 5.7)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:13.744843,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.7043478260869565)","(15.0, 25.0, 21.0)","(26.0, 55.0, 42.5)","(2.25, 2.82, 2.764444444444444)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.0, 5.663414634146341)","(31.0, 55.0, 53.0)","(5.0, 5.9, 5.7153846153846155)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:15.083449,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.75)","(15.0, 25.0, 18.2)","(26.0, 55.0, 42.5)","(2.25, 2.82, 2.764444444444444)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.0, 5.663414634146341)","(31.0, 55.0, 53.0)","(5.0, 5.9, 5.707142857142857)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:16.506875,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.84)","(15.0, 25.0, 18.2)","(26.0, 55.0, 42.5)","(2.25, 2.82, 2.764444444444444)","(31.0, 55.0, 46.333333333333336)","(4.6, 6.0, 5.663414634146341)","(31.0, 55.0, 53.0)","(5.0, 5.9, 5.75)","(51.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:17.757909,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.88235294117647)","(15.0, 25.0, 20.142857142857142)","(21.0, 55.0, 42.5)","(2.25, 2.82, 2.782222222222222)","(26.0, 55.0, 48.5)","(4.6, 6.0, 5.644444444444444)","(31.0, 55.0, 54.26315789473684)","(4.8, 5.9, 5.75)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:19.040526,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.88235294117647)","(15.0, 25.0, 20.142857142857142)","(21.0, 55.0, 42.5)","(2.25, 2.86, 2.782222222222222)","(26.0, 55.0, 48.5)","(4.6, 6.0, 5.815384615384615)","(31.0, 55.0, 54.26315789473684)","(4.8, 5.9, 5.838235294117647)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:20.325856,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.951724137931034)","(15.0, 25.0, 20.142857142857142)","(21.0, 55.0, 44.285714285714285)","(2.25, 2.86, 2.7835294117647056)","(26.0, 55.0, 46.333333333333336)","(4.6, 6.0, 5.815384615384615)","(31.0, 55.0, 54.06666666666666)","(4.8, 6.0, 5.838235294117647)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:21.646586,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.951724137931034)","(15.0, 25.0, 21.6)","(21.0, 55.0, 44.285714285714285)","(2.25, 2.86, 2.7835294117647056)","(26.0, 55.0, 48.5)","(4.6, 6.0, 5.815384615384615)","(31.0, 55.0, 54.06666666666666)","(4.8, 6.0, 5.848484848484849)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:23.093335,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.951724137931034)","(15.0, 25.0, 18.6)","(21.0, 55.0, 44.285714285714285)","(2.25, 2.86, 2.7835294117647056)","(26.0, 55.0, 45.0)","(4.6, 6.0, 5.815384615384615)","(31.0, 55.0, 54.06666666666666)","(4.8, 6.0, 5.842553191489362)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:24.491445,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.951724137931034)","(15.0, 25.0, 19.333333333333332)","(21.0, 55.0, 44.285714285714285)","(2.25, 2.86, 2.7835294117647056)","(26.0, 55.0, 45.0)","(4.6, 6.0, 5.815384615384615)","(31.0, 55.0, 54.06666666666666)","(4.8, 6.2, 5.8)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:25.863883,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.951724137931034)","(15.0, 24.0, 21.666666666666668)","(21.0, 55.0, 44.285714285714285)","(2.25, 2.86, 2.7835294117647056)","(26.0, 55.0, 47.5)","(4.6, 6.0, 5.815384615384615)","(31.0, 55.0, 54.06666666666666)","(4.8, 6.0, 5.8)","(41.0, 160.0, 138.33333333333334)"
06-01-2023 12:02:27.183235,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.2, 7.699999999999999)","(15.0, 24.0, 19.666666666666668)","(21.0, 55.0, 42.5)","(2.25, 2.86, 2.7963636363636364)","(26.0, 55.0, 45.0)","(4.6, 6.0, 5.707692307692308)","(31.0, 55.0, 54.22222222222222)","(4.8, 6.0, 5.8)","(41.0, 160.0, 151.875)"
