,Gee Gee Secondover,Liffeybeau,Turk Warrior,Blaze Forth,Galenus,Le Cadeau,Music Addition,Julius,Street Tough,Emily
11-01-2023 14:17:14.668990,"(12.0, 15.5, 15.16)","(21.0, 44.0, 38.0)","(3.8, 4.0, 3.9833333333333334)","(31.0, 110.0, 90.0)","(6.0, 9.6, 9.483870967741936)","(14.0, 25.0, 21.75)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.2, 5.042346938775511)","(21.0, 55.0, 50.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:15.872196,"(12.0, 15.5, 15.48076923076923)","(21.0, 44.0, 41.69230769230769)","(3.8, 4.0, 3.9833333333333334)","(31.0, 110.0, 90.0)","(6.0, 9.6, 9.483870967741936)","(14.0, 24.0, 21.75)","(21.0, 34.0, 28.333333333333332)","(4.4, 5.2, 5.042346938775511)","(21.0, 55.0, 59.0)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:17.063362,"(12.0, 17.5, 16.833333333333332)","(21.0, 44.0, 39.5)","(3.8, 4.0, 3.9833333333333334)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.6, 8.566666666666666)","(14.0, 24.0, 21.75)","(21.0, 34.0, 28.333333333333332)","(4.4, 5.2, 5.042346938775511)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:18.236218,"(12.0, 17.5, 16.5)","(21.0, 44.0, 39.5)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 24.0, 21.75)","(21.0, 34.0, 28.333333333333332)","(4.4, 5.2, 5.042346938775511)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:19.828140,"(12.0, 17.5, 16.5)","(21.0, 44.0, 39.5)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 24.0, 22.25)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.2, 5.042346938775511)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:21.170264,"(12.0, 17.5, 16.5)","(21.0, 44.0, 39.5)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 23.0, 21.125)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.2, 4.977678571428571)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:22.630469,"(12.0, 17.5, 16.5)","(21.0, 44.0, 41.0)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 23.0, 20.77777777777778)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.977678571428571)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:24.221540,"(12.0, 17.5, 16.5)","(21.0, 44.0, 40.18181818181818)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 23.0, 21.333333333333332)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.977678571428571)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:25.534079,"(12.0, 17.5, 16.5)","(21.0, 42.0, 38.42857142857143)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 22.0, 20.75)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.977678571428571)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:26.850549,"(12.0, 17.5, 16.5)","(21.0, 42.0, 38.42857142857143)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 22.0, 20.75)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.977678571428571)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9650000000000003)"
11-01-2023 14:17:28.050344,"(12.0, 17.5, 16.5)","(21.0, 42.0, 38.54545454545455)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 22.0, 20.555555555555557)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 4.039285714285715)"
11-01-2023 14:17:29.203349,"(12.0, 17.5, 16.5)","(21.0, 40.0, 38.54545454545455)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 21.0, 20.555555555555557)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.2, 4.039285714285715)"
11-01-2023 14:17:30.381611,"(12.0, 17.5, 16.5)","(21.0, 40.0, 37.14285714285714)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 21.0, 20.555555555555557)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.2, 4.030645161290323)"
11-01-2023 14:17:31.694069,"(12.0, 17.5, 16.5)","(21.0, 40.0, 37.14285714285714)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 21.0, 20.555555555555557)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.2, 4.039285714285715)"
11-01-2023 14:17:33.026325,"(12.0, 17.5, 16.5)","(21.0, 40.0, 37.14285714285714)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.92)","(14.0, 21.0, 23.375)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.2, 4.030645161290323)"
11-01-2023 14:17:34.300568,"(12.0, 17.5, 16.5)","(21.0, 38.0, 36.90909090909091)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.92)","(14.0, 24.0, 22.88888888888889)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.2, 3.9794117647058824)"
11-01-2023 14:17:35.521842,"(12.0, 17.5, 16.5)","(21.0, 38.0, 35.857142857142854)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.971428571428572)","(14.0, 24.0, 22.18181818181818)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.951923076923077)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:36.751452,"(12.0, 17.5, 16.5)","(21.0, 38.0, 35.857142857142854)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.971428571428572)","(14.0, 24.0, 22.18181818181818)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.951923076923077)","(21.0, 70.0, 55.333333333333336)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:37.951051,"(12.0, 17.5, 16.5)","(21.0, 38.0, 35.857142857142854)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.971428571428572)","(14.0, 24.0, 21.333333333333332)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.951923076923077)","(21.0, 70.0, 59.0)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:39.328818,"(12.0, 17.5, 16.5)","(21.0, 36.0, 40.0)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.175)","(14.0, 22.0, 20.75)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.951923076923077)","(21.0, 70.0, 59.0)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:40.641170,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9849693251533744)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.175)","(14.0, 22.0, 20.75)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 59.0)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:41.885191,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 4.017763157894737)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 22.0, 20.75)","(21.0, 34.0, 29.666666666666668)","(4.4, 5.0, 4.9766355140186915)","(21.0, 70.0, 59.0)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:43.183700,"(12.0, 17.5, 16.5)","(21.0, 42.0, 38.0)","(3.8, 4.1, 4.017763157894737)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 22.0, 20.25)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.985207100591716)","(21.0, 70.0, 59.0)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:44.345636,"(12.0, 17.5, 16.5)","(21.0, 40.0, 38.0)","(3.8, 4.1, 4.017763157894737)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 21.0, 21.25)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.985207100591716)","(21.0, 70.0, 56.5)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:45.506726,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 4.017763157894737)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 8.65)","(14.0, 23.0, 20.75)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.985207100591716)","(21.0, 65.0, 56.5)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:46.628641,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.025)","(14.0, 22.0, 20.214285714285715)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.985207100591716)","(21.0, 65.0, 56.5)","(3.6, 4.0, 3.9819148936170214)"
11-01-2023 14:17:47.789925,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.025)","(14.0, 22.0, 20.214285714285715)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.999310344827586)","(21.0, 65.0, 56.5)","(3.6, 4.1, 3.9819148936170214)"
11-01-2023 14:17:49.012493,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.025)","(14.0, 22.0, 20.25)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.999310344827586)","(21.0, 65.0, 56.5)","(3.6, 4.1, 3.9819148936170214)"
11-01-2023 14:17:50.208820,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.025)","(14.0, 21.0, 20.25)","(21.0, 34.0, 28.428571428571427)","(4.4, 5.0, 4.999310344827586)","(21.0, 65.0, 56.5)","(3.7, 4.1, 3.9819148936170214)"
11-01-2023 14:17:51.459965,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.025)","(14.0, 21.0, 20.25)","(21.0, 34.0, 28.944444444444443)","(4.4, 5.0, 4.999310344827586)","(21.0, 65.0, 56.5)","(3.7, 4.1, 3.9819148936170214)"
11-01-2023 14:17:52.728004,"(12.0, 17.5, 16.5)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 90.55555555555556)","(6.0, 9.4, 9.025)","(14.0, 21.0, 20.25)","(21.0, 34.0, 34.857142857142854)","(4.4, 5.0, 4.999310344827586)","(21.0, 65.0, 56.5)","(3.7, 4.1, 3.9794117647058824)"
11-01-2023 14:17:54.398189,"(12.0, 17.5, 16.75)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 110.0, 73.75)","(6.0, 9.4, 8.92)","(14.0, 21.0, 20.25)","(21.0, 36.0, 33.0)","(4.4, 5.2, 5.072111553784861)","(21.0, 65.0, 53.666666666666664)","(3.7, 4.0, 3.9794117647058824)"
11-01-2023 14:17:55.606569,"(12.0, 17.5, 16.75)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 100.0, 73.75)","(6.0, 9.4, 8.92)","(14.0, 21.0, 20.25)","(21.0, 36.0, 33.0)","(4.4, 5.2, 5.072111553784861)","(21.0, 65.0, 53.666666666666664)","(3.7, 4.0, 3.9865384615384616)"
11-01-2023 14:17:56.852314,"(12.0, 17.5, 16.857142857142858)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 100.0, 80.0)","(6.0, 9.4, 8.92)","(14.0, 21.0, 20.25)","(21.0, 38.0, 34.0)","(4.4, 5.2, 5.017613636363636)","(21.0, 65.0, 53.666666666666664)","(3.7, 4.0, 3.9432692307692307)"
11-01-2023 14:17:58.033293,"(12.0, 17.5, 16.6)","(21.0, 42.0, 40.4)","(3.8, 4.1, 3.9214285714285713)","(31.0, 100.0, 80.0)","(6.0, 9.4, 8.92)","(14.0, 21.0, 20.25)","(21.0, 38.0, 34.0)","(4.4, 5.2, 5.017613636363636)","(21.0, 65.0, 53.666666666666664)","(3.7, 3.95, 3.9432692307692307)"
11-01-2023 14:17:59.244822,"(12.0, 17.5, 16.6)","(21.0, 42.0, 39.0)","(3.8, 4.1, 3.9214285714285713)","(31.0, 100.0, 87.14285714285714)","(6.0, 9.4, 8.92)","(14.0, 21.0, 20.25)","(21.0, 38.0, 34.0)","(4.4, 5.2, 5.017613636363636)","(21.0, 65.0, 53.666666666666664)","(3.7, 3.95, 3.9410256410256412)"
11-01-2023 14:18:00.422459,"(12.0, 17.5, 16.6)","(21.0, 40.0, 36.666666666666664)","(3.8, 4.1, 3.9214285714285713)","(31.0, 100.0, 94.0)","(6.0, 9.4, 8.92)","(14.0, 21.0, 20.25)","(21.0, 38.0, 34.8)","(4.4, 5.2, 5.017613636363636)","(21.0, 65.0, 53.666666666666664)","(3.7, 3.95, 3.9410256410256412)"
11-01-2023 14:18:01.697369,"(12.0, 17.5, 16.6)","(21.0, 40.0, 35.0)","(3.8, 4.1, 3.9387096774193546)","(31.0, 100.0, 87.14285714285714)","(6.0, 9.4, 8.950000000000001)","(14.0, 21.0, 20.25)","(21.0, 38.0, 36.4)","(4.4, 5.2, 4.969064748201439)","(21.0, 65.0, 53.666666666666664)","(3.7, 3.95, 3.9422222222222225)"
11-01-2023 14:18:03.045648,"(12.0, 17.5, 16.6)","(21.0, 40.0, 35.0)","(3.8, 4.1, 3.942105263157895)","(31.0, 100.0, 87.14285714285714)","(6.0, 9.4, 8.950000000000001)","(14.0, 21.0, 20.25)","(21.0, 38.0, 34.8)","(4.4, 5.2, 4.944444444444445)","(21.0, 65.0, 53.666666666666664)","(3.6, 3.95, 3.973529411764706)"
11-01-2023 14:18:04.287967,"(12.0, 17.5, 16.6)","(21.0, 40.0, 35.0)","(3.8, 4.1, 3.947311827956989)","(31.0, 100.0, 91.0)","(6.0, 9.4, 8.950000000000001)","(14.0, 21.0, 20.25)","(21.0, 38.0, 33.2)","(4.4, 5.0, 4.944444444444445)","(21.0, 65.0, 53.666666666666664)","(3.6, 4.0, 3.983076923076923)"
11-01-2023 14:18:05.550282,"(12.0, 17.5, 17.0)","(21.0, 40.0, 34.0)","(3.8, 4.1, 3.940449438202247)","(31.0, 100.0, 68.0)","(6.0, 9.4, 10.465116279069768)","(14.0, 21.0, 20.166666666666668)","(21.0, 38.0, 32.4)","(4.4, 5.0, 4.940298507462686)","(21.0, 65.0, 53.666666666666664)","(3.6, 4.1, 3.9190140845070425)"
11-01-2023 14:18:06.710519,"(12.0, 21.0, 20.625)","(21.0, 40.0, 34.0)","(3.8, 4.1, 3.940449438202247)","(31.0, 90.0, 65.5)","(6.0, 10.5, 9.729411764705882)","(14.0, 21.0, 20.5)","(21.0, 36.0, 31.714285714285715)","(4.4, 5.0, 4.914893617021277)","(21.0, 65.0, 53.666666666666664)","(3.6, 3.95, 3.9190140845070425)"
11-01-2023 14:18:07.869032,"(12.0, 22.0, 19.962962962962962)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 4.009745762711864)","(31.0, 85.0, 49.25)","(6.0, 11.0, 9.628571428571428)","(14.0, 21.0, 19.7)","(21.0, 36.0, 32.0)","(4.4, 5.0, 4.904761904761905)","(21.0, 65.0, 53.666666666666664)","(3.6, 3.95, 3.915625)"
11-01-2023 14:18:09.022272,"(12.0, 22.0, 18.666666666666668)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.966666666666667)","(31.0, 85.0, 49.25)","(6.0, 11.0, 9.6)","(14.0, 20.0, 19.7)","(21.0, 36.0, 32.0)","(4.4, 5.0, 4.904761904761905)","(21.0, 65.0, 53.666666666666664)","(3.6, 3.95, 3.915625)"
11-01-2023 14:18:10.198544,"(12.0, 22.0, 18.615384615384617)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.0, 3.966666666666667)","(31.0, 85.0, 50.875)","(6.0, 11.0, 9.6)","(14.0, 20.0, 19.7)","(21.0, 36.0, 32.0)","(4.4, 5.0, 4.904761904761905)","(21.0, 65.0, 53.666666666666664)","(3.6, 3.95, 3.915625)"
11-01-2023 14:18:11.471380,"(12.0, 22.0, 18.975)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.0, 3.9598684210526316)","(31.0, 85.0, 50.875)","(6.0, 11.0, 9.6)","(14.0, 20.0, 19.7)","(21.0, 36.0, 32.0)","(4.4, 5.0, 4.904761904761905)","(21.0, 65.0, 52.0)","(3.6, 3.95, 3.915625)"
11-01-2023 14:18:12.644442,"(12.0, 21.0, 19.666666666666668)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.9598684210526316)","(31.0, 85.0, 50.875)","(6.0, 11.0, 9.775)","(14.0, 20.0, 19.7)","(21.0, 36.0, 32.0)","(4.4, 5.0, 4.904761904761905)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.915625)"
11-01-2023 14:18:13.988190,"(12.0, 21.0, 20.2)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.9598684210526316)","(31.0, 85.0, 50.875)","(6.0, 11.0, 9.92)","(14.0, 20.0, 20.5)","(21.0, 36.0, 32.857142857142854)","(4.4, 5.0, 4.904761904761905)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.88203125)"
11-01-2023 14:18:15.198095,"(12.0, 21.0, 20.272727272727273)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.9598684210526316)","(31.0, 85.0, 50.875)","(6.0, 11.0, 10.033333333333333)","(14.0, 21.0, 19.5)","(21.0, 34.0, 32.857142857142854)","(4.4, 5.0, 4.904761904761905)","(21.0, 60.0, 52.0)","(3.6, 3.9, 3.88203125)"
11-01-2023 14:18:16.624503,"(12.0, 20.0, 19.76923076923077)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.995)","(31.0, 85.0, 49.125)","(6.0, 10.5, 10.033333333333333)","(14.0, 20.0, 19.5)","(21.0, 34.0, 32.857142857142854)","(4.4, 5.0, 4.904761904761905)","(21.0, 60.0, 52.0)","(3.6, 3.9, 3.88203125)"
11-01-2023 14:18:18.019787,"(12.0, 22.0, 18.5)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.995)","(31.0, 85.0, 63.0)","(6.0, 10.5, 10.033333333333333)","(14.0, 20.0, 19.5)","(21.0, 34.0, 32.857142857142854)","(4.4, 5.0, 4.904761904761905)","(21.0, 60.0, 52.0)","(3.6, 3.9, 3.88203125)"
11-01-2023 14:18:19.217515,"(12.0, 22.0, 18.5)","(21.0, 40.0, 33.77777777777778)","(3.8, 4.1, 3.96747572815534)","(31.0, 80.0, 68.66666666666667)","(6.0, 10.5, 10.033333333333333)","(14.0, 20.0, 19.333333333333332)","(21.0, 34.0, 32.857142857142854)","(4.4, 5.0, 4.904761904761905)","(21.0, 60.0, 52.0)","(3.6, 3.9, 3.88203125)"
11-01-2023 14:18:20.870508,"(12.0, 19.5, 18.0)","(21.0, 40.0, 33.333333333333336)","(3.8, 4.1, 3.9747706422018347)","(31.0, 80.0, 68.66666666666667)","(6.0, 10.5, 10.22)","(14.0, 20.0, 19.333333333333332)","(21.0, 34.0, 32.75)","(4.4, 5.0, 4.876)","(21.0, 60.0, 52.0)","(3.6, 3.9, 3.8828358208955223)"
11-01-2023 14:18:22.359161,"(12.0, 18.5, 17.75)","(21.0, 34.0, 33.333333333333336)","(3.8, 4.1, 3.998529411764706)","(31.0, 80.0, 62.5)","(6.0, 10.5, 10.033333333333333)","(14.0, 20.0, 19.333333333333332)","(21.0, 34.0, 32.75)","(4.4, 4.9, 4.942666666666667)","(21.0, 60.0, 52.0)","(3.6, 3.9, 3.934615384615385)"
11-01-2023 14:18:23.653859,"(12.0, 18.5, 17.75)","(21.0, 34.0, 33.333333333333336)","(3.8, 4.1, 3.9392857142857145)","(31.0, 85.0, 62.5)","(6.0, 10.5, 10.200000000000001)","(14.0, 20.0, 19.333333333333332)","(21.0, 34.0, 32.75)","(4.4, 5.0, 4.893827160493827)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:25.039548,"(12.0, 18.5, 17.75)","(21.0, 34.0, 33.333333333333336)","(3.8, 3.95, 4.0115384615384615)","(31.0, 85.0, 62.5)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 34.0, 32.75)","(4.4, 5.0, 4.893827160493827)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:26.383563,"(12.0, 18.5, 17.75)","(21.0, 34.0, 33.333333333333336)","(3.8, 4.1, 4.055)","(31.0, 85.0, 73.75)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 34.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:27.620103,"(12.0, 18.5, 17.75)","(21.0, 34.0, 33.333333333333336)","(3.8, 4.1, 4.055)","(31.0, 85.0, 70.0)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:28.775513,"(12.0, 18.5, 17.75)","(21.0, 34.0, 33.333333333333336)","(3.8, 4.1, 4.055)","(31.0, 85.0, 70.0)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:30.376515,"(12.0, 18.5, 17.75)","(21.0, 34.0, 31.11111111111111)","(3.8, 4.1, 4.055)","(31.0, 85.0, 75.0)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:31.653986,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.11111111111111)","(3.8, 4.1, 4.02)","(31.0, 85.0, 67.0)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:33.023484,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.02)","(31.0, 85.0, 67.0)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:34.432954,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.02)","(31.0, 85.0, 61.61290322580645)","(6.0, 11.0, 9.971428571428572)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.8517241379310345)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:35.813960,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.02)","(31.0, 80.0, 68.57142857142857)","(6.0, 11.0, 9.9)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.911340206185567)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:37.270956,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.02)","(31.0, 80.0, 66.42857142857143)","(6.0, 11.0, 9.9)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 30.615384615384617)","(4.4, 5.0, 4.911340206185567)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:38.591293,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.02)","(31.0, 75.0, 66.42857142857143)","(6.0, 11.0, 9.9)","(14.0, 20.0, 19.333333333333332)","(21.0, 36.0, 32.111111111111114)","(4.4, 5.0, 4.911340206185567)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:40.099333,"(12.0, 18.5, 17.75)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.035135135135135)","(31.0, 75.0, 66.42857142857143)","(6.0, 11.0, 10.325)","(14.0, 20.0, 21.5)","(21.0, 36.0, 32.111111111111114)","(4.4, 5.0, 4.911340206185567)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
11-01-2023 14:18:41.643853,"(12.0, 18.5, 18.125)","(21.0, 32.0, 31.384615384615387)","(3.8, 4.1, 4.035135135135135)","(31.0, 75.0, 66.42857142857143)","(6.0, 10.5, 10.325)","(14.0, 24.0, 21.5)","(21.0, 36.0, 31.0)","(4.4, 5.0, 4.865625)","(21.0, 60.0, 52.0)","(3.6, 3.95, 3.934615384615385)"
