,Matatoki Nz,Bourbonontherocks,Yea You Nz,Everysecondcounts,Scruffy Doolan,Hello Jolene Jolene Nz
07-01-2023 21:03:11.792409,"(3.5, 99999, 99990)","(3.1, 3.85, 3.65)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 4.9, 4.65)","(8.0, 99999, 99990)"
07-01-2023 21:03:12.902668,"(3.5, 99999, 99990)","(3.1, 3.85, 3.65)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 4.9, 4.65)","(8.0, 99999, 99990)"
07-01-2023 21:03:13.963438,"(3.5, 99999, 99990)","(3.1, 3.85, 3.65)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 4.9, 4.550000000000001)","(8.0, 99999, 99990)"
07-01-2023 21:03:15.009292,"(3.5, 99999, 99990)","(3.1, 3.85, 3.55)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 4.9, 4.65)","(8.0, 99999, 99990)"
07-01-2023 21:03:16.023555,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5166666666666666)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.1, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:17.076174,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:18.114507,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:19.166135,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:20.360594,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:21.537035,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:22.907210,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:23.927793,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:25.003562,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 21.0)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:26.082066,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:27.198360,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:28.300969,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:29.391323,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:30.375397,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:31.353660,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:32.395313,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:33.461028,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:34.576925,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 27.0, 20.333333333333332)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:35.639911,"(3.5, 99999, 99990)","(3.1, 3.85, 3.575)","(5.0, 99999, 99990)","(19.0, 26.0, 20.333333333333332)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:36.757835,"(3.5, 99999, 99990)","(3.1, 3.85, 3.575)","(5.0, 99999, 99990)","(19.0, 26.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:37.789044,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:38.790099,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:39.986363,"(3.5, 99999, 99990)","(3.1, 3.85, 3.4833333333333334)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.7)","(8.0, 99999, 99990)"
07-01-2023 21:03:41.108038,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 28.0, 21.0)","(4.0, 5.2, 4.925)","(8.0, 99999, 99990)"
07-01-2023 21:03:42.706482,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 28.0, 20.666666666666668)","(4.0, 5.2, 4.925)","(8.0, 99999, 99990)"
07-01-2023 21:03:44.105186,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 27.0, 20.666666666666668)","(4.0, 5.2, 4.925)","(8.0, 99999, 99990)"
07-01-2023 21:03:45.349455,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:03:46.671737,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 28.0, 22.75)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:03:47.823198,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 28.0, 21.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:48.970697,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 28.0, 21.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:50.203136,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 27.0, 21.75)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:51.398469,"(3.5, 99999, 99990)","(3.1, 3.85, 3.5250000000000004)","(5.0, 99999, 99990)","(19.0, 26.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:52.447278,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 22.25)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:53.445600,"(3.5, 99999, 99990)","(3.1, 3.85, 3.416666666666667)","(5.0, 99999, 99990)","(19.0, 27.0, 20.333333333333332)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:54.578721,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 26.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:55.693390,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:56.765381,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:57.849083,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:58.797496,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:03:59.883544,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 5.033333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:04:01.039107,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:02.249425,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:03.408933,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:04.442962,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:05.499895,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:06.513225,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:07.574940,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:08.718911,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:09.898000,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:11.128604,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:12.451594,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:13.412031,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:14.448249,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:15.672483,"(3.5, 99999, 99990)","(3.1, 3.85, 3.6)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:04:16.994110,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:04:18.131592,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:04:19.391687,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:04:20.553539,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:04:21.604574,"(3.5, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.98)","(8.0, 99999, 99990)"
07-01-2023 21:04:22.683997,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:23.758506,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:24.791713,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:25.776625,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:26.718561,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:27.674253,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:28.698287,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:29.710887,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:30.716853,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:31.705727,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:32.581896,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:33.584489,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:34.656263,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:35.697194,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:36.726067,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:37.739142,"(3.4, 99999, 99990)","(3.1, 3.85, 3.59)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.975)","(8.5, 99999, 99990)"
07-01-2023 21:04:38.620462,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:39.484414,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:40.510334,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:41.555297,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:42.573041,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:43.556380,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:44.396401,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:45.291987,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:46.250414,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:47.240424,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:48.249853,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:49.176289,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:50.062066,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:50.918903,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:51.828474,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:52.755471,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:53.851846,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:54.840815,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:55.768657,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:56.672271,"(3.4, 99999, 99990)","(3.1, 3.85, 3.6500000000000004)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.85)","(8.5, 99999, 99990)"
07-01-2023 21:04:57.601068,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:04:58.475211,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:04:59.452493,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:00.406715,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:01.342823,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:02.306799,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:03.501981,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:04.575631,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.25)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:05.660128,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 20.0)","(4.0, 5.2, 4.95)","(8.5, 99999, 99990)"
07-01-2023 21:05:06.760464,"(3.4, 99999, 99990)","(3.1, 3.85, 3.725)","(5.0, 99999, 99990)","(19.0, 25.0, 21.0)","(4.0, 5.2, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:07.783987,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.666666666666668)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:08.816776,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.666666666666668)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:09.782787,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.666666666666668)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:10.774938,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.666666666666668)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:11.762254,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.666666666666668)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:12.671934,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.0)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:13.553171,"(3.4, 99999, 99990)","(3.1, 3.85, 3.825)","(5.0, 99999, 99990)","(19.0, 25.0, 21.0)","(4.0, 4.8, 4.709090909090909)","(8.5, 99999, 99990)"
07-01-2023 21:05:14.718429,"(3.4, 99999, 99990)","(3.1, 3.85, 3.75)","(5.0, 99999, 99990)","(19.0, 25.0, 20.5)","(4.0, 4.8, 4.5375)","(8.5, 99999, 99990)"
07-01-2023 21:05:15.637566,"(3.4, 99999, 99990)","(3.1, 3.9, 3.75)","(5.0, 99999, 99990)","(19.0, 25.0, 20.5)","(4.0, 4.8, 4.5375)","(8.5, 99999, 99990)"
07-01-2023 21:05:16.619670,"(3.4, 99999, 99990)","(3.1, 3.9, 3.8166666666666664)","(5.0, 99999, 99990)","(19.0, 24.0, 20.285714285714285)","(4.0, 4.8, 4.545454545454546)","(8.5, 99999, 99990)"
07-01-2023 21:05:17.573374,"(3.4, 99999, 99990)","(3.1, 3.9, 3.8333333333333335)","(5.0, 99999, 99990)","(19.0, 23.0, 21.625)","(4.0, 4.8, 4.566666666666666)","(8.5, 99999, 99990)"
07-01-2023 21:05:18.521207,"(3.4, 99999, 99990)","(3.1, 3.9, 3.8333333333333335)","(5.0, 99999, 99990)","(19.0, 23.0, 21.625)","(4.0, 4.8, 4.566666666666666)","(8.5, 99999, 99990)"
07-01-2023 21:05:19.399852,"(3.4, 99999, 99990)","(3.1, 3.9, 3.8333333333333335)","(5.0, 99999, 99990)","(19.0, 23.0, 21.625)","(4.0, 4.8, 4.566666666666666)","(8.5, 99999, 99990)"
07-01-2023 21:05:20.357914,"(3.4, 99999, 99990)","(3.1, 3.9, 3.8333333333333335)","(5.0, 99999, 99990)","(19.0, 23.0, 21.625)","(4.0, 4.8, 4.566666666666666)","(8.5, 99999, 99990)"
07-01-2023 21:05:21.339144,"(3.4, 99999, 99990)","(3.1, 3.9, 3.8875)","(5.0, 99999, 99990)","(19.0, 26.0, 22.666666666666668)","(4.0, 4.8, 4.722222222222222)","(8.5, 99999, 99990)"
07-01-2023 21:05:22.271016,"(3.4, 99999, 99990)","(3.1, 3.9, 3.895)","(5.0, 99999, 99990)","(19.0, 26.0, 22.25)","(4.0, 4.8, 4.628571428571428)","(8.5, 99999, 99990)"
