,Doctor Steve Nz,Rockin Rufus,Eton Rock,Captains Beachbabe,Miss Lamarr,Gold Horseshoe,Blockjorg,Simply Shaz Nz,Mista Editorial Nz,The Verandah
11-01-2023 18:20:45.240115,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:46.435128,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:47.658782,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:49.211030,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:50.550612,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:51.762609,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:52.949857,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:54.161156,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:55.415952,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:56.879630,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:58.217837,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:20:59.477919,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:00.748388,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:02.078533,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:03.290338,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:04.634647,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:06.037413,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6245454545454545)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:07.302395,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6258333333333332)","(61.0, 190.0, 94.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:08.602163,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6258333333333332)","(61.0, 190.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:09.790150,"(5.5, 99999, 99990)","(14.0, 24.0, 19.9375)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:11.102595,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6286666666666665)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:12.372192,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:13.729273,"(5.5, 99999, 99990)","(14.0, 24.0, 22.7)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:14.889013,"(5.5, 99999, 99990)","(14.0, 24.0, 22.7)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:16.091165,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:17.425002,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:18.679147,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:19.898123,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:21.111192,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6258333333333332)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:22.344025,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6286666666666665)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:23.589188,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6286666666666665)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:25.172829,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6079999999999999)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:26.508747,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6079999999999999)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:27.768361,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6079999999999999)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:29.404423,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6079999999999999)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:30.807954,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:32.183381,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:33.505220,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:34.731916,"(5.5, 99999, 99990)","(14.0, 24.0, 22.0)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:35.934061,"(5.5, 99999, 99990)","(14.0, 24.0, 22.625)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:37.270072,"(5.5, 99999, 99990)","(14.0, 24.0, 20.5625)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:38.669091,"(5.5, 99999, 99990)","(14.0, 24.0, 20.944444444444443)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:39.890126,"(5.5, 99999, 99990)","(14.0, 24.0, 20.944444444444443)","(1.45, 1.64, 1.6266666666666665)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:41.127729,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6266666666666665)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:42.285775,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:43.666782,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:44.915401,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:46.531661,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:47.838954,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:49.337490,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6222222222222222)","(61.0, 180.0, 106.66666666666666)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:50.854626,"(5.5, 99999, 99990)","(14.0, 24.0, 21.642857142857142)","(1.45, 1.64, 1.6266666666666665)","(61.0, 180.0, 120.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 120.0)","(101.0, 190.0, 166.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:52.194257,"(5.5, 99999, 99990)","(14.0, 24.0, 21.75)","(1.45, 1.64, 1.6222222222222222)","(61.0, 170.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:53.554313,"(5.5, 99999, 99990)","(14.0, 24.0, 21.75)","(1.45, 1.64, 1.6222222222222222)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:54.815150,"(5.5, 99999, 99990)","(14.0, 24.0, 20.625)","(1.45, 1.64, 1.6119999999999999)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:56.074211,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6119999999999999)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:57.419071,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6119999999999999)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:21:58.714570,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6119999999999999)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:00.108633,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:01.593538,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:02.996821,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:04.462974,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:05.838932,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:07.368089,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:08.749310,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:10.062319,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:11.417145,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:12.834096,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:14.163266,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 138.75)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:15.455266,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 16.875)","(51.0, 160.0, 82.5)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:16.623564,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 16.875)","(51.0, 140.0, 72.0)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:17.905523,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 16.875)","(51.0, 120.0, 72.0)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:19.220747,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 16.875)","(51.0, 120.0, 72.0)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:22:20.644182,"(5.5, 99999, 99990)","(14.0, 24.0, 21.0)","(1.45, 1.64, 1.6244444444444444)","(61.0, 160.0, 100.0)","(10.0, 23.0, 16.875)","(51.0, 120.0, 72.0)","(101.0, 190.0, 120.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
