,Rapid Combustion,Hally Mulwee,Tiny Sparkle,Thanks For That,Bad Boy Smooth,Torpedo Rose,Fun Day Friday,Roy Rip
11-01-2023 10:09:06.286135,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 73.33333333333334)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:07.448725,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 73.33333333333334)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:08.686474,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 73.33333333333334)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:09.944162,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 73.33333333333334)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:11.258879,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 73.33333333333334)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:12.471993,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:13.836958,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:15.018982,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:16.103973,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:17.138749,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:18.231069,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:19.346665,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:20.551890,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:21.807625,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:22.895712,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:24.187491,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:25.438622,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:26.498887,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:27.587790,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:28.670361,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:29.817678,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:30.999402,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:32.206097,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:33.448173,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:34.852116,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:36.008112,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:37.052866,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:38.114746,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:39.242747,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:40.306321,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:41.433346,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:42.566852,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:43.718627,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:44.809205,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:45.848575,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:46.919762,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:47.996529,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:49.119743,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:50.261658,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:51.413523,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:52.536519,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:53.601184,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:54.685911,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:55.790533,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:56.873870,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:58.005834,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:09:59.197974,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:10:00.326863,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:10:01.417276,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:10:02.491247,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.012941176470588)"
11-01-2023 10:10:03.513393,"(5.0, 9.0, 7.235714285714286)","(5.5, 10.0, 8.317391304347826)","(2.4, 4.4, 3.46)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 2.8641379310344828)"
11-01-2023 10:10:04.578950,"(5.0, 9.0, 6.170588235294117)","(5.5, 10.0, 7.092307692307692)","(2.4, 4.4, 3.1733333333333333)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 2.8641379310344828)"
11-01-2023 10:10:05.593665,"(5.0, 9.0, 6.170588235294117)","(5.5, 10.0, 7.092307692307692)","(2.4, 4.4, 3.1733333333333333)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 2.8641379310344828)"
11-01-2023 10:10:06.633563,"(5.0, 9.0, 6.170588235294117)","(5.5, 10.0, 7.092307692307692)","(2.4, 3.25, 2.603125)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 2.8641379310344828)"
11-01-2023 10:10:07.702606,"(5.0, 9.0, 6.3315789473684205)","(5.5, 10.0, 7.359999999999999)","(2.4, 3.25, 2.603125)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.0139393939393937)"
11-01-2023 10:10:08.844332,"(5.0, 9.0, 6.170588235294117)","(5.5, 10.0, 7.092307692307692)","(2.4, 4.3, 2.7181818181818183)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 2.8641379310344828)"
11-01-2023 10:10:10.063445,"(5.0, 9.0, 6.3315789473684205)","(5.5, 10.0, 7.359999999999999)","(2.4, 4.2, 3.106666666666667)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.1199999999999997)"
11-01-2023 10:10:11.261158,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.106666666666667)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.171578947368421)"
11-01-2023 10:10:12.431037,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.93)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.171578947368421)"
11-01-2023 10:10:13.621742,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.66)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.171578947368421)"
11-01-2023 10:10:14.781724,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.66)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.171578947368421)"
11-01-2023 10:10:15.850141,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.66)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.171578947368421)"
11-01-2023 10:10:16.916337,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.66)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.171578947368421)"
11-01-2023 10:10:17.960966,"(5.0, 9.0, 6.995833333333334)","(5.5, 10.0, 8.11)","(2.4, 4.2, 3.66)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.1, 3.2768421052631576)"
11-01-2023 10:10:19.016273,"(5.0, 9.0, 6.323529411764706)","(5.5, 10.0, 7.230769230769231)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:20.071742,"(5.0, 9.0, 6.323529411764706)","(5.5, 10.0, 7.230769230769231)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:21.139215,"(5.0, 9.0, 6.323529411764706)","(5.5, 10.0, 7.230769230769231)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:22.210975,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:23.266234,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:24.378206,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:25.462738,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:26.549539,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:27.617946,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:28.631754,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:29.650036,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:30.654815,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:31.643997,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:32.610157,"(5.0, 9.0, 6.3999999999999995)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:33.566842,"(5.0, 9.4, 6.4941176470588236)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.4, 2.7622222222222224)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:34.559701,"(5.0, 9.4, 6.4941176470588236)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.35, 2.965)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:35.545847,"(5.0, 9.4, 6.4941176470588236)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.35, 2.965)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:36.566660,"(5.0, 9.4, 6.4941176470588236)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.35, 3.0933333333333333)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 65.0)","(20.0, 65.0, 56.85185185185185)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:37.646629,"(5.0, 9.4, 6.4941176470588236)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.3, 2.8066666666666666)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 75.0, 56.92307692307693)","(20.0, 65.0, 48.70370370370371)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:10:38.721932,"(5.0, 9.4, 6.4941176470588236)","(5.5, 10.0, 7.36923076923077)","(2.4, 3.35, 2.718)","(31.0, 120.0, 98.0)","(21.0, 250.0, 70.0)","(21.0, 65.0, 56.92307692307693)","(20.0, 55.0, 48.70370370370371)","(2.7, 4.5, 3.2768421052631576)"
