,Whistling,Hes Got Swag,Kintsugi,Speedy Riot,Pipeline Icon,Eadie,Bok Choy,Slippery Shark
06-01-2023 14:20:58.703786,"(3.7, 4.6, 4.576923076923077)","(3.2, 3.35, 3.347297297297297)","(11.0, 15.5, 15.026315789473685)","(4.8, 6.2, 6.141176470588236)","(6.5, 8.2, 7.817391304347826)","(71.0, 230.0, 219.41176470588235)","(21.0, 46.0, 44.434782608695656)","(8.0, 10.5, 10.270833333333334)"
06-01-2023 14:20:59.830939,"(3.7, 4.6, 4.576923076923077)","(3.2, 3.35, 3.3471014492753626)","(11.0, 15.5, 15.026315789473685)","(4.8, 6.2, 6.1375)","(6.5, 8.2, 7.819047619047619)","(71.0, 230.0, 213.63636363636363)","(21.0, 46.0, 44.56)","(8.0, 10.5, 10.25)"
06-01-2023 14:21:00.928546,"(3.7, 4.8, 4.789767441860465)","(3.2, 3.35, 3.3471014492753626)","(11.0, 15.5, 15.026315789473685)","(4.8, 6.2, 6.104761904761905)","(6.5, 8.2, 7.85)","(71.0, 230.0, 213.63636363636363)","(21.0, 46.0, 44.46153846153846)","(8.0, 10.5, 10.171052631578947)"
06-01-2023 14:21:02.005203,"(3.7, 4.9, 4.86)","(3.2, 3.35, 3.2785714285714285)","(11.0, 15.5, 14.857142857142858)","(4.8, 6.2, 6.091666666666667)","(6.5, 8.0, 7.776470588235294)","(71.0, 230.0, 213.33333333333334)","(21.0, 46.0, 44.56)","(8.0, 10.5, 10.147727272727273)"
06-01-2023 14:21:03.084926,"(3.7, 4.9, 4.8307692307692305)","(3.2, 3.25, 3.24)","(11.0, 15.5, 14.857142857142858)","(4.8, 6.2, 6.06875)","(6.5, 7.8, 7.810526315789473)","(71.0, 230.0, 212.0)","(21.0, 46.0, 44.666666666666664)","(8.0, 10.5, 10.1625)"
06-01-2023 14:21:04.176155,"(3.7, 4.9, 4.8428571428571425)","(3.2, 3.25, 3.2463235294117645)","(11.0, 15.5, 14.777777777777779)","(4.8, 6.2, 6.08)","(6.5, 8.0, 7.809090909090909)","(71.0, 230.0, 213.33333333333334)","(21.0, 46.0, 45.142857142857146)","(8.0, 10.5, 10.154761904761905)"
06-01-2023 14:21:05.347890,"(3.7, 4.9, 4.8428571428571425)","(3.2, 3.25, 3.2462025316455696)","(11.0, 15.5, 14.661290322580646)","(4.8, 6.2, 6.06875)","(6.5, 8.0, 7.809090909090909)","(71.0, 230.0, 213.33333333333334)","(21.0, 46.0, 49.5)","(8.0, 10.5, 10.154761904761905)"
06-01-2023 14:21:06.578069,"(3.7, 4.9, 4.8428571428571425)","(3.2, 3.25, 3.2467032967032967)","(11.0, 15.5, 14.902439024390244)","(4.8, 6.2, 6.06875)","(6.5, 8.0, 7.754838709677419)","(71.0, 230.0, 170.0)","(21.0, 55.0, 51.333333333333336)","(8.0, 10.5, 10.14864864864865)"
06-01-2023 14:21:07.884119,"(3.7, 4.9, 4.866666666666667)","(3.2, 3.25, 3.2467032967032967)","(11.0, 15.0, 14.911111111111111)","(4.8, 6.2, 6.055172413793104)","(6.5, 8.0, 7.776744186046511)","(71.0, 230.0, 213.33333333333334)","(21.0, 55.0, 51.333333333333336)","(8.0, 10.5, 10.166666666666666)"
06-01-2023 14:21:09.023336,"(3.7, 4.9, 4.868292682926829)","(3.2, 3.25, 3.2482954545454548)","(11.0, 15.0, 14.911111111111111)","(4.8, 6.2, 6.055172413793104)","(6.5, 8.0, 7.7375)","(71.0, 230.0, 170.0)","(21.0, 55.0, 49.0)","(8.0, 10.5, 10.166666666666666)"
06-01-2023 14:21:10.109273,"(3.7, 4.9, 4.872916666666667)","(3.2, 3.3, 3.264885496183206)","(11.0, 15.0, 14.976190476190476)","(4.8, 6.2, 6.0864864864864865)","(6.5, 7.8, 7.676923076923076)","(71.0, 230.0, 212.0)","(21.0, 55.0, 47.5)","(8.0, 10.5, 10.176470588235293)"
06-01-2023 14:21:11.249158,"(3.7, 4.9, 4.872727272727273)","(3.2, 3.3, 3.265925925925926)","(11.0, 15.0, 14.976190476190476)","(4.8, 6.2, 6.0864864864864865)","(6.5, 7.8, 7.858333333333333)","(71.0, 230.0, 212.0)","(21.0, 55.0, 49.0)","(8.0, 10.5, 10.176470588235293)"
06-01-2023 14:21:12.359145,"(3.7, 4.9, 4.866666666666667)","(3.1, 3.3, 3.265925925925926)","(11.0, 15.0, 14.976190476190476)","(4.8, 6.2, 6.0864864864864865)","(6.5, 8.0, 7.72)","(81.0, 230.0, 210.0)","(21.0, 55.0, 49.0)","(8.0, 10.5, 10.166666666666666)"
06-01-2023 14:21:13.372202,"(3.7, 4.8, 4.789497716894977)","(3.1, 3.3, 3.2333333333333334)","(11.0, 15.0, 14.976190476190476)","(4.8, 6.2, 6.08)","(6.5, 7.8, 7.739393939393939)","(81.0, 230.0, 204.28571428571428)","(21.0, 55.0, 50.0)","(8.0, 10.5, 10.1875)"
06-01-2023 14:21:14.596950,"(3.7, 4.9, 4.82)","(3.1, 3.3, 3.2015151515151516)","(11.0, 15.0, 14.9)","(4.8, 6.2, 6.105882352941177)","(6.5, 7.8, 7.739393939393939)","(81.0, 230.0, 220.0)","(21.0, 55.0, 50.5)","(8.0, 10.5, 10.1875)"
06-01-2023 14:21:15.843467,"(3.7, 4.9, 4.809090909090909)","(3.1, 3.25, 3.2012500000000004)","(11.0, 15.0, 14.605263157894736)","(4.8, 6.2, 6.105882352941177)","(6.5, 7.8, 7.7877551020408164)","(81.0, 230.0, 220.0)","(21.0, 55.0, 52.54545454545455)","(8.0, 10.5, 10.2)"
06-01-2023 14:21:17.028758,"(3.7, 4.9, 4.87117903930131)","(3.1, 3.25, 3.223076923076923)","(11.0, 15.5, 14.69047619047619)","(4.8, 6.2, 6.111111111111112)","(6.5, 8.0, 7.739130434782608)","(81.0, 230.0, 220.0)","(21.0, 55.0, 51.5)","(8.0, 10.5, 10.166666666666666)"
06-01-2023 14:21:18.237231,"(3.7, 4.9, 4.882142857142857)","(3.1, 3.3, 3.2279411764705883)","(11.0, 15.5, 14.82)","(4.8, 6.2, 6.11864406779661)","(6.5, 8.0, 7.538461538461538)","(81.0, 230.0, 220.0)","(26.0, 55.0, 51.5)","(8.0, 10.5, 9.919148936170213)"
06-01-2023 14:21:19.378056,"(3.7, 5.0, 4.88076923076923)","(3.1, 3.3, 3.2519607843137255)","(11.0, 15.5, 14.82)","(4.8, 6.2, 6.194444444444445)","(6.5, 7.6, 7.627027027027027)","(81.0, 230.0, 212.5)","(26.0, 55.0, 52.666666666666664)","(8.0, 10.0, 9.872727272727273)"
06-01-2023 14:21:20.568448,"(3.7, 4.8, 4.692063492063491)","(3.1, 3.3, 3.2674242424242426)","(11.0, 15.5, 15.285714285714286)","(4.8, 6.2, 6.134736842105263)","(6.5, 7.8, 7.654545454545454)","(81.0, 220.0, 212.5)","(26.0, 55.0, 53.6)","(8.0, 10.0, 9.891428571428571)"
06-01-2023 14:21:21.712696,"(3.8, 4.7, 4.6686274509803924)","(2.9, 3.3, 3.269285714285714)","(11.0, 15.5, 15.285714285714286)","(5.0, 6.4, 6.15609756097561)","(6.5, 7.8, 7.575)","(91.0, 220.0, 215.71428571428572)","(26.0, 55.0, 54.074074074074076)","(8.0, 10.0, 9.886486486486486)"
06-01-2023 14:21:22.873524,"(3.8, 4.7, 4.676923076923077)","(2.9, 3.35, 3.319375)","(11.0, 15.5, 15.285714285714286)","(5.0, 6.4, 6.14025974025974)","(6.5, 7.8, 7.575)","(91.0, 220.0, 215.71428571428572)","(26.0, 55.0, 54.310344827586206)","(8.0, 10.0, 9.874418604651163)"
06-01-2023 14:21:23.941481,"(3.8, 4.7, 4.68125)","(2.9, 3.35, 3.31171875)","(11.0, 15.5, 15.285714285714286)","(5.0, 6.4, 6.14025974025974)","(6.5, 7.8, 7.773770491803279)","(91.0, 220.0, 224.28571428571428)","(26.0, 55.0, 54.67741935483871)","(8.0, 10.0, 9.864)"
06-01-2023 14:21:25.013934,"(3.8, 4.7, 4.68125)","(2.9, 3.3, 3.2905405405405403)","(11.0, 15.5, 15.266666666666667)","(5.0, 6.4, 6.142857142857143)","(6.5, 8.0, 7.853968253968254)","(91.0, 230.0, 224.28571428571428)","(26.0, 55.0, 54.39393939393939)","(8.0, 10.0, 9.85818181818182)"
06-01-2023 14:21:26.144032,"(3.8, 4.7, 4.68125)","(2.9, 3.3, 3.267)","(11.0, 15.5, 15.38888888888889)","(5.0, 6.4, 5.964705882352941)","(6.5, 8.0, 7.8352941176470585)","(91.0, 230.0, 224.28571428571428)","(26.0, 55.0, 54.333333333333336)","(8.0, 10.0, 9.588235294117647)"
06-01-2023 14:21:27.346398,"(3.8, 4.7, 4.656410256410257)","(2.9, 3.4, 3.3688679245283017)","(11.0, 15.5, 15.38888888888889)","(5.0, 6.2, 6.042105263157895)","(6.5, 8.0, 7.9867647058823525)","(91.0, 230.0, 224.28571428571428)","(26.0, 55.0, 54.6)","(8.0, 9.6, 9.555)"
06-01-2023 14:21:28.559436,"(3.8, 4.7, 4.659574468085107)","(2.9, 3.35, 3.3433823529411764)","(11.0, 15.5, 15.405405405405405)","(5.0, 6.2, 5.9523809523809526)","(6.5, 8.0, 8.051428571428572)","(91.0, 230.0, 223.84615384615384)","(26.0, 55.0, 54.791666666666664)","(8.0, 9.6, 9.487179487179487)"
06-01-2023 14:21:29.812992,"(3.8, 4.6, 4.552)","(2.9, 3.45, 3.4475000000000002)","(11.0, 15.5, 15.379310344827585)","(5.0, 6.0, 5.892592592592592)","(6.5, 8.2, 8.140939597315436)","(91.0, 230.0, 223.84615384615384)","(26.0, 55.0, 54.39393939393939)","(8.0, 9.6, 9.32)"
06-01-2023 14:21:30.991286,"(3.8, 4.6, 4.541935483870968)","(2.9, 3.5, 3.480769230769231)","(11.0, 15.5, 15.379310344827585)","(5.0, 6.0, 5.777777777777778)","(6.5, 8.2, 8.104347826086956)","(91.0, 230.0, 223.84615384615384)","(26.0, 55.0, 54.39393939393939)","(8.0, 9.4, 9.161702127659574)"
06-01-2023 14:21:32.191651,"(3.8, 4.6, 4.544067796610169)","(2.9, 3.5, 3.480769230769231)","(11.0, 15.5, 15.409090909090908)","(5.0, 5.8, 5.716666666666667)","(6.5, 8.2, 8.110077519379844)","(91.0, 230.0, 223.84615384615384)","(26.0, 55.0, 54.6551724137931)","(8.0, 9.2, 9.1625)"
06-01-2023 14:21:33.424342,"(3.8, 4.7, 4.629729729729729)","(2.9, 3.5, 3.4684615384615385)","(11.0, 15.5, 15.464285714285714)","(5.0, 5.8, 5.675)","(6.5, 8.2, 8.110077519379844)","(91.0, 230.0, 224.28571428571428)","(26.0, 55.0, 45.875)","(8.0, 9.2, 9.24)"
06-01-2023 14:21:34.636204,"(3.8, 4.7, 4.636666666666667)","(2.9, 3.5, 3.472297297297297)","(11.0, 15.5, 15.393939393939394)","(5.0, 5.8, 5.736170212765957)","(6.5, 8.2, 8.10625)","(91.0, 230.0, 224.28571428571428)","(26.0, 46.0, 45.38461538461539)","(8.0, 9.4, 9.314285714285715)"
06-01-2023 14:21:35.771566,"(3.8, 4.7, 4.629729729729729)","(2.9, 3.6, 3.554109589041096)","(11.0, 15.5, 15.393939393939394)","(5.0, 5.8, 5.7405405405405405)","(6.5, 8.2, 8.1)","(91.0, 230.0, 223.84615384615384)","(26.0, 46.0, 45.567567567567565)","(8.0, 9.4, 9.286666666666667)"
06-01-2023 14:21:36.948028,"(3.8, 4.7, 4.6257142857142854)","(2.9, 3.55, 3.5482978723404255)","(11.0, 15.5, 15.390625)","(5.0, 5.8, 5.736666666666666)","(6.5, 8.2, 8.083636363636362)","(91.0, 230.0, 223.84615384615384)","(26.0, 46.0, 45.67567567567568)","(8.0, 9.4, 9.330434782608696)"
06-01-2023 14:21:38.119908,"(3.7, 4.7, 4.65)","(2.9, 3.5, 3.47972972972973)","(11.0, 15.5, 14.862068965517242)","(5.0, 5.8, 5.733333333333333)","(6.5, 8.2, 7.749019607843137)","(91.0, 230.0, 222.72727272727272)","(26.0, 46.0, 45.23809523809524)","(8.0, 9.4, 9.35)"
06-01-2023 14:21:39.273089,"(3.7, 4.7, 4.65)","(2.9, 3.6, 3.570588235294118)","(11.0, 15.0, 14.862068965517242)","(5.0, 5.8, 5.728205128205128)","(6.5, 7.8, 7.554166666666666)","(91.0, 230.0, 218.57142857142858)","(26.0, 46.0, 46.25)","(8.0, 9.4, 9.366666666666667)"
06-01-2023 14:21:40.413428,"(3.7, 4.7, 4.622222222222222)","(3.0, 3.65, 3.6446308724832215)","(11.0, 15.0, 14.763157894736842)","(5.0, 5.8, 5.725)","(6.5, 7.6, 7.53125)","(91.0, 230.0, 211.42857142857142)","(26.0, 50.0, 43.88235294117647)","(8.0, 9.4, 9.366666666666667)"
06-01-2023 14:21:41.469978,"(3.7, 4.7, 4.622222222222222)","(3.0, 3.7, 3.6705128205128204)","(11.0, 15.0, 14.833333333333334)","(5.0, 5.8, 5.716279069767442)","(6.5, 7.6, 7.54054054054054)","(91.0, 220.0, 211.42857142857142)","(26.0, 44.0, 45.83098591549296)","(8.0, 9.4, 9.366666666666667)"
06-01-2023 14:21:42.657839,"(3.7, 4.7, 4.625)","(3.0, 3.75, 3.7449704142011835)","(11.0, 15.0, 14.833333333333334)","(5.0, 5.8, 5.715625)","(6.5, 7.6, 7.533333333333333)","(91.0, 220.0, 211.42857142857142)","(26.0, 50.0, 45.83098591549296)","(8.0, 9.4, 9.257142857142856)"
06-01-2023 14:21:43.926510,"(3.7, 4.7, 4.640625)","(3.0, 3.75, 3.7)","(11.0, 15.0, 14.826086956521738)","(5.0, 5.8, 5.754545454545455)","(6.5, 7.6, 7.623255813953488)","(91.0, 220.0, 218.57142857142858)","(26.0, 50.0, 47.666666666666664)","(8.0, 9.4, 9.168)"
06-01-2023 14:21:45.149447,"(3.7, 4.7, 4.62)","(3.0, 3.7, 3.6842767295597487)","(11.0, 15.0, 14.826086956521738)","(5.0, 5.8, 5.754166666666667)","(6.5, 7.8, 7.623255813953488)","(91.0, 230.0, 214.0)","(26.0, 48.0, 47.23076923076923)","(8.0, 9.2, 9.171929824561403)"
06-01-2023 14:21:46.398496,"(3.7, 4.7, 4.625)","(3.0, 3.7, 3.6832214765100675)","(11.0, 15.0, 14.826086956521738)","(5.0, 5.9, 5.62)","(6.5, 7.8, 7.623255813953488)","(91.0, 230.0, 195.71428571428572)","(26.0, 48.0, 45.885714285714286)","(8.0, 9.2, 9.343859649122807)"
06-01-2023 14:21:47.558928,"(3.7, 4.7, 4.628571428571429)","(3.0, 3.7, 3.6832214765100675)","(11.0, 15.0, 14.916666666666666)","(5.0, 5.9, 5.6358490566037736)","(6.5, 7.8, 7.605128205128205)","(91.0, 230.0, 195.71428571428572)","(26.0, 46.0, 45.878787878787875)","(8.0, 9.4, 9.324137931034484)"
06-01-2023 14:21:48.717815,"(3.7, 4.6, 4.59875)","(3.0, 3.75, 3.748657718120805)","(11.0, 15.0, 14.928571428571429)","(5.0, 5.7, 5.603571428571429)","(6.5, 7.8, 7.605128205128205)","(91.0, 230.0, 183.33333333333334)","(26.0, 46.0, 45.878787878787875)","(8.0, 9.4, 9.313333333333334)"
06-01-2023 14:21:49.857971,"(3.7, 4.6, 4.59875)","(3.0, 3.8, 3.7905882352941176)","(11.0, 15.0, 14.875)","(5.0, 5.7, 5.603703703703704)","(6.5, 7.8, 7.67741935483871)","(91.0, 230.0, 183.33333333333334)","(26.0, 46.0, 45.88235294117647)","(8.0, 9.4, 9.31864406779661)"
06-01-2023 14:21:51.032568,"(3.7, 4.6, 4.59875)","(3.0, 3.8, 3.7737373737373736)","(11.0, 15.5, 15.424242424242424)","(5.0, 5.7, 5.603703703703704)","(6.5, 7.8, 7.495833333333334)","(91.0, 230.0, 183.33333333333334)","(26.0, 46.0, 45.88235294117647)","(8.0, 9.4, 9.423076923076923)"
06-01-2023 14:21:52.034944,"(3.7, 4.6, 4.5868131868131865)","(3.0, 3.8, 3.771891891891892)","(11.0, 16.0, 15.484848484848484)","(5.0, 5.7, 5.603703703703704)","(6.5, 7.6, 7.495833333333334)","(91.0, 230.0, 183.33333333333334)","(26.0, 46.0, 45.88235294117647)","(8.0, 9.6, 9.43673469387755)"
06-01-2023 14:21:53.152037,"(3.7, 4.6, 4.586206896551724)","(3.0, 3.75, 3.7409090909090907)","(11.0, 16.0, 15.450704225352112)","(5.0, 5.7, 5.6937500000000005)","(6.5, 7.6, 7.484444444444444)","(91.0, 230.0, 203.33333333333334)","(26.0, 46.0, 45.875)","(8.0, 9.6, 9.394871794871793)"
06-01-2023 14:21:54.354645,"(3.7, 4.6, 4.552427184466019)","(3.0, 3.75, 3.74645390070922)","(11.0, 16.0, 15.458333333333334)","(5.0, 5.7, 5.665217391304348)","(6.5, 7.6, 7.4959999999999996)","(91.0, 230.0, 203.33333333333334)","(26.0, 46.0, 45.878787878787875)","(8.0, 9.6, 9.600000000000001)"
06-01-2023 14:21:55.595460,"(3.7, 4.5, 4.4392523364485985)","(3.0, 3.8, 3.7651982378854627)","(11.0, 16.0, 15.868421052631579)","(5.0, 5.7, 5.631818181818182)","(6.5, 7.6, 7.466666666666667)","(91.0, 230.0, 203.33333333333334)","(26.0, 46.0, 45.707317073170735)","(8.0, 9.8, 9.7125)"
06-01-2023 14:21:56.757363,"(3.7, 4.5, 4.442241379310345)","(3.0, 3.8, 3.7651982378854627)","(11.0, 15.5, 15.424242424242424)","(5.0, 5.7, 5.634782608695652)","(6.5, 7.6, 7.466666666666667)","(91.0, 230.0, 202.5)","(26.0, 46.0, 45.61904761904762)","(8.0, 9.8, 9.716666666666667)"
06-01-2023 14:21:57.953955,"(3.7, 4.5, 4.444628099173554)","(3.0, 3.8, 3.7650862068965516)","(11.0, 15.5, 15.424242424242424)","(5.0, 5.7, 5.634782608695652)","(6.5, 7.6, 7.466666666666667)","(91.0, 220.0, 200.0)","(26.0, 46.0, 45.61904761904762)","(8.0, 9.8, 9.733333333333334)"
06-01-2023 14:21:59.224992,"(3.7, 4.5, 4.445967741935484)","(3.0, 3.8, 3.764782608695652)","(11.0, 15.5, 15.378378378378379)","(5.0, 5.7, 5.628571428571428)","(6.5, 7.6, 7.458333333333333)","(91.0, 220.0, 185.0)","(26.0, 46.0, 45.53846153846154)","(8.0, 9.8, 9.733333333333334)"
06-01-2023 14:22:00.617129,"(3.7, 4.5, 4.444094488188977)","(3.0, 3.8, 3.7629166666666665)","(11.0, 15.5, 15.333333333333334)","(5.0, 5.7, 5.602777777777778)","(6.5, 7.6, 7.474782608695652)","(91.0, 220.0, 190.0)","(26.0, 46.0, 45.806451612903224)","(8.0, 9.8, 9.66)"
06-01-2023 14:22:02.143019,"(3.5, 4.5, 4.434027777777778)","(3.0, 3.85, 3.9360962566844924)","(12.0, 15.5, 14.363636363636363)","(5.0, 5.7, 5.618072289156626)","(6.5, 7.6, 7.354166666666667)","(91.0, 230.0, 190.0)","(26.0, 46.0, 45.86666666666667)","(8.0, 9.8, 9.706666666666667)"
06-01-2023 14:22:03.498442,"(3.5, 4.5, 4.434931506849315)","(3.0, 3.95, 3.932926829268293)","(12.0, 14.5, 14.441176470588236)","(5.0, 5.7, 5.625274725274726)","(6.5, 7.4, 7.381333333333334)","(91.0, 230.0, 196.66666666666666)","(26.0, 46.0, 45.857142857142854)","(8.0, 9.8, 9.74468085106383)"
06-01-2023 14:22:04.884673,"(3.5, 4.4, 4.360256410256411)","(3.0, 3.95, 3.932926829268293)","(12.0, 15.0, 14.368421052631579)","(5.0, 5.7, 5.624444444444444)","(6.5, 7.4, 7.386111111111111)","(91.0, 220.0, 196.66666666666666)","(26.0, 46.0, 45.857142857142854)","(8.0, 10.0, 9.842105263157896)"
06-01-2023 14:22:06.203639,"(3.5, 4.4, 4.349180327868853)","(3.0, 3.95, 3.9270833333333335)","(12.0, 15.0, 14.181818181818182)","(5.0, 5.7, 5.3317460317460315)","(6.5, 7.4, 7.253658536585366)","(91.0, 220.0, 210.0)","(26.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.570212765957447)"
06-01-2023 14:22:07.411006,"(3.5, 4.6, 4.549056603773585)","(3.0, 3.95, 3.924712643678161)","(12.0, 14.5, 14.181818181818182)","(5.0, 5.4, 5.46046511627907)","(6.5, 7.4, 7.253658536585366)","(91.0, 220.0, 210.0)","(26.0, 46.0, 45.733333333333334)","(8.0, 9.6, 9.471875)"
06-01-2023 14:22:08.668038,"(3.5, 4.6, 4.549056603773585)","(3.0, 3.95, 3.9301587301587304)","(12.0, 14.5, 14.431818181818182)","(5.0, 5.5, 5.46046511627907)","(6.5, 7.4, 7.255)","(91.0, 220.0, 210.0)","(26.0, 46.0, 45.733333333333334)","(8.0, 9.8, 8.973333333333333)"
06-01-2023 14:22:09.935829,"(3.5, 4.7, 4.626612903225806)","(3.0, 3.95, 3.9301587301587304)","(12.0, 14.5, 14.431818181818182)","(5.0, 5.6, 5.482539682539683)","(6.5, 7.4, 7.255)","(91.0, 220.0, 202.5)","(26.0, 46.0, 45.733333333333334)","(8.0, 9.0, 8.94390243902439)"
06-01-2023 14:22:11.204282,"(3.5, 4.6, 4.537575757575757)","(3.0, 4.1, 4.01744966442953)","(12.0, 15.0, 14.574468085106384)","(5.0, 5.6, 5.4772727272727275)","(6.5, 7.4, 7.276595744680852)","(91.0, 210.0, 202.5)","(26.0, 46.0, 45.733333333333334)","(8.0, 9.0, 8.94390243902439)"
06-01-2023 14:22:12.382895,"(3.5, 4.7, 4.578823529411765)","(3.0, 4.1, 4.01744966442953)","(12.0, 15.0, 14.574468085106384)","(5.0, 5.5, 5.448571428571428)","(6.5, 7.4, 7.202247191011236)","(91.0, 210.0, 201.42857142857144)","(26.0, 46.0, 45.76)","(8.0, 9.0, 8.9)"
06-01-2023 14:22:13.648920,"(3.5, 4.9, 4.83804347826087)","(3.0, 4.0, 4.002727272727273)","(12.0, 14.5, 14.3125)","(5.0, 5.5, 5.434545454545455)","(6.5, 7.4, 7.170588235294118)","(91.0, 210.0, 196.15384615384616)","(26.0, 46.0, 45.76)","(8.0, 9.0, 8.762162162162163)"
06-01-2023 14:22:14.933398,"(3.5, 4.9, 4.876)","(3.0, 4.1, 3.95)","(12.0, 14.5, 14.464285714285714)","(5.0, 5.5, 5.524489795918368)","(6.5, 7.2, 7.180392156862745)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.91304347826087)","(8.0, 8.8, 8.557894736842105)"
06-01-2023 14:22:16.303753,"(3.5, 4.9, 4.878540772532189)","(3.0, 3.95, 3.9)","(12.0, 14.5, 14.610169491525424)","(5.0, 5.6, 5.544444444444444)","(6.5, 7.2, 7.182758620689655)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.916666666666664)","(8.0, 8.6, 8.556521739130435)"
06-01-2023 14:22:17.646148,"(3.5, 4.9, 4.7)","(3.0, 3.9, 3.8751479289940827)","(12.0, 15.0, 14.507042253521126)","(5.0, 5.6, 5.51)","(6.5, 7.2, 7.407058823529412)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.642857142857146)","(8.0, 8.8, 8.556521739130435)"
06-01-2023 14:22:18.913333,"(3.5, 4.7, 4.661194029850746)","(3.0, 3.9, 3.884552845528455)","(12.0, 15.0, 14.507042253521126)","(5.0, 5.6, 5.526315789473684)","(6.5, 7.6, 7.380000000000001)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.91304347826087)","(8.0, 8.8, 8.652631578947368)"
06-01-2023 14:22:20.162344,"(3.5, 4.7, 4.679411764705883)","(3.0, 3.9, 3.9485714285714284)","(12.0, 15.0, 14.514285714285714)","(5.0, 5.6, 5.355357142857143)","(6.5, 7.4, 7.343396226415094)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.92307692307692)","(8.0, 8.8, 8.866666666666667)"
06-01-2023 14:22:21.397957,"(3.5, 4.8, 4.731543624161073)","(3.0, 4.0, 3.905)","(12.0, 15.0, 14.514285714285714)","(5.0, 5.4, 5.3936170212765955)","(6.5, 7.6, 7.343396226415094)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.92307692307692)","(8.0, 9.0, 8.707692307692309)"
06-01-2023 14:22:22.657285,"(3.5, 4.7, 4.6499999999999995)","(3.0, 3.95, 3.90390625)","(12.0, 15.0, 14.514285714285714)","(5.0, 5.5, 5.355)","(6.5, 7.6, 7.332173913043478)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 45.92307692307692)","(8.0, 8.8, 8.74)"
06-01-2023 14:22:23.976909,"(3.5, 4.7, 4.644520547945206)","(3.0, 3.95, 3.843421052631579)","(12.0, 15.0, 14.564102564102564)","(5.0, 5.4, 5.147154471544716)","(6.5, 7.6, 7.3545454545454545)","(91.0, 200.0, 196.15384615384616)","(31.0, 46.0, 50.714285714285715)","(8.0, 8.8, 8.74)"
06-01-2023 14:22:25.259279,"(3.5, 4.9, 4.842528735632184)","(3.0, 3.85, 3.8464285714285715)","(12.0, 15.0, 15.18)","(5.0, 5.2, 5.134615384615384)","(6.5, 7.6, 7.31875)","(91.0, 200.0, 196.15384615384616)","(31.0, 55.0, 55.625)","(8.0, 8.8, 8.752)"
06-01-2023 14:22:26.548794,"(3.5, 4.9, 4.884057971014493)","(3.0, 3.85, 3.790909090909091)","(12.0, 15.5, 15.44186046511628)","(5.0, 5.2, 5.134615384615384)","(6.5, 7.6, 7.335135135135135)","(91.0, 200.0, 196.15384615384616)","(31.0, 60.0, 57.5)","(8.0, 8.8, 8.752)"
06-01-2023 14:22:27.875265,"(3.5, 4.9, 4.8725000000000005)","(3.2, 3.85, 3.7891304347826087)","(12.0, 15.5, 15.35576923076923)","(4.8, 5.2, 5.1726027397260275)","(6.5, 7.4, 7.335135135135135)","(91.0, 200.0, 196.15384615384616)","(31.0, 60.0, 57.5)","(7.5, 8.8, 8.8)"
06-01-2023 14:22:29.222805,"(3.5, 4.9, 4.874576271186441)","(3.2, 3.8, 3.7741379310344825)","(12.0, 16.0, 15.35576923076923)","(4.8, 5.2, 5.145833333333333)","(6.5, 7.4, 7.335135135135135)","(91.0, 200.0, 196.15384615384616)","(31.0, 60.0, 57.5)","(7.5, 9.0, 8.794871794871794)"
06-01-2023 14:22:30.503715,"(3.5, 5.0, 4.975)","(3.2, 3.8, 3.75)","(12.0, 16.0, 15.262295081967213)","(4.8, 5.2, 5.145833333333333)","(6.5, 7.4, 7.365517241379311)","(91.0, 200.0, 186.66666666666666)","(31.0, 60.0, 53.0)","(7.5, 9.0, 8.96)"
06-01-2023 14:22:31.776425,"(3.5, 5.0, 5.050793650793651)","(3.2, 3.75, 3.7453488372093022)","(12.0, 15.5, 15.242424242424242)","(4.8, 5.2, 5.145263157894736)","(6.5, 7.4, 7.365517241379311)","(91.0, 200.0, 186.66666666666666)","(31.0, 60.0, 53.0)","(7.5, 9.0, 8.933333333333334)"
06-01-2023 14:22:33.089953,"(3.5, 5.1, 5.050793650793651)","(3.2, 3.75, 3.7442307692307693)","(12.0, 15.5, 15.242424242424242)","(4.8, 5.2, 5.1421568627450975)","(6.5, 7.4, 7.365517241379311)","(91.0, 200.0, 188.57142857142858)","(31.0, 60.0, 53.0)","(7.5, 9.0, 8.993939393939394)"
06-01-2023 14:22:34.525000,"(3.5, 5.1, 5.050793650793651)","(3.2, 3.75, 3.7442307692307693)","(12.0, 15.5, 15.2875)","(4.8, 5.2, 5.1421568627450975)","(6.5, 7.4, 7.365517241379311)","(91.0, 200.0, 188.57142857142858)","(31.0, 60.0, 53.0)","(7.5, 9.0, 8.994871794871795)"
