,Smokin Rico,Madalia Tipper,Dr Chieftain,Play The Victim,Work Boot,Nannas Blue Boy
10-01-2023 17:44:43.777778,"(2.25, 2.76, 2.7590476190476187)","(26.0, 46.0, 45.714285714285715)","(7.5, 9.8, 9.771428571428572)","(4.6, 5.2, 5.11)","(2.8, 3.6, 3.54)","(16.0, 30.0, 27.263157894736842)"
10-01-2023 17:44:44.897081,"(2.25, 2.76, 2.7590476190476187)","(26.0, 46.0, 45.714285714285715)","(7.5, 9.8, 9.771428571428572)","(4.6, 5.2, 5.139130434782609)","(2.8, 3.6, 3.5125)","(16.0, 32.0, 28.5)"
10-01-2023 17:44:45.900168,"(2.25, 2.76, 2.759090909090909)","(26.0, 46.0, 45.714285714285715)","(7.5, 9.8, 9.75)","(4.6, 5.2, 5.133333333333334)","(2.8, 3.55, 3.5125)","(17.0, 30.0, 29.25)"
10-01-2023 17:44:46.955013,"(2.15, 2.76, 2.75906976744186)","(26.0, 46.0, 45.714285714285715)","(8.0, 9.6, 9.576470588235294)","(4.4, 5.2, 5.140740740740741)","(2.8, 3.55, 3.5125)","(17.0, 30.0, 29.142857142857142)"
10-01-2023 17:44:48.023266,"(2.15, 2.76, 2.757647058823529)","(26.0, 46.0, 45.714285714285715)","(8.0, 9.6, 9.577777777777778)","(4.4, 5.2, 5.140740740740741)","(2.8, 3.55, 3.5125)","(17.0, 30.0, 29.142857142857142)"
10-01-2023 17:44:49.183766,"(2.15, 2.76, 2.75816091954023)","(26.0, 46.0, 45.714285714285715)","(8.0, 9.6, 9.666666666666668)","(4.4, 5.2, 5.094736842105263)","(2.8, 3.55, 3.5285714285714285)","(17.0, 30.0, 29.142857142857142)"
10-01-2023 17:44:50.398544,"(2.15, 2.76, 2.757894736842105)","(26.0, 46.0, 45.6)","(8.0, 9.8, 8.822222222222223)","(4.4, 5.2, 5.117647058823529)","(2.8, 3.55, 3.5891304347826085)","(17.0, 30.0, 28.666666666666668)"
10-01-2023 17:44:51.841636,"(2.15, 2.76, 2.7133333333333334)","(26.0, 46.0, 45.241379310344826)","(8.0, 9.0, 8.633898305084745)","(4.4, 5.3, 5.203448275862069)","(2.8, 3.65, 3.6189655172413793)","(17.0, 32.0, 28.956521739130434)"
10-01-2023 17:44:52.948913,"(2.15, 2.72, 2.7133333333333334)","(26.0, 48.0, 45.241379310344826)","(8.0, 9.0, 8.600000000000001)","(4.4, 5.3, 5.281818181818181)","(2.8, 3.65, 3.6525)","(17.0, 32.0, 29.5)"
10-01-2023 17:44:54.061654,"(2.15, 2.74, 2.7053333333333334)","(26.0, 48.0, 45.285714285714285)","(8.0, 8.8, 8.533333333333333)","(4.4, 5.3, 5.286666666666666)","(2.8, 3.7, 3.6525)","(17.0, 32.0, 29.857142857142858)"
10-01-2023 17:44:55.236832,"(2.15, 2.72, 2.7053333333333334)","(26.0, 48.0, 45.285714285714285)","(7.5, 8.8, 8.526315789473685)","(4.4, 5.3, 5.225806451612903)","(2.8, 3.7, 3.6528571428571426)","(17.0, 32.0, 30.043478260869566)"
10-01-2023 17:44:56.328328,"(2.15, 2.7, 2.6621917808219178)","(26.0, 48.0, 45.285714285714285)","(7.5, 8.8, 8.573913043478262)","(4.4, 5.4, 5.31764705882353)","(2.8, 3.7, 3.713157894736842)","(17.0, 32.0, 29.75)"
10-01-2023 17:44:57.378995,"(2.15, 2.68, 2.6342857142857143)","(26.0, 48.0, 45.285714285714285)","(7.5, 8.8, 8.573913043478262)","(4.4, 5.4, 5.31764705882353)","(2.8, 3.8, 3.780952380952381)","(17.0, 32.0, 28.08695652173913)"
10-01-2023 17:44:58.402091,"(2.15, 2.66, 2.613846153846154)","(26.0, 48.0, 45.285714285714285)","(7.5, 8.8, 8.552380952380952)","(4.4, 5.4, 5.294117647058823)","(2.8, 3.8, 3.780952380952381)","(17.0, 32.0, 27.90909090909091)"
10-01-2023 17:44:59.519978,"(2.15, 2.66, 2.619285714285714)","(26.0, 48.0, 45.285714285714285)","(7.5, 8.8, 8.577777777777778)","(4.4, 5.4, 5.286956521739131)","(2.8, 3.8, 3.783333333333333)","(17.0, 32.0, 27.90909090909091)"
10-01-2023 17:45:00.618203,"(2.15, 2.64, 2.6329411764705886)","(26.0, 48.0, 45.38461538461539)","(7.5, 8.6, 8.688888888888888)","(4.4, 5.4, 5.15)","(2.8, 3.8, 3.860869565217391)","(17.0, 32.0, 28.176470588235293)"
10-01-2023 17:45:01.745111,"(2.15, 2.66, 2.6272727272727274)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.833333333333334)","(4.4, 5.2, 5.166666666666667)","(2.8, 3.9, 3.848275862068965)","(17.0, 32.0, 28.176470588235293)"
10-01-2023 17:45:02.874330,"(2.15, 2.66, 2.621176470588235)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.733333333333333)","(4.4, 5.2, 5.15)","(2.8, 3.9, 3.860869565217391)","(17.0, 32.0, 28.176470588235293)"
10-01-2023 17:45:03.923903,"(2.15, 2.66, 2.6243243243243244)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.714285714285714)","(4.4, 5.2, 5.25)","(2.8, 3.9, 3.860869565217391)","(17.0, 32.0, 28.176470588235293)"
10-01-2023 17:45:04.944953,"(2.15, 2.66, 2.6243243243243244)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.666666666666666)","(4.4, 5.3, 5.25)","(2.8, 3.9, 3.816666666666667)","(17.0, 32.0, 28.176470588235293)"
10-01-2023 17:45:06.008591,"(2.15, 2.66, 2.621176470588235)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.8)","(4.4, 5.3, 5.228)","(2.8, 3.85, 3.8394736842105264)","(17.0, 32.0, 28.176470588235293)"
10-01-2023 17:45:07.107618,"(2.15, 2.66, 2.6141176470588237)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.822222222222223)","(4.4, 5.3, 5.171428571428572)","(2.8, 3.85, 3.8576923076923078)","(17.0, 32.0, 25.26923076923077)"
10-01-2023 17:45:08.259506,"(2.2, 2.64, 2.625714285714286)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 8.854545454545454)","(4.4, 5.2, 5.18)","(2.9, 3.9, 3.9112903225806455)","(17.0, 26.0, 24.6)"
10-01-2023 17:45:09.464637,"(2.2, 2.64, 2.6152380952380954)","(26.0, 48.0, 45.38461538461539)","(7.5, 9.0, 9.186486486486485)","(4.4, 5.2, 5.18)","(2.9, 3.95, 3.9363636363636365)","(17.0, 25.0, 24.6)"
10-01-2023 17:45:10.831472,"(2.2, 2.64, 2.6126315789473686)","(26.0, 48.0, 56.0)","(7.5, 9.2, 9.377777777777778)","(4.4, 5.2, 5.163636363636364)","(2.9, 3.95, 3.9147058823529415)","(17.0, 25.0, 24.333333333333332)"
10-01-2023 17:45:13.122226,"(2.2, 2.64, 2.6236363636363635)","(26.0, 55.0, 51.5)","(7.5, 9.8, 9.600000000000001)","(4.4, 5.2, 5.15)","(2.9, 3.9, 3.8555555555555556)","(17.0, 25.0, 24.25)"
10-01-2023 17:45:14.798289,"(2.2, 2.62, 2.6033333333333335)","(26.0, 55.0, 51.5)","(7.5, 9.8, 9.600000000000001)","(4.4, 5.2, 5.15)","(2.9, 3.9, 3.857142857142857)","(17.0, 25.0, 24.25)"
10-01-2023 17:45:15.913681,"(2.2, 2.62, 2.6033333333333335)","(26.0, 55.0, 51.5)","(7.5, 9.8, 9.600000000000001)","(4.4, 5.2, 5.125)","(2.9, 3.9, 3.8833333333333333)","(17.0, 25.0, 24.25)"
10-01-2023 17:45:17.080408,"(2.1, 2.62, 2.596)","(26.0, 55.0, 51.5)","(7.5, 9.8, 9.600000000000001)","(4.4, 5.2, 5.125)","(3.0, 3.95, 3.8833333333333333)","(17.0, 25.0, 24.25)"
10-01-2023 17:45:18.267615,"(2.1, 2.6, 2.5885714285714285)","(26.0, 55.0, 51.5)","(7.5, 9.8, 9.690909090909091)","(4.4, 5.2, 5.108333333333333)","(3.0, 3.95, 3.9275862068965517)","(17.0, 25.0, 24.095238095238095)"
10-01-2023 17:45:19.331270,"(2.1, 2.58, 2.5492424242424243)","(26.0, 55.0, 51.5)","(7.5, 9.8, 9.690909090909091)","(4.4, 5.2, 5.112)","(3.0, 4.0, 3.925)","(17.0, 26.0, 24.095238095238095)"
10-01-2023 17:45:20.387475,"(2.1, 2.56, 2.5489655172413794)","(26.0, 55.0, 51.5)","(7.5, 10.0, 9.833333333333334)","(4.4, 5.2, 5.112)","(3.0, 4.0, 3.9833333333333334)","(17.0, 26.0, 24.5)"
10-01-2023 17:45:21.449918,"(2.1, 2.56, 2.5342857142857143)","(26.0, 55.0, 55.05882352941177)","(7.5, 10.0, 9.884615384615385)","(4.4, 5.2, 5.112)","(3.0, 4.0, 3.9833333333333334)","(17.0, 25.0, 24.51851851851852)"
10-01-2023 17:45:22.621626,"(2.1, 2.56, 2.5241176470588234)","(26.0, 60.0, 55.05882352941177)","(7.5, 10.0, 9.777777777777777)","(4.4, 5.2, 5.096153846153846)","(3.0, 4.0, 3.98125)","(17.0, 26.0, 24.51851851851852)"
10-01-2023 17:45:23.768435,"(2.1, 2.56, 2.5213186813186814)","(26.0, 60.0, 55.05882352941177)","(7.5, 10.0, 10.0625)","(4.4, 5.1, 5.1125)","(3.0, 4.0, 3.992857142857143)","(17.0, 26.0, 25.095238095238095)"
10-01-2023 17:45:24.913645,"(2.1, 2.48, 2.4635897435897434)","(26.0, 60.0, 55.05882352941177)","(7.5, 10.5, 10.188235294117648)","(4.4, 5.2, 5.147368421052631)","(3.0, 4.0, 3.9795454545454545)","(17.0, 26.0, 28.142857142857142)"
10-01-2023 17:45:26.082078,"(2.1, 2.48, 2.464076433121019)","(26.0, 60.0, 55.5)","(7.5, 11.0, 10.35)","(4.4, 5.3, 5.151428571428571)","(3.0, 4.0, 3.9072289156626505)","(17.0, 29.0, 27.88888888888889)"
10-01-2023 17:45:27.057941,"(2.1, 2.48, 2.4794444444444443)","(26.0, 60.0, 54.0)","(7.5, 10.5, 10.35)","(4.4, 5.3, 5.147368421052631)","(3.0, 4.1, 3.9153846153846157)","(17.0, 29.0, 27.88888888888889)"
10-01-2023 17:45:28.180261,"(2.1, 2.5, 2.4926666666666666)","(26.0, 60.0, 54.54545454545455)","(7.5, 10.5, 10.447368421052632)","(4.4, 5.3, 5.158536585365853)","(3.0, 3.95, 3.922727272727273)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:29.316628,"(2.1, 2.48, 2.472)","(26.0, 60.0, 54.54545454545455)","(7.5, 10.5, 10.447368421052632)","(4.4, 5.3, 5.147368421052631)","(3.0, 3.95, 3.906896551724138)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:30.449516,"(2.1, 2.46, 2.4466666666666668)","(26.0, 60.0, 54.54545454545455)","(7.5, 11.0, 10.542857142857143)","(4.4, 5.3, 5.158536585365853)","(3.0, 4.0, 3.9423076923076925)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:31.656280,"(2.1, 2.46, 2.442)","(26.0, 60.0, 54.54545454545455)","(7.5, 11.0, 10.452380952380953)","(4.4, 5.3, 5.163157894736842)","(3.0, 4.0, 3.9428571428571426)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:32.753991,"(2.1, 2.46, 2.4475)","(26.0, 60.0, 54.54545454545455)","(7.5, 10.5, 10.447368421052632)","(4.4, 5.3, 5.163157894736842)","(3.0, 4.0, 3.9363636363636365)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:33.923968,"(2.1, 2.46, 2.4428571428571426)","(26.0, 60.0, 54.54545454545455)","(7.5, 11.0, 10.571428571428571)","(4.4, 5.3, 5.147368421052631)","(3.0, 4.0, 3.9363636363636365)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:35.105793,"(2.1, 2.44, 2.422068965517241)","(26.0, 60.0, 54.54545454545455)","(7.5, 11.0, 10.583333333333334)","(4.4, 5.3, 5.147368421052631)","(3.0, 4.0, 3.96875)","(17.0, 29.0, 26.5)"
10-01-2023 17:45:36.572539,"(2.1, 2.46, 2.4571428571428573)","(26.0, 60.0, 56.0)","(7.5, 10.5, 9.5)","(4.4, 5.4, 5.3125)","(3.0, 4.0, 3.976923076923077)","(17.0, 29.0, 28.0)"
10-01-2023 17:45:37.776889,"(2.0, 2.46, 2.4571428571428573)","(31.0, 60.0, 56.0)","(8.0, 9.8, 9.4)","(4.4, 5.4, 5.378260869565217)","(3.2, 4.1, 4.0058823529411764)","(19.0, 30.0, 29.17391304347826)"
10-01-2023 17:45:39.086376,"(2.0, 2.42, 2.4192)","(31.0, 60.0, 56.0)","(8.0, 9.4, 9.48235294117647)","(4.4, 5.5, 5.372727272727273)","(3.2, 4.1, 4.042857142857143)","(19.0, 32.0, 29.11111111111111)"
10-01-2023 17:45:40.113798,"(2.0, 2.42, 2.4106666666666667)","(31.0, 60.0, 56.0)","(8.0, 9.6, 9.48235294117647)","(4.4, 5.5, 5.429411764705883)","(3.2, 4.1, 4.0512195121951216)","(19.0, 32.0, 29.523809523809526)"
10-01-2023 17:45:41.275715,"(2.0, 2.44, 2.4270967741935485)","(31.0, 60.0, 55.625)","(8.0, 9.8, 9.578947368421053)","(4.4, 5.5, 5.5125)","(3.2, 4.1, 3.8125)","(19.0, 32.0, 29.77777777777778)"
10-01-2023 17:45:42.556721,"(2.0, 2.46, 2.4356521739130432)","(31.0, 60.0, 56.92307692307692)","(8.0, 9.8, 9.75)","(4.4, 5.7, 5.571428571428572)","(3.2, 4.1, 3.8368421052631576)","(19.0, 32.0, 29.88235294117647)"
10-01-2023 17:45:43.748540,"(2.0, 2.44, 2.4356521739130432)","(31.0, 60.0, 56.92307692307692)","(8.0, 9.8, 9.766666666666667)","(4.4, 5.7, 5.672727272727273)","(3.2, 3.9, 3.776666666666667)","(19.0, 32.0, 29.88235294117647)"
10-01-2023 17:45:44.920447,"(2.0, 2.46, 2.445333333333333)","(31.0, 60.0, 56.92307692307692)","(8.0, 9.8, 9.766666666666667)","(4.4, 5.7, 5.675)","(3.2, 3.85, 3.7888888888888888)","(19.0, 32.0, 29.88235294117647)"
10-01-2023 17:45:46.011029,"(2.0, 2.46, 2.4472727272727273)","(31.0, 60.0, 56.92307692307692)","(8.0, 9.8, 9.766666666666667)","(4.4, 5.7, 5.675)","(3.2, 3.85, 3.827777777777778)","(19.0, 32.0, 27.666666666666668)"
10-01-2023 17:45:47.079440,"(2.0, 2.46, 2.445333333333333)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.68)","(4.4, 5.7, 5.636363636363636)","(3.2, 3.85, 3.830769230769231)","(19.0, 32.0, 27.625)"
10-01-2023 17:45:48.229027,"(2.0, 2.44, 2.4257142857142857)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.683333333333334)","(4.4, 5.7, 5.733333333333333)","(3.2, 3.85, 3.833333333333333)","(19.0, 32.0, 26.5)"
10-01-2023 17:45:49.433031,"(2.0, 2.44, 2.424)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.683333333333334)","(4.4, 5.8, 5.692307692307692)","(3.2, 3.9, 3.848)","(19.0, 28.0, 25.9)"
10-01-2023 17:45:50.602672,"(2.0, 2.44, 2.4327272727272726)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.683333333333334)","(4.4, 5.8, 5.692307692307692)","(3.2, 3.9, 3.848)","(19.0, 28.0, 25.9)"
10-01-2023 17:45:51.835671,"(2.0, 2.44, 2.439111111111111)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.683333333333334)","(4.4, 5.8, 5.692307692307692)","(3.2, 3.9, 3.845833333333333)","(19.0, 28.0, 25.9)"
10-01-2023 17:45:52.925918,"(2.0, 2.46, 2.436)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.683333333333334)","(4.4, 5.8, 5.7749999999999995)","(3.2, 3.9, 3.7970588235294116)","(19.0, 28.0, 25.9)"
10-01-2023 17:45:53.989164,"(2.0, 2.46, 2.4504)","(31.0, 60.0, 56.92307692307692)","(8.0, 10.0, 9.683333333333334)","(4.4, 5.8, 5.781818181818181)","(3.2, 3.85, 3.783333333333333)","(19.0, 28.0, 28.0)"
10-01-2023 17:45:55.098611,"(2.0, 2.44, 2.4272727272727272)","(31.0, 60.0, 57.5)","(8.0, 10.0, 9.723076923076922)","(4.4, 5.8, 5.75)","(3.1, 3.8, 3.805263157894737)","(19.0, 30.0, 26.444444444444443)"
10-01-2023 17:45:56.239387,"(2.0, 2.44, 2.4376470588235293)","(31.0, 60.0, 57.5)","(8.0, 10.0, 9.723076923076922)","(4.4, 5.9, 5.78)","(3.1, 3.9, 3.85)","(19.0, 30.0, 26.8)"
10-01-2023 17:45:57.422932,"(2.0, 2.4, 2.3859615384615385)","(31.0, 60.0, 59.0)","(8.0, 10.0, 9.858333333333334)","(4.4, 5.9, 5.86)","(3.2, 3.9, 3.875)","(19.0, 30.0, 26.666666666666668)"
10-01-2023 17:45:58.564979,"(2.0, 2.38, 2.37)","(31.0, 60.0, 59.0)","(8.0, 10.5, 9.865625000000001)","(4.4, 5.9, 5.814285714285715)","(3.2, 3.9, 3.89)","(19.0, 30.0, 26.666666666666668)"
10-01-2023 17:45:59.622485,"(2.0, 2.38, 2.3706666666666667)","(31.0, 60.0, 59.0)","(8.0, 10.5, 9.895454545454546)","(4.4, 5.9, 5.830232558139535)","(3.2, 3.9, 3.8746575342465754)","(19.0, 30.0, 26.8)"
10-01-2023 17:46:00.606463,"(2.0, 2.38, 2.3714285714285714)","(31.0, 65.0, 63.5)","(8.0, 10.5, 10.134615384615385)","(4.4, 5.9, 5.6421052631578945)","(3.2, 4.0, 3.9661290322580647)","(19.0, 30.0, 26.666666666666668)"
10-01-2023 17:46:01.744239,"(2.0, 2.38, 2.372424242424242)","(31.0, 65.0, 63.5)","(8.0, 10.5, 10.285714285714286)","(4.4, 5.8, 5.597297297297297)","(3.2, 4.0, 4.025862068965517)","(19.0, 30.0, 27.96153846153846)"
10-01-2023 17:46:02.897468,"(2.0, 2.36, 2.356222222222222)","(31.0, 65.0, 63.5)","(8.0, 10.5, 10.25)","(4.4, 5.7, 5.564285714285714)","(3.2, 4.1, 4.025490196078431)","(19.0, 32.0, 28.5)"
10-01-2023 17:46:04.055633,"(2.0, 2.36, 2.3568627450980393)","(31.0, 65.0, 57.27272727272727)","(8.0, 10.5, 10.25)","(4.4, 5.7, 5.5346153846153845)","(3.2, 4.1, 4.036363636363636)","(19.0, 32.0, 29.454545454545453)"
10-01-2023 17:46:05.189770,"(2.0, 2.36, 2.359302325581395)","(31.0, 70.0, 63.333333333333336)","(8.0, 10.5, 10.012121212121212)","(4.4, 5.6, 5.5375)","(3.2, 4.1, 4.036363636363636)","(19.0, 32.0, 29.28)"
10-01-2023 17:46:06.292329,"(2.0, 2.36, 2.355)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.012121212121212)","(4.4, 5.6, 5.5375)","(3.2, 4.1, 4.036363636363636)","(19.0, 32.0, 29.103448275862068)"
10-01-2023 17:46:07.352151,"(2.0, 2.34, 2.3298039215686273)","(31.0, 70.0, 66.0)","(8.0, 10.5, 10.13409090909091)","(4.4, 5.5, 5.394594594594595)","(3.2, 4.2, 4.156204379562044)","(19.0, 32.0, 29.26086956521739)"
10-01-2023 17:46:08.437483,"(2.0, 2.34, 2.3251533742331287)","(31.0, 70.0, 66.0)","(8.0, 10.5, 10.157446808510638)","(4.4, 5.3, 5.288235294117647)","(3.2, 4.2, 4.1664)","(19.0, 32.0, 29.666666666666668)"
10-01-2023 17:46:09.594466,"(2.0, 2.34, 2.3441975308641974)","(31.0, 70.0, 67.14285714285714)","(8.0, 10.5, 10.228571428571428)","(4.4, 5.3, 5.31904761904762)","(3.2, 4.2, 4.109615384615385)","(19.0, 32.0, 29.857142857142858)"
10-01-2023 17:46:10.785824,"(2.0, 2.38, 2.3587012987012987)","(31.0, 60.0, 57.857142857142854)","(8.0, 10.5, 10.44)","(4.4, 5.4, 5.338461538461538)","(3.2, 4.1, 4.111409395973155)","(19.0, 32.0, 30.5)"
10-01-2023 17:46:11.961671,"(1.95, 2.36, 2.3441509433962264)","(31.0, 60.0, 57.857142857142854)","(8.0, 10.5, 10.366666666666667)","(4.4, 5.4, 5.325)","(3.2, 4.2, 4.107575757575757)","(19.0, 32.0, 30.526315789473685)"
10-01-2023 17:46:13.061575,"(1.95, 2.36, 2.3432)","(31.0, 60.0, 57.857142857142854)","(8.0, 10.5, 10.305555555555555)","(4.4, 5.4, 5.262222222222222)","(3.2, 4.2, 4.115277777777777)","(19.0, 32.0, 30.392857142857142)"
10-01-2023 17:46:14.414743,"(1.95, 2.36, 2.3692957746478873)","(31.0, 60.0, 57.5)","(8.0, 10.5, 9.871428571428572)","(4.4, 5.4, 5.284848484848485)","(3.3, 4.2, 4.132876712328767)","(20.0, 32.0, 30.56)"
10-01-2023 17:46:15.605779,"(1.95, 2.38, 2.375862068965517)","(31.0, 60.0, 57.5)","(8.0, 10.0, 9.74736842105263)","(4.4, 5.4, 5.239285714285715)","(3.3, 4.2, 4.15)","(20.0, 32.0, 30.68)"
10-01-2023 17:46:16.915395,"(1.95, 2.4, 2.391363636363636)","(31.0, 60.0, 57.5)","(8.0, 10.0, 9.703703703703704)","(4.4, 5.4, 5.25)","(3.3, 4.2, 4.147058823529411)","(20.0, 32.0, 30.68)"
10-01-2023 17:46:18.056851,"(1.95, 2.4, 2.391363636363636)","(31.0, 60.0, 57.5)","(8.0, 10.0, 9.686274509803921)","(4.4, 5.3, 5.247826086956522)","(3.3, 4.2, 4.150746268656716)","(20.0, 32.0, 30.68)"
10-01-2023 17:46:19.183500,"(1.95, 2.4, 2.3716666666666666)","(31.0, 60.0, 57.5)","(8.0, 10.0, 9.691666666666666)","(4.4, 5.3, 5.247826086956522)","(3.3, 4.2, 4.143939393939394)","(20.0, 32.0, 30.166666666666668)"
10-01-2023 17:46:20.247289,"(1.85, 2.4, 2.3649999999999998)","(31.0, 60.0, 58.46153846153846)","(8.0, 10.0, 9.707142857142857)","(4.4, 5.3, 5.19811320754717)","(3.3, 4.2, 4.080745341614906)","(20.0, 32.0, 30.428571428571427)"
10-01-2023 17:46:21.319357,"(1.85, 2.48, 2.465333333333333)","(31.0, 60.0, 58.46153846153846)","(8.0, 9.8, 9.4)","(4.4, 5.3, 5.167857142857143)","(3.3, 4.1, 4.07239263803681)","(20.0, 32.0, 30.363636363636363)"
10-01-2023 17:46:22.399868,"(1.85, 2.5, 2.4813953488372094)","(41.0, 60.0, 56.0)","(8.0, 9.4, 9.236363636363636)","(4.4, 5.2, 5.127083333333333)","(3.3, 4.1, 4.0776315789473685)","(21.0, 32.0, 30.615384615384617)"
10-01-2023 17:46:23.546713,"(1.85, 2.52, 2.4954545454545456)","(41.0, 60.0, 56.0)","(8.0, 9.4, 9.482758620689655)","(4.4, 5.2, 5.077419354838709)","(3.3, 4.1, 4.1195767195767194)","(21.0, 32.0, 30.68)"
10-01-2023 17:46:24.650454,"(1.85, 2.52, 2.5014285714285713)","(41.0, 60.0, 56.36363636363636)","(8.0, 9.8, 9.577777777777778)","(4.4, 5.1, 5.070588235294117)","(3.3, 4.2, 4.118556701030928)","(21.0, 32.0, 29.88235294117647)"
10-01-2023 17:46:25.724941,"(1.85, 2.52, 2.5014285714285713)","(41.0, 60.0, 56.36363636363636)","(8.0, 9.8, 9.55483870967742)","(4.4, 5.1, 5.022950819672131)","(3.3, 4.2, 4.119170984455959)","(21.0, 32.0, 29.88235294117647)"
10-01-2023 17:46:26.789530,"(1.9, 2.52, 2.51)","(41.0, 55.0, 53.18181818181818)","(8.0, 9.8, 9.661111111111111)","(4.4, 5.1, 5.013725490196078)","(3.3, 4.2, 4.108235294117646)","(21.0, 32.0, 30.285714285714285)"
10-01-2023 17:46:27.837008,"(1.9, 2.5, 2.498568019093079)","(41.0, 60.0, 56.36363636363636)","(8.0, 10.0, 9.672131147540984)","(4.4, 5.1, 4.977922077922078)","(3.3, 4.2, 4.119170984455959)","(21.0, 32.0, 30.285714285714285)"
10-01-2023 17:46:29.021574,"(1.9, 2.5, 2.4909090909090907)","(41.0, 60.0, 56.36363636363636)","(8.0, 10.0, 9.63448275862069)","(4.4, 5.1, 4.963768115942029)","(3.3, 4.2, 4.109782608695652)","(21.0, 32.0, 30.285714285714285)"
10-01-2023 17:46:30.172568,"(1.9, 2.52, 2.4948837209302326)","(41.0, 60.0, 56.36363636363636)","(8.0, 10.0, 9.63448275862069)","(4.4, 5.1, 4.972131147540984)","(3.3, 4.2, 4.109782608695652)","(21.0, 32.0, 30.68)"
10-01-2023 17:46:31.430966,"(1.9, 2.52, 2.4952)","(41.0, 60.0, 57.5)","(8.0, 10.0, 9.702702702702704)","(4.4, 5.1, 4.922077922077922)","(3.3, 4.2, 4.109782608695652)","(21.0, 32.0, 30.9)"
10-01-2023 17:46:32.673543,"(1.9, 2.52, 2.504262295081967)","(41.0, 60.0, 57.5)","(8.0, 9.8, 9.690909090909091)","(4.4, 5.0, 4.948148148148149)","(3.3, 4.2, 4.108791208791209)","(21.0, 32.0, 30.166666666666668)"
10-01-2023 17:46:34.124600,"(1.9, 2.52, 2.4955555555555557)","(41.0, 60.0, 57.5)","(8.0, 9.8, 9.666666666666668)","(4.4, 5.0, 4.834375)","(3.3, 4.2, 4.27109375)","(21.0, 32.0, 30.625)"
10-01-2023 17:46:35.377776,"(1.9, 2.5, 2.4955555555555557)","(41.0, 60.0, 57.64705882352941)","(8.0, 9.8, 9.613333333333333)","(4.4, 4.9, 4.797142857142857)","(3.3, 4.3, 4.287412587412588)","(21.0, 32.0, 30.625)"
10-01-2023 17:46:36.578554,"(1.9, 2.5, 2.495833333333333)","(41.0, 60.0, 56.666666666666664)","(8.0, 9.8, 9.582608695652175)","(4.4, 4.9, 4.761818181818182)","(3.3, 4.3, 4.282236842105263)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 17:46:37.883446,"(1.9, 2.52, 2.48)","(41.0, 60.0, 56.666666666666664)","(8.0, 9.8, 9.705263157894738)","(4.4, 4.8, 4.782926829268293)","(3.3, 4.3, 4.280645161290322)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 17:46:39.194803,"(1.9, 2.48, 2.466872246696035)","(41.0, 60.0, 56.666666666666664)","(8.0, 9.8, 9.705263157894738)","(4.4, 4.8, 4.810204081632653)","(3.3, 4.3, 4.170886075949367)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 17:46:40.219147,"(1.9, 2.5, 2.481747572815534)","(41.0, 60.0, 56.666666666666664)","(8.0, 9.8, 9.705263157894738)","(4.4, 4.9, 4.821348314606742)","(3.3, 4.2, 4.2046874999999995)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 17:46:41.204742,"(1.9, 2.5, 2.467596899224806)","(41.0, 60.0, 56.666666666666664)","(8.0, 9.8, 9.780000000000001)","(4.4, 4.9, 4.802777777777778)","(3.3, 4.3, 4.2046874999999995)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 17:46:42.237806,"(1.9, 2.5, 2.482450980392157)","(41.0, 60.0, 56.666666666666664)","(8.0, 10.0, 9.645569620253164)","(4.4, 4.9, 4.788095238095238)","(3.3, 4.3, 4.2218390804597705)","(21.0, 32.0, 30.375)"
10-01-2023 17:46:43.355909,"(1.9, 2.48, 2.4683076923076923)","(41.0, 60.0, 57.333333333333336)","(8.0, 9.8, 9.705263157894738)","(4.4, 4.8, 4.7592592592592595)","(3.3, 4.4, 4.368131868131869)","(21.0, 32.0, 30.375)"
