,Mr Wallace,All Inn Maggie,Flatty Hunter,Crackerjack Pa,Notorious Billy,Maximum Ang,Aston Daisy,Saint Prue
07-01-2023 19:35:12.406642,"(3.0, 5.1, 4.275)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 510.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:13.438035,"(3.0, 5.1, 4.275)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 510.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:14.569302,"(3.0, 5.1, 4.871428571428571)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 496.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:15.684103,"(3.0, 5.1, 4.922222222222222)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 496.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:16.780139,"(3.0, 5.1, 4.922222222222222)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 472.5)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:17.791207,"(3.0, 5.1, 4.922222222222222)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 360.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:18.869954,"(3.0, 5.1, 4.922222222222222)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:19.947274,"(3.0, 5.1, 4.922222222222222)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:21.039213,"(3.0, 5.0, 4.833333333333333)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:22.110041,"(3.0, 5.0, 4.7)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 542.0)"
07-01-2023 19:35:23.161348,"(3.0, 5.0, 4.7)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 546.3636363636363)"
07-01-2023 19:35:24.255448,"(3.0, 5.1, 4.484615384615385)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 18.545454545454547)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 496.0)"
07-01-2023 19:35:25.399041,"(3.0, 5.1, 4.484615384615385)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 19.384615384615387)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 433.3333333333333)"
07-01-2023 19:35:26.463724,"(3.0, 5.1, 4.484615384615385)","(19.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(13.0, 24.0, 19.384615384615387)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 433.3333333333333)"
07-01-2023 19:35:27.553683,"(3.0, 5.1, 4.484615384615385)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(14.0, 24.0, 19.384615384615387)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 6706.0)"
07-01-2023 19:35:28.641320,"(3.0, 5.1, 4.484615384615385)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 475.0)","(14.0, 24.0, 19.384615384615387)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 99998, 8021.2)"
07-01-2023 19:35:29.767024,"(3.0, 5.1, 4.484615384615385)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.384615384615387)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 99998, 7524.25)"
07-01-2023 19:35:30.900107,"(3.0, 5.1, 4.484615384615385)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 99998, 467.5)"
07-01-2023 19:35:32.026180,"(3.0, 5.1, 4.484615384615385)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:33.117523,"(3.0, 5.1, 4.433333333333334)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:34.270072,"(3.0, 5.1, 4.46)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:35.427728,"(3.0, 5.1, 4.6)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:36.558598,"(3.0, 5.1, 4.488235294117647)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:37.656329,"(3.0, 5.1, 4.488235294117647)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:38.727453,"(3.0, 5.1, 4.488235294117647)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:39.882372,"(3.0, 5.1, 4.488235294117647)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.223333333333333)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:41.005650,"(3.0, 5.1, 4.488235294117647)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.4050000000000002)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:42.248325,"(3.0, 5.1, 4.488235294117647)","(20.0, 55.0, 35.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 20.25)","(3.0, 3.8, 3.6509090909090904)","(2.6, 3.95, 3.887058823529412)","(10.0, 17.5, 14.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:43.283932,"(3.0, 5.1, 3.9485714285714284)","(20.0, 55.0, 34.94117647058823)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.0)","(3.0, 3.8, 3.507142857142857)","(2.6, 3.95, 3.899047619047619)","(10.0, 17.5, 16.85)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:44.396590,"(3.0, 5.1, 4.125)","(20.0, 50.0, 43.5)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.0)","(3.0, 3.75, 3.718)","(2.6, 3.95, 3.5825)","(10.0, 17.5, 17.0)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:45.563859,"(3.0, 5.1, 4.148780487804878)","(20.0, 50.0, 47.400000000000006)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.0)","(3.0, 3.8, 3.718)","(2.6, 3.95, 3.2945454545454544)","(10.0, 17.5, 17.0)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:46.704474,"(3.0, 5.1, 4.148780487804878)","(20.0, 48.0, 45.599999999999994)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.0)","(3.0, 3.8, 3.718)","(2.6, 3.95, 3.3491666666666666)","(10.0, 17.5, 17.0)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:47.801336,"(3.0, 5.1, 4.148780487804878)","(20.0, 48.0, 45.599999999999994)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.3)","(3.0, 3.8, 3.718)","(2.6, 3.95, 3.3491666666666666)","(10.0, 17.5, 17.0)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:48.914258,"(3.0, 5.1, 4.148780487804878)","(20.0, 48.0, 45.599999999999994)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.3)","(3.0, 3.8, 3.718)","(2.6, 3.95, 3.3491666666666666)","(10.0, 17.5, 17.0)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:50.014836,"(3.0, 5.1, 4.148780487804878)","(20.0, 48.0, 45.599999999999994)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.3)","(3.0, 3.8, 3.718)","(2.6, 3.95, 3.3491666666666666)","(10.0, 17.5, 17.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:51.196589,"(3.0, 5.1, 4.5)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.3)","(3.0, 3.8, 3.7088888888888887)","(2.6, 3.95, 3.3491666666666666)","(10.0, 17.5, 17.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:52.330133,"(3.0, 5.1, 3.7037037037037037)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.7088888888888887)","(2.6, 3.95, 3.3491666666666666)","(10.0, 17.5, 17.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:53.393690,"(3.0, 5.1, 3.7037037037037037)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.7088888888888887)","(2.6, 3.95, 3.6133333333333333)","(10.0, 17.5, 16.125)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:54.490835,"(3.0, 5.1, 3.7037037037037037)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.7088888888888887)","(2.6, 3.95, 3.3725)","(10.0, 17.5, 16.88888888888889)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:55.630869,"(3.0, 5.1, 4.223255813953489)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.7088888888888887)","(2.6, 3.95, 3.3725)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:56.746595,"(3.0, 5.1, 3.844827586206897)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.636)","(2.6, 3.95, 3.3725)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:57.778436,"(3.0, 5.1, 4.029411764705882)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.636)","(2.6, 3.95, 3.3725)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:58.777127,"(3.0, 5.1, 4.029411764705882)","(20.0, 48.0, 36.705882352941174)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.636)","(2.6, 3.95, 3.3725)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:35:59.798479,"(3.0, 5.1, 4.029411764705882)","(20.0, 48.0, 37.33333333333333)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.636)","(2.6, 3.9, 3.4670588235294115)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:00.947135,"(3.0, 5.1, 4.029411764705882)","(20.0, 48.0, 37.33333333333333)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.636)","(2.6, 3.9, 3.4670588235294115)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:02.101253,"(3.0, 5.1, 4.029411764705882)","(20.0, 48.0, 37.33333333333333)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.636)","(2.6, 3.9, 3.4670588235294115)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:03.248967,"(3.0, 4.9, 4.66)","(20.0, 48.0, 37.33333333333333)","(81.0, 590.0, 498.0)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.6399999999999997)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:04.344487,"(3.0, 4.9, 4.66)","(20.0, 48.0, 37.33333333333333)","(81.0, 590.0, 627.1428571428571)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.70625)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:05.535146,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 1000.0, 627.1428571428571)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.5666666666666664)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:06.696644,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 1000.0, 627.1428571428571)","(14.0, 24.0, 17.647058823529413)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.66)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:07.950081,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 1000.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.66)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:09.011480,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.66)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:10.188196,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.66)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:11.306955,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.66)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:12.462705,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.5266666666666664)","(2.6, 3.8, 3.66)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:13.557043,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.1014814814814815)","(2.6, 3.8, 3.746153846153846)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:14.644840,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.1014814814814815)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:15.719490,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.8, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:16.786052,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:17.781477,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:19.165127,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:20.276126,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:21.398777,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:22.493978,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:23.633580,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:24.648904,"(3.0, 4.9, 4.66)","(20.0, 48.0, 35.42857142857143)","(81.0, 590.0, 498.0)","(14.0, 24.0, 18.857142857142858)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:25.862878,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:27.135205,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:28.325381,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:29.496554,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:30.682653,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:31.702620,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.210526315789473)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:32.754372,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 16.875)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:33.747086,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 16.875)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:34.816713,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:35.842295,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:36.943381,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 590.0, 8584.857142857143)"
07-01-2023 19:36:37.965545,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 99998, 8584.857142857143)"
07-01-2023 19:36:38.972321,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 99998, 8584.857142857143)"
07-01-2023 19:36:40.002288,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 99998, 8584.857142857143)"
07-01-2023 19:36:41.007669,"(3.0, 4.9, 4.66)","(20.0, 48.0, 36.0)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 17.1875)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:42.102212,"(3.0, 4.9, 4.66)","(20.0, 48.0, 37.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 16.25)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:43.535536,"(3.0, 4.9, 4.66)","(20.0, 48.0, 37.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.75)","(10.0, 17.5, 16.30952380952381)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:44.735180,"(3.0, 4.9, 4.66)","(20.0, 48.0, 37.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.45)","(10.0, 17.5, 15.357142857142858)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:45.832426,"(3.0, 4.9, 4.7666666666666675)","(20.0, 48.0, 37.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.596)","(2.6, 3.8, 3.45)","(10.0, 17.5, 15.357142857142858)","(91.0, 590.0, 520.0)"
07-01-2023 19:36:46.874795,"(3.0, 4.9, 4.7666666666666675)","(20.0, 48.0, 37.89473684210526)","(81.0, 590.0, 498.0)","(14.0, 24.0, 19.09090909090909)","(3.0, 3.75, 3.636)","(2.6, 3.8, 3.45)","(10.0, 17.5, 15.357142857142858)","(91.0, 590.0, 520.0)"
