,Miss Verity,Redemption Day,Kiah Beach,Fulton,Alert,Balts Orson
10-01-2023 20:59:54.173608,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 20:59:55.096656,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 20:59:56.102494,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 20:59:57.057431,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 20:59:58.051795,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 20:59:59.085979,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 21:00:00.056805,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 21:00:01.003031,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 21:00:02.065823,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.7781818181818183)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.577777777777778)"
10-01-2023 21:00:03.213182,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.88, 1.8599999999999999)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:04.356922,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.88, 1.8599999999999999)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:05.397509,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.88, 1.8599999999999999)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:06.462662,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.88, 1.8599999999999999)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:07.580143,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.88, 1.8599999999999999)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:08.555215,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:09.453565,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:10.534384,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:11.553906,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:12.440890,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:13.320473,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:14.303125,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:15.235908,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:16.091133,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:16.991679,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:17.976160,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:19.248339,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:20.359360,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:21.444013,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:22.589358,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:23.799116,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:25.002681,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:26.119395,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:27.467135,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:28.568147,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:29.696678,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:30.588565,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:31.638842,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:32.771137,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:33.806871,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:34.757110,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:35.729281,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:36.701786,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:37.691140,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:38.771360,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.88, 1.8599999999999999)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:40.160202,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:41.328401,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:42.302717,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:43.191027,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:44.379465,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:45.585579,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:46.714169,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:47.770790,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:48.718501,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:49.753472,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:50.759069,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:51.773060,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:52.900559,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:53.965092,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:54.847957,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:55.838562,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:56.859380,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:57.891274,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:00:58.852883,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:00.023987,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:01.120898,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.87, 1.7863636363636364)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:02.078322,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:02.947375,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:03.943006,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:04.883320,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:05.791040,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:06.786348,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:07.787133,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:08.738018,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.86, 1.6992857142857143)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:09.744666,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:10.732046,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:11.621814,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.7272727272727275)"
10-01-2023 21:01:12.569254,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.745454545454546)"
10-01-2023 21:01:13.593134,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.885714285714286)"
10-01-2023 21:01:14.587110,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.885714285714286)"
10-01-2023 21:01:15.586875,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.885714285714286)"
10-01-2023 21:01:16.619706,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:17.615536,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:18.476681,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:19.575799,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:20.654576,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:21.628701,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:22.574594,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:23.608436,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:24.657353,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:25.608207,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:26.522262,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:27.578918,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:28.587543,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:29.682031,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:30.680993,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:31.639988,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
10-01-2023 21:01:32.569323,"(10.0, 21.0, 19.166666666666664)","(1.3, 1.85, 1.77)","(8.0, 15.5, 10.633333333333333)","(26.0, 110.0, 48.18181818181819)","(18.0, 95.0, 41.90909090909091)","(4.8, 8.4, 7.233333333333334)"
