,Essential Three,Champagne Reactor,Whata Reactor,Subtle Advice,Chasin Dreamz,Non Passare,Jaydes Terror,Soulwriter
05-01-2023 13:57:51.174244,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 6.27536231884058)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:52.325977,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.46153846153846)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 6.27536231884058)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:53.530833,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:54.683223,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:55.747748,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:56.856837,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:58.090744,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:57:59.492700,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:00.680850,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:01.805925,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:02.976511,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.942553191489362)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:04.280036,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:05.507461,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:06.677828,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:07.692625,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:08.723855,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:09.829502,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:10.947340,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.8, 4.7, 4.366666666666667)"
05-01-2023 13:58:12.309749,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.5)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.7, 4.366666666666667)"
05-01-2023 13:58:13.564004,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.2)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.7, 4.366666666666667)"
05-01-2023 13:58:14.842460,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.7, 4.366666666666667)"
05-01-2023 13:58:15.995601,"(101.0, 130.0, 123.33333333333334)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.716666666666667)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.7, 4.333333333333333)"
05-01-2023 13:58:17.179657,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.8)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:18.353261,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.8)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:19.600589,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.8)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:20.879723,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.8)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:22.070127,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.8)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:23.273272,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 5.8)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:24.452536,"(101.0, 130.0, 124.28571428571429)","(11.0, 17.5, 13.375)","(4.8, 6.8, 6.199999999999999)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:25.607255,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.8, 6.199999999999999)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:26.761433,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.933333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:28.273618,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.933333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:29.464200,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.933333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.6500000000000004)","(8.0, 12.0, 10.4)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.333333333333333)"
05-01-2023 13:58:30.638180,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.166666666666666)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.7, 3.85)","(8.0, 12.0, 9.833333333333332)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:31.912235,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.949999999999999)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.9, 3.8916666666666666)","(8.0, 11.0, 10.545454545454545)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:33.470219,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.949999999999999)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 11.0, 10.75)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:34.661395,"(101.0, 200.0, 174.28571428571428)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 11.0, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:35.862853,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:37.033810,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:38.246538,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:39.481005,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:40.806787,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.733333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:42.051307,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.733333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:43.343202,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.733333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:44.507045,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.733333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:45.956781,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 5.733333333333333)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.8916666666666666)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:47.268750,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.9266666666666667)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:48.478852,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.8, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.9266666666666667)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:49.791452,"(101.0, 190.0, 160.0)","(11.0, 17.5, 13.375)","(4.6, 6.6, 6.0)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.9266666666666667)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:51.123402,"(101.0, 190.0, 160.0)","(11.0, 17.5, 12.5)","(4.6, 6.6, 5.5200000000000005)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.9333333333333336)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:52.898159,"(101.0, 190.0, 160.0)","(11.0, 15.5, 12.5)","(4.6, 6.0, 5.377777777777777)","(26.0, 32.0, 30.181818181818183)","(3.1, 3.95, 3.9333333333333336)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 5.990909090909091)","(3.9, 4.6, 4.2444444444444445)"
05-01-2023 13:58:54.290122,"(101.0, 190.0, 167.14285714285714)","(11.0, 15.5, 12.5)","(4.6, 6.0, 6.5249999999999995)","(26.0, 32.0, 26.545454545454547)","(3.1, 3.95, 4.042105263157895)","(8.0, 12.5, 12.214285714285714)","(4.6, 6.4, 6.742857142857143)","(3.9, 4.6, 4.892857142857143)"
05-01-2023 13:58:55.712894,"(101.0, 190.0, 136.0)","(11.0, 15.5, 13.0)","(4.6, 6.6, 6.483333333333333)","(26.0, 32.0, 25.466666666666665)","(3.1, 4.2, 3.8805555555555555)","(8.0, 12.5, 11.59090909090909)","(4.6, 6.8, 6.800000000000001)","(3.9, 4.9, 4.892857142857143)"
05-01-2023 13:58:57.106807,"(101.0, 190.0, 133.0)","(11.0, 15.0, 13.0)","(4.6, 6.6, 6.3)","(26.0, 32.0, 25.466666666666665)","(3.1, 4.2, 4.0249999999999995)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 4.9, 4.892857142857143)"
05-01-2023 13:58:58.479559,"(101.0, 190.0, 133.0)","(11.0, 15.0, 13.0)","(4.6, 6.6, 6.3)","(26.0, 32.0, 26.333333333333332)","(3.1, 4.1, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 4.9, 4.7444444444444445)"
05-01-2023 13:58:59.636977,"(101.0, 190.0, 133.0)","(11.0, 15.0, 13.0)","(4.6, 6.6, 6.3)","(26.0, 29.0, 25.666666666666668)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 5.1, 4.7444444444444445)"
05-01-2023 13:59:00.866928,"(101.0, 190.0, 133.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 29.0, 25.666666666666668)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 5.1, 4.7444444444444445)"
05-01-2023 13:59:02.062385,"(101.0, 190.0, 133.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 29.0, 25.5)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 5.1, 4.7444444444444445)"
05-01-2023 13:59:03.267437,"(101.0, 180.0, 129.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 28.0, 25.5)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 5.1, 4.7444444444444445)"
05-01-2023 13:59:04.593555,"(101.0, 180.0, 129.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 28.0, 25.5)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 5.1, 4.723684210526316)"
05-01-2023 13:59:05.838018,"(101.0, 170.0, 125.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 28.0, 25.5)","(3.1, 4.0, 3.8392857142857144)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 5.0, 4.904166666666667)"
05-01-2023 13:59:07.033247,"(101.0, 170.0, 125.0)","(11.0, 15.0, 12.428571428571429)","(4.6, 6.6, 6.3)","(26.0, 28.0, 25.5)","(3.1, 3.85, 3.916666666666667)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 5.0, 4.808333333333334)"
05-01-2023 13:59:08.555509,"(101.0, 170.0, 125.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 28.0, 25.666666666666668)","(3.1, 3.95, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 5.0, 4.734615384615385)"
05-01-2023 13:59:09.867165,"(101.0, 170.0, 125.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.3)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 5.0, 4.734615384615385)"
05-01-2023 13:59:11.386631,"(101.0, 160.0, 121.0)","(11.0, 15.0, 12.428571428571429)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.9321428571428574)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 5.0, 4.803846153846154)"
05-01-2023 13:59:13.212116,"(101.0, 160.0, 121.0)","(11.0, 15.0, 12.428571428571429)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 3.95, 3.9321428571428574)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.9, 4.803846153846154)"
05-01-2023 13:59:14.736238,"(101.0, 160.0, 121.0)","(11.0, 15.0, 12.5)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.94375)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.9, 4.723076923076923)"
05-01-2023 13:59:16.178870,"(101.0, 150.0, 117.0)","(11.0, 15.0, 12.75)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.9625)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.8, 4.71875)"
05-01-2023 13:59:17.510860,"(101.0, 150.0, 117.0)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.9625)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.8, 4.71875)"
05-01-2023 13:59:18.818378,"(101.0, 150.0, 117.0)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.94)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 4.8, 4.71875)"
05-01-2023 13:59:20.333757,"(101.0, 150.0, 117.0)","(11.0, 15.0, 12.3)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.9625)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 4.8, 4.71875)"
05-01-2023 13:59:21.649909,"(101.0, 150.0, 117.0)","(11.0, 15.0, 12.3)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 3.9625)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.75)","(3.9, 4.8, 4.71875)"
05-01-2023 13:59:22.968277,"(101.0, 150.0, 117.0)","(11.0, 15.0, 12.3)","(4.6, 6.6, 6.333333333333333)","(26.0, 27.0, 25.285714285714285)","(3.1, 4.0, 4.043749999999999)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.8, 4.661194029850746)"
05-01-2023 13:59:24.356930,"(81.0, 150.0, 117.0)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.6, 6.333333333333333)","(21.0, 27.0, 25.285714285714285)","(3.1, 4.1, 4.043749999999999)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.7, 4.661194029850746)"
05-01-2023 13:59:25.627890,"(81.0, 150.0, 117.0)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.6, 6.333333333333333)","(21.0, 27.0, 25.285714285714285)","(3.1, 4.1, 4.043749999999999)","(8.0, 12.5, 11.25)","(4.6, 7.2, 6.771428571428571)","(3.9, 4.7, 4.661194029850746)"
05-01-2023 13:59:27.082018,"(81.0, 150.0, 117.0)","(10.0, 15.0, 12.333333333333334)","(4.6, 6.6, 6.533333333333333)","(21.0, 27.0, 25.285714285714285)","(3.1, 4.1, 4.043749999999999)","(8.0, 12.5, 11.25)","(4.8, 7.2, 6.771428571428571)","(3.9, 4.7, 4.661194029850746)"
05-01-2023 13:59:28.534990,"(81.0, 150.0, 117.0)","(10.0, 15.0, 12.333333333333334)","(4.6, 6.6, 6.533333333333333)","(21.0, 27.0, 25.285714285714285)","(3.1, 4.1, 4.043749999999999)","(8.0, 12.5, 11.75)","(4.8, 7.2, 6.771428571428571)","(3.9, 4.7, 4.648)"
05-01-2023 13:59:30.059027,"(81.0, 150.0, 120.0)","(10.0, 15.0, 12.333333333333334)","(4.6, 6.2, 6.094736842105263)","(21.0, 27.0, 25.285714285714285)","(3.2, 4.2, 4.036363636363636)","(8.5, 12.5, 11.75)","(4.8, 7.2, 6.771428571428571)","(3.6, 4.7, 4.6419999999999995)"
05-01-2023 13:59:31.466195,"(91.0, 150.0, 117.0)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.2, 6.094736842105263)","(21.0, 27.0, 25.666666666666668)","(3.2, 4.2, 4.036363636363636)","(8.5, 12.5, 11.75)","(4.8, 7.2, 6.771428571428571)","(3.6, 4.7, 4.6419999999999995)"
05-01-2023 13:59:32.955756,"(91.0, 150.0, 117.0)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.2, 6.128571428571429)","(21.0, 27.0, 25.666666666666668)","(3.2, 4.2, 4.036363636363636)","(8.5, 12.5, 12.0)","(4.8, 7.2, 6.771428571428571)","(3.6, 4.7, 4.6419999999999995)"
05-01-2023 13:59:34.472840,"(91.0, 120.0, 111.66666666666667)","(11.0, 15.0, 12.333333333333334)","(4.6, 6.2, 6.128571428571429)","(21.0, 27.0, 25.666666666666668)","(3.2, 4.2, 4.036363636363636)","(8.5, 12.5, 12.0)","(4.8, 7.2, 6.771428571428571)","(3.6, 4.7, 4.609375)"
05-01-2023 13:59:35.997637,"(91.0, 110.0, 103.33333333333333)","(11.0, 13.5, 12.136363636363637)","(4.6, 6.2, 6.128571428571429)","(21.0, 27.0, 25.666666666666668)","(3.2, 4.2, 4.05)","(8.5, 12.5, 12.0)","(4.8, 7.2, 6.771428571428571)","(3.6, 4.7, 4.609375)"
05-01-2023 13:59:37.408426,"(91.0, 110.0, 103.33333333333333)","(11.0, 13.5, 12.136363636363637)","(4.6, 6.2, 6.128571428571429)","(21.0, 27.0, 26.0)","(3.2, 4.2, 4.08)","(8.5, 12.5, 12.0)","(4.8, 7.2, 6.771428571428571)","(3.6, 4.7, 4.609375)"
