,Writeaboutchelsea,Manoflisa,Feel The Thrill,Risky Buziness,Man Of Action Nz,Mister Woodport,Isntthatright,Whata Challenge,Handsome Harry Nz,Downtown Lucca
16-12-2022 13:40:35.756253,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 203.0)","(21.0, 46.0, 44.25)","(7.5, 12.0, 11.085714285714285)","(19.0, 99999, 99990)","(10.0, 18.5, 16.214285714285715)","(1.75, 1.87, 1.8739999999999999)","(15.0, 28.0, 24.833333333333332)","(10.0, 99999, 99990)","(4.8, 7.8, 7.04)"
16-12-2022 13:40:36.975337,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 203.0)","(21.0, 46.0, 44.25)","(7.5, 12.0, 11.085714285714285)","(19.0, 99999, 99990)","(10.0, 18.5, 13.5)","(1.75, 1.9, 1.8253846153846154)","(15.0, 28.0, 25.285714285714285)","(10.0, 99999, 99990)","(4.8, 7.8, 6.45)"
16-12-2022 13:40:38.292258,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 203.0)","(21.0, 46.0, 44.25)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.5)","(1.75, 1.86, 1.8253846153846154)","(15.0, 28.0, 23.25)","(10.0, 99999, 99990)","(4.8, 7.8, 6.45)"
16-12-2022 13:40:39.614262,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 215.0)","(21.0, 46.0, 44.6)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.5)","(1.75, 1.86, 1.8253846153846154)","(15.0, 28.0, 23.25)","(10.0, 99999, 99990)","(4.8, 7.8, 6.45)"
16-12-2022 13:40:40.943959,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 204.0)","(21.0, 46.0, 40.0)","(7.5, 12.0, 10.8)","(19.0, 99999, 99990)","(10.0, 18.5, 14.5)","(1.75, 1.86, 1.842)","(15.0, 28.0, 23.25)","(10.0, 99999, 99990)","(4.8, 7.8, 6.685714285714286)"
16-12-2022 13:40:42.297369,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 204.0)","(21.0, 46.0, 40.0)","(7.5, 12.0, 10.8)","(19.0, 99999, 99990)","(10.0, 18.5, 14.5)","(1.75, 1.86, 1.842)","(15.0, 28.0, 23.25)","(10.0, 99999, 99990)","(4.8, 7.2, 6.685714285714286)"
16-12-2022 13:40:43.611190,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 40.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(1.75, 1.86, 1.83)","(15.0, 28.0, 23.25)","(10.0, 99999, 99990)","(4.8, 7.2, 7.454545454545454)"
16-12-2022 13:40:44.898685,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(1.75, 1.86, 1.815)","(15.0, 28.0, 23.25)","(10.0, 99999, 99990)","(4.8, 7.6, 7.454545454545454)"
16-12-2022 13:40:46.197788,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(1.7, 1.86, 1.80375)","(15.0, 28.0, 23.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.476923076923077)"
16-12-2022 13:40:47.497337,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(1.7, 1.86, 1.80375)","(15.0, 28.0, 23.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.476923076923077)"
16-12-2022 13:40:48.846536,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(1.7, 1.86, 1.80375)","(15.0, 28.0, 23.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.476923076923077)"
16-12-2022 13:40:50.138959,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(1.7, 1.86, 1.8628571428571428)","(15.0, 28.0, 20.625)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:40:51.476130,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 18.0, 11.928571428571429)","(1.7, 1.9, 1.82)","(15.0, 27.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:40:52.774210,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 17.5, 13.0)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:40:54.053923,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 17.0, 13.0)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:40:55.273827,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 17.0, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:40:56.517258,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:40:57.789460,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 165.0)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.066666666666666)"
16-12-2022 13:40:59.011730,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 165.0)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:00.308116,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 165.0)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:01.650891,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 165.0)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:02.964307,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:04.277893,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:05.624337,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:06.949827,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:08.240353,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:09.444579,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:10.642566,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(10.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8266666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:11.881268,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8333333333333333)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:13.146467,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8333333333333333)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.371428571428571)"
16-12-2022 13:41:14.465425,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8333333333333333)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:15.710842,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 10.5)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8333333333333333)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:16.898384,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 12.0, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:18.216293,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:19.507721,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.84)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:20.789910,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.84)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:22.100402,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.84)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:23.359595,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.84)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:24.669766,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.555555555555555)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.84)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)"
16-12-2022 13:41:26.076686,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.5, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 6.9)"
16-12-2022 13:41:27.439839,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 6.9)"
16-12-2022 13:41:28.800488,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 6.9)"
16-12-2022 13:41:30.095945,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 6.9)"
16-12-2022 13:41:31.361666,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.5)"
16-12-2022 13:41:32.534487,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.5)"
16-12-2022 13:41:33.851149,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 44.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.5)"
16-12-2022 13:41:35.178188,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 41.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.0)"
16-12-2022 13:41:36.447340,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 41.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.0)"
16-12-2022 13:41:37.804176,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 41.0)","(7.5, 11.0, 9.571428571428571)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.0)"
16-12-2022 13:41:39.011445,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 41.0)","(7.5, 11.0, 9.285714285714286)","(19.0, 99999, 99990)","(11.0, 16.5, 12.833333333333334)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.0)"
16-12-2022 13:41:40.257844,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 41.0)","(7.5, 11.0, 9.285714285714286)","(19.0, 99999, 99990)","(11.0, 16.5, 15.357142857142858)","(1.7, 1.9, 1.8466666666666667)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 7.0)"
16-12-2022 13:41:41.558443,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 46.0, 59.833333333333336)","(7.5, 11.0, 11.4)","(19.0, 99999, 99990)","(11.0, 16.5, 16.785714285714285)","(1.7, 1.9, 1.8142857142857143)","(15.0, 26.0, 22.25)","(11.0, 99999, 99990)","(4.8, 7.6, 6.909090909090909)"
16-12-2022 13:41:42.880566,"(71.0, 180.0, 164.16666666666669)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 51.4375)","(7.5, 12.5, 12.0875)","(19.0, 99999, 99990)","(11.0, 18.5, 16.9)","(1.7, 1.82, 1.812)","(15.0, 26.0, 23.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 6.96)"
16-12-2022 13:41:44.193091,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 51.4375)","(7.5, 12.5, 12.0875)","(19.0, 99999, 99990)","(11.0, 18.0, 14.5)","(1.7, 1.82, 1.812)","(15.0, 26.0, 21.333333333333332)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:45.548981,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 51.4375)","(7.5, 12.5, 11.725)","(19.0, 99999, 99990)","(11.0, 17.5, 14.5)","(1.7, 1.82, 1.812)","(15.0, 26.0, 21.333333333333332)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:46.876872,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 11.15)","(19.0, 99999, 99990)","(11.0, 17.5, 14.333333333333334)","(1.7, 1.82, 1.815)","(15.0, 26.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.199999999999999)"
16-12-2022 13:41:48.221105,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 11.15)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.82, 1.816)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.199999999999999)"
16-12-2022 13:41:49.555038,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 11.15)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.82, 1.816)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.199999999999999)"
16-12-2022 13:41:50.911215,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 11.15)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.82, 1.816)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.199999999999999)"
16-12-2022 13:41:52.235539,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 10.95)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.82, 1.8250000000000002)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:53.578113,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 10.95)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.87, 1.8657142857142857)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:54.908894,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 10.95)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.9, 1.8657142857142857)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:56.266472,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 10.95)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.9, 1.8657142857142857)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:57.652069,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.46153846153846)","(7.5, 12.5, 10.95)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.9, 1.8781818181818182)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 6.8999999999999995)"
16-12-2022 13:41:59.136082,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 51.5)","(7.5, 12.5, 12.1125)","(19.0, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(1.7, 1.9, 1.88)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.56)"
16-12-2022 13:42:00.524680,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.18181818181819)","(7.5, 12.5, 12.241666666666667)","(19.0, 99999, 99990)","(11.0, 17.0, 13.75)","(1.7, 1.9, 1.88)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.56)"
16-12-2022 13:42:01.829891,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.18181818181819)","(7.5, 12.5, 12.278571428571428)","(19.0, 99999, 99990)","(11.0, 17.0, 13.666666666666666)","(1.7, 1.9, 1.88)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.56)"
16-12-2022 13:42:03.163146,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.18181818181819)","(7.5, 12.5, 12.278571428571428)","(19.0, 99999, 99990)","(11.0, 17.0, 13.666666666666666)","(1.7, 1.9, 1.88)","(15.0, 25.0, 19.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.8, 7.56)"
16-12-2022 13:42:04.546903,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.18181818181819)","(7.5, 12.5, 12.1625)","(19.0, 99999, 99990)","(11.0, 17.0, 14.5)","(1.7, 1.9, 1.8824999999999998)","(15.0, 25.0, 19.428571428571427)","(11.0, 99999, 99990)","(4.8, 7.8, 7.466666666666667)"
16-12-2022 13:42:05.894735,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 55.18181818181819)","(7.5, 12.5, 11.6)","(19.0, 99999, 99990)","(11.0, 17.0, 13.944444444444445)","(1.7, 1.9, 1.8824999999999998)","(15.0, 25.0, 17.8)","(11.0, 99999, 99990)","(4.8, 7.8, 7.466666666666667)"
16-12-2022 13:42:07.190029,"(71.0, 180.0, 157.5)","(71.0, 230.0, 208.33333333333334)","(21.0, 65.0, 53.75)","(7.5, 12.5, 11.666666666666666)","(19.0, 99999, 99990)","(11.0, 17.0, 13.944444444444445)","(1.7, 1.9, 1.8824999999999998)","(15.0, 25.0, 18.75)","(11.0, 99999, 99990)","(4.8, 7.8, 7.466666666666667)"
