,Alicah,So Sudden,Long Shadow,Ruff Shot,Blackpool Ryan,Xylan Bale
07-12-2022 13:35:04.001976,"(3.9, 5.4, 4.876923076923077)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.0, 5.8125)","(3.8, 4.1, 3.7888888888888888)","(4.0, 4.4, 4.2)"
07-12-2022 13:35:04.939171,"(3.9, 5.4, 4.876923076923077)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.0, 5.8125)","(3.8, 4.1, 3.6999999999999997)","(4.0, 4.4, 4.2)"
07-12-2022 13:35:05.808111,"(3.9, 5.4, 4.876923076923077)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.0, 5.7)","(3.8, 4.0, 3.6)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:06.863551,"(3.9, 5.4, 4.876923076923077)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.4, 6.0)","(3.8, 4.0, 3.7555555555555555)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:07.968348,"(3.9, 5.4, 4.876923076923077)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.4, 5.8769230769230765)","(3.8, 4.0, 3.68)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:09.060333,"(3.9, 5.2, 4.985714285714286)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.2, 5.8769230769230765)","(3.8, 3.95, 3.644)","(4.0, 4.4, 4.3545454545454545)"
07-12-2022 13:35:09.976654,"(3.9, 5.2, 4.514285714285714)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.2, 5.8769230769230765)","(3.8, 3.95, 3.644)","(4.0, 4.4, 4.3545454545454545)"
07-12-2022 13:35:10.896863,"(3.9, 5.2, 4.514285714285714)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.2, 5.2655737704918035)","(3.8, 3.9, 3.7928571428571427)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:11.839994,"(3.9, 5.2, 4.466666666666667)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 6.0, 5.569230769230769)","(3.8, 3.9, 3.73125)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:12.707991,"(3.9, 5.2, 4.466666666666667)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.6)","(3.8, 3.9, 3.73125)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:13.647976,"(3.9, 5.2, 4.434782608695652)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.530769230769231)","(3.8, 3.9, 3.73125)","(4.0, 4.4, 4.222222222222222)"
07-12-2022 13:35:14.618996,"(3.9, 5.2, 4.434782608695652)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.466666666666667)","(3.8, 3.9, 3.73125)","(4.0, 4.4, 4.2615384615384615)"
07-12-2022 13:35:15.679231,"(3.9, 5.2, 4.444444444444445)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.166666666666667)","(3.8, 3.9, 3.73125)","(4.0, 4.4, 4.333333333333333)"
07-12-2022 13:35:16.598273,"(3.9, 5.2, 4.444444444444445)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.166666666666667)","(3.8, 3.9, 3.73125)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:17.511964,"(3.9, 5.2, 4.434782608695652)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.6937500000000005)","(3.8, 3.9, 3.73125)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:18.430968,"(3.9, 5.2, 4.434782608695652)","(6.5, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.5, 5.9, 5.6937500000000005)","(3.8, 3.9, 3.73125)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:19.345142,"(3.9, 5.2, 4.434782608695652)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6937500000000005)","(3.7, 3.9, 3.73125)","(4.0, 4.6, 4.220833333333333)"
07-12-2022 13:35:20.244315,"(3.9, 5.2, 4.434782608695652)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.4)","(3.7, 3.9, 3.8289473684210527)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:21.291044,"(3.9, 5.2, 4.444444444444445)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 3.9, 3.981132075471698)","(4.0, 4.6, 4.1875)"
07-12-2022 13:35:22.221583,"(3.9, 5.2, 4.42962962962963)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.0, 3.981132075471698)","(4.0, 4.6, 4.27)"
07-12-2022 13:35:23.108974,"(3.9, 5.2, 4.42962962962963)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.0, 3.981132075471698)","(4.0, 4.6, 4.27)"
07-12-2022 13:35:23.981371,"(3.9, 5.2, 4.42962962962963)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.0, 3.981132075471698)","(4.0, 4.6, 4.16)"
07-12-2022 13:35:24.878328,"(3.9, 5.2, 4.428571428571429)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.0, 3.981132075471698)","(4.0, 4.6, 4.16)"
07-12-2022 13:35:25.781383,"(3.9, 5.2, 4.434782608695652)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 4.775)","(3.7, 4.1, 4.076923076923077)","(4.0, 4.6, 4.16)"
07-12-2022 13:35:26.680075,"(3.9, 5.2, 4.433333333333334)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.2)","(3.7, 4.1, 4.076923076923077)","(4.0, 4.6, 4.308333333333333)"
07-12-2022 13:35:27.679258,"(3.9, 5.2, 4.428571428571429)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.545454545454546)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.308333333333333)"
07-12-2022 13:35:28.688003,"(3.9, 5.2, 4.428571428571429)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.545454545454546)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.308333333333333)"
07-12-2022 13:35:29.629788,"(3.9, 5.2, 4.428571428571429)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.545454545454546)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.220833333333333)"
07-12-2022 13:35:30.568208,"(3.9, 5.2, 4.434782608695652)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.300000000000001)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:31.573622,"(3.9, 5.1, 4.453846153846154)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.57)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:32.474393,"(3.9, 5.1, 4.453846153846154)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.25)"
07-12-2022 13:35:33.378324,"(3.9, 5.1, 4.453846153846154)","(7.0, 15.0, 13.3125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.217647058823529)"
07-12-2022 13:35:34.329705,"(3.9, 5.1, 4.453846153846154)","(7.0, 15.0, 12.75)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.217647058823529)"
07-12-2022 13:35:35.347845,"(3.9, 5.1, 4.54)","(7.0, 15.0, 12.75)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:36.216891,"(3.9, 5.1, 4.54)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:37.096016,"(3.9, 5.1, 4.54)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:38.018358,"(3.9, 5.1, 4.458333333333334)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:38.962034,"(3.9, 5.1, 4.458333333333334)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.3890625)"
07-12-2022 13:35:39.853262,"(3.9, 5.1, 4.458333333333334)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.65)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.3890625)"
07-12-2022 13:35:40.784125,"(3.9, 5.1, 4.458333333333334)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.65)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:41.751241,"(3.9, 5.1, 4.4437500000000005)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.75)","(3.7, 4.1, 4.029411764705882)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:42.678695,"(3.9, 5.0, 4.811764705882353)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.75)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:43.540429,"(3.9, 4.9, 4.7250000000000005)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.75)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:44.467615,"(3.9, 4.9, 4.7250000000000005)","(7.0, 15.0, 13.615384615384615)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.75)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.3890625)"
07-12-2022 13:35:45.427794,"(3.9, 5.0, 4.688888888888889)","(7.0, 15.0, 12.75)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.75)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.3890625)"
07-12-2022 13:35:46.335507,"(3.9, 5.0, 4.688888888888889)","(7.0, 15.0, 12.75)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.75)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:47.494220,"(3.9, 4.9, 4.5777777777777775)","(7.0, 15.0, 13.5)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.825)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:48.476983,"(3.9, 4.8, 4.666666666666666)","(7.0, 15.0, 13.5)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.825)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.2625)"
07-12-2022 13:35:49.445757,"(3.9, 4.8, 4.666666666666666)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.825)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.3890625)"
07-12-2022 13:35:50.496600,"(3.9, 4.9, 4.715789473684211)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.65)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.3890625)"
07-12-2022 13:35:51.604569,"(3.9, 5.2, 4.6375)","(7.0, 15.0, 13.342105263157894)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.525)","(3.7, 4.1, 4.068965517241379)","(4.0, 4.6, 4.366666666666667)"
07-12-2022 13:35:52.746903,"(3.9, 5.2, 4.682758620689655)","(7.0, 15.0, 13.342105263157894)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.047058823529412)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:35:53.840577,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.342105263157894)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.047058823529412)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:35:54.907077,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.342105263157894)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.047058823529412)","(4.0, 4.5, 4.47948717948718)"
07-12-2022 13:35:55.954644,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.047058823529412)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:35:57.079808,"(3.9, 5.2, 4.682758620689655)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 4.047058823529412)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:35:57.992581,"(3.9, 5.2, 4.682758620689655)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.1, 3.9749999999999996)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:35:58.915439,"(3.9, 5.1, 5.04)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.1, 3.9749999999999996)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:35:59.910102,"(3.9, 5.1, 5.04)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.1, 3.9749999999999996)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:36:00.853438,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.1, 3.9749999999999996)","(4.0, 4.5, 4.47948717948718)"
07-12-2022 13:36:01.753739,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.6000000000000005)","(3.7, 4.1, 3.8857142857142857)","(4.0, 4.5, 4.47948717948718)"
07-12-2022 13:36:02.993587,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.525)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:36:03.954858,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.514285714285714)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.5, 4.414285714285715)"
07-12-2022 13:36:04.944031,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.514285714285714)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.5, 4.47948717948718)"
07-12-2022 13:36:06.063679,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.5, 4.574358974358974)"
07-12-2022 13:36:07.035119,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:07.990331,"(3.9, 5.2, 4.7)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.63)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:09.093840,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.7)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:09.991206,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.7)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:11.072728,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.7)","(3.7, 4.0, 3.8499999999999996)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:12.074363,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.9, 5.55)","(3.7, 4.0, 3.84)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:13.056837,"(3.9, 5.2, 4.7)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.8, 5.25)","(3.7, 4.0, 3.84)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:14.106670,"(3.9, 5.2, 4.7)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.8, 5.2681818181818185)","(3.7, 4.0, 3.84)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:15.076651,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.8, 5.026562500000001)","(3.7, 4.0, 3.84)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:16.044773,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.8, 5.026562500000001)","(3.7, 4.0, 3.84)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:16.971627,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.8, 5.026562500000001)","(3.7, 4.0, 3.84)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:17.843771,"(3.9, 5.2, 4.624242424242424)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.8, 5.047272727272728)","(3.7, 4.0, 3.8285714285714283)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:18.800926,"(3.9, 5.2, 4.7)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.7, 5.233333333333333)","(3.7, 4.0, 3.814285714285714)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:19.873641,"(3.9, 5.2, 4.611764705882353)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.7, 5.325)","(3.7, 4.0, 3.675)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:20.826388,"(3.9, 5.2, 4.497872340425532)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.7, 5.23448275862069)","(3.7, 4.0, 3.697674418604651)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:21.813156,"(3.9, 5.2, 4.497872340425532)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.7, 5.2625)","(3.7, 4.0, 3.697674418604651)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:22.829336,"(3.9, 5.2, 4.497872340425532)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 49.0)","(3.6, 5.7, 4.932142857142857)","(3.7, 4.0, 3.6285714285714286)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:23.980770,"(3.9, 5.1, 4.7727272727272725)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 56.0)","(3.6, 5.7, 5.333333333333333)","(3.7, 4.0, 3.5517241379310347)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:25.078275,"(3.9, 5.1, 4.74)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 56.0)","(3.6, 5.6, 5.222222222222222)","(3.7, 4.0, 3.66875)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:26.013457,"(3.9, 5.1, 4.74)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 56.66666666666667)","(3.6, 5.5, 5.222222222222222)","(3.7, 3.95, 3.6227272727272726)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:27.158248,"(3.9, 5.1, 4.74)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 56.66666666666667)","(3.6, 5.5, 5.291666666666667)","(3.7, 3.95, 3.6227272727272726)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:28.308020,"(3.9, 5.1, 4.74)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 56.66666666666667)","(3.6, 5.5, 5.291666666666667)","(3.7, 3.95, 3.725)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:29.547793,"(3.9, 5.1, 4.74)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 57.75)","(3.6, 5.5, 5.3)","(3.7, 3.95, 3.725)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:30.764542,"(3.9, 5.1, 4.684615384615385)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 57.75)","(3.6, 5.5, 5.333333333333333)","(3.7, 3.95, 3.725)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:31.926604,"(3.9, 5.1, 4.684615384615385)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 57.75)","(3.6, 5.5, 5.333333333333333)","(3.7, 3.95, 3.65)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:33.016170,"(3.9, 5.1, 4.684615384615385)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 54.0)","(3.6, 5.5, 5.375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:33.931956,"(3.9, 5.1, 4.74)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 54.0)","(3.6, 5.5, 5.375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:34.834511,"(3.9, 5.0, 4.533333333333333)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 54.0)","(3.6, 5.5, 5.40625)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:35.784069,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.5, 5.4375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:36.811572,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.5, 5.4375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:37.803896,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.5, 5.4375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:38.866115,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 55.5)","(3.6, 5.5, 5.4375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:40.027202,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 55.5)","(3.6, 5.5, 5.4375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:41.049812,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.384615384615385)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.5, 5.4375)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:42.016685,"(3.9, 5.0, 4.4944444444444445)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.6, 5.427272727272728)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:42.986001,"(3.9, 5.0, 4.4944444444444445)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.6, 5.427272727272728)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:44.039220,"(3.9, 5.0, 4.4944444444444445)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 55.5)","(3.6, 5.6, 5.427272727272728)","(3.7, 3.9, 3.3666666666666667)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:45.175706,"(3.9, 5.0, 4.569230769230769)","(7.0, 15.0, 13.03125)","(20.0, 60.0, 55.5)","(3.6, 5.6, 5.427272727272728)","(3.7, 3.9, 3.327272727272727)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:46.319052,"(3.8, 5.0, 4.569230769230769)","(7.5, 15.0, 13.03125)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.6, 5.427272727272728)","(3.6, 3.9, 3.327272727272727)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:47.414688,"(3.8, 5.0, 4.4944444444444445)","(7.5, 15.0, 13.03125)","(20.0, 60.0, 58.54545454545455)","(3.6, 5.6, 5.427272727272728)","(3.6, 3.9, 3.5208333333333335)","(4.0, 4.6, 4.574358974358974)"
07-12-2022 13:36:48.457949,"(3.8, 5.0, 4.4944444444444445)","(7.5, 15.0, 13.03125)","(20.0, 60.0, 58.54545454545455)","(3.6, 5.6, 5.427272727272728)","(3.6, 3.9, 3.55)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:49.488991,"(3.8, 5.0, 4.4944444444444445)","(7.5, 15.0, 13.384615384615385)","(20.0, 60.0, 57.33333333333333)","(3.6, 5.6, 5.427272727272728)","(3.6, 3.85, 3.7)","(4.0, 4.6, 4.485714285714286)"
07-12-2022 13:36:50.515740,"(3.8, 5.0, 4.569230769230769)","(7.5, 15.0, 13.384615384615385)","(20.0, 60.0, 55.5)","(3.6, 5.6, 5.427272727272728)","(3.6, 3.8, 3.4166666666666665)","(4.0, 4.6, 4.485714285714286)"
