,Spin King,Getaway Sticks,Whizz Kid,My Nans Epic,Rogue Runner,Soul Survivor,Provisional Ball,Wedge Run
07-01-2023 21:05:27.557657,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.589639639639639)","(6.0, 7.4, 7.2)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.68, 2.6775)","(51.0, 90.0, 76.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:28.632181,"(6.5, 8.2, 8.066666666666666)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.040909090909091)","(6.0, 7.4, 7.3517241379310345)","(31.0, 55.0, 61.30434782608695)","(2.25, 2.68, 2.7439999999999998)","(51.0, 90.0, 82.0)","(26.0, 65.0, 66.0)"
07-01-2023 21:05:29.701729,"(6.5, 7.2, 7.15)","(9.0, 13.0, 12.833333333333334)","(3.3, 4.2, 4.017647058823529)","(6.0, 8.0, 7.447619047619048)","(31.0, 70.0, 58.5)","(2.25, 2.78, 2.7457142857142856)","(51.0, 90.0, 88.57142857142857)","(26.0, 70.0, 67.29729729729729)"
07-01-2023 21:05:30.744531,"(6.5, 8.0, 7.7)","(9.0, 13.5, 13.333333333333334)","(3.3, 4.2, 4.017647058823529)","(6.0, 7.8, 7.447619047619048)","(31.0, 60.0, 58.5)","(2.25, 2.76, 2.7457142857142856)","(51.0, 90.0, 88.57142857142857)","(26.0, 70.0, 67.29729729729729)"
07-01-2023 21:05:31.840346,"(6.5, 7.8, 7.676923076923077)","(9.0, 13.5, 13.181818181818182)","(3.3, 4.1, 4.008823529411765)","(6.0, 7.8, 7.42962962962963)","(31.0, 70.0, 62.592592592592595)","(2.25, 2.76, 2.754285714285714)","(51.0, 90.0, 84.44444444444444)","(26.0, 70.0, 67.29729729729729)"
07-01-2023 21:05:32.926196,"(6.5, 7.8, 7.5032258064516135)","(9.0, 13.5, 13.30952380952381)","(3.3, 4.1, 3.9575)","(6.0, 7.6, 7.333333333333333)","(31.0, 70.0, 59.44444444444444)","(2.25, 2.82, 2.794736842105263)","(51.0, 90.0, 82.1875)","(26.0, 70.0, 63.333333333333336)"
07-01-2023 21:05:34.007636,"(6.5, 7.8, 7.345945945945946)","(9.0, 13.5, 13.30952380952381)","(3.3, 4.1, 3.9575)","(6.0, 7.6, 7.333333333333333)","(31.0, 65.0, 59.44444444444444)","(2.25, 2.82, 2.794736842105263)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:35.080599,"(6.5, 7.6, 7.3517241379310345)","(9.0, 14.0, 13.4)","(3.3, 4.1, 3.9704545454545457)","(6.0, 7.6, 7.4799999999999995)","(31.0, 65.0, 59.44444444444444)","(2.25, 2.82, 2.816)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:36.383315,"(6.5, 7.4, 7.283333333333333)","(9.0, 14.0, 13.285714285714286)","(3.3, 4.1, 3.9551724137931035)","(6.0, 7.8, 7.615384615384616)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.8348)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 62.631578947368425)"
07-01-2023 21:05:37.720340,"(6.5, 7.4, 7.283333333333333)","(9.0, 14.0, 13.375)","(3.3, 4.1, 3.9551724137931035)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.833191489361702)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 62.631578947368425)"
07-01-2023 21:05:39.049663,"(6.5, 7.4, 7.283333333333333)","(9.0, 14.0, 13.375)","(3.3, 4.1, 3.9547945205479453)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.8348)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 62.631578947368425)"
07-01-2023 21:05:40.316803,"(6.5, 7.4, 7.283333333333333)","(9.0, 14.0, 13.375)","(3.3, 4.0, 3.8851063829787233)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.815)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 62.631578947368425)"
07-01-2023 21:05:41.506753,"(6.5, 7.4, 7.296296296296297)","(9.0, 14.0, 13.375)","(3.3, 4.0, 3.8851063829787233)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.813333333333333)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 62.631578947368425)"
07-01-2023 21:05:42.661103,"(6.5, 7.4, 7.296296296296297)","(9.0, 14.0, 13.5)","(3.3, 4.0, 3.8851063829787233)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.8309090909090906)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 62.631578947368425)"
07-01-2023 21:05:43.811452,"(6.5, 7.4, 7.2125)","(9.0, 14.0, 13.5)","(3.3, 4.0, 3.8615384615384616)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.833333333333333)","(51.0, 85.0, 79.75)","(26.0, 65.0, 61.785714285714285)"
07-01-2023 21:05:45.030237,"(6.5, 7.4, 7.2125)","(9.0, 14.0, 13.571428571428571)","(3.3, 3.95, 3.9)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.8130434782608695)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.888888888888886)"
07-01-2023 21:05:46.181119,"(6.5, 7.4, 7.2125)","(9.0, 14.0, 13.571428571428571)","(3.3, 3.95, 3.9009615384615386)","(6.0, 7.8, 7.699999999999999)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.8130434782608695)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.0)"
07-01-2023 21:05:47.281455,"(6.5, 7.4, 7.2125)","(9.0, 14.0, 13.571428571428571)","(3.3, 3.95, 3.9009615384615386)","(6.0, 7.8, 7.699999999999999)","(31.0, 65.0, 58.225806451612904)","(2.25, 2.86, 2.8130434782608695)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.0)"
07-01-2023 21:05:48.360532,"(6.5, 7.4, 7.194285714285715)","(9.0, 14.0, 13.571428571428571)","(3.3, 3.95, 3.943589743589744)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 57.5)","(2.25, 2.84, 2.822222222222222)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.888888888888886)"
07-01-2023 21:05:49.481160,"(6.5, 7.4, 7.154545454545454)","(9.0, 14.0, 13.571428571428571)","(3.3, 4.0, 3.9918918918918918)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 59.44444444444444)","(2.25, 2.84, 2.831111111111111)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.0)"
07-01-2023 21:05:50.542854,"(6.5, 7.4, 7.154545454545454)","(9.0, 14.0, 13.571428571428571)","(3.3, 4.0, 3.9918918918918918)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 59.44444444444444)","(2.25, 2.84, 2.831111111111111)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.96551724137931)"
07-01-2023 21:05:51.600701,"(6.5, 7.4, 7.154545454545454)","(9.0, 14.0, 13.571428571428571)","(3.3, 4.0, 3.9871794871794872)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.75)","(2.25, 2.84, 2.831111111111111)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.125)"
07-01-2023 21:05:52.632848,"(6.5, 7.2, 7.129411764705883)","(9.0, 14.0, 13.571428571428571)","(3.3, 4.0, 3.9515384615384614)","(6.0, 7.8, 7.658823529411765)","(31.0, 65.0, 58.75)","(2.25, 2.84, 2.8419999999999996)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.125)"
07-01-2023 21:05:53.673842,"(6.5, 7.2, 7.129411764705883)","(9.0, 14.0, 13.571428571428571)","(3.3, 4.0, 3.9515384615384614)","(6.0, 7.8, 7.62)","(31.0, 65.0, 58.75)","(2.25, 2.86, 2.8466666666666667)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.96551724137931)"
07-01-2023 21:05:54.669474,"(6.5, 7.2, 7.125)","(9.0, 14.0, 13.571428571428571)","(3.3, 4.0, 3.9511627906976745)","(6.0, 7.8, 7.62)","(31.0, 65.0, 58.75)","(2.25, 2.86, 2.8466666666666667)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.125)"
07-01-2023 21:05:55.751894,"(6.5, 7.2, 7.125)","(9.0, 14.0, 13.666666666666666)","(3.3, 4.0, 3.9511627906976745)","(6.0, 7.8, 7.62)","(31.0, 65.0, 58.47826086956522)","(2.25, 2.86, 2.852)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.125)"
07-01-2023 21:05:56.956061,"(6.5, 7.2, 7.12)","(9.0, 14.0, 13.666666666666666)","(3.3, 4.0, 3.9511627906976745)","(6.0, 7.8, 7.62)","(31.0, 65.0, 58.47826086956522)","(2.25, 2.86, 2.845333333333333)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.96551724137931)"
07-01-2023 21:05:58.124987,"(6.5, 7.6, 7.12)","(9.0, 14.0, 13.666666666666666)","(3.3, 4.0, 3.9468085106382977)","(6.0, 7.8, 7.62)","(31.0, 65.0, 58.47826086956522)","(2.25, 2.88, 2.8474999999999997)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.125)"
07-01-2023 21:05:59.273686,"(6.5, 7.4, 7.152380952380953)","(9.0, 14.0, 13.775862068965518)","(3.3, 4.0, 3.975)","(6.0, 7.8, 7.62)","(31.0, 65.0, 58.666666666666664)","(2.25, 2.88, 2.849565217391304)","(51.0, 85.0, 79.75)","(26.0, 65.0, 63.125)"
07-01-2023 21:06:00.654794,"(6.5, 7.4, 7.094117647058823)","(9.0, 14.5, 13.631578947368421)","(3.3, 4.0, 3.970833333333333)","(6.0, 7.8, 7.557142857142857)","(31.0, 60.0, 57.22222222222222)","(2.25, 2.86, 2.848)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 63.92857142857143)"
07-01-2023 21:06:01.931359,"(6.0, 7.4, 7.094117647058823)","(10.0, 14.0, 13.444444444444445)","(3.4, 4.0, 3.9375)","(6.0, 7.8, 7.6)","(31.0, 60.0, 56.95652173913044)","(2.35, 2.86, 2.8447619047619046)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 63.064516129032256)"
07-01-2023 21:06:03.137298,"(6.0, 7.4, 7.161904761904762)","(10.0, 14.0, 13.517241379310345)","(3.4, 4.0, 3.933333333333333)","(6.0, 7.8, 7.62962962962963)","(31.0, 60.0, 58.125)","(2.35, 2.88, 2.846363636363636)","(51.0, 85.0, 82.1875)","(26.0, 65.0, 63.888888888888886)"
07-01-2023 21:06:04.259621,"(6.0, 7.4, 7.161904761904762)","(10.0, 14.0, 13.517241379310345)","(3.4, 4.0, 3.9265765765765765)","(6.0, 7.8, 7.633962264150943)","(31.0, 60.0, 56.52173913043478)","(2.35, 2.88, 2.846363636363636)","(51.0, 85.0, 75.0)","(26.0, 65.0, 62.77777777777778)"
07-01-2023 21:06:05.487961,"(6.0, 7.4, 7.161904761904762)","(10.0, 14.0, 13.75)","(3.4, 3.95, 3.963157894736842)","(6.0, 7.8, 7.688888888888888)","(31.0, 60.0, 56.52173913043478)","(2.35, 2.88, 2.79)","(51.0, 80.0, 73.5)","(26.0, 65.0, 62.77777777777778)"
07-01-2023 21:06:06.648282,"(6.0, 7.4, 7.2444444444444445)","(10.0, 14.0, 13.857142857142858)","(3.4, 4.0, 3.9727272727272727)","(6.0, 7.8, 7.7368421052631575)","(31.0, 60.0, 56.52173913043478)","(2.35, 2.8, 2.7647619047619045)","(51.0, 75.0, 72.85714285714286)","(26.0, 65.0, 63.75)"
07-01-2023 21:06:07.758627,"(6.0, 7.4, 7.322222222222223)","(10.0, 14.0, 13.857142857142858)","(3.4, 4.0, 3.9727272727272727)","(6.0, 7.8, 7.6466666666666665)","(31.0, 60.0, 56.52173913043478)","(2.35, 2.78, 2.767058823529412)","(51.0, 75.0, 72.33333333333333)","(26.0, 65.0, 62.77777777777778)"
07-01-2023 21:06:09.041455,"(6.0, 7.6, 7.335211267605634)","(10.0, 14.5, 13.82258064516129)","(3.4, 4.0, 3.9892307692307694)","(6.0, 7.8, 7.703448275862069)","(31.0, 60.0, 55.0)","(2.35, 2.78, 2.765806451612903)","(51.0, 75.0, 71.11111111111111)","(26.0, 65.0, 63.69565217391305)"
07-01-2023 21:06:10.510927,"(6.0, 7.6, 7.2384615384615385)","(10.0, 14.5, 13.947368421052632)","(3.4, 4.0, 3.973076923076923)","(6.0, 7.8, 7.703448275862069)","(31.0, 60.0, 55.0)","(2.35, 2.78, 2.757021276595745)","(51.0, 75.0, 72.85714285714286)","(26.0, 65.0, 62.5)"
07-01-2023 21:06:11.914942,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.5, 13.814814814814815)","(3.4, 4.0, 4.003508771929824)","(6.0, 7.8, 7.76)","(31.0, 60.0, 55.172413793103445)","(2.35, 2.78, 2.771320754716981)","(51.0, 80.0, 72.85714285714286)","(26.0, 65.0, 59.61538461538461)"
07-01-2023 21:06:13.144283,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.5, 13.814814814814815)","(3.4, 4.1, 4.023529411764706)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.172413793103445)","(2.35, 2.8, 2.772)","(51.0, 75.0, 72.85714285714286)","(26.0, 60.0, 59.5)"
07-01-2023 21:06:14.358609,"(6.0, 7.6, 7.32054794520548)","(10.0, 14.5, 13.947368421052632)","(3.4, 4.0, 3.9535714285714287)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.772)","(51.0, 80.0, 73.0)","(26.0, 60.0, 59.44444444444444)"
07-01-2023 21:06:15.568238,"(6.0, 7.6, 7.335384615384616)","(10.0, 14.5, 14.012195121951219)","(3.4, 4.0, 3.9824324324324323)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.772)","(51.0, 75.0, 69.61538461538461)","(26.0, 60.0, 67.3076923076923)"
07-01-2023 21:06:16.783995,"(6.0, 7.6, 7.335384615384616)","(10.0, 14.0, 13.791666666666666)","(3.4, 4.0, 3.9824324324324323)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.772)","(51.0, 75.0, 72.85714285714286)","(26.0, 75.0, 67.1875)"
07-01-2023 21:06:17.962078,"(6.0, 7.6, 7.335384615384616)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.0, 3.987142857142857)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.7682142857142855)","(51.0, 80.0, 73.0)","(26.0, 70.0, 63.125)"
07-01-2023 21:06:19.180067,"(6.0, 7.6, 7.335384615384616)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.1, 3.958974358974359)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.756842105263158)","(51.0, 75.0, 73.18181818181819)","(26.0, 70.0, 63.125)"
07-01-2023 21:06:20.330689,"(6.0, 7.6, 7.335384615384616)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.1, 3.9526785714285717)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.7648275862068967)","(51.0, 80.0, 72.85714285714286)","(26.0, 70.0, 62.2)"
07-01-2023 21:06:21.445412,"(6.0, 7.6, 7.335384615384616)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.0, 3.96)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.7648275862068967)","(51.0, 75.0, 72.85714285714286)","(26.0, 70.0, 62.2)"
07-01-2023 21:06:22.624076,"(6.0, 7.6, 7.322222222222222)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.0, 3.9526315789473685)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.774)","(51.0, 70.0, 68.92857142857143)","(26.0, 70.0, 62.2)"
07-01-2023 21:06:23.637475,"(6.0, 7.6, 7.322222222222222)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.0, 3.9526315789473685)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.774)","(51.0, 70.0, 68.92857142857143)","(26.0, 70.0, 62.2)"
07-01-2023 21:06:24.701003,"(6.0, 7.6, 7.322222222222222)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.0, 3.9526315789473685)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.774)","(51.0, 70.0, 68.92857142857143)","(26.0, 70.0, 62.2)"
07-01-2023 21:06:25.777187,"(6.0, 7.6, 7.322222222222222)","(10.0, 14.0, 13.722222222222221)","(3.4, 4.0, 3.9508474576271184)","(6.0, 7.8, 7.67)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.78, 2.774)","(51.0, 75.0, 72.5)","(26.0, 70.0, 62.2)"
07-01-2023 21:06:26.907972,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.833333333333334)","(3.4, 4.0, 3.9434782608695653)","(6.0, 7.8, 7.6869565217391305)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.7666666666666666)","(51.0, 75.0, 72.33333333333333)","(26.0, 70.0, 64.82758620689656)"
07-01-2023 21:06:28.064413,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.833333333333334)","(3.4, 4.0, 3.9434782608695653)","(6.0, 7.8, 7.6869565217391305)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.7666666666666666)","(51.0, 75.0, 72.5)","(26.0, 65.0, 63.214285714285715)"
07-01-2023 21:06:29.196242,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.833333333333334)","(3.4, 4.0, 3.9434782608695653)","(6.0, 7.8, 7.707142857142857)","(31.0, 60.0, 55.35714285714286)","(2.35, 2.8, 2.7666666666666666)","(51.0, 75.0, 72.5)","(26.0, 65.0, 63.214285714285715)"
07-01-2023 21:06:30.379015,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.807692307692308)","(3.4, 4.0, 3.946153846153846)","(6.0, 7.8, 7.703703703703703)","(31.0, 60.0, 51.42857142857143)","(2.35, 2.8, 2.7708333333333335)","(51.0, 75.0, 72.33333333333333)","(26.0, 65.0, 63.94736842105263)"
07-01-2023 21:06:31.489141,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.583333333333334)","(3.4, 4.0, 3.9453125)","(6.0, 7.8, 7.676190476190476)","(31.0, 55.0, 52.0)","(2.35, 2.82, 2.796470588235294)","(51.0, 75.0, 72.33333333333333)","(26.0, 65.0, 63.5)"
07-01-2023 21:06:32.648293,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.583333333333334)","(3.4, 4.0, 3.944444444444444)","(6.0, 7.8, 7.676190476190476)","(31.0, 55.0, 51.25)","(2.35, 2.82, 2.786779661016949)","(51.0, 75.0, 72.33333333333333)","(26.0, 65.0, 63.0)"
07-01-2023 21:06:33.819690,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.583333333333334)","(3.4, 4.0, 3.944444444444444)","(6.0, 7.8, 7.676190476190476)","(31.0, 55.0, 53.333333333333336)","(2.35, 2.82, 2.7828070175438593)","(51.0, 75.0, 72.5)","(26.0, 65.0, 63.0)"
07-01-2023 21:06:35.068238,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.722222222222221)","(3.4, 3.95, 3.9106060606060606)","(6.0, 7.6, 7.583050847457627)","(31.0, 55.0, 51.42857142857143)","(2.35, 2.82, 2.8132692307692304)","(51.0, 75.0, 71.36363636363636)","(26.0, 65.0, 62.85714285714286)"
07-01-2023 21:06:36.257116,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.722222222222221)","(3.4, 3.95, 3.9077777777777776)","(6.0, 7.8, 7.636619718309859)","(31.0, 55.0, 50.1875)","(2.35, 2.82, 2.813577981651376)","(51.0, 75.0, 71.36363636363636)","(26.0, 65.0, 62.85714285714286)"
07-01-2023 21:06:37.473553,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.705882352941176)","(3.4, 3.95, 3.9079545454545452)","(6.0, 7.8, 7.596078431372549)","(31.0, 55.0, 50.1875)","(2.35, 2.82, 2.813577981651376)","(51.0, 75.0, 61.666666666666664)","(26.0, 65.0, 62.85714285714286)"
07-01-2023 21:06:38.659815,"(6.0, 7.6, 7.397979797979798)","(10.0, 14.0, 13.705882352941176)","(3.4, 3.95, 3.908974358974359)","(6.0, 7.8, 7.620689655172414)","(31.0, 55.0, 49.166666666666664)","(2.35, 2.82, 2.8428571428571425)","(51.0, 65.0, 61.666666666666664)","(26.0, 65.0, 63.0)"
07-01-2023 21:06:39.853214,"(6.0, 7.6, 7.411320754716981)","(10.0, 14.0, 13.736842105263158)","(3.4, 3.95, 3.925641025641026)","(6.0, 7.8, 7.620689655172414)","(31.0, 55.0, 48.63636363636363)","(2.35, 2.88, 2.8416216216216217)","(51.0, 65.0, 60.714285714285715)","(26.0, 65.0, 63.0)"
07-01-2023 21:06:41.037585,"(6.0, 7.6, 7.411320754716981)","(10.0, 14.0, 13.736842105263158)","(3.4, 3.95, 3.925641025641026)","(6.0, 7.8, 7.620689655172414)","(31.0, 55.0, 48.5)","(2.35, 2.88, 2.8555555555555556)","(51.0, 65.0, 60.55555555555556)","(26.0, 65.0, 61.666666666666664)"
07-01-2023 21:06:42.269136,"(6.0, 7.6, 7.411320754716981)","(10.0, 14.0, 13.705882352941176)","(3.4, 3.95, 3.84320987654321)","(6.0, 7.8, 7.674666666666666)","(31.0, 50.0, 49.0)","(2.35, 2.88, 2.8657142857142857)","(51.0, 65.0, 61.0)","(26.0, 65.0, 64.28571428571429)"
07-01-2023 21:06:43.466210,"(6.0, 7.4, 7.2153846153846155)","(10.0, 14.5, 13.85483870967742)","(3.4, 3.85, 3.8430379746835444)","(6.0, 8.0, 7.674666666666666)","(31.0, 50.0, 49.5)","(2.35, 2.9, 2.866153846153846)","(51.0, 65.0, 61.0)","(26.0, 65.0, 62.64705882352941)"
07-01-2023 21:06:44.692576,"(6.0, 7.4, 7.056140350877193)","(10.0, 14.5, 13.85483870967742)","(3.4, 3.85, 3.844078947368421)","(6.0, 8.0, 7.946987951807229)","(31.0, 50.0, 49.5)","(2.35, 2.9, 2.8666666666666667)","(51.0, 65.0, 61.0)","(26.0, 65.0, 64.28571428571429)"
07-01-2023 21:06:45.905390,"(6.0, 7.2, 7.026666666666666)","(10.0, 14.5, 13.85483870967742)","(3.4, 3.85, 3.8690721649484536)","(6.0, 8.0, 8.014545454545454)","(31.0, 55.0, 49.5)","(2.35, 2.9, 2.886206896551724)","(51.0, 65.0, 60.625)","(26.0, 65.0, 53.63636363636363)"
07-01-2023 21:06:47.151762,"(6.0, 7.2, 7.014814814814815)","(10.0, 14.5, 13.987179487179487)","(3.4, 3.9, 3.8651162790697673)","(6.0, 8.2, 8.097777777777777)","(31.0, 55.0, 49.5)","(2.35, 2.9, 2.8866666666666667)","(51.0, 65.0, 60.625)","(26.0, 55.0, 53.63636363636363)"
07-01-2023 21:06:48.392777,"(6.0, 7.2, 7.014814814814815)","(10.0, 14.5, 13.987179487179487)","(3.4, 3.9, 3.838888888888889)","(6.0, 8.2, 8.097777777777777)","(31.0, 55.0, 52.35294117647059)","(2.35, 2.92, 2.886153846153846)","(51.0, 65.0, 60.625)","(26.0, 55.0, 53.63636363636363)"
07-01-2023 21:06:49.594176,"(6.0, 7.2, 7.0181818181818185)","(10.0, 14.5, 13.987179487179487)","(3.4, 3.85, 3.7780405405405406)","(6.0, 8.2, 8.097777777777777)","(31.0, 60.0, 53.75)","(2.35, 2.92, 2.8925925925925924)","(51.0, 65.0, 60.416666666666664)","(26.0, 55.0, 53.63636363636363)"
07-01-2023 21:06:50.893169,"(6.0, 7.2, 7.1421052631578945)","(10.0, 14.5, 14.034883720930232)","(3.4, 3.8, 3.7493827160493827)","(6.0, 8.2, 8.107999999999999)","(31.0, 60.0, 55.714285714285715)","(2.35, 2.92, 2.886153846153846)","(51.0, 65.0, 60.416666666666664)","(26.0, 55.0, 53.69565217391305)"
07-01-2023 21:06:52.157582,"(6.0, 7.2, 7.1421052631578945)","(10.0, 14.5, 13.942307692307692)","(3.4, 3.8, 3.7153846153846155)","(6.0, 8.2, 8.017391304347827)","(31.0, 60.0, 56.25)","(2.35, 2.92, 2.9034146341463414)","(51.0, 65.0, 60.416666666666664)","(26.0, 55.0, 53.69565217391305)"
07-01-2023 21:06:53.463700,"(6.0, 7.2, 7.194871794871795)","(10.0, 14.5, 13.982142857142858)","(3.4, 3.75, 3.725609756097561)","(6.0, 8.2, 8.050847457627118)","(31.0, 60.0, 56.666666666666664)","(2.4, 2.92, 2.91)","(51.0, 65.0, 60.416666666666664)","(26.0, 55.0, 53.6764705882353)"
07-01-2023 21:06:55.015270,"(6.0, 7.4, 7.16)","(10.0, 14.5, 14.0625)","(3.4, 3.75, 3.65625)","(6.0, 8.2, 8.038709677419355)","(31.0, 60.0, 56.19047619047619)","(2.4, 2.92, 2.9187499999999997)","(51.0, 65.0, 60.416666666666664)","(26.0, 55.0, 53.6764705882353)"
07-01-2023 21:06:56.779299,"(6.0, 7.4, 7.1625000000000005)","(10.0, 14.5, 14.022727272727273)","(3.4, 3.7, 3.6563694267515925)","(6.0, 8.2, 8.038709677419355)","(31.0, 60.0, 56.19047619047619)","(2.4, 2.92, 2.92125)","(51.0, 65.0, 61.333333333333336)","(26.0, 55.0, 53.59375)"
07-01-2023 21:06:58.204716,"(6.0, 7.4, 7.1625000000000005)","(10.0, 14.5, 13.950980392156863)","(3.4, 3.7, 3.609433962264151)","(6.0, 8.2, 7.962637362637362)","(31.0, 60.0, 55.90909090909091)","(2.4, 2.94, 2.932777777777778)","(51.0, 65.0, 60.23809523809524)","(26.0, 55.0, 53.59375)"
07-01-2023 21:06:59.519236,"(6.0, 7.4, 7.147747747747748)","(10.0, 14.5, 13.77027027027027)","(3.3, 3.7, 3.606896551724138)","(6.0, 8.2, 7.947619047619047)","(31.0, 60.0, 53.68421052631579)","(2.4, 2.94, 2.9442857142857144)","(51.0, 65.0, 60.23809523809524)","(26.0, 55.0, 53.44827586206897)"
07-01-2023 21:07:00.977333,"(6.0, 7.4, 7.118811881188119)","(10.0, 14.5, 13.777777777777779)","(3.3, 3.7, 3.6166666666666667)","(6.0, 8.2, 8.044117647058822)","(31.0, 60.0, 53.68421052631579)","(2.4, 2.98, 2.9592592592592593)","(51.0, 65.0, 61.53846153846154)","(26.0, 55.0, 53.44827586206897)"
07-01-2023 21:07:02.311234,"(6.0, 7.4, 7.130434782608695)","(10.0, 14.5, 13.705882352941176)","(3.3, 3.65, 3.6142857142857143)","(6.0, 8.2, 8.055555555555555)","(31.0, 60.0, 53.68421052631579)","(2.4, 2.98, 2.9375)","(51.0, 65.0, 67.5)","(26.0, 55.0, 53.44827586206897)"
07-01-2023 21:07:03.524891,"(6.0, 7.4, 7.130434782608695)","(10.0, 14.5, 13.705882352941176)","(3.3, 3.65, 3.6142857142857143)","(6.0, 8.2, 8.055555555555555)","(31.0, 60.0, 54.0)","(2.4, 2.94, 2.9388571428571426)","(51.0, 70.0, 67.08333333333333)","(26.0, 55.0, 53.5)"
