,Als Holiday,Road To Glebe,Edna Krabappel,Blue Zeal,Maxs Magic,Yore Chevy,Hidden Mask,Oscar Octopus
12-01-2023 14:34:48.237828,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.514285714285714)","(9.0, 19.0, 17.9)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 350.7692307692308)","(8.5, 16.0, 14.5)"
12-01-2023 14:34:49.549889,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 480.0, 352.5)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:50.799000,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 352.5)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:51.887131,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 352.5)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:53.115947,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 352.5)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:54.513143,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 323.0769230769231)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:55.882278,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 440.0, 330.0)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:57.201521,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 330.0)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:58.403000,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 330.0)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:34:59.517120,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.709090909090909)","(9.0, 19.0, 18.166666666666668)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 330.0)","(8.5, 16.0, 14.857142857142858)"
12-01-2023 14:35:00.765862,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.866666666666666)","(9.0, 19.0, 16.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.853333333333333)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 12.6)"
12-01-2023 14:35:02.020410,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.866666666666666)","(9.0, 19.0, 16.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 12.6)"
12-01-2023 14:35:03.240219,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.866666666666666)","(9.0, 19.0, 16.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 12.6)"
12-01-2023 14:35:04.383084,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.866666666666666)","(9.0, 19.0, 16.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 290.625)","(8.5, 16.0, 12.6)"
12-01-2023 14:35:05.544778,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.866666666666666)","(9.0, 19.0, 16.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 470.0, 420.0)","(8.5, 16.0, 12.6)"
12-01-2023 14:35:06.785553,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.0, 16.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 460.0, 420.0)","(8.5, 16.0, 15.015384615384615)"
12-01-2023 14:35:08.001883,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.0, 18.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 460.0, 336.9230769230769)","(8.5, 16.0, 15.2)"
12-01-2023 14:35:09.181481,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.0, 18.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 460.0, 330.0)","(8.5, 16.0, 14.8)"
12-01-2023 14:35:10.392215,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.0, 18.0)","(3.8, 6.2, 4.775)","(3.9, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.8)"
12-01-2023 14:35:11.594793,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.0, 17.9)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 13.8)"
12-01-2023 14:35:12.672654,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.4)","(9.0, 19.0, 17.9)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 12.8)"
12-01-2023 14:35:13.697305,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.4)","(9.0, 19.0, 17.9)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.17142857142857)"
12-01-2023 14:35:14.832178,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.17142857142857)"
12-01-2023 14:35:16.013111,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.17142857142857)"
12-01-2023 14:35:17.062160,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.17142857142857)"
12-01-2023 14:35:18.123590,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.719999999999999)"
12-01-2023 14:35:19.288501,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.719999999999999)"
12-01-2023 14:35:20.523046,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.719999999999999)"
12-01-2023 14:35:21.783962,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.719999999999999)"
12-01-2023 14:35:23.000025,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.719999999999999)"
12-01-2023 14:35:24.169791,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.285714285714285)"
12-01-2023 14:35:25.306767,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.45)","(9.0, 19.5, 18.125)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 336.9230769230769)","(8.5, 16.0, 14.166666666666666)"
12-01-2023 14:35:26.632477,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.5, 18.125)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 460.0, 411.0)","(8.5, 16.0, 14.166666666666666)"
12-01-2023 14:35:27.861854,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.5, 18.125)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.166666666666666)"
12-01-2023 14:35:28.979961,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.5, 18.125)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 14.777777777777779)"
12-01-2023 14:35:30.178492,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 5.0)","(9.0, 19.5, 16.25)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 32.0, 23.75)","(71.0, 450.0, 406.6666666666667)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:31.470818,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.2, 4.866666666666666)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:32.647935,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.866666666666666)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:33.777251,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 32.0, 23.75)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:35.068989,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 32.0, 17.857142857142858)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:36.174383,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 32.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:37.229565,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:38.335500,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 14.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:39.496611,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 16.25)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.153846153846153)"
12-01-2023 14:35:40.629154,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 16.25)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.0)"
12-01-2023 14:35:41.777352,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 16.25)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.0)"
12-01-2023 14:35:43.066494,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.0)"
12-01-2023 14:35:44.394739,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 411.0)","(8.5, 16.0, 15.0)"
12-01-2023 14:35:45.556210,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.725)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.848)","(14.0, 30.0, 20.333333333333332)","(71.0, 450.0, 427.5)","(8.5, 16.0, 11.633333333333333)"
12-01-2023 14:35:46.763758,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.3625)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 30.0, 20.333333333333332)","(71.0, 550.0, 447.69230769230774)","(8.5, 16.5, 12.6)"
12-01-2023 14:35:48.092207,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.575)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 30.0, 20.333333333333332)","(71.0, 620.0, 396.0)","(8.5, 16.0, 15.057142857142857)"
12-01-2023 14:35:49.389790,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.575)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.838095238095238)","(14.0, 30.0, 20.333333333333332)","(71.0, 620.0, 419.375)","(8.5, 16.0, 14.228571428571428)"
12-01-2023 14:35:50.679574,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.575)","(9.0, 19.5, 18.3)","(3.9, 6.2, 4.775)","(3.8, 3.9, 3.7916666666666665)","(14.0, 30.0, 20.333333333333332)","(71.0, 470.0, 292.22222222222223)","(8.5, 16.0, 14.76)"
12-01-2023 14:35:52.178548,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.800000000000001)","(9.0, 19.5, 18.3)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 223.84615384615384)","(8.5, 16.0, 14.76)"
12-01-2023 14:35:53.426570,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 4.800000000000001)","(9.0, 19.5, 16.5)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.0)"
12-01-2023 14:35:54.821385,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 4.933333333333334)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.0)"
12-01-2023 14:35:56.061947,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.0, 5.066666666666667)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 158.0)","(8.5, 16.0, 12.0)"
12-01-2023 14:35:57.308010,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.0)"
12-01-2023 14:35:58.524946,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.0)"
12-01-2023 14:35:59.687141,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.0)"
12-01-2023 14:36:00.766264,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.778125)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.0)"
12-01-2023 14:36:01.850004,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.886021505376344)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 14.5)"
12-01-2023 14:36:03.090413,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.886021505376344)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 14.5)"
12-01-2023 14:36:04.703885,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 13.8)"
12-01-2023 14:36:05.837756,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:07.070375,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 22.75)","(71.0, 470.0, 123.33333333333334)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:08.280573,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 22.75)","(71.0, 470.0, 230.0)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:09.465597,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 22.75)","(71.0, 470.0, 268.46153846153845)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:10.603343,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.1647058823529415)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 22.75)","(71.0, 570.0, 405.0)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:11.704141,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.1647058823529415)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 27.846153846153847)","(71.0, 470.0, 405.0)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:12.954237,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.1647058823529415)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 24.6)","(71.0, 470.0, 405.0)","(8.5, 16.0, 12.666666666666666)"
12-01-2023 14:36:14.068112,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.1647058823529415)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 21.0)","(71.0, 470.0, 405.0)","(8.5, 16.0, 14.9)"
12-01-2023 14:36:15.129359,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.1647058823529415)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 405.0)","(8.5, 16.0, 14.9)"
12-01-2023 14:36:16.197146,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 16.75)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 405.0)","(8.5, 16.0, 14.0)"
12-01-2023 14:36:17.341859,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.583333333333332)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 405.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:18.538471,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.583333333333332)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 405.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:19.727782,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.583333333333332)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 405.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:20.960438,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 280.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:22.172555,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 280.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:23.406302,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 280.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:25.005615,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 280.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:26.173520,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 280.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:27.476618,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 470.0, 325.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:28.776450,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.714285714285715)","(3.9, 6.2, 5.06)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 560.0, 325.0)","(8.5, 16.0, 14.571428571428571)"
12-01-2023 14:36:29.917120,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.4, 6.092307692307693)","(9.0, 19.5, 18.785714285714285)","(3.9, 6.2, 4.722222222222222)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 560.0, 325.0)","(8.5, 16.0, 14.714285714285715)"
12-01-2023 14:36:31.179171,"(5.0, 5.4, 5.033333333333333)","(3.7, 6.2, 5.5)","(9.0, 19.5, 18.785714285714285)","(3.9, 6.2, 4.722222222222222)","(3.7, 3.9, 3.885945945945946)","(14.0, 30.0, 23.25)","(71.0, 560.0, 325.0)","(8.5, 16.0, 14.714285714285715)"
