,Aussie Annie,Magnetic Man,Superior Darcy,Shes Miss Orson,Maddie Odd Sock,Honey Double One,My Girl Whizbang,Smooth Cruiser
08-12-2022 15:08:44.930822,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:46.005001,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:47.272436,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:48.460404,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:49.732010,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:50.953970,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:52.013104,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:53.160678,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:54.243376,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 25.03333333333333)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:55.298477,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:56.345773,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:57.407100,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:58.527697,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:08:59.539573,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:00.505885,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:01.531694,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:02.598668,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:03.726554,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:04.907296,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:05.997454,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 34.333333333333336)"
08-12-2022 15:09:07.335901,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 65.0, 32.666666666666664)"
08-12-2022 15:09:08.418784,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:09.377342,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:10.456286,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:11.779953,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 2.2096969696969695)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:12.973247,"(6.0, 11.5, 7.300000000000001)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 11.700000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:14.066922,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.600000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:15.054147,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.600000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:16.154886,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.600000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:17.326546,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.014285714285712)","(7.0, 13.0, 11.512)","(9.0, 17.5, 14.600000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:18.439387,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 14.071428571428571)","(7.0, 13.0, 10.0)","(9.0, 17.5, 15.071428571428571)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:19.731838,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.18)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:20.987651,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.18)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:22.108608,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.18)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:23.170486,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.8676923076923075)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.18)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:24.157091,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.8676923076923075)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.18)","(7.0, 13.0, 10.0)","(9.0, 17.5, 15.071428571428571)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:25.186482,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.8676923076923075)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.600000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:26.294325,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 15.071428571428571)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:27.389851,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 22.625)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.600000000000001)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:28.429015,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:29.613117,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 15.071428571428571)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:30.598655,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:31.611891,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:32.709657,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 15.071428571428571)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:33.768320,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:34.880212,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.46, 1.7824)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.18)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:36.008779,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 15.071428571428571)","(20.0, 60.0, 32.666666666666664)"
08-12-2022 15:09:37.099035,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 60.0, 35.0)"
08-12-2022 15:09:38.436929,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 55.0, 35.0)"
08-12-2022 15:09:39.444382,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 55.0, 35.0)"
08-12-2022 15:09:40.456125,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 55.0, 35.0)"
08-12-2022 15:09:41.928164,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 55.0, 35.0)"
08-12-2022 15:09:43.126166,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 55.0, 35.0)"
08-12-2022 15:09:44.262825,"(6.0, 11.5, 9.4)","(26.0, 100.0, 44.0)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 24.38888888888889)","(8.0, 16.5, 13.02)","(7.0, 13.0, 10.0)","(9.0, 17.5, 14.1)","(20.0, 55.0, 35.0)"
08-12-2022 15:09:45.816877,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 15.59)","(7.0, 13.0, 12.175)","(9.0, 17.5, 14.1)","(20.0, 55.0, 38.40909090909091)"
08-12-2022 15:09:46.832553,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 15.59)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 55.0, 43.86363636363637)"
08-12-2022 15:09:48.108663,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 14.275)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:49.221862,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:50.385399,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:51.675239,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:52.819089,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:53.845925,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:54.864925,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:55.992545,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.1)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:57.056208,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:58.141129,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:09:59.190553,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:00.211138,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:01.253871,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:02.438277,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:03.747321,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:05.014693,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:06.662338,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:08.062096,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:09.659922,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:10.696053,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:11.833602,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:13.082212,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:14.400567,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:15.555631,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:16.795088,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:18.176637,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:19.223712,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:20.378177,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:21.578262,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 21.166666666666664)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.08)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
08-12-2022 15:10:22.773459,"(6.0, 11.5, 9.4)","(26.0, 100.0, 51.875)","(1.7, 2.44, 1.863076923076923)","(12.0, 26.0, 23.666666666666668)","(8.0, 16.5, 13.533333333333333)","(7.0, 13.0, 11.0)","(9.0, 17.5, 14.1)","(20.0, 65.0, 43.86363636363637)"
