,Bee Gees Best,Campbell Best,Living Free,Our Dolly,Schooby,Fly Cheval,Tulhurst Cuddles,Three Machs,My Ultimate Heston
14-12-2022 19:50:57.809548,"(12.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.5, 12.5, 11.675)"
14-12-2022 19:50:59.118501,"(12.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.5, 12.5, 11.675)"
14-12-2022 19:51:00.431054,"(12.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.5, 12.5, 11.675)"
14-12-2022 19:51:01.810165,"(12.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.5, 12.5, 11.675)"
14-12-2022 19:51:03.153373,"(12.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.5, 12.5, 11.675)"
14-12-2022 19:51:04.466696,"(12.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:05.753749,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:07.166777,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:08.568912,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:09.854252,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:11.118827,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.8545454545454545)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:12.571359,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.9833333333333334)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:13.991093,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.9833333333333334)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:15.375684,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.9833333333333334)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:16.780724,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 3.9833333333333334)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:18.108808,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 4.025)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:19.345345,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 4.025)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:20.641191,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 4.025)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:22.001477,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 4.025)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:23.410919,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.65)","(5.0, 9.2, 7.8)","(6.5, 7.6, 6.699999999999999)","(10.0, 15.5, 12.35)","(3.6, 4.9, 4.025)","(7.0, 9.4, 9.061538461538461)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:24.746808,"(13.0, 18.5, 16.833333333333332)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.571428571428571)","(5.0, 9.2, 7.8)","(6.5, 7.6, 7.359999999999999)","(10.0, 15.5, 12.333333333333334)","(3.6, 4.9, 4.2823529411764705)","(7.0, 9.4, 9.05)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:26.039384,"(13.0, 18.5, 16.9)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.6)","(5.0, 9.2, 7.8)","(6.5, 7.6, 7.359999999999999)","(10.0, 15.0, 12.9)","(3.6, 4.9, 4.2823529411764705)","(7.0, 9.6, 8.933333333333334)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:27.353631,"(13.0, 19.0, 17.875)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 9.2, 7.8)","(6.5, 7.6, 7.359999999999999)","(10.0, 14.5, 12.9)","(3.6, 4.9, 4.2823529411764705)","(7.0, 9.6, 8.933333333333334)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:28.527770,"(13.0, 19.0, 16.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 9.2, 7.2)","(6.5, 7.6, 7.359999999999999)","(10.0, 14.5, 12.9)","(3.6, 4.9, 4.2823529411764705)","(7.0, 9.6, 8.933333333333334)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:29.714072,"(13.0, 19.0, 16.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 9.2, 7.2)","(6.5, 7.6, 7.199999999999999)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.2823529411764705)","(7.0, 9.6, 8.933333333333334)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:30.935185,"(13.0, 19.0, 17.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 9.2, 7.7)","(6.5, 7.6, 7.199999999999999)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.2)","(7.0, 9.6, 8.933333333333334)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:32.176540,"(13.0, 19.0, 17.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 9.0, 7.6000000000000005)","(6.5, 7.6, 7.199999999999999)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.2)","(7.0, 9.6, 8.933333333333334)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:33.483647,"(13.0, 19.0, 17.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8)","(5.0, 8.8, 7.6000000000000005)","(6.5, 7.6, 7.199999999999999)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.2)","(7.0, 9.6, 8.0)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:34.820707,"(13.0, 19.0, 17.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8125)","(5.0, 8.8, 7.6000000000000005)","(6.5, 7.6, 7.199999999999999)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.2)","(7.0, 9.6, 8.0)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:36.140702,"(13.0, 19.0, 17.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.2727272727272725)","(5.0, 8.8, 7.6000000000000005)","(6.5, 7.6, 7.114285714285714)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.6, 8.0)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:37.430963,"(13.0, 19.0, 18.029411764705884)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.2727272727272725)","(5.0, 8.8, 7.6000000000000005)","(6.5, 7.6, 7.483333333333333)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.6, 8.0)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:38.647748,"(13.0, 19.0, 18.029411764705884)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.2727272727272725)","(5.0, 8.8, 7.6000000000000005)","(6.5, 7.8, 7.0875)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.6, 8.0)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:39.851830,"(13.0, 19.0, 18.029411764705884)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8)","(5.0, 8.8, 7.6000000000000005)","(6.5, 7.8, 7.0875)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.6, 8.0)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:41.032633,"(13.0, 19.0, 18.029411764705884)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.8, 7.5)","(6.5, 7.8, 7.0875)","(10.0, 14.5, 12.5)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.6, 8.5)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:42.165826,"(13.0, 19.0, 18.029411764705884)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.6, 7.5)","(6.5, 7.8, 7.0875)","(10.0, 14.5, 13.833333333333334)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:43.364281,"(13.0, 19.0, 16.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.6, 7.4)","(6.5, 7.8, 7.0875)","(10.0, 15.5, 13.833333333333334)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:44.590849,"(13.0, 19.0, 16.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.0875)","(10.0, 15.5, 13.833333333333334)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:45.801444,"(13.0, 19.0, 16.75)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.0875)","(10.0, 15.5, 13.833333333333334)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:47.025584,"(13.0, 19.0, 16.857142857142858)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.0875)","(10.0, 15.5, 13.833333333333334)","(3.6, 4.9, 4.233333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:51:48.306229,"(13.0, 19.0, 16.857142857142858)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.675)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.125)","(10.0, 15.0, 12.75)","(3.6, 4.9, 4.266666666666667)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:49.639261,"(13.0, 19.0, 16.857142857142858)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.125)","(10.0, 15.0, 12.75)","(3.6, 4.9, 4.266666666666667)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:50.918262,"(13.0, 19.0, 16.857142857142858)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 6.84)","(10.0, 15.0, 12.75)","(3.6, 4.9, 4.336363636363636)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:52.329990,"(13.0, 19.0, 17.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 6.914285714285715)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.0, 12.75)","(3.6, 4.8, 4.336363636363636)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:53.617115,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.0, 12.75)","(3.6, 4.8, 4.336363636363636)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:54.860707,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.0, 12.75)","(3.6, 4.8, 4.336363636363636)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:56.056271,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.0, 13.833333333333334)","(3.6, 4.8, 4.825)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:57.201156,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.825)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:58.388107,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:51:59.582878,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:00.832969,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8125)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:02.047016,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8125)","(5.0, 8.2, 6.914285714285715)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:03.351005,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8)","(5.0, 8.2, 8.0)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:04.638822,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.8, 8.0)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:05.899595,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.8, 8.0)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:07.193355,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.6, 7.5)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:08.474586,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 5.8)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.566666666666666)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.833333333333333)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:09.727912,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.675)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:10.955712,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 10.19)"
14-12-2022 19:52:12.120826,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 10.879999999999999)"
14-12-2022 19:52:13.255143,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.571428571428571)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:14.435034,"(13.0, 19.0, 18.357142857142858)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:15.617357,"(13.0, 19.0, 18.357142857142858)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.628571428571428)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:16.844671,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.4)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:18.042219,"(13.0, 19.0, 18.0)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.8125)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.6)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 10.879999999999999)"
14-12-2022 19:52:19.286439,"(13.0, 19.0, 18.2)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.6923076923076925)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 3.971428571428571)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.0, 11.675)"
14-12-2022 19:52:20.556161,"(13.0, 19.0, 18.416666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.0, 5.6923076923076925)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 3.971428571428571)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:21.819366,"(13.0, 19.0, 18.416666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 3.971428571428571)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:23.097750,"(13.0, 19.0, 18.416666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 3.971428571428571)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:24.325075,"(13.0, 19.0, 18.416666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 3.971428571428571)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:25.499833,"(13.0, 19.0, 18.416666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.1)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:26.760495,"(13.0, 19.0, 18.666666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.1375)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:27.906365,"(13.0, 19.0, 18.666666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.5, 13.833333333333334)","(3.6, 5.0, 4.1375)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:29.100631,"(13.0, 19.0, 18.666666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.0, 12.75)","(3.6, 5.0, 4.1375)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:30.357714,"(13.0, 19.0, 18.666666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.6)","(10.0, 15.0, 12.75)","(3.6, 5.0, 4.1375)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
14-12-2022 19:52:31.581026,"(13.0, 19.0, 18.666666666666668)","(31.0, 42.0, 36.666666666666664)","(4.6, 7.2, 6.4399999999999995)","(5.0, 8.4, 7.4)","(6.5, 7.8, 7.266666666666667)","(10.0, 15.0, 12.75)","(3.6, 5.0, 4.816666666666666)","(7.0, 9.8, 7.8500000000000005)","(7.0, 12.5, 11.675)"
