,Responder,Krystal Bale,Edi Bale,Deep Purple,Pest Management,Kippy Bale,Daimler Bale,Lets Embrace
12-01-2023 18:26:48.952039,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 40.0, 39.48148148148148)","(51.0, 140.0, 113.33333333333333)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.466666666666667)","(10.0, 25.0, 23.53333333333333)","(21.0, 42.0, 40.42857142857143)"
12-01-2023 18:26:50.092909,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 40.0, 39.48148148148148)","(51.0, 140.0, 113.33333333333333)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.466666666666667)","(10.0, 25.0, 23.53333333333333)","(21.0, 42.0, 40.63157894736842)"
12-01-2023 18:26:51.299263,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 40.0, 39.48148148148148)","(51.0, 140.0, 110.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 25.0, 24.153846153846153)","(21.0, 42.0, 40.63157894736842)"
12-01-2023 18:26:52.590471,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 40.0, 33.22222222222222)","(51.0, 140.0, 116.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 25.0, 23.53333333333333)","(21.0, 42.0, 40.63157894736842)"
12-01-2023 18:26:53.796190,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 36.0, 33.7037037037037)","(51.0, 140.0, 120.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 25.0, 23.53333333333333)","(21.0, 42.0, 40.333333333333336)"
12-01-2023 18:26:54.869663,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 33.7037037037037)","(51.0, 130.0, 115.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 25.0, 24.153846153846153)","(21.0, 42.0, 40.333333333333336)"
12-01-2023 18:26:56.213550,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 32.0, 31.2)","(51.0, 140.0, 120.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 25.0, 25.0)","(21.0, 42.0, 40.333333333333336)"
12-01-2023 18:26:57.542563,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 32.0, 34.18181818181818)","(51.0, 140.0, 116.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 26.0, 25.61111111111111)","(21.0, 42.0, 40.333333333333336)"
12-01-2023 18:26:58.763024,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 36.0, 33.829787234042556)","(51.0, 140.0, 116.0)","(5.0, 8.0, 7.363636363636363)","(5.5, 9.6, 9.48)","(10.0, 27.0, 23.0)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:26:59.919353,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 33.53846153846154)","(51.0, 140.0, 116.0)","(5.0, 8.0, 7.327868852459017)","(5.5, 9.6, 9.48)","(10.0, 26.0, 26.67391304347826)","(21.0, 42.0, 40.18181818181818)"
12-01-2023 18:27:01.098827,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 140.0, 120.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 26.67391304347826)","(21.0, 42.0, 40.18181818181818)"
12-01-2023 18:27:02.306627,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 130.0, 110.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 26.67391304347826)","(21.0, 42.0, 40.18181818181818)"
12-01-2023 18:27:03.495097,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 140.0, 110.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 26.67391304347826)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:04.724472,"(1.5, 1.75, 1.7358823529411764)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 140.0, 120.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 26.67391304347826)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:05.897146,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 33.53846153846154)","(51.0, 130.0, 115.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 26.67391304347826)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:07.059547,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 130.0, 110.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 25.61111111111111)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:08.260609,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 33.53846153846154)","(51.0, 140.0, 115.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 24.65625)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:09.377667,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 33.53846153846154)","(51.0, 130.0, 115.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 24.65625)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:10.467260,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 130.0, 120.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 25.61111111111111)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:11.650296,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 20.333333333333332)","(19.0, 34.0, 32.87719298245614)","(51.0, 130.0, 120.0)","(5.0, 8.0, 7.32258064516129)","(5.5, 9.6, 9.48)","(10.0, 27.0, 24.794117647058822)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:12.870883,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 19.903225806451612)","(19.0, 34.0, 32.87719298245614)","(51.0, 130.0, 120.0)","(5.0, 8.0, 7.277777777777778)","(5.5, 9.6, 9.48)","(10.0, 27.0, 24.794117647058822)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:14.095548,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 19.903225806451612)","(19.0, 34.0, 33.261538461538464)","(51.0, 130.0, 120.0)","(5.0, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(10.0, 27.0, 26.03846153846154)","(21.0, 42.0, 40.142857142857146)"
12-01-2023 18:27:15.270840,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 19.903225806451612)","(19.0, 38.0, 36.892307692307696)","(51.0, 130.0, 120.0)","(5.0, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.03846153846154)","(21.0, 42.0, 40.083333333333336)"
12-01-2023 18:27:16.334527,"(1.5, 1.75, 1.7438461538461538)","(19.0, 23.0, 19.77777777777778)","(19.0, 38.0, 37.0625)","(51.0, 130.0, 115.0)","(5.0, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 21.615384615384617)","(21.0, 42.0, 40.1)"
12-01-2023 18:27:17.538839,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(19.0, 38.0, 34.333333333333336)","(51.0, 130.0, 120.0)","(5.0, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.125)","(21.0, 42.0, 40.1)"
12-01-2023 18:27:18.798650,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 34.333333333333336)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.73076923076923)","(21.0, 42.0, 40.1)"
12-01-2023 18:27:20.058066,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.38235294117647)","(51.0, 130.0, 115.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.73076923076923)","(21.0, 42.0, 40.1)"
12-01-2023 18:27:21.317390,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 35.17948717948718)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.73076923076923)","(21.0, 42.0, 40.1)"
12-01-2023 18:27:22.521100,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.75)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.78125)","(21.0, 42.0, 35.63636363636364)"
12-01-2023 18:27:23.727986,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.75)","(51.0, 130.0, 115.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 36.21052631578947)"
12-01-2023 18:27:25.047385,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 35.755102040816325)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.504)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 37.6)"
12-01-2023 18:27:26.323672,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.75)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 37.0)"
12-01-2023 18:27:27.561976,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.75)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 37.0)"
12-01-2023 18:27:28.732276,"(1.5, 1.75, 1.7461538461538462)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 35.755102040816325)","(51.0, 130.0, 120.0)","(5.5, 8.0, 7.277777777777778)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 37.0)"
12-01-2023 18:27:30.073053,"(1.5, 1.75, 1.7225882352941175)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 35.755102040816325)","(51.0, 130.0, 115.0)","(5.5, 8.0, 7.444444444444445)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 35.07692307692308)"
12-01-2023 18:27:31.550205,"(1.5, 1.78, 1.7232558139534884)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.75)","(51.0, 130.0, 120.0)","(5.5, 7.8, 7.444444444444445)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 35.07692307692308)"
12-01-2023 18:27:32.670123,"(1.5, 1.78, 1.7172058823529412)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.75)","(51.0, 130.0, 120.0)","(5.5, 7.8, 7.413793103448276)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78125)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:33.805896,"(1.5, 1.77, 1.7309999999999999)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 35.0)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.413793103448276)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78787878787879)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:35.047872,"(1.5, 1.77, 1.7166666666666666)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.03225806451613)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.413793103448276)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78787878787879)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:36.284950,"(1.5, 1.77, 1.7282608695652173)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.26829268292683)","(51.0, 130.0, 115.0)","(5.5, 7.6, 7.3076923076923075)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.78787878787879)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:37.365390,"(1.5, 1.77, 1.7282608695652173)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.26829268292683)","(51.0, 130.0, 115.0)","(5.5, 7.6, 7.3076923076923075)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.77777777777778)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:38.490252,"(1.5, 1.77, 1.7166666666666666)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.095238095238095)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 25.875)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:39.726064,"(1.5, 1.77, 1.7282608695652173)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.18918918918919)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.77777777777778)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:40.930181,"(1.5, 1.76, 1.7433333333333334)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.13953488372093)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.647058823529413)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:42.085435,"(1.5, 1.73, 1.728846153846154)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.21052631578947)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.05263157894737)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:43.226553,"(1.5, 1.73, 1.728846153846154)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.13953488372093)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.81818181818182)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:44.526446,"(1.5, 1.72, 1.7192307692307691)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 35.793103448275865)","(51.0, 130.0, 115.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.81818181818182)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:45.756917,"(1.5, 1.72, 1.7192307692307691)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.95652173913044)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.05263157894737)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:47.045410,"(1.5, 1.72, 1.7192)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.172413793103445)","(51.0, 130.0, 115.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.81818181818182)","(21.0, 40.0, 35.2)"
12-01-2023 18:27:48.214421,"(1.5, 1.72, 1.7192)","(19.0, 23.0, 19.77777777777778)","(20.0, 38.0, 37.172413793103445)","(51.0, 130.0, 115.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.81818181818182)","(21.0, 40.0, 35.55555555555556)"
12-01-2023 18:27:49.275077,"(1.5, 1.72, 1.7192)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 36.11764705882353)","(51.0, 130.0, 120.0)","(5.5, 7.6, 7.244897959183674)","(5.5, 9.6, 9.495652173913044)","(11.0, 27.0, 26.81818181818182)","(21.0, 40.0, 35.55555555555556)"
12-01-2023 18:27:50.444521,"(1.5, 1.71, 1.7093333333333334)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.0)","(51.0, 130.0, 108.0)","(5.5, 7.6, 7.300000000000001)","(5.5, 9.6, 9.482926829268292)","(11.0, 27.0, 26.785714285714285)","(21.0, 40.0, 35.55555555555556)"
12-01-2023 18:27:51.675139,"(1.5, 1.71, 1.7091176470588234)","(19.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.03225806451613)","(51.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.230769230769231)","(5.5, 9.6, 9.133333333333333)","(11.0, 27.0, 26.0)","(21.0, 40.0, 36.0)"
12-01-2023 18:27:52.959270,"(1.5, 1.72, 1.7167567567567568)","(17.0, 23.0, 19.903225806451612)","(20.0, 38.0, 37.76744186046511)","(41.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.230769230769231)","(5.5, 9.6, 9.34074074074074)","(11.0, 27.0, 26.375)","(21.0, 40.0, 35.096774193548384)"
12-01-2023 18:27:54.103440,"(1.5, 1.71, 1.7083333333333333)","(17.0, 23.0, 19.903225806451612)","(20.0, 40.0, 37.76744186046511)","(41.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.222222222222222)","(5.5, 9.6, 9.34074074074074)","(11.0, 27.0, 26.375)","(21.0, 40.0, 35.096774193548384)"
12-01-2023 18:27:55.254088,"(1.5, 1.72, 1.7177777777777778)","(17.0, 23.0, 19.903225806451612)","(20.0, 40.0, 37.27659574468085)","(41.0, 140.0, 108.0)","(5.5, 7.4, 7.222222222222222)","(5.5, 9.6, 9.34074074074074)","(11.0, 27.0, 26.375)","(21.0, 40.0, 35.096774193548384)"
12-01-2023 18:27:56.474518,"(1.5, 1.72, 1.7157894736842105)","(17.0, 23.0, 19.903225806451612)","(20.0, 40.0, 37.27659574468085)","(41.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.222222222222222)","(5.5, 9.6, 9.47037037037037)","(11.0, 27.0, 24.75)","(21.0, 40.0, 34.37037037037037)"
12-01-2023 18:27:57.587003,"(1.5, 1.72, 1.696)","(17.0, 23.0, 19.903225806451612)","(20.0, 40.0, 37.27659574468085)","(41.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.222222222222222)","(5.5, 9.6, 9.473684210526315)","(11.0, 28.0, 23.571428571428573)","(21.0, 40.0, 33.28)"
12-01-2023 18:27:58.608200,"(1.5, 1.7, 1.6966666666666665)","(17.0, 21.0, 19.77777777777778)","(20.0, 40.0, 37.333333333333336)","(41.0, 130.0, 103.75)","(5.5, 7.4, 7.222222222222222)","(5.5, 9.6, 9.473684210526315)","(11.0, 25.0, 23.571428571428573)","(21.0, 36.0, 33.28)"
12-01-2023 18:27:59.754724,"(1.5, 1.69, 1.6814285714285713)","(17.0, 21.0, 19.77777777777778)","(20.0, 40.0, 37.6)","(41.0, 120.0, 110.0)","(5.5, 7.2, 7.1)","(5.5, 9.6, 9.585714285714285)","(11.0, 25.0, 23.928571428571427)","(21.0, 36.0, 33.333333333333336)"
12-01-2023 18:28:00.986632,"(1.5, 1.68, 1.66)","(17.0, 21.0, 19.77777777777778)","(20.0, 40.0, 37.6)","(41.0, 120.0, 106.66666666666667)","(5.5, 7.2, 7.1)","(5.5, 9.8, 9.5)","(11.0, 25.0, 23.928571428571427)","(21.0, 36.0, 32.94117647058823)"
12-01-2023 18:28:02.150463,"(1.5, 1.69, 1.6870731707317073)","(17.0, 21.0, 19.77777777777778)","(20.0, 40.0, 37.6)","(41.0, 120.0, 110.0)","(5.5, 7.2, 7.121739130434783)","(5.5, 9.8, 9.583333333333334)","(11.0, 25.0, 23.928571428571427)","(21.0, 36.0, 32.94117647058823)"
12-01-2023 18:28:03.254097,"(1.5, 1.69, 1.685897435897436)","(17.0, 21.0, 19.77777777777778)","(20.0, 40.0, 37.6)","(41.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.121739130434783)","(5.5, 10.5, 9.858333333333334)","(11.0, 25.0, 25.214285714285715)","(21.0, 36.0, 33.0)"
12-01-2023 18:28:04.372377,"(1.5, 1.69, 1.6878378378378378)","(17.0, 23.0, 19.903225806451612)","(20.0, 40.0, 37.6)","(41.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.121739130434783)","(5.5, 10.5, 9.858333333333334)","(11.0, 27.0, 26.31818181818182)","(21.0, 36.0, 33.0)"
12-01-2023 18:28:05.523771,"(1.5, 1.69, 1.67)","(17.0, 23.0, 19.8)","(20.0, 40.0, 37.6)","(41.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.121739130434783)","(5.5, 10.5, 9.9)","(11.0, 27.0, 26.625)","(21.0, 36.0, 33.0)"
12-01-2023 18:28:06.644063,"(1.5, 1.69, 1.6633333333333333)","(17.0, 23.0, 19.8)","(20.0, 40.0, 37.6)","(41.0, 120.0, 110.0)","(5.5, 7.2, 7.121739130434783)","(5.5, 10.0, 10.333333333333334)","(11.0, 27.0, 25.0)","(21.0, 36.0, 33.333333333333336)"
12-01-2023 18:28:07.733362,"(1.5, 1.66, 1.6533333333333333)","(17.0, 21.0, 19.451612903225808)","(20.0, 40.0, 37.6)","(41.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.1)","(5.5, 10.5, 10.40625)","(11.0, 27.0, 25.727272727272727)","(21.0, 34.0, 33.333333333333336)"
12-01-2023 18:28:08.869295,"(1.5, 1.66, 1.6466666666666665)","(17.0, 21.0, 19.5)","(20.0, 40.0, 37.6)","(41.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.1)","(5.5, 10.5, 10.590909090909092)","(11.0, 28.0, 27.5)","(21.0, 34.0, 33.0)"
12-01-2023 18:28:10.012653,"(1.5, 1.66, 1.6466666666666665)","(17.0, 21.0, 19.5)","(20.0, 40.0, 37.6)","(41.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.1)","(5.5, 11.0, 10.590909090909092)","(11.0, 29.0, 25.727272727272727)","(21.0, 34.0, 29.416666666666668)"
12-01-2023 18:28:11.150668,"(1.45, 1.66, 1.645)","(17.0, 21.0, 19.5)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.1)","(6.5, 11.0, 10.526315789473685)","(13.0, 28.0, 28.25)","(26.0, 34.0, 30.31578947368421)"
12-01-2023 18:28:12.342399,"(1.45, 1.66, 1.64)","(17.0, 21.0, 19.636363636363637)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.1)","(6.5, 11.0, 10.526315789473685)","(13.0, 30.0, 26.23076923076923)","(26.0, 34.0, 31.916666666666668)"
12-01-2023 18:28:13.353175,"(1.45, 1.67, 1.65875)","(17.0, 21.0, 19.56)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.0875)","(6.5, 11.0, 10.678571428571429)","(13.0, 30.0, 25.625)","(26.0, 34.0, 30.428571428571427)"
12-01-2023 18:28:14.409866,"(1.45, 1.67, 1.6566666666666665)","(17.0, 21.0, 19.466666666666665)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.0875)","(6.5, 11.0, 10.678571428571429)","(13.0, 30.0, 28.545454545454547)","(26.0, 34.0, 30.5)"
12-01-2023 18:28:15.610664,"(1.45, 1.67, 1.661111111111111)","(17.0, 20.0, 19.444444444444443)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.175)","(6.5, 11.0, 10.75)","(13.0, 29.0, 28.666666666666664)","(26.0, 32.0, 32.333333333333336)"
12-01-2023 18:28:16.766487,"(1.45, 1.67, 1.6638461538461538)","(17.0, 20.0, 18.61111111111111)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.175)","(6.5, 11.0, 10.75)","(13.0, 29.0, 28.545454545454547)","(26.0, 34.0, 32.25)"
12-01-2023 18:28:17.931443,"(1.45, 1.67, 1.6638461538461538)","(17.0, 20.0, 18.125)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.2, 7.325)","(6.5, 11.0, 10.95)","(13.0, 29.0, 28.615384615384617)","(26.0, 34.0, 30.428571428571427)"
12-01-2023 18:28:19.097559,"(1.45, 1.67, 1.658)","(17.0, 20.0, 17.941176470588236)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.4, 7.325)","(6.5, 11.0, 10.958333333333334)","(13.0, 29.0, 28.615384615384617)","(26.0, 34.0, 31.36842105263158)"
12-01-2023 18:28:20.273545,"(1.45, 1.66, 1.64)","(17.0, 20.0, 17.941176470588236)","(21.0, 40.0, 37.6)","(51.0, 120.0, 113.33333333333333)","(5.5, 7.4, 7.325)","(6.5, 11.0, 10.970588235294118)","(13.0, 29.0, 27.25)","(26.0, 34.0, 31.36842105263158)"
12-01-2023 18:28:21.431961,"(1.45, 1.65, 1.64)","(17.0, 20.0, 18.75)","(21.0, 40.0, 37.6)","(51.0, 120.0, 110.0)","(5.5, 7.4, 7.103225806451613)","(6.5, 11.0, 11.38888888888889)","(13.0, 30.0, 27.12)","(26.0, 34.0, 30.904761904761905)"
12-01-2023 18:28:22.615649,"(1.45, 1.65, 1.64)","(17.0, 20.0, 18.26923076923077)","(21.0, 40.0, 37.6)","(51.0, 120.0, 110.0)","(5.5, 7.4, 7.133333333333334)","(6.5, 11.5, 11.38888888888889)","(13.0, 30.0, 27.333333333333332)","(26.0, 34.0, 31.045454545454547)"
12-01-2023 18:28:23.670889,"(1.45, 1.65, 1.64)","(16.0, 20.0, 18.26923076923077)","(21.0, 40.0, 38.114285714285714)","(51.0, 120.0, 110.0)","(5.5, 7.4, 7.133333333333334)","(6.5, 11.5, 11.366666666666667)","(13.0, 30.0, 26.785714285714285)","(26.0, 34.0, 30.57894736842105)"
12-01-2023 18:28:24.756700,"(1.45, 1.65, 1.6481818181818182)","(16.0, 18.5, 17.9)","(21.0, 40.0, 37.6)","(51.0, 120.0, 110.0)","(5.5, 7.4, 7.133333333333334)","(6.5, 11.5, 11.366666666666667)","(13.0, 27.0, 26.785714285714285)","(26.0, 34.0, 31.045454545454547)"
