,Sweet Succulent,Sebon Toe Less,Club Supreme,Red Tides,Zing Zang Lass,Princess Storm,Molly Palms,Slam Dunker
07-01-2023 10:33:21.206494,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 16.75)","(6.0, 11.0, 7.1)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 19.418181818181818)"
07-01-2023 10:33:22.505143,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 16.75)","(6.0, 11.0, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 19.418181818181818)"
07-01-2023 10:33:23.845674,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 16.75)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 19.418181818181818)"
07-01-2023 10:33:24.954087,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 16.75)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.057142857142857)"
07-01-2023 10:33:26.115718,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 16.75)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 19.490909090909092)"
07-01-2023 10:33:27.295031,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 16.75)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 19.490909090909092)"
07-01-2023 10:33:28.465853,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 25.272727272727273)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 19.490909090909092)"
07-01-2023 10:33:29.731320,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 13.49090909090909)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.4)"
07-01-2023 10:33:30.914872,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 13.02)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.0)"
07-01-2023 10:33:32.046038,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 13.618181818181817)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.0)"
07-01-2023 10:33:33.220200,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 17.752000000000002)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.0)"
07-01-2023 10:33:34.452050,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 13.16)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.0)"
07-01-2023 10:33:35.710541,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 14.0)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 18.0)"
07-01-2023 10:33:37.101837,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 28.75)","(10.0, 21.0, 17.2)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.81111111111111)","(7.0, 22.0, 17.583333333333336)"
07-01-2023 10:33:38.384364,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 19.0, 15.444444444444445)","(6.0, 10.5, 9.325)","(4.0, 6.8, 6.22)","(6.0, 9.2, 8.988888888888889)","(7.0, 19.5, 18.155555555555555)"
07-01-2023 10:33:39.740514,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 18.155555555555555)"
07-01-2023 10:33:41.299124,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 18.155555555555555)"
07-01-2023 10:33:42.613521,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 16.833333333333336)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 18.155555555555555)"
07-01-2023 10:33:44.180087,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 14.88888888888889)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.4)"
07-01-2023 10:33:45.482548,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 14.88888888888889)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.457142857142856)"
07-01-2023 10:33:46.719549,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 14.88888888888889)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:47.971245,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:49.150681,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:50.350703,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:51.573104,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:52.852133,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:54.108285,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:55.320110,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:56.498282,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:57.747068,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:33:58.978203,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:34:00.272192,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.166666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:34:01.555942,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:34:02.649678,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.514285714285712)"
07-01-2023 10:34:03.768018,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 16.36)"
07-01-2023 10:34:04.939594,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.628571428571426)"
07-01-2023 10:34:06.130777,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.628571428571426)"
07-01-2023 10:34:07.324693,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.444444444444445)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 17.628571428571426)"
07-01-2023 10:34:08.494479,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.722222222222221)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 16.36)"
07-01-2023 10:34:09.547640,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 21.0, 18.2)"
07-01-2023 10:34:10.737207,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:11.995085,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:13.159211,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:14.427726,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:15.622973,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:16.805399,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:18.060888,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:19.240775,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:20.372639,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.2)"
07-01-2023 10:34:21.645139,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:22.904183,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:24.057444,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:25.212272,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:26.391585,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:27.482893,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:28.673138,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:29.899078,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:31.061783,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.233333333333334)"
07-01-2023 10:34:32.241130,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:33.331715,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:34.482221,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:35.483504,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:36.630022,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:37.799719,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 13.5)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:38.861279,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 11.666666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 17.96)"
07-01-2023 10:34:40.007661,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 11.666666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.75)"
07-01-2023 10:34:41.136442,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 11.666666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 18.75)"
07-01-2023 10:34:42.242335,"(6.0, 9.2, 7.72)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 11.666666666666668)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:43.445655,"(6.0, 9.2, 6.733333333333333)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:44.719389,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:45.920357,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:47.107762,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:48.385804,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:49.578436,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:50.746685,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:51.920970,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:53.066746,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:54.197769,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.22)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:55.399697,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.90909090909091)","(6.0, 10.5, 8.966666666666667)","(4.0, 6.8, 6.0875)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:56.728075,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 16.625)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:58.036457,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 16.625)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:34:59.264185,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 16.625)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:35:00.475965,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 16.625)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:35:01.717138,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.722222222222221)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:35:02.926984,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.722222222222221)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
07-01-2023 10:35:04.036116,"(6.0, 9.4, 6.8)","(3.9, 5.3, 4.126666666666667)","(18.0, 50.0, 22.8)","(10.0, 21.0, 15.722222222222221)","(6.0, 10.5, 9.9375)","(4.0, 6.8, 6.177777777777778)","(6.0, 9.4, 8.988888888888889)","(7.0, 20.0, 15.0)"
