,Rippa Buddy,Far Too Tempting,Tsegay,And Then,Bloomin Crafty
04-01-2023 12:50:30.921945,"(10.0, 16.0, 14.363636363636363)","(1.5, 1.82, 1.7963934426229509)","(19.0, 48.0, 33.75)","(6.5, 9.8, 8.49090909090909)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:31.747981,"(10.0, 16.0, 14.363636363636363)","(1.5, 1.82, 1.7963934426229509)","(19.0, 48.0, 33.75)","(6.5, 9.8, 8.49090909090909)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:32.627250,"(10.0, 16.0, 14.363636363636363)","(1.5, 1.81, 1.798)","(19.0, 48.0, 33.75)","(6.5, 9.8, 8.49090909090909)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:33.500630,"(10.0, 16.0, 14.928571428571429)","(1.5, 1.81, 1.7310526315789474)","(19.0, 48.0, 33.75)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:34.320434,"(10.0, 16.0, 15.0625)","(1.5, 1.81, 1.7310526315789474)","(19.0, 48.0, 33.75)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:35.101635,"(10.0, 16.0, 15.0625)","(1.5, 1.81, 1.7310526315789474)","(19.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:35.933998,"(10.0, 16.0, 15.0625)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:36.851242,"(10.0, 16.0, 14.26923076923077)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:37.811571,"(10.0, 16.0, 15.0)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:38.730025,"(10.0, 16.0, 15.0)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:39.651017,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:40.485638,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:41.323768,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:42.238929,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:43.135846,"(10.0, 16.0, 15.5)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:43.952862,"(10.0, 16.0, 15.333333333333334)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:44.807486,"(10.0, 16.0, 15.333333333333334)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:45.739928,"(10.0, 16.0, 15.333333333333334)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:46.595769,"(10.0, 16.0, 15.333333333333334)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:47.454732,"(10.0, 15.5, 15.285714285714285)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:48.275109,"(10.0, 15.5, 15.285714285714285)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:49.143918,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:49.963560,"(10.0, 15.5, 15.285714285714285)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.2, 4.975)"
04-01-2023 12:50:50.871127,"(10.0, 15.5, 15.285714285714285)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.885714285714285)"
04-01-2023 12:50:51.751564,"(10.0, 16.0, 15.846153846153847)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.885714285714285)"
04-01-2023 12:50:52.568953,"(10.0, 16.0, 15.846153846153847)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.885714285714285)"
04-01-2023 12:50:53.370381,"(10.0, 16.0, 15.846153846153847)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.885714285714285)"
04-01-2023 12:50:54.164442,"(10.0, 16.0, 15.846153846153847)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.885714285714285)"
04-01-2023 12:50:55.019009,"(10.0, 15.5, 15.285714285714285)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.885714285714285)"
04-01-2023 12:50:56.067606,"(10.0, 15.5, 15.285714285714285)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.0, 4.949999999999999)"
04-01-2023 12:50:56.949651,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:50:57.836865,"(10.0, 15.5, 15.227272727272727)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.771428571428572)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:50:58.644026,"(10.0, 16.0, 15.8)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:50:59.548301,"(10.0, 18.0, 17.25)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:00.407476,"(10.0, 17.5, 16.52777777777778)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:01.263128,"(10.0, 17.5, 16.52777777777778)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:02.123779,"(10.0, 17.5, 16.52777777777778)","(1.5, 1.81, 1.7281818181818183)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:02.970479,"(10.0, 17.0, 16.6)","(1.5, 1.81, 1.7335294117647058)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:03.903451,"(10.0, 17.0, 16.05263157894737)","(1.5, 1.81, 1.7869354838709677)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.8)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:04.703786,"(10.0, 17.0, 15.772727272727273)","(1.5, 1.81, 1.788)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.8)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:05.499521,"(10.0, 17.0, 15.772727272727273)","(1.5, 1.81, 1.788)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:06.319594,"(10.0, 17.0, 15.772727272727273)","(1.5, 1.81, 1.788)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.949999999999999)"
04-01-2023 12:51:07.169483,"(10.0, 16.5, 16.166666666666668)","(1.5, 1.81, 1.788)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.716666666666667)"
04-01-2023 12:51:08.023812,"(10.0, 16.5, 16.166666666666668)","(1.5, 1.81, 1.7817142857142858)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:08.879534,"(10.0, 16.5, 16.166666666666668)","(1.5, 1.81, 1.7817142857142858)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:09.759146,"(10.0, 16.5, 16.166666666666668)","(1.5, 1.81, 1.7817142857142858)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:10.551563,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.81, 1.7817142857142858)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:11.356717,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.81, 1.7817142857142858)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:12.166058,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 30.857142857142858)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:13.027629,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:13.882323,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:14.726592,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:15.585528,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:16.458905,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:17.248781,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:18.050501,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:18.869940,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:19.698559,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:20.534574,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:21.338295,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:22.176590,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:22.998721,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:23.870201,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:24.707130,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:25.561437,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:26.346347,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:27.157025,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:28.007384,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:28.882095,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:29.706672,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:30.555601,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:31.355069,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:32.142741,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:32.966997,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 8.9)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:33.790892,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:34.622335,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:35.420922,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:36.287737,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:37.121211,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:37.915174,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:38.741110,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:39.569391,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:40.368770,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:41.242552,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:42.140567,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.713076923076923)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:43.076286,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:44.054799,"(10.0, 16.0, 15.733333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:44.918291,"(10.0, 16.0, 15.8)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:45.820238,"(10.0, 16.0, 15.857142857142858)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:46.810049,"(10.0, 16.0, 14.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:47.674382,"(10.0, 16.0, 13.5)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:48.479458,"(10.0, 16.0, 13.5)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:49.289853,"(10.0, 16.0, 13.5)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:50.140190,"(10.0, 16.0, 13.5)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:51.025219,"(10.0, 16.0, 13.5)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:51.907729,"(10.0, 16.0, 13.5)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:52.707750,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:53.536193,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:54.409472,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:55.335719,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:56.195421,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:57.005213,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:57.848317,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:58.833748,"(10.0, 16.0, 13.333333333333334)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:51:59.814846,"(10.0, 16.0, 15.25)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 34.666666666666664)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:00.742280,"(10.0, 16.0, 15.205882352941176)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.66666666666667)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:01.738322,"(10.0, 16.0, 15.205882352941176)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.66666666666667)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:02.615623,"(10.0, 16.0, 12.85)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.66666666666667)","(6.5, 9.8, 9.145454545454546)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:03.641384,"(10.0, 16.0, 14.2)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 40.4)","(6.5, 9.8, 8.733333333333333)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:04.575779,"(10.0, 16.0, 14.2)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 40.4)","(6.5, 9.8, 9.04)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:05.484638,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 40.4)","(6.5, 9.6, 9.04)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:06.394504,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 40.4)","(6.5, 9.6, 8.666666666666666)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:07.318555,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.72727272727273)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:08.199581,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.72727272727273)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:09.110711,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.72727272727273)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:09.939019,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.72727272727273)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:10.786431,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 44.72727272727273)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:11.751069,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 45.45454545454545)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:12.774551,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 45.45454545454545)","(6.5, 9.6, 9.272727272727272)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:13.762924,"(10.0, 16.0, 14.75)","(1.5, 1.73, 1.7207042253521128)","(20.0, 48.0, 45.45454545454545)","(6.5, 9.6, 9.272727272727272)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:14.571759,"(10.0, 15.5, 14.558823529411764)","(1.5, 1.73, 1.7207042253521128)","(20.0, 46.0, 41.714285714285715)","(6.5, 9.6, 9.107692307692307)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:15.401601,"(10.0, 15.5, 14.558823529411764)","(1.5, 1.73, 1.7207042253521128)","(20.0, 50.0, 47.09090909090909)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:16.374787,"(10.0, 15.5, 14.558823529411764)","(1.5, 1.73, 1.7207042253521128)","(20.0, 50.0, 47.09090909090909)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
04-01-2023 12:52:17.308072,"(10.0, 15.5, 14.558823529411764)","(1.5, 1.73, 1.7207042253521128)","(20.0, 50.0, 47.09090909090909)","(6.5, 9.6, 9.2)","(4.0, 5.3, 4.8)"
