,Flying G,Indian Sky,Crooked Fellow,Rodeo Champ,Captain Dozer,J Fs Senna,Fort Hood,Rowdy River
08-12-2022 14:45:57.184090,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.4, 6.066666666666667)","(5.5, 6.8, 6.4799999999999995)","(5.0, 5.9, 5.488235294117647)","(3.5, 4.9, 4.800000000000001)","(17.0, 38.0, 32.0)","(15.0, 36.0, 26.666666666666668)"
08-12-2022 14:45:58.444293,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.4, 6.066666666666667)","(5.5, 6.8, 6.4799999999999995)","(5.0, 5.9, 5.488235294117647)","(3.5, 4.9, 4.800000000000001)","(17.0, 38.0, 32.0)","(15.0, 36.0, 27.75)"
08-12-2022 14:45:59.669335,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.4, 6.066666666666667)","(5.5, 6.8, 6.4799999999999995)","(5.0, 5.9, 5.9)","(3.5, 4.9, 4.800000000000001)","(17.0, 38.0, 32.0)","(15.0, 36.0, 33.166666666666664)"
08-12-2022 14:46:00.897618,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.4, 6.066666666666667)","(5.5, 6.8, 6.4799999999999995)","(4.8, 6.0, 5.9)","(3.6, 4.9, 4.800000000000001)","(17.0, 38.0, 32.0)","(15.0, 40.0, 33.166666666666664)"
08-12-2022 14:46:02.115726,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.4, 6.171428571428572)","(5.5, 6.8, 6.266666666666667)","(4.8, 6.4, 5.446666666666666)","(3.6, 4.9, 4.800000000000001)","(17.0, 38.0, 33.2)","(15.0, 40.0, 33.166666666666664)"
08-12-2022 14:46:03.327247,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.2, 5.92)","(5.5, 6.8, 6.266666666666667)","(4.8, 5.9, 5.385714285714285)","(3.6, 4.9, 4.785714285714286)","(17.0, 36.0, 32.0)","(15.0, 44.0, 31.5)"
08-12-2022 14:46:04.489252,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.9)","(6.0, 6.4, 5.92)","(5.5, 6.8, 6.266666666666667)","(4.8, 5.9, 5.385714285714285)","(3.6, 4.9, 4.785714285714286)","(17.0, 38.0, 32.0)","(15.0, 44.0, 31.5)"
08-12-2022 14:46:05.593949,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.866666666666666)","(5.5, 6.8, 6.266666666666667)","(4.8, 5.9, 5.385714285714285)","(3.6, 4.9, 4.785714285714286)","(17.0, 38.0, 30.0)","(15.0, 44.0, 31.5)"
08-12-2022 14:46:06.845135,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.76)","(5.5, 6.8, 6.64)","(4.8, 5.9, 5.55)","(3.6, 4.9, 4.785714285714286)","(17.0, 38.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:08.112631,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.638095238095238)","(5.5, 6.8, 6.290909090909091)","(4.8, 5.8, 5.55)","(3.6, 4.9, 4.800000000000001)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:09.385268,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.76)","(5.5, 6.8, 6.290909090909091)","(4.8, 5.8, 5.55)","(3.6, 4.9, 4.800000000000001)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:10.660841,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.76)","(5.5, 6.8, 6.290909090909091)","(4.8, 5.8, 5.55)","(3.6, 4.9, 4.800000000000001)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:11.908680,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.76)","(5.5, 6.8, 6.290909090909091)","(4.8, 5.8, 5.55)","(3.6, 4.9, 4.711111111111111)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:13.113196,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(6.0, 6.4, 5.76)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.55)","(3.7, 4.8, 4.711111111111111)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:14.297927,"(9.0, 15.5, 14.833333333333334)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.6499999999999995)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.55)","(3.7, 4.8, 4.711111111111111)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:15.445479,"(9.0, 15.5, 14.833333333333334)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.64)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.65)","(3.7, 4.8, 4.711111111111111)","(17.0, 44.0, 29.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:16.615680,"(9.0, 15.5, 14.5)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.638095238095238)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.65)","(3.7, 4.8, 4.711111111111111)","(17.0, 44.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:17.846154,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.638095238095238)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.65)","(3.7, 4.8, 4.711111111111111)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:19.067944,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.64)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.421052631578948)","(3.7, 4.8, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:20.253706,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.64)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.9, 5.44)","(3.7, 5.0, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:21.556337,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.654545454545454)","(5.5, 6.8, 6.290909090909091)","(4.6, 6.0, 5.44)","(3.7, 5.0, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:23.042786,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.654545454545454)","(5.5, 6.8, 6.290909090909091)","(4.6, 6.0, 5.44)","(3.7, 5.0, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:24.355184,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.654545454545454)","(5.5, 6.8, 6.290909090909091)","(4.6, 6.0, 5.44)","(3.7, 5.0, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:25.603290,"(9.0, 15.5, 15.1)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.654545454545454)","(5.5, 6.8, 6.290909090909091)","(4.6, 6.0, 5.44)","(3.7, 5.0, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:26.900644,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.654545454545454)","(5.5, 6.8, 6.290909090909091)","(4.6, 6.0, 5.44)","(3.7, 5.0, 4.75)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:28.240442,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.733333333333333)","(5.5, 6.8, 6.290909090909091)","(4.6, 6.0, 5.62)","(3.7, 5.0, 4.633333333333334)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:29.518190,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.733333333333333)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.9, 5.3)","(3.7, 4.9, 4.800000000000001)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:30.758641,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.866666666666666)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.297297297297297)","(3.7, 4.9, 4.800000000000001)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:31.934205,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.866666666666666)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.8, 5.36)","(3.7, 4.9, 4.800000000000001)","(17.0, 42.0, 35.0)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:33.108166,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.666666666666666)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.6, 5.36)","(3.7, 4.9, 4.800000000000001)","(17.0, 42.0, 30.666666666666668)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:34.285509,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.4, 5.72)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.6, 5.36)","(3.7, 4.9, 4.800000000000001)","(17.0, 44.0, 30.666666666666668)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:35.546783,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.6, 5.575)","(3.7, 4.9, 4.72)","(17.0, 44.0, 30.666666666666668)","(16.0, 44.0, 31.5)"
08-12-2022 14:46:36.755811,"(9.0, 15.5, 14.75)","(6.0, 7.4, 6.98)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.72)","(17.0, 44.0, 30.666666666666668)","(16.0, 44.0, 26.666666666666668)"
08-12-2022 14:46:37.993090,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.714285714285714)","(17.0, 44.0, 30.666666666666668)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:39.216153,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.714285714285714)","(17.0, 44.0, 30.666666666666668)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:40.412003,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.72)","(17.0, 44.0, 30.666666666666668)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:41.622424,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.72)","(17.0, 44.0, 35.0)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:42.944747,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.72)","(17.0, 42.0, 35.0)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:44.295858,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.653333333333333)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.8, 4.769230769230769)","(17.0, 42.0, 35.0)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:45.562421,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.657142857142857)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 5.0, 4.769230769230769)","(17.0, 42.0, 35.0)","(16.0, 42.0, 26.666666666666668)"
08-12-2022 14:46:46.840657,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.644444444444444)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 5.0, 4.769230769230769)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 24.75)"
08-12-2022 14:46:48.109740,"(9.0, 15.5, 15.0)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.644444444444444)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 5.0, 4.769230769230769)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 24.75)"
08-12-2022 14:46:49.382018,"(9.0, 15.5, 15.0)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.72)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 5.0, 4.769230769230769)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 24.75)"
08-12-2022 14:46:50.698676,"(9.0, 15.5, 15.0)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.644444444444444)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 5.0, 4.769230769230769)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 24.75)"
08-12-2022 14:46:51.991598,"(9.0, 15.5, 15.0)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 5.0, 4.800000000000001)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 24.75)"
08-12-2022 14:46:53.265914,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.785714285714286)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 28.8)"
08-12-2022 14:46:54.578271,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.846666666666667)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 28.8)"
08-12-2022 14:46:55.870225,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.846666666666667)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 28.8)"
08-12-2022 14:46:57.107553,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 28.8)"
08-12-2022 14:46:58.324575,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.8)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 28.8)"
08-12-2022 14:46:59.531211,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.866666666666666)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 28.8)"
08-12-2022 14:47:00.764727,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.733333333333333)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 32.666666666666664)","(16.0, 42.0, 25.5)"
08-12-2022 14:47:02.097560,"(9.0, 15.5, 14.75)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 6.066666666666667)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 36.666666666666664)","(16.0, 42.0, 27.333333333333332)"
08-12-2022 14:47:03.535511,"(9.0, 15.5, 14.7)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 6.066666666666667)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 36.666666666666664)","(16.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:04.917937,"(9.0, 15.5, 14.7)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.800000000000001)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(17.0, 42.0, 38.8)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:06.324791,"(10.0, 15.5, 14.7)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.4, 5.800000000000001)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(18.0, 42.0, 38.8)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:07.852846,"(10.0, 15.5, 14.5)","(6.0, 7.4, 7.057142857142857)","(5.5, 6.2, 5.792857142857144)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(18.0, 42.0, 36.666666666666664)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:09.330985,"(10.0, 15.5, 14.5)","(6.0, 7.4, 6.6013422818791945)","(5.5, 6.4, 6.007692307692308)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.0)","(17.0, 42.0, 36.57142857142857)"
08-12-2022 14:47:10.812218,"(10.0, 15.5, 14.5)","(6.0, 6.8, 6.6013422818791945)","(5.5, 6.4, 6.104347826086957)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 33.8)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:12.199734,"(10.0, 15.5, 15.055555555555555)","(6.0, 6.8, 6.6013422818791945)","(5.5, 6.4, 6.104347826086957)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 44.0, 30.5)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:13.633507,"(10.0, 15.5, 15.055555555555555)","(6.0, 6.8, 6.6013422818791945)","(5.5, 6.4, 5.856)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 44.0, 33.8)","(17.0, 42.0, 36.57142857142857)"
08-12-2022 14:47:15.054955,"(10.0, 15.5, 15.055555555555555)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.4, 6.066666666666666)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 44.0, 28.571428571428573)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:16.452085,"(10.0, 15.5, 15.055555555555555)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.2, 6.066666666666666)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 44.0, 28.571428571428573)","(17.0, 42.0, 28.666666666666668)"
08-12-2022 14:47:17.845330,"(10.0, 15.5, 14.75)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.2, 6.066666666666666)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 42.0, 36.8)"
08-12-2022 14:47:19.293899,"(10.0, 15.5, 14.75)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.2, 6.066666666666666)","(5.5, 6.8, 6.278260869565218)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 42.0, 36.8)"
08-12-2022 14:47:20.651287,"(10.0, 15.5, 14.75)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.2, 6.066666666666666)","(5.5, 6.8, 6.270588235294118)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 42.0, 36.8)"
08-12-2022 14:47:22.002389,"(10.0, 15.5, 14.75)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.2, 6.066666666666666)","(5.5, 6.8, 6.270588235294118)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 42.0, 36.8)"
08-12-2022 14:47:23.314446,"(10.0, 15.5, 15.0)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.2, 5.721739130434782)","(5.5, 6.8, 6.28)","(4.6, 5.7, 5.575)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 42.0, 34.5)"
08-12-2022 14:47:24.617141,"(10.0, 15.5, 15.166666666666666)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.0, 5.494736842105263)","(5.5, 6.8, 6.3478260869565215)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 40.0, 36.8)"
08-12-2022 14:47:25.950802,"(10.0, 15.5, 21.0)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.0, 5.494736842105263)","(5.5, 6.8, 6.3478260869565215)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(20.0, 42.0, 39.5)","(17.0, 42.0, 34.5)"
08-12-2022 14:47:27.340174,"(10.0, 22.0, 20.92857142857143)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.0, 5.454545454545455)","(5.5, 6.8, 6.3478260869565215)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(20.0, 42.0, 38.0)","(17.0, 40.0, 34.5)"
08-12-2022 14:47:28.755705,"(10.0, 22.0, 20.125)","(6.0, 6.8, 6.602666666666666)","(5.5, 6.0, 5.566666666666667)","(5.5, 6.8, 6.3478260869565215)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(20.0, 42.0, 38.0)","(17.0, 40.0, 34.5)"
08-12-2022 14:47:30.276461,"(10.0, 22.0, 18.25)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.9, 5.65)","(5.5, 6.8, 6.4)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 42.0, 38.0)","(17.0, 40.0, 34.5)"
08-12-2022 14:47:31.659190,"(10.0, 21.0, 19.555555555555557)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.9, 5.65)","(5.5, 6.6, 6.4)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 42.0, 39.5)","(17.0, 40.0, 36.8)"
08-12-2022 14:47:32.918658,"(10.0, 21.0, 19.555555555555557)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.9, 5.213559322033898)","(5.5, 6.6, 6.053333333333334)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 42.0, 39.5)","(17.0, 42.0, 36.8)"
08-12-2022 14:47:34.192879,"(10.0, 21.0, 19.555555555555557)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.8, 6.053333333333334)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 42.0, 39.5)","(17.0, 42.0, 36.8)"
08-12-2022 14:47:35.660568,"(10.0, 21.0, 19.8)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.8, 6.290909090909091)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 42.0, 40.4)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:37.069109,"(10.0, 21.0, 18.4)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.8, 6.4)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 46.0, 39.2)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:38.421810,"(10.0, 21.0, 18.4)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.6, 6.4)","(4.6, 5.7, 5.628571428571429)","(3.7, 4.9, 4.82)","(18.0, 44.0, 39.2)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:39.778814,"(10.0, 21.0, 18.4)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.6, 6.266666666666667)","(4.6, 5.7, 5.41)","(3.7, 4.9, 4.82)","(18.0, 44.0, 44.0)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:41.183437,"(10.0, 21.0, 19.81818181818182)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.8, 6.4)","(4.6, 5.9, 5.6)","(3.7, 4.9, 4.82)","(18.0, 48.0, 44.0)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:42.612526,"(10.0, 21.0, 19.81818181818182)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.6, 6.4)","(4.6, 5.8, 5.6)","(3.7, 4.9, 4.82)","(18.0, 48.0, 44.0)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:44.042308,"(10.0, 21.0, 19.8)","(6.0, 6.8, 6.602666666666666)","(5.5, 5.4, 5.213559322033898)","(5.5, 6.6, 6.039130434782609)","(4.6, 5.8, 5.41)","(3.7, 4.9, 4.82)","(18.0, 48.0, 41.6)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:45.396280,"(10.0, 21.0, 19.8)","(6.0, 6.8, 6.602941176470588)","(5.5, 5.4, 5.102702702702703)","(5.5, 6.2, 6.039130434782609)","(4.6, 5.9, 5.6)","(3.7, 4.9, 4.827272727272727)","(18.0, 48.0, 41.6)","(17.0, 42.0, 37.666666666666664)"
08-12-2022 14:47:46.991075,"(10.0, 21.0, 18.5)","(6.0, 6.8, 6.602941176470588)","(5.5, 5.4, 5.102702702702703)","(5.5, 6.2, 5.947727272727273)","(4.6, 5.8, 5.666666666666667)","(3.7, 4.9, 4.566666666666667)","(18.0, 48.0, 40.0)","(17.0, 42.0, 36.0)"
08-12-2022 14:47:48.527230,"(10.0, 21.0, 20.09090909090909)","(6.0, 6.8, 6.602941176470588)","(5.5, 5.4, 5.102702702702703)","(5.5, 6.2, 5.947727272727273)","(4.6, 5.8, 5.6)","(3.7, 4.9, 4.7)","(18.0, 48.0, 44.5)","(17.0, 42.0, 36.0)"
