,Stylish Memphis Nz,Izaha,Artillery,Ranger Bomb Nz,Smooth Baht,Hes Chiming,Expensive Ego,Total Diva Nz,Little Bliss
07-01-2023 19:52:42.087706,"(3.3, 99999, 99990)","(71.0, 140.0, 107.85714285714286)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 26.0, 21.0)","(26.0, 90.0, 73.9)","(1.5, 1.74, 1.7107142857142856)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:43.372430,"(3.3, 99999, 99990)","(71.0, 140.0, 107.85714285714286)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 25.0, 20.285714285714285)","(26.0, 85.0, 55.0)","(1.5, 1.74, 1.7107317073170731)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:44.643173,"(3.3, 99999, 99990)","(71.0, 140.0, 107.85714285714286)","(17.0, 25.0, 24.2)","(16.0, 99999, 99990)","(19.0, 25.0, 20.285714285714285)","(26.0, 80.0, 54.166666666666664)","(1.5, 1.74, 1.69875)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:45.866641,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(17.0, 25.0, 24.2)","(16.0, 99999, 99990)","(19.0, 25.0, 21.0)","(26.0, 75.0, 59.375)","(1.5, 1.73, 1.7027272727272726)","(51.0, 99999, 99990)","(101.0, 240.0, 190.0)"
07-01-2023 19:52:47.004078,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 23.166666666666668)","(31.0, 75.0, 60.0)","(1.5, 1.73, 1.7027272727272726)","(51.0, 99999, 99990)","(101.0, 240.0, 190.0)"
07-01-2023 19:52:48.183603,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 23.166666666666668)","(31.0, 70.0, 56.0)","(1.5, 1.73, 1.7230232558139535)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:49.407129,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 23.166666666666668)","(31.0, 70.0, 56.0)","(1.5, 1.73, 1.7230232558139535)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:50.572517,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 21.0)","(31.0, 70.0, 56.0)","(1.5, 1.72, 1.696923076923077)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:51.676727,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 21.0)","(31.0, 70.0, 56.0)","(1.5, 1.72, 1.696923076923077)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:52.767826,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 21.0)","(31.0, 65.0, 55.625)","(1.5, 1.72, 1.6881481481481482)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:53.887585,"(3.3, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 21.0)","(31.0, 65.0, 59.230769230769226)","(1.5, 1.72, 1.6881481481481482)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:55.020922,"(3.3, 99999, 99990)","(71.0, 140.0, 110.0)","(16.0, 25.0, 24.4)","(16.0, 99999, 99990)","(16.0, 25.0, 23.166666666666668)","(31.0, 65.0, 59.230769230769226)","(1.5, 1.74, 1.7373118279569892)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:56.286517,"(3.3, 99999, 99990)","(71.0, 140.0, 133.33333333333334)","(16.0, 25.0, 24.666666666666668)","(16.0, 99999, 99990)","(16.0, 25.0, 23.75)","(31.0, 65.0, 68.84615384615384)","(1.5, 1.74, 1.6765384615384615)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:52:57.490961,"(3.3, 99999, 99990)","(71.0, 180.0, 133.33333333333334)","(16.0, 25.0, 24.666666666666668)","(16.0, 99999, 99990)","(16.0, 25.0, 24.5)","(31.0, 85.0, 70.625)","(1.5, 1.74, 1.659887640449438)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:52:58.656658,"(3.3, 99999, 99990)","(71.0, 170.0, 156.0)","(16.0, 25.0, 23.8)","(16.0, 99999, 99990)","(16.0, 25.0, 23.5)","(31.0, 80.0, 66.36363636363636)","(1.5, 1.73, 1.661290322580645)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:52:59.786021,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 25.0, 23.8)","(16.0, 99999, 99990)","(16.0, 26.0, 22.944444444444443)","(31.0, 80.0, 63.33333333333333)","(1.5, 1.7, 1.6659090909090908)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:00.952502,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 25.0, 24.666666666666668)","(16.0, 99999, 99990)","(16.0, 26.0, 23.962962962962962)","(31.0, 80.0, 67.5)","(1.5, 1.7, 1.6653846153846152)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:02.149812,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 25.0, 21.714285714285715)","(16.0, 99999, 99990)","(16.0, 26.0, 23.962962962962962)","(31.0, 80.0, 64.23076923076923)","(1.5, 1.7, 1.6522727272727271)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:03.406779,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 22.0, 21.714285714285715)","(16.0, 99999, 99990)","(16.0, 26.0, 23.555555555555557)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.7, 1.6452173913043477)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:04.613417,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 22.0, 21.714285714285715)","(16.0, 99999, 99990)","(16.0, 26.0, 23.555555555555557)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.7, 1.66)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:05.816080,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 22.0, 21.714285714285715)","(16.0, 99999, 99990)","(16.0, 26.0, 23.8)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.7, 1.67)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:07.032107,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 23.0, 22.333333333333332)","(16.0, 99999, 99990)","(16.0, 26.0, 23.8)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.7, 1.67)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:08.159737,"(3.3, 99999, 99990)","(71.0, 170.0, 137.33333333333334)","(16.0, 25.0, 22.916666666666668)","(16.0, 99999, 99990)","(16.0, 26.0, 24.6)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.7, 1.6372916666666666)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:09.379216,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 23.333333333333332)","(16.0, 99999, 99990)","(16.0, 26.0, 23.46153846153846)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.7, 1.645)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:10.574588,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 23.333333333333332)","(16.0, 99999, 99990)","(16.0, 26.0, 23.46153846153846)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.69, 1.64)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:11.800510,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 22.0)","(16.0, 99999, 99990)","(16.0, 26.0, 24.384615384615383)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.69, 1.6518644067796608)","(51.0, 99999, 99990)","(101.0, 240.0, 231.11111111111111)"
07-01-2023 19:53:12.960694,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 22.0)","(16.0, 99999, 99990)","(16.0, 26.0, 24.6)","(31.0, 75.0, 64.23076923076923)","(1.5, 1.69, 1.6729411764705882)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:14.075962,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 22.0)","(16.0, 99999, 99990)","(16.0, 26.0, 24.6)","(31.0, 75.0, 66.25)","(1.5, 1.68, 1.6654545454545453)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:15.285729,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 23.153846153846153)","(16.0, 99999, 99990)","(16.0, 26.0, 24.6)","(31.0, 75.0, 66.25)","(1.5, 1.68, 1.6523529411764706)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:16.454692,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 23.153846153846153)","(16.0, 99999, 99990)","(16.0, 26.0, 24.6)","(31.0, 75.0, 67.5)","(1.5, 1.67, 1.6456756756756756)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:17.722018,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 23.153846153846153)","(16.0, 99999, 99990)","(16.0, 26.0, 24.6)","(31.0, 75.0, 63.333333333333336)","(1.5, 1.67, 1.654)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:18.932875,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 23.153846153846153)","(16.0, 99999, 99990)","(16.0, 26.0, 24.0)","(31.0, 75.0, 78.75)","(1.5, 1.67, 1.6575)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:20.090152,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 22.81818181818182)","(16.0, 99999, 99990)","(16.0, 26.0, 24.384615384615383)","(31.0, 85.0, 72.5)","(1.5, 1.67, 1.6495454545454544)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:21.225318,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 22.81818181818182)","(16.0, 99999, 99990)","(16.0, 26.0, 24.384615384615383)","(31.0, 85.0, 70.0)","(1.5, 1.67, 1.6495454545454544)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:22.453024,"(3.3, 99999, 99990)","(71.0, 170.0, 135.0)","(16.0, 25.0, 22.81818181818182)","(16.0, 99999, 99990)","(16.0, 26.0, 24.384615384615383)","(31.0, 85.0, 72.5)","(1.5, 1.67, 1.6555555555555554)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:23.898979,"(3.3, 99999, 99990)","(71.0, 170.0, 117.5)","(16.0, 25.0, 23.5)","(16.0, 99999, 99990)","(16.0, 26.0, 21.933333333333334)","(31.0, 85.0, 72.5)","(1.5, 1.67, 1.6591666666666667)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:25.263402,"(3.3, 99999, 99990)","(71.0, 170.0, 117.5)","(16.0, 25.0, 23.5)","(16.0, 99999, 99990)","(16.0, 23.0, 22.304347826086957)","(31.0, 85.0, 78.33333333333333)","(1.5, 1.67, 1.6641052631578948)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:26.623037,"(3.3, 99999, 99990)","(71.0, 170.0, 138.75)","(16.0, 25.0, 23.5)","(16.0, 99999, 99990)","(16.0, 23.0, 24.40909090909091)","(31.0, 85.0, 70.71428571428571)","(1.5, 1.67, 1.6472972972972972)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:27.940697,"(3.3, 99999, 99990)","(71.0, 170.0, 120.0)","(16.0, 25.0, 23.5)","(16.0, 99999, 99990)","(16.0, 26.0, 22.764705882352942)","(31.0, 85.0, 70.71428571428571)","(1.5, 1.67, 1.6546575342465752)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:29.145960,"(3.3, 99999, 99990)","(71.0, 160.0, 122.5)","(16.0, 25.0, 23.5)","(16.0, 99999, 99990)","(16.0, 26.0, 22.764705882352942)","(31.0, 85.0, 73.88888888888889)","(1.5, 1.67, 1.6561728395061728)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:30.363310,"(3.3, 99999, 99990)","(71.0, 150.0, 176.66666666666669)","(16.0, 25.0, 23.636363636363637)","(16.0, 99999, 99990)","(16.0, 26.0, 22.764705882352942)","(31.0, 85.0, 76.25)","(1.5, 1.67, 1.6323076923076922)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:31.695615,"(3.3, 99999, 99990)","(71.0, 190.0, 176.66666666666669)","(16.0, 25.0, 23.636363636363637)","(16.0, 99999, 99990)","(16.0, 26.0, 22.764705882352942)","(31.0, 80.0, 76.25)","(1.5, 1.64, 1.6215)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:32.890704,"(3.3, 99999, 99990)","(71.0, 190.0, 146.25)","(16.0, 25.0, 23.8)","(16.0, 99999, 99990)","(16.0, 26.0, 24.473684210526315)","(31.0, 80.0, 76.25)","(1.5, 1.63, 1.603076923076923)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:34.073725,"(3.3, 99999, 99990)","(71.0, 190.0, 146.25)","(16.0, 25.0, 24.076923076923077)","(16.0, 99999, 99990)","(16.0, 32.0, 24.22222222222222)","(31.0, 80.0, 63.07692307692308)","(1.5, 1.62, 1.596)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:35.307322,"(3.3, 99999, 99990)","(71.0, 190.0, 146.25)","(16.0, 25.0, 24.142857142857142)","(16.0, 99999, 99990)","(16.0, 32.0, 25.0)","(31.0, 65.0, 63.63636363636363)","(1.5, 1.6, 1.5781203007518798)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:36.491080,"(3.3, 99999, 99990)","(71.0, 190.0, 140.0)","(16.0, 25.0, 24.076923076923077)","(16.0, 99999, 99990)","(16.0, 32.0, 24.363636363636363)","(31.0, 65.0, 76.25)","(1.5, 1.59, 1.5781203007518798)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:37.719639,"(3.4, 99999, 99990)","(71.0, 190.0, 161.42857142857144)","(16.0, 25.0, 24.076923076923077)","(16.0, 99999, 99990)","(16.0, 32.0, 24.363636363636363)","(31.0, 85.0, 69.2)","(1.5, 1.59, 1.5738162544169612)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:38.982827,"(3.4, 99999, 99990)","(71.0, 190.0, 161.42857142857144)","(16.0, 25.0, 24.076923076923077)","(16.0, 99999, 99990)","(16.0, 32.0, 25.7)","(31.0, 75.0, 62.916666666666664)","(1.5, 1.59, 1.5666666666666667)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:40.191796,"(3.4, 99999, 99990)","(71.0, 190.0, 161.42857142857144)","(16.0, 25.0, 24.294117647058822)","(16.0, 99999, 99990)","(16.0, 32.0, 26.580645161290324)","(31.0, 75.0, 62.916666666666664)","(1.5, 1.57, 1.5525)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:41.376651,"(3.4, 99999, 99990)","(71.0, 190.0, 161.42857142857144)","(16.0, 25.0, 24.294117647058822)","(16.0, 99999, 99990)","(16.0, 32.0, 27.8)","(31.0, 75.0, 54.166666666666664)","(1.5, 1.56, 1.5430143540669856)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:42.594839,"(3.4, 99999, 99990)","(71.0, 190.0, 161.42857142857144)","(16.0, 25.0, 24.333333333333332)","(16.0, 99999, 99990)","(16.0, 29.0, 27.8)","(31.0, 75.0, 60.5)","(1.5, 1.55, 1.5577142857142858)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:43.827055,"(3.4, 99999, 99990)","(71.0, 190.0, 131.66666666666666)","(16.0, 25.0, 24.166666666666668)","(17.0, 99999, 99990)","(16.0, 29.0, 26.75)","(31.0, 75.0, 66.3)","(1.5, 1.56, 1.574375)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:45.015282,"(3.4, 99999, 99990)","(71.0, 190.0, 161.42857142857144)","(16.0, 25.0, 23.928571428571427)","(17.0, 99999, 99990)","(16.0, 29.0, 28.076923076923077)","(31.0, 70.0, 62.8)","(1.5, 1.58, 1.574375)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:46.279597,"(3.4, 99999, 99990)","(71.0, 190.0, 159.23076923076923)","(16.0, 25.0, 23.636363636363637)","(17.0, 99999, 99990)","(16.0, 29.0, 28.36842105263158)","(31.0, 70.0, 55.0)","(1.5, 1.55, 1.5447857142857144)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:47.578482,"(3.4, 99999, 99990)","(71.0, 190.0, 159.23076923076923)","(16.0, 25.0, 23.636363636363637)","(17.0, 99999, 99990)","(16.0, 29.0, 28.36842105263158)","(31.0, 70.0, 55.0)","(1.5, 1.55, 1.5447857142857144)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:53:49.066078,"(3.4, 99999, 99990)","(71.0, 190.0, 131.66666666666666)","(16.0, 25.0, 23.5)","(17.0, 99999, 99990)","(16.0, 29.0, 28.4)","(31.0, 70.0, 65.0)","(1.5, 1.55, 1.5787719298245615)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:50.376539,"(3.4, 99999, 99990)","(71.0, 190.0, 131.66666666666666)","(16.0, 25.0, 23.5)","(17.0, 99999, 99990)","(16.0, 30.0, 28.4)","(31.0, 70.0, 65.0)","(1.5, 1.58, 1.5787719298245615)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:51.607180,"(3.4, 99999, 99990)","(71.0, 190.0, 155.0)","(16.0, 25.0, 23.5)","(17.0, 99999, 99990)","(16.0, 30.0, 28.4)","(31.0, 70.0, 65.38461538461539)","(1.5, 1.58, 1.5881818181818184)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:53:52.970606,"(3.4, 99999, 99990)","(71.0, 190.0, 155.0)","(16.0, 25.0, 23.5)","(17.0, 99999, 99990)","(16.0, 30.0, 27.866666666666667)","(31.0, 70.0, 65.71428571428572)","(1.5, 1.59, 1.5892424242424243)","(51.0, 99999, 99990)","(101.0, 240.0, 180.0)"
07-01-2023 19:53:54.354236,"(3.4, 99999, 99990)","(71.0, 190.0, 155.0)","(16.0, 25.0, 23.5)","(17.0, 99999, 99990)","(16.0, 30.0, 27.866666666666667)","(31.0, 70.0, 65.71428571428572)","(1.5, 1.59, 1.5871428571428572)","(51.0, 99999, 99990)","(101.0, 250.0, 180.0)"
07-01-2023 19:53:55.709587,"(3.4, 99999, 99990)","(71.0, 190.0, 155.0)","(16.0, 25.0, 22.8)","(17.0, 99999, 99990)","(16.0, 30.0, 27.866666666666667)","(31.0, 70.0, 65.71428571428572)","(1.5, 1.59, 1.5944444444444446)","(51.0, 99999, 99990)","(101.0, 250.0, 180.0)"
07-01-2023 19:53:57.168687,"(3.4, 99999, 99990)","(71.0, 190.0, 136.0)","(16.0, 23.0, 24.142857142857142)","(17.0, 99999, 99990)","(16.0, 30.0, 24.0)","(31.0, 70.0, 74.0625)","(1.5, 1.6, 1.624782608695652)","(51.0, 99999, 99990)","(101.0, 250.0, 181.42857142857142)"
07-01-2023 19:53:58.477294,"(3.7, 99999, 99990)","(71.0, 200.0, 136.0)","(18.0, 25.0, 24.0)","(18.0, 99999, 99990)","(17.0, 26.0, 24.0)","(31.0, 85.0, 73.57142857142857)","(1.45, 1.64, 1.6194117647058823)","(51.0, 99999, 99990)","(101.0, 250.0, 181.42857142857142)"
07-01-2023 19:53:59.772626,"(3.7, 99999, 99990)","(71.0, 190.0, 162.0)","(18.0, 25.0, 24.0)","(18.0, 99999, 99990)","(17.0, 26.0, 24.0)","(31.0, 80.0, 73.57142857142857)","(1.45, 1.64, 1.6376068376068376)","(51.0, 99999, 99990)","(101.0, 250.0, 181.42857142857142)"
07-01-2023 19:54:01.142637,"(3.7, 99999, 99990)","(71.0, 200.0, 168.0)","(18.0, 25.0, 23.636363636363637)","(18.0, 99999, 99990)","(17.0, 26.0, 24.5)","(31.0, 80.0, 71.15384615384616)","(1.45, 1.64, 1.6379310344827585)","(51.0, 99999, 99990)","(101.0, 250.0, 193.33333333333334)"
07-01-2023 19:54:02.521252,"(3.7, 99999, 99990)","(71.0, 200.0, 180.0)","(18.0, 25.0, 23.636363636363637)","(18.0, 99999, 99990)","(17.0, 26.0, 24.90909090909091)","(31.0, 75.0, 68.33333333333334)","(1.45, 1.64, 1.6687999999999998)","(51.0, 99999, 99990)","(101.0, 240.0, 180.0)"
07-01-2023 19:54:03.906801,"(3.7, 99999, 99990)","(71.0, 190.0, 180.0)","(18.0, 25.0, 23.636363636363637)","(18.0, 99999, 99990)","(17.0, 26.0, 24.90909090909091)","(31.0, 70.0, 68.33333333333334)","(1.45, 1.67, 1.664)","(51.0, 99999, 99990)","(101.0, 240.0, 180.0)"
07-01-2023 19:54:05.313297,"(3.7, 99999, 99990)","(71.0, 190.0, 175.0)","(18.0, 25.0, 23.636363636363637)","(18.0, 99999, 99990)","(17.0, 26.0, 25.0)","(31.0, 70.0, 67.14285714285714)","(1.45, 1.68, 1.6456756756756756)","(51.0, 99999, 99990)","(101.0, 240.0, 180.0)"
07-01-2023 19:54:06.730284,"(3.7, 99999, 99990)","(71.0, 190.0, 181.25)","(18.0, 25.0, 23.25)","(18.0, 99999, 99990)","(17.0, 26.0, 24.8)","(31.0, 70.0, 66.66666666666667)","(1.45, 1.67, 1.6456756756756756)","(51.0, 99999, 99990)","(101.0, 240.0, 192.0)"
07-01-2023 19:54:08.082818,"(3.7, 99999, 99990)","(71.0, 190.0, 181.25)","(18.0, 25.0, 23.09090909090909)","(18.0, 99999, 99990)","(17.0, 26.0, 20.75)","(31.0, 70.0, 66.66666666666667)","(1.45, 1.67, 1.6275471698113209)","(51.0, 99999, 99990)","(101.0, 240.0, 187.5)"
07-01-2023 19:54:09.481508,"(3.7, 99999, 99990)","(71.0, 190.0, 181.25)","(18.0, 25.0, 23.61111111111111)","(18.0, 99999, 99990)","(17.0, 26.0, 20.75)","(31.0, 70.0, 66.66666666666667)","(1.45, 1.67, 1.6435294117647057)","(51.0, 99999, 99990)","(101.0, 240.0, 187.5)"
07-01-2023 19:54:10.839208,"(3.7, 99999, 99990)","(71.0, 190.0, 181.25)","(18.0, 25.0, 21.666666666666668)","(18.0, 99999, 99990)","(15.0, 26.0, 22.5)","(31.0, 70.0, 67.14285714285714)","(1.45, 1.67, 1.645)","(51.0, 99999, 99990)","(101.0, 240.0, 193.33333333333334)"
07-01-2023 19:54:12.225243,"(3.7, 99999, 99990)","(71.0, 190.0, 177.5)","(18.0, 25.0, 23.714285714285715)","(18.0, 99999, 99990)","(15.0, 26.0, 23.375)","(31.0, 70.0, 67.14285714285714)","(1.45, 1.67, 1.6447191011235955)","(51.0, 99999, 99990)","(101.0, 240.0, 193.33333333333334)"
07-01-2023 19:54:13.653316,"(3.7, 99999, 99990)","(71.0, 190.0, 177.5)","(18.0, 25.0, 24.1)","(18.0, 99999, 99990)","(16.0, 26.0, 21.625)","(31.0, 70.0, 67.14285714285714)","(1.5, 1.67, 1.6154696132596686)","(61.0, 99999, 99990)","(101.0, 240.0, 200.0)"
07-01-2023 19:54:15.073720,"(3.7, 99999, 99990)","(81.0, 190.0, 177.5)","(18.0, 25.0, 23.5)","(18.0, 99999, 99990)","(16.0, 26.0, 23.375)","(31.0, 70.0, 68.0)","(1.5, 1.62, 1.6625)","(61.0, 99999, 99990)","(101.0, 240.0, 200.0)"
07-01-2023 19:54:16.391644,"(3.7, 99999, 99990)","(81.0, 190.0, 177.5)","(18.0, 25.0, 23.5)","(18.0, 99999, 99990)","(16.0, 26.0, 23.375)","(31.0, 70.0, 68.0)","(1.5, 1.69, 1.6438461538461537)","(61.0, 99999, 99990)","(101.0, 240.0, 200.0)"
07-01-2023 19:54:17.709452,"(3.7, 99999, 99990)","(81.0, 190.0, 177.5)","(18.0, 25.0, 23.2)","(18.0, 99999, 99990)","(16.0, 26.0, 23.454545454545453)","(31.0, 70.0, 68.0)","(1.5, 1.69, 1.6331250000000002)","(61.0, 99999, 99990)","(101.0, 240.0, 200.0)"
07-01-2023 19:54:19.064525,"(3.7, 99999, 99990)","(81.0, 190.0, 172.0)","(18.0, 25.0, 23.2)","(18.0, 99999, 99990)","(16.0, 26.0, 23.307692307692307)","(31.0, 70.0, 68.0)","(1.5, 1.69, 1.6662189054726368)","(61.0, 99999, 99990)","(101.0, 240.0, 200.0)"
07-01-2023 19:54:20.413626,"(3.7, 99999, 99990)","(81.0, 190.0, 155.3846153846154)","(18.0, 25.0, 23.2)","(18.0, 99999, 99990)","(16.0, 26.0, 23.307692307692307)","(31.0, 70.0, 68.0)","(1.5, 1.67, 1.6660493827160494)","(61.0, 99999, 99990)","(101.0, 240.0, 176.0)"
07-01-2023 19:54:21.882656,"(3.7, 99999, 99990)","(81.0, 190.0, 163.0)","(18.0, 25.0, 23.2)","(18.0, 99999, 99990)","(16.0, 26.0, 23.307692307692307)","(31.0, 70.0, 68.0)","(1.5, 1.67, 1.660467289719626)","(61.0, 99999, 99990)","(101.0, 240.0, 170.0)"
07-01-2023 19:54:23.380518,"(3.7, 99999, 99990)","(81.0, 190.0, 150.0)","(18.0, 25.0, 23.8)","(18.0, 99999, 99990)","(16.0, 26.0, 23.307692307692307)","(31.0, 70.0, 62.5)","(1.5, 1.67, 1.660378787878788)","(61.0, 99999, 99990)","(101.0, 230.0, 170.0)"
07-01-2023 19:54:24.798241,"(3.7, 99999, 99990)","(81.0, 190.0, 150.0)","(18.0, 25.0, 23.8)","(18.0, 99999, 99990)","(16.0, 26.0, 22.208333333333332)","(31.0, 70.0, 67.77777777777777)","(1.5, 1.67, 1.6610697674418604)","(61.0, 99999, 99990)","(101.0, 230.0, 170.0)"
