,Gilberts Gold,Grand Chief,Mr Tangles,Royal Tonic,Barrys Galah,Falsetto,Indiana Falls,Miss Rinehart,Mount Coni,Tomboys Spirit
16-12-2022 14:38:06.228740,"(21.0, 50.0, 49.2)","(61.0, 170.0, 152.5)","(18.0, 29.0, 24.132075471698112)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.62, 1.6046153846153848)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 6.027956989247312)","(7.0, 10.0, 9.345454545454546)"
16-12-2022 14:38:07.296595,"(21.0, 50.0, 49.0)","(61.0, 170.0, 152.5)","(18.0, 29.0, 24.132075471698112)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.62, 1.6223529411764706)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.910843373493976)","(7.0, 10.0, 9.306666666666667)"
16-12-2022 14:38:08.318007,"(21.0, 50.0, 49.76)","(61.0, 170.0, 152.5)","(18.0, 29.0, 23.73469387755102)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6223529411764706)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.910843373493976)","(7.0, 10.0, 9.345454545454546)"
16-12-2022 14:38:09.349616,"(21.0, 50.0, 49.76)","(61.0, 170.0, 152.5)","(18.0, 29.0, 23.73469387755102)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6223529411764706)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.621052631578948)"
16-12-2022 14:38:10.383965,"(21.0, 50.0, 49.76)","(61.0, 170.0, 130.0)","(18.0, 29.0, 23.73469387755102)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6127272727272728)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.621052631578948)"
16-12-2022 14:38:11.406031,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 29.0, 23.73469387755102)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6308)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.576470588235294)"
16-12-2022 14:38:12.440644,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 29.0, 23.136363636363637)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6356140350877193)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.692307692307692)"
16-12-2022 14:38:13.454819,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 28.0, 24.0)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6356140350877193)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.692307692307692)"
16-12-2022 14:38:14.484938,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 28.0, 24.57142857142857)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6356140350877193)","(21.0, 65.0, 52.5)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.692307692307692)"
16-12-2022 14:38:15.531862,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 28.0, 24.57142857142857)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6356140350877193)","(21.0, 65.0, 55.0)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.52)"
16-12-2022 14:38:16.564187,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 28.0, 24.57142857142857)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6257894736842107)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.52)"
16-12-2022 14:38:17.595653,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.67796610169491)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6257894736842107)","(21.0, 65.0, 55.0)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.52)"
16-12-2022 14:38:18.641451,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.67796610169491)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6257894736842107)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.52)"
16-12-2022 14:38:19.690508,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.67796610169491)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6257894736842107)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.52)"
16-12-2022 14:38:20.721898,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.67796610169491)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6257894736842107)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.333333333333334)"
16-12-2022 14:38:21.738054,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.67796610169491)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.6131578947368421)","(21.0, 65.0, 55.0)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903703703703704)","(7.0, 10.0, 9.333333333333334)"
16-12-2022 14:38:22.771892,"(21.0, 50.0, 49.76)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.67796610169491)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.614)","(21.0, 65.0, 55.0)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903296703296704)","(7.0, 10.0, 9.4)"
16-12-2022 14:38:23.788774,"(21.0, 50.0, 49.0)","(61.0, 170.0, 136.66666666666666)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.622)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903296703296704)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 14:38:24.827485,"(21.0, 50.0, 49.5)","(61.0, 170.0, 150.0)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.94736842105263)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.622340425531915)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903296703296704)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 14:38:25.878375,"(21.0, 50.0, 49.5)","(61.0, 170.0, 150.0)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.622340425531915)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 363.3333333333333)","(5.0, 6.2, 5.903296703296704)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 14:38:26.910677,"(21.0, 50.0, 49.5)","(61.0, 170.0, 150.0)","(18.0, 27.0, 23.25)","(21.0, 48.0, 46.7)","(51.0, 160.0, 142.0)","(1.5, 1.67, 1.622340425531915)","(21.0, 65.0, 59.44444444444444)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 14:38:27.952173,"(21.0, 50.0, 49.2)","(61.0, 170.0, 150.0)","(18.0, 27.0, 23.727272727272727)","(21.0, 48.0, 45.4)","(51.0, 160.0, 106.0)","(1.5, 1.67, 1.6253488372093023)","(21.0, 70.0, 63.333333333333336)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 14:38:28.970051,"(21.0, 50.0, 42.857142857142854)","(61.0, 170.0, 150.0)","(18.0, 27.0, 24.428571428571427)","(21.0, 48.0, 45.4)","(51.0, 150.0, 132.22222222222223)","(1.5, 1.67, 1.6253488372093023)","(21.0, 70.0, 63.333333333333336)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 14:38:30.002143,"(21.0, 50.0, 45.45454545454545)","(61.0, 170.0, 150.0)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 160.0, 138.75)","(1.5, 1.67, 1.6253488372093023)","(21.0, 70.0, 75.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.5, 10.0, 9.200000000000001)"
16-12-2022 14:38:31.051698,"(21.0, 50.0, 46.36363636363636)","(61.0, 170.0, 150.0)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.65, 1.6171428571428572)","(21.0, 90.0, 72.14285714285714)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.5, 10.0, 9.200000000000001)"
16-12-2022 14:38:32.086041,"(21.0, 50.0, 46.36363636363636)","(61.0, 170.0, 150.0)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.65, 1.6052777777777778)","(21.0, 85.0, 53.333333333333336)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.5, 10.0, 9.200000000000001)"
16-12-2022 14:38:33.134318,"(21.0, 50.0, 48.857142857142854)","(61.0, 170.0, 150.0)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.65, 1.6076315789473685)","(21.0, 80.0, 53.333333333333336)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.927272727272728)","(7.5, 10.0, 9.166666666666666)"
16-12-2022 14:38:34.185379,"(21.0, 50.0, 48.857142857142854)","(61.0, 170.0, 145.0)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.65, 1.6076315789473685)","(21.0, 80.0, 71.11111111111111)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.042105263157895)","(7.5, 10.0, 9.4)"
16-12-2022 14:38:35.225985,"(21.0, 50.0, 48.857142857142854)","(61.0, 110.0, 80.83333333333333)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.65, 1.603076923076923)","(21.0, 80.0, 61.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.014285714285714)","(7.5, 9.6, 9.533333333333333)"
16-12-2022 14:38:36.252673,"(21.0, 48.0, 46.666666666666664)","(61.0, 100.0, 91.66666666666667)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.603076923076923)","(21.0, 80.0, 61.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.11875)","(7.5, 9.8, 9.685714285714287)"
16-12-2022 14:38:37.298747,"(21.0, 48.0, 46.666666666666664)","(61.0, 110.0, 97.5)","(17.0, 27.0, 25.285714285714285)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6385185185185185)","(21.0, 80.0, 72.4)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.131034482758621)","(7.5, 9.8, 9.333333333333334)"
16-12-2022 14:38:38.328069,"(21.0, 48.0, 46.666666666666664)","(61.0, 110.0, 99.28571428571428)","(17.0, 27.0, 25.285714285714285)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6385185185185185)","(21.0, 80.0, 68.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.131034482758621)","(7.5, 9.8, 9.622222222222222)"
16-12-2022 14:38:39.363269,"(21.0, 48.0, 44.0)","(61.0, 110.0, 97.5)","(17.0, 27.0, 25.285714285714285)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 72.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 5.988888888888889)","(7.5, 9.8, 9.542857142857143)"
16-12-2022 14:38:40.403919,"(21.0, 48.0, 46.54545454545455)","(61.0, 110.0, 97.5)","(17.0, 27.0, 25.285714285714285)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 63.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.5)"
16-12-2022 14:38:41.437694,"(21.0, 48.0, 45.77777777777778)","(61.0, 100.0, 95.55555555555556)","(17.0, 27.0, 25.285714285714285)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 71.5)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.538461538461538)"
16-12-2022 14:38:42.468906,"(21.0, 48.0, 44.0)","(61.0, 100.0, 95.55555555555556)","(17.0, 27.0, 26.076923076923077)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 71.5)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.538461538461538)"
16-12-2022 14:38:43.517203,"(21.0, 48.0, 44.0)","(61.0, 100.0, 95.71428571428571)","(17.0, 27.0, 26.076923076923077)","(26.0, 48.0, 45.4)","(51.0, 140.0, 114.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 71.5)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.538461538461538)"
16-12-2022 14:38:44.559312,"(21.0, 48.0, 46.07692307692308)","(61.0, 100.0, 94.0)","(17.0, 27.0, 26.076923076923077)","(26.0, 48.0, 45.4)","(51.0, 140.0, 120.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 71.5)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.538461538461538)"
16-12-2022 14:38:45.580366,"(21.0, 48.0, 42.285714285714285)","(61.0, 100.0, 94.0)","(17.0, 27.0, 26.076923076923077)","(26.0, 48.0, 45.4)","(51.0, 140.0, 120.0)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 64.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.514285714285714)"
16-12-2022 14:38:46.610951,"(21.0, 46.0, 45.0)","(61.0, 110.0, 94.375)","(17.0, 27.0, 25.22222222222222)","(26.0, 48.0, 45.4)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 64.0)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.45)"
16-12-2022 14:38:47.656602,"(21.0, 46.0, 43.0)","(61.0, 110.0, 95.71428571428571)","(17.0, 27.0, 25.22222222222222)","(26.0, 48.0, 45.4)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 70.85714285714286)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.45)"
16-12-2022 14:38:48.692277,"(21.0, 46.0, 43.0)","(61.0, 110.0, 95.71428571428571)","(17.0, 27.0, 24.142857142857142)","(26.0, 48.0, 45.4)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 70.85714285714286)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.45)"
16-12-2022 14:38:49.711407,"(21.0, 46.0, 43.0)","(61.0, 110.0, 97.5)","(17.0, 27.0, 25.0)","(26.0, 48.0, 45.4)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 70.85714285714286)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.45)"
16-12-2022 14:38:50.778007,"(21.0, 44.0, 42.0)","(61.0, 110.0, 97.5)","(17.0, 27.0, 24.333333333333332)","(26.0, 48.0, 45.4)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 70.85714285714286)","(101.0, 400.0, 293.3333333333333)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.52)"
16-12-2022 14:38:51.829460,"(21.0, 44.0, 43.0)","(61.0, 110.0, 101.66666666666667)","(17.0, 27.0, 24.333333333333332)","(26.0, 48.0, 45.4)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 70.85714285714286)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0323529411764705)","(7.5, 9.6, 9.545454545454545)"
16-12-2022 14:38:52.879290,"(21.0, 44.0, 43.0)","(61.0, 110.0, 97.5)","(17.0, 27.0, 24.333333333333332)","(26.0, 48.0, 44.1)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 70.85714285714286)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.983333333333333)","(7.5, 9.6, 9.545454545454545)"
16-12-2022 14:38:53.927214,"(21.0, 44.0, 42.666666666666664)","(61.0, 110.0, 97.5)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(21.0, 80.0, 67.28571428571428)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.945652173913044)","(7.5, 9.6, 9.545454545454545)"
16-12-2022 14:38:54.954356,"(21.0, 44.0, 42.666666666666664)","(51.0, 110.0, 101.66666666666667)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(26.0, 75.0, 67.28571428571428)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.945652173913044)","(7.5, 9.6, 9.545454545454545)"
16-12-2022 14:38:55.968882,"(21.0, 48.0, 44.30769230769231)","(51.0, 110.0, 101.66666666666667)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 140.0, 121.42857142857143)","(1.5, 1.64, 1.6388571428571428)","(26.0, 70.0, 59.0)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.955263157894737)","(7.5, 9.6, 9.545454545454545)"
16-12-2022 14:38:57.018952,"(21.0, 48.0, 44.666666666666664)","(51.0, 110.0, 101.66666666666667)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 140.0, 127.5)","(1.5, 1.64, 1.6388571428571428)","(26.0, 70.0, 59.0)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.955263157894737)","(7.5, 9.6, 9.545454545454545)"
16-12-2022 14:38:58.054312,"(21.0, 48.0, 44.666666666666664)","(51.0, 110.0, 101.66666666666667)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 100.0, 96.5)","(1.5, 1.64, 1.6193333333333333)","(26.0, 70.0, 59.0)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.44)"
16-12-2022 14:38:59.080483,"(21.0, 48.0, 45.14285714285714)","(51.0, 110.0, 98.63636363636364)","(17.0, 27.0, 25.285714285714285)","(26.0, 48.0, 44.285714285714285)","(51.0, 100.0, 96.5)","(1.5, 1.63, 1.6270588235294117)","(26.0, 70.0, 64.5)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.533333333333333)"
16-12-2022 14:39:00.110479,"(21.0, 46.0, 44.90909090909091)","(51.0, 110.0, 98.63636363636364)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 100.0, 90.0)","(1.5, 1.63, 1.6270588235294117)","(26.0, 70.0, 64.5)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.533333333333333)"
16-12-2022 14:39:01.173511,"(21.0, 46.0, 44.8)","(51.0, 110.0, 98.63636363636364)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 100.0, 90.0)","(1.5, 1.63, 1.6270588235294117)","(26.0, 70.0, 62.666666666666664)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.533333333333333)"
16-12-2022 14:39:02.204697,"(21.0, 46.0, 44.0)","(51.0, 110.0, 101.07142857142857)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 100.0, 90.0)","(1.5, 1.63, 1.6270588235294117)","(26.0, 70.0, 62.0)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.533333333333333)"
16-12-2022 14:39:03.251014,"(21.0, 46.0, 44.0)","(51.0, 110.0, 95.71428571428571)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 100.0, 90.0)","(1.5, 1.63, 1.6270588235294117)","(26.0, 70.0, 63.14285714285714)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.533333333333333)"
16-12-2022 14:39:04.283705,"(21.0, 46.0, 44.0)","(51.0, 110.0, 95.71428571428571)","(17.0, 27.0, 25.0)","(26.0, 48.0, 44.1)","(51.0, 100.0, 90.0)","(1.5, 1.63, 1.6254545454545455)","(26.0, 70.0, 58.0)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.559999999999999)"
16-12-2022 14:39:05.306706,"(21.0, 48.0, 46.22222222222222)","(51.0, 100.0, 95.71428571428571)","(17.0, 27.0, 25.666666666666668)","(26.0, 48.0, 44.285714285714285)","(51.0, 100.0, 84.44444444444444)","(1.5, 1.63, 1.6254545454545455)","(26.0, 70.0, 58.0)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.559999999999999)"
16-12-2022 14:39:06.335553,"(21.0, 48.0, 43.84615384615385)","(51.0, 100.0, 94.0)","(17.0, 27.0, 26.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 95.0, 89.54545454545455)","(1.5, 1.63, 1.6254545454545455)","(26.0, 55.0, 52.42857142857143)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.559999999999999)"
16-12-2022 14:39:07.383653,"(26.0, 48.0, 44.666666666666664)","(61.0, 110.0, 95.71428571428571)","(18.0, 27.0, 26.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 90.0, 85.45454545454545)","(1.5, 1.63, 1.6276470588235294)","(31.0, 70.0, 63.714285714285715)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 6.0211538461538465)","(7.5, 9.6, 9.559999999999999)"
16-12-2022 14:39:08.421492,"(26.0, 48.0, 46.54545454545455)","(61.0, 110.0, 100.9090909090909)","(18.0, 27.0, 26.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 90.0, 77.5)","(1.5, 1.63, 1.6276470588235294)","(31.0, 70.0, 59.0)","(101.0, 400.0, 383.25581395348837)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.578947368421053)"
16-12-2022 14:39:09.453894,"(26.0, 46.0, 44.90909090909091)","(61.0, 110.0, 100.9090909090909)","(18.0, 26.0, 24.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 90.0, 80.0)","(1.5, 1.63, 1.6283870967741936)","(31.0, 70.0, 61.2)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.578947368421053)"
16-12-2022 14:39:10.501111,"(26.0, 46.0, 44.8)","(61.0, 110.0, 100.9090909090909)","(18.0, 26.0, 24.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 90.0, 80.0)","(1.5, 1.63, 1.6488888888888888)","(31.0, 70.0, 60.75)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.578947368421053)"
16-12-2022 14:39:11.533004,"(26.0, 46.0, 44.8)","(61.0, 100.0, 97.5)","(18.0, 26.0, 24.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 85.0, 73.75)","(1.5, 1.65, 1.6488888888888888)","(31.0, 65.0, 58.2)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.578947368421053)"
16-12-2022 14:39:12.562917,"(26.0, 46.0, 44.0)","(61.0, 100.0, 97.5)","(18.0, 26.0, 24.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 85.0, 71.875)","(1.5, 1.65, 1.6488888888888888)","(31.0, 65.0, 57.2)","(101.0, 400.0, 391.219512195122)","(5.0, 6.2, 5.988636363636364)","(7.5, 9.6, 9.578947368421053)"
16-12-2022 14:39:13.594272,"(26.0, 46.0, 44.0)","(61.0, 100.0, 93.33333333333333)","(18.0, 26.0, 24.0)","(26.0, 48.0, 44.285714285714285)","(51.0, 85.0, 73.75)","(1.5, 1.65, 1.649090909090909)","(31.0, 60.0, 53.0)","(101.0, 400.0, 391.42857142857144)","(5.0, 6.2, 5.965000000000001)","(7.5, 9.6, 9.578947368421053)"
16-12-2022 14:39:14.639584,"(26.0, 44.0, 43.42857142857143)","(61.0, 100.0, 93.33333333333333)","(18.0, 25.0, 23.5)","(26.0, 48.0, 45.26315789473684)","(51.0, 80.0, 72.5)","(1.5, 1.65, 1.649090909090909)","(31.0, 60.0, 52.0)","(101.0, 400.0, 391.42857142857144)","(5.0, 6.2, 5.965000000000001)","(7.5, 9.6, 9.422222222222222)"
16-12-2022 14:39:15.662460,"(26.0, 44.0, 43.666666666666664)","(61.0, 100.0, 93.33333333333333)","(18.0, 25.0, 23.75)","(26.0, 48.0, 45.26315789473684)","(51.0, 80.0, 72.5)","(1.5, 1.65, 1.649090909090909)","(31.0, 60.0, 54.857142857142854)","(101.0, 400.0, 391.42857142857144)","(5.0, 6.2, 5.965000000000001)","(7.5, 9.6, 9.422222222222222)"
