,Bliss,Capital Eyes,Gris Amour,Kazzas Jet,Supreme Play,Alabama Gold,Boomsita,Compass Rose,Habeebati,Tereshkova,Yankee Blossom,Zumaia
11-01-2023 13:28:39.945994,"(4.4, 5.4, 5.291851851851852)","(41.0, 55.0, 52.27777777777778)","(71.0, 110.0, 108.82352941176471)","(15.0, 18.0, 17.921875)","(101.0, 480.0, 461.25)","(71.0, 130.0, 128.46153846153845)","(14.0, 17.0, 16.82)","(6.5, 8.4, 8.376744186046512)","(1.9, 2.08, 2.089416342412451)","(15.0, 20.0, 19.636363636363637)","(101.0, 440.0, 383.3333333333333)","(101.0, 330.0, 300.0)"
11-01-2023 13:28:41.694641,"(4.4, 5.3, 5.331666666666667)","(41.0, 55.0, 50.3125)","(71.0, 110.0, 107.14285714285714)","(15.0, 18.0, 17.988095238095237)","(101.0, 480.0, 461.25)","(71.0, 130.0, 121.81818181818181)","(14.0, 17.0, 16.9)","(6.5, 8.4, 8.40952380952381)","(1.9, 2.08, 2.065562130177515)","(15.0, 20.0, 19.73076923076923)","(101.0, 440.0, 383.3333333333333)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:43.531104,"(4.4, 5.4, 5.184444444444445)","(41.0, 55.0, 50.2)","(71.0, 110.0, 115.71428571428572)","(15.0, 18.0, 18.357142857142858)","(101.0, 620.0, 592.8571428571429)","(71.0, 140.0, 123.78378378378379)","(14.0, 17.5, 17.186567164179106)","(6.5, 8.6, 8.420689655172414)","(1.9, 2.08, 2.0725925925925925)","(15.0, 20.0, 19.958333333333332)","(101.0, 440.0, 383.3333333333333)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:45.168631,"(4.4, 5.2, 5.172839506172839)","(41.0, 55.0, 49.513513513513516)","(71.0, 120.0, 108.92857142857143)","(15.0, 18.5, 18.25)","(101.0, 620.0, 565.0)","(71.0, 140.0, 126.66666666666667)","(14.0, 17.5, 17.15625)","(6.5, 8.6, 8.523684210526316)","(1.9, 2.08, 2.07565371024735)","(15.0, 20.0, 20.145454545454545)","(101.0, 440.0, 391.42857142857144)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:46.745235,"(4.4, 5.2, 5.1706586826347305)","(41.0, 55.0, 49.513513513513516)","(71.0, 110.0, 108.75)","(15.0, 18.5, 18.416666666666668)","(101.0, 610.0, 565.0)","(71.0, 140.0, 125.71428571428571)","(14.0, 17.5, 17.178571428571427)","(6.5, 8.6, 8.523684210526316)","(1.9, 2.08, 2.078820512820513)","(15.0, 21.0, 20.08695652173913)","(101.0, 440.0, 383.3333333333333)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:48.302588,"(4.4, 5.2, 5.094594594594594)","(41.0, 55.0, 49.638297872340424)","(71.0, 110.0, 109.0625)","(15.0, 18.5, 18.208333333333332)","(101.0, 610.0, 565.0)","(71.0, 140.0, 126.66666666666667)","(14.0, 17.5, 17.178571428571427)","(6.5, 8.6, 8.523684210526316)","(1.9, 2.08, 2.079439775910364)","(15.0, 21.0, 19.884615384615383)","(101.0, 440.0, 391.42857142857144)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:49.827539,"(4.4, 5.1, 5.094594594594594)","(41.0, 55.0, 50.54054054054054)","(71.0, 110.0, 107.14285714285714)","(15.0, 18.5, 17.813524590163933)","(101.0, 610.0, 565.0)","(71.0, 140.0, 126.66666666666667)","(14.0, 17.5, 17.178571428571427)","(6.5, 8.6, 8.532558139534883)","(1.85, 2.08, 2.081726618705036)","(15.0, 20.0, 19.884615384615383)","(101.0, 440.0, 391.42857142857144)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:51.468617,"(4.4, 5.1, 5.094392523364486)","(41.0, 55.0, 50.5)","(71.0, 110.0, 108.94736842105263)","(15.0, 18.0, 17.798828125)","(101.0, 610.0, 565.0)","(71.0, 140.0, 126.20689655172414)","(14.0, 17.5, 17.227272727272727)","(6.5, 8.6, 8.544761904761904)","(1.85, 2.1, 2.0913432835820895)","(15.0, 20.0, 19.884615384615383)","(101.0, 440.0, 391.42857142857144)","(101.0, 350.0, 310.0)"
11-01-2023 13:28:53.052788,"(4.4, 5.1, 5.094392523364486)","(41.0, 55.0, 50.5)","(71.0, 110.0, 108.75)","(15.0, 18.0, 17.798828125)","(101.0, 610.0, 565.0)","(71.0, 140.0, 127.09677419354838)","(14.0, 17.5, 17.227272727272727)","(6.5, 8.6, 8.491428571428571)","(1.85, 2.1, 2.092081911262799)","(15.0, 20.0, 19.884615384615383)","(101.0, 440.0, 409.0909090909091)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:55.098864,"(4.4, 5.1, 5.094392523364486)","(41.0, 55.0, 50.714285714285715)","(71.0, 110.0, 109.44444444444444)","(15.0, 18.0, 17.796370967741936)","(101.0, 610.0, 496.6666666666667)","(71.0, 140.0, 129.1891891891892)","(14.0, 17.5, 17.227272727272727)","(6.5, 8.6, 8.427272727272728)","(1.85, 2.1, 2.0921846153846153)","(15.0, 20.0, 19.884615384615383)","(101.0, 440.0, 417.33333333333337)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:56.873406,"(4.4, 5.1, 5.1782352941176475)","(41.0, 55.0, 51.4)","(71.0, 110.0, 109.61538461538461)","(15.0, 18.0, 17.845132743362832)","(101.0, 610.0, 493.3333333333333)","(71.0, 140.0, 129.1891891891892)","(14.0, 17.5, 17.3125)","(6.5, 8.6, 8.467692307692307)","(1.85, 2.1, 2.082008733624454)","(15.0, 20.0, 19.884615384615383)","(101.0, 440.0, 486.6666666666667)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:28:58.777909,"(4.4, 5.2, 5.2063953488372094)","(41.0, 55.0, 51.785714285714285)","(71.0, 110.0, 109.58333333333333)","(15.0, 18.0, 17.837264150943398)","(101.0, 600.0, 493.3333333333333)","(71.0, 140.0, 128.8235294117647)","(14.0, 17.5, 17.185185185185187)","(6.5, 8.6, 8.502752293577982)","(1.85, 2.06, 2.0558282208588956)","(15.0, 20.0, 19.954545454545453)","(101.0, 520.0, 470.0)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:00.761843,"(4.4, 5.3, 5.1400943396226415)","(41.0, 55.0, 49.625)","(71.0, 110.0, 124.0)","(15.0, 18.0, 17.78301886792453)","(101.0, 600.0, 493.3333333333333)","(71.0, 140.0, 134.11764705882354)","(14.0, 18.0, 17.488636363636363)","(6.5, 8.8, 8.456140350877194)","(1.85, 2.08, 2.0650696378830085)","(15.0, 20.0, 19.977272727272727)","(101.0, 530.0, 511.42857142857144)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:02.675903,"(4.4, 5.2, 5.1400943396226415)","(41.0, 50.0, 48.54545454545455)","(71.0, 130.0, 120.0)","(15.0, 18.0, 17.819148936170212)","(101.0, 600.0, 493.3333333333333)","(71.0, 140.0, 134.375)","(14.0, 18.0, 17.505494505494507)","(6.5, 8.6, 8.430927835051547)","(1.85, 2.08, 2.0684444444444443)","(15.0, 20.0, 19.979166666666668)","(101.0, 530.0, 512.6666666666666)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:04.689405,"(4.4, 5.2, 5.135401459854014)","(41.0, 50.0, 47.583333333333336)","(71.0, 130.0, 102.23880597014926)","(15.0, 18.0, 17.76795580110497)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 131.42857142857142)","(14.0, 18.0, 17.505494505494507)","(6.5, 8.6, 8.450909090909091)","(1.85, 2.08, 2.0748192771084337)","(15.0, 20.0, 20.066666666666666)","(101.0, 290.0, 286.47058823529414)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:06.559196,"(4.4, 5.2, 5.144904458598726)","(41.0, 48.0, 47.333333333333336)","(71.0, 110.0, 102.23880597014926)","(15.0, 18.0, 17.81699346405229)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 131.42857142857142)","(14.0, 18.0, 17.633333333333333)","(6.5, 8.6, 8.459649122807019)","(1.85, 2.08, 2.057858585858586)","(15.0, 21.0, 20.466666666666665)","(101.0, 290.0, 286.47058823529414)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:08.352907,"(4.4, 5.2, 5.281391304347826)","(41.0, 48.0, 47.16129032258065)","(71.0, 110.0, 107.89473684210526)","(15.0, 18.0, 17.81935483870968)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 131.42857142857142)","(14.0, 18.0, 17.64814814814815)","(6.5, 8.6, 8.406060606060606)","(1.85, 2.06, 2.0569117647058826)","(15.0, 21.0, 20.333333333333332)","(101.0, 290.0, 286.47058823529414)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:09.963656,"(4.4, 5.4, 5.286029411764706)","(41.0, 48.0, 47.16129032258065)","(71.0, 110.0, 132.59259259259258)","(15.0, 18.0, 17.926724137931036)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 131.42857142857142)","(14.0, 18.0, 17.44927536231884)","(6.5, 8.6, 8.399999999999999)","(1.85, 2.06, 2.064893617021277)","(15.0, 21.0, 19.758064516129032)","(101.0, 290.0, 286.47058823529414)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 13:29:11.607941,"(4.4, 5.3, 5.272670807453416)","(41.0, 48.0, 47.16129032258065)","(71.0, 140.0, 129.0909090909091)","(15.0, 18.0, 17.926724137931036)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 122.85714285714286)","(14.0, 18.0, 17.506493506493506)","(6.5, 8.6, 8.399999999999999)","(1.85, 2.08, 2.0657391304347827)","(15.0, 20.0, 19.74468085106383)","(101.0, 290.0, 286.47058823529414)","(101.0, 350.0, 310.0)"
11-01-2023 13:29:13.182304,"(4.4, 5.3, 5.266101694915254)","(41.0, 48.0, 47.16129032258065)","(71.0, 140.0, 124.0)","(15.0, 18.0, 17.923423423423422)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 131.0)","(14.0, 18.0, 17.635416666666668)","(6.5, 8.6, 8.399999999999999)","(1.85, 2.08, 2.0717460317460317)","(15.0, 20.0, 19.71698113207547)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:14.801397,"(4.4, 5.3, 5.262769230769231)","(41.0, 48.0, 47.27777777777778)","(71.0, 130.0, 120.0)","(15.0, 18.0, 17.916666666666668)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 131.0)","(14.0, 18.0, 17.681818181818183)","(6.5, 8.6, 8.337037037037037)","(1.85, 2.08, 2.069391304347826)","(15.0, 20.0, 19.848484848484848)","(101.0, 290.0, 286.6666666666667)","(101.0, 350.0, 323.3333333333333)"
11-01-2023 13:29:16.495295,"(4.4, 5.3, 5.247945205479452)","(41.0, 48.0, 47.27777777777778)","(71.0, 130.0, 118.82352941176471)","(15.0, 18.0, 17.923423423423422)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 135.3846153846154)","(14.0, 18.0, 17.681818181818183)","(6.5, 8.4, 8.305691056910568)","(1.85, 2.08, 2.069248120300752)","(15.0, 20.0, 19.848484848484848)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:18.138298,"(4.4, 5.3, 5.258011049723757)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 115.23809523809524)","(15.0, 18.0, 17.923423423423422)","(101.0, 600.0, 493.3333333333333)","(81.0, 140.0, 135.3846153846154)","(14.0, 18.0, 17.681818181818183)","(6.5, 8.4, 8.306451612903226)","(1.85, 2.08, 2.0709540636042405)","(15.0, 19.5, 19.46153846153846)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:19.761008,"(4.4, 5.3, 5.264319248826291)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 114.11764705882354)","(15.0, 18.0, 17.779503105590063)","(101.0, 600.0, 530.0)","(81.0, 140.0, 133.07692307692307)","(14.0, 18.0, 17.681818181818183)","(6.5, 8.4, 8.301694915254236)","(1.85, 2.08, 2.073918918918919)","(15.0, 19.5, 19.47)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:21.276246,"(4.4, 5.3, 5.264319248826291)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 114.11764705882354)","(15.0, 18.0, 17.779503105590063)","(101.0, 620.0, 530.0)","(71.0, 140.0, 133.07692307692307)","(14.0, 18.0, 17.681818181818183)","(6.5, 8.4, 8.314606741573034)","(1.85, 2.08, 2.073733333333333)","(15.0, 19.5, 19.47)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:22.810538,"(4.4, 5.3, 5.264319248826291)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 114.11764705882354)","(15.0, 18.0, 17.779503105590063)","(101.0, 620.0, 530.0)","(71.0, 140.0, 133.07692307692307)","(14.0, 18.0, 17.71311475409836)","(6.5, 8.4, 8.30952380952381)","(1.85, 2.08, 2.0794957983193276)","(15.0, 19.5, 19.47)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:24.331214,"(4.4, 5.3, 5.178947368421053)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 115.23809523809524)","(15.0, 18.0, 17.780864197530864)","(101.0, 620.0, 530.0)","(71.0, 140.0, 134.19354838709677)","(14.0, 18.0, 17.71311475409836)","(6.5, 8.4, 8.34871794871795)","(1.85, 2.08, 2.0953727506426736)","(15.0, 19.5, 19.464285714285715)","(101.0, 290.0, 286.8421052631579)","(101.0, 350.0, 327.14285714285717)"
11-01-2023 13:29:25.834620,"(4.4, 5.2, 5.058285714285714)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 115.23809523809524)","(15.0, 18.0, 17.760135135135137)","(101.0, 620.0, 530.0)","(71.0, 140.0, 134.19354838709677)","(14.0, 18.0, 17.71311475409836)","(6.5, 8.4, 8.424299065420561)","(1.85, 2.1, 2.101671826625387)","(15.0, 19.5, 19.45)","(101.0, 290.0, 286.6666666666667)","(101.0, 350.0, 323.3333333333333)"
11-01-2023 13:29:27.385863,"(4.4, 5.1, 5.040127388535032)","(41.0, 48.0, 47.333333333333336)","(71.0, 120.0, 115.23809523809524)","(15.0, 18.0, 17.760135135135137)","(101.0, 620.0, 530.0)","(71.0, 140.0, 134.19354838709677)","(14.0, 18.0, 17.71311475409836)","(6.5, 8.6, 8.434666666666667)","(1.85, 2.12, 2.101671826625387)","(15.0, 19.5, 19.78846153846154)","(101.0, 290.0, 286.6666666666667)","(101.0, 350.0, 323.3333333333333)"
11-01-2023 13:29:29.000641,"(4.4, 5.1, 5.00236220472441)","(41.0, 48.0, 47.513513513513516)","(71.0, 120.0, 115.23809523809524)","(15.0, 18.0, 17.724806201550386)","(101.0, 620.0, 530.0)","(71.0, 140.0, 134.19354838709677)","(14.0, 18.0, 17.71311475409836)","(6.5, 8.6, 8.523577235772358)","(1.85, 2.12, 2.1015863141524105)","(15.0, 20.0, 19.78846153846154)","(101.0, 290.0, 286.6666666666667)","(101.0, 350.0, 323.3333333333333)"
11-01-2023 13:29:30.512243,"(4.4, 5.1, 5.000791556728232)","(41.0, 48.0, 47.2)","(71.0, 120.0, 115.23809523809524)","(15.0, 18.0, 17.736842105263158)","(101.0, 620.0, 575.0)","(71.0, 140.0, 134.19354838709677)","(14.0, 18.0, 17.71311475409836)","(6.5, 8.8, 8.501333333333333)","(1.85, 2.12, 2.0977733199598796)","(15.0, 20.0, 19.78846153846154)","(101.0, 290.0, 287.6470588235294)","(101.0, 350.0, 303.3333333333333)"
11-01-2023 13:29:32.060200,"(4.4, 5.1, 4.976)","(41.0, 48.0, 46.869565217391305)","(71.0, 120.0, 110.9090909090909)","(15.0, 18.0, 17.619402985074625)","(101.0, 620.0, 575.0)","(71.0, 140.0, 134.375)","(14.0, 18.0, 17.746153846153845)","(6.5, 8.8, 8.651428571428571)","(1.85, 2.12, 2.098951048951049)","(15.0, 20.0, 19.82758620689655)","(101.0, 290.0, 287.6470588235294)","(101.0, 350.0, 303.3333333333333)"
11-01-2023 13:29:33.522753,"(4.4, 5.0, 4.9709803921568625)","(41.0, 48.0, 46.74285714285714)","(71.0, 120.0, 110.9090909090909)","(15.0, 18.0, 18.16)","(101.0, 620.0, 575.0)","(71.0, 140.0, 135.71428571428572)","(14.0, 18.0, 17.69607843137255)","(6.5, 8.8, 8.55813953488372)","(1.85, 2.1, 2.087747957992999)","(15.0, 20.0, 19.903225806451612)","(101.0, 290.0, 285.0)","(101.0, 350.0, 326.6666666666667)"
11-01-2023 13:29:35.017874,"(4.4, 5.0, 4.9709803921568625)","(41.0, 48.0, 46.78787878787879)","(71.0, 120.0, 106.15384615384616)","(15.0, 18.5, 18.08421052631579)","(101.0, 620.0, 575.0)","(71.0, 140.0, 135.92592592592592)","(14.0, 18.0, 17.804347826086957)","(6.5, 8.6, 8.623853211009173)","(1.85, 2.1, 2.08809756097561)","(15.0, 21.0, 20.0)","(101.0, 290.0, 285.0)","(101.0, 350.0, 332.5)"
11-01-2023 13:29:36.478080,"(4.4, 4.9, 4.877272727272728)","(41.0, 48.0, 46.83870967741935)","(71.0, 120.0, 106.15384615384616)","(15.0, 18.5, 18.065934065934066)","(101.0, 620.0, 592.5)","(71.0, 140.0, 135.92592592592592)","(14.0, 18.0, 17.804347826086957)","(6.5, 8.8, 8.586666666666668)","(1.85, 2.1, 2.0882409638554216)","(15.0, 21.0, 20.27027027027027)","(101.0, 290.0, 285.0)","(101.0, 350.0, 304.0)"
11-01-2023 13:29:37.999218,"(4.4, 4.9, 4.876190476190477)","(41.0, 48.0, 46.8125)","(71.0, 120.0, 111.81818181818181)","(15.0, 18.5, 18.101063829787233)","(101.0, 620.0, 592.5)","(71.0, 140.0, 136.15384615384616)","(14.0, 18.0, 17.27777777777778)","(6.5, 8.8, 8.56952380952381)","(1.85, 2.1, 2.1032708688245316)","(15.0, 21.0, 20.372093023255815)","(101.0, 290.0, 288.3333333333333)","(101.0, 360.0, 304.0)"
11-01-2023 13:29:39.507682,"(4.4, 4.9, 4.888059701492538)","(41.0, 48.0, 45.54838709677419)","(71.0, 120.0, 111.81818181818181)","(15.0, 18.5, 18.128712871287128)","(101.0, 620.0, 592.5)","(71.0, 140.0, 136.42857142857142)","(14.0, 17.5, 17.27777777777778)","(6.5, 8.8, 8.568888888888889)","(1.85, 2.12, 2.1095880149812736)","(15.0, 21.0, 20.88372093023256)","(101.0, 290.0, 571.6666666666667)","(101.0, 360.0, 320.0)"
11-01-2023 13:29:41.037961,"(4.4, 4.9, 4.868275862068966)","(41.0, 48.0, 45.333333333333336)","(71.0, 120.0, 111.81818181818181)","(15.0, 18.5, 17.70774647887324)","(101.0, 620.0, 601.6666666666666)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.5, 17.35185185185185)","(6.5, 8.6, 8.666666666666666)","(1.85, 2.12, 2.1038372093023257)","(15.0, 21.0, 20.919117647058822)","(101.0, 630.0, 571.6666666666667)","(101.0, 360.0, 320.0)"
11-01-2023 13:29:42.521439,"(4.4, 4.9, 4.859880239520958)","(41.0, 48.0, 45.333333333333336)","(71.0, 120.0, 111.81818181818181)","(15.0, 18.0, 17.70774647887324)","(101.0, 620.0, 585.0)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.5, 17.35185185185185)","(6.5, 8.8, 8.718181818181819)","(1.85, 2.12, 2.106282894736842)","(15.0, 21.0, 20.97761194029851)","(101.0, 630.0, 515.7142857142858)","(101.0, 360.0, 330.0)"
11-01-2023 13:29:43.980554,"(4.4, 4.9, 4.859880239520958)","(41.0, 48.0, 45.111111111111114)","(71.0, 120.0, 111.81818181818181)","(15.0, 18.0, 17.68796992481203)","(101.0, 610.0, 585.0)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.5, 17.35185185185185)","(6.5, 8.8, 8.726050420168068)","(1.85, 2.12, 2.12812030075188)","(15.0, 21.0, 20.97761194029851)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 307.5)"
11-01-2023 13:29:45.530722,"(4.4, 4.8, 4.834074074074074)","(41.0, 46.0, 45.111111111111114)","(71.0, 120.0, 103.63636363636364)","(15.0, 18.0, 17.785)","(101.0, 610.0, 585.0)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.5, 17.29787234042553)","(6.5, 8.8, 8.688235294117646)","(1.85, 2.14, 2.1308361204013377)","(15.0, 21.0, 20.97761194029851)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 307.5)"
11-01-2023 13:29:47.028432,"(4.4, 4.9, 4.773595505617977)","(41.0, 46.0, 44.714285714285715)","(71.0, 120.0, 103.63636363636364)","(15.0, 18.0, 17.86263736263736)","(101.0, 610.0, 581.4285714285714)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.5, 17.33478260869565)","(6.5, 8.8, 8.683435582822087)","(1.85, 2.14, 2.131828793774319)","(15.0, 21.0, 21.52325581395349)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 313.3333333333333)"
11-01-2023 13:29:48.435059,"(4.4, 4.8, 4.773595505617977)","(41.0, 46.0, 44.76923076923077)","(71.0, 120.0, 103.63636363636364)","(15.0, 18.0, 16.82967032967033)","(101.0, 610.0, 581.4285714285714)","(71.0, 140.0, 136.94444444444446)","(14.0, 17.5, 17.261904761904763)","(6.5, 8.8, 8.683435582822087)","(1.85, 2.14, 2.132156862745098)","(15.0, 22.0, 21.52325581395349)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 313.3333333333333)"
11-01-2023 13:29:49.903996,"(4.4, 4.8, 4.773142857142857)","(41.0, 48.0, 45.0)","(71.0, 120.0, 103.63636363636364)","(15.0, 17.0, 16.78)","(101.0, 610.0, 550.0)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.5, 16.62962962962963)","(6.5, 8.8, 8.694736842105263)","(1.85, 2.14, 2.1364102564102567)","(15.0, 22.0, 21.365384615384617)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 322.5)"
11-01-2023 13:29:51.403921,"(4.4, 4.8, 4.775897435897436)","(41.0, 48.0, 45.0)","(71.0, 120.0, 103.63636363636364)","(15.0, 17.0, 16.757861635220127)","(101.0, 610.0, 550.0)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.0, 16.565217391304348)","(6.5, 8.8, 8.704347826086957)","(1.85, 2.14, 2.1478531073446328)","(15.0, 22.0, 21.365384615384617)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 316.25)"
11-01-2023 13:29:52.895803,"(4.4, 4.8, 4.672690763052209)","(41.0, 48.0, 46.24390243902439)","(71.0, 120.0, 101.25)","(15.0, 17.0, 16.395833333333332)","(101.0, 610.0, 550.0)","(71.0, 140.0, 137.14285714285714)","(14.0, 17.0, 16.565217391304348)","(6.5, 8.8, 8.806741573033708)","(1.85, 2.16, 2.154198473282443)","(15.0, 22.0, 21.633333333333333)","(101.0, 610.0, 515.7142857142858)","(101.0, 360.0, 316.25)"
11-01-2023 13:29:54.279251,"(4.4, 4.7, 4.672690763052209)","(41.0, 48.0, 48.94444444444444)","(71.0, 120.0, 104.11764705882354)","(15.0, 16.5, 16.57236842105263)","(101.0, 610.0, 565.0)","(71.0, 140.0, 137.8125)","(14.0, 17.0, 16.830985915492956)","(6.5, 9.0, 8.836363636363638)","(1.85, 2.16, 2.150912)","(15.0, 22.0, 21.242424242424242)","(101.0, 610.0, 538.0)","(101.0, 360.0, 340.0)"
11-01-2023 13:29:55.717474,"(4.4, 4.7, 4.680487804878049)","(41.0, 50.0, 48.94444444444444)","(71.0, 120.0, 105.0)","(15.0, 17.0, 16.63276836158192)","(101.0, 610.0, 565.0)","(71.0, 140.0, 137.94117647058823)","(14.0, 17.0, 16.905172413793103)","(6.5, 9.0, 8.830434782608696)","(1.85, 2.16, 2.148688524590164)","(15.0, 22.0, 21.242424242424242)","(101.0, 600.0, 538.0)","(101.0, 360.0, 340.0)"
11-01-2023 13:29:57.274005,"(4.4, 4.8, 4.683809523809524)","(41.0, 48.0, 47.2)","(71.0, 110.0, 107.0)","(15.0, 17.0, 16.43548387096774)","(101.0, 610.0, 565.0)","(71.0, 140.0, 137.94117647058823)","(14.0, 17.0, 16.912280701754387)","(6.5, 9.0, 9.075409836065573)","(1.85, 2.16, 2.1361342281879194)","(15.0, 22.0, 21.242424242424242)","(101.0, 600.0, 538.0)","(101.0, 360.0, 340.0)"
11-01-2023 13:29:58.792555,"(4.4, 4.7, 4.6801169590643275)","(41.0, 48.0, 47.2)","(71.0, 110.0, 108.63636363636364)","(14.0, 16.5, 16.434959349593495)","(101.0, 610.0, 565.0)","(71.0, 140.0, 138.05555555555554)","(14.0, 17.0, 17.17391304347826)","(6.5, 9.2, 9.122222222222222)","(1.85, 2.14, 2.1341049798115748)","(15.0, 22.0, 21.216216216216218)","(101.0, 600.0, 538.0)","(101.0, 360.0, 340.0)"
11-01-2023 13:30:00.216992,"(4.4, 4.7, 4.6801169590643275)","(41.0, 48.0, 47.2)","(71.0, 110.0, 108.63636363636364)","(14.0, 16.5, 16.31782945736434)","(101.0, 610.0, 565.0)","(71.0, 140.0, 137.94871794871796)","(14.0, 17.5, 17.17391304347826)","(6.5, 9.2, 9.146987951807228)","(1.85, 2.14, 2.134564369310793)","(15.0, 22.0, 21.242424242424242)","(101.0, 600.0, 540.0)","(101.0, 360.0, 346.6666666666667)"
11-01-2023 13:30:01.692030,"(4.4, 4.7, 4.682068965517241)","(41.0, 46.0, 45.92307692307692)","(71.0, 110.0, 108.63636363636364)","(14.0, 16.5, 16.308943089430894)","(101.0, 610.0, 565.0)","(71.0, 140.0, 137.94871794871796)","(14.0, 17.5, 17.205882352941178)","(6.5, 9.2, 9.167123287671233)","(1.85, 2.14, 2.133314917127072)","(15.0, 22.0, 21.27777777777778)","(101.0, 600.0, 540.0)","(101.0, 360.0, 353.3333333333333)"
11-01-2023 13:30:03.226960,"(4.4, 4.7, 4.666145833333333)","(41.0, 46.0, 45.9)","(71.0, 110.0, 105.0)","(14.0, 16.5, 16.234567901234566)","(101.0, 610.0, 550.0)","(71.0, 140.0, 137.74193548387098)","(14.0, 17.5, 17.205882352941178)","(6.5, 9.2, 9.174999999999999)","(1.85, 2.14, 2.1322137404580155)","(15.0, 22.0, 21.22222222222222)","(101.0, 600.0, 525.0)","(101.0, 400.0, 341.6666666666667)"
11-01-2023 13:30:04.756670,"(4.4, 4.7, 4.660365853658536)","(41.0, 46.0, 45.9)","(71.0, 110.0, 105.0)","(14.0, 16.5, 16.240963855421686)","(101.0, 610.0, 550.0)","(71.0, 140.0, 137.40740740740742)","(14.0, 17.5, 17.205882352941178)","(6.5, 9.2, 9.232558139534882)","(1.85, 2.14, 2.1221125143513206)","(15.0, 22.0, 21.22222222222222)","(101.0, 600.0, 525.0)","(101.0, 400.0, 350.0)"
11-01-2023 13:30:06.345340,"(4.4, 4.7, 4.6)","(41.0, 46.0, 47.23076923076923)","(71.0, 110.0, 95.53191489361703)","(14.0, 16.5, 16.802083333333332)","(101.0, 610.0, 570.0)","(71.0, 140.0, 149.33333333333334)","(14.0, 17.5, 18.087719298245613)","(6.5, 9.4, 9.505454545454546)","(1.85, 2.14, 2.123009605122732)","(15.0, 22.0, 22.302325581395348)","(101.0, 600.0, 570.0)","(101.0, 400.0, 370.0)"
