,My Names Lyn,Coconut Santiago,Cool Whip,Deadly Ambition,Hydro Glide,Romena Charm,Cosmetic Rose
11-01-2023 14:00:07.525577,"(3.9, 4.6, 4.52)","(3.2, 3.25, 3.1628205128205127)","(26.0, 60.0, 58.46153846153846)","(14.0, 46.0, 40.375)","(2.4, 2.94, 2.848333333333333)","(9.0, 15.5, 14.71875)","(26.0, 130.0, 92.5)"
11-01-2023 14:00:08.500502,"(3.8, 4.6, 4.46)","(2.9, 3.2, 3.1375)","(26.0, 60.0, 58.46153846153846)","(19.0, 46.0, 42.666666666666664)","(2.4, 2.94, 2.8899999999999997)","(9.0, 15.5, 14.954545454545455)","(26.0, 130.0, 92.5)"
11-01-2023 14:00:09.614525,"(3.8, 4.6, 4.52)","(2.9, 3.2, 3.1545454545454548)","(26.0, 60.0, 58.46153846153846)","(19.0, 46.0, 44.0)","(2.4, 2.94, 2.8929411764705883)","(9.0, 15.0, 12.625)","(26.0, 130.0, 92.5)"
11-01-2023 14:00:10.624055,"(3.8, 4.6, 4.472727272727273)","(2.9, 3.2, 3.1545454545454548)","(26.0, 60.0, 58.46153846153846)","(19.0, 46.0, 44.0)","(2.4, 2.94, 2.924)","(9.0, 14.0, 13.363636363636363)","(31.0, 130.0, 92.5)"
11-01-2023 14:00:11.651024,"(3.8, 4.6, 4.555555555555555)","(2.9, 3.2, 3.131818181818182)","(26.0, 60.0, 58.46153846153846)","(19.0, 46.0, 44.054054054054056)","(2.4, 2.94, 2.9242857142857144)","(9.0, 13.5, 13.333333333333334)","(31.0, 130.0, 92.5)"
11-01-2023 14:00:12.765507,"(3.8, 4.6, 4.492307692307692)","(2.9, 3.2, 3.1285714285714286)","(26.0, 60.0, 58.333333333333336)","(19.0, 46.0, 44.114285714285714)","(2.4, 2.96, 2.944)","(9.0, 13.5, 12.875)","(31.0, 130.0, 84.16666666666667)"
11-01-2023 14:00:13.756331,"(3.8, 4.6, 4.52)","(2.9, 3.2, 3.131818181818182)","(26.0, 60.0, 58.333333333333336)","(19.0, 46.0, 44.114285714285714)","(2.4, 2.96, 2.908)","(9.0, 13.0, 12.857142857142858)","(31.0, 130.0, 80.5)"
11-01-2023 14:00:14.726520,"(3.8, 4.6, 4.533333333333333)","(2.9, 3.2, 3.1090909090909093)","(26.0, 60.0, 56.666666666666664)","(19.0, 46.0, 44.166666666666664)","(2.4, 2.98, 2.908)","(9.0, 13.0, 12.857142857142858)","(31.0, 130.0, 84.16666666666667)"
11-01-2023 14:00:15.839111,"(3.8, 4.6, 4.45)","(2.9, 3.2, 3.1166666666666667)","(26.0, 60.0, 60.0)","(19.0, 46.0, 44.054054054054056)","(2.4, 2.98, 2.913333333333333)","(9.0, 13.0, 12.916666666666666)","(31.0, 130.0, 88.33333333333333)"
11-01-2023 14:00:16.862925,"(3.8, 4.6, 4.533333333333333)","(2.9, 3.2, 3.1411764705882352)","(26.0, 70.0, 59.285714285714285)","(19.0, 46.0, 44.054054054054056)","(2.4, 2.98, 2.966666666666667)","(9.0, 13.0, 13.0625)","(31.0, 130.0, 88.33333333333333)"
11-01-2023 14:00:17.891304,"(3.8, 4.6, 4.45)","(2.9, 3.2, 3.1166666666666667)","(26.0, 70.0, 59.285714285714285)","(19.0, 46.0, 44.054054054054056)","(2.4, 3.0, 2.966666666666667)","(9.0, 13.5, 13.029411764705882)","(31.0, 130.0, 88.33333333333333)"
11-01-2023 14:00:18.971665,"(3.8, 4.6, 4.55)","(2.9, 3.2, 3.138888888888889)","(26.0, 70.0, 61.25)","(19.0, 46.0, 44.054054054054056)","(2.4, 3.0, 2.964736842105263)","(9.0, 13.5, 13.029411764705882)","(31.0, 130.0, 85.0)"
11-01-2023 14:00:20.014484,"(3.8, 4.6, 4.466666666666667)","(2.9, 3.15, 3.0375)","(26.0, 70.0, 61.25)","(19.0, 46.0, 44.054054054054056)","(2.4, 3.05, 2.964736842105263)","(9.0, 13.5, 13.029411764705882)","(31.0, 130.0, 85.0)"
11-01-2023 14:00:21.016199,"(3.8, 4.6, 4.55)","(2.9, 3.15, 3.0136363636363637)","(26.0, 70.0, 63.4375)","(19.0, 46.0, 44.0)","(2.4, 3.05, 2.964736842105263)","(9.0, 13.5, 13.029411764705882)","(31.0, 130.0, 88.33333333333333)"
11-01-2023 14:00:22.073049,"(3.8, 4.7, 4.58)","(2.9, 3.1, 3.052)","(26.0, 70.0, 63.0)","(19.0, 46.0, 44.0)","(2.4, 3.05, 2.962647058823529)","(9.0, 13.5, 12.928571428571429)","(31.0, 130.0, 105.0)"
11-01-2023 14:00:23.155737,"(3.8, 4.7, 4.482758620689656)","(2.9, 3.1, 3.046666666666667)","(26.0, 70.0, 66.36363636363636)","(19.0, 46.0, 42.57142857142857)","(2.4, 3.05, 2.962647058823529)","(8.5, 13.5, 12.928571428571429)","(31.0, 130.0, 96.66666666666667)"
11-01-2023 14:00:24.571760,"(3.8, 4.7, 4.552173913043478)","(2.9, 3.1, 3.0436363636363635)","(26.0, 70.0, 66.36363636363636)","(19.0, 46.0, 43.714285714285715)","(2.4, 3.05, 2.978181818181818)","(8.5, 13.5, 12.875)","(31.0, 130.0, 92.5)"
11-01-2023 14:00:26.183257,"(3.8, 4.7, 4.552173913043478)","(2.9, 3.05, 3.055)","(26.0, 70.0, 67.33333333333333)","(19.0, 46.0, 42.8)","(2.4, 3.0, 2.98)","(8.5, 13.5, 13.055555555555555)","(31.0, 130.0, 100.0)"
11-01-2023 14:00:27.347520,"(3.8, 4.7, 4.542105263157895)","(2.9, 3.1, 3.025)","(31.0, 70.0, 67.33333333333333)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.0, 2.98)","(8.5, 13.5, 14.147058823529411)","(31.0, 130.0, 117.5)"
11-01-2023 14:00:28.601343,"(3.8, 4.7, 4.542105263157895)","(2.9, 3.05, 3.038333333333333)","(31.0, 70.0, 67.33333333333333)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.0, 2.98)","(8.5, 14.5, 13.7)","(31.0, 130.0, 117.5)"
11-01-2023 14:00:29.643089,"(3.8, 4.7, 4.542105263157895)","(2.9, 3.05, 3.038333333333333)","(31.0, 70.0, 67.33333333333333)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.0, 2.964736842105263)","(8.5, 14.5, 13.923076923076923)","(31.0, 130.0, 115.71428571428572)"
11-01-2023 14:00:30.907734,"(3.8, 4.7, 4.533333333333333)","(2.9, 3.05, 3.005)","(31.0, 70.0, 66.0)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.05, 2.962647058823529)","(8.5, 14.0, 12.617647058823529)","(31.0, 130.0, 115.71428571428572)"
11-01-2023 14:00:32.046033,"(3.8, 4.7, 4.533333333333333)","(2.9, 3.05, 3.005)","(31.0, 70.0, 66.0)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.05, 2.962647058823529)","(8.5, 13.5, 12.7)","(31.0, 130.0, 115.71428571428572)"
11-01-2023 14:00:33.208266,"(3.8, 4.7, 4.536363636363636)","(2.8, 3.05, 3.005)","(31.0, 70.0, 66.0)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.05, 2.9636)","(8.5, 13.5, 12.696428571428571)","(31.0, 130.0, 117.5)"
11-01-2023 14:00:34.317119,"(3.8, 4.7, 4.536363636363636)","(2.8, 3.05, 3.005)","(31.0, 70.0, 66.0)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.05, 2.9636)","(8.5, 13.5, 12.696428571428571)","(31.0, 130.0, 100.0)"
11-01-2023 14:00:35.404032,"(3.8, 4.7, 4.536363636363636)","(2.8, 3.05, 2.9993749999999997)","(31.0, 70.0, 66.0)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.05, 2.9636)","(9.0, 13.5, 12.824324324324325)","(31.0, 130.0, 100.0)"
11-01-2023 14:00:36.367883,"(3.8, 4.7, 4.536363636363636)","(2.8, 3.05, 2.9993749999999997)","(31.0, 70.0, 66.0)","(20.0, 46.0, 45.15151515151515)","(2.4, 3.05, 2.963)","(9.0, 13.5, 12.904761904761905)","(31.0, 130.0, 120.0)"
11-01-2023 14:00:37.403623,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.05, 3.011428571428571)","(31.0, 70.0, 68.82352941176471)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.05, 2.9669230769230768)","(9.0, 13.5, 12.914634146341463)","(31.0, 130.0, 96.66666666666667)"
11-01-2023 14:00:38.420300,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.05, 3.011428571428571)","(31.0, 70.0, 69.0)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.05, 2.9675)","(9.0, 13.5, 12.939024390243903)","(31.0, 130.0, 120.0)"
11-01-2023 14:00:39.366371,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.05, 3.011428571428571)","(31.0, 70.0, 69.33333333333333)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.05, 2.9675)","(9.0, 13.5, 12.939024390243903)","(31.0, 130.0, 117.14285714285714)"
11-01-2023 14:00:40.316756,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.05, 3.005)","(31.0, 70.0, 69.33333333333333)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.05, 2.9675)","(9.0, 13.5, 12.939024390243903)","(31.0, 130.0, 117.14285714285714)"
11-01-2023 14:00:41.321955,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.1, 3.0842105263157897)","(31.0, 85.0, 82.14285714285714)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.05, 2.9675)","(9.0, 13.5, 12.939024390243903)","(31.0, 130.0, 100.0)"
11-01-2023 14:00:42.396069,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.1, 3.08)","(31.0, 85.0, 80.0)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.0, 2.9571428571428573)","(9.0, 13.5, 12.914634146341463)","(31.0, 130.0, 118.57142857142857)"
11-01-2023 14:00:43.468580,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.1, 3.0952380952380953)","(31.0, 85.0, 80.0)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.0, 2.9571428571428573)","(9.0, 13.5, 12.904761904761905)","(31.0, 130.0, 118.57142857142857)"
11-01-2023 14:00:44.558497,"(3.8, 4.7, 4.531578947368421)","(2.8, 3.15, 3.107142857142857)","(31.0, 85.0, 80.0)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.0, 2.9541176470588235)","(9.0, 13.5, 12.825581395348838)","(31.0, 130.0, 118.57142857142857)"
11-01-2023 14:00:45.550486,"(3.8, 4.6, 4.574999999999999)","(2.8, 3.05, 3.0444444444444443)","(31.0, 85.0, 78.84615384615384)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.0, 2.953333333333333)","(9.0, 13.5, 13.083333333333334)","(31.0, 130.0, 118.57142857142857)"
11-01-2023 14:00:46.534028,"(3.8, 4.6, 4.385714285714285)","(2.8, 3.2, 3.1778688524590164)","(31.0, 85.0, 78.84615384615384)","(20.0, 46.0, 45.44444444444444)","(2.4, 3.0, 2.953333333333333)","(9.0, 13.5, 14.366666666666667)","(31.0, 130.0, 118.57142857142857)"
11-01-2023 14:00:47.987523,"(3.8, 4.6, 4.566666666666666)","(2.8, 3.2, 3.1871559633027524)","(31.0, 85.0, 77.38095238095238)","(20.0, 46.0, 45.44444444444444)","(2.4, 2.96, 2.9171428571428573)","(9.0, 14.5, 14.088235294117647)","(31.0, 130.0, 110.0)"
11-01-2023 14:00:49.308235,"(3.8, 4.5, 4.477777777777778)","(2.8, 3.2, 3.1871559633027524)","(31.0, 85.0, 77.38095238095238)","(20.0, 46.0, 45.351351351351354)","(2.4, 2.92, 2.9114285714285715)","(9.0, 14.5, 13.1875)","(31.0, 130.0, 110.0)"
11-01-2023 14:00:50.324673,"(3.8, 4.5, 4.358823529411764)","(2.8, 3.2, 3.189622641509434)","(31.0, 85.0, 77.38095238095238)","(20.0, 46.0, 45.351351351351354)","(2.4, 2.92, 2.8866666666666667)","(9.0, 14.5, 13.277777777777779)","(31.0, 130.0, 110.0)"
11-01-2023 14:00:51.651083,"(3.8, 4.5, 4.366666666666666)","(2.8, 3.25, 3.161111111111111)","(31.0, 85.0, 77.38095238095238)","(20.0, 46.0, 45.351351351351354)","(2.4, 2.9, 2.8866666666666667)","(9.0, 14.5, 13.241935483870968)","(31.0, 130.0, 120.0)"
11-01-2023 14:00:52.787079,"(3.8, 4.5, 4.366666666666666)","(2.8, 3.25, 3.161111111111111)","(31.0, 85.0, 77.38095238095238)","(20.0, 46.0, 45.351351351351354)","(2.4, 2.9, 2.8866666666666667)","(9.0, 14.5, 13.642857142857142)","(31.0, 130.0, 116.66666666666667)"
11-01-2023 14:00:53.762538,"(3.8, 4.5, 4.358823529411764)","(2.8, 3.25, 3.2261904761904763)","(31.0, 85.0, 77.38095238095238)","(20.0, 46.0, 45.351351351351354)","(2.4, 2.9, 2.8866666666666667)","(9.0, 14.0, 13.25)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:00:54.757365,"(3.8, 4.5, 4.358823529411764)","(2.8, 3.3, 3.283333333333333)","(31.0, 85.0, 71.66666666666667)","(20.0, 46.0, 45.351351351351354)","(2.4, 2.88, 2.87)","(9.0, 14.0, 13.0625)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:00:55.823597,"(3.8, 4.5, 4.358823529411764)","(2.8, 3.3, 3.283333333333333)","(31.0, 85.0, 67.0)","(20.0, 46.0, 45.58620689655172)","(2.4, 2.88, 2.87)","(9.0, 14.0, 13.0625)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:00:56.786782,"(3.8, 4.5, 4.358823529411764)","(2.8, 3.35, 3.303125)","(31.0, 85.0, 67.0)","(20.0, 46.0, 45.58620689655172)","(2.4, 2.88, 2.87)","(9.0, 14.0, 13.516129032258064)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:00:57.754077,"(3.8, 4.5, 4.34)","(2.8, 3.35, 3.3125)","(31.0, 85.0, 67.0)","(20.0, 46.0, 45.45454545454545)","(2.4, 2.88, 2.87)","(9.0, 14.0, 13.678571428571429)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:00:58.690364,"(3.8, 4.5, 4.347058823529411)","(2.8, 3.35, 3.303125)","(31.0, 80.0, 70.0)","(20.0, 46.0, 45.45454545454545)","(2.4, 2.88, 2.87)","(9.0, 14.0, 13.75)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:00:59.663557,"(3.8, 4.5, 4.342105263157895)","(2.8, 3.35, 3.2868421052631582)","(31.0, 80.0, 67.5)","(20.0, 46.0, 55.63636363636364)","(2.4, 2.88, 2.8525)","(9.0, 14.0, 13.758620689655173)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:01:00.838079,"(3.8, 4.5, 4.342105263157895)","(2.8, 3.3, 3.2857142857142856)","(31.0, 80.0, 67.5)","(20.0, 60.0, 54.53658536585366)","(2.4, 2.86, 2.8545454545454545)","(9.0, 14.0, 13.758620689655173)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:01:01.923409,"(3.8, 4.5, 4.342105263157895)","(2.8, 3.3, 3.2857142857142856)","(31.0, 80.0, 67.5)","(20.0, 60.0, 54.285714285714285)","(2.4, 2.86, 2.8499999999999996)","(9.0, 14.0, 13.758620689655173)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:01:03.038539,"(3.8, 4.5, 4.342105263157895)","(2.8, 3.3, 3.2642857142857142)","(31.0, 80.0, 63.333333333333336)","(20.0, 60.0, 54.285714285714285)","(2.4, 2.88, 2.8499999999999996)","(9.0, 14.0, 13.796875)","(31.0, 130.0, 106.66666666666667)"
11-01-2023 14:01:04.408256,"(3.7, 4.5, 4.342105263157895)","(2.8, 3.3, 3.2666666666666666)","(31.0, 80.0, 63.333333333333336)","(21.0, 60.0, 54.285714285714285)","(2.4, 2.88, 2.8545454545454545)","(9.0, 14.0, 13.851851851851851)","(31.0, 130.0, 98.46153846153847)"
11-01-2023 14:01:05.494306,"(3.7, 4.5, 4.342105263157895)","(2.8, 3.3, 3.2666666666666666)","(31.0, 80.0, 63.333333333333336)","(21.0, 60.0, 54.285714285714285)","(2.4, 2.86, 2.8545454545454545)","(9.0, 14.0, 15.1875)","(31.0, 140.0, 100.0)"
11-01-2023 14:01:06.655762,"(3.7, 4.5, 4.342105263157895)","(2.8, 3.35, 3.3216981132075474)","(31.0, 80.0, 63.333333333333336)","(21.0, 60.0, 46.875)","(2.4, 2.86, 2.8449999999999998)","(9.0, 15.5, 14.25)","(31.0, 140.0, 100.0)"
11-01-2023 14:01:07.671168,"(3.7, 4.5, 4.342105263157895)","(2.8, 3.35, 3.323529411764706)","(31.0, 80.0, 63.333333333333336)","(21.0, 60.0, 46.41860465116279)","(2.4, 2.86, 2.814285714285714)","(9.0, 15.0, 14.0)","(31.0, 140.0, 100.0)"
11-01-2023 14:01:08.891980,"(3.7, 4.5, 4.342105263157895)","(2.8, 3.35, 3.3455882352941178)","(31.0, 80.0, 63.333333333333336)","(21.0, 48.0, 45.73913043478261)","(2.4, 2.82, 2.808)","(9.0, 15.0, 14.25)","(31.0, 140.0, 100.0)"
11-01-2023 14:01:10.359084,"(3.7, 4.5, 4.336363636363636)","(2.8, 3.35, 3.3425000000000002)","(31.0, 80.0, 74.56521739130434)","(21.0, 46.0, 44.0)","(2.4, 2.82, 2.793333333333333)","(9.0, 15.0, 14.428571428571429)","(31.0, 140.0, 100.0)"
11-01-2023 14:01:11.718189,"(3.7, 4.5, 4.336363636363636)","(2.8, 3.35, 3.421875)","(31.0, 80.0, 63.333333333333336)","(21.0, 46.0, 42.74074074074074)","(2.4, 2.82, 2.796923076923077)","(9.0, 14.5, 14.205882352941176)","(31.0, 140.0, 100.0)"
11-01-2023 14:01:13.001419,"(3.7, 4.4, 4.322580645161291)","(2.8, 3.45, 3.4464285714285716)","(31.0, 80.0, 63.333333333333336)","(21.0, 46.0, 43.565217391304344)","(2.4, 2.8, 2.794285714285714)","(9.0, 14.5, 14.029411764705882)","(31.0, 140.0, 121.53846153846153)"
11-01-2023 14:01:14.128772,"(3.7, 4.4, 4.322580645161291)","(2.8, 3.45, 3.4464285714285716)","(31.0, 80.0, 63.333333333333336)","(21.0, 46.0, 43.333333333333336)","(2.4, 2.82, 2.797894736842105)","(9.0, 14.5, 13.7)","(31.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:15.343156,"(3.7, 4.4, 4.336842105263158)","(2.8, 3.45, 3.4464285714285716)","(31.0, 80.0, 63.333333333333336)","(21.0, 46.0, 40.70967741935484)","(2.4, 2.82, 2.8105263157894735)","(9.0, 14.5, 13.966666666666667)","(31.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:16.517221,"(3.7, 4.4, 4.336842105263158)","(2.8, 3.45, 3.44375)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.84, 2.789473684210526)","(9.0, 14.5, 13.19767441860465)","(31.0, 140.0, 112.5)"
11-01-2023 14:01:17.678718,"(3.7, 4.4, 4.336842105263158)","(2.8, 3.45, 3.44375)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.8, 2.8157142857142854)","(9.0, 13.5, 13.170731707317072)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:18.723696,"(3.7, 4.4, 4.336842105263158)","(2.9, 3.5, 3.418181818181818)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.82, 2.7945454545454544)","(9.0, 13.5, 12.961538461538462)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:19.769655,"(3.7, 4.4, 4.336842105263158)","(2.9, 3.5, 3.418181818181818)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.86, 2.8066666666666666)","(9.0, 13.5, 13.166666666666666)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:20.975009,"(3.7, 4.5, 4.388888888888888)","(2.9, 3.5, 3.4125)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.82, 2.8066666666666666)","(9.0, 13.5, 13.955882352941178)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:22.133205,"(3.7, 4.5, 4.38)","(2.9, 3.5, 3.4655737704918033)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.86, 2.816)","(9.0, 14.0, 13.4)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:23.196843,"(3.7, 4.5, 4.366666666666666)","(2.9, 3.5, 3.4655737704918033)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.84, 2.8088888888888888)","(9.0, 13.5, 13.10377358490566)","(31.0, 130.0, 112.5)"
11-01-2023 14:01:24.296973,"(3.7, 4.5, 4.366666666666666)","(2.9, 3.5, 3.466666666666667)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.88, 2.8177777777777777)","(9.0, 13.5, 13.051724137931034)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:25.426880,"(3.7, 4.5, 4.366666666666666)","(2.9, 3.5, 3.466666666666667)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.86, 2.842222222222222)","(9.0, 13.5, 13.214285714285714)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:26.524749,"(3.7, 4.5, 4.442857142857143)","(2.9, 3.5, 3.466666666666667)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.86, 2.842222222222222)","(9.0, 13.5, 13.214285714285714)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:27.629836,"(3.7, 4.5, 4.396774193548387)","(2.9, 3.5, 3.463793103448276)","(31.0, 80.0, 63.333333333333336)","(21.0, 44.0, 40.8125)","(2.4, 2.86, 2.838260869565217)","(9.0, 13.5, 13.214285714285714)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:28.703653,"(3.7, 4.5, 4.385714285714285)","(2.9, 3.5, 3.4625)","(31.0, 80.0, 65.71428571428571)","(21.0, 44.0, 40.8125)","(2.4, 2.88, 2.86)","(9.0, 13.5, 13.214285714285714)","(31.0, 130.0, 125.0)"
11-01-2023 14:01:29.812500,"(3.7, 4.5, 4.385714285714285)","(2.9, 3.35, 3.3321428571428573)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 40.8125)","(2.4, 2.88, 2.848)","(9.0, 13.5, 13.295454545454545)","(31.0, 130.0, 113.33333333333334)"
11-01-2023 14:01:30.909183,"(3.7, 4.5, 4.385714285714285)","(2.9, 3.4, 3.338461538461538)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 40.8125)","(2.4, 2.88, 2.862)","(9.0, 13.5, 13.214285714285714)","(31.0, 130.0, 122.5)"
11-01-2023 14:01:32.036941,"(3.7, 4.5, 4.385714285714285)","(2.9, 3.4, 3.338461538461538)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 40.8125)","(2.4, 2.88, 2.844)","(9.0, 13.5, 13.229166666666666)","(31.0, 140.0, 125.0)"
11-01-2023 14:01:33.127561,"(3.7, 4.5, 4.396774193548387)","(2.9, 3.35, 3.326923076923077)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 40.8125)","(2.4, 2.88, 2.82)","(9.0, 13.5, 13.192307692307692)","(31.0, 140.0, 122.5)"
11-01-2023 14:01:34.215693,"(3.7, 4.5, 4.425000000000001)","(2.9, 3.35, 3.3225000000000002)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 41.38461538461539)","(2.4, 2.82, 2.7643478260869565)","(9.0, 13.5, 13.173076923076923)","(41.0, 140.0, 126.0)"
11-01-2023 14:01:35.402419,"(3.7, 4.6, 4.478260869565218)","(2.9, 3.35, 3.3066666666666666)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 41.38461538461539)","(2.4, 2.82, 2.7475)","(9.0, 13.5, 13.08695652173913)","(41.0, 140.0, 127.5)"
11-01-2023 14:01:36.655175,"(3.7, 4.6, 4.466666666666667)","(2.9, 3.35, 3.3066666666666666)","(31.0, 80.0, 74.11764705882354)","(21.0, 44.0, 41.38461538461539)","(2.4, 2.8, 2.7657894736842104)","(9.0, 13.5, 13.256756756756756)","(41.0, 130.0, 127.5)"
11-01-2023 14:01:37.822505,"(3.7, 4.6, 4.510526315789474)","(2.9, 3.35, 3.357142857142857)","(31.0, 80.0, 68.0)","(26.0, 44.0, 41.473684210526315)","(2.4, 2.78, 2.7746666666666666)","(10.0, 13.5, 13.287878787878787)","(41.0, 130.0, 115.0)"
11-01-2023 14:01:38.845733,"(3.7, 4.7, 4.625773195876289)","(2.9, 3.4, 3.357142857142857)","(31.0, 80.0, 72.5)","(26.0, 44.0, 41.473684210526315)","(2.4, 2.78, 2.7472727272727275)","(10.0, 13.5, 13.287878787878787)","(41.0, 130.0, 125.0)"
11-01-2023 14:01:39.909099,"(3.7, 4.7, 4.638144329896908)","(2.9, 3.3, 3.2849999999999997)","(31.0, 80.0, 72.5)","(26.0, 44.0, 41.473684210526315)","(2.4, 2.78, 2.736)","(10.0, 13.5, 13.279069767441861)","(41.0, 130.0, 125.0)"
11-01-2023 14:01:40.968573,"(3.7, 4.7, 4.628888888888889)","(2.8, 3.35, 3.325)","(31.0, 80.0, 78.92857142857143)","(21.0, 44.0, 38.35294117647059)","(2.4, 2.74, 2.7233333333333336)","(9.0, 13.5, 13.95)","(41.0, 130.0, 122.22222222222223)"
11-01-2023 14:01:41.945459,"(3.7, 4.8, 4.666666666666666)","(2.8, 3.4, 3.3238095238095235)","(31.0, 80.0, 79.11764705882354)","(21.0, 44.0, 40.23529411764706)","(2.4, 2.74, 2.78)","(9.0, 14.0, 13.954545454545455)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:42.998627,"(3.7, 4.6, 4.53)","(2.8, 3.4, 3.3434782608695652)","(31.0, 80.0, 78.88888888888889)","(21.0, 44.0, 40.46153846153846)","(2.4, 2.8, 2.7826666666666666)","(9.0, 14.0, 13.966666666666667)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:44.068197,"(3.7, 4.6, 4.55)","(2.8, 3.3, 3.2937499999999997)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 40.46153846153846)","(2.4, 2.8, 2.793333333333333)","(9.0, 14.0, 13.966666666666667)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:45.118729,"(3.7, 4.6, 4.547058823529412)","(2.8, 3.3, 3.2666666666666666)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 40.46153846153846)","(2.4, 2.82, 2.793333333333333)","(9.0, 14.0, 14.06)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:46.321981,"(3.7, 4.6, 4.547058823529412)","(2.8, 3.3, 3.24375)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 40.46153846153846)","(2.4, 2.82, 2.8257142857142856)","(9.0, 14.5, 14.277777777777779)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:47.491566,"(3.7, 4.6, 4.547058823529412)","(2.8, 3.25, 3.2333333333333334)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 43.0)","(2.4, 2.84, 2.8099999999999996)","(9.0, 14.5, 14.18)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:01:48.751555,"(3.7, 4.6, 4.547058823529412)","(2.8, 3.25, 3.216666666666667)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 43.42857142857143)","(2.4, 2.84, 2.852307692307692)","(9.0, 14.5, 14.136363636363637)","(41.0, 140.0, 122.22222222222223)"
