,Obsession Agogo,Ratified,Halwes,Jaggers Lady,Stellar Rising,Louie,Enraged,Worry Less
07-12-2022 14:24:32.641947,"(6.5, 9.6, 9.496296296296295)","(11.0, 21.0, 20.55)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.72)","(15.0, 20.0, 19.714285714285715)","(3.5, 4.5, 4.435897435897436)","(19.0, 32.0, 30.81818181818182)","(3.3, 3.95, 3.847872340425532)"
07-12-2022 14:24:33.865466,"(6.5, 9.6, 9.458823529411765)","(11.0, 21.0, 19.8)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.72)","(15.0, 20.0, 19.647058823529413)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 30.81818181818182)","(3.3, 3.95, 3.847872340425532)"
07-12-2022 14:24:35.173199,"(6.5, 9.6, 9.458823529411765)","(11.0, 21.0, 21.5)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.72)","(15.0, 20.0, 19.647058823529413)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 31.264150943396228)","(3.3, 3.95, 3.847872340425532)"
07-12-2022 14:24:36.479878,"(6.5, 9.6, 9.458823529411765)","(11.0, 23.0, 21.5)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.72)","(15.0, 20.0, 19.357142857142858)","(3.5, 4.5, 4.435897435897436)","(19.0, 32.0, 31.264150943396228)","(3.3, 3.95, 3.847872340425532)"
07-12-2022 14:24:37.899312,"(6.5, 9.6, 9.155555555555555)","(11.0, 23.0, 21.5)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.72)","(15.0, 19.5, 19.0)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 31.27777777777778)","(3.3, 3.95, 3.808823529411765)"
07-12-2022 14:24:39.166484,"(6.5, 9.6, 9.155555555555555)","(12.0, 23.0, 21.5)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.72)","(15.0, 19.5, 19.357142857142858)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 31.27777777777778)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:40.373927,"(6.5, 9.6, 9.389473684210525)","(12.0, 22.0, 21.0)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.723595505617977)","(15.0, 19.5, 18.833333333333332)","(3.5, 4.5, 4.45945945945946)","(19.0, 32.0, 31.50943396226415)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:41.566076,"(6.5, 9.6, 9.426086956521738)","(12.0, 22.0, 20.5)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.746031746031746)","(15.0, 19.5, 19.0)","(3.5, 4.5, 4.435897435897436)","(19.0, 32.0, 31.77777777777778)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:42.794026,"(6.5, 9.6, 9.389473684210525)","(12.0, 20.0, 19.884615384615383)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.746031746031746)","(15.0, 19.5, 18.7)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 35.42372881355932)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:43.971658,"(6.5, 9.6, 9.389473684210525)","(12.0, 20.0, 19.884615384615383)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.746031746031746)","(15.0, 19.5, 19.1)","(3.5, 4.5, 4.435897435897436)","(19.0, 38.0, 35.78313253012048)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:44.996822,"(6.5, 9.6, 9.389473684210525)","(12.0, 20.0, 19.884615384615383)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.746031746031746)","(15.0, 19.5, 18.7)","(3.5, 4.5, 4.435897435897436)","(19.0, 38.0, 36.0)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:46.172475,"(6.5, 9.6, 9.389473684210525)","(12.0, 20.0, 19.884615384615383)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.746031746031746)","(15.0, 19.5, 18.7)","(3.5, 4.5, 4.465753424657534)","(19.0, 38.0, 35.78313253012048)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:47.298783,"(6.5, 9.6, 9.1)","(12.0, 20.0, 19.884615384615383)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.770434782608695)","(15.0, 19.5, 18.857142857142858)","(3.5, 4.5, 4.435897435897436)","(19.0, 38.0, 35.78313253012048)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:48.508664,"(6.5, 9.6, 9.509090909090908)","(12.0, 20.0, 19.88888888888889)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.770434782608695)","(15.0, 19.0, 18.666666666666668)","(3.5, 4.5, 4.465753424657534)","(19.0, 38.0, 35.78313253012048)","(3.3, 3.95, 3.8071428571428574)"
07-12-2022 14:24:49.736224,"(6.5, 9.6, 9.509090909090908)","(12.0, 20.0, 19.822580645161292)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.875)","(3.5, 4.5, 4.45945945945946)","(19.0, 38.0, 35.78313253012048)","(3.3, 3.95, 3.84)"
07-12-2022 14:24:50.824668,"(6.5, 9.6, 9.44)","(12.0, 20.0, 19.828125)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.875)","(3.5, 4.5, 4.435897435897436)","(19.0, 38.0, 35.78313253012048)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:24:52.271230,"(6.5, 9.6, 9.4)","(12.0, 20.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.916666666666668)","(3.5, 4.5, 4.465753424657534)","(19.0, 38.0, 34.86486486486486)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:24:53.627671,"(6.5, 9.6, 9.411764705882353)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.916666666666668)","(3.5, 4.5, 4.465753424657534)","(19.0, 36.0, 34.390243902439025)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:24:54.850459,"(6.5, 9.6, 9.411764705882353)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.916666666666668)","(3.5, 4.5, 4.465753424657534)","(19.0, 36.0, 34.390243902439025)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:24:56.705475,"(6.5, 9.6, 9.454545454545455)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.75)","(3.5, 4.5, 4.435897435897436)","(19.0, 36.0, 34.23529411764706)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:24:58.019268,"(6.5, 9.6, 9.454545454545455)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.88095238095238)","(3.5, 4.5, 4.465753424657534)","(19.0, 36.0, 34.23529411764706)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:24:59.322479,"(6.5, 9.6, 9.458823529411765)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.81818181818182)","(3.5, 4.5, 4.465753424657534)","(19.0, 36.0, 34.23529411764706)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:25:00.596994,"(6.5, 9.6, 9.458823529411765)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.90909090909091)","(3.5, 4.5, 4.465753424657534)","(19.0, 36.0, 34.23529411764706)","(3.3, 3.85, 3.815)"
07-12-2022 14:25:02.128917,"(6.5, 9.6, 9.458823529411765)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.833333333333332)","(3.5, 4.5, 4.435897435897436)","(19.0, 36.0, 34.23529411764706)","(3.3, 3.9, 3.815)"
07-12-2022 14:25:03.468198,"(6.5, 9.6, 9.458823529411765)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.833333333333332)","(3.5, 4.5, 4.43)","(19.0, 36.0, 34.23529411764706)","(3.3, 3.9, 3.815)"
07-12-2022 14:25:04.619540,"(6.5, 9.6, 9.466666666666667)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.714285714285715)","(3.5, 4.5, 4.477777777777778)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.8224137931034483)"
07-12-2022 14:25:05.939956,"(6.5, 9.6, 9.3)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.909090909090908)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.166666666666668)","(3.5, 4.5, 4.375862068965517)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.819642857142857)"
07-12-2022 14:25:07.206275,"(6.5, 9.6, 9.415384615384616)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 19.0, 18.4)","(3.5, 4.5, 4.461904761904762)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.842857142857143)"
07-12-2022 14:25:08.473915,"(6.5, 9.6, 9.225)","(12.0, 21.0, 20.93181818181818)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.3)","(3.5, 4.5, 4.461904761904762)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.85, 3.8462962962962965)"
07-12-2022 14:25:09.815108,"(6.5, 9.6, 9.225)","(12.0, 21.0, 20.928571428571427)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.3)","(3.5, 4.5, 4.417808219178082)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.85, 3.819642857142857)"
07-12-2022 14:25:10.991574,"(6.5, 9.6, 9.35)","(12.0, 21.0, 20.928571428571427)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.3)","(3.5, 4.5, 4.436231884057971)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.819642857142857)"
07-12-2022 14:25:12.110890,"(6.5, 9.6, 9.17142857142857)","(12.0, 21.0, 20.928571428571427)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.4)","(3.5, 4.5, 4.42)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.819642857142857)"
07-12-2022 14:25:13.229726,"(6.5, 9.6, 9.266666666666666)","(12.0, 21.0, 20.928571428571427)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.25)","(3.5, 4.5, 4.42)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.819642857142857)"
07-12-2022 14:25:14.391977,"(6.5, 9.6, 9.545454545454545)","(12.0, 21.0, 20.928571428571427)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.25)","(3.5, 4.5, 4.42)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.842857142857143)"
07-12-2022 14:25:15.454983,"(6.5, 9.6, 9.5)","(12.0, 21.0, 20.928571428571427)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.425)","(3.5, 4.5, 4.42)","(19.0, 36.0, 34.44444444444444)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:25:16.587979,"(7.0, 9.6, 9.5)","(13.0, 21.0, 20.925)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.425)","(3.6, 4.5, 4.42)","(21.0, 36.0, 34.44444444444444)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:25:17.677119,"(7.0, 9.6, 9.545454545454545)","(13.0, 21.0, 20.925)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.363636363636363)","(3.6, 4.5, 4.42)","(21.0, 36.0, 34.44444444444444)","(3.3, 3.85, 3.819642857142857)"
07-12-2022 14:25:18.905834,"(7.0, 9.6, 9.5)","(13.0, 21.0, 20.925)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.363636363636363)","(3.6, 4.5, 4.42)","(21.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.819642857142857)"
07-12-2022 14:25:20.075418,"(7.0, 9.6, 9.5)","(13.0, 21.0, 20.925)","(7.0, 10.5, 9.81578947368421)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.25)","(3.6, 4.5, 4.42)","(21.0, 36.0, 34.44444444444444)","(3.3, 3.9, 3.83125)"
07-12-2022 14:25:21.275953,"(7.0, 9.6, 9.545454545454545)","(13.0, 21.0, 20.925)","(7.0, 10.5, 9.766666666666667)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.363636363636363)","(3.6, 4.5, 4.42)","(21.0, 34.0, 33.28767123287671)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:25:22.633777,"(7.0, 9.6, 9.5)","(13.0, 21.0, 20.925)","(7.0, 9.6, 9.555555555555555)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.363636363636363)","(3.6, 4.5, 4.42)","(21.0, 34.0, 33.28767123287671)","(3.3, 3.85, 3.8423076923076924)"
07-12-2022 14:25:23.969143,"(7.0, 9.8, 9.631578947368421)","(13.0, 21.0, 20.925)","(7.0, 9.4, 9.377777777777778)","(5.5, 6.8, 6.774814814814815)","(15.0, 18.5, 18.428571428571427)","(3.6, 4.5, 4.42)","(21.0, 34.0, 33.07692307692308)","(3.3, 3.85, 3.842857142857143)"
07-12-2022 14:25:25.222130,"(7.0, 9.8, 9.660869565217391)","(13.0, 21.0, 20.45)","(7.0, 9.4, 8.672727272727272)","(5.5, 7.2, 7.1851239669421485)","(15.0, 19.0, 18.555555555555557)","(3.6, 4.5, 4.42)","(21.0, 34.0, 33.42857142857143)","(3.3, 3.9, 3.8423076923076924)"
07-12-2022 14:25:26.500252,"(7.0, 9.8, 9.6)","(13.0, 21.0, 20.33823529411765)","(7.0, 9.4, 9.036363636363637)","(5.5, 7.2, 7.175806451612903)","(15.0, 19.5, 19.375)","(3.6, 4.5, 4.42)","(21.0, 34.0, 33.42857142857143)","(3.3, 3.85, 3.8423076923076924)"
07-12-2022 14:25:27.688263,"(7.0, 10.0, 9.333333333333332)","(13.0, 21.0, 20.33823529411765)","(7.0, 10.0, 9.951807228915662)","(5.5, 7.2, 7.175609756097561)","(15.0, 19.0, 18.6)","(3.6, 4.4, 4.394736842105264)","(21.0, 34.0, 33.69230769230769)","(3.3, 3.85, 3.8423076923076924)"
07-12-2022 14:25:28.986919,"(7.0, 10.0, 9.5)","(13.0, 21.0, 20.224137931034484)","(7.0, 10.0, 9.666666666666666)","(5.5, 7.2, 7.093333333333334)","(15.0, 18.5, 18.25)","(3.6, 4.5, 4.4568)","(21.0, 34.0, 33.333333333333336)","(3.3, 3.7, 3.7409090909090907)"
07-12-2022 14:25:30.066054,"(7.0, 10.0, 9.636363636363637)","(13.0, 21.0, 20.224137931034484)","(7.0, 10.0, 9.666666666666666)","(5.5, 7.2, 7.093333333333334)","(15.0, 18.5, 18.25)","(3.6, 4.5, 4.4568)","(21.0, 34.0, 33.333333333333336)","(3.3, 3.75, 3.7409090909090907)"
07-12-2022 14:25:31.164889,"(7.0, 10.0, 9.636363636363637)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.457142857142857)","(5.5, 7.2, 7.093333333333334)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.4568)","(21.0, 34.0, 33.333333333333336)","(3.3, 3.75, 3.7409090909090907)"
07-12-2022 14:25:32.326868,"(7.0, 10.0, 9.5)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.457142857142857)","(5.5, 7.2, 7.136)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.462758620689655)","(21.0, 34.0, 33.333333333333336)","(3.3, 3.75, 3.7409090909090907)"
07-12-2022 14:25:33.548046,"(7.0, 10.0, 9.466666666666667)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.457142857142857)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.46516129032258)","(21.0, 34.0, 33.84615384615385)","(3.3, 3.75, 3.7409090909090907)"
07-12-2022 14:25:34.613854,"(7.0, 10.0, 9.341176470588234)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.48)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.46516129032258)","(21.0, 34.0, 33.84615384615385)","(3.3, 3.75, 3.7409090909090907)"
07-12-2022 14:25:35.817053,"(7.0, 10.0, 9.341176470588234)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.48)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.46516129032258)","(21.0, 34.0, 33.93939393939394)","(3.3, 3.75, 3.7409090909090907)"
07-12-2022 14:25:36.966984,"(7.0, 10.0, 9.410526315789474)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.457142857142857)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.46516129032258)","(21.0, 34.0, 33.935483870967744)","(3.3, 3.75, 3.6954545454545458)"
07-12-2022 14:25:38.120975,"(7.0, 10.0, 9.299999999999999)","(13.0, 21.0, 20.224137931034484)","(7.0, 9.6, 9.48)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.6, 4.5, 4.297163120567376)","(21.0, 34.0, 33.935483870967744)","(3.3, 3.7, 3.6954545454545458)"
07-12-2022 14:25:39.277656,"(7.0, 10.0, 9.377777777777776)","(14.0, 21.0, 20.25)","(7.5, 9.6, 9.48)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.7, 4.3, 4.297163120567376)","(21.0, 34.0, 33.935483870967744)","(3.3, 3.7, 3.6954545454545453)"
07-12-2022 14:25:40.438771,"(7.0, 10.0, 9.466666666666667)","(14.0, 21.0, 20.25)","(7.5, 9.6, 9.533333333333333)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.7, 4.3, 4.293835616438356)","(21.0, 34.0, 33.935483870967744)","(3.3, 3.75, 3.6954545454545453)"
07-12-2022 14:25:41.587390,"(7.0, 10.0, 9.299999999999999)","(14.0, 21.0, 20.224137931034484)","(7.5, 9.6, 9.553846153846154)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.7, 4.3, 4.297163120567376)","(21.0, 34.0, 33.935483870967744)","(3.3, 3.75, 3.7021739130434783)"
07-12-2022 14:25:42.747709,"(7.0, 10.0, 9.513043478260869)","(14.0, 21.0, 20.224137931034484)","(7.5, 9.6, 9.48)","(5.5, 7.2, 7.142857142857143)","(15.0, 18.5, 17.973684210526315)","(3.7, 4.3, 4.297163120567376)","(21.0, 34.0, 33.935483870967744)","(3.3, 3.75, 3.7041666666666666)"
07-12-2022 14:25:43.874267,"(7.0, 10.0, 9.533333333333333)","(14.0, 21.0, 20.605263157894736)","(7.5, 9.6, 9.457142857142857)","(5.5, 7.2, 7.143529411764706)","(15.0, 18.5, 17.973684210526315)","(3.7, 4.0, 3.950159744408946)","(21.0, 34.0, 33.96078431372549)","(3.3, 3.75, 3.7041666666666666)"
07-12-2022 14:25:45.027024,"(7.0, 10.0, 9.9)","(14.0, 21.0, 20.38888888888889)","(7.5, 10.5, 10.083333333333334)","(5.5, 7.2, 7.130434782608695)","(15.0, 19.5, 18.44736842105263)","(3.7, 4.0, 3.8019933554817276)","(21.0, 38.0, 35.714285714285715)","(3.3, 3.7, 3.6761904761904765)"
07-12-2022 14:25:46.146813,"(7.0, 10.0, 9.966666666666667)","(14.0, 21.0, 20.423076923076923)","(7.5, 10.5, 10.083333333333334)","(5.5, 7.2, 7.130434782608695)","(15.0, 19.0, 18.44736842105263)","(3.7, 4.0, 3.7597087378640777)","(21.0, 38.0, 35.714285714285715)","(3.3, 3.7, 3.75)"
07-12-2022 14:25:47.228979,"(7.0, 10.0, 9.96923076923077)","(14.0, 21.0, 20.59090909090909)","(7.5, 10.5, 10.083333333333334)","(5.5, 7.2, 7.130434782608695)","(15.0, 19.0, 18.44736842105263)","(3.7, 4.0, 3.7875)","(21.0, 38.0, 35.2)","(3.3, 3.85, 3.76)"
07-12-2022 14:25:48.370852,"(7.0, 10.0, 9.96923076923077)","(14.0, 21.0, 20.59090909090909)","(7.5, 10.5, 10.108108108108109)","(5.5, 7.2, 7.163636363636364)","(15.0, 19.0, 18.44736842105263)","(3.7, 3.95, 3.814)","(21.0, 38.0, 35.2)","(3.3, 3.85, 3.7923076923076926)"
07-12-2022 14:25:49.430804,"(7.0, 10.0, 9.96923076923077)","(14.0, 21.0, 20.571428571428573)","(7.5, 11.0, 10.108108108108109)","(5.5, 7.2, 7.172881355932203)","(15.0, 19.0, 18.44736842105263)","(3.7, 3.95, 3.7800000000000002)","(21.0, 38.0, 37.275862068965516)","(3.3, 3.85, 3.77)"
07-12-2022 14:25:50.878689,"(7.0, 10.0, 9.866666666666667)","(14.0, 21.0, 20.91176470588235)","(7.5, 11.0, 10.097560975609756)","(5.5, 7.2, 7.176811594202899)","(15.0, 19.0, 18.4)","(3.5, 3.95, 3.869047619047619)","(21.0, 38.0, 37.275862068965516)","(3.3, 3.85, 3.76)"
07-12-2022 14:25:52.041750,"(7.0, 10.0, 9.96)","(14.0, 21.0, 20.91176470588235)","(7.5, 11.0, 10.097560975609756)","(5.5, 7.2, 7.1807228915662655)","(15.0, 19.0, 18.44736842105263)","(3.5, 3.95, 3.753726708074534)","(21.0, 38.0, 34.888888888888886)","(3.3, 3.85, 3.735)"
07-12-2022 14:25:53.322930,"(7.0, 10.5, 10.05)","(14.0, 21.0, 20.571428571428573)","(7.5, 11.0, 10.119047619047619)","(5.5, 7.2, 7.1807228915662655)","(15.0, 19.0, 18.44736842105263)","(3.5, 3.8, 3.753726708074534)","(21.0, 38.0, 34.888888888888886)","(3.3, 3.75, 3.738888888888889)"
07-12-2022 14:25:54.487799,"(7.0, 10.5, 10.1)","(14.0, 21.0, 20.38888888888889)","(7.5, 11.0, 10.119047619047619)","(5.5, 7.2, 7.570731707317073)","(15.0, 19.0, 18.7)","(3.5, 3.8, 3.7555891238670696)","(21.0, 38.0, 34.888888888888886)","(3.3, 3.75, 3.707894736842105)"
07-12-2022 14:25:55.536018,"(7.0, 10.5, 10.277777777777779)","(14.0, 21.0, 20.91176470588235)","(7.5, 11.0, 10.119047619047619)","(5.5, 7.6, 7.550588235294118)","(15.0, 19.0, 18.7)","(3.5, 3.8, 3.752884615384615)","(21.0, 38.0, 34.888888888888886)","(3.3, 3.75, 3.723333333333333)"
07-12-2022 14:25:56.695097,"(7.0, 11.0, 10.028571428571428)","(14.0, 21.0, 20.571428571428573)","(7.5, 11.0, 10.119047619047619)","(5.5, 7.6, 7.585)","(15.0, 19.0, 18.125)","(3.5, 3.8, 3.69)","(21.0, 38.0, 34.888888888888886)","(3.3, 3.75, 4.065384615384615)"
07-12-2022 14:25:57.778973,"(7.0, 9.8, 9.733333333333334)","(14.0, 21.0, 20.34)","(7.5, 10.5, 10.1875)","(5.5, 7.4, 7.575675675675676)","(15.0, 19.0, 18.38235294117647)","(3.5, 3.75, 3.6708333333333334)","(21.0, 38.0, 35.29032258064516)","(3.3, 4.1, 4.033333333333333)"
07-12-2022 14:25:58.863445,"(7.0, 9.8, 9.714285714285715)","(14.0, 21.0, 20.9)","(7.5, 10.5, 10.125)","(5.5, 7.6, 7.575675675675676)","(15.0, 19.0, 18.38235294117647)","(3.5, 3.75, 3.6844827586206894)","(21.0, 36.0, 35.1875)","(3.3, 4.1, 3.792307692307692)"
07-12-2022 14:25:59.976508,"(7.0, 10.0, 9.7)","(14.0, 21.0, 20.365384615384617)","(7.5, 11.0, 10.13888888888889)","(5.5, 7.6, 7.553846153846154)","(15.0, 19.0, 18.38235294117647)","(3.5, 3.75, 3.6844827586206894)","(21.0, 36.0, 35.77777777777778)","(3.3, 4.1, 3.7818181818181817)"
07-12-2022 14:26:01.078399,"(7.0, 10.0, 9.7)","(14.0, 21.0, 20.91176470588235)","(7.5, 11.0, 10.131578947368421)","(5.5, 7.6, 7.553846153846154)","(15.0, 19.0, 18.181818181818183)","(3.5, 3.75, 3.674074074074074)","(21.0, 36.0, 34.5)","(3.3, 4.1, 3.7862745098039214)"
07-12-2022 14:26:02.162816,"(7.0, 10.0, 9.466666666666667)","(14.0, 21.0, 20.365384615384617)","(7.5, 10.5, 10.125)","(5.5, 7.6, 7.3933333333333335)","(15.0, 19.0, 18.181818181818183)","(3.5, 3.7, 3.67625)","(21.0, 36.0, 34.4)","(3.3, 4.1, 3.8400000000000003)"
07-12-2022 14:26:03.333460,"(7.0, 10.0, 9.475)","(14.0, 21.0, 20.25)","(8.0, 10.5, 10.130434782608695)","(6.0, 7.4, 7.3959183673469395)","(14.0, 19.0, 18.2)","(3.5, 3.7, 3.67)","(21.0, 36.0, 34.13333333333333)","(3.3, 4.0, 3.8647727272727272)"
07-12-2022 14:26:04.358240,"(7.0, 10.0, 9.72)","(14.0, 21.0, 20.0625)","(8.0, 10.5, 10.130434782608695)","(6.0, 7.4, 7.3959183673469395)","(14.0, 19.0, 18.041666666666668)","(3.5, 3.7, 3.7375)","(21.0, 36.0, 34.13333333333333)","(3.3, 3.95, 3.8647727272727272)"
07-12-2022 14:26:05.347778,"(7.0, 9.8, 9.678260869565218)","(14.0, 21.0, 20.375)","(8.0, 10.5, 10.1)","(6.0, 7.4, 7.396610169491526)","(14.0, 18.5, 18.041666666666668)","(3.5, 3.75, 3.7375)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8647727272727272)"
07-12-2022 14:26:06.431813,"(7.0, 9.8, 9.678260869565218)","(14.0, 21.0, 20.375)","(8.0, 10.5, 10.026315789473685)","(6.0, 7.4, 7.49)","(14.0, 18.5, 17.7)","(3.5, 3.75, 3.736111111111111)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8863636363636362)"
07-12-2022 14:26:07.470548,"(7.0, 9.8, 9.620689655172415)","(14.0, 21.0, 20.363636363636363)","(8.0, 10.5, 10.068181818181818)","(6.0, 7.6, 7.501123595505618)","(14.0, 18.0, 17.8)","(3.5, 3.75, 3.73)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8981481481481484)"
07-12-2022 14:26:08.530378,"(7.0, 9.8, 9.527272727272727)","(14.0, 21.0, 20.363636363636363)","(8.0, 10.5, 10.075)","(6.0, 7.6, 7.501123595505618)","(14.0, 18.0, 17.7)","(3.5, 3.75, 3.7319672131147543)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8981481481481484)"
