,Mr Skylark,Sirius Keith,Cosmic Tom Tom,Aerobic Bella,Regal Pursuit,Switched Out,Skylark Tiara
06-01-2023 14:14:24.389989,"(4.8, 7.4, 7.20952380952381)","(4.4, 7.0, 6.914285714285715)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.5, 18.142857142857142)","(2.25, 2.8, 2.7466666666666666)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:25.306454,"(4.8, 7.4, 7.20952380952381)","(4.4, 7.0, 6.914285714285715)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.5, 18.142857142857142)","(2.25, 2.8, 2.7466666666666666)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:26.324854,"(4.8, 7.4, 7.20952380952381)","(4.4, 7.0, 6.914285714285715)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.5, 17.714285714285715)","(2.25, 2.8, 2.7933333333333334)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:27.275862,"(4.8, 7.4, 6.854545454545455)","(4.4, 7.0, 6.6000000000000005)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.0, 17.714285714285715)","(2.25, 2.82, 2.7933333333333334)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:28.283286,"(4.8, 7.4, 6.9)","(4.4, 7.0, 6.95)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.0, 17.714285714285715)","(2.25, 2.82, 2.7933333333333334)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:29.335834,"(4.8, 7.4, 6.872222222222223)","(4.4, 7.0, 6.945454545454545)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.0, 16.705882352941178)","(2.25, 2.82, 2.7933333333333334)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:30.314663,"(4.8, 7.4, 6.872222222222223)","(4.4, 7.0, 6.945454545454545)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.0, 16.705882352941178)","(2.25, 2.82, 2.7525)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:31.448631,"(4.8, 7.4, 6.786363636363637)","(4.4, 7.0, 6.972727272727273)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.0, 16.705882352941178)","(2.25, 2.82, 2.7525)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:32.491351,"(4.8, 7.4, 6.6702702702702705)","(4.4, 7.0, 6.925)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.0, 17.285714285714285)","(2.25, 2.82, 2.7566666666666664)","(4.0, 4.8, 4.661538461538462)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:33.526923,"(4.8, 7.4, 6.643902439024391)","(4.4, 7.0, 6.925)","(21.0, 23.0, 22.714285714285715)","(15.0, 17.5, 17.285714285714285)","(2.25, 2.76, 2.7566666666666664)","(4.0, 4.8, 4.652727272727272)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:34.614177,"(4.8, 7.4, 6.643902439024391)","(4.4, 7.0, 6.925)","(21.0, 23.0, 22.5)","(15.0, 17.5, 16.705882352941178)","(2.25, 2.76, 2.771578947368421)","(4.0, 4.8, 4.652727272727272)","(91.0, 310.0, 216.66666666666669)"
06-01-2023 14:14:35.839530,"(4.8, 7.4, 5.808108108108108)","(4.4, 7.0, 6.904)","(21.0, 24.0, 22.5)","(15.0, 18.0, 16.5625)","(2.25, 2.78, 2.7533333333333334)","(4.0, 4.8, 4.550434782608695)","(91.0, 310.0, 196.25)"
06-01-2023 14:14:36.878686,"(4.8, 7.4, 5.645)","(4.4, 7.0, 6.904)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.5625)","(2.25, 2.82, 2.795238095238095)","(4.0, 4.7, 4.533333333333333)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:37.918963,"(4.8, 7.0, 5.833333333333333)","(4.4, 7.0, 6.972727272727273)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.5625)","(2.25, 2.8, 2.74)","(4.0, 4.6, 4.44)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:38.924923,"(4.8, 7.0, 5.833333333333333)","(4.4, 7.0, 6.972727272727273)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.5625)","(2.25, 2.84, 2.796)","(4.0, 4.6, 4.45)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:40.009603,"(4.8, 7.0, 5.833333333333333)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.346153846153847)","(2.25, 2.8, 2.79)","(4.0, 4.6, 4.45)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:41.074748,"(4.8, 7.0, 5.833333333333333)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.346153846153847)","(2.25, 2.8, 2.8499999999999996)","(4.0, 4.6, 4.410526315789474)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:42.094813,"(4.8, 6.2, 5.9)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.346153846153847)","(2.25, 2.88, 2.832)","(4.0, 4.6, 4.406896551724138)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:43.192369,"(4.8, 6.2, 5.91578947368421)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.346153846153847)","(2.25, 2.84, 2.82)","(4.0, 4.6, 4.406896551724138)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:44.217730,"(4.8, 6.2, 5.825)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.346153846153847)","(2.25, 2.84, 2.82)","(4.0, 4.6, 4.384615384615384)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:45.287953,"(4.8, 6.2, 5.825)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.84, 2.82)","(4.0, 4.6, 4.378947368421052)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:46.316366,"(4.8, 6.2, 5.825)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.84, 2.8466666666666667)","(4.0, 4.6, 4.345454545454546)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:47.408809,"(4.8, 6.2, 5.763636363636364)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.88, 2.875)","(4.0, 4.6, 4.345454545454546)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:48.506476,"(4.8, 6.0, 5.699999999999999)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.92, 2.898823529411765)","(4.0, 4.6, 4.345454545454546)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:49.514834,"(4.8, 6.0, 5.694117647058823)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.92, 2.83)","(3.9, 4.6, 4.345454545454546)","(91.0, 310.0, 201.66666666666666)"
06-01-2023 14:14:50.445298,"(4.8, 5.8, 5.672727272727273)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.92, 2.87)","(3.9, 4.6, 4.345454545454546)","(91.0, 310.0, 176.66666666666666)"
06-01-2023 14:14:51.496121,"(4.8, 5.8, 5.672727272727273)","(4.4, 7.0, 6.9714285714285715)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.3)","(2.25, 2.92, 2.893333333333333)","(3.9, 4.6, 4.413333333333334)","(91.0, 310.0, 196.66666666666666)"
06-01-2023 14:14:52.545676,"(4.8, 5.8, 5.633333333333333)","(4.4, 7.0, 6.942857142857143)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.28846153846154)","(2.25, 2.9, 2.9074999999999998)","(3.9, 4.6, 4.372972972972973)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:53.510359,"(4.8, 5.8, 5.633333333333333)","(4.4, 7.0, 6.942857142857143)","(21.0, 24.0, 22.636363636363637)","(15.0, 17.5, 16.28846153846154)","(2.25, 2.92, 2.9074999999999998)","(3.9, 4.6, 4.413333333333334)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:54.506493,"(4.8, 5.8, 5.633333333333333)","(4.4, 7.0, 6.976470588235294)","(21.0, 24.0, 22.8)","(15.0, 17.5, 16.28846153846154)","(2.25, 2.92, 2.9074999999999998)","(3.9, 4.6, 4.413333333333334)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:55.453307,"(4.8, 5.8, 5.633333333333333)","(4.4, 7.2, 6.942857142857143)","(21.0, 24.0, 22.5)","(15.0, 17.5, 16.28846153846154)","(2.25, 2.94, 2.92)","(3.9, 4.6, 4.413333333333334)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:56.366419,"(4.8, 5.7, 5.666666666666667)","(4.4, 7.2, 6.951724137931034)","(21.0, 24.0, 22.8)","(15.0, 17.0, 16.333333333333332)","(2.25, 2.84, 2.826363636363636)","(3.9, 4.6, 4.413333333333334)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:57.449432,"(4.8, 5.6, 5.54)","(4.4, 7.2, 6.975)","(21.0, 25.0, 22.0)","(15.0, 17.0, 16.2)","(2.25, 2.92, 2.912)","(3.9, 4.6, 4.413333333333334)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:58.530909,"(4.8, 5.5, 5.4)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 17.0, 16.130434782608695)","(2.25, 2.92, 2.91)","(3.9, 4.6, 4.1744680851063825)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:14:59.634695,"(4.8, 5.6, 5.375)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 17.0, 16.125)","(2.25, 2.96, 2.95)","(3.9, 4.6, 4.423809523809524)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:00.735087,"(4.8, 5.6, 5.3999999999999995)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 17.0, 16.125)","(2.25, 3.0, 2.95)","(3.9, 4.5, 4.389655172413793)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:01.753670,"(4.6, 5.5, 5.433333333333334)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 17.0, 16.125)","(2.25, 3.0, 2.9675)","(3.9, 4.5, 4.385714285714285)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:02.741136,"(4.6, 5.5, 5.433333333333334)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 17.0, 16.125)","(2.25, 3.05, 2.9675)","(3.9, 4.5, 4.310526315789474)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:03.727978,"(4.6, 5.5, 5.433333333333334)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 17.0, 16.125)","(2.25, 3.05, 2.9675)","(3.9, 4.5, 4.325)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:04.967361,"(4.6, 5.5, 5.433333333333334)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.5, 15.321428571428571)","(2.25, 3.05, 3.0300000000000002)","(3.9, 4.4, 4.28)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:06.013622,"(4.6, 5.5, 5.433333333333334)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.5, 15.321428571428571)","(2.25, 3.1, 3.0300000000000002)","(3.9, 4.4, 4.28)","(91.0, 220.0, 185.0)"
06-01-2023 14:15:07.008299,"(4.6, 5.5, 5.42)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.0, 15.75)","(2.25, 3.1, 2.9862962962962962)","(3.9, 4.4, 4.28)","(91.0, 220.0, 185.0)"
06-01-2023 14:15:07.925087,"(4.6, 5.5, 5.42)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.0, 15.75)","(2.25, 3.15, 2.997)","(3.8, 4.4, 4.24)","(91.0, 220.0, 185.0)"
06-01-2023 14:15:08.888286,"(4.6, 5.5, 5.42)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.0, 15.75)","(2.25, 3.15, 3.0857142857142854)","(3.8, 4.4, 4.24)","(91.0, 220.0, 185.0)"
06-01-2023 14:15:09.889725,"(4.6, 5.5, 5.42)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.0, 15.785714285714285)","(2.25, 3.15, 3.11)","(3.8, 4.4, 4.226666666666667)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:10.903487,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(15.0, 16.0, 15.785714285714285)","(2.25, 3.15, 3.18)","(3.8, 4.4, 4.228571428571429)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:11.906605,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(14.0, 16.0, 15.785714285714285)","(2.25, 3.2, 3.1333333333333333)","(3.8, 4.3, 4.225)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:12.906324,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(14.0, 16.0, 15.785714285714285)","(2.25, 3.2, 3.1333333333333333)","(3.8, 4.3, 4.225)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:13.903934,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(14.0, 16.0, 15.785714285714285)","(2.25, 3.2, 3.1333333333333333)","(3.8, 4.3, 4.225)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:14.857707,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(14.0, 16.0, 15.785714285714285)","(2.25, 3.2, 3.1333333333333333)","(3.8, 4.3, 4.225)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:15.921603,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(14.0, 16.0, 15.785714285714285)","(2.25, 3.2, 3.125)","(3.8, 4.3, 4.225)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:16.919413,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 22.037037037037038)","(14.0, 16.0, 15.785714285714285)","(2.25, 3.2, 3.1550000000000002)","(3.8, 4.3, 4.223529411764706)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:17.890684,"(4.6, 5.5, 5.3)","(4.6, 7.2, 6.987096774193549)","(19.0, 25.0, 24.280898876404493)","(14.0, 16.0, 15.785714285714285)","(2.3, 3.2, 3.125)","(3.8, 4.4, 4.164516129032258)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:19.180970,"(4.6, 5.3, 5.225)","(4.6, 7.2, 6.955555555555556)","(19.0, 42.0, 28.39189189189189)","(14.0, 15.5, 15.4)","(2.3, 3.15, 3.1166666666666667)","(3.8, 4.3, 4.175675675675675)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:20.157166,"(4.6, 5.3, 5.2625)","(4.6, 7.0, 6.955555555555556)","(19.0, 42.0, 28.39189189189189)","(14.0, 15.5, 14.86)","(2.3, 3.2, 3.111111111111111)","(3.8, 4.3, 4.165116279069768)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:21.081298,"(4.6, 5.3, 5.266666666666667)","(4.6, 7.0, 6.8742857142857146)","(19.0, 38.0, 28.571428571428573)","(14.0, 16.0, 15.076923076923077)","(2.3, 3.2, 3.14375)","(3.8, 4.3, 4.145)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:22.121149,"(4.6, 5.4, 5.36923076923077)","(4.6, 7.0, 6.8742857142857146)","(19.0, 34.0, 29.555555555555557)","(14.0, 16.0, 15.3)","(2.3, 3.15, 3.1277777777777778)","(3.8, 4.3, 4.145)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:23.191823,"(4.6, 5.4, 5.36923076923077)","(4.6, 7.0, 6.8742857142857146)","(19.0, 32.0, 30.542857142857144)","(14.0, 15.5, 14.766666666666667)","(2.3, 3.15, 3.1277777777777778)","(3.8, 4.3, 4.152380952380952)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:24.297802,"(4.6, 5.4, 5.36923076923077)","(4.6, 7.0, 6.8742857142857146)","(20.0, 32.0, 30.542857142857144)","(14.0, 15.5, 14.7)","(2.3, 3.15, 3.131818181818182)","(3.8, 4.3, 4.152380952380952)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:25.386833,"(4.6, 5.4, 5.375)","(4.6, 7.0, 6.84516129032258)","(20.0, 32.0, 28.363636363636363)","(14.0, 15.5, 14.7)","(2.3, 3.15, 3.1125)","(3.8, 4.3, 4.2122448979591836)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:26.414178,"(4.6, 5.2, 5.1923076923076925)","(4.6, 7.0, 6.84516129032258)","(20.0, 32.0, 28.19047619047619)","(14.0, 15.5, 14.7)","(2.3, 3.15, 3.1125)","(3.7, 4.6, 4.2122448979591836)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:15:27.429603,"(4.6, 5.2, 5.14)","(4.8, 7.0, 6.808)","(20.0, 32.0, 27.238095238095237)","(14.0, 15.5, 14.673913043478262)","(2.3, 3.2, 3.14)","(3.7, 4.5, 4.3950000000000005)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:28.411245,"(4.6, 5.2, 5.14)","(4.8, 7.0, 6.766666666666667)","(20.0, 32.0, 27.238095238095237)","(14.0, 15.5, 14.673913043478262)","(2.3, 3.2, 3.14)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:29.376202,"(4.6, 5.2, 5.14)","(4.8, 7.0, 6.72)","(20.0, 32.0, 27.238095238095237)","(14.0, 15.5, 14.673913043478262)","(2.3, 3.2, 3.14)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:30.346567,"(4.6, 5.2, 5.14)","(4.8, 6.6, 6.45)","(20.0, 32.0, 27.238095238095237)","(14.0, 15.5, 14.7)","(2.3, 3.2, 3.191304347826087)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:31.294273,"(4.6, 5.4, 5.24)","(4.8, 6.4, 6.333333333333334)","(20.0, 32.0, 27.238095238095237)","(14.0, 15.5, 14.7)","(2.3, 3.2, 3.1916666666666664)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:32.326174,"(4.6, 5.4, 5.25)","(4.8, 6.4, 6.2)","(20.0, 32.0, 27.238095238095237)","(14.0, 15.5, 14.7)","(2.3, 3.25, 3.219444444444444)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:33.361831,"(4.6, 5.4, 5.25)","(4.8, 6.4, 5.9714285714285715)","(20.0, 32.0, 27.17241379310345)","(14.0, 15.5, 14.7)","(2.3, 3.3, 3.2473684210526317)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:34.367085,"(4.6, 5.4, 5.25)","(4.8, 6.4, 6.0470588235294125)","(20.0, 32.0, 27.17241379310345)","(14.0, 15.5, 14.7)","(2.3, 3.25, 3.2473684210526317)","(3.7, 4.4, 4.3950000000000005)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:35.395876,"(4.6, 5.4, 5.228571428571429)","(4.8, 6.4, 6.11764705882353)","(20.0, 32.0, 27.17241379310345)","(14.0, 15.5, 14.7)","(2.3, 3.25, 3.2476744186046513)","(3.7, 4.5, 4.344444444444444)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:36.339891,"(4.6, 5.4, 5.24)","(4.8, 6.4, 6.068965517241379)","(20.0, 32.0, 27.17241379310345)","(14.0, 15.5, 14.7)","(2.3, 3.25, 3.2476744186046513)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:37.252543,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.4, 6.068965517241379)","(20.0, 32.0, 27.17241379310345)","(14.0, 15.5, 14.7)","(2.3, 3.3, 3.2624999999999997)","(3.7, 4.4, 4.344444444444445)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:38.220643,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.2, 5.914285714285715)","(20.0, 32.0, 28.296296296296298)","(14.0, 15.5, 14.7)","(2.3, 3.3, 3.25625)","(3.7, 4.4, 4.378787878787879)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:39.232186,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.2, 5.927272727272727)","(20.0, 28.0, 27.25)","(14.0, 15.5, 14.7)","(2.3, 3.3, 3.275)","(3.7, 4.5, 4.378787878787879)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:40.246917,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.2, 5.9)","(20.0, 28.0, 27.25)","(14.0, 15.5, 14.7)","(2.3, 3.3, 3.2867924528301886)","(3.7, 4.5, 4.372222222222223)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:41.227282,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.2, 5.928571428571429)","(20.0, 28.0, 27.28)","(14.0, 15.5, 14.785714285714286)","(2.3, 3.3, 3.300877192982456)","(3.7, 4.4, 4.336363636363636)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:42.281967,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.0, 5.938461538461539)","(20.0, 40.0, 37.333333333333336)","(14.0, 15.5, 14.625)","(2.35, 3.35, 3.300877192982456)","(3.7, 4.4, 4.336363636363636)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:43.165601,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.0, 5.928571428571429)","(20.0, 38.0, 37.4)","(14.0, 15.0, 14.67741935483871)","(2.35, 3.35, 3.325)","(3.7, 4.3, 4.269565217391304)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:44.071956,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.0, 5.866666666666666)","(20.0, 38.0, 37.4)","(14.0, 15.0, 14.65625)","(2.35, 3.4, 3.3625)","(3.7, 4.3, 4.269565217391304)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:45.007163,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.0, 5.858823529411764)","(20.0, 38.0, 37.45454545454545)","(14.0, 15.0, 14.488372093023255)","(2.35, 3.35, 3.3441176470588236)","(3.7, 4.4, 4.318518518518519)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:45.928526,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.0, 5.858823529411764)","(21.0, 38.0, 37.45454545454545)","(14.0, 15.0, 14.488372093023255)","(2.35, 3.35, 3.33125)","(3.7, 4.4, 4.318518518518519)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:47.028048,"(4.6, 5.4, 5.266666666666667)","(4.8, 6.0, 5.942857142857143)","(21.0, 38.0, 39.142857142857146)","(14.0, 15.0, 13.833333333333334)","(2.35, 3.35, 3.3431372549019605)","(3.7, 4.4, 4.372727272727273)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:48.060789,"(4.6, 5.4, 5.266666666666667)","(4.8, 5.9, 5.78)","(21.0, 42.0, 39.142857142857146)","(14.0, 14.0, 13.766666666666667)","(2.35, 3.4, 3.3532258064516127)","(3.7, 4.4, 4.372727272727273)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:49.064675,"(4.6, 5.3, 5.285714285714286)","(4.8, 5.9, 5.814285714285714)","(21.0, 42.0, 38.0)","(14.0, 14.0, 13.461538461538462)","(2.35, 3.4, 3.3532258064516127)","(3.7, 4.4, 4.372727272727273)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:50.622007,"(4.6, 5.3, 5.285714285714286)","(4.8, 5.9, 5.814285714285714)","(21.0, 42.0, 38.0)","(14.0, 14.0, 13.461538461538462)","(2.35, 3.4, 3.3532258064516127)","(3.7, 4.4, 4.386666666666667)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:51.607669,"(4.6, 5.3, 5.285714285714286)","(4.8, 5.9, 5.814285714285714)","(21.0, 42.0, 38.0)","(14.0, 14.0, 13.461538461538462)","(2.35, 3.4, 3.364705882352941)","(3.7, 4.4, 4.2893617021276595)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:52.636010,"(4.6, 5.4, 5.272)","(4.8, 5.9, 5.814285714285714)","(21.0, 42.0, 38.0)","(14.0, 14.0, 13.875)","(2.35, 3.4, 3.365625)","(3.7, 4.3, 4.366666666666666)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:53.733851,"(4.6, 5.3, 5.24)","(4.8, 5.9, 5.8500000000000005)","(21.0, 44.0, 41.5)","(14.0, 14.0, 13.88888888888889)","(2.35, 3.4, 3.3807692307692307)","(3.7, 4.5, 4.366666666666666)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:54.730295,"(4.6, 5.3, 5.221739130434782)","(4.8, 5.9, 5.625)","(21.0, 44.0, 41.5)","(13.0, 14.0, 13.88888888888889)","(2.35, 3.4, 3.393333333333333)","(3.7, 4.5, 4.411111111111111)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:55.746249,"(4.6, 5.2, 5.156521739130435)","(4.8, 5.8, 5.714285714285714)","(21.0, 44.0, 38.666666666666664)","(13.0, 13.5, 13.142857142857142)","(2.35, 3.4, 3.39)","(3.7, 4.5, 4.411111111111111)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:56.759401,"(4.6, 5.2, 5.125)","(4.8, 5.9, 5.625)","(21.0, 44.0, 41.77777777777778)","(13.0, 13.5, 13.083333333333334)","(2.35, 3.4, 3.39)","(3.7, 4.5, 4.390909090909091)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:57.729137,"(4.6, 5.2, 5.125)","(4.8, 5.9, 5.641176470588236)","(21.0, 44.0, 41.77777777777778)","(13.0, 13.5, 13.083333333333334)","(2.35, 3.4, 3.39)","(3.7, 4.5, 4.390909090909091)","(91.0, 220.0, 190.0)"
