,Be Freaky,Velocity Corene,Lipinski Pie,My Names Jock,Tommy Throttle,Big Merv,Porzingis,Headwood
10-01-2023 13:30:39.008603,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 8.842857142857143)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:30:40.115719,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 8.842857142857143)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:30:41.247922,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.5, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:42.420123,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:43.496155,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:44.522479,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:45.528812,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:46.570774,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:47.591736,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:48.628591,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:49.682202,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:50.782118,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:51.905248,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:52.979035,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:54.019049,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:55.149071,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:56.244580,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:57.355870,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:58.362018,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 5.9, 5.1875)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:30:59.436400,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:00.561928,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.6000000000000005)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:01.669879,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:02.754095,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:03.869196,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:05.005825,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:06.278866,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:07.520154,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:08.674699,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:09.872197,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:11.084141,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:12.231282,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:13.369518,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:14.442548,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:15.607319,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:16.737250,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:17.822809,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:18.943221,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:20.106789,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:21.276564,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:22.323804,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:23.356515,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:24.435928,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:25.546982,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:26.602929,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:27.749572,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:28.890335,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:30.014601,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:31.079964,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:32.167666,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:33.258632,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:34.314947,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:35.344924,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:36.432379,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:37.570413,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:38.658386,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:39.779956,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:40.897758,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:41.965216,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:43.081976,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:44.095415,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:45.197983,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:46.344304,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:47.482428,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:48.661233,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:49.853284,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:51.057188,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:52.271821,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 13.818181818181818)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:53.495864,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:54.665787,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:55.788649,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:56.952794,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:58.145291,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:31:59.228219,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:00.263117,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:01.327213,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:02.509492,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:03.806330,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:05.292981,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:06.626463,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:07.954407,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:09.213614,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:10.402201,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:32:11.585494,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.878260869565218)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.4)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
