,Alembee,Conspiracist,Galbalan,Iaintnorockfairy,Smugglers Mate,Turbo Toronado,Annie Belle,Magic Garden,Tee Cee Tracey,Benalta Rain,Persuasive Star
10-01-2023 13:59:48.284973,"(5.0, 6.8, 6.63756345177665)","(3.1, 3.55, 3.4272727272727272)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 165.0)","(26.0, 48.0, 38.0)","(16.0, 27.0, 25.2)","(26.0, 75.0, 72.14285714285714)","(31.0, 50.0, 48.4)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 180.0)"
10-01-2023 13:59:50.005786,"(5.0, 6.8, 6.650467289719626)","(3.1, 3.55, 3.4272727272727272)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 165.0)","(26.0, 48.0, 38.0)","(16.0, 27.0, 24.75)","(26.0, 75.0, 72.14285714285714)","(31.0, 55.0, 46.75)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 180.0)"
10-01-2023 13:59:51.797491,"(5.0, 6.8, 6.650467289719626)","(3.1, 3.55, 3.4272727272727272)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 165.0)","(26.0, 48.0, 38.0)","(16.0, 27.0, 25.285714285714285)","(26.0, 75.0, 72.14285714285714)","(31.0, 55.0, 50.111111111111114)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 180.0)"
10-01-2023 13:59:53.552106,"(5.0, 6.8, 6.650467289719626)","(3.1, 3.55, 3.4272727272727272)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 179.0)","(26.0, 48.0, 38.0)","(16.0, 27.0, 26.142857142857142)","(26.0, 75.0, 72.14285714285714)","(31.0, 55.0, 50.111111111111114)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 120.0, 111.66666666666667)"
10-01-2023 13:59:55.336239,"(5.0, 6.8, 6.650467289719626)","(3.1, 3.55, 3.3755555555555556)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 179.0)","(26.0, 48.0, 38.0)","(16.0, 27.0, 26.18181818181818)","(26.0, 75.0, 65.0)","(31.0, 55.0, 50.5)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 120.0, 226.28571428571428)"
10-01-2023 13:59:57.070825,"(5.0, 6.8, 6.650467289719626)","(3.1, 3.4, 3.3676470588235294)","(2.4, 2.7, 2.6966666666666668)","(51.0, 200.0, 179.0)","(26.0, 48.0, 58.0)","(16.0, 27.0, 26.4)","(26.0, 75.0, 65.0)","(31.0, 55.0, 50.5)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 210.0)"
10-01-2023 13:59:58.828394,"(5.0, 6.8, 6.650467289719626)","(3.1, 3.4, 3.3421052631578947)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 179.0)","(26.0, 70.0, 52.0)","(16.0, 27.0, 25.90909090909091)","(26.0, 75.0, 65.0)","(31.0, 55.0, 51.857142857142854)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 14:00:00.543689,"(5.0, 6.8, 6.64688995215311)","(3.1, 3.4, 3.321428571428571)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 179.0)","(26.0, 70.0, 52.0)","(16.0, 27.0, 26.142857142857142)","(26.0, 75.0, 65.0)","(31.0, 55.0, 51.857142857142854)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 14:00:02.427423,"(5.0, 6.8, 6.64688995215311)","(3.1, 3.4, 3.321428571428571)","(2.4, 2.7, 2.6965079365079365)","(51.0, 200.0, 173.75)","(26.0, 70.0, 54.66666666666667)","(16.0, 27.0, 26.1)","(26.0, 75.0, 65.0)","(31.0, 55.0, 49.0)","(101.0, 150.0, 140.0)","(10.0, 15.5, 14.071428571428571)","(101.0, 230.0, 202.5)"
10-01-2023 14:00:04.315767,"(5.0, 6.8, 6.669918699186992)","(3.1, 3.4, 3.258426966292135)","(2.4, 2.7, 2.726)","(51.0, 200.0, 173.75)","(26.0, 65.0, 50.5)","(16.0, 27.0, 26.0)","(26.0, 75.0, 70.0)","(31.0, 55.0, 48.25)","(101.0, 150.0, 142.0)","(10.0, 15.0, 13.875)","(101.0, 230.0, 202.5)"
10-01-2023 14:00:06.123893,"(5.0, 6.8, 6.725233644859813)","(3.1, 3.3, 3.250632911392405)","(2.4, 2.74, 2.7466666666666666)","(61.0, 200.0, 186.0)","(26.0, 65.0, 56.111111111111114)","(16.0, 27.0, 31.333333333333332)","(26.0, 75.0, 73.75)","(31.0, 55.0, 46.25)","(101.0, 150.0, 146.66666666666666)","(10.0, 15.0, 14.08)","(101.0, 230.0, 212.5)"
10-01-2023 14:00:07.925933,"(5.0, 6.8, 6.725233644859813)","(3.1, 3.3, 3.250632911392405)","(2.4, 2.76, 2.7466666666666666)","(61.0, 200.0, 186.0)","(26.0, 60.0, 56.111111111111114)","(16.0, 34.0, 32.4)","(26.0, 75.0, 73.63636363636364)","(31.0, 50.0, 46.30769230769231)","(101.0, 150.0, 146.66666666666666)","(10.0, 15.0, 13.257575757575758)","(101.0, 230.0, 212.5)"
10-01-2023 14:00:09.576933,"(5.0, 6.8, 6.843333333333333)","(3.1, 3.3, 3.2556818181818183)","(2.4, 2.76, 2.7466666666666666)","(61.0, 200.0, 186.0)","(26.0, 60.0, 58.13333333333333)","(16.0, 34.0, 32.4)","(26.0, 75.0, 73.63636363636364)","(31.0, 50.0, 46.30769230769231)","(101.0, 150.0, 146.66666666666666)","(10.0, 15.0, 13.81578947368421)","(101.0, 230.0, 216.0)"
10-01-2023 14:00:11.305392,"(5.0, 7.0, 6.840625)","(3.1, 3.3, 3.2556818181818183)","(2.4, 2.76, 2.7466666666666666)","(61.0, 200.0, 186.0)","(26.0, 60.0, 55.1)","(16.0, 34.0, 29.2)","(26.0, 75.0, 73.63636363636364)","(31.0, 50.0, 46.25)","(101.0, 150.0, 146.66666666666666)","(10.0, 15.0, 13.58695652173913)","(101.0, 230.0, 216.0)"
10-01-2023 14:00:12.940465,"(5.0, 7.0, 6.856338028169014)","(3.1, 3.3, 3.24375)","(2.4, 2.76, 2.7466666666666666)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 57.0)","(16.0, 34.0, 29.2)","(26.0, 75.0, 73.63636363636364)","(31.0, 50.0, 46.25)","(101.0, 150.0, 146.66666666666666)","(10.0, 15.0, 13.58695652173913)","(101.0, 230.0, 216.0)"
10-01-2023 14:00:14.604247,"(5.0, 7.0, 6.856338028169014)","(3.1, 3.25, 3.2357142857142858)","(2.4, 2.76, 2.7431578947368425)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 57.0)","(16.0, 34.0, 29.2)","(26.0, 75.0, 73.63636363636364)","(31.0, 50.0, 46.25)","(101.0, 150.0, 146.66666666666666)","(10.0, 15.0, 14.342105263157894)","(101.0, 230.0, 216.0)"
10-01-2023 14:00:16.295330,"(5.0, 7.0, 6.88)","(3.1, 3.25, 3.2357142857142858)","(2.4, 2.8, 2.7425)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 54.84210526315789)","(16.0, 34.0, 29.2)","(26.0, 75.0, 74.58333333333333)","(31.0, 50.0, 46.25)","(101.0, 150.0, 147.14285714285714)","(10.0, 15.0, 14.5)","(101.0, 230.0, 200.0)"
10-01-2023 14:00:18.011852,"(5.0, 7.0, 6.88)","(3.1, 3.25, 3.2357142857142858)","(2.4, 2.8, 2.7425)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 54.84210526315789)","(16.0, 34.0, 29.2)","(26.0, 75.0, 74.58333333333333)","(31.0, 50.0, 46.25)","(101.0, 150.0, 147.14285714285714)","(10.0, 15.0, 14.5)","(101.0, 230.0, 184.0)"
10-01-2023 14:00:19.759700,"(5.0, 7.0, 6.88)","(3.1, 3.2, 3.198529411764706)","(2.4, 2.8, 2.783333333333333)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 54.84210526315789)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.58333333333333)","(31.0, 50.0, 46.25)","(101.0, 150.0, 147.14285714285714)","(10.0, 15.0, 14.5)","(101.0, 220.0, 194.28571428571428)"
10-01-2023 14:00:21.404454,"(5.0, 7.0, 6.88)","(3.1, 3.2, 3.1925925925925926)","(2.4, 2.8, 2.783333333333333)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 54.84210526315789)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.58333333333333)","(31.0, 50.0, 46.25)","(101.0, 150.0, 147.14285714285714)","(10.0, 15.0, 14.5)","(101.0, 220.0, 194.28571428571428)"
10-01-2023 14:00:23.125885,"(5.0, 7.0, 6.88)","(3.1, 3.2, 3.1925925925925926)","(2.4, 2.8, 2.783333333333333)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 53.0)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.58333333333333)","(31.0, 50.0, 46.25)","(101.0, 150.0, 147.14285714285714)","(10.0, 15.0, 14.5)","(101.0, 220.0, 194.28571428571428)"
10-01-2023 14:00:24.793008,"(5.0, 7.0, 6.88)","(3.1, 3.2, 3.1925925925925926)","(2.4, 2.8, 2.783333333333333)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 54.0)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.58333333333333)","(31.0, 50.0, 46.25)","(101.0, 150.0, 147.14285714285714)","(10.0, 15.0, 14.5)","(101.0, 220.0, 194.28571428571428)"
10-01-2023 14:00:26.562219,"(5.0, 7.0, 6.88)","(3.1, 3.2, 3.1925925925925926)","(2.4, 2.8, 2.783333333333333)","(61.0, 200.0, 188.33333333333331)","(26.0, 60.0, 54.0)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.28571428571429)","(31.0, 50.0, 46.25)","(101.0, 150.0, 143.33333333333334)","(10.0, 15.0, 14.5)","(101.0, 220.0, 194.28571428571428)"
10-01-2023 14:00:28.215704,"(5.0, 7.0, 6.856338028169014)","(3.0, 3.2, 3.1930232558139537)","(2.4, 2.8, 2.7674999999999996)","(61.0, 200.0, 140.0)","(26.0, 60.0, 45.714285714285715)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 73.0)","(31.0, 50.0, 48.333333333333336)","(101.0, 150.0, 142.0)","(10.0, 15.0, 14.558823529411764)","(101.0, 220.0, 190.0)"
10-01-2023 14:00:29.952724,"(5.0, 7.0, 6.874074074074074)","(3.0, 3.2, 3.1869565217391305)","(2.4, 2.82, 2.7842105263157895)","(61.0, 220.0, 146.66666666666666)","(26.0, 60.0, 52.5)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 73.82352941176471)","(31.0, 60.0, 47.55555555555556)","(101.0, 150.0, 142.0)","(10.0, 15.0, 14.558823529411764)","(101.0, 200.0, 182.85714285714286)"
10-01-2023 14:00:31.912689,"(5.0, 7.0, 6.881395348837209)","(3.0, 3.2, 3.17843137254902)","(2.4, 2.82, 2.783478260869565)","(61.0, 220.0, 202.85714285714286)","(26.0, 55.0, 57.0)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.375)","(31.0, 60.0, 47.55555555555556)","(101.0, 150.0, 142.0)","(10.0, 15.0, 14.7)","(101.0, 200.0, 164.0)"
10-01-2023 14:00:33.781082,"(5.0, 7.0, 6.881395348837209)","(3.0, 3.2, 3.17843137254902)","(2.4, 2.82, 2.783478260869565)","(61.0, 220.0, 204.28571428571428)","(26.0, 60.0, 48.0)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.3103448275862)","(31.0, 60.0, 47.4)","(101.0, 150.0, 147.5)","(10.0, 15.0, 14.7)","(101.0, 190.0, 140.0)"
10-01-2023 14:00:35.505951,"(5.0, 7.0, 6.881395348837209)","(3.0, 3.2, 3.1773195876288662)","(2.4, 2.82, 2.856417910447761)","(61.0, 220.0, 204.28571428571428)","(26.0, 60.0, 45.6)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.3103448275862)","(31.0, 60.0, 47.4)","(101.0, 150.0, 147.5)","(10.0, 15.0, 14.7)","(101.0, 180.0, 135.0)"
10-01-2023 14:00:37.198852,"(5.0, 7.0, 6.881395348837209)","(3.0, 3.2, 3.1773195876288662)","(2.4, 2.86, 2.856417910447761)","(61.0, 220.0, 201.66666666666666)","(26.0, 60.0, 44.6)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.3103448275862)","(31.0, 60.0, 47.4)","(101.0, 150.0, 147.5)","(10.0, 15.0, 14.7)","(101.0, 180.0, 153.33333333333334)"
10-01-2023 14:00:38.964726,"(5.0, 7.0, 6.881395348837209)","(3.0, 3.2, 3.1441176470588235)","(2.4, 2.86, 2.856417910447761)","(61.0, 220.0, 201.66666666666666)","(26.0, 55.0, 44.6)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 74.3103448275862)","(31.0, 60.0, 47.4)","(101.0, 150.0, 147.5)","(10.0, 15.0, 14.7)","(101.0, 170.0, 148.57142857142858)"
10-01-2023 14:00:40.732725,"(5.0, 7.0, 6.856338028169014)","(3.0, 3.15, 3.14375)","(2.4, 2.86, 2.856417910447761)","(61.0, 220.0, 201.66666666666666)","(26.0, 55.0, 49.22222222222222)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 68.33333333333333)","(31.0, 60.0, 47.4)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.558823529411764)","(101.0, 230.0, 175.0)"
10-01-2023 14:00:42.477923,"(5.0, 7.0, 6.6475)","(3.0, 3.15, 3.144047619047619)","(2.4, 2.86, 2.8617777777777778)","(61.0, 220.0, 201.66666666666666)","(26.0, 55.0, 50.125)","(16.0, 32.0, 30.421052631578945)","(26.0, 75.0, 63.57142857142857)","(31.0, 60.0, 47.4)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.4)","(101.0, 230.0, 158.46153846153845)"
10-01-2023 14:00:44.147294,"(5.0, 6.8, 6.670212765957446)","(3.0, 3.15, 3.135576923076923)","(2.4, 2.9, 2.867272727272727)","(61.0, 220.0, 201.66666666666666)","(26.0, 55.0, 50.666666666666664)","(16.0, 32.0, 30.421052631578945)","(26.0, 65.0, 64.6774193548387)","(31.0, 60.0, 47.4)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.727272727272727)","(101.0, 220.0, 165.45454545454547)"
10-01-2023 14:00:45.820965,"(5.0, 6.8, 6.670212765957446)","(3.0, 3.15, 3.2444444444444445)","(2.4, 2.9, 2.8834920634920636)","(61.0, 220.0, 152.30769230769232)","(26.0, 55.0, 49.42857142857143)","(16.0, 32.0, 30.421052631578945)","(26.0, 65.0, 69.11764705882354)","(31.0, 60.0, 47.4)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.68421052631579)","(101.0, 220.0, 165.45454545454547)"
10-01-2023 14:00:47.461580,"(5.0, 6.8, 6.670212765957446)","(3.0, 3.25, 3.2453125)","(2.4, 2.9, 2.8834920634920636)","(61.0, 220.0, 131.11111111111111)","(26.0, 55.0, 49.42857142857143)","(16.0, 32.0, 30.421052631578945)","(26.0, 70.0, 69.11764705882354)","(31.0, 60.0, 47.4)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.727272727272727)","(101.0, 220.0, 165.45454545454547)"
10-01-2023 14:00:49.092003,"(5.0, 6.8, 6.670212765957446)","(3.0, 3.25, 3.2453125)","(2.4, 2.9, 2.8834920634920636)","(61.0, 220.0, 131.11111111111111)","(26.0, 55.0, 49.42857142857143)","(16.0, 32.0, 30.421052631578945)","(26.0, 70.0, 69.11764705882354)","(31.0, 60.0, 47.4)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.5)","(101.0, 220.0, 165.45454545454547)"
10-01-2023 14:00:50.724589,"(5.0, 6.8, 6.424615384615385)","(3.0, 3.25, 3.2416666666666667)","(2.4, 2.9, 2.8645454545454543)","(61.0, 220.0, 131.11111111111111)","(26.0, 55.0, 47.2)","(16.0, 32.0, 29.727272727272727)","(26.0, 70.0, 69.03225806451613)","(31.0, 60.0, 50.18181818181818)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.1)","(101.0, 220.0, 152.5)"
10-01-2023 14:00:52.569123,"(5.0, 6.8, 6.3933333333333335)","(3.0, 3.25, 3.1510000000000002)","(2.4, 2.9, 2.8645454545454543)","(61.0, 220.0, 131.11111111111111)","(26.0, 55.0, 49.42857142857143)","(16.0, 32.0, 29.727272727272727)","(26.0, 70.0, 69.11764705882354)","(31.0, 60.0, 50.18181818181818)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.1)","(101.0, 220.0, 175.0)"
10-01-2023 14:00:54.285225,"(5.0, 6.8, 6.3933333333333335)","(3.0, 3.25, 3.123076923076923)","(2.4, 2.9, 2.8717647058823528)","(61.0, 220.0, 145.0)","(26.0, 55.0, 48.5)","(16.0, 32.0, 29.727272727272727)","(26.0, 70.0, 67.5)","(31.0, 60.0, 50.18181818181818)","(101.0, 150.0, 133.0)","(10.0, 15.0, 14.1)","(101.0, 220.0, 175.0)"
10-01-2023 14:00:55.997683,"(5.0, 6.8, 6.364285714285715)","(3.0, 3.25, 3.1085714285714285)","(2.4, 2.9, 2.8717647058823528)","(61.0, 220.0, 145.0)","(26.0, 55.0, 46.2)","(16.0, 32.0, 29.142857142857142)","(26.0, 70.0, 67.27272727272727)","(31.0, 60.0, 51.81818181818182)","(101.0, 140.0, 136.66666666666666)","(10.0, 15.0, 14.1)","(101.0, 220.0, 175.0)"
10-01-2023 14:00:57.679094,"(5.0, 6.8, 6.348148148148148)","(3.0, 3.25, 3.105357142857143)","(2.4, 2.9, 2.921818181818182)","(61.0, 220.0, 145.0)","(26.0, 48.0, 42.666666666666664)","(16.0, 32.0, 30.421052631578945)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 47.4)","(101.0, 140.0, 133.1578947368421)","(10.0, 15.0, 14.7)","(101.0, 220.0, 196.47058823529412)"
10-01-2023 14:00:59.256317,"(5.0, 6.8, 6.348148148148148)","(3.0, 3.25, 3.105357142857143)","(2.4, 2.94, 2.921818181818182)","(61.0, 220.0, 145.0)","(26.0, 48.0, 40.0)","(16.0, 32.0, 29.142857142857142)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 51.81818181818182)","(101.0, 150.0, 133.1578947368421)","(10.0, 15.0, 14.7)","(101.0, 220.0, 196.47058823529412)"
10-01-2023 14:01:00.939680,"(5.0, 6.8, 6.348148148148148)","(3.0, 3.25, 3.154201680672269)","(2.4, 2.94, 2.9331372549019608)","(61.0, 220.0, 145.0)","(26.0, 44.0, 39.333333333333336)","(16.0, 32.0, 29.142857142857142)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 51.81818181818182)","(101.0, 150.0, 133.1578947368421)","(10.0, 15.0, 14.7)","(101.0, 220.0, 196.47058823529412)"
10-01-2023 14:01:02.465677,"(5.0, 6.8, 6.369411764705882)","(3.0, 3.25, 3.1568965517241376)","(2.4, 2.94, 2.9331372549019608)","(61.0, 220.0, 145.0)","(26.0, 42.0, 36.0)","(16.0, 32.0, 29.727272727272727)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 50.18181818181818)","(101.0, 150.0, 133.1578947368421)","(10.0, 15.0, 14.7)","(101.0, 220.0, 196.47058823529412)"
10-01-2023 14:01:04.018154,"(5.0, 6.8, 6.3590361445783135)","(3.0, 3.25, 3.017058823529412)","(2.4, 2.94, 2.893846153846154)","(61.0, 220.0, 145.0)","(26.0, 40.0, 37.42857142857143)","(16.0, 32.0, 29.77777777777778)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 50.18181818181818)","(101.0, 150.0, 133.1578947368421)","(10.0, 15.0, 14.25)","(101.0, 220.0, 208.57142857142856)"
10-01-2023 14:01:05.626779,"(5.0, 6.8, 6.506024096385542)","(3.0, 3.05, 3.0458333333333334)","(2.4, 2.9, 2.8986885245901637)","(61.0, 220.0, 201.53846153846155)","(26.0, 40.0, 36.4)","(16.0, 32.0, 30.18181818181818)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 48.64705882352941)","(101.0, 150.0, 133.1578947368421)","(10.0, 15.0, 14.027027027027026)","(101.0, 220.0, 207.5)"
10-01-2023 14:01:07.416752,"(5.0, 6.8, 6.5698113207547175)","(3.0, 3.05, 3.0374999999999996)","(2.4, 2.9, 2.8986885245901637)","(61.0, 220.0, 201.53846153846155)","(26.0, 40.0, 36.4)","(16.0, 32.0, 30.18181818181818)","(26.0, 70.0, 68.63636363636364)","(31.0, 55.0, 48.5)","(101.0, 150.0, 133.1578947368421)","(10.0, 15.0, 14.027027027027026)","(101.0, 230.0, 206.0)"
10-01-2023 14:01:09.334234,"(5.0, 6.8, 6.565384615384615)","(3.0, 3.05, 3.1500000000000004)","(2.4, 2.9, 2.933)","(61.0, 220.0, 202.85714285714286)","(26.0, 40.0, 45.714285714285715)","(16.0, 32.0, 33.91304347826087)","(26.0, 70.0, 67.5)","(31.0, 55.0, 57.66666666666667)","(101.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.027027027027026)","(101.0, 230.0, 215.0)"
10-01-2023 14:01:11.509526,"(5.0, 6.8, 6.57196261682243)","(3.0, 3.2, 3.1681818181818184)","(2.4, 2.94, 2.9243478260869566)","(61.0, 200.0, 190.76923076923077)","(26.0, 60.0, 50.0)","(18.0, 34.0, 33.904761904761905)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 57.66666666666667)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.052631578947368)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:13.391701,"(5.0, 6.8, 6.57196261682243)","(3.0, 3.2, 3.1644444444444444)","(2.4, 2.94, 2.92)","(61.0, 200.0, 190.76923076923077)","(26.0, 60.0, 55.0)","(18.0, 34.0, 33.81818181818182)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 57.66666666666667)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.052631578947368)","(101.0, 230.0, 225.0)"
10-01-2023 14:01:17.135245,"(5.0, 6.8, 6.57196261682243)","(3.0, 3.2, 3.1644444444444444)","(2.4, 2.94, 2.92)","(61.0, 200.0, 213.33333333333334)","(26.0, 60.0, 51.25)","(18.0, 34.0, 33.69230769230769)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 56.0)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.071428571428571)","(101.0, 230.0, 225.0)"
10-01-2023 14:01:18.784486,"(5.0, 6.8, 6.589690721649484)","(3.0, 3.2, 3.1644444444444444)","(2.4, 2.94, 2.9151724137931034)","(61.0, 220.0, 187.14285714285714)","(26.0, 55.0, 50.714285714285715)","(18.0, 34.0, 33.2)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 56.0)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.071428571428571)","(101.0, 230.0, 225.0)"
10-01-2023 14:01:20.734699,"(5.0, 6.8, 6.582978723404255)","(3.0, 3.2, 3.1644444444444444)","(2.4, 2.94, 2.9343661971830985)","(61.0, 200.0, 162.5)","(26.0, 55.0, 52.5)","(18.0, 34.0, 33.2)","(26.0, 70.0, 68.63636363636364)","(31.0, 60.0, 56.0)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.166666666666666)","(101.0, 230.0, 225.0)"
10-01-2023 14:01:22.608910,"(5.0, 6.8, 6.582978723404255)","(3.0, 3.2, 3.132142857142857)","(2.4, 2.94, 2.9343661971830985)","(61.0, 200.0, 162.5)","(26.0, 55.0, 50.5)","(18.0, 34.0, 33.2)","(26.0, 70.0, 67.5)","(31.0, 60.0, 56.0)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.166666666666666)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:24.194256,"(5.0, 6.8, 6.676923076923077)","(3.0, 3.15, 3.1297297297297297)","(2.4, 2.94, 2.930886075949367)","(61.0, 200.0, 182.0)","(26.0, 70.0, 54.666666666666664)","(18.0, 34.0, 33.2)","(26.0, 70.0, 69.23076923076923)","(31.0, 60.0, 56.0)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.166666666666666)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:25.780560,"(5.0, 6.8, 6.676923076923077)","(3.0, 3.15, 3.123076923076923)","(2.4, 2.94, 2.9329729729729728)","(61.0, 200.0, 182.0)","(26.0, 60.0, 52.0)","(18.0, 34.0, 33.2)","(26.0, 70.0, 68.18181818181819)","(31.0, 60.0, 56.0)","(91.0, 150.0, 134.28571428571428)","(10.0, 15.0, 14.166666666666666)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:27.700430,"(5.0, 6.8, 6.676923076923077)","(3.0, 3.15, 3.1939393939393943)","(2.4, 2.94, 2.9329729729729728)","(61.0, 200.0, 147.5)","(26.0, 60.0, 50.18181818181818)","(18.0, 34.0, 33.2)","(26.0, 70.0, 69.14285714285714)","(31.0, 60.0, 56.0)","(91.0, 150.0, 133.07692307692307)","(10.0, 15.0, 15.222222222222221)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:29.392297,"(5.0, 6.8, 6.674509803921569)","(3.0, 3.2, 3.177777777777778)","(2.4, 2.94, 2.9611111111111112)","(61.0, 200.0, 137.5)","(26.0, 60.0, 49.2)","(18.0, 34.0, 33.111111111111114)","(26.0, 70.0, 67.8048780487805)","(31.0, 60.0, 48.333333333333336)","(91.0, 150.0, 132.5)","(10.0, 15.5, 14.545454545454545)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:31.172318,"(5.0, 6.8, 6.733333333333333)","(3.0, 3.2, 3.142105263157895)","(2.4, 2.98, 2.9609486166007906)","(61.0, 190.0, 143.33333333333334)","(26.0, 60.0, 47.2)","(18.0, 34.0, 33.111111111111114)","(26.0, 70.0, 67.63157894736842)","(31.0, 60.0, 48.333333333333336)","(91.0, 150.0, 132.5)","(10.0, 15.0, 13.944444444444445)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:32.933081,"(5.0, 6.8, 6.733333333333333)","(3.0, 3.2, 3.1371428571428575)","(2.4, 2.98, 2.961095890410959)","(61.0, 170.0, 146.66666666666666)","(26.0, 55.0, 47.2)","(18.0, 34.0, 33.111111111111114)","(26.0, 70.0, 67.63157894736842)","(31.0, 60.0, 48.333333333333336)","(91.0, 150.0, 132.5)","(10.0, 14.5, 13.785714285714285)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:34.677042,"(5.0, 6.8, 6.713043478260869)","(3.0, 3.2, 2.982173913043478)","(2.4, 2.98, 2.9622317596566523)","(61.0, 160.0, 143.33333333333334)","(26.0, 55.0, 47.2)","(18.0, 34.0, 33.111111111111114)","(26.0, 70.0, 61.81818181818182)","(31.0, 60.0, 48.333333333333336)","(91.0, 150.0, 132.5)","(10.0, 14.5, 13.911764705882353)","(101.0, 230.0, 224.0)"
10-01-2023 14:01:36.320512,"(5.0, 6.8, 7.566666666666666)","(3.0, 3.0, 2.9814141414141413)","(2.4, 2.98, 2.9225482625482626)","(61.0, 160.0, 153.33333333333334)","(26.0, 55.0, 47.2)","(18.0, 34.0, 33.111111111111114)","(26.0, 70.0, 76.66666666666667)","(31.0, 60.0, 49.0)","(91.0, 150.0, 120.0)","(10.0, 14.5, 13.447368421052632)","(101.0, 230.0, 224.0)"
