,Brooklyn Star,Tobikuma,Off The Radar,Elbow Yap,Red Fog,Magic Eyeliner
08-01-2023 16:59:43.785317,"(2.9, 5.1, 5.074999999999999)","(3.7, 4.7, 4.655555555555556)","(2.4, 2.3, 2.2908860759493668)","(31.0, 80.0, 74.28571428571429)","(19.0, 32.0, 29.5)","(7.5, 11.5, 11.418181818181818)"
08-01-2023 16:59:44.809246,"(2.9, 5.1, 5.085714285714285)","(3.7, 4.7, 4.633333333333334)","(2.4, 2.3, 2.295068493150685)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.25)","(7.5, 11.5, 11.382882882882884)"
08-01-2023 16:59:45.725864,"(2.9, 5.1, 4.8999999999999995)","(3.7, 4.6, 4.475)","(2.4, 2.34, 2.313333333333333)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.25)","(7.5, 11.5, 11.382882882882884)"
08-01-2023 16:59:46.695993,"(2.9, 5.1, 4.8999999999999995)","(3.7, 4.6, 4.5249999999999995)","(2.4, 2.36, 2.336)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.727272727272727)","(7.5, 11.5, 11.382882882882884)"
08-01-2023 16:59:47.685535,"(2.9, 5.1, 4.8999999999999995)","(3.7, 4.6, 4.5249999999999995)","(2.4, 2.36, 2.3456410256410254)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.727272727272727)","(7.5, 11.5, 12.963414634146341)"
08-01-2023 16:59:48.768706,"(2.9, 4.9, 4.880000000000001)","(3.7, 4.5, 4.455555555555556)","(2.4, 2.36, 2.3066666666666666)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.727272727272727)","(7.5, 13.0, 13.271428571428572)"
08-01-2023 16:59:49.850780,"(2.9, 4.9, 4.75)","(3.7, 4.6, 4.50625)","(2.4, 2.32, 2.225774647887324)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.727272727272727)","(7.5, 13.5, 12.742424242424242)"
08-01-2023 16:59:50.991739,"(2.9, 5.0, 4.872727272727273)","(3.7, 4.6, 4.465)","(2.4, 2.24, 2.2256)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.727272727272727)","(7.5, 13.0, 12.716666666666667)"
08-01-2023 16:59:52.032796,"(2.9, 5.2, 5.122727272727272)","(3.7, 4.6, 4.465)","(2.4, 2.24, 2.2256)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 30.833333333333336)","(7.5, 13.0, 12.038461538461538)"
08-01-2023 16:59:52.898789,"(2.9, 5.2, 5.0)","(3.7, 4.4, 4.376744186046512)","(2.4, 2.34, 2.2800000000000002)","(31.0, 80.0, 72.0)","(19.0, 32.0, 30.833333333333336)","(7.5, 12.5, 12.038461538461538)"
08-01-2023 16:59:53.856832,"(2.9, 5.2, 5.0)","(3.7, 4.4, 4.376744186046512)","(2.4, 2.34, 2.3099999999999996)","(31.0, 80.0, 72.0)","(19.0, 32.0, 30.833333333333336)","(7.5, 12.0, 11.733333333333333)"
08-01-2023 16:59:54.880610,"(2.9, 5.2, 5.050000000000001)","(3.7, 4.4, 4.364705882352942)","(2.4, 2.34, 2.304)","(31.0, 80.0, 72.0)","(19.0, 32.0, 30.833333333333336)","(7.5, 12.0, 11.636363636363637)"
08-01-2023 16:59:55.984297,"(2.9, 5.2, 5.050000000000001)","(3.7, 4.4, 4.364705882352942)","(2.4, 2.34, 2.304)","(31.0, 80.0, 72.0)","(19.0, 32.0, 30.833333333333336)","(7.5, 12.0, 11.6)"
08-01-2023 16:59:56.979419,"(2.9, 5.2, 5.050000000000001)","(3.7, 4.4, 4.364705882352942)","(2.4, 2.34, 2.304)","(31.0, 80.0, 72.0)","(19.0, 32.0, 30.833333333333336)","(7.5, 12.0, 11.964285714285714)"
08-01-2023 16:59:57.924665,"(2.9, 5.2, 5.050000000000001)","(3.7, 4.4, 4.364705882352942)","(2.4, 2.34, 2.304)","(31.0, 80.0, 72.0)","(19.0, 32.0, 30.833333333333336)","(7.5, 12.5, 11.964285714285714)"
08-01-2023 16:59:58.854698,"(2.9, 5.0, 4.938461538461539)","(3.7, 4.4, 4.364705882352942)","(2.4, 2.34, 2.314285714285714)","(31.0, 80.0, 72.0)","(19.0, 34.0, 28.666666666666668)","(7.5, 12.5, 11.964285714285714)"
08-01-2023 16:59:59.738014,"(2.9, 5.2, 5.1)","(3.7, 4.4, 4.325)","(2.4, 2.34, 2.314285714285714)","(31.0, 80.0, 72.0)","(19.0, 34.0, 32.0)","(7.5, 12.5, 11.964285714285714)"
08-01-2023 17:00:00.743391,"(2.9, 5.2, 5.1)","(3.7, 4.4, 4.325)","(2.4, 2.34, 2.314285714285714)","(31.0, 80.0, 72.0)","(19.0, 34.0, 32.54545454545455)","(7.5, 12.5, 11.9)"
08-01-2023 17:00:01.819536,"(2.9, 5.2, 5.1)","(3.7, 4.4, 4.325)","(2.4, 2.34, 2.332173913043478)","(31.0, 80.0, 72.0)","(19.0, 32.0, 31.4)","(7.5, 12.5, 11.9)"
08-01-2023 17:00:02.864008,"(2.9, 5.2, 5.113513513513514)","(3.7, 4.4, 4.337931034482759)","(2.4, 2.34, 2.3307042253521124)","(31.0, 80.0, 74.28571428571429)","(19.0, 32.0, 31.454545454545453)","(7.5, 12.5, 12.071428571428571)"
08-01-2023 17:00:03.867831,"(2.9, 5.2, 5.129411764705883)","(3.7, 4.3, 4.254545454545455)","(2.4, 2.34, 2.333913043478261)","(31.0, 80.0, 74.28571428571429)","(19.0, 32.0, 31.454545454545453)","(7.5, 12.5, 12.071428571428571)"
08-01-2023 17:00:04.890450,"(2.9, 5.2, 5.11)","(3.7, 4.3, 4.254545454545455)","(2.4, 2.34, 2.318181818181818)","(31.0, 80.0, 74.28571428571429)","(19.0, 32.0, 31.454545454545453)","(7.5, 12.5, 12.0)"
08-01-2023 17:00:05.798139,"(2.9, 5.2, 5.11)","(3.7, 4.3, 4.254545454545455)","(2.4, 2.34, 2.318181818181818)","(31.0, 80.0, 74.28571428571429)","(19.0, 32.0, 31.0)","(7.5, 12.5, 12.0)"
08-01-2023 17:00:06.754317,"(2.9, 5.2, 5.11)","(3.7, 4.3, 4.254545454545455)","(2.4, 2.34, 2.318181818181818)","(31.0, 80.0, 74.28571428571429)","(19.0, 32.0, 31.454545454545453)","(7.5, 12.5, 11.884615384615385)"
08-01-2023 17:00:07.762995,"(2.9, 5.2, 5.11)","(3.7, 4.3, 4.254545454545455)","(2.4, 2.34, 2.3166666666666664)","(31.0, 80.0, 75.0)","(19.0, 32.0, 31.0)","(7.5, 12.5, 11.772727272727273)"
08-01-2023 17:00:08.771966,"(2.9, 5.2, 5.08)","(3.7, 4.3, 4.26)","(2.4, 2.36, 2.3477272727272727)","(31.0, 80.0, 75.0)","(19.0, 32.0, 31.454545454545453)","(7.5, 12.5, 11.772727272727273)"
08-01-2023 17:00:09.710856,"(2.9, 5.2, 5.077272727272727)","(3.7, 4.2, 4.16)","(2.4, 2.38, 2.3774683544303796)","(31.0, 80.0, 73.33333333333333)","(19.0, 32.0, 31.0)","(7.5, 12.5, 11.794117647058824)"
08-01-2023 17:00:10.725510,"(2.9, 5.2, 5.077272727272727)","(3.7, 4.2, 4.113333333333333)","(2.4, 2.38, 2.3750295857988166)","(31.0, 80.0, 75.0)","(19.0, 32.0, 30.285714285714285)","(7.5, 12.5, 12.090909090909092)"
08-01-2023 17:00:11.670078,"(2.9, 5.2, 5.135714285714286)","(3.7, 4.1, 4.077272727272727)","(2.4, 2.38, 2.3755882352941176)","(31.0, 80.0, 75.0)","(19.0, 32.0, 30.285714285714285)","(7.5, 12.5, 12.11111111111111)"
08-01-2023 17:00:12.649407,"(2.9, 5.2, 5.16)","(3.7, 4.1, 4.053125)","(2.4, 2.38, 2.3760526315789474)","(31.0, 80.0, 75.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.8)"
08-01-2023 17:00:13.645501,"(2.9, 5.2, 5.16)","(3.7, 4.1, 4.053125)","(2.4, 2.38, 2.3762962962962964)","(31.0, 80.0, 76.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.8)"
08-01-2023 17:00:14.691293,"(2.9, 5.2, 5.167567567567568)","(3.7, 4.1, 4.031818181818181)","(2.4, 2.38, 2.3760526315789474)","(31.0, 80.0, 77.5)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.916666666666666)"
08-01-2023 17:00:15.600796,"(2.9, 5.2, 5.167567567567568)","(3.7, 4.1, 4.031818181818181)","(2.4, 2.38, 2.3755882352941176)","(31.0, 70.0, 66.25)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.916666666666666)"
08-01-2023 17:00:16.476302,"(2.9, 5.2, 5.167567567567568)","(3.7, 4.1, 4.031818181818181)","(2.4, 2.38, 2.375820895522388)","(31.0, 70.0, 66.25)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.916666666666666)"
08-01-2023 17:00:17.468275,"(2.9, 5.2, 5.161290322580645)","(3.7, 4.1, 4.056451612903226)","(2.4, 2.38, 2.3747169811320754)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.7)"
08-01-2023 17:00:18.482285,"(2.9, 5.1, 5.0588235294117645)","(3.7, 4.4, 4.338461538461539)","(2.4, 2.36, 2.357391304347826)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.6875)"
08-01-2023 17:00:19.469994,"(2.9, 5.1, 4.92)","(3.7, 4.4, 4.352845528455285)","(2.4, 2.38, 2.3725133689839573)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.6875)"
08-01-2023 17:00:20.478492,"(2.9, 5.0, 4.9714285714285715)","(3.7, 4.4, 4.368224299065421)","(2.4, 2.38, 2.368709677419355)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.6875)"
08-01-2023 17:00:21.496959,"(2.9, 5.0, 4.9714285714285715)","(3.7, 4.4, 4.36936936936937)","(2.4, 2.36, 2.3556626506024094)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(7.5, 12.5, 11.6875)"
08-01-2023 17:00:22.386827,"(3.2, 5.0, 4.9714285714285715)","(3.8, 4.4, 4.36936936936937)","(2.15, 2.36, 2.3556626506024094)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(8.0, 12.5, 11.8)"
08-01-2023 17:00:23.284849,"(3.2, 5.0, 4.988888888888889)","(3.8, 4.4, 4.36637168141593)","(2.15, 2.36, 2.3556626506024094)","(31.0, 70.0, 65.0)","(19.0, 32.0, 30.46153846153846)","(8.0, 12.5, 11.8)"
08-01-2023 17:00:24.333226,"(3.2, 5.0, 4.988888888888889)","(3.8, 4.3, 4.290384615384616)","(2.15, 2.36, 2.351219512195122)","(31.0, 70.0, 66.66666666666667)","(19.0, 32.0, 28.956521739130434)","(8.0, 12.5, 11.8)"
08-01-2023 17:00:25.314158,"(3.2, 5.0, 4.988888888888889)","(3.8, 4.3, 4.290384615384616)","(2.15, 2.38, 2.364)","(31.0, 80.0, 66.66666666666667)","(19.0, 32.0, 28.956521739130434)","(8.0, 12.5, 11.65)"
08-01-2023 17:00:26.349851,"(3.2, 5.0, 4.984615384615385)","(3.8, 4.3, 4.291304347826086)","(2.15, 2.38, 2.364)","(31.0, 80.0, 66.66666666666667)","(19.0, 32.0, 28.956521739130434)","(8.0, 12.5, 11.65)"
08-01-2023 17:00:27.367716,"(3.2, 5.0, 4.984615384615385)","(3.8, 4.3, 4.291304347826086)","(2.15, 2.38, 2.364)","(31.0, 80.0, 65.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.5, 11.48)"
08-01-2023 17:00:28.304886,"(3.2, 5.1, 5.015789473684211)","(3.8, 4.5, 4.398305084745763)","(2.15, 2.34, 2.3233333333333333)","(31.0, 75.0, 65.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.5, 11.48)"
08-01-2023 17:00:29.196937,"(3.2, 5.1, 5.011111111111111)","(3.8, 4.5, 4.422727272727273)","(2.15, 2.34, 2.2927272727272725)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 12.5, 11.4)"
08-01-2023 17:00:30.161517,"(3.2, 5.1, 5.011111111111111)","(3.8, 4.5, 4.426086956521739)","(2.15, 2.34, 2.302285714285714)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 12.5, 11.4)"
08-01-2023 17:00:31.139746,"(3.2, 5.1, 5.061111111111111)","(3.8, 4.5, 4.457142857142857)","(2.15, 2.34, 2.302285714285714)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 12.5, 11.4)"
08-01-2023 17:00:32.194222,"(3.2, 5.1, 5.061111111111111)","(3.8, 4.5, 4.457142857142857)","(2.15, 2.34, 2.302285714285714)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.5, 11.4)"
08-01-2023 17:00:33.207861,"(3.2, 5.1, 5.061111111111111)","(3.8, 4.5, 4.457142857142857)","(2.15, 2.34, 2.302285714285714)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.5, 11.285714285714286)"
08-01-2023 17:00:34.110066,"(3.2, 5.2, 5.086666666666667)","(3.8, 4.4, 4.342105263157895)","(2.15, 2.34, 2.302941176470588)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.285714285714286)"
08-01-2023 17:00:34.980620,"(3.2, 5.2, 5.11578947368421)","(3.8, 4.4, 4.363333333333333)","(2.15, 2.34, 2.2923529411764703)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.285714285714286)"
08-01-2023 17:00:35.981762,"(3.2, 5.3, 5.1421052631578945)","(3.8, 4.4, 4.363333333333333)","(2.15, 2.34, 2.2841379310344827)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.285714285714286)"
08-01-2023 17:00:36.959746,"(3.2, 5.3, 5.19655172413793)","(3.8, 4.4, 4.363333333333333)","(2.15, 2.34, 2.2847999999999997)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.25)"
08-01-2023 17:00:37.942563,"(3.2, 5.3, 5.229411764705882)","(3.8, 4.4, 4.356)","(2.15, 2.32, 2.2827027027027027)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.170212765957446)"
08-01-2023 17:00:38.948069,"(3.2, 5.0, 4.862068965517241)","(3.8, 4.5, 4.41578947368421)","(2.15, 2.32, 2.2986666666666666)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.170212765957446)"
08-01-2023 17:00:39.824163,"(3.2, 4.9, 4.8812500000000005)","(3.8, 4.5, 4.41578947368421)","(2.15, 2.36, 2.34655737704918)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.170212765957446)"
08-01-2023 17:00:40.711208,"(3.2, 4.9, 4.857142857142858)","(3.8, 4.5, 4.41578947368421)","(2.15, 2.36, 2.3476923076923075)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.170212765957446)"
08-01-2023 17:00:41.731217,"(3.2, 4.9, 4.82)","(3.8, 4.5, 4.41578947368421)","(2.15, 2.36, 2.3476923076923075)","(31.0, 75.0, 70.0)","(19.0, 32.0, 28.11111111111111)","(8.0, 12.0, 11.170212765957446)"
08-01-2023 17:00:42.739898,"(3.2, 4.9, 4.805882352941177)","(3.8, 4.5, 4.41578947368421)","(2.15, 2.36, 2.3558823529411765)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 12.0, 10.970588235294118)"
08-01-2023 17:00:43.841933,"(3.2, 4.9, 4.84)","(3.8, 4.5, 4.451724137931034)","(2.15, 2.34, 2.3024999999999998)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 11.5, 10.944444444444445)"
08-01-2023 17:00:44.953572,"(3.2, 4.9, 4.84)","(3.8, 4.5, 4.451724137931034)","(2.15, 2.34, 2.3035643564356434)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 11.5, 10.944444444444445)"
08-01-2023 17:00:45.959412,"(3.2, 4.9, 4.855555555555556)","(3.8, 4.4, 4.381481481481481)","(2.15, 2.34, 2.3035643564356434)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 11.5, 10.944444444444445)"
08-01-2023 17:00:46.978762,"(3.2, 4.9, 4.86)","(3.8, 4.5, 4.4222222222222225)","(2.15, 2.34, 2.3035643564356434)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.88235294117647)","(8.0, 11.5, 10.75)"
08-01-2023 17:00:48.127870,"(3.2, 4.9, 4.86)","(3.8, 4.5, 4.4363636363636365)","(2.15, 2.34, 2.2852631578947364)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.9375)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:49.217331,"(3.2, 5.0, 4.91)","(3.8, 4.6, 4.4714285714285715)","(2.15, 2.3, 2.2852631578947364)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.9375)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:50.200213,"(3.2, 5.0, 4.91)","(3.8, 4.6, 4.4714285714285715)","(2.15, 2.32, 2.28625)","(31.0, 75.0, 70.0)","(19.0, 32.0, 27.9375)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:51.233357,"(3.2, 5.0, 4.890909090909091)","(3.8, 4.6, 4.4714285714285715)","(2.15, 2.3, 2.2786666666666666)","(31.0, 75.0, 70.55555555555556)","(19.0, 32.0, 28.285714285714285)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:52.206919,"(3.2, 5.0, 4.890909090909091)","(3.8, 4.6, 4.4714285714285715)","(2.15, 2.3, 2.2786666666666666)","(31.0, 75.0, 66.66666666666667)","(19.0, 32.0, 28.285714285714285)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:53.111035,"(3.2, 5.0, 4.890909090909091)","(3.8, 4.6, 4.4714285714285715)","(2.15, 2.3, 2.2786666666666666)","(31.0, 80.0, 66.66666666666667)","(19.0, 32.0, 28.285714285714285)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:54.159792,"(3.2, 5.0, 4.871428571428571)","(3.8, 4.6, 4.4714285714285715)","(2.15, 2.3, 2.2786666666666666)","(31.0, 80.0, 63.0)","(19.0, 32.0, 28.285714285714285)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:55.230080,"(3.2, 5.0, 4.941666666666666)","(3.8, 4.5, 4.45)","(2.15, 2.3, 2.2786666666666666)","(31.0, 90.0, 63.0)","(19.0, 32.0, 28.285714285714285)","(8.0, 11.5, 10.82)"
08-01-2023 17:00:56.133278,"(3.2, 5.1, 5.009090909090909)","(3.8, 4.5, 4.425)","(2.15, 2.3, 2.2786666666666666)","(31.0, 90.0, 63.0)","(19.0, 32.0, 28.285714285714285)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:57.065823,"(3.2, 5.1, 5.0375)","(3.8, 4.5, 4.425)","(2.15, 2.3, 2.288)","(31.0, 90.0, 63.0)","(19.0, 32.0, 30.790697674418606)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:58.007282,"(3.2, 5.1, 5.0375)","(3.8, 4.6, 4.4818181818181815)","(2.15, 2.3, 2.2699999999999996)","(31.0, 90.0, 63.0)","(19.0, 32.0, 30.470588235294116)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:58.991396,"(3.2, 5.1, 5.0473684210526315)","(3.8, 4.6, 4.438095238095238)","(2.15, 2.3, 2.288)","(31.0, 60.0, 57.0)","(19.0, 32.0, 30.20689655172414)","(8.0, 11.5, 10.775862068965518)"
08-01-2023 17:00:59.999659,"(3.2, 5.1, 5.0473684210526315)","(3.8, 4.6, 4.438095238095238)","(2.15, 2.3, 2.288)","(31.0, 60.0, 57.5)","(19.0, 32.0, 30.20689655172414)","(8.0, 11.5, 10.82)"
08-01-2023 17:01:01.033144,"(3.2, 5.1, 5.08)","(3.8, 4.6, 4.455555555555556)","(2.15, 2.28, 2.25)","(31.0, 60.0, 57.5)","(19.0, 32.0, 30.20689655172414)","(8.0, 11.5, 10.82)"
08-01-2023 17:01:02.032510,"(3.2, 5.1, 5.08)","(3.8, 4.6, 4.455555555555556)","(2.15, 2.3, 2.285)","(31.0, 60.0, 57.5)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.5, 10.82)"
08-01-2023 17:01:03.027679,"(3.2, 5.1, 5.0777777777777775)","(3.8, 4.7, 4.526666666666666)","(2.15, 2.26, 2.24)","(31.0, 60.0, 57.5)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.5, 10.82)"
08-01-2023 17:01:03.995892,"(3.2, 5.2, 5.1)","(3.8, 4.5, 4.477142857142857)","(2.15, 2.28, 2.2674999999999996)","(31.0, 60.0, 57.857142857142854)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.5, 10.605263157894736)"
08-01-2023 17:01:04.940429,"(3.2, 5.3, 5.1125)","(3.8, 4.5, 4.49)","(2.15, 2.3, 2.2685714285714282)","(31.0, 70.0, 64.375)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.5, 10.65)"
08-01-2023 17:01:05.967527,"(3.2, 5.3, 5.2124999999999995)","(3.8, 4.5, 4.49)","(2.15, 2.28, 2.2733333333333334)","(31.0, 70.0, 64.375)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.0, 10.65)"
08-01-2023 17:01:06.982565,"(3.2, 5.3, 5.2124999999999995)","(3.8, 4.5, 4.49)","(2.15, 2.28, 2.2733333333333334)","(31.0, 70.0, 64.375)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.0, 10.65)"
08-01-2023 17:01:08.030129,"(3.2, 5.3, 5.2124999999999995)","(3.8, 4.5, 4.49)","(2.15, 2.28, 2.2544)","(31.0, 70.0, 64.375)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.0, 10.575)"
08-01-2023 17:01:09.101078,"(3.2, 5.3, 5.214285714285714)","(3.8, 4.7, 4.466666666666667)","(2.15, 2.26, 2.2411764705882353)","(31.0, 75.0, 65.0)","(19.0, 32.0, 30.142857142857142)","(8.0, 11.0, 10.575)"
08-01-2023 17:01:10.013698,"(3.2, 5.3, 5.214285714285714)","(3.8, 4.7, 4.466666666666667)","(2.15, 2.26, 2.2411764705882353)","(31.0, 75.0, 65.0)","(19.0, 32.0, 29.636363636363637)","(8.0, 11.0, 10.575)"
08-01-2023 17:01:11.079609,"(3.2, 5.3, 5.214285714285714)","(3.8, 4.7, 4.466666666666667)","(2.15, 2.26, 2.2411764705882353)","(31.0, 75.0, 65.0)","(19.0, 32.0, 27.666666666666668)","(8.0, 11.0, 10.630434782608695)"
08-01-2023 17:01:12.147933,"(3.2, 5.3, 5.2625)","(3.8, 4.5, 4.466666666666667)","(2.15, 2.26, 2.247692307692308)","(31.0, 75.0, 65.0)","(19.0, 32.0, 28.62962962962963)","(8.0, 11.0, 10.630434782608695)"
08-01-2023 17:01:13.222999,"(3.2, 5.3, 5.29375)","(3.8, 4.5, 4.466666666666667)","(2.15, 2.26, 2.247692307692308)","(31.0, 75.0, 65.0)","(19.0, 32.0, 28.96666666666667)","(8.0, 11.0, 10.692307692307692)"
08-01-2023 17:01:14.219416,"(3.2, 5.4, 5.366666666666667)","(3.8, 4.5, 4.44)","(2.15, 2.26, 2.2511111111111113)","(31.0, 75.0, 66.66666666666667)","(19.0, 32.0, 27.975)","(8.0, 11.0, 10.704545454545455)"
08-01-2023 17:01:15.201397,"(3.2, 5.4, 5.366666666666667)","(3.8, 4.5, 4.425000000000001)","(2.15, 2.26, 2.2511111111111113)","(31.0, 90.0, 63.33333333333333)","(19.0, 32.0, 27.975)","(8.0, 11.0, 10.704545454545455)"
08-01-2023 17:01:16.171340,"(3.2, 5.5, 5.393548387096774)","(3.8, 4.5, 4.425000000000001)","(2.15, 2.26, 2.2511111111111113)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 27.975)","(8.0, 11.0, 10.704545454545455)"
08-01-2023 17:01:17.179475,"(3.2, 5.5, 5.393548387096774)","(3.8, 4.5, 4.426315789473684)","(2.15, 2.26, 2.278974358974359)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 27.975)","(8.0, 11.0, 10.64864864864865)"
08-01-2023 17:01:18.299754,"(3.2, 5.4, 5.346666666666667)","(3.8, 4.5, 4.437777777777778)","(2.15, 2.28, 2.278974358974359)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 28.25581395348837)","(8.0, 11.0, 10.64864864864865)"
08-01-2023 17:01:19.405118,"(3.2, 5.5, 5.35)","(3.8, 4.5, 4.437777777777778)","(2.15, 2.28, 2.2735714285714286)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 29.774193548387096)","(8.0, 11.0, 10.657894736842104)"
08-01-2023 17:01:20.430571,"(3.2, 5.5, 5.35)","(3.8, 4.4, 4.384375)","(2.15, 2.28, 2.2735714285714286)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 29.80952380952381)","(8.0, 11.0, 10.666666666666666)"
08-01-2023 17:01:21.430510,"(3.2, 5.5, 5.3625)","(3.8, 4.4, 4.384375)","(2.15, 2.28, 2.2752631578947367)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 29.876923076923077)","(8.0, 11.0, 10.666666666666666)"
08-01-2023 17:01:22.468961,"(3.2, 5.5, 5.3625)","(3.8, 4.4, 4.380769230769231)","(2.15, 2.26, 2.25)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 29.876923076923077)","(8.0, 11.0, 10.704545454545455)"
08-01-2023 17:01:23.472037,"(3.2, 5.6, 5.495)","(3.8, 4.5, 4.42)","(2.15, 2.26, 2.2386666666666666)","(31.0, 80.0, 63.33333333333333)","(19.0, 32.0, 29.876923076923077)","(8.0, 11.0, 10.704545454545455)"
08-01-2023 17:01:24.445428,"(3.2, 5.6, 5.495)","(3.8, 4.5, 4.42)","(2.15, 2.26, 2.2386666666666666)","(31.0, 80.0, 62.857142857142854)","(19.0, 32.0, 29.876923076923077)","(8.0, 11.0, 10.704545454545455)"
08-01-2023 17:01:25.538327,"(3.3, 5.6, 5.495)","(3.8, 4.5, 4.42)","(2.1, 2.26, 2.2386666666666666)","(31.0, 80.0, 62.857142857142854)","(19.0, 32.0, 29.876923076923077)","(8.0, 11.0, 10.71111111111111)"
08-01-2023 17:01:26.605201,"(3.3, 5.6, 5.5)","(3.8, 4.4, 4.333333333333333)","(2.1, 2.26, 2.2357142857142858)","(31.0, 80.0, 62.857142857142854)","(19.0, 32.0, 29.876923076923077)","(8.0, 11.0, 10.632352941176471)"
08-01-2023 17:01:27.621778,"(3.3, 5.7, 5.487500000000001)","(3.8, 4.4, 4.36734693877551)","(2.1, 2.24, 2.2314285714285718)","(31.0, 80.0, 62.857142857142854)","(19.0, 32.0, 27.892857142857142)","(8.0, 11.0, 10.632352941176471)"
08-01-2023 17:01:28.609665,"(3.3, 5.7, 5.596551724137932)","(3.8, 4.3, 4.289130434782608)","(2.1, 2.24, 2.2300000000000004)","(31.0, 80.0, 62.857142857142854)","(19.0, 32.0, 27.892857142857142)","(8.0, 11.0, 10.662162162162161)"
