,Fiorucci Mama,Universal Playboy,Invisible String,Kelvinater,Hang Glider,Playthatfunkymusic,Indie Ruler,Mia Gusto,Deetea
07-01-2023 15:41:36.280274,"(4.6, 5.6, 5.2875)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.821428571428571)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.125)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 5.8, 5.853623188405797)","(7.0, 8.6, 8.054545454545455)"
07-01-2023 15:41:37.296413,"(4.6, 5.6, 5.2875)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.821428571428571)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.125)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 5.9, 5.853623188405797)","(7.0, 8.6, 8.054545454545455)"
07-01-2023 15:41:38.551776,"(4.6, 5.6, 5.2875)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.821428571428571)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.125)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 5.9, 5.853623188405797)","(7.0, 8.6, 8.054545454545455)"
07-01-2023 15:41:39.677913,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 5.9, 5.984615384615385)","(7.0, 8.0, 7.946153846153846)"
07-01-2023 15:41:40.881628,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.984615384615385)","(7.0, 8.0, 7.946153846153846)"
07-01-2023 15:41:42.065814,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.255384615384616)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.984615384615385)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:43.239266,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.255384615384616)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.984615384615385)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:44.404363,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.255384615384616)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.984615384615385)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:45.548213,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.984615384615385)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:46.637668,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.820689655172414)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:47.763369,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.0, 5.88235294117647)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:48.929096,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.2, 5.88235294117647)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:50.108120,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.2, 5.8875)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.26923076923077)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 63.2)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.93)"
07-01-2023 15:41:51.331544,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.2, 5.8875)","(7.5, 9.8, 9.229032258064516)","(12.0, 15.5, 15.653846153846153)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 61.5)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.894736842105263)"
07-01-2023 15:41:52.520763,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.2, 5.8875)","(7.5, 9.8, 9.229032258064516)","(12.0, 17.0, 15.653846153846153)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 61.5)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.894736842105263)"
07-01-2023 15:41:53.713229,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 6.2, 5.72803738317757)","(7.5, 9.8, 9.229032258064516)","(12.0, 17.0, 15.653846153846153)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 61.5)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.894736842105263)"
07-01-2023 15:41:54.904433,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 5.8, 5.72803738317757)","(7.5, 9.8, 9.229032258064516)","(12.0, 17.0, 15.653846153846153)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.894736842105263)"
07-01-2023 15:41:56.001335,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(12.0, 17.0, 16.214285714285715)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 59.375)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.894736842105263)"
07-01-2023 15:41:57.059218,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(12.0, 16.5, 16.214285714285715)","(15.0, 18.5, 17.833333333333332)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.894736842105263)"
07-01-2023 15:41:58.199490,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.425806451612903)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(12.0, 16.5, 16.214285714285715)","(15.0, 18.5, 18.1)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:41:59.356036,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.441176470588236)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(12.0, 16.5, 16.214285714285715)","(15.0, 18.5, 18.1)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:00.518319,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.441176470588236)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(12.0, 16.5, 16.214285714285715)","(15.0, 18.5, 18.1)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.99375)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:01.742184,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.342857142857142)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.5, 16.214285714285715)","(15.0, 18.5, 18.1)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.994871794871795)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:02.928235,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.342857142857142)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.5, 16.214285714285715)","(15.0, 18.5, 18.1)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.994871794871795)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:04.130078,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.342857142857142)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.5, 16.214285714285715)","(15.0, 18.5, 18.1)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 5.994871794871795)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:05.407029,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.6, 9.342857142857142)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.5, 15.653846153846153)","(15.0, 18.5, 18.4375)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.0, 6.122857142857143)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:06.955309,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.4, 9.247058823529413)","(5.0, 5.8, 5.723)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.046153846153846)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:08.321941,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.4, 9.174358974358974)","(5.0, 5.8, 5.927272727272727)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.046153846153846)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:09.545038,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.0, 5.947368421052632)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.046153846153846)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:10.729923,"(4.6, 5.6, 5.236363636363636)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.0, 5.947368421052632)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.046153846153846)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:11.953464,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.285714285714285)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:13.149252,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.42105263157895)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:14.336413,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.8, 9.229032258064516)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:15.479006,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.8, 9.255384615384616)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:16.532712,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.174358974358974)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.8, 8.816666666666668)","(13.0, 16.0, 15.653846153846153)","(15.0, 18.5, 18.4)","(51.0, 70.0, 60.55555555555556)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.963636363636364)"
07-01-2023 15:42:17.642331,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.6, 9.375)","(13.0, 16.0, 15.625)","(15.0, 18.5, 18.4)","(51.0, 70.0, 66.13636363636364)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.91578947368421)"
07-01-2023 15:42:18.885617,"(4.6, 5.6, 5.422222222222222)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.6, 9.375)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.5, 18.4)","(51.0, 70.0, 66.04651162790698)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.91578947368421)"
07-01-2023 15:42:20.128715,"(4.6, 5.6, 5.469811320754717)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(7.5, 9.6, 9.461538461538462)","(13.0, 16.0, 15.48076923076923)","(15.0, 18.5, 18.4)","(51.0, 70.0, 66.30434782608695)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.885714285714285)"
07-01-2023 15:42:21.442933,"(4.6, 5.6, 5.438028169014084)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 9.29032258064516)","(13.0, 16.0, 15.48076923076923)","(15.0, 18.5, 18.42105263157895)","(51.0, 70.0, 66.30434782608695)","(5.5, 6.2, 6.033333333333333)","(7.0, 8.0, 7.784)"
07-01-2023 15:42:22.679962,"(4.6, 5.5, 5.442857142857143)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 9.29032258064516)","(13.0, 16.0, 15.48076923076923)","(15.0, 18.5, 18.42105263157895)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.2, 6.209615384615385)","(7.0, 8.0, 7.966666666666667)"
07-01-2023 15:42:23.881120,"(4.6, 5.5, 5.413043478260869)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 8.872727272727273)","(13.0, 16.0, 15.48076923076923)","(15.0, 18.5, 18.42105263157895)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.209803921568628)","(7.0, 8.0, 7.9653846153846155)"
07-01-2023 15:42:25.046156,"(4.6, 5.5, 5.413043478260869)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 9.28)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.5, 18.42105263157895)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.0, 7.9653846153846155)"
07-01-2023 15:42:26.167397,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 9.14857142857143)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 9.28)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.5, 18.42105263157895)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.0, 7.961702127659574)"
07-01-2023 15:42:27.391441,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 9.28)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.5, 17.22222222222222)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.0, 7.961702127659574)"
07-01-2023 15:42:28.646831,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.2, 5.9365853658536585)","(8.0, 9.6, 9.314285714285713)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.0, 17.22222222222222)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.0, 8.1)"
07-01-2023 15:42:29.967541,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.2, 5.84375)","(8.0, 9.6, 9.314285714285713)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.0, 17.22222222222222)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.2, 8.1)"
07-01-2023 15:42:31.232568,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.0, 5.84375)","(8.0, 9.6, 9.292307692307691)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.0, 17.22222222222222)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.2, 8.1)"
07-01-2023 15:42:32.448137,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.0, 5.84375)","(8.0, 9.6, 9.292307692307691)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.0, 17.22222222222222)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.2, 8.1)"
07-01-2023 15:42:33.612292,"(4.6, 5.5, 5.414893617021277)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.0, 5.84375)","(8.0, 9.6, 9.292307692307691)","(13.0, 16.0, 15.670731707317072)","(15.0, 18.0, 17.22222222222222)","(51.0, 70.0, 66.38297872340425)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.2, 8.1)"
07-01-2023 15:42:34.761833,"(4.6, 5.2, 5.181395348837209)","(7.0, 9.4, 8.944827586206896)","(5.0, 6.0, 5.848484848484849)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.181818181818182)","(15.0, 18.0, 17.125)","(51.0, 70.0, 66.45833333333333)","(5.5, 6.4, 6.201015228426396)","(7.0, 8.2, 8.1)"
07-01-2023 15:42:36.029025,"(4.6, 5.5, 5.271428571428571)","(7.0, 9.4, 9.061538461538461)","(5.0, 6.0, 5.848484848484849)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.181818181818182)","(15.0, 18.0, 17.125)","(51.0, 70.0, 66.45833333333333)","(5.5, 6.4, 6.208780487804878)","(7.0, 8.2, 8.1)"
07-01-2023 15:42:37.325562,"(4.6, 5.5, 5.271428571428571)","(7.0, 9.4, 9.061538461538461)","(5.0, 6.0, 5.848484848484849)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.181818181818182)","(15.0, 18.0, 17.125)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.208780487804878)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:38.648320,"(4.6, 5.5, 5.271428571428571)","(7.0, 9.4, 8.975000000000001)","(5.0, 5.7, 5.635714285714285)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.181818181818182)","(15.0, 18.0, 17.125)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.208866995073892)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:39.961440,"(4.6, 5.5, 5.271428571428571)","(7.0, 9.4, 9.06)","(5.0, 5.7, 5.619642857142857)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.181818181818182)","(15.0, 18.0, 17.125)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.208866995073892)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:41.214090,"(4.6, 5.5, 5.271428571428571)","(7.0, 9.4, 9.06)","(5.0, 5.7, 5.619642857142857)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.181818181818182)","(15.0, 18.0, 17.125)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.208866995073892)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:42.573871,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.06)","(5.0, 5.7, 5.619642857142857)","(8.0, 9.6, 9.107692307692307)","(13.0, 16.0, 15.470588235294118)","(15.0, 18.0, 17.125)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.208866995073892)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:43.840581,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.06)","(5.0, 5.7, 5.619642857142857)","(8.0, 9.6, 8.983098591549297)","(13.0, 16.0, 15.470588235294118)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:45.135814,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.08125)","(5.0, 5.7, 5.619642857142857)","(8.0, 9.8, 8.983098591549297)","(13.0, 16.0, 15.55)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 63.92857142857143)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:46.576169,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.08125)","(5.0, 5.7, 5.619642857142857)","(7.5, 9.8, 9.023684210526316)","(12.0, 16.0, 15.625)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:48.157638,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.175)","(5.0, 5.7, 5.619642857142857)","(7.5, 9.8, 9.023684210526316)","(12.0, 16.0, 15.9375)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:49.465952,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.175)","(5.0, 5.7, 5.619642857142857)","(7.5, 9.8, 9.023684210526316)","(12.0, 16.0, 15.9375)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:50.790070,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.7, 5.619642857142857)","(7.5, 9.8, 9.023684210526316)","(12.0, 16.0, 15.9375)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:52.029266,"(4.6, 5.5, 5.311764705882353)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.7, 5.619642857142857)","(7.5, 9.8, 9.023684210526316)","(12.0, 16.0, 15.958333333333334)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:53.193077,"(4.6, 5.5, 5.233333333333333)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.7, 5.619642857142857)","(7.5, 9.8, 9.023684210526316)","(12.0, 16.0, 15.958333333333334)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:54.323504,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.7, 5.595217391304348)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.958333333333334)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.84848484848484)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:55.547407,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.6, 5.595217391304348)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.958333333333334)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.13793103448276)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.174999999999999)"
07-01-2023 15:42:56.855080,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.6, 5.595217391304348)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.958333333333334)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.13793103448276)","(5.5, 6.4, 6.206965174129353)","(7.0, 8.2, 8.188888888888888)"
07-01-2023 15:42:58.129500,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.6, 5.594875776397515)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.958333333333334)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.13793103448276)","(5.5, 6.4, 6.216666666666667)","(7.0, 8.2, 8.659574468085108)"
07-01-2023 15:42:59.349203,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.115789473684211)","(5.0, 5.6, 5.594875776397515)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.95)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.13793103448276)","(5.5, 6.4, 6.217258883248731)","(7.0, 8.8, 8.659574468085108)"
07-01-2023 15:43:00.499180,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.014285714285714)","(5.0, 5.6, 5.586075949367088)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.95)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.13793103448276)","(5.5, 6.4, 6.217616580310881)","(7.0, 8.8, 8.659574468085108)"
07-01-2023 15:43:01.678840,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.014285714285714)","(5.0, 5.6, 5.586075949367088)","(7.5, 9.6, 9.391304347826086)","(12.0, 16.0, 15.857142857142858)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.13793103448276)","(5.5, 6.4, 6.217616580310881)","(7.0, 8.8, 8.714285714285715)"
07-01-2023 15:43:02.888531,"(4.6, 5.5, 5.3125)","(7.0, 9.4, 9.014285714285714)","(5.0, 5.6, 5.582591093117409)","(7.5, 9.6, 9.454545454545455)","(12.0, 16.0, 15.5)","(15.0, 18.0, 17.133333333333333)","(51.0, 70.0, 64.0)","(5.5, 6.4, 6.2274725274725276)","(7.0, 8.8, 8.741935483870968)"
