,Shintaro Fury,Express Black,Beasley,Grab The Pizzas,Tommy Throttle,Way Too Soft
16-12-2022 13:37:16.592372,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.7, 1.6878723404255318)","(18.0, 25.0, 22.333333333333332)","(3.5, 4.3, 4.161538461538461)","(41.0, 100.0, 99.0625)","(6.5, 10.5, 10.233333333333334)"
16-12-2022 13:37:17.554987,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.68, 1.650331491712707)","(18.0, 25.0, 22.333333333333332)","(3.5, 4.3, 4.175)","(41.0, 100.0, 99.0625)","(6.5, 10.5, 10.33529411764706)"
16-12-2022 13:37:18.535390,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.67, 1.6675)","(18.0, 25.0, 22.333333333333332)","(3.5, 4.3, 4.175)","(41.0, 100.0, 99.0625)","(6.5, 10.5, 10.233333333333334)"
16-12-2022 13:37:19.506208,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.66, 1.6544444444444444)","(18.0, 25.0, 22.333333333333332)","(3.5, 4.3, 4.233333333333333)","(41.0, 100.0, 99.0625)","(6.5, 10.5, 10.278947368421052)"
16-12-2022 13:37:20.472694,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.66, 1.6523809523809523)","(18.0, 25.0, 22.333333333333332)","(3.5, 4.3, 4.233333333333333)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.090909090909092)"
16-12-2022 13:37:21.341024,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.64, 1.6306233062330622)","(18.0, 25.0, 23.11764705882353)","(3.5, 4.3, 4.282758620689655)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.090909090909092)"
16-12-2022 13:37:22.208635,"(31.0, 100.0, 90.96774193548387)","(1.45, 1.66, 1.65)","(18.0, 23.0, 22.454545454545453)","(3.5, 4.4, 4.375)","(41.0, 100.0, 99.0625)","(6.5, 11.0, 10.576923076923077)"
16-12-2022 13:37:23.128697,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.65, 1.6385714285714286)","(18.0, 23.0, 22.375)","(3.5, 4.5, 4.3352941176470585)","(41.0, 100.0, 99.0625)","(6.5, 11.0, 10.517241379310345)"
16-12-2022 13:37:24.136180,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.67, 1.6589473684210525)","(18.0, 23.0, 22.375)","(3.5, 4.5, 4.366666666666666)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.461538461538462)"
16-12-2022 13:37:25.062032,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.67, 1.6684615384615384)","(18.0, 23.0, 22.047619047619047)","(3.5, 4.5, 4.366666666666666)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.11111111111111)"
16-12-2022 13:37:25.928057,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.67, 1.6684615384615384)","(18.0, 23.0, 22.047619047619047)","(3.5, 4.4, 4.392857142857143)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.272727272727273)"
16-12-2022 13:37:26.841006,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.67, 1.6684615384615384)","(18.0, 23.0, 22.375)","(3.5, 4.4, 4.392857142857143)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.407407407407407)"
16-12-2022 13:37:27.784090,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.67, 1.6684615384615384)","(18.0, 23.0, 22.454545454545453)","(3.5, 4.4, 4.392857142857143)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.407407407407407)"
16-12-2022 13:37:28.681832,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.67, 1.6684615384615384)","(18.0, 23.0, 22.6)","(3.5, 4.4, 4.392857142857143)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.423076923076923)"
16-12-2022 13:37:29.652066,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.65, 1.6418181818181816)","(18.0, 23.0, 22.391304347826086)","(3.5, 4.5, 4.375)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.472222222222221)"
16-12-2022 13:37:30.747126,"(31.0, 100.0, 94.81481481481481)","(1.45, 1.63, 1.6322222222222222)","(18.0, 26.0, 25.23076923076923)","(3.5, 4.4, 4.3304347826086955)","(41.0, 100.0, 99.11764705882354)","(6.5, 11.0, 10.333333333333334)"
16-12-2022 13:37:31.685374,"(31.0, 100.0, 91.42857142857143)","(1.45, 1.64, 1.6364999999999998)","(18.0, 26.0, 25.23076923076923)","(3.5, 4.4, 4.3304347826086955)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.285714285714286)"
16-12-2022 13:37:32.537179,"(31.0, 95.0, 79.44444444444444)","(1.45, 1.65, 1.645)","(18.0, 26.0, 25.23076923076923)","(3.5, 4.3, 4.268)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.285714285714286)"
16-12-2022 13:37:33.459987,"(31.0, 95.0, 84.0909090909091)","(1.45, 1.65, 1.6442857142857141)","(18.0, 26.0, 25.23076923076923)","(3.5, 4.3, 4.275)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.4)"
16-12-2022 13:37:34.425409,"(31.0, 95.0, 81.25)","(1.45, 1.65, 1.644375)","(18.0, 26.0, 24.476190476190474)","(3.5, 4.3, 4.30625)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.386363636363637)"
16-12-2022 13:37:35.304642,"(31.0, 95.0, 80.26315789473684)","(1.45, 1.65, 1.6455384615384614)","(18.0, 26.0, 24.4)","(3.5, 4.4, 4.30625)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.386363636363637)"
16-12-2022 13:37:36.281273,"(31.0, 95.0, 80.26315789473684)","(1.45, 1.65, 1.647894736842105)","(18.0, 25.0, 24.75)","(3.5, 4.4, 4.268)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.386363636363637)"
16-12-2022 13:37:37.252569,"(31.0, 95.0, 81.66666666666667)","(1.45, 1.67, 1.6638235294117647)","(18.0, 25.0, 24.666666666666668)","(3.5, 4.3, 4.2615384615384615)","(41.0, 100.0, 99.11764705882354)","(6.5, 10.5, 10.386363636363637)"
16-12-2022 13:37:38.118183,"(41.0, 95.0, 88.07692307692308)","(1.45, 1.68, 1.666)","(18.0, 25.0, 24.666666666666668)","(3.6, 4.3, 4.25)","(51.0, 100.0, 99.11764705882354)","(7.0, 10.5, 10.386363636363637)"
16-12-2022 13:37:39.007320,"(41.0, 95.0, 88.07692307692308)","(1.45, 1.67, 1.6678571428571427)","(18.0, 25.0, 24.666666666666668)","(3.6, 4.2, 4.1866666666666665)","(51.0, 100.0, 99.11764705882354)","(7.0, 10.5, 10.386363636363637)"
16-12-2022 13:37:39.958571,"(41.0, 95.0, 88.07692307692308)","(1.45, 1.67, 1.6644444444444444)","(18.0, 25.0, 24.666666666666668)","(3.6, 4.3, 4.218181818181819)","(51.0, 100.0, 99.0909090909091)","(7.0, 10.5, 10.289473684210526)"
16-12-2022 13:37:40.872073,"(41.0, 95.0, 88.07692307692308)","(1.45, 1.67, 1.668082191780822)","(18.0, 25.0, 24.666666666666668)","(3.6, 4.3, 4.266666666666667)","(51.0, 100.0, 99.0909090909091)","(7.0, 10.5, 10.289473684210526)"
16-12-2022 13:37:41.850085,"(41.0, 95.0, 88.07692307692308)","(1.45, 1.67, 1.6688571428571428)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.266666666666667)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.305555555555555)"
16-12-2022 13:37:42.916471,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.67, 1.6684313725490196)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.266666666666667)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.305555555555555)"
16-12-2022 13:37:43.936469,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.67, 1.6654716981132074)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.266666666666667)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.305555555555555)"
16-12-2022 13:37:44.801683,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.67, 1.6654716981132074)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.266666666666667)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:45.681525,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.67, 1.6641379310344826)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.266666666666667)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:46.658630,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.6644262295081966)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.247058823529412)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:47.601758,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.66, 1.6592857142857143)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.2615384615384615)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:48.517117,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.66, 1.6592857142857143)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.216666666666667)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:49.497205,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.66, 1.6579591836734693)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.276470588235294)","(51.0, 100.0, 99.375)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:50.461216,"(41.0, 95.0, 89.375)","(1.45, 1.66, 1.6579591836734693)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.276470588235294)","(51.0, 100.0, 99.41176470588235)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:51.325919,"(41.0, 95.0, 89.375)","(1.45, 1.66, 1.6581249999999998)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.276470588235294)","(51.0, 100.0, 99.41176470588235)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:52.191256,"(41.0, 95.0, 89.375)","(1.45, 1.66, 1.6581249999999998)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.3, 4.281818181818181)","(51.0, 100.0, 99.41176470588235)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:53.185090,"(41.0, 95.0, 89.0)","(1.45, 1.65, 1.6464406779661016)","(18.0, 26.0, 25.272727272727273)","(3.6, 4.4, 4.3100000000000005)","(51.0, 100.0, 99.41176470588235)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:54.199449,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.656923076923077)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.4, 4.3047619047619055)","(51.0, 100.0, 99.16666666666667)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:55.179257,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6538461538461537)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.4, 4.3100000000000005)","(51.0, 100.0, 99.6875)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:56.138508,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6564179104477612)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.4, 4.3100000000000005)","(51.0, 100.0, 99.6875)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:57.064010,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6574603174603173)","(18.0, 25.0, 24.627906976744185)","(3.6, 4.4, 4.3100000000000005)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.34)"
16-12-2022 13:37:57.931496,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6574193548387095)","(18.0, 25.0, 24.555555555555557)","(3.6, 4.4, 4.289795918367347)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.318181818181818)"
16-12-2022 13:37:58.804190,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6574193548387095)","(18.0, 25.0, 24.555555555555557)","(3.6, 4.4, 4.2875000000000005)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.318181818181818)"
16-12-2022 13:37:59.751114,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6574193548387095)","(19.0, 25.0, 24.555555555555557)","(3.6, 4.4, 4.2875000000000005)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.333333333333334)"
16-12-2022 13:38:00.696248,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6574193548387095)","(19.0, 25.0, 24.555555555555557)","(3.6, 4.4, 4.286792452830189)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.333333333333334)"
16-12-2022 13:38:01.591459,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.656923076923077)","(19.0, 25.0, 24.555555555555557)","(3.6, 4.4, 4.286792452830189)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.185185185185185)"
16-12-2022 13:38:02.552741,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.656923076923077)","(19.0, 25.0, 24.555555555555557)","(3.6, 4.4, 4.304918032786886)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.123076923076923)"
16-12-2022 13:38:03.512730,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6585454545454545)","(19.0, 24.0, 23.928571428571427)","(3.6, 4.4, 4.321428571428571)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.093023255813954)"
16-12-2022 13:38:04.348485,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.6606976744186046)","(19.0, 23.0, 22.333333333333332)","(3.6, 4.4, 4.321428571428571)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.093023255813954)"
16-12-2022 13:38:05.240469,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.6685999999999999)","(19.0, 23.0, 22.310344827586206)","(3.6, 4.4, 4.335294117647059)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.073913043478262)"
16-12-2022 13:38:06.276163,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.6761290322580644)","(19.0, 23.0, 22.46153846153846)","(3.6, 4.4, 4.322857142857143)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 9.955555555555556)"
16-12-2022 13:38:07.269932,"(41.0, 95.0, 89.0)","(1.45, 1.68, 1.6755555555555555)","(19.0, 23.0, 22.46153846153846)","(3.6, 4.4, 4.338028169014085)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 9.74)"
16-12-2022 13:38:08.212970,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.665)","(19.0, 23.0, 22.333333333333332)","(3.6, 4.4, 4.338028169014085)","(51.0, 100.0, 99.70588235294117)","(7.0, 9.8, 9.74)"
16-12-2022 13:38:09.180893,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.665151515151515)","(19.0, 23.0, 22.416666666666668)","(3.6, 4.4, 4.355294117647059)","(51.0, 100.0, 99.70588235294117)","(7.0, 9.8, 9.74)"
16-12-2022 13:38:10.128677,"(41.0, 95.0, 89.0)","(1.45, 1.67, 1.6603092783505153)","(19.0, 23.0, 22.363636363636363)","(3.6, 4.4, 4.355294117647059)","(51.0, 100.0, 99.70588235294117)","(7.0, 9.8, 9.9)"
16-12-2022 13:38:11.076904,"(41.0, 95.0, 89.0)","(1.45, 1.65, 1.6478723404255318)","(19.0, 23.0, 22.363636363636363)","(3.6, 4.5, 4.368627450980392)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.0, 10.05813953488372)"
16-12-2022 13:38:11.893726,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6524999999999999)","(19.0, 23.0, 22.46153846153846)","(3.6, 4.5, 4.353164556962025)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.05813953488372)"
16-12-2022 13:38:12.814635,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6548387096774193)","(19.0, 23.0, 22.058823529411764)","(3.6, 4.4, 4.327272727272727)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.071428571428571)"
16-12-2022 13:38:13.844592,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.655185185185185)","(19.0, 23.0, 21.46153846153846)","(3.6, 4.4, 4.325714285714286)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.088235294117647)"
16-12-2022 13:38:14.799820,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.655185185185185)","(19.0, 23.0, 22.23076923076923)","(3.6, 4.4, 4.325714285714286)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.09)"
16-12-2022 13:38:15.758580,"(41.0, 95.0, 89.0)","(1.45, 1.66, 1.6528571428571428)","(19.0, 23.0, 22.23076923076923)","(3.6, 4.4, 4.321212121212121)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.107142857142858)"
16-12-2022 13:38:16.678597,"(41.0, 95.0, 89.0)","(1.45, 1.65, 1.6491666666666667)","(19.0, 23.0, 22.863636363636363)","(3.6, 4.4, 4.346376811594203)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.220338983050848)"
16-12-2022 13:38:17.616850,"(41.0, 95.0, 89.0)","(1.45, 1.64, 1.6334722222222222)","(19.0, 23.0, 22.974358974358974)","(3.6, 4.5, 4.375294117647059)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.283018867924529)"
16-12-2022 13:38:18.545052,"(41.0, 95.0, 89.0)","(1.45, 1.63, 1.6286486486486487)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.5, 4.403448275862069)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.283018867924529)"
16-12-2022 13:38:19.435517,"(41.0, 95.0, 89.0)","(1.45, 1.64, 1.6252830188679246)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.5, 4.426315789473684)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.283018867924529)"
16-12-2022 13:38:20.384357,"(41.0, 95.0, 89.0)","(1.45, 1.64, 1.6252830188679246)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.5, 4.421518987341772)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.283018867924529)"
16-12-2022 13:38:21.353944,"(41.0, 95.0, 89.0)","(1.45, 1.64, 1.625045045045045)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.5, 4.421518987341772)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.288461538461538)"
16-12-2022 13:38:22.336722,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.64, 1.6251851851851853)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.5, 4.469354838709678)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.288461538461538)"
16-12-2022 13:38:23.260954,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6271052631578946)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.469354838709678)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.272727272727273)"
16-12-2022 13:38:24.207299,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.627391304347826)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.485714285714286)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.272727272727273)"
16-12-2022 13:38:25.075158,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.62)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.490322580645161)","(51.0, 100.0, 99.70588235294117)","(7.0, 10.5, 10.272727272727273)"
16-12-2022 13:38:25.974990,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6223076923076922)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.490322580645161)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.277777777777779)"
16-12-2022 13:38:27.011916,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6218367346938776)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.489763779527559)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.277777777777779)"
16-12-2022 13:38:28.051308,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6208474576271186)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.490625)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.263157894736842)"
16-12-2022 13:38:28.928982,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6216363636363635)","(19.0, 23.0, 22.976190476190474)","(3.7, 4.6, 4.490625)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.263157894736842)"
16-12-2022 13:38:29.878089,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6182051282051282)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.507894736842105)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.277777777777779)"
16-12-2022 13:38:30.870701,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.618051948051948)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.52)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.234375)"
16-12-2022 13:38:31.728215,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6217241379310345)","(19.0, 23.0, 22.974358974358974)","(3.7, 4.6, 4.52)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.234375)"
16-12-2022 13:38:32.597281,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6168421052631579)","(19.0, 23.0, 22.976190476190474)","(3.7, 4.6, 4.547560975609756)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.185185185185185)"
16-12-2022 13:38:33.602790,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.63, 1.6168421052631579)","(19.0, 23.0, 22.976190476190474)","(3.7, 4.6, 4.556338028169014)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.196428571428571)"
16-12-2022 13:38:34.642788,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.62, 1.613)","(19.0, 23.0, 22.976190476190474)","(3.7, 4.6, 4.556338028169014)","(51.0, 100.0, 99.64285714285714)","(7.0, 10.5, 10.196428571428571)"
16-12-2022 13:38:35.567998,"(41.0, 95.0, 88.33333333333333)","(1.45, 1.62, 1.613)","(19.0, 23.0, 22.976190476190474)","(3.7, 4.6, 4.556338028169014)","(51.0, 100.0, 108.0)","(7.0, 10.5, 10.30188679245283)"
16-12-2022 13:38:36.438478,"(41.0, 90.0, 88.82352941176471)","(1.45, 1.63, 1.6222)","(19.0, 24.0, 23.307692307692307)","(3.7, 4.5, 4.409615384615385)","(51.0, 110.0, 108.0)","(7.0, 10.5, 10.543478260869565)"
16-12-2022 13:38:37.363347,"(41.0, 90.0, 86.42857142857143)","(1.45, 1.64, 1.6317499999999998)","(19.0, 24.0, 23.923076923076923)","(3.7, 4.4, 4.3)","(51.0, 110.0, 108.0)","(7.0, 11.0, 10.511627906976743)"
16-12-2022 13:38:38.258575,"(41.0, 90.0, 86.0)","(1.45, 1.65, 1.64)","(19.0, 24.0, 23.928571428571427)","(3.7, 4.3, 4.272058823529411)","(51.0, 110.0, 108.0)","(7.0, 11.0, 10.472727272727273)"
16-12-2022 13:38:39.168550,"(41.0, 90.0, 86.0)","(1.45, 1.65, 1.6410769230769229)","(19.0, 25.0, 23.933333333333334)","(3.7, 4.3, 4.2781609195402295)","(51.0, 110.0, 108.0)","(7.0, 10.5, 10.474576271186441)"
16-12-2022 13:38:40.083869,"(41.0, 90.0, 85.55555555555556)","(1.45, 1.65, 1.646551724137931)","(19.0, 24.0, 23.533333333333335)","(3.7, 4.3, 4.2781609195402295)","(51.0, 110.0, 108.0)","(7.0, 10.5, 10.481818181818182)"
16-12-2022 13:38:41.108459,"(41.0, 90.0, 88.33333333333333)","(1.45, 1.65, 1.647142857142857)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.245454545454545)","(51.0, 110.0, 107.6923076923077)","(7.0, 10.5, 10.527472527472527)"
16-12-2022 13:38:42.073399,"(41.0, 90.0, 88.42105263157895)","(1.45, 1.66, 1.6544444444444444)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.246902654867257)","(51.0, 110.0, 107.6923076923077)","(7.0, 11.0, 10.527472527472527)"
16-12-2022 13:38:43.085130,"(41.0, 90.0, 88.125)","(1.45, 1.66, 1.656060606060606)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.243396226415094)","(51.0, 110.0, 107.6923076923077)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:44.084818,"(41.0, 90.0, 88.125)","(1.45, 1.67, 1.6645762711864407)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.242201834862385)","(51.0, 110.0, 106.78571428571428)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:44.951473,"(41.0, 90.0, 88.125)","(1.45, 1.67, 1.6624528301886792)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.24)","(51.0, 110.0, 106.78571428571428)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:45.816635,"(41.0, 90.0, 88.125)","(1.45, 1.67, 1.6624528301886792)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.24)","(51.0, 110.0, 106.78571428571428)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:46.819893,"(41.0, 90.0, 87.5)","(1.45, 1.67, 1.6624528301886792)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.239285714285714)","(51.0, 110.0, 106.78571428571428)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:47.804144,"(41.0, 90.0, 87.5)","(1.45, 1.67, 1.6639393939393938)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.239285714285714)","(51.0, 110.0, 106.78571428571428)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:48.705199,"(41.0, 90.0, 87.5)","(1.45, 1.67, 1.6639393939393938)","(19.0, 24.0, 23.88888888888889)","(3.7, 4.3, 4.239285714285714)","(51.0, 110.0, 104.16666666666667)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:49.571605,"(41.0, 90.0, 89.0)","(1.45, 1.67, 1.6639393939393938)","(19.0, 24.0, 23.923076923076923)","(3.7, 4.2, 4.169387755102041)","(51.0, 120.0, 110.27777777777777)","(7.0, 11.0, 10.48)"
16-12-2022 13:38:50.534967,"(41.0, 90.0, 89.0)","(1.45, 1.67, 1.6656164383561642)","(19.0, 24.0, 23.975)","(3.7, 4.3, 4.212631578947368)","(51.0, 120.0, 110.27777777777777)","(7.0, 11.0, 10.5)"
16-12-2022 13:38:51.411814,"(41.0, 90.0, 89.0)","(1.45, 1.67, 1.6618181818181816)","(19.0, 24.0, 23.976190476190474)","(3.7, 4.3, 4.212631578947368)","(51.0, 120.0, 110.27777777777777)","(7.0, 11.0, 10.5)"
16-12-2022 13:38:52.297847,"(41.0, 90.0, 88.0)","(1.45, 1.66, 1.6577304964539006)","(19.0, 25.0, 24.8)","(3.7, 4.3, 4.2316666666666665)","(51.0, 120.0, 107.5)","(7.0, 11.0, 10.43)"
16-12-2022 13:38:53.325707,"(41.0, 90.0, 88.0)","(1.45, 1.66, 1.6519090909090908)","(19.0, 25.0, 24.47826086956522)","(3.7, 4.3, 4.237362637362637)","(51.0, 120.0, 110.78947368421052)","(7.0, 11.0, 10.42608695652174)"
