,Velocity Justice,Cyclone Rinaldo,Baby Thor,Lektra Left,Heslea,Nannys Magic,Double Espresso
06-01-2023 13:25:19.417775,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.324999999999999)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.5538461538461545)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 70.0)","(13.0, 20.0, 19.05263157894737)"
06-01-2023 13:25:20.740641,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.324999999999999)","(4.8, 5.1, 4.98125)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 72.14285714285714)","(13.0, 20.0, 19.05263157894737)"
06-01-2023 13:25:21.968347,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.324999999999999)","(4.8, 5.2, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 72.14285714285714)","(13.0, 20.0, 19.05263157894737)"
06-01-2023 13:25:23.301140,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.324999999999999)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 72.14285714285714)","(13.0, 20.0, 19.05263157894737)"
06-01-2023 13:25:24.486656,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.324999999999999)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 72.14285714285714)","(13.0, 20.0, 19.05263157894737)"
06-01-2023 13:25:25.879130,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 72.14285714285714)","(13.0, 20.0, 19.05263157894737)"
06-01-2023 13:25:27.015724,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 72.14285714285714)","(13.0, 20.0, 26.28125)"
06-01-2023 13:25:28.100557,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 70.0)","(13.0, 27.0, 19.81818181818182)"
06-01-2023 13:25:29.129029,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.355555555555555)","(4.8, 5.1, 4.966666666666667)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 23.0, 19.166666666666668)"
06-01-2023 13:25:30.208545,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.355555555555555)","(4.8, 5.2, 5.0)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:31.192506,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.355555555555555)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:32.287293,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.2615384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 77.5)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:33.457433,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.39375)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 77.5)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:34.548202,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.39375)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 77.5)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:35.628559,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.39375)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.088)","(51.0, 85.0, 77.5)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:36.752505,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.39375)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.25, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:37.799356,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.39375)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:39.134833,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.1875)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:40.076597,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.1875)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:41.072549,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.1875)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:42.211087,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.252631578947368)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:43.445532,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.252631578947368)","(4.8, 5.1, 4.98125)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:44.575738,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.252631578947368)","(4.8, 5.2, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:45.590590,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.252631578947368)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:46.845924,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.25625)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:48.103250,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.25625)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:49.181450,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.25625)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:50.190369,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.310526315789473)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:51.204317,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.310526315789473)","(4.8, 5.2, 5.0)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.25, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:52.144716,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.310526315789473)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:53.154240,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:54.183796,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:55.281208,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.390909090909091)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:56.392607,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.390909090909091)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:57.469370,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.390909090909091)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:58.471513,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.390909090909091)","(4.8, 5.2, 5.0)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.25, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:25:59.582863,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.390909090909091)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:26:00.743986,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.411111111111111)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:26:01.949393,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.411111111111111)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.5538461538461545)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:26:03.036395,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.411111111111111)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:26:04.041870,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.411111111111111)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:26:05.047596,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.411111111111111)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.166666666666668)"
06-01-2023 13:26:06.076948,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.411111111111111)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 17.934782608695652)"
06-01-2023 13:26:07.151882,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.281818181818182)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 18.104166666666668)"
06-01-2023 13:26:08.169701,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.277777777777778)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:09.324450,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.277777777777778)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:10.408584,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.277777777777778)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:11.545147,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.333333333333333)","(4.8, 5.1, 5.0)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.175555555555556)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:12.523825,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.333333333333333)","(4.8, 5.2, 5.0)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.2, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:13.622653,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.416666666666667)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:14.788280,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.3933333333333335)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.5538461538461545)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:15.912622,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.3933333333333335)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:17.000411,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.423809523809524)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 19.40277777777778)"
06-01-2023 13:26:18.032023,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.5, 5.423809523809524)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 22.0, 20.386363636363637)"
06-01-2023 13:26:18.972133,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.4035714285714285)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:20.030231,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.4035714285714285)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:21.050826,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.360869565217391)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:22.177249,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.5538461538461545)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:23.329923,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:24.479564,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:25.567302,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.156)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:26.581324,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.368421052631579)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.2, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:27.667296,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.325)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:28.751883,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.39375)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.5538461538461545)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:29.889372,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.415384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:30.941147,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.415384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:31.901134,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.415384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:32.946856,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.415384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.175555555555556)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:33.994229,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.415384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.2, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:35.030135,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.415384615384615)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.642857142857143)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:36.091034,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.483333333333333)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:37.203354,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.483333333333333)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:38.297914,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.483333333333333)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:39.365643,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.483333333333333)","(4.8, 5.1, 5.0)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:40.384795,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.483333333333333)","(4.8, 5.2, 5.0)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:41.462924,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.506666666666667)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:42.598368,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.366666666666666)","(4.8, 5.1, 4.957142857142857)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:43.710643,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:44.703148,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:45.714519,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0846153846153848)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:46.763441,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0706666666666664)","(51.0, 85.0, 76.81818181818181)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:47.806603,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0706666666666664)","(51.0, 85.0, 75.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:48.892210,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.61764705882353)","(2.35, 3.15, 3.0706666666666664)","(51.0, 85.0, 75.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:49.986658,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.871428571428571)","(5.0, 5.9, 5.346153846153846)","(2.35, 3.15, 3.0706666666666664)","(51.0, 85.0, 75.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:51.369805,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.871428571428571)","(5.0, 5.9, 5.5470588235294125)","(2.35, 3.15, 3.0706666666666664)","(51.0, 85.0, 75.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:52.756587,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.871428571428571)","(5.0, 5.9, 5.5470588235294125)","(2.35, 3.15, 3.0706666666666664)","(51.0, 85.0, 75.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:53.978400,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 5.033333333333333)","(5.0, 5.9, 5.5470588235294125)","(2.35, 3.15, 3.065)","(51.0, 85.0, 70.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:55.177669,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.2, 4.918181818181818)","(5.0, 5.9, 5.5470588235294125)","(2.35, 3.15, 3.065)","(51.0, 85.0, 70.0)","(13.0, 21.0, 20.357142857142858)"
06-01-2023 13:26:56.341967,"(14.0, 22.0, 17.90909090909091)","(3.2, 5.6, 5.425)","(4.8, 5.1, 4.918181818181818)","(5.0, 5.9, 5.5470588235294125)","(2.35, 3.15, 3.065)","(51.0, 85.0, 70.0)","(13.0, 21.0, 20.357142857142858)"
