,Hard Case Watson,Big Prediction,Crazy Dream,Ripplebrook Snip,Blaze Maker,Aston Hackett,Our Girl Daisy
14-12-2022 12:07:47.206173,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.4, 6.572413793103449)","(31.0, 220.0, 143.33333333333334)","(6.0, 10.5, 8.34)","(5.0, 7.4, 6.5)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:48.323411,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.5736842105263165)","(31.0, 220.0, 143.33333333333334)","(6.0, 10.5, 8.34)","(5.0, 7.4, 6.870588235294118)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:49.387186,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.371428571428572)","(5.0, 7.2, 6.5736842105263165)","(31.0, 220.0, 116.5)","(6.0, 10.5, 8.34)","(5.0, 7.4, 7.63076923076923)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:50.426030,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.371428571428572)","(5.0, 7.2, 6.5736842105263165)","(31.0, 220.0, 116.5)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.63076923076923)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:51.407954,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.722222222222221)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:52.386270,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.675)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:53.419554,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.675)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:54.505473,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.675)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:55.649458,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.68125)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:56.743645,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:57.871612,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 37.7)"
14-12-2022 12:07:59.029914,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 37.7)"
14-12-2022 12:08:00.170181,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 6.5736842105263165)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 37.7)"
14-12-2022 12:08:01.258493,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.775)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 37.7)"
14-12-2022 12:08:02.306592,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.775)","(31.0, 210.0, 146.72727272727275)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 37.7)"
14-12-2022 12:08:03.358302,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.775)","(31.0, 210.0, 140.39999999999998)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 39.8)"
14-12-2022 12:08:04.305531,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.775)","(31.0, 210.0, 140.39999999999998)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 39.8)"
14-12-2022 12:08:05.342436,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 6.775)","(31.0, 210.0, 140.39999999999998)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 39.8)"
14-12-2022 12:08:06.348413,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 6.775)","(31.0, 210.0, 140.39999999999998)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 39.8)"
14-12-2022 12:08:07.428474,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.775)","(31.0, 210.0, 140.39999999999998)","(6.0, 10.5, 8.34)","(5.0, 7.8, 7.35)","(20.0, 65.0, 39.8)"
14-12-2022 12:08:08.502180,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.775)","(31.0, 210.0, 176.57142857142856)","(6.0, 10.5, 8.166666666666666)","(5.0, 7.8, 7.35)","(20.0, 65.0, 32.2)"
14-12-2022 12:08:09.621470,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 7.0)","(31.0, 200.0, 189.06666666666666)","(6.0, 10.0, 8.941176470588236)","(5.0, 7.8, 6.257142857142857)","(20.0, 65.0, 32.2)"
14-12-2022 12:08:10.742518,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 7.0)","(31.0, 200.0, 189.06666666666666)","(6.0, 10.0, 8.941176470588236)","(5.0, 7.8, 6.257142857142857)","(20.0, 65.0, 32.2)"
14-12-2022 12:08:11.843274,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 7.0)","(31.0, 200.0, 189.06666666666666)","(6.0, 10.0, 8.5)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 33.0)"
14-12-2022 12:08:12.999644,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 7.0)","(31.0, 200.0, 189.06666666666666)","(6.0, 10.0, 8.222222222222221)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:14.059025,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 189.06666666666666)","(6.0, 10.0, 8.222222222222221)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:15.176013,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 196.96296296296296)","(6.0, 10.0, 8.649999999999999)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:16.184338,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.425)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 196.96296296296296)","(6.0, 10.0, 8.649999999999999)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:17.185056,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.35)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.649999999999999)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:18.148109,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.649999999999999)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:19.214586,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.5)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.399999999999999)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:20.296921,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.533333333333333)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.399999999999999)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:21.456196,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.533333333333333)","(5.0, 7.2, 6.957142857142857)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.8)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:22.636639,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.8)","(5.0, 7.8, 6.0830769230769235)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:23.811900,"(2.8, 3.3, 3.2249999999999996)","(3.4, 4.8, 4.466666666666667)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.745945945945946)","(5.0, 7.8, 6.077142857142857)","(20.0, 65.0, 39.73684210526316)"
14-12-2022 12:08:25.163944,"(2.8, 3.3, 3.1)","(3.4, 4.8, 4.466666666666667)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 119.0)","(6.0, 10.0, 8.022222222222222)","(5.0, 7.8, 6.077142857142857)","(20.0, 65.0, 45.0)"
14-12-2022 12:08:26.436069,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 173.0)","(6.0, 9.8, 8.88888888888889)","(5.0, 7.8, 6.077142857142857)","(19.0, 65.0, 50.88235294117647)"
14-12-2022 12:08:27.701468,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 173.0)","(6.0, 9.6, 8.88888888888889)","(5.0, 7.8, 6.077142857142857)","(19.0, 65.0, 50.88235294117647)"
14-12-2022 12:08:28.923083,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 173.0)","(6.0, 9.6, 8.88888888888889)","(5.0, 7.8, 6.077142857142857)","(19.0, 65.0, 50.88235294117647)"
14-12-2022 12:08:29.966512,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 173.0)","(6.0, 9.6, 8.145454545454545)","(5.0, 7.8, 6.077142857142857)","(19.0, 65.0, 50.88235294117647)"
14-12-2022 12:08:31.015637,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.993939393939394)","(31.0, 200.0, 173.0)","(6.0, 9.6, 8.145454545454545)","(5.0, 7.8, 6.4)","(19.0, 65.0, 50.88235294117647)"
14-12-2022 12:08:31.990783,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.8)","(31.0, 200.0, 173.0)","(6.0, 9.6, 8.145454545454545)","(5.0, 7.6, 6.4)","(19.0, 65.0, 50.88235294117647)"
14-12-2022 12:08:33.058897,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.844444444444445)","(31.0, 200.0, 173.0)","(6.0, 9.6, 8.866666666666667)","(5.0, 7.6, 6.3428571428571425)","(19.0, 65.0, 41.0)"
14-12-2022 12:08:34.133371,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.844444444444445)","(31.0, 200.0, 173.0)","(6.0, 9.4, 8.866666666666667)","(5.0, 7.6, 6.3428571428571425)","(19.0, 65.0, 30.846153846153847)"
14-12-2022 12:08:35.284124,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.844444444444445)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.866666666666667)","(5.0, 7.6, 6.3428571428571425)","(19.0, 65.0, 30.846153846153847)"
14-12-2022 12:08:36.387570,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.6)","(5.0, 7.6, 6.3428571428571425)","(19.0, 65.0, 30.846153846153847)"
14-12-2022 12:08:37.505155,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.371428571428572)","(5.0, 7.6, 6.252631578947368)","(19.0, 65.0, 30.846153846153847)"
14-12-2022 12:08:38.582537,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.371428571428572)","(5.0, 7.6, 6.252631578947368)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:39.577096,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.371428571428572)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:40.600228,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.32)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:41.685461,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.4, 8.5)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:42.829582,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.5)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:43.879068,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.333333333333334)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:45.075494,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.522222222222222)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.26086956521739)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 42.26315789473684)"
14-12-2022 12:08:46.277597,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 7.947826086956521)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:47.505389,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.104347826086956)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:48.720336,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.23076923076923)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:49.892690,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.23076923076923)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:51.086204,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.0)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:52.254352,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.26086956521739)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:53.472639,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.26086956521739)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:54.556239,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.26086956521739)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:55.596339,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.054545454545455)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:56.639574,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.4111111111111105)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.104347826086956)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:57.709493,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.417391304347825)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:58.798110,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.417391304347825)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:08:59.905368,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.466666666666667)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.417391304347825)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:01.064950,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.8, 4.254545454545455)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.054545454545455)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:02.317980,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.533333333333333)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.417391304347825)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:03.480280,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.533333333333333)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.417391304347825)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:04.572221,"(2.8, 3.3, 3.1)","(3.6, 4.8, 4.533333333333333)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.2, 8.644444444444444)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:05.626020,"(2.8, 3.3, 3.1)","(3.6, 4.7, 4.550000000000001)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.0, 8.644444444444444)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:06.763804,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.7, 4.2555555555555555)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.0, 8.076923076923077)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:07.789030,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.7, 4.2555555555555555)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 9.0, 8.0)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 51.73684210526316)"
14-12-2022 12:09:08.927918,"(2.8, 3.3, 3.2249999999999996)","(3.6, 4.7, 4.2555555555555555)","(5.0, 7.2, 6.921739130434783)","(31.0, 200.0, 121.0)","(6.0, 8.8, 8.05)","(5.0, 7.6, 6.4)","(19.0, 65.0, 54.5)"
14-12-2022 12:09:10.217152,"(2.8, 3.25, 3.1363636363636362)","(3.6, 4.7, 4.611111111111112)","(5.0, 7.2, 6.55)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.32)","(5.0, 7.6, 6.4)","(19.0, 65.0, 52.10526315789474)"
14-12-2022 12:09:11.414029,"(2.8, 3.3, 3.15)","(3.6, 4.7, 4.611111111111112)","(5.0, 7.2, 6.55)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.32)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 52.10526315789474)"
14-12-2022 12:09:12.770333,"(2.8, 3.3, 3.064285714285714)","(3.6, 4.7, 4.576923076923077)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.063157894736841)","(5.0, 7.6, 6.177777777777778)","(19.0, 65.0, 54.791666666666664)"
14-12-2022 12:09:13.913146,"(2.8, 3.35, 3.2625)","(3.6, 4.7, 4.4714285714285715)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.325)","(5.0, 7.6, 6.15)","(19.0, 65.0, 54.791666666666664)"
14-12-2022 12:09:14.977003,"(2.8, 3.35, 3.13125)","(3.6, 4.7, 4.453846153846154)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.325)","(5.0, 7.6, 6.15)","(19.0, 65.0, 54.791666666666664)"
14-12-2022 12:09:16.068951,"(2.8, 3.35, 3.13125)","(3.6, 4.7, 4.453846153846154)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.325)","(5.0, 7.6, 6.15)","(19.0, 65.0, 54.791666666666664)"
14-12-2022 12:09:17.366369,"(2.8, 3.35, 3.190909090909091)","(3.5, 4.7, 4.55)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.8, 8.066666666666666)","(5.0, 7.6, 6.15)","(19.0, 65.0, 56.55172413793103)"
14-12-2022 12:09:18.508750,"(2.8, 3.35, 3.13125)","(3.5, 4.7, 4.55)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.066666666666666)","(5.0, 7.6, 6.345945945945946)","(19.0, 65.0, 56.55172413793103)"
14-12-2022 12:09:19.594575,"(2.8, 3.4, 3.12)","(3.5, 4.7, 4.325)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.066666666666666)","(5.0, 7.6, 6.345945945945946)","(19.0, 65.0, 56.55172413793103)"
14-12-2022 12:09:20.756507,"(2.8, 3.4, 3.12)","(3.5, 4.7, 4.325)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.066666666666666)","(5.0, 7.6, 6.345945945945946)","(19.0, 65.0, 56.55172413793103)"
14-12-2022 12:09:21.962616,"(2.8, 3.3, 3.2399999999999998)","(3.5, 4.7, 4.630769230769231)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.257142857142856)","(5.0, 7.4, 6.1866666666666665)","(19.0, 65.0, 55.375)"
14-12-2022 12:09:23.328061,"(2.8, 3.3, 3.253846153846154)","(3.5, 4.7, 4.5875)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.107692307692307)","(5.0, 7.4, 6.076363636363636)","(19.0, 65.0, 55.375)"
14-12-2022 12:09:24.495891,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.5875)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.107692307692307)","(5.0, 7.4, 6.076363636363636)","(19.0, 65.0, 55.375)"
14-12-2022 12:09:25.598487,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.625)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.353846153846153)","(5.0, 7.4, 6.07)","(19.0, 65.0, 57.03448275862069)"
14-12-2022 12:09:26.901246,"(2.8, 3.3, 3.195)","(3.5, 4.7, 4.625)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.353846153846153)","(5.0, 7.2, 6.276923076923077)","(19.0, 65.0, 54.66666666666667)"
14-12-2022 12:09:28.022275,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.653846153846154)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.353846153846153)","(5.0, 7.2, 6.276923076923077)","(19.0, 65.0, 54.66666666666667)"
14-12-2022 12:09:29.174641,"(2.8, 3.3, 3.195)","(3.5, 4.7, 4.5875)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 8.6, 8.066666666666666)","(5.0, 7.2, 6.252631578947368)","(19.0, 65.0, 56.65384615384615)"
14-12-2022 12:09:30.138201,"(2.8, 3.3, 3.195)","(3.5, 4.7, 4.607692307692307)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 9.6, 8.97391304347826)","(5.0, 7.0, 6.304761904761905)","(19.0, 65.0, 56.65384615384615)"
14-12-2022 12:09:31.073325,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.55)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 9.6, 8.99047619047619)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 56.65384615384615)"
