,Hez Razor Sharp,Endeavour Stride,Jack James,Beast Mode,Seal The Destiny,Iden Miss Lucy,Equity Stride,Urus Nz,Wheres The Gold Nz,We Salute You,Lynryd Skynryd Nz
08-01-2023 18:21:34.669009,"(21.0, 130.0, 113.33333333333334)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 127.14285714285714)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 82.77777777777777)","(71.0, 180.0, 140.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:36.045158,"(21.0, 130.0, 113.33333333333334)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 127.14285714285714)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 82.77777777777777)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:37.377970,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 127.14285714285714)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 82.77777777777777)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:38.770883,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 127.14285714285714)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:40.478858,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 127.14285714285714)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:41.789479,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 127.14285714285714)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:43.133895,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:44.445931,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:45.741615,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:47.068938,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 158.75)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:48.404453,"(21.0, 130.0, 100.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 158.75)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:49.942589,"(21.0, 120.0, 102.5)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 158.75)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:51.201474,"(21.0, 120.0, 102.5)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:52.619150,"(21.0, 140.0, 112.5)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:53.980245,"(21.0, 140.0, 126.25)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:55.376964,"(21.0, 140.0, 126.25)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 150.0, 125.0)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:56.816928,"(21.0, 140.0, 126.25)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:58.308072,"(21.0, 140.0, 126.25)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:21:59.737963,"(21.0, 140.0, 112.0)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:01.149748,"(21.0, 130.0, 126.25)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 137.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:02.553619,"(21.0, 140.0, 126.25)","(31.0, 120.0, 107.5)","(31.0, 120.0, 130.0)","(31.0, 140.0, 130.0)","(31.0, 150.0, 116.66666666666667)","(21.0, 85.0, 81.0)","(71.0, 180.0, 116.25)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:03.934151,"(21.0, 140.0, 112.0)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 140.0, 130.0)","(31.0, 150.0, 125.0)","(21.0, 85.0, 91.66666666666667)","(71.0, 180.0, 116.25)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:05.378342,"(21.0, 130.0, 112.0)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 140.0, 130.0)","(31.0, 150.0, 125.0)","(21.0, 95.0, 78.33333333333333)","(71.0, 180.0, 107.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:06.761694,"(21.0, 130.0, 112.0)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 140.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 78.33333333333333)","(71.0, 170.0, 113.33333333333333)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:08.151574,"(21.0, 130.0, 103.33333333333333)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 78.33333333333333)","(71.0, 150.0, 113.33333333333333)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:09.501283,"(21.0, 140.0, 98.75)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 80.0)","(71.0, 150.0, 113.33333333333333)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:10.871996,"(21.0, 140.0, 98.75)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 120.73170731707317)","(31.0, 150.0, 125.0)","(21.0, 90.0, 82.5)","(71.0, 150.0, 113.33333333333333)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:12.250688,"(21.0, 140.0, 98.75)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 120.73170731707317)","(31.0, 150.0, 125.0)","(21.0, 95.0, 82.5)","(71.0, 150.0, 147.5)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:13.737940,"(21.0, 140.0, 98.75)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 82.5)","(71.0, 200.0, 130.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 46.8)","(13.0, 99999, 99990)"
08-01-2023 18:22:15.177946,"(21.0, 140.0, 98.75)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 80.0)","(71.0, 200.0, 133.33333333333334)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 48.0, 43.4)","(13.0, 99999, 99990)"
08-01-2023 18:22:16.526457,"(21.0, 140.0, 103.33333333333333)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 82.5)","(71.0, 210.0, 158.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 45.2)","(13.0, 99999, 99990)"
08-01-2023 18:22:17.863161,"(21.0, 140.0, 103.33333333333333)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 82.5)","(71.0, 200.0, 158.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(13.0, 99999, 99990)"
08-01-2023 18:22:19.290105,"(21.0, 140.0, 103.33333333333333)","(31.0, 120.0, 107.5)","(31.0, 150.0, 130.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 86.66666666666667)","(71.0, 200.0, 166.66666666666669)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(13.0, 99999, 99990)"
08-01-2023 18:22:20.724874,"(21.0, 140.0, 103.33333333333333)","(41.0, 120.0, 107.5)","(41.0, 150.0, 115.0)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 86.66666666666667)","(91.0, 200.0, 171.42857142857144)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(13.0, 99999, 99990)"
08-01-2023 18:22:22.108806,"(21.0, 140.0, 103.33333333333333)","(41.0, 120.0, 107.5)","(41.0, 150.0, 118.75)","(31.0, 150.0, 113.63636363636364)","(31.0, 150.0, 125.0)","(21.0, 95.0, 86.66666666666667)","(91.0, 200.0, 123.33333333333333)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(13.0, 99999, 99990)"
08-01-2023 18:22:23.447577,"(21.0, 140.0, 112.5)","(41.0, 120.0, 106.25)","(41.0, 150.0, 121.42857142857143)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(21.0, 95.0, 86.66666666666667)","(91.0, 190.0, 124.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(13.0, 99999, 99990)"
08-01-2023 18:22:24.760369,"(21.0, 140.0, 112.5)","(41.0, 140.0, 106.25)","(41.0, 150.0, 160.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 116.66666666666667)","(26.0, 95.0, 86.66666666666667)","(81.0, 180.0, 130.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(14.0, 99999, 99990)"
08-01-2023 18:22:26.116454,"(21.0, 140.0, 112.5)","(41.0, 140.0, 106.25)","(41.0, 200.0, 154.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 106.25)","(26.0, 95.0, 80.0)","(81.0, 170.0, 130.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(14.0, 99999, 99990)"
08-01-2023 18:22:27.503609,"(21.0, 140.0, 112.5)","(41.0, 140.0, 106.25)","(41.0, 190.0, 154.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 106.25)","(26.0, 95.0, 96.66666666666667)","(81.0, 170.0, 126.66666666666667)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(14.0, 99999, 99990)"
08-01-2023 18:22:28.934256,"(21.0, 140.0, 112.5)","(41.0, 140.0, 106.25)","(41.0, 190.0, 154.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 106.25)","(26.0, 110.0, 80.0)","(81.0, 160.0, 126.66666666666667)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.2)","(14.0, 99999, 99990)"
08-01-2023 18:22:30.336941,"(21.0, 140.0, 112.5)","(41.0, 140.0, 106.25)","(41.0, 190.0, 154.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 106.25)","(26.0, 110.0, 80.0)","(81.0, 160.0, 126.66666666666667)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 48.666666666666664)","(14.0, 99999, 99990)"
08-01-2023 18:22:31.757412,"(21.0, 140.0, 112.5)","(41.0, 140.0, 130.0)","(41.0, 190.0, 152.5)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 116.66666666666667)","(26.0, 110.0, 80.0)","(81.0, 160.0, 165.55555555555554)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.0)","(14.0, 99999, 99990)"
08-01-2023 18:22:33.189029,"(21.0, 140.0, 112.5)","(41.0, 140.0, 115.0)","(41.0, 170.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 80.0)","(81.0, 170.0, 173.33333333333334)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.0)","(14.0, 99999, 99990)"
08-01-2023 18:22:34.724484,"(21.0, 140.0, 103.33333333333333)","(41.0, 150.0, 124.0)","(41.0, 160.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 190.0, 173.33333333333334)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 45.0)","(14.0, 99999, 99990)"
08-01-2023 18:22:36.138275,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 126.66666666666667)","(41.0, 160.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 190.0, 173.33333333333334)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 48.0)","(14.0, 99999, 99990)"
08-01-2023 18:22:37.542781,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 190.0, 193.75)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 48.0)","(14.0, 99999, 99990)"
08-01-2023 18:22:38.900513,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 48.4)","(14.0, 99999, 99990)"
08-01-2023 18:22:40.319958,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 50.0, 58.0)","(14.0, 99999, 99990)"
08-01-2023 18:22:41.727922,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 136.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 70.0, 56.4)","(14.0, 99999, 99990)"
08-01-2023 18:22:43.089250,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 140.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 93.92857142857143)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 60.0, 55.5)","(14.0, 99999, 99990)"
08-01-2023 18:22:44.498835,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 140.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 110.0, 91.25)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 55.5)","(14.0, 99999, 99990)"
08-01-2023 18:22:45.830402,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 156.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 95.0, 86.0)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:47.213915,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 160.0, 135.55555555555554)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 125.0)","(26.0, 95.0, 86.0)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:48.613758,"(21.0, 140.0, 103.33333333333333)","(41.0, 140.0, 132.0)","(41.0, 180.0, 173.33333333333331)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 107.14285714285714)","(26.0, 95.0, 91.25)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:50.215563,"(21.0, 140.0, 128.33333333333334)","(41.0, 140.0, 132.0)","(41.0, 210.0, 160.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 107.14285714285714)","(26.0, 95.0, 91.25)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:52.084184,"(21.0, 150.0, 128.33333333333334)","(41.0, 140.0, 132.0)","(41.0, 200.0, 160.0)","(31.0, 150.0, 113.72093023255815)","(31.0, 150.0, 107.14285714285714)","(26.0, 95.0, 91.25)","(81.0, 200.0, 185.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:53.680988,"(21.0, 150.0, 105.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 160.0)","(31.0, 150.0, 125.0)","(31.0, 150.0, 125.0)","(26.0, 95.0, 91.25)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:55.328580,"(21.0, 120.0, 105.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 160.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 125.0)","(26.0, 95.0, 91.25)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 62.888888888888886)","(14.0, 99999, 99990)"
08-01-2023 18:22:56.800580,"(21.0, 120.0, 115.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 160.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 125.0)","(26.0, 95.0, 91.25)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.12, 99999, 99990)","(16.0, 65.0, 51.4)","(14.0, 99999, 99990)"
08-01-2023 18:22:58.269411,"(21.0, 140.0, 110.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 166.66666666666669)","(31.0, 140.0, 125.0)","(31.0, 150.0, 125.0)","(26.0, 95.0, 91.25)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 51.4)","(14.0, 99999, 99990)"
08-01-2023 18:22:59.695700,"(21.0, 120.0, 110.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 140.0)","(31.0, 140.0, 125.0)","(31.0, 150.0, 125.0)","(26.0, 95.0, 84.0909090909091)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 51.4)","(14.0, 99999, 99990)"
08-01-2023 18:23:01.194067,"(21.0, 120.0, 110.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 170.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 150.0, 142.14285714285714)","(26.0, 95.0, 78.33333333333333)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 56.5)","(14.0, 99999, 99990)"
08-01-2023 18:23:02.629388,"(21.0, 120.0, 110.0)","(41.0, 140.0, 132.0)","(41.0, 200.0, 150.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 150.0, 143.75)","(26.0, 95.0, 78.33333333333333)","(81.0, 200.0, 170.0)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 56.5)","(14.0, 99999, 99990)"
08-01-2023 18:23:04.016386,"(21.0, 120.0, 110.0)","(51.0, 140.0, 132.72727272727272)","(41.0, 190.0, 180.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 160.0, 143.75)","(26.0, 95.0, 78.33333333333333)","(91.0, 200.0, 183.33333333333334)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 56.5)","(14.0, 99999, 99990)"
08-01-2023 18:23:05.401407,"(21.0, 120.0, 106.66666666666667)","(51.0, 140.0, 132.72727272727272)","(41.0, 190.0, 180.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 160.0, 143.75)","(26.0, 95.0, 78.33333333333333)","(91.0, 230.0, 183.33333333333334)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 56.5)","(14.0, 99999, 99990)"
08-01-2023 18:23:06.718123,"(21.0, 120.0, 106.66666666666667)","(51.0, 140.0, 132.72727272727272)","(41.0, 190.0, 180.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 160.0, 136.25)","(26.0, 95.0, 78.33333333333333)","(91.0, 230.0, 183.33333333333334)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 60.0)","(14.0, 99999, 99990)"
08-01-2023 18:23:08.006962,"(21.0, 120.0, 106.66666666666667)","(51.0, 140.0, 132.72727272727272)","(41.0, 190.0, 180.0)","(31.0, 140.0, 122.85714285714286)","(31.0, 150.0, 136.25)","(26.0, 95.0, 78.33333333333333)","(91.0, 230.0, 183.33333333333334)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 61.25)","(14.0, 99999, 99990)"
08-01-2023 18:23:09.431601,"(21.0, 120.0, 106.66666666666667)","(51.0, 140.0, 132.72727272727272)","(41.0, 190.0, 197.14285714285714)","(31.0, 140.0, 122.85714285714286)","(31.0, 150.0, 136.25)","(26.0, 95.0, 78.33333333333333)","(91.0, 230.0, 183.33333333333334)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 61.25)","(14.0, 99999, 99990)"
08-01-2023 18:23:10.863018,"(21.0, 120.0, 106.66666666666667)","(51.0, 140.0, 132.72727272727272)","(41.0, 210.0, 111.42857142857143)","(31.0, 140.0, 122.85714285714286)","(31.0, 150.0, 122.5)","(26.0, 95.0, 77.14285714285714)","(91.0, 230.0, 183.33333333333334)","(21.0, 99999, 99990)","(1.1, 99999, 99990)","(16.0, 65.0, 62.5)","(14.0, 99999, 99990)"
