,Soho Rhapsody,Foolish Pleasure,Rosarito Miss,Villacci,Celestial Gossip,Relentless Me,Captain Bellasario,Knights Templar
07-12-2022 18:59:39.722391,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.5, 16.25)","(26.0, 36.0, 29.5)","(41.0, 60.0, 54.0)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 10.5, 10.25)"
07-12-2022 18:59:40.945756,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.5, 14.5)","(26.0, 36.0, 26.25)","(41.0, 60.0, 53.0)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 10.5, 11.2)"
07-12-2022 18:59:42.114967,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 60.0, 53.0)","(3.3, 4.3, 3.9)","(1.9, 2.5, 2.4657142857142857)","(6.5, 12.0, 9.005797101449275)"
07-12-2022 18:59:43.385284,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 29.5)","(41.0, 60.0, 57.09090909090909)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 9.4, 9.81111111111111)"
07-12-2022 18:59:44.748744,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 60.0, 67.4)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 9.98)"
07-12-2022 18:59:46.088589,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 67.4)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 10.642857142857142)"
07-12-2022 18:59:47.361906,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 67.4)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 10.642857142857142)"
07-12-2022 18:59:48.590444,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 67.4)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 10.642857142857142)"
07-12-2022 18:59:49.724575,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 64.8)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 10.642857142857142)"
07-12-2022 18:59:50.861535,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 64.8)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 10.9)"
07-12-2022 18:59:52.069484,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 64.8)","(3.3, 4.3, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 11.5, 11.346153846153847)"
07-12-2022 18:59:53.291322,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.75)","(26.0, 36.0, 26.25)","(41.0, 70.0, 60.8)","(3.3, 4.3, 3.9999999999999996)","(1.9, 2.5, 2.464)","(6.5, 12.5, 11.166666666666666)"
07-12-2022 18:59:54.678153,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 65.0, 64.8)","(3.3, 4.1, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 12.0, 10.0)"
07-12-2022 18:59:56.118584,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 64.8)","(3.3, 4.3, 4.066666666666666)","(1.9, 2.5, 2.4657142857142857)","(6.5, 12.0, 10.714285714285714)"
07-12-2022 18:59:57.362327,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 13.857142857142858)","(26.0, 36.0, 26.25)","(41.0, 70.0, 64.8)","(3.3, 4.2, 3.8909090909090907)","(1.9, 2.5, 2.4657142857142857)","(6.5, 12.0, 10.08)"
07-12-2022 18:59:58.687417,"(7.0, 14.0, 12.25)","(31.0, 70.0, 58.0)","(11.0, 19.0, 15.75)","(26.0, 36.0, 31.333333333333336)","(41.0, 70.0, 60.8)","(3.3, 4.3, 3.9999999999999996)","(1.9, 2.5, 2.464)","(6.5, 12.0, 11.2)"
07-12-2022 19:00:00.018371,"(7.0, 14.0, 12.25)","(31.0, 70.0, 60.66666666666667)","(11.0, 18.5, 15.75)","(26.0, 36.0, 30.0)","(41.0, 65.0, 54.666666666666664)","(3.3, 4.1, 3.9999999999999996)","(1.9, 2.5, 2.464)","(6.5, 12.0, 11.166666666666666)"
07-12-2022 19:00:01.382425,"(7.0, 14.0, 12.25)","(31.0, 70.0, 60.66666666666667)","(11.0, 18.0, 14.25)","(26.0, 34.0, 30.0)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.1, 3.9999999999999996)","(1.9, 2.5, 2.464)","(6.5, 12.0, 11.166666666666666)"
07-12-2022 19:00:02.917907,"(7.0, 14.0, 12.25)","(31.0, 70.0, 56.0)","(11.0, 18.0, 14.5)","(26.0, 32.0, 25.333333333333332)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.1, 3.9)","(1.9, 2.5, 2.413333333333333)","(6.5, 12.0, 9.402777777777779)"
07-12-2022 19:00:04.092345,"(7.0, 14.0, 12.25)","(31.0, 70.0, 56.0)","(11.0, 17.5, 14.5)","(26.0, 32.0, 25.333333333333332)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.48, 2.4266666666666667)","(6.5, 9.6, 9.557142857142857)"
07-12-2022 19:00:05.673362,"(7.0, 14.0, 12.25)","(31.0, 70.0, 53.5)","(11.0, 17.0, 14.75)","(26.0, 32.0, 24.0)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.48, 2.4266666666666667)","(6.5, 10.5, 9.557142857142857)"
07-12-2022 19:00:06.953733,"(7.0, 14.0, 12.25)","(31.0, 65.0, 53.5)","(11.0, 20.0, 14.625)","(26.0, 30.0, 23.75)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.48, 2.4166666666666665)","(6.5, 10.5, 9.557142857142857)"
07-12-2022 19:00:08.426725,"(7.0, 14.0, 12.25)","(31.0, 60.0, 48.0)","(11.0, 19.5, 14.625)","(26.0, 29.0, 23.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.5, 2.4166666666666665)","(6.5, 10.5, 9.55)"
07-12-2022 19:00:09.830981,"(7.0, 14.0, 12.25)","(31.0, 60.0, 48.0)","(11.0, 19.5, 14.625)","(26.0, 28.0, 26.0)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.5, 2.4545454545454546)","(6.5, 10.0, 10.185714285714285)"
07-12-2022 19:00:11.162662,"(7.0, 14.0, 12.25)","(31.0, 55.0, 53.5)","(11.0, 19.5, 14.625)","(26.0, 34.0, 23.666666666666668)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.5, 2.4545454545454546)","(6.5, 10.5, 9.9)"
07-12-2022 19:00:12.933410,"(7.0, 14.0, 12.214285714285714)","(31.0, 65.0, 53.5)","(11.0, 19.5, 16.0)","(26.0, 32.0, 24.0)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 3.8249999999999997)","(1.9, 2.5, 2.443076923076923)","(6.5, 10.5, 9.9)"
07-12-2022 19:00:14.494462,"(7.0, 13.5, 12.214285714285714)","(31.0, 65.0, 53.0)","(11.0, 19.0, 14.625)","(26.0, 30.0, 24.0)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.1, 3.911111111111111)","(1.9, 2.48, 2.45)","(6.5, 10.5, 9.766666666666667)"
07-12-2022 19:00:15.791606,"(7.0, 13.5, 12.214285714285714)","(31.0, 75.0, 53.0)","(11.0, 19.5, 14.625)","(26.0, 28.0, 24.0)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.3, 4.066666666666666)","(1.9, 2.46, 2.45)","(6.5, 10.5, 9.206451612903225)"
07-12-2022 19:00:17.017858,"(7.0, 13.5, 12.214285714285714)","(31.0, 65.0, 53.5)","(11.0, 19.5, 14.625)","(26.0, 28.0, 31.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4527272727272726)","(6.5, 9.4, 9.78)"
07-12-2022 19:00:18.329243,"(7.0, 14.0, 12.25)","(31.0, 60.0, 51.285714285714285)","(11.0, 19.5, 14.5)","(26.0, 40.0, 26.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 3.914285714285714)","(1.9, 2.46, 2.4527272727272726)","(6.5, 10.5, 9.940000000000001)"
07-12-2022 19:00:19.546898,"(7.0, 14.0, 12.25)","(31.0, 55.0, 51.285714285714285)","(11.0, 19.0, 16.0)","(26.0, 38.0, 26.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 3.8249999999999997)","(1.9, 2.46, 2.4527272727272726)","(6.5, 10.5, 10.1)"
07-12-2022 19:00:20.766960,"(7.0, 13.5, 12.166666666666666)","(31.0, 50.0, 48.666666666666664)","(11.0, 19.0, 16.0)","(26.0, 38.0, 26.666666666666668)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.8249999999999997)","(1.9, 2.46, 2.4527272727272726)","(6.5, 10.5, 10.1)"
07-12-2022 19:00:22.094759,"(7.0, 13.5, 12.166666666666666)","(31.0, 50.0, 48.666666666666664)","(11.0, 19.0, 16.0)","(26.0, 36.0, 26.0)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.96)","(1.9, 2.46, 2.452)","(6.5, 10.5, 9.875)"
07-12-2022 19:00:23.401016,"(7.0, 13.5, 12.115384615384615)","(31.0, 80.0, 69.14285714285714)","(11.0, 19.0, 15.0)","(26.0, 34.0, 25.333333333333332)","(41.0, 60.0, 53.0)","(3.3, 4.2, 3.8249999999999997)","(1.9, 2.5, 2.443076923076923)","(6.5, 10.0, 9.428571428571429)"
07-12-2022 19:00:24.724141,"(7.0, 13.5, 12.25)","(31.0, 75.0, 62.0)","(11.0, 19.5, 16.25)","(26.0, 32.0, 28.857142857142858)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.8249999999999997)","(1.9, 2.48, 2.443076923076923)","(6.5, 9.6, 9.333333333333334)"
07-12-2022 19:00:25.998417,"(7.0, 14.0, 13.0)","(31.0, 70.0, 62.0)","(11.0, 19.5, 16.25)","(26.0, 30.0, 27.727272727272727)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.9999999999999996)","(1.9, 2.48, 2.4527272727272726)","(6.5, 9.6, 9.628571428571428)"
07-12-2022 19:00:27.231200,"(7.0, 14.0, 12.333333333333334)","(31.0, 65.0, 61.16666666666667)","(11.0, 19.5, 16.25)","(26.0, 29.0, 27.727272727272727)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.9999999999999996)","(1.9, 2.46, 2.4527272727272726)","(6.5, 11.0, 9.78)"
07-12-2022 19:00:28.539775,"(7.0, 14.0, 12.181818181818182)","(31.0, 55.0, 52.83333333333333)","(11.0, 19.5, 16.25)","(26.0, 28.0, 26.5)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.9999999999999996)","(1.9, 2.46, 2.4527272727272726)","(6.5, 10.5, 9.78)"
07-12-2022 19:00:29.820537,"(7.0, 13.5, 12.5)","(31.0, 55.0, 52.83333333333333)","(11.0, 19.5, 16.25)","(26.0, 28.0, 30.615384615384613)","(41.0, 60.0, 53.0)","(3.3, 4.1, 3.914285714285714)","(1.9, 2.46, 2.4527272727272726)","(6.5, 10.5, 9.78)"
07-12-2022 19:00:31.113707,"(7.0, 13.5, 12.5)","(31.0, 55.0, 52.83333333333333)","(11.0, 19.5, 16.25)","(26.0, 36.0, 29.384615384615387)","(41.0, 60.0, 53.0)","(3.3, 4.2, 3.8249999999999997)","(1.9, 2.46, 2.4535135135135135)","(6.5, 10.5, 9.8)"
07-12-2022 19:00:32.338500,"(7.0, 13.5, 12.5)","(31.0, 55.0, 52.83333333333333)","(11.0, 19.5, 16.25)","(26.0, 34.0, 27.5)","(41.0, 60.0, 53.0)","(3.3, 4.1, 4.0)","(1.9, 2.46, 2.4541463414634146)","(6.5, 10.0, 10.066666666666666)"
07-12-2022 19:00:33.516578,"(7.0, 13.5, 12.5)","(31.0, 55.0, 52.83333333333333)","(11.0, 19.5, 14.625)","(26.0, 32.0, 29.3)","(41.0, 60.0, 53.0)","(3.3, 4.3, 4.066666666666666)","(1.9, 2.46, 2.4314285714285715)","(6.5, 11.0, 9.799999999999999)"
07-12-2022 19:00:34.592009,"(7.0, 13.5, 12.5)","(31.0, 55.0, 52.83333333333333)","(11.0, 20.0, 14.75)","(26.0, 30.0, 26.705882352941178)","(41.0, 60.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4314285714285715)","(6.5, 11.0, 9.78)"
07-12-2022 19:00:35.761327,"(7.0, 13.5, 12.166666666666666)","(31.0, 55.0, 52.83333333333333)","(11.0, 20.0, 14.75)","(26.0, 30.0, 26.4)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4475)","(6.5, 10.5, 9.78)"
07-12-2022 19:00:36.884061,"(7.0, 13.0, 9.399999999999999)","(31.0, 55.0, 53.166666666666664)","(11.0, 20.0, 14.75)","(26.0, 30.0, 26.4)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4475)","(6.5, 10.5, 9.78)"
07-12-2022 19:00:38.008598,"(7.0, 13.0, 9.799999999999999)","(31.0, 55.0, 53.166666666666664)","(11.0, 20.0, 14.75)","(26.0, 30.0, 26.4)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.441818181818182)","(6.5, 10.5, 9.78)"
07-12-2022 19:00:39.128579,"(7.0, 12.0, 10.1)","(31.0, 55.0, 53.42857142857143)","(11.0, 18.5, 15.75)","(26.0, 30.0, 27.625)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4266666666666667)","(6.5, 10.5, 9.5)"
07-12-2022 19:00:40.377643,"(7.0, 12.0, 10.48421052631579)","(31.0, 80.0, 68.0)","(11.0, 18.5, 14.666666666666666)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.46, 2.4266666666666667)","(6.5, 10.0, 9.9)"
07-12-2022 19:00:41.541315,"(7.0, 12.0, 10.690909090909091)","(31.0, 80.0, 71.0)","(11.0, 18.0, 16.875)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.46, 2.42)","(6.5, 10.0, 9.975000000000001)"
07-12-2022 19:00:42.709984,"(7.0, 12.0, 10.690909090909091)","(31.0, 75.0, 67.75)","(11.0, 18.0, 16.875)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 3.9)","(1.9, 2.46, 2.42)","(6.5, 10.5, 10.05)"
07-12-2022 19:00:43.858686,"(7.0, 12.0, 10.690909090909091)","(31.0, 70.0, 55.333333333333336)","(11.0, 18.0, 16.4)","(26.0, 32.0, 29.666666666666668)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.42)","(6.5, 10.5, 9.887500000000001)"
07-12-2022 19:00:44.936239,"(7.0, 12.0, 10.690909090909091)","(31.0, 65.0, 56.5)","(11.0, 18.5, 16.7)","(26.0, 32.0, 29.666666666666668)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.42)","(6.5, 10.5, 9.887500000000001)"
07-12-2022 19:00:46.141638,"(7.0, 12.0, 9.6)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.7)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.433333333333333)","(6.5, 10.5, 10.0625)"
07-12-2022 19:00:47.300522,"(7.0, 12.0, 9.6)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.7)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.433333333333333)","(6.5, 10.5, 9.887500000000001)"
07-12-2022 19:00:48.345369,"(7.0, 12.0, 9.814285714285713)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.7)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.433333333333333)","(6.5, 10.5, 9.887500000000001)"
07-12-2022 19:00:49.435908,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.7)","(26.0, 32.0, 28.5)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.433333333333333)","(6.5, 10.5, 9.887500000000001)"
07-12-2022 19:00:50.535312,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 15.5)","(26.0, 32.0, 27.2)","(41.0, 65.0, 58.666666666666664)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.433333333333333)","(6.5, 10.5, 9.887500000000001)"
07-12-2022 19:00:51.691066,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 15.166666666666666)","(26.0, 32.0, 29.142857142857142)","(41.0, 65.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4466666666666668)","(6.5, 10.5, 9.96)"
07-12-2022 19:00:52.876576,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.833333333333332)","(26.0, 30.0, 33.5)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.432)","(6.5, 10.0, 9.75)"
07-12-2022 19:00:54.026691,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.833333333333332)","(26.0, 42.0, 31.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.453846153846154)","(6.5, 10.5, 9.95)"
07-12-2022 19:00:55.185791,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.833333333333332)","(26.0, 40.0, 30.5)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4354545454545455)","(6.5, 10.0, 9.75)"
07-12-2022 19:00:56.301215,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.833333333333332)","(26.0, 38.0, 30.5)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.4504761904761905)","(6.5, 10.5, 9.9)"
07-12-2022 19:00:57.417042,"(7.0, 11.5, 11.32)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 17.375)","(26.0, 38.0, 29.75)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4504761904761905)","(6.5, 10.0, 9.75)"
07-12-2022 19:00:58.564210,"(7.0, 11.5, 11.32)","(31.0, 65.0, 58.42857142857143)","(11.0, 18.5, 17.375)","(26.0, 36.0, 29.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4504761904761905)","(6.5, 10.5, 9.8)"
07-12-2022 19:00:59.715264,"(7.0, 11.5, 11.32)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.7)","(26.0, 34.0, 30.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.46, 2.4368)","(6.5, 10.0, 9.8)"
07-12-2022 19:01:00.821834,"(7.0, 11.5, 11.32)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.9)","(26.0, 34.0, 30.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.4368)","(6.5, 10.0, 9.9)"
07-12-2022 19:01:01.912643,"(7.0, 11.5, 11.32)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.9)","(26.0, 34.0, 30.0)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.4368)","(6.5, 10.5, 9.8)"
07-12-2022 19:01:03.011440,"(7.0, 11.5, 10.96)","(31.0, 65.0, 58.666666666666664)","(11.0, 18.5, 16.9)","(26.0, 34.0, 28.5)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 10.0, 9.25)"
07-12-2022 19:01:04.264709,"(7.0, 12.0, 10.666666666666666)","(31.0, 65.0, 58.0)","(11.0, 18.5, 16.9)","(26.0, 32.0, 29.375)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 10.5, 9.728571428571428)"
07-12-2022 19:01:05.358135,"(7.0, 11.5, 10.666666666666666)","(31.0, 65.0, 58.0)","(11.0, 18.5, 16.9)","(26.0, 32.0, 29.375)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 10.5, 9.755555555555555)"
07-12-2022 19:01:06.407861,"(7.0, 11.5, 9.127272727272727)","(31.0, 65.0, 58.0)","(11.0, 18.5, 16.9)","(26.0, 32.0, 29.375)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:07.540555,"(7.0, 11.0, 9.8)","(31.0, 65.0, 58.0)","(11.0, 18.5, 17.071428571428573)","(26.0, 32.0, 30.25)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:08.671563,"(7.0, 11.0, 10.1)","(31.0, 65.0, 58.0)","(11.0, 18.5, 17.071428571428573)","(26.0, 32.0, 30.25)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:09.917082,"(7.0, 10.5, 9.957142857142857)","(31.0, 65.0, 58.0)","(11.0, 18.5, 17.071428571428573)","(26.0, 32.0, 30.25)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:11.080783,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.0)","(11.0, 18.5, 17.071428571428573)","(26.0, 40.0, 35.714285714285715)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:12.236301,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.0)","(11.0, 18.5, 16.833333333333332)","(26.0, 40.0, 31.25)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.425)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:13.434168,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.0)","(11.0, 18.5, 15.5)","(26.0, 40.0, 31.25)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.066666666666666)","(1.9, 2.44, 2.226666666666667)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:14.764842,"(7.0, 11.5, 11.016666666666666)","(31.0, 65.0, 58.0)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.32, 2.2945454545454544)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:15.997509,"(7.0, 11.5, 11.254545454545454)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 53.0)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.3, 2.2945454545454544)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:17.188159,"(7.0, 11.5, 11.32)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.3, 2.2945454545454544)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:18.426004,"(7.0, 11.5, 10.785714285714286)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.3, 2.2560000000000002)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:19.663150,"(7.0, 11.0, 10.8)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.32, 2.2720000000000002)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:20.780613,"(7.0, 11.5, 11.25)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.32, 2.2720000000000002)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:21.922233,"(7.0, 11.5, 11.116666666666667)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.32, 2.2720000000000002)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:23.020545,"(7.0, 11.5, 11.193333333333333)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.32, 2.2720000000000002)","(6.5, 11.0, 10.125)"
07-12-2022 19:01:24.304071,"(7.0, 11.5, 10.0)","(31.0, 65.0, 55.5)","(11.0, 18.5, 15.5)","(26.0, 40.0, 30.2)","(41.0, 60.0, 54.666666666666664)","(3.3, 4.2, 4.133333333333334)","(1.9, 2.32, 2.2720000000000002)","(6.5, 11.0, 10.125)"
