,Chocolateicecream,Reach The Circle,Tashkent,Limbos Promise,Big Money Machine,Fra Mauro,Deanos Cape,Got Mojo
16-12-2022 13:26:26.190846,"(7.0, 8.2, 8.009090909090908)","(31.0, 110.0, 85.0)","(1.65, 1.83, 1.8011688311688312)","(21.0, 34.0, 31.333333333333332)","(7.5, 10.5, 9.805263157894737)","(8.0, 10.5, 10.733333333333334)","(10.0, 13.5, 13.40909090909091)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:27.212768,"(7.0, 8.2, 8.036363636363635)","(31.0, 110.0, 85.0)","(1.65, 1.82, 1.8027272727272727)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 9.805263157894737)","(8.0, 11.0, 10.5)","(10.0, 13.5, 13.40909090909091)","(31.0, 80.0, 69.33333333333333)"
16-12-2022 13:26:28.546554,"(7.0, 8.2, 8.066666666666666)","(31.0, 110.0, 85.0)","(1.65, 1.82, 1.8027272727272727)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 9.805263157894737)","(8.0, 11.0, 10.5)","(10.0, 13.5, 13.40909090909091)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:29.734099,"(7.0, 8.2, 8.066666666666666)","(31.0, 110.0, 85.0)","(1.65, 1.82, 1.8027272727272727)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 10.111764705882353)","(8.0, 11.0, 10.8)","(10.0, 13.5, 13.61111111111111)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:30.729768,"(7.0, 8.2, 8.028571428571428)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8045945945945947)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 10.111764705882353)","(8.0, 11.0, 10.5)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:31.714579,"(7.0, 8.2, 7.857142857142857)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8067567567567568)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 10.111764705882353)","(8.0, 11.0, 10.636363636363637)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 69.33333333333333)"
16-12-2022 13:26:32.797464,"(7.0, 8.2, 7.857142857142857)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8063636363636364)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 9.825)","(8.0, 11.0, 10.6)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:33.905250,"(7.0, 8.2, 7.857142857142857)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8063636363636364)","(21.0, 34.0, 31.666666666666668)","(7.5, 10.5, 9.825)","(8.0, 11.0, 10.6)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:35.093149,"(7.0, 8.2, 7.857142857142857)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.804)","(21.0, 34.0, 33.125)","(7.5, 10.5, 10.084615384615384)","(8.0, 11.0, 10.6)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:36.404530,"(7.0, 8.2, 7.857142857142857)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.804)","(21.0, 34.0, 32.0)","(7.5, 10.5, 9.911111111111111)","(8.0, 11.0, 10.6)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:37.591537,"(7.0, 8.2, 8.032)","(31.0, 110.0, 104.5)","(1.65, 1.81, 1.804)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.911111111111111)","(8.0, 11.0, 10.6)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 74.85714285714286)"
16-12-2022 13:26:38.767341,"(7.0, 8.0, 7.978947368421053)","(31.0, 110.0, 104.5)","(1.65, 1.81, 1.804)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.911111111111111)","(8.0, 11.0, 10.6)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:39.876536,"(7.0, 8.0, 7.978947368421053)","(31.0, 110.0, 104.5)","(1.65, 1.81, 1.804)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.885714285714286)","(8.0, 11.0, 10.733333333333333)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:41.337034,"(7.0, 8.0, 7.978947368421053)","(31.0, 110.0, 105.41666666666666)","(1.65, 1.81, 1.8036842105263158)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.885714285714286)","(8.0, 11.0, 10.764705882352942)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:42.526607,"(7.0, 8.0, 7.978947368421053)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8065)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.885714285714286)","(8.0, 11.0, 10.764705882352942)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:43.631055,"(7.0, 8.0, 7.978947368421053)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8065)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.885714285714286)","(8.0, 11.0, 10.764705882352942)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:45.013420,"(7.0, 8.0, 7.978947368421053)","(31.0, 110.0, 85.0)","(1.65, 1.81, 1.8065)","(21.0, 34.0, 32.0)","(7.5, 10.0, 9.9)","(8.0, 11.0, 10.764705882352942)","(10.0, 14.0, 13.61111111111111)","(31.0, 80.0, 63.0)"
16-12-2022 13:26:46.458572,"(7.0, 8.0, 7.9)","(31.0, 110.0, 79.0)","(1.65, 1.81, 1.8190322580645162)","(21.0, 34.0, 31.0)","(7.5, 10.0, 9.8)","(8.0, 11.0, 10.708333333333334)","(10.0, 14.0, 13.785714285714285)","(31.0, 80.0, 77.52941176470588)"
16-12-2022 13:26:47.622273,"(7.0, 8.2, 8.049999999999999)","(31.0, 110.0, 79.0)","(1.65, 1.82, 1.8190322580645162)","(21.0, 32.0, 31.25)","(7.5, 10.0, 9.8)","(8.0, 11.0, 10.696969696969697)","(10.0, 14.0, 13.785714285714285)","(31.0, 80.0, 74.28571428571428)"
16-12-2022 13:26:48.796906,"(7.0, 8.2, 8.049999999999999)","(31.0, 110.0, 102.25)","(1.65, 1.82, 1.8190322580645162)","(21.0, 32.0, 29.75)","(7.5, 10.0, 9.8)","(8.0, 11.0, 10.696969696969697)","(10.0, 14.0, 13.785714285714285)","(31.0, 80.0, 74.28571428571428)"
16-12-2022 13:26:50.062455,"(7.0, 8.2, 8.064516129032258)","(31.0, 110.0, 102.25)","(1.65, 1.82, 1.7977551020408165)","(21.0, 32.0, 30.2)","(7.5, 10.0, 9.8)","(8.0, 11.0, 10.92)","(10.0, 14.0, 13.608695652173914)","(31.0, 80.0, 74.28571428571428)"
16-12-2022 13:26:51.194304,"(7.0, 8.4, 8.028571428571428)","(31.0, 110.0, 102.25)","(1.65, 1.81, 1.7981632653061226)","(21.0, 32.0, 30.2)","(7.5, 10.0, 9.933333333333334)","(8.0, 11.0, 10.92)","(10.0, 14.0, 13.85)","(31.0, 80.0, 64.0)"
16-12-2022 13:26:52.265116,"(7.0, 8.4, 8.142857142857142)","(31.0, 110.0, 98.0)","(1.65, 1.81, 1.8)","(21.0, 32.0, 30.2)","(7.5, 10.0, 9.933333333333334)","(8.0, 11.0, 10.925925925925926)","(10.0, 14.0, 13.85)","(31.0, 75.0, 64.0)"
16-12-2022 13:26:53.297256,"(7.0, 8.4, 8.142857142857142)","(31.0, 110.0, 98.0)","(1.65, 1.81, 1.8)","(21.0, 32.0, 30.2)","(7.5, 10.0, 9.953846153846154)","(8.0, 11.0, 11.293103448275861)","(10.0, 14.0, 13.711538461538462)","(31.0, 75.0, 64.0)"
16-12-2022 13:26:54.323529,"(7.0, 8.4, 8.142857142857142)","(31.0, 110.0, 98.0)","(1.65, 1.81, 1.8)","(21.0, 32.0, 30.2)","(7.5, 10.0, 9.988679245283018)","(8.0, 11.5, 10.925925925925926)","(10.0, 14.0, 13.711538461538462)","(31.0, 75.0, 64.0)"
16-12-2022 13:26:55.469912,"(7.0, 8.4, 8.142857142857142)","(31.0, 110.0, 98.0)","(1.65, 1.83, 1.8122950819672132)","(21.0, 32.0, 31.1)","(7.5, 10.0, 9.799999999999999)","(8.0, 11.0, 10.925925925925926)","(10.0, 14.0, 13.711538461538462)","(31.0, 75.0, 63.77777777777778)"
16-12-2022 13:26:56.572374,"(7.0, 8.4, 8.142857142857142)","(31.0, 100.0, 90.9090909090909)","(1.65, 1.83, 1.8122950819672132)","(21.0, 32.0, 30.363636363636363)","(7.5, 10.5, 10.44375)","(8.0, 11.0, 10.925925925925926)","(10.0, 14.0, 13.711538461538462)","(31.0, 70.0, 62.57142857142857)"
16-12-2022 13:26:57.823930,"(7.0, 8.4, 7.98)","(31.0, 100.0, 90.9090909090909)","(1.65, 1.83, 1.816909090909091)","(21.0, 32.0, 28.5)","(7.5, 10.5, 10.377777777777778)","(8.0, 11.0, 10.571428571428571)","(10.0, 14.0, 13.931818181818182)","(31.0, 70.0, 62.57142857142857)"
16-12-2022 13:26:58.864794,"(7.0, 8.2, 8.13103448275862)","(31.0, 100.0, 90.9090909090909)","(1.65, 1.83, 1.816909090909091)","(21.0, 32.0, 28.5)","(7.5, 11.0, 10.377777777777778)","(8.0, 11.0, 10.535714285714286)","(10.0, 14.0, 13.931818181818182)","(31.0, 70.0, 61.599999999999994)"
16-12-2022 13:26:59.930294,"(7.0, 8.2, 7.778947368421052)","(31.0, 95.0, 86.81818181818181)","(1.65, 1.83, 1.8136363636363637)","(21.0, 32.0, 28.5)","(7.5, 11.0, 10.65)","(8.0, 11.0, 10.533333333333333)","(10.0, 14.0, 13.981481481481481)","(31.0, 70.0, 62.125)"
16-12-2022 13:27:00.981398,"(7.0, 8.2, 8.12)","(31.0, 95.0, 86.81818181818181)","(1.65, 1.83, 1.8136363636363637)","(21.0, 32.0, 28.5)","(7.5, 11.0, 10.142857142857144)","(8.0, 11.0, 10.583333333333334)","(10.0, 14.5, 13.333333333333334)","(31.0, 65.0, 62.375)"
16-12-2022 13:27:02.169719,"(7.0, 8.2, 8.12)","(31.0, 95.0, 87.5)","(1.65, 1.83, 1.815)","(21.0, 36.0, 26.466666666666665)","(7.5, 11.0, 10.615384615384615)","(8.0, 11.0, 10.583333333333334)","(10.0, 14.5, 13.75)","(31.0, 65.0, 62.375)"
16-12-2022 13:27:03.415078,"(7.0, 8.6, 7.71111111111111)","(31.0, 95.0, 87.5)","(1.65, 1.83, 1.8063934426229509)","(21.0, 36.0, 29.5)","(7.5, 11.0, 10.615384615384615)","(8.0, 11.0, 10.583333333333334)","(10.0, 14.5, 13.75)","(31.0, 65.0, 62.375)"
16-12-2022 13:27:04.628969,"(7.0, 8.6, 7.71111111111111)","(31.0, 95.0, 87.5)","(1.65, 1.83, 1.8063934426229509)","(21.0, 34.0, 29.5)","(7.5, 11.0, 10.615384615384615)","(8.0, 11.0, 10.5625)","(10.0, 14.5, 13.975)","(31.0, 65.0, 58.0)"
16-12-2022 13:27:05.643218,"(7.0, 8.6, 7.683333333333333)","(31.0, 95.0, 82.14285714285714)","(1.65, 1.85, 1.8423809523809525)","(21.0, 34.0, 29.5)","(7.5, 11.0, 10.666666666666666)","(8.0, 11.0, 10.5625)","(10.0, 14.5, 13.975)","(31.0, 65.0, 62.66666666666667)"
16-12-2022 13:27:06.649332,"(7.0, 8.6, 7.885714285714285)","(31.0, 95.0, 89.70588235294117)","(1.65, 1.85, 1.8385714285714287)","(21.0, 34.0, 32.0)","(7.5, 11.0, 10.807692307692308)","(8.0, 11.0, 10.391304347826086)","(9.0, 14.5, 13.975)","(31.0, 65.0, 62.285714285714285)"
16-12-2022 13:27:07.751840,"(7.0, 8.6, 7.885714285714285)","(31.0, 95.0, 85.0)","(1.65, 1.85, 1.8492592592592594)","(21.0, 34.0, 32.0)","(7.5, 11.0, 11.14)","(8.0, 11.0, 10.3)","(9.0, 14.5, 14.26923076923077)","(31.0, 65.0, 62.285714285714285)"
16-12-2022 13:27:08.935865,"(7.0, 8.4, 8.076923076923077)","(31.0, 95.0, 77.5)","(1.65, 1.85, 1.8492592592592594)","(21.0, 32.0, 30.0)","(7.5, 11.5, 11.75925925925926)","(8.0, 11.0, 10.125)","(9.0, 14.5, 14.692307692307693)","(31.0, 65.0, 62.285714285714285)"
16-12-2022 13:27:10.044388,"(7.0, 8.4, 8.177777777777777)","(31.0, 95.0, 83.33333333333333)","(1.65, 1.85, 1.8483333333333334)","(21.0, 32.0, 30.25)","(7.5, 12.5, 12.15909090909091)","(8.0, 10.5, 10.125)","(9.0, 15.0, 14.692307692307693)","(31.0, 65.0, 62.285714285714285)"
16-12-2022 13:27:11.126254,"(7.0, 8.4, 8.177777777777777)","(31.0, 95.0, 83.33333333333333)","(1.65, 1.85, 1.8476470588235294)","(21.0, 32.0, 30.25)","(7.5, 12.5, 12.15909090909091)","(8.0, 10.5, 10.125)","(9.0, 15.0, 14.692307692307693)","(31.0, 65.0, 64.0)"
16-12-2022 13:27:12.230136,"(7.0, 8.6, 7.925)","(31.0, 95.0, 83.33333333333333)","(1.65, 1.85, 1.8450000000000002)","(21.0, 32.0, 29.666666666666668)","(7.5, 12.5, 11.25)","(8.0, 10.5, 10.071428571428571)","(9.0, 15.0, 14.9)","(31.0, 70.0, 59.0)"
16-12-2022 13:27:13.305131,"(7.0, 8.6, 8.2)","(31.0, 95.0, 83.33333333333333)","(1.65, 1.85, 1.8450000000000002)","(21.0, 32.0, 29.666666666666668)","(7.5, 12.0, 11.8125)","(8.0, 10.5, 10.071428571428571)","(9.0, 15.5, 14.9)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:14.370821,"(7.0, 8.8, 8.153846153846155)","(31.0, 95.0, 83.33333333333333)","(1.65, 1.85, 1.8366666666666667)","(21.0, 32.0, 29.666666666666668)","(7.5, 12.0, 11.8125)","(8.0, 10.5, 10.071428571428571)","(9.0, 15.5, 14.9)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:15.504037,"(7.0, 8.6, 8.2)","(31.0, 95.0, 86.11111111111111)","(1.65, 1.83, 1.802)","(21.0, 30.0, 28.75)","(7.5, 12.0, 11.89655172413793)","(8.0, 10.5, 10.083333333333334)","(9.0, 15.5, 14.9)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:16.609487,"(7.0, 8.6, 8.45)","(31.0, 95.0, 92.24137931034483)","(1.65, 1.83, 1.796029411764706)","(21.0, 30.0, 28.333333333333332)","(7.5, 12.0, 11.89655172413793)","(8.0, 10.5, 10.083333333333334)","(9.0, 15.5, 14.9)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:17.804207,"(7.0, 8.6, 8.45)","(31.0, 95.0, 71.66666666666667)","(1.65, 1.83, 1.8003846153846155)","(21.0, 30.0, 28.333333333333332)","(7.5, 12.0, 11.89655172413793)","(8.0, 10.5, 10.071428571428571)","(9.0, 15.5, 14.954545454545455)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:18.923115,"(7.0, 8.4, 8.32)","(31.0, 95.0, 80.0)","(1.65, 1.83, 1.7714634146341464)","(21.0, 30.0, 28.333333333333332)","(7.5, 12.5, 12.125)","(8.0, 10.5, 11.349315068493151)","(9.0, 15.5, 14.954545454545455)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:20.012661,"(7.0, 8.4, 8.32)","(31.0, 95.0, 80.0)","(1.65, 1.83, 1.7714814814814814)","(21.0, 30.0, 28.333333333333332)","(7.5, 12.5, 12.125)","(8.0, 11.5, 11.349315068493151)","(9.0, 15.5, 15.1)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:21.112478,"(7.0, 8.4, 8.32)","(31.0, 95.0, 85.0)","(1.65, 1.83, 1.7714814814814814)","(21.0, 30.0, 29.285714285714285)","(7.5, 12.5, 12.125)","(8.0, 11.5, 11.217948717948717)","(9.0, 15.5, 15.1)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:22.236899,"(7.0, 8.4, 8.32)","(31.0, 95.0, 85.0)","(1.65, 1.83, 1.7714814814814814)","(21.0, 30.0, 29.285714285714285)","(7.5, 12.5, 12.125)","(8.0, 11.5, 11.217948717948717)","(9.0, 15.5, 15.1)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:23.416281,"(7.0, 8.2, 8.105882352941176)","(31.0, 95.0, 85.0)","(1.65, 1.83, 1.7714814814814814)","(21.0, 30.0, 29.285714285714285)","(7.5, 12.0, 11.8)","(8.0, 11.5, 10.8125)","(9.0, 15.5, 15.166666666666666)","(31.0, 70.0, 56.666666666666664)"
16-12-2022 13:27:24.524405,"(7.0, 8.4, 8.233333333333334)","(31.0, 95.0, 85.0)","(1.65, 1.82, 1.8147058823529412)","(21.0, 30.0, 29.285714285714285)","(7.5, 12.0, 11.8)","(8.0, 11.5, 10.884615384615385)","(9.0, 15.5, 15.166666666666666)","(31.0, 70.0, 60.0)"
16-12-2022 13:27:25.609245,"(7.0, 8.4, 8.233333333333334)","(31.0, 95.0, 85.0)","(1.65, 1.83, 1.7797272727272728)","(21.0, 30.0, 29.285714285714285)","(7.5, 12.0, 11.777777777777779)","(8.0, 11.5, 10.884615384615385)","(9.0, 15.5, 15.166666666666666)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:26.704989,"(7.0, 8.4, 8.233333333333334)","(31.0, 95.0, 91.25)","(1.65, 1.83, 1.7711702127659574)","(21.0, 30.0, 29.705882352941178)","(7.5, 12.0, 11.777777777777779)","(8.0, 11.5, 10.409090909090908)","(10.0, 15.5, 15.166666666666666)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:27.874755,"(7.0, 8.4, 8.233333333333334)","(31.0, 110.0, 100.0)","(1.65, 1.83, 1.7649411764705882)","(21.0, 30.0, 29.636363636363637)","(7.5, 12.0, 11.681818181818182)","(8.0, 11.5, 10.409090909090908)","(10.0, 15.5, 15.166666666666666)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:29.040727,"(7.0, 8.4, 8.16)","(31.0, 110.0, 100.0)","(1.65, 1.83, 1.7649411764705882)","(21.0, 30.0, 29.636363636363637)","(7.5, 12.5, 11.681818181818182)","(8.0, 11.5, 10.409090909090908)","(10.0, 15.5, 15.166666666666666)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:30.201946,"(7.0, 8.4, 8.2)","(31.0, 110.0, 100.0)","(1.65, 1.83, 1.7605494505494506)","(21.0, 30.0, 29.636363636363637)","(7.5, 12.5, 11.681818181818182)","(8.0, 11.5, 10.409090909090908)","(10.0, 15.5, 15.166666666666666)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:31.348548,"(7.0, 8.4, 8.2)","(31.0, 120.0, 100.0)","(1.65, 1.83, 1.7641666666666667)","(21.0, 30.0, 29.636363636363637)","(7.5, 12.5, 11.5)","(8.0, 11.5, 10.964285714285714)","(10.0, 15.5, 15.214285714285714)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:32.483095,"(7.0, 8.4, 8.280000000000001)","(31.0, 120.0, 80.0)","(1.65, 1.83, 1.7589887640449438)","(19.0, 30.0, 29.636363636363637)","(7.5, 12.5, 11.5)","(8.0, 11.5, 10.685714285714285)","(10.0, 15.5, 15.214285714285714)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:33.637483,"(7.0, 8.4, 8.280000000000001)","(31.0, 120.0, 80.0)","(1.65, 1.83, 1.7664102564102564)","(19.0, 30.0, 29.636363636363637)","(7.5, 12.5, 11.5)","(8.0, 11.5, 9.746153846153845)","(10.0, 15.5, 15.214285714285714)","(31.0, 70.0, 65.55555555555556)"
16-12-2022 13:27:34.768015,"(7.0, 8.4, 8.280000000000001)","(31.0, 120.0, 80.0)","(1.65, 1.83, 1.7664102564102564)","(19.0, 30.0, 29.0)","(7.5, 12.5, 11.5)","(8.0, 11.5, 10.4)","(10.0, 15.5, 14.5)","(31.0, 70.0, 62.0)"
16-12-2022 13:27:35.907766,"(7.0, 8.4, 8.280000000000001)","(31.0, 120.0, 90.0)","(1.65, 1.83, 1.7786503067484662)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.0)","(8.0, 11.0, 10.120000000000001)","(10.0, 15.5, 15.18421052631579)","(31.0, 70.0, 65.0)"
16-12-2022 13:27:37.008280,"(7.0, 8.4, 8.280000000000001)","(31.0, 130.0, 100.66666666666666)","(1.65, 1.83, 1.7786503067484662)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.105263157894736)","(8.0, 11.0, 10.120000000000001)","(10.0, 15.5, 15.18421052631579)","(31.0, 70.0, 65.0)"
16-12-2022 13:27:38.078985,"(7.0, 8.4, 8.280000000000001)","(31.0, 130.0, 86.25)","(1.65, 1.83, 1.7776875)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.105263157894736)","(8.0, 11.0, 10.01818181818182)","(10.0, 15.5, 15.18421052631579)","(31.0, 70.0, 65.0)"
16-12-2022 13:27:39.217185,"(7.0, 8.6, 8.494736842105263)","(31.0, 120.0, 93.33333333333333)","(1.65, 1.82, 1.782857142857143)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.105263157894736)","(8.0, 11.0, 10.01818181818182)","(10.0, 15.5, 15.18421052631579)","(31.0, 70.0, 65.71428571428571)"
16-12-2022 13:27:40.290959,"(7.0, 8.6, 8.494736842105263)","(31.0, 120.0, 93.33333333333333)","(1.65, 1.82, 1.7626415094339623)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.4)","(8.0, 11.0, 10.01818181818182)","(10.0, 15.5, 15.18421052631579)","(31.0, 70.0, 65.71428571428571)"
16-12-2022 13:27:41.394068,"(7.0, 8.6, 8.5)","(31.0, 120.0, 93.33333333333333)","(1.65, 1.74, 1.731264367816092)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.4)","(8.0, 11.0, 10.01818181818182)","(10.0, 15.5, 15.153846153846153)","(31.0, 70.0, 66.25)"
16-12-2022 13:27:42.602696,"(7.0, 8.8, 8.53913043478261)","(31.0, 120.0, 93.33333333333333)","(1.65, 1.74, 1.7306172839506173)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.4)","(8.0, 11.0, 10.364705882352942)","(10.0, 16.0, 15.153846153846153)","(31.0, 70.0, 66.25)"
16-12-2022 13:27:43.754720,"(7.0, 8.8, 8.53913043478261)","(31.0, 120.0, 93.33333333333333)","(1.65, 1.74, 1.7306172839506173)","(19.0, 30.0, 29.0)","(7.5, 12.5, 12.4)","(8.0, 11.0, 10.181818181818182)","(10.0, 16.0, 14.73076923076923)","(31.0, 70.0, 66.25)"
16-12-2022 13:27:44.977894,"(7.0, 8.6, 8.2)","(31.0, 120.0, 93.33333333333333)","(1.65, 1.74, 1.7207079646017698)","(19.0, 30.0, 29.5)","(7.5, 12.5, 11.961538461538462)","(8.0, 11.0, 10.222222222222221)","(10.0, 16.0, 15.131578947368421)","(31.0, 70.0, 66.25)"
16-12-2022 13:27:46.113548,"(7.0, 8.6, 8.536)","(31.0, 140.0, 100.0)","(1.65, 1.74, 1.720842105263158)","(19.0, 32.0, 26.666666666666668)","(7.5, 13.0, 12.275862068965518)","(8.0, 11.0, 9.775)","(10.0, 16.0, 15.318181818181818)","(31.0, 70.0, 65.0)"
16-12-2022 13:27:47.225458,"(7.0, 8.8, 8.50909090909091)","(31.0, 140.0, 100.0)","(1.65, 1.74, 1.720842105263158)","(19.0, 32.0, 26.5)","(7.5, 13.0, 12.25)","(8.0, 11.0, 9.775)","(10.0, 16.0, 15.5)","(31.0, 70.0, 65.0)"
16-12-2022 13:27:48.331445,"(7.0, 8.8, 8.660869565217391)","(31.0, 140.0, 100.0)","(1.65, 1.74, 1.720842105263158)","(18.0, 34.0, 30.666666666666668)","(7.5, 12.5, 12.25)","(8.0, 11.0, 9.775)","(10.0, 16.0, 15.5)","(31.0, 70.0, 65.0)"
16-12-2022 13:27:49.394907,"(7.0, 8.8, 8.660869565217391)","(31.0, 140.0, 100.0)","(1.65, 1.74, 1.720842105263158)","(18.0, 34.0, 30.666666666666668)","(7.5, 12.5, 12.382352941176471)","(8.0, 11.0, 9.775)","(10.0, 16.0, 15.5)","(31.0, 70.0, 67.14285714285714)"
16-12-2022 13:27:50.502943,"(7.0, 8.8, 8.660869565217391)","(31.0, 140.0, 100.0)","(1.65, 1.74, 1.720842105263158)","(18.0, 34.0, 30.666666666666668)","(7.5, 12.5, 12.625)","(8.0, 11.0, 10.346666666666666)","(10.0, 16.0, 15.5)","(31.0, 70.0, 67.14285714285714)"
16-12-2022 13:27:51.573190,"(7.0, 9.0, 8.558823529411764)","(31.0, 140.0, 100.0)","(1.65, 1.72, 1.6753658536585365)","(18.0, 34.0, 31.5)","(7.5, 13.0, 12.625)","(8.0, 11.0, 10.4)","(10.0, 16.0, 15.94)","(31.0, 70.0, 68.57142857142857)"
16-12-2022 13:27:52.694381,"(7.0, 9.0, 8.575757575757576)","(31.0, 140.0, 92.0)","(1.65, 1.72, 1.6784210526315788)","(18.0, 34.0, 31.5)","(7.5, 13.0, 12.625)","(8.0, 11.0, 10.066666666666666)","(10.0, 16.5, 16.214285714285715)","(31.0, 70.0, 72.85714285714286)"
16-12-2022 13:27:53.825157,"(7.0, 9.0, 8.575757575757576)","(31.0, 140.0, 92.0)","(1.65, 1.71, 1.6784210526315788)","(18.0, 34.0, 31.5)","(7.5, 13.0, 12.625)","(8.0, 11.0, 10.066666666666666)","(10.0, 16.5, 16.214285714285715)","(31.0, 75.0, 72.85714285714286)"
16-12-2022 13:27:55.034583,"(7.0, 9.0, 8.49090909090909)","(31.0, 140.0, 100.0)","(1.6, 1.71, 1.6766666666666665)","(18.0, 34.0, 29.5)","(7.5, 13.0, 12.555555555555555)","(8.0, 11.0, 10.32)","(10.0, 16.5, 15.857142857142858)","(31.0, 75.0, 72.85714285714286)"
16-12-2022 13:27:56.214534,"(7.0, 9.0, 8.788235294117646)","(31.0, 140.0, 92.0)","(1.6, 1.71, 1.6919047619047618)","(18.0, 34.0, 30.0)","(7.5, 13.0, 12.8)","(8.0, 10.5, 10.32)","(10.0, 16.5, 15.6)","(31.0, 75.0, 73.75)"
16-12-2022 13:27:57.320253,"(7.0, 9.0, 8.94074074074074)","(31.0, 140.0, 116.0)","(1.6, 1.71, 1.6919047619047618)","(18.0, 34.0, 30.0)","(7.5, 13.0, 12.8)","(8.0, 10.5, 10.3875)","(10.0, 16.5, 15.75)","(31.0, 75.0, 73.75)"
16-12-2022 13:27:58.441263,"(7.0, 9.2, 9.006451612903225)","(31.0, 140.0, 116.0)","(1.6, 1.71, 1.6685454545454546)","(18.0, 34.0, 30.0)","(7.5, 13.0, 12.916666666666666)","(8.0, 10.5, 10.3875)","(10.0, 16.5, 15.75)","(31.0, 75.0, 73.75)"
16-12-2022 13:27:59.700115,"(7.0, 9.4, 8.897674418604652)","(31.0, 140.0, 116.0)","(1.6, 1.71, 1.7017241379310344)","(18.0, 34.0, 30.0)","(7.5, 13.0, 12.75)","(8.0, 10.5, 10.3875)","(10.0, 16.5, 16.227272727272727)","(31.0, 75.0, 72.85714285714286)"
16-12-2022 13:28:00.863535,"(7.0, 9.4, 8.897674418604652)","(31.0, 140.0, 87.5)","(1.6, 1.71, 1.7017241379310344)","(18.0, 34.0, 30.0)","(7.5, 13.0, 12.75)","(8.0, 10.5, 10.3875)","(10.0, 16.5, 16.227272727272727)","(31.0, 75.0, 72.85714285714286)"
