,Hampton Bay,Noztrabeel,Olympic Honour,Poet Warrior,Rustic Charm,American Jewel,Cashmore,Just For Curiosity,Prewingo,Fairy Fling,Gaynik,Smashing Hit,Waning Weasel,Hathaway
14-12-2022 18:52:30.717732,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.610526315789474)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.648936170212766)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.5827956989247305)","(21.0, 34.0, 33.37777777777778)","(31.0, 48.0, 47.096774193548384)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 26.0, 25.384615384615383)"
14-12-2022 18:52:32.397978,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.610526315789474)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.657303370786517)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.6, 6.584761904761905)","(21.0, 34.0, 33.37777777777778)","(31.0, 48.0, 47.096774193548384)","(31.0, 50.0, 49.0)","(101.0, 490.0, 764.0)","(19.0, 26.0, 25.384615384615383)"
14-12-2022 18:52:34.011555,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.610526315789474)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 31.846153846153847)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.654761904761905)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.6, 6.584761904761905)","(21.0, 34.0, 33.37777777777778)","(31.0, 48.0, 47.096774193548384)","(31.0, 50.0, 49.0)","(101.0, 830.0, 764.0)","(19.0, 26.0, 25.384615384615383)"
14-12-2022 18:52:35.702138,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.610526315789474)","(6.0, 7.2, 7.0549707602339184)","(21.0, 34.0, 28.555555555555557)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.702054794520548)","(41.0, 75.0, 70.55555555555556)","(5.5, 6.6, 6.5)","(5.5, 6.6, 6.514285714285714)","(21.0, 34.0, 33.37777777777778)","(31.0, 48.0, 47.096774193548384)","(31.0, 50.0, 49.0)","(101.0, 830.0, 682.8571428571429)","(19.0, 26.0, 25.384615384615383)"
14-12-2022 18:52:37.309484,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.610526315789474)","(6.0, 7.2, 6.868965517241379)","(21.0, 34.0, 28.555555555555557)","(9.0, 11.0, 10.984126984126984)","(10.0, 11.0, 10.728971962616823)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.6, 6.46875)","(21.0, 34.0, 33.333333333333336)","(31.0, 48.0, 47.096774193548384)","(31.0, 50.0, 49.0)","(101.0, 820.0, 497.5)","(19.0, 26.0, 25.2)"
14-12-2022 18:52:38.916644,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.6258064516129025)","(6.0, 7.0, 6.61967213114754)","(21.0, 34.0, 28.555555555555557)","(9.0, 11.5, 10.934782608695652)","(10.0, 11.0, 10.557522123893806)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.6, 6.470769230769231)","(21.0, 36.0, 35.0)","(31.0, 48.0, 48.61538461538461)","(31.0, 50.0, 54.4)","(101.0, 820.0, 497.5)","(19.0, 26.0, 25.2)"
14-12-2022 18:52:40.602497,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.628915662650602)","(6.0, 6.8, 6.642857142857142)","(21.0, 34.0, 28.166666666666668)","(9.0, 11.5, 10.934782608695652)","(10.0, 11.0, 10.561475409836065)","(41.0, 75.0, 71.0)","(5.5, 6.6, 6.5)","(5.5, 6.6, 6.3136363636363635)","(21.0, 36.0, 35.5)","(31.0, 50.0, 48.61538461538461)","(31.0, 60.0, 54.4)","(101.0, 820.0, 497.5)","(19.0, 26.0, 25.2)"
14-12-2022 18:52:42.147034,"(16.0, 19.5, 19.091549295774648)","(5.5, 6.8, 6.515755627009646)","(6.0, 6.8, 6.691089108910891)","(21.0, 34.0, 29.625)","(9.0, 11.5, 10.975806451612904)","(10.0, 11.0, 10.51923076923077)","(41.0, 75.0, 71.66666666666667)","(5.5, 6.6, 6.507692307692308)","(5.5, 6.4, 6.300613496932516)","(21.0, 36.0, 36.57142857142857)","(31.0, 50.0, 48.714285714285715)","(31.0, 60.0, 56.0)","(101.0, 820.0, 497.5)","(19.0, 26.0, 25.310344827586206)"
14-12-2022 18:52:43.702239,"(16.0, 21.0, 19.96551724137931)","(5.5, 6.8, 6.515755627009646)","(6.0, 6.8, 6.691089108910891)","(21.0, 34.0, 30.666666666666668)","(9.0, 11.5, 10.975806451612904)","(10.0, 11.0, 10.51923076923077)","(41.0, 75.0, 71.66666666666667)","(5.5, 6.6, 6.507142857142857)","(5.5, 6.4, 6.296153846153846)","(21.0, 38.0, 34.857142857142854)","(31.0, 50.0, 48.714285714285715)","(31.0, 60.0, 56.0)","(101.0, 820.0, 610.0)","(19.0, 26.0, 25.310344827586206)"
14-12-2022 18:52:45.257181,"(16.0, 21.0, 20.157894736842106)","(5.5, 6.8, 6.515755627009646)","(6.0, 6.8, 6.6405797101449275)","(21.0, 34.0, 30.666666666666668)","(9.0, 11.5, 11.178899082568808)","(10.0, 11.0, 10.51923076923077)","(41.0, 75.0, 71.66666666666667)","(5.5, 6.6, 6.507142857142857)","(5.5, 6.4, 6.296153846153846)","(21.0, 36.0, 36.46153846153846)","(31.0, 50.0, 48.714285714285715)","(31.0, 60.0, 56.0)","(101.0, 830.0, 570.0)","(20.0, 26.0, 25.310344827586206)"
14-12-2022 18:52:46.822659,"(16.0, 21.0, 20.157894736842106)","(5.5, 6.8, 6.515755627009646)","(6.0, 6.8, 6.64931506849315)","(21.0, 34.0, 31.2)","(9.0, 11.5, 10.873417721518987)","(10.0, 11.0, 10.51923076923077)","(41.0, 75.0, 71.92307692307692)","(5.5, 6.6, 6.507142857142857)","(5.5, 6.4, 6.292592592592593)","(21.0, 38.0, 35.5)","(31.0, 50.0, 48.36363636363637)","(31.0, 60.0, 56.55555555555556)","(101.0, 830.0, 565.0)","(20.0, 26.0, 25.310344827586206)"
14-12-2022 18:52:48.353379,"(16.0, 21.0, 20.483870967741936)","(5.5, 6.4, 6.345038167938932)","(6.0, 6.8, 6.64931506849315)","(21.0, 34.0, 30.25)","(9.0, 11.0, 10.820224719101123)","(10.0, 11.0, 10.6301775147929)","(41.0, 75.0, 72.85714285714286)","(5.5, 6.6, 6.507142857142857)","(5.5, 6.4, 6.295808383233533)","(21.0, 38.0, 35.5)","(31.0, 50.0, 48.73684210526316)","(31.0, 65.0, 52.666666666666664)","(101.0, 830.0, 565.0)","(20.0, 26.0, 25.310344827586206)"
14-12-2022 18:52:49.914743,"(16.0, 21.0, 20.542857142857144)","(5.5, 6.4, 6.348571428571429)","(6.0, 6.8, 6.6625)","(21.0, 34.0, 30.842105263157894)","(9.0, 11.0, 10.829787234042554)","(10.0, 11.0, 10.756983240223464)","(41.0, 75.0, 73.63636363636364)","(5.5, 6.6, 6.51078431372549)","(5.5, 6.4, 6.301136363636364)","(21.0, 38.0, 35.77777777777778)","(31.0, 50.0, 48.857142857142854)","(31.0, 70.0, 53.578947368421055)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.35483870967742)"
14-12-2022 18:52:51.496710,"(16.0, 21.0, 20.542857142857144)","(5.5, 6.4, 6.297652582159625)","(6.0, 6.8, 6.682978723404255)","(21.0, 34.0, 31.375)","(9.0, 11.0, 10.829787234042554)","(10.0, 11.0, 10.75561797752809)","(41.0, 75.0, 73.33333333333333)","(5.5, 6.6, 6.51078431372549)","(5.5, 6.4, 6.3022471910112365)","(21.0, 38.0, 35.77777777777778)","(31.0, 50.0, 48.857142857142854)","(31.0, 70.0, 50.93333333333333)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.35483870967742)"
14-12-2022 18:52:52.989139,"(16.0, 21.0, 20.609756097560975)","(5.5, 6.4, 6.1913875598086126)","(6.0, 6.8, 6.682978723404255)","(21.0, 34.0, 31.375)","(9.0, 11.0, 10.829787234042554)","(10.0, 11.0, 10.75561797752809)","(41.0, 75.0, 73.33333333333333)","(5.5, 6.6, 6.51078431372549)","(5.5, 6.4, 6.3022471910112365)","(21.0, 38.0, 35.77777777777778)","(31.0, 50.0, 48.857142857142854)","(31.0, 70.0, 50.93333333333333)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.35483870967742)"
14-12-2022 18:52:54.424577,"(16.0, 21.0, 20.806451612903224)","(5.5, 6.4, 6.167364016736402)","(6.0, 6.8, 6.699999999999999)","(21.0, 34.0, 30.8)","(9.0, 11.0, 10.829787234042554)","(10.0, 11.0, 10.666666666666666)","(41.0, 100.0, 88.33333333333333)","(5.5, 6.6, 6.51078431372549)","(5.5, 6.4, 6.3022471910112365)","(21.0, 38.0, 36.0)","(31.0, 50.0, 48.4)","(31.0, 70.0, 56.07142857142857)","(101.0, 1000.0, 803.3333333333333)","(20.0, 26.0, 25.473684210526315)"
14-12-2022 18:52:56.095433,"(16.0, 22.0, 21.214285714285715)","(5.0, 6.2, 6.092079207920792)","(6.0, 7.0, 6.747747747747748)","(21.0, 34.0, 30.8)","(9.0, 11.0, 10.829787234042554)","(10.0, 11.0, 10.675324675324676)","(41.0, 100.0, 88.33333333333333)","(5.5, 6.6, 6.51078431372549)","(5.5, 6.4, 6.300571428571429)","(21.0, 38.0, 36.22222222222222)","(31.0, 50.0, 47.76470588235294)","(31.0, 70.0, 56.07142857142857)","(101.0, 1000.0, 803.3333333333333)","(20.0, 26.0, 25.473684210526315)"
14-12-2022 18:52:57.674216,"(16.0, 22.0, 21.214285714285715)","(5.0, 6.2, 6.069461077844311)","(6.0, 7.0, 6.76)","(21.0, 34.0, 30.8)","(9.0, 11.0, 10.820224719101123)","(10.0, 11.0, 10.752475247524753)","(41.0, 100.0, 88.33333333333333)","(5.5, 6.6, 6.51078431372549)","(5.5, 6.4, 6.336250000000001)","(21.0, 38.0, 34.588235294117645)","(31.0, 48.0, 44.888888888888886)","(31.0, 70.0, 57.8125)","(101.0, 1000.0, 803.3333333333333)","(20.0, 26.0, 25.580645161290324)"
14-12-2022 18:52:59.366600,"(16.0, 22.0, 21.214285714285715)","(5.0, 6.2, 6.069461077844311)","(6.0, 7.0, 6.76)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.820224719101123)","(10.0, 11.0, 10.728260869565217)","(41.0, 100.0, 88.33333333333333)","(5.5, 6.6, 6.545806451612903)","(5.5, 6.4, 6.310810810810811)","(21.0, 36.0, 34.588235294117645)","(31.0, 46.0, 44.888888888888886)","(31.0, 70.0, 57.8125)","(101.0, 1000.0, 803.3333333333333)","(20.0, 26.0, 25.5)"
14-12-2022 18:53:00.903440,"(16.0, 22.0, 21.214285714285715)","(5.0, 6.2, 6.076470588235294)","(6.0, 7.0, 6.76)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.711711711711711)","(10.0, 11.0, 10.871794871794872)","(41.0, 100.0, 79.0)","(5.5, 6.6, 6.628571428571428)","(5.5, 6.4, 6.327407407407407)","(26.0, 36.0, 34.588235294117645)","(31.0, 46.0, 44.888888888888886)","(31.0, 70.0, 58.529411764705884)","(101.0, 1000.0, 690.0)","(20.0, 26.0, 25.5)"
14-12-2022 18:53:02.397487,"(16.0, 22.0, 21.545454545454547)","(5.0, 6.2, 6.077073170731707)","(6.0, 7.0, 6.7470852017937215)","(21.0, 32.0, 30.125)","(9.0, 11.0, 10.601941747572816)","(10.0, 11.0, 10.641176470588235)","(41.0, 100.0, 80.0)","(5.5, 6.8, 6.628571428571428)","(5.5, 6.4, 6.281904761904762)","(26.0, 36.0, 34.45454545454545)","(31.0, 46.0, 43.25)","(31.0, 70.0, 58.529411764705884)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.580645161290324)"
14-12-2022 18:53:03.895184,"(16.0, 22.0, 21.545454545454547)","(5.0, 6.2, 6.077073170731707)","(6.0, 7.0, 6.744796380090498)","(21.0, 32.0, 30.125)","(9.0, 11.0, 10.585858585858587)","(10.0, 11.0, 10.864516129032259)","(41.0, 100.0, 85.0)","(5.5, 6.8, 6.628571428571428)","(5.5, 6.4, 6.281904761904762)","(26.0, 36.0, 32.4)","(31.0, 46.0, 43.25)","(31.0, 70.0, 59.166666666666664)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.580645161290324)"
14-12-2022 18:53:05.683997,"(16.0, 22.0, 21.615384615384617)","(5.0, 6.2, 6.081690140845071)","(6.0, 7.0, 6.752631578947368)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.596059113300493)","(10.0, 11.0, 10.86)","(41.0, 100.0, 77.5)","(5.5, 6.8, 6.637142857142857)","(5.5, 6.4, 6.290265486725664)","(26.0, 34.0, 33.111111111111114)","(31.0, 46.0, 43.411764705882355)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.54054054054054)"
14-12-2022 18:53:07.337328,"(16.0, 22.0, 21.615384615384617)","(5.0, 6.2, 6.088775510204082)","(6.0, 7.0, 6.752631578947368)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.697416974169741)","(10.0, 11.0, 10.71875)","(41.0, 100.0, 88.33333333333333)","(5.5, 6.8, 6.637142857142857)","(5.5, 6.4, 6.290265486725664)","(26.0, 34.0, 32.90909090909091)","(31.0, 46.0, 44.53333333333333)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:08.882584,"(16.0, 22.0, 21.615384615384617)","(5.0, 6.2, 6.2728)","(6.0, 7.0, 6.66242774566474)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.706563706563706)","(10.0, 11.0, 10.855291576673865)","(41.0, 100.0, 88.33333333333333)","(5.5, 6.8, 6.637142857142857)","(5.5, 6.4, 6.290265486725664)","(26.0, 34.0, 32.90909090909091)","(31.0, 46.0, 43.696969696969695)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:10.404144,"(16.0, 22.0, 21.615384615384617)","(5.0, 6.4, 6.2728)","(6.0, 7.0, 6.729281767955801)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.727598566308243)","(10.0, 11.0, 10.855291576673865)","(41.0, 100.0, 85.0)","(5.5, 6.8, 6.5317535545023695)","(5.5, 6.4, 6.291228070175439)","(26.0, 34.0, 32.94117647058823)","(31.0, 46.0, 43.696969696969695)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:12.083478,"(16.0, 22.0, 20.618181818181817)","(5.0, 6.4, 6.440127388535032)","(6.0, 6.8, 6.7746268656716415)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.742372881355932)","(10.0, 11.0, 10.694915254237289)","(41.0, 95.0, 85.0)","(5.5, 6.6, 6.4958620689655175)","(5.5, 6.4, 6.290265486725664)","(26.0, 34.0, 33.142857142857146)","(31.0, 46.0, 43.696969696969695)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:13.584071,"(16.0, 21.0, 20.537037037037038)","(5.0, 6.6, 6.441311475409837)","(6.0, 6.8, 6.7746268656716415)","(21.0, 32.0, 29.57142857142857)","(9.0, 11.0, 10.765799256505575)","(10.0, 11.0, 10.92094017094017)","(41.0, 95.0, 80.76923076923077)","(5.5, 6.6, 6.472033898305085)","(5.5, 6.4, 6.290265486725664)","(26.0, 34.0, 33.142857142857146)","(31.0, 46.0, 43.696969696969695)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:15.110837,"(16.0, 21.0, 20.537037037037038)","(5.5, 6.6, 6.441311475409837)","(6.0, 6.8, 6.7746268656716415)","(21.0, 30.0, 29.57142857142857)","(9.0, 11.0, 10.765799256505575)","(10.0, 11.0, 10.344086021505376)","(41.0, 90.0, 80.76923076923077)","(5.5, 6.6, 6.483846153846154)","(5.5, 6.4, 6.292173913043478)","(26.0, 34.0, 33.142857142857146)","(31.0, 46.0, 45.116279069767444)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:16.598541,"(16.0, 21.0, 20.537037037037038)","(5.5, 6.8, 6.652394366197183)","(6.0, 6.8, 6.743558282208589)","(21.0, 30.0, 29.57142857142857)","(9.0, 11.0, 10.783505154639176)","(10.0, 10.5, 10.344086021505376)","(41.0, 90.0, 80.45454545454545)","(5.5, 6.6, 6.482490272373541)","(5.5, 6.4, 6.292173913043478)","(26.0, 34.0, 32.94117647058823)","(31.0, 46.0, 45.116279069767444)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 690.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:18.092979,"(17.0, 21.0, 20.537037037037038)","(5.5, 6.8, 6.6421711899791225)","(6.0, 6.8, 6.743558282208589)","(21.0, 29.0, 28.714285714285715)","(9.0, 11.0, 10.770909090909091)","(10.0, 10.5, 10.375)","(41.0, 85.0, 72.27272727272727)","(5.5, 6.6, 6.482490272373541)","(5.5, 6.4, 6.260215053763441)","(26.0, 34.0, 32.94117647058823)","(31.0, 46.0, 45.116279069767444)","(31.0, 70.0, 59.73684210526316)","(101.0, 830.0, 615.0)","(20.0, 26.0, 25.514285714285712)"
14-12-2022 18:53:19.487762,"(17.0, 20.0, 19.77777777777778)","(5.5, 6.8, 6.643935926773455)","(6.0, 6.8, 6.743558282208589)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.770909090909091)","(10.0, 10.5, 10.375)","(41.0, 75.0, 68.57142857142857)","(5.5, 6.6, 6.484732824427481)","(5.5, 6.4, 6.286746987951807)","(26.0, 34.0, 33.05263157894737)","(31.0, 46.0, 45.26315789473684)","(31.0, 70.0, 59.73684210526316)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.52777777777778)"
14-12-2022 18:53:20.923637,"(17.0, 21.0, 20.1875)","(5.5, 6.8, 6.6453514739229025)","(6.0, 6.8, 6.739473684210526)","(21.0, 32.0, 29.727272727272727)","(9.0, 11.0, 10.775800711743772)","(10.0, 10.5, 10.265116279069767)","(41.0, 70.0, 90.0)","(5.5, 6.6, 6.484291187739464)","(5.5, 6.4, 6.290697674418605)","(26.0, 34.0, 33.07692307692308)","(31.0, 46.0, 45.282051282051285)","(31.0, 70.0, 60.25)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.54054054054054)"
14-12-2022 18:53:22.441081,"(17.0, 21.0, 20.21212121212121)","(5.5, 6.8, 6.568041237113402)","(6.0, 6.8, 6.723255813953488)","(21.0, 30.0, 28.81818181818182)","(9.0, 11.0, 10.746815286624203)","(10.0, 10.5, 10.251162790697675)","(41.0, 95.0, 82.85714285714286)","(5.5, 6.6, 6.484291187739464)","(5.5, 6.4, 6.245901639344263)","(26.0, 34.0, 33.07692307692308)","(31.0, 46.0, 45.282051282051285)","(31.0, 70.0, 60.25)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.54054054054054)"
14-12-2022 18:53:23.932436,"(17.0, 21.0, 20.18421052631579)","(5.5, 6.6, 6.5227272727272725)","(6.0, 6.8, 6.723255813953488)","(21.0, 29.0, 29.375)","(9.0, 11.0, 10.742671009771987)","(10.0, 10.5, 10.48229461756374)","(41.0, 90.0, 82.85714285714286)","(5.5, 6.6, 6.484291187739464)","(5.5, 6.4, 6.240677966101695)","(26.0, 34.0, 33.27272727272727)","(31.0, 46.0, 45.3)","(31.0, 70.0, 60.25)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.54054054054054)"
14-12-2022 18:53:25.786453,"(17.0, 21.0, 20.5)","(5.5, 6.6, 6.476595744680851)","(6.0, 6.8, 6.703649635036496)","(21.0, 32.0, 30.333333333333332)","(9.0, 11.0, 10.742671009771987)","(10.0, 10.5, 10.683168316831683)","(41.0, 90.0, 79.28571428571429)","(5.5, 6.6, 6.484291187739464)","(5.5, 6.4, 6.240677966101695)","(26.0, 34.0, 33.27272727272727)","(31.0, 46.0, 45.348837209302324)","(31.0, 70.0, 60.25)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.54054054054054)"
14-12-2022 18:53:27.290078,"(17.0, 21.0, 20.8)","(5.5, 6.6, 6.476595744680851)","(6.0, 6.8, 6.703649635036496)","(21.0, 32.0, 29.7)","(9.0, 11.0, 10.742671009771987)","(10.0, 11.0, 10.768627450980393)","(41.0, 85.0, 94.16666666666666)","(5.5, 6.6, 6.484291187739464)","(5.5, 6.4, 6.240677966101695)","(26.0, 34.0, 33.52)","(31.0, 46.0, 45.348837209302324)","(31.0, 70.0, 60.25)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.54054054054054)"
14-12-2022 18:53:29.147093,"(17.0, 22.0, 21.130434782608695)","(5.5, 6.4, 6.4485049833887045)","(6.0, 6.8, 6.752941176470588)","(21.0, 30.0, 29.714285714285715)","(9.0, 11.0, 10.740131578947368)","(10.0, 11.0, 10.790598290598291)","(41.0, 100.0, 95.0)","(5.5, 6.6, 6.487732342007435)","(5.5, 6.4, 6.259701492537314)","(26.0, 34.0, 32.416666666666664)","(31.0, 46.0, 45.36363636363637)","(41.0, 70.0, 60.714285714285715)","(101.0, 820.0, 615.0)","(20.0, 26.0, 25.564102564102566)"
14-12-2022 18:53:30.926578,"(17.0, 22.0, 21.625)","(5.5, 6.6, 6.4485049833887045)","(6.0, 6.8, 6.743421052631579)","(21.0, 30.0, 28.4)","(9.0, 11.0, 10.806818181818182)","(10.0, 11.0, 10.94516129032258)","(41.0, 100.0, 95.0)","(5.5, 6.6, 6.487732342007435)","(5.5, 6.4, 5.979816513761468)","(26.0, 34.0, 30.551020408163264)","(31.0, 46.0, 45.37777777777778)","(41.0, 70.0, 56.904761904761905)","(101.0, 820.0, 700.0)","(20.0, 26.0, 25.564102564102566)"
14-12-2022 18:53:32.603143,"(17.0, 22.0, 21.625)","(5.5, 6.6, 6.4485049833887045)","(6.0, 7.0, 6.813180515759312)","(21.0, 32.0, 28.666666666666668)","(9.0, 11.0, 10.806818181818182)","(10.0, 11.5, 11.019553072625698)","(41.0, 100.0, 95.0)","(5.5, 6.6, 6.487732342007435)","(5.5, 6.0, 5.9381355932203395)","(26.0, 32.0, 33.2)","(31.0, 46.0, 45.37777777777778)","(41.0, 65.0, 56.904761904761905)","(101.0, 820.0, 700.0)","(20.0, 26.0, 25.564102564102566)"
14-12-2022 18:53:34.123714,"(17.0, 22.0, 21.294117647058822)","(5.5, 6.6, 6.491943127962085)","(6.0, 7.0, 6.834517766497462)","(21.0, 30.0, 27.4375)","(9.0, 11.0, 10.812741312741313)","(10.0, 11.5, 10.875565610859729)","(41.0, 100.0, 95.0)","(5.5, 6.6, 6.487313432835821)","(5.5, 6.0, 5.9381355932203395)","(26.0, 34.0, 33.2)","(31.0, 46.0, 45.37777777777778)","(41.0, 65.0, 56.904761904761905)","(101.0, 820.0, 700.0)","(20.0, 26.0, 25.564102564102566)"
14-12-2022 18:53:35.685007,"(17.0, 22.0, 21.47826086956522)","(5.5, 6.6, 6.537724550898203)","(6.0, 7.0, 6.871361502347418)","(21.0, 29.0, 28.242424242424242)","(9.0, 11.0, 10.896396396396396)","(10.0, 11.0, 10.991758241758241)","(41.0, 100.0, 97.14285714285714)","(5.5, 6.6, 6.498996655518394)","(5.5, 6.0, 5.867441860465116)","(26.0, 34.0, 33.38461538461539)","(31.0, 46.0, 45.294117647058826)","(41.0, 65.0, 57.093023255813954)","(101.0, 820.0, 700.0)","(20.0, 26.0, 25.6046511627907)"
14-12-2022 18:53:37.252355,"(17.0, 22.0, 21.47826086956522)","(5.5, 6.6, 6.568992248062015)","(6.0, 7.0, 6.758536585365853)","(21.0, 29.0, 28.242424242424242)","(9.0, 11.0, 10.932432432432432)","(10.0, 11.0, 10.991978609625669)","(41.0, 110.0, 94.16666666666666)","(5.5, 6.6, 6.650761421319797)","(5.5, 5.9, 5.847435897435897)","(26.0, 34.0, 33.38461538461539)","(31.0, 46.0, 45.294117647058826)","(31.0, 65.0, 56.86046511627907)","(101.0, 820.0, 700.0)","(20.0, 26.0, 25.627906976744185)"
14-12-2022 18:53:38.808294,"(17.0, 22.0, 20.47826086956522)","(5.5, 6.6, 6.568992248062015)","(6.0, 6.8, 6.720710059171598)","(21.0, 29.0, 28.242424242424242)","(9.0, 11.5, 10.940677966101696)","(10.0, 11.0, 10.991978609625669)","(41.0, 100.0, 97.14285714285714)","(5.5, 6.8, 6.654054054054054)","(5.5, 5.9, 5.851764705882353)","(26.0, 34.0, 33.38461538461539)","(31.0, 46.0, 45.25)","(31.0, 65.0, 56.86046511627907)","(101.0, 820.0, 700.0)","(20.0, 26.0, 25.515151515151516)"
14-12-2022 18:53:40.431774,"(17.0, 21.0, 19.903846153846153)","(5.5, 6.6, 6.568992248062015)","(6.0, 6.8, 6.698484848484848)","(21.0, 29.0, 27.393939393939394)","(9.0, 11.5, 10.915189873417722)","(10.0, 11.0, 10.989795918367347)","(41.0, 110.0, 97.14285714285714)","(5.5, 6.8, 6.654054054054054)","(5.5, 5.9, 5.848888888888889)","(26.0, 34.0, 33.38461538461539)","(31.0, 46.0, 45.234042553191486)","(31.0, 65.0, 56.86046511627907)","(101.0, 830.0, 756.0)","(20.0, 26.0, 25.515151515151516)"
14-12-2022 18:53:42.025157,"(17.0, 20.0, 19.903846153846153)","(5.5, 6.6, 6.568992248062015)","(6.0, 6.8, 6.6992481203007515)","(21.0, 29.0, 27.393939393939394)","(9.0, 11.5, 11.070631970260223)","(10.0, 11.0, 10.989864864864865)","(41.0, 110.0, 94.61538461538461)","(6.0, 6.8, 6.654838709677419)","(5.5, 5.9, 5.848888888888889)","(26.0, 34.0, 33.69230769230769)","(31.0, 46.0, 45.45454545454545)","(41.0, 65.0, 56.86046511627907)","(101.0, 830.0, 756.0)","(20.0, 26.0, 25.428571428571427)"
14-12-2022 18:53:43.690742,"(17.0, 19.5, 19.714285714285715)","(5.5, 6.6, 6.525905292479109)","(6.0, 6.8, 6.702898550724638)","(21.0, 29.0, 28.086206896551722)","(9.0, 11.5, 11.076923076923077)","(10.0, 11.0, 10.989208633093526)","(41.0, 100.0, 94.61538461538461)","(6.0, 6.8, 6.657894736842105)","(5.5, 5.9, 5.854)","(26.0, 34.0, 33.45454545454545)","(31.0, 46.0, 45.2972972972973)","(41.0, 65.0, 57.04545454545455)","(101.0, 830.0, 756.0)","(20.0, 26.0, 25.384615384615383)"
14-12-2022 18:53:45.272424,"(17.0, 20.0, 19.647058823529413)","(5.5, 6.8, 6.518051575931232)","(6.0, 6.8, 6.733333333333333)","(21.0, 29.0, 28.10169491525424)","(9.0, 11.5, 11.081521739130435)","(10.0, 11.0, 10.987562189054726)","(41.0, 100.0, 94.61538461538461)","(6.0, 6.8, 6.700729927007299)","(5.5, 5.9, 5.856603773584906)","(26.0, 36.0, 33.492537313432834)","(31.0, 46.0, 45.13333333333333)","(41.0, 65.0, 57.22222222222222)","(101.0, 830.0, 756.0)","(20.0, 26.0, 25.428571428571427)"
