,Scenic Sky,Muscletonian,Meet Michaelangelo,Uncle Louis Nz,Lord Chancellor,Aldebaran Alissa Nz,Millys Magic
09-01-2023 13:06:02.515998,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:03.488553,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:04.516336,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:05.554747,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:06.638089,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:07.676762,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:08.765196,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:09.823816,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:10.798364,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:11.739419,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:12.656229,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:13.871985,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:14.889833,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:15.909878,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:16.911369,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:17.949851,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:18.993238,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:20.025652,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:21.009540,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:21.992573,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:23.144960,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:24.315733,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:25.420209,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:26.442848,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:27.680895,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:28.718774,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:29.734551,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:30.818851,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:31.865453,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:32.916297,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:33.956132,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:35.017484,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:35.980728,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:36.983758,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:38.044426,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:39.091074,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:40.291616,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:41.425247,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:42.493059,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:43.609225,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:44.959251,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:46.096493,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:47.206012,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:48.300022,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:49.366463,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:50.422215,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:51.622641,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:52.979957,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:54.185137,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:55.200169,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:56.241144,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:57.298828,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:58.474533,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:06:59.589437,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:00.636070,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:01.740967,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:02.925311,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:04.190873,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:05.403967,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:06.642295,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:07.751182,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:08.782961,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:09.934580,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:11.053147,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:12.114146,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:13.075544,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:14.179408,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:15.373491,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:16.640922,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:17.830643,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:19.005965,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:20.162262,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:21.262852,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:22.396968,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:23.457696,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:24.636447,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:25.617143,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:26.679735,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:27.771586,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:28.898489,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:30.066420,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:31.232151,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:32.364870,"(3.6, 5.5, 4.8)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.733333333333334)"
09-01-2023 13:07:33.473080,"(3.6, 5.5, 4.8)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:34.557654,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:35.610845,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:36.700741,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:37.691752,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:38.751437,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:39.849618,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:40.990229,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:42.152310,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:43.251804,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:44.409479,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:45.562956,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:46.686998,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:47.691961,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:48.769038,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:49.813122,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:50.870520,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:51.889062,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:52.990065,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:54.138533,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:55.283826,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:56.388075,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:57.507290,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
09-01-2023 13:07:58.637700,"(3.6, 5.5, 4.9)","(8.0, 12.5, 11.55)","(26.0, 65.0, 44.0)","(1.95, 99999, 99990)","(11.0, 19.0, 14.75)","(10.0, 99999, 99990)","(6.5, 10.0, 8.914285714285715)"
