,Straight Shot,Big Time Gift,Go Norman,Big Time Polo,Check Me Out,Big Time Brindle,Denuto,Big Time Punga
06-01-2023 14:05:21.625505,"(14.0, 22.0, 21.583333333333336)","(17.0, 25.0, 22.441860465116278)","(11.0, 14.0, 13.6)","(3.7, 5.3, 4.633333333333333)","(4.8, 6.0, 5.484848484848484)","(4.0, 5.2, 4.66)","(7.5, 10.5, 10.042307692307693)","(6.0, 8.2, 7.821052631578947)"
06-01-2023 14:05:22.737259,"(14.0, 22.0, 20.92857142857143)","(17.0, 25.0, 22.692307692307693)","(11.0, 14.0, 13.6)","(3.7, 5.3, 4.633333333333333)","(4.8, 6.0, 5.484848484848484)","(4.0, 5.2, 4.66)","(7.5, 10.5, 10.0625)","(6.0, 8.2, 7.821052631578947)"
06-01-2023 14:05:23.889216,"(14.0, 22.0, 20.92857142857143)","(17.0, 25.0, 22.692307692307693)","(11.0, 14.0, 13.6)","(3.7, 5.3, 4.633333333333333)","(4.8, 6.0, 5.484848484848484)","(4.0, 5.2, 5.0967213114754095)","(7.5, 10.5, 10.0625)","(6.0, 8.2, 7.821052631578947)"
06-01-2023 14:05:25.417131,"(14.0, 22.0, 20.92857142857143)","(17.0, 25.0, 22.692307692307693)","(11.0, 14.0, 13.6)","(3.7, 5.3, 4.883333333333333)","(4.8, 6.0, 5.695652173913043)","(4.0, 5.2, 5.081132075471698)","(7.5, 10.5, 10.0625)","(6.0, 8.2, 7.707692307692308)"
06-01-2023 14:05:26.631588,"(14.0, 22.0, 20.333333333333332)","(17.0, 25.0, 22.0)","(11.0, 14.0, 13.6)","(3.7, 5.3, 4.903703703703704)","(4.8, 6.0, 5.4)","(4.0, 5.2, 4.972727272727273)","(7.5, 10.5, 10.333333333333334)","(6.0, 8.2, 7.821052631578947)"
06-01-2023 14:05:27.889237,"(14.0, 22.0, 18.57894736842105)","(17.0, 25.0, 20.789473684210527)","(11.0, 14.0, 13.6)","(3.7, 5.2, 4.93030303030303)","(4.8, 5.9, 5.3)","(4.0, 5.2, 4.8954545454545455)","(7.5, 11.5, 10.233333333333333)","(6.0, 8.2, 7.675862068965517)"
06-01-2023 14:05:29.381932,"(14.0, 16.5, 16.107142857142858)","(17.0, 25.0, 22.0)","(11.0, 14.0, 13.6)","(3.7, 5.1, 4.93030303030303)","(4.8, 5.8, 5.3)","(4.0, 5.1, 4.86)","(7.5, 11.5, 9.913333333333334)","(6.0, 8.2, 7.573913043478261)"
06-01-2023 14:05:30.798495,"(14.0, 16.5, 16.107142857142858)","(17.0, 24.0, 20.444444444444443)","(11.0, 14.0, 13.67741935483871)","(3.7, 5.1, 4.93030303030303)","(4.8, 5.8, 5.3)","(4.0, 5.1, 4.74)","(7.5, 11.5, 9.913333333333334)","(6.0, 8.2, 7.733333333333333)"
06-01-2023 14:05:32.185456,"(14.0, 16.5, 16.166666666666668)","(17.0, 20.0, 18.387096774193548)","(11.0, 14.0, 13.6875)","(3.7, 5.1, 4.844444444444445)","(4.6, 5.8, 5.3)","(4.0, 5.1, 4.74)","(7.5, 11.5, 10.042857142857143)","(6.0, 8.0, 7.636363636363637)"
06-01-2023 14:05:33.548254,"(14.0, 16.5, 16.166666666666668)","(17.0, 20.0, 18.125)","(11.0, 14.0, 13.67741935483871)","(3.7, 5.2, 4.992207792207792)","(4.6, 5.8, 5.422950819672131)","(4.0, 5.1, 4.74)","(7.5, 11.5, 10.042857142857143)","(6.0, 8.0, 7.794871794871795)"
06-01-2023 14:05:34.816069,"(14.0, 16.5, 15.681818181818182)","(17.0, 20.0, 18.125)","(11.0, 14.0, 13.666666666666666)","(3.7, 5.2, 4.866666666666667)","(4.6, 5.6, 5.126315789473684)","(4.0, 5.1, 5.021428571428571)","(7.5, 11.5, 10.8625)","(6.0, 8.0, 7.822222222222222)"
06-01-2023 14:05:36.154366,"(14.0, 16.5, 14.75)","(17.0, 20.0, 18.37837837837838)","(11.0, 14.0, 13.666666666666666)","(3.8, 5.2, 4.985714285714286)","(4.6, 5.6, 5.126315789473684)","(4.0, 5.1, 4.835849056603774)","(7.5, 11.5, 10.214285714285714)","(6.0, 8.0, 7.466666666666667)"
06-01-2023 14:05:37.503616,"(14.0, 16.5, 14.75)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.666666666666666)","(3.8, 5.2, 5.02258064516129)","(4.6, 5.6, 5.126315789473684)","(4.0, 5.1, 4.922033898305084)","(7.5, 11.5, 10.928571428571429)","(6.0, 8.0, 7.5200000000000005)"
06-01-2023 14:05:38.846118,"(14.0, 16.5, 15.423076923076923)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 5.2, 5.014285714285714)","(4.6, 5.6, 5.126315789473684)","(4.0, 5.1, 4.953191489361702)","(7.5, 12.0, 11.185714285714285)","(6.0, 8.0, 7.630769230769231)"
06-01-2023 14:05:40.505479,"(14.0, 16.5, 15.423076923076923)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 5.1, 5.069999999999999)","(4.6, 5.6, 5.122222222222222)","(4.0, 5.1, 4.953191489361702)","(7.5, 12.5, 11.185714285714285)","(6.0, 8.0, 7.513513513513514)"
06-01-2023 14:05:42.058585,"(14.0, 16.5, 16.35)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 5.1, 4.972340425531915)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.923076923076923)","(7.5, 12.5, 11.423076923076923)","(6.0, 8.0, 7.5920000000000005)"
06-01-2023 14:05:43.387550,"(14.0, 16.5, 16.35)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 5.1, 4.827272727272727)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.935714285714286)","(7.5, 12.5, 11.46)","(6.0, 8.0, 7.5920000000000005)"
06-01-2023 14:05:44.587488,"(14.0, 16.5, 16.35)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 4.9, 4.827272727272727)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.9787878787878785)","(7.5, 12.5, 11.46)","(6.0, 8.0, 7.608695652173913)"
06-01-2023 14:05:45.835109,"(14.0, 16.5, 16.0)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 4.9, 4.866666666666667)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.9787878787878785)","(7.5, 12.5, 11.7)","(6.0, 8.0, 7.608695652173913)"
06-01-2023 14:05:47.131773,"(14.0, 17.0, 15.85)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.655172413793103)","(3.8, 4.9, 4.866666666666667)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.9787878787878785)","(7.5, 12.5, 11.45)","(6.0, 8.0, 7.608695652173913)"
06-01-2023 14:05:48.442769,"(14.0, 17.0, 16.142857142857142)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.785714285714285)","(3.8, 4.9, 4.776470588235294)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.95)","(7.5, 12.5, 11.869565217391305)","(6.0, 8.0, 7.514285714285714)"
06-01-2023 14:05:49.678016,"(14.0, 17.0, 16.571428571428573)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.785714285714285)","(3.8, 4.9, 4.776470588235294)","(4.6, 5.5, 5.21875)","(4.0, 5.1, 4.95)","(7.5, 13.0, 11.869565217391305)","(6.0, 8.0, 7.550000000000001)"
06-01-2023 14:05:50.925249,"(14.0, 16.0, 15.53125)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.785714285714285)","(3.8, 4.9, 4.776470588235294)","(4.6, 5.5, 5.280487804878049)","(4.0, 5.1, 4.95)","(7.5, 13.0, 12.176470588235293)","(6.0, 8.0, 7.550000000000001)"
06-01-2023 14:05:52.132351,"(14.0, 16.0, 15.333333333333334)","(17.0, 20.0, 18.333333333333332)","(11.0, 14.0, 13.785714285714285)","(3.8, 4.9, 4.776470588235294)","(4.6, 5.5, 5.280487804878049)","(4.0, 5.1, 4.95)","(7.5, 13.0, 12.176470588235293)","(6.0, 8.0, 7.550000000000001)"
06-01-2023 14:05:53.333606,"(14.0, 16.0, 14.578947368421053)","(17.0, 20.0, 18.55263157894737)","(11.0, 14.5, 13.337209302325581)","(3.8, 4.9, 4.58235294117647)","(4.6, 5.5, 5.416666666666667)","(4.0, 5.1, 4.95)","(7.5, 13.5, 12.923076923076923)","(6.0, 8.0, 7.550000000000001)"
06-01-2023 14:05:54.530271,"(14.0, 15.0, 14.90625)","(17.0, 19.5, 18.55263157894737)","(11.0, 14.5, 13.35)","(3.8, 4.9, 4.572727272727273)","(4.6, 5.5, 5.416666666666667)","(4.0, 5.1, 4.96875)","(7.5, 14.0, 11.833333333333334)","(6.0, 8.0, 7.571428571428572)"
06-01-2023 14:05:55.729488,"(14.0, 15.5, 15.462962962962964)","(17.0, 19.5, 18.717391304347828)","(11.0, 14.5, 13.147058823529411)","(3.8, 4.9, 4.548979591836734)","(4.6, 5.6, 5.5777777777777775)","(4.0, 5.1, 4.947368421052632)","(7.5, 14.0, 12.304347826086957)","(6.0, 8.2, 7.84)"
06-01-2023 14:05:57.012315,"(14.0, 15.5, 15.462962962962964)","(17.0, 17.5, 16.916666666666668)","(11.0, 14.5, 12.966666666666667)","(3.8, 4.9, 4.548979591836734)","(4.6, 5.6, 5.192592592592592)","(4.0, 5.1, 4.973913043478261)","(7.5, 14.0, 11.90909090909091)","(6.0, 8.2, 7.782608695652174)"
06-01-2023 14:05:58.269123,"(14.0, 16.0, 15.595238095238095)","(17.0, 19.5, 19.055555555555557)","(11.0, 14.5, 13.666666666666666)","(3.8, 4.8, 4.6125)","(4.6, 5.6, 5.355555555555555)","(4.0, 5.1, 4.970149253731343)","(7.5, 14.0, 11.90909090909091)","(6.0, 8.2, 7.782608695652174)"
06-01-2023 14:05:59.628078,"(12.0, 16.0, 15.609756097560975)","(16.0, 19.0, 18.666666666666668)","(11.0, 14.0, 13.666666666666666)","(3.8, 4.8, 4.393877551020408)","(4.6, 5.6, 5.311111111111111)","(4.0, 5.1, 4.926562499999999)","(8.0, 14.0, 11.90909090909091)","(6.0, 8.2, 7.949999999999999)"
06-01-2023 14:06:00.867663,"(12.0, 16.0, 15.619047619047619)","(16.0, 19.0, 18.666666666666668)","(11.0, 14.0, 13.666666666666666)","(3.8, 4.5, 4.373333333333334)","(4.6, 5.6, 5.352380952380952)","(4.0, 5.1, 4.915384615384616)","(8.0, 14.0, 12.1)","(6.0, 8.2, 7.96470588235294)"
06-01-2023 14:06:02.063918,"(12.0, 16.0, 15.742857142857144)","(16.0, 19.0, 18.785714285714285)","(11.0, 14.0, 13.8125)","(3.8, 4.4, 4.286138613861386)","(4.6, 5.6, 5.333333333333333)","(4.0, 5.1, 4.921276595744681)","(8.0, 14.0, 12.3375)","(6.0, 8.2, 7.709090909090909)"
06-01-2023 14:06:03.245586,"(12.0, 15.5, 15.30232558139535)","(16.0, 19.0, 18.785714285714285)","(11.0, 14.0, 13.75)","(3.8, 4.5, 4.250769230769231)","(4.6, 5.6, 5.333333333333333)","(4.0, 5.1, 4.948648648648649)","(8.0, 14.0, 12.578947368421053)","(6.0, 8.2, 7.709090909090909)"
06-01-2023 14:06:04.456648,"(12.0, 15.5, 15.339622641509434)","(16.0, 19.0, 18.785714285714285)","(11.0, 14.0, 13.90625)","(3.8, 4.5, 4.244)","(4.6, 5.6, 5.333333333333333)","(4.0, 5.1, 4.978260869565218)","(8.0, 14.0, 12.578947368421053)","(6.0, 8.2, 7.8999999999999995)"
06-01-2023 14:06:05.715408,"(12.0, 15.5, 15.336538461538462)","(16.0, 19.0, 18.785714285714285)","(11.0, 14.0, 13.90625)","(3.8, 4.5, 4.231914893617021)","(4.6, 5.6, 5.494736842105263)","(4.0, 5.1, 4.975555555555555)","(8.0, 14.0, 13.272727272727273)","(6.0, 8.2, 7.8999999999999995)"
06-01-2023 14:06:07.018113,"(12.0, 15.5, 15.397727272727273)","(16.0, 19.0, 18.642857142857142)","(11.0, 14.0, 12.153061224489797)","(3.8, 4.5, 4.304651162790697)","(4.6, 5.6, 5.359999999999999)","(4.0, 5.1, 4.975555555555555)","(8.0, 13.5, 11.681818181818182)","(6.0, 8.2, 7.8999999999999995)"
06-01-2023 14:06:08.243157,"(12.0, 15.5, 15.397727272727273)","(16.0, 19.5, 18.642857142857142)","(11.0, 12.5, 12.863636363636363)","(3.8, 4.5, 4.257692307692308)","(4.6, 5.6, 5.564444444444444)","(4.0, 5.1, 4.975555555555555)","(8.0, 13.5, 12.31578947368421)","(6.0, 8.2, 7.545454545454546)"
06-01-2023 14:06:09.483271,"(12.0, 15.5, 15.418367346938776)","(16.0, 19.5, 18.3)","(11.0, 14.5, 13.5)","(3.8, 4.5, 4.4)","(4.6, 5.6, 5.65)","(4.0, 5.1, 4.985714285714286)","(8.0, 13.5, 12.555555555555555)","(6.0, 8.2, 7.894117647058823)"
06-01-2023 14:06:10.743334,"(12.0, 15.5, 15.423076923076923)","(16.0, 19.5, 18.3)","(11.0, 14.0, 13.5)","(3.8, 4.5, 4.328125)","(4.6, 5.8, 5.554545454545455)","(4.0, 5.1, 4.985714285714286)","(8.0, 13.0, 12.833333333333334)","(6.0, 8.2, 7.894117647058823)"
06-01-2023 14:06:11.971332,"(12.0, 15.5, 15.423076923076923)","(16.0, 19.5, 19.017857142857142)","(11.0, 14.0, 13.6)","(3.8, 4.6, 4.42)","(4.6, 5.7, 5.3)","(4.0, 5.1, 5.2125)","(8.0, 13.0, 12.416666666666666)","(6.0, 8.2, 8.0)"
06-01-2023 14:06:13.207325,"(12.0, 16.5, 16.07894736842105)","(16.0, 19.5, 19.055555555555557)","(11.0, 14.0, 13.5)","(3.8, 4.5, 4.200697674418604)","(4.6, 5.7, 5.307317073170731)","(4.0, 5.4, 5.0875)","(8.0, 13.5, 13.178571428571429)","(6.0, 8.2, 8.377777777777778)"
06-01-2023 14:06:14.349075,"(12.0, 16.5, 15.833333333333334)","(16.0, 19.5, 5008.5)","(11.0, 14.5, 9998.5)","(3.8, 4.3, 9998.5)","(4.6, 5.6, 9998.5)","(4.0, 5.4, 9998.5)","(8.0, 13.5, 9998.5)","(6.0, 8.6, 9998.5)"
06-01-2023 14:06:15.489314,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:16.623684,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:17.771587,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:18.851228,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:19.919775,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:21.054490,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:22.248228,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:23.435816,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:24.693832,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
06-01-2023 14:06:26.118625,"(12.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
