,El Cordobes,Trodaire,Euro Dandy,Girello,Indifference,Magnetic Prince,Piaggio,Montjeuify
04-01-2023 13:59:22.789449,"(7.0, 8.2, 8.131219512195122)","(21.0, 29.0, 27.944444444444443)","(3.7, 4.4, 4.321158129175947)","(8.5, 9.4, 9.403960396039604)","(2.8, 3.4, 3.3708712121212123)","(6.5, 7.2, 7.017725752508361)","(16.0, 16.5, 15.912844036697248)","(81.0, 140.0, 136.25)"
04-01-2023 13:59:23.924135,"(7.0, 8.2, 8.133492822966506)","(21.0, 29.0, 28.013333333333332)","(3.7, 4.4, 4.36671388101983)","(8.5, 9.6, 9.591397849462366)","(2.8, 3.4, 3.3413157894736845)","(6.5, 7.2, 6.960655737704918)","(16.0, 16.0, 15.856589147286822)","(81.0, 140.0, 132.5)"
04-01-2023 13:59:25.081515,"(7.0, 8.4, 8.31304347826087)","(21.0, 29.0, 28.34090909090909)","(3.7, 4.4, 4.352354874041621)","(8.5, 9.6, 9.530232558139534)","(2.8, 3.35, 3.327823691460055)","(6.5, 7.0, 6.969444444444444)","(15.0, 16.0, 15.816666666666666)","(81.0, 140.0, 135.3846153846154)"
04-01-2023 13:59:26.270162,"(7.0, 8.4, 8.379310344827587)","(21.0, 29.0, 28.365853658536587)","(3.7, 4.4, 4.359944237918215)","(8.5, 9.6, 9.502970297029703)","(2.8, 3.35, 3.331476510067114)","(6.5, 7.0, 6.947155499367889)","(15.0, 16.0, 15.90495867768595)","(81.0, 140.0, 136.8421052631579)"
04-01-2023 13:59:27.439363,"(7.0, 8.6, 8.469811320754717)","(21.0, 29.0, 28.51851851851852)","(3.8, 4.4, 4.359944237918215)","(8.5, 9.6, 9.274647887323944)","(2.8, 3.35, 3.4590365448504983)","(6.5, 7.2, 6.951384615384615)","(15.0, 16.0, 15.163934426229508)","(81.0, 140.0, 136.8421052631579)"
04-01-2023 13:59:28.604871,"(7.0, 8.4, 8.281379310344827)","(21.0, 29.0, 28.546875)","(3.8, 4.3, 4.256134969325154)","(8.5, 9.6, 8.969117647058823)","(2.8, 3.5, 3.5501838235294114)","(6.5, 7.0, 6.956830601092896)","(15.0, 16.0, 14.88888888888889)","(81.0, 140.0, 136.8421052631579)"
04-01-2023 13:59:29.802476,"(7.0, 8.4, 8.300671140939597)","(21.0, 29.0, 28.770491803278688)","(3.8, 4.3, 4.256841046277666)","(8.5, 9.0, 8.957258064516129)","(2.8, 3.6, 3.6006309148264983)","(6.5, 7.0, 6.958311345646438)","(15.0, 15.0, 15.059322033898304)","(81.0, 140.0, 135.71428571428572)"
04-01-2023 13:59:30.988640,"(7.5, 8.2, 8.177127659574467)","(21.0, 30.0, 29.363636363636363)","(3.8, 4.3, 4.155133928571429)","(8.5, 9.0, 8.976612903225806)","(2.8, 3.65, 3.6617579908675797)","(6.5, 7.0, 6.939269406392694)","(15.0, 15.5, 14.703125)","(81.0, 140.0, 135.71428571428572)"
04-01-2023 13:59:32.148765,"(7.5, 8.4, 8.225)","(21.0, 30.0, 29.272727272727273)","(3.8, 4.2, 4.128014505893019)","(8.5, 9.0, 8.980952380952381)","(2.8, 3.7, 3.619968051118211)","(6.5, 7.0, 6.905747126436782)","(15.0, 15.0, 15.125)","(81.0, 140.0, 135.71428571428572)"
04-01-2023 13:59:33.238455,"(7.0, 8.4, 8.31578947368421)","(21.0, 30.0, 29.272727272727273)","(3.8, 4.2, 4.12041166380789)","(8.5, 9.0, 8.9)","(2.8, 3.65, 3.6461052631578945)","(6.5, 7.0, 6.7976978417266185)","(15.0, 15.5, 15.244525547445255)","(81.0, 140.0, 137.33333333333334)"
04-01-2023 13:59:34.300810,"(7.0, 8.4, 8.39313725490196)","(21.0, 32.0, 30.2)","(3.8, 4.2, 4.1194444444444445)","(8.5, 9.0, 8.86466165413534)","(2.8, 3.65, 3.6451187335092348)","(6.5, 6.8, 6.791549295774647)","(15.0, 15.5, 15.239285714285714)","(81.0, 140.0, 137.33333333333334)"
04-01-2023 13:59:35.379128,"(7.0, 8.4, 8.390338164251208)","(21.0, 32.0, 30.181818181818183)","(3.8, 4.2, 4.0795900178253115)","(8.5, 9.0, 8.80888888888889)","(2.8, 3.65, 3.7218787158145066)","(6.5, 6.8, 6.779999999999999)","(15.0, 15.5, 15.349173553719009)","(81.0, 140.0, 137.33333333333334)"
04-01-2023 13:59:36.464970,"(7.0, 8.4, 8.373568281938326)","(21.0, 32.0, 30.63917525773196)","(3.7, 4.1, 4.076194539249147)","(8.0, 9.0, 8.75925925925926)","(2.8, 3.75, 3.721794871794872)","(6.0, 6.8, 6.967021276595744)","(15.0, 15.5, 15.349173553719009)","(81.0, 140.0, 137.33333333333334)"
04-01-2023 13:59:37.574468,"(7.0, 8.4, 8.335849056603774)","(21.0, 32.0, 31.03333333333333)","(3.7, 4.1, 3.8881147540983605)","(8.0, 8.8, 8.783419689119171)","(2.8, 3.75, 3.7393939393939393)","(6.0, 7.0, 7.260824742268041)","(15.0, 15.5, 15.3559670781893)","(81.0, 140.0, 137.33333333333334)"
04-01-2023 13:59:38.692011,"(7.0, 8.4, 8.357512953367875)","(21.0, 32.0, 30.964285714285715)","(3.7, 3.9, 3.8767241379310344)","(8.0, 8.8, 8.823076923076924)","(2.8, 3.75, 3.743972602739726)","(6.0, 7.4, 7.271475409836066)","(15.0, 15.5, 15.654761904761905)","(81.0, 140.0, 140.52631578947367)"
04-01-2023 13:59:39.879942,"(7.0, 8.6, 8.432820512820513)","(21.0, 32.0, 31.041095890410958)","(3.7, 3.9, 3.8259493670886076)","(8.0, 9.0, 8.814117647058824)","(2.8, 3.75, 3.7070175438596493)","(6.0, 7.4, 7.150381679389313)","(15.0, 16.0, 16.139423076923077)","(81.0, 150.0, 141.62790697674419)"
04-01-2023 13:59:41.013825,"(7.0, 8.6, 8.456387665198237)","(21.0, 32.0, 31.058823529411764)","(3.7, 3.85, 3.824798387096774)","(8.0, 9.0, 8.815315315315315)","(2.8, 3.75, 3.7065972222222223)","(6.0, 7.2, 7.146502057613169)","(15.0, 16.5, 16.265625)","(81.0, 150.0, 141.62790697674419)"
04-01-2023 13:59:42.162683,"(7.0, 8.6, 8.456387665198237)","(21.0, 32.0, 31.83050847457627)","(3.7, 3.85, 3.850721649484536)","(8.0, 9.0, 8.818750000000001)","(2.8, 3.75, 3.6605714285714286)","(6.0, 7.2, 7.144129554655871)","(15.0, 16.5, 17.0979381443299)","(81.0, 150.0, 141.8421052631579)"
04-01-2023 13:59:43.338968,"(7.0, 8.6, 8.377507598784193)","(21.0, 32.0, 31.565217391304348)","(3.7, 3.9, 3.8642215568862275)","(8.0, 9.0, 8.818750000000001)","(2.8, 3.7, 3.6605714285714286)","(6.0, 7.2, 7.144129554655871)","(15.0, 17.5, 17.084269662921347)","(81.0, 150.0, 135.2173913043478)"
04-01-2023 13:59:44.437843,"(7.0, 8.6, 8.375438596491227)","(21.0, 32.0, 31.615384615384617)","(3.7, 3.9, 3.8695121951219513)","(8.0, 9.0, 8.830252100840337)","(2.8, 3.7, 3.636146971201589)","(6.0, 7.2, 7.136697247706422)","(15.0, 17.5, 17.084269662921347)","(81.0, 150.0, 135.2173913043478)"
04-01-2023 13:59:45.541490,"(7.0, 8.6, 8.422564102564102)","(21.0, 32.0, 31.615384615384617)","(3.7, 3.9, 3.8383658969804615)","(8.0, 9.0, 8.856250000000001)","(2.8, 3.7, 3.634702702702703)","(6.0, 7.2, 7.15)","(15.0, 17.5, 17.084269662921347)","(81.0, 150.0, 136.12244897959184)"
04-01-2023 13:59:46.610146,"(7.0, 8.6, 8.448245614035088)","(21.0, 32.0, 31.35483870967742)","(3.6, 3.9, 3.8629504504504504)","(8.0, 9.0, 8.889795918367348)","(2.8, 3.65, 3.6131223628691984)","(6.0, 7.2, 7.118421052631579)","(15.0, 17.5, 17.140495867768596)","(81.0, 150.0, 136.0)"
04-01-2023 13:59:47.699358,"(7.0, 8.6, 8.436571428571428)","(21.0, 32.0, 31.325842696629213)","(3.6, 3.9, 3.8626398210290827)","(8.0, 9.0, 8.83404255319149)","(2.8, 3.7, 3.6502561183836084)","(6.0, 7.2, 7.118421052631579)","(15.0, 17.5, 17.140495867768596)","(81.0, 150.0, 128.66666666666666)"
04-01-2023 13:59:48.820615,"(7.0, 8.6, 8.469158878504674)","(21.0, 32.0, 31.375)","(3.6, 3.9, 3.8732062780269056)","(8.0, 9.0, 8.931683168316832)","(2.8, 3.65, 3.644821264894592)","(6.0, 7.2, 7.1329376854599404)","(14.0, 17.5, 17.23228346456693)","(81.0, 130.0, 126.81818181818181)"
04-01-2023 13:59:49.955067,"(7.0, 8.6, 8.506666666666666)","(21.0, 32.0, 31.423076923076923)","(3.6, 3.85, 3.8101415094339623)","(8.0, 9.0, 8.96625)","(2.8, 3.65, 3.643875)","(6.0, 7.2, 7.16113074204947)","(14.0, 17.5, 17.286184210526315)","(81.0, 130.0, 129.0)"
04-01-2023 13:59:51.103810,"(7.0, 8.8, 8.68122866894198)","(21.0, 32.0, 31.51219512195122)","(3.6, 3.85, 3.81)","(8.0, 9.0, 8.974528301886792)","(2.8, 3.65, 3.660345655304849)","(6.0, 7.2, 7.1758771929824565)","(14.0, 17.5, 17.30421686746988)","(81.0, 130.0, 129.0)"
04-01-2023 13:59:52.255505,"(7.0, 8.8, 8.716955017301038)","(21.0, 32.0, 31.73611111111111)","(3.6, 3.8, 3.7866563227307988)","(8.0, 9.0, 8.974528301886792)","(2.8, 3.7, 3.6435941828254848)","(6.0, 7.2, 7.179704797047971)","(14.0, 17.5, 17.319444444444443)","(81.0, 130.0, 129.16666666666666)"
04-01-2023 13:59:53.462677,"(7.0, 8.8, 8.723432343234323)","(21.0, 32.0, 31.68354430379747)","(3.6, 3.8, 3.7839019189765457)","(8.0, 9.0, 8.974603174603175)","(2.8, 3.65, 3.6498222222222223)","(6.0, 7.2, 7.179883945841393)","(14.0, 17.5, 17.33502538071066)","(81.0, 130.0, 129.1304347826087)"
04-01-2023 13:59:54.671289,"(7.0, 8.8, 8.733923303834809)","(21.0, 32.0, 31.71264367816092)","(3.6, 3.8, 3.7879527559055117)","(8.0, 9.0, 8.999103139013453)","(2.8, 3.65, 3.6376200640341514)","(6.0, 7.2, 7.179241516966068)","(14.0, 17.5, 17.924)","(81.0, 130.0, 128.8)"
04-01-2023 13:59:55.852258,"(7.0, 8.8, 8.733923303834809)","(21.0, 32.0, 31.742690058479532)","(3.6, 3.8, 3.7889999999999997)","(8.0, 9.0, 8.9991452991453)","(2.8, 3.65, 3.638192267502612)","(6.0, 7.2, 7.170973451327434)","(14.0, 18.0, 17.988188976377952)","(81.0, 130.0, 140.51282051282053)"
04-01-2023 13:59:56.981883,"(7.0, 8.8, 8.737127371273713)","(21.0, 32.0, 31.752808988764045)","(3.6, 3.8, 3.765762273901809)","(8.0, 9.0, 8.963716814159293)","(2.8, 3.65, 3.6403846153846153)","(6.0, 7.2, 7.189279112754159)","(14.0, 18.0, 18.161290322580644)","(81.0, 150.0, 130.43478260869566)"
04-01-2023 13:59:58.104180,"(7.0, 8.8, 8.740966921119593)","(21.0, 32.0, 31.719298245614034)","(3.6, 3.85, 3.8078811369509045)","(8.0, 9.0, 8.963716814159293)","(2.8, 3.65, 3.6399321266968325)","(6.0, 7.2, 7.1692307692307695)","(14.0, 18.5, 18.161290322580644)","(81.0, 150.0, 130.43478260869566)"
04-01-2023 13:59:59.193790,"(7.0, 8.8, 8.724539877300614)","(21.0, 32.0, 31.7125748502994)","(3.6, 3.85, 3.8170588235294116)","(8.0, 9.2, 9.015282392026577)","(2.8, 3.65, 3.638560411311054)","(6.0, 7.2, 7.155185185185186)","(14.0, 18.5, 18.22072072072072)","(81.0, 150.0, 130.43478260869566)"
04-01-2023 14:00:00.255610,"(7.0, 8.8, 8.706590257879656)","(21.0, 32.0, 31.714285714285715)","(3.6, 3.85, 3.8186335403726708)","(8.0, 9.2, 9.015282392026577)","(2.8, 3.65, 3.638560411311054)","(6.0, 7.2, 7.147276688453159)","(14.0, 18.5, 18.183673469387756)","(81.0, 150.0, 132.0)"
04-01-2023 14:00:01.448511,"(7.0, 8.8, 8.689489489489489)","(21.0, 32.0, 32.71844660194175)","(3.6, 3.85, 3.853391959798995)","(8.0, 9.2, 8.878518518518518)","(3.0, 3.6, 3.5696886446886444)","(6.0, 7.2, 7.146491228070175)","(14.0, 18.5, 18.527397260273972)","(81.0, 150.0, 132.73972602739727)"
04-01-2023 14:00:02.535907,"(7.0, 8.8, 8.682165605095541)","(21.0, 34.0, 33.359223300970875)","(3.6, 3.9, 3.853391959798995)","(8.0, 9.0, 8.878518518518518)","(3.0, 3.6, 3.585909090909091)","(6.0, 7.2, 7.146456692913386)","(14.0, 19.0, 18.20967741935484)","(81.0, 150.0, 132.73972602739727)"
04-01-2023 14:00:03.668045,"(7.0, 8.8, 8.661379310344827)","(21.0, 34.0, 33.166666666666664)","(3.6, 3.9, 3.7727941176470585)","(8.0, 9.0, 8.877922077922078)","(3.0, 3.6, 3.5861976847729298)","(6.0, 7.2, 7.146456692913386)","(14.0, 18.5, 18.419354838709676)","(81.0, 150.0, 128.1578947368421)"
04-01-2023 14:00:04.847224,"(7.0, 8.8, 8.677456647398843)","(21.0, 34.0, 33.0188679245283)","(3.6, 3.8, 3.7983922829581993)","(8.0, 9.0, 8.8995670995671)","(3.0, 3.6, 3.597808988764045)","(6.0, 7.2, 7.151658767772512)","(14.0, 18.5, 18.310606060606062)","(81.0, 130.0, 128.57142857142858)"
04-01-2023 14:00:06.003140,"(7.0, 8.8, 8.693142857142858)","(21.0, 34.0, 33.08771929824562)","(3.6, 3.8, 3.7983922829581993)","(8.0, 9.0, 8.898245614035089)","(3.0, 3.6, 3.591641490433031)","(6.0, 7.2, 7.15072463768116)","(14.0, 18.5, 18.35514018691589)","(81.0, 130.0, 128.57142857142858)"
04-01-2023 14:00:07.154821,"(7.0, 8.8, 8.707857142857144)","(21.0, 34.0, 33.149253731343286)","(3.6, 3.85, 3.8206756756756755)","(8.0, 9.0, 8.917142857142858)","(3.0, 3.6, 3.567511520737327)","(6.0, 7.2, 7.1604301075268815)","(14.0, 19.0, 18.470588235294116)","(81.0, 130.0, 128.71794871794873)"
04-01-2023 14:00:08.344025,"(7.5, 8.8, 8.723123123123123)","(21.0, 34.0, 33.10791366906475)","(3.5, 3.85, 3.8298309178743963)","(8.0, 9.0, 8.92734375)","(3.0, 3.6, 3.561657559198543)","(6.0, 7.2, 7.161968680089486)","(15.0, 19.0, 18.59931506849315)","(81.0, 130.0, 127.22222222222223)"
04-01-2023 14:00:09.520686,"(7.5, 8.8, 8.719242902208203)","(21.0, 34.0, 33.10791366906475)","(3.5, 3.85, 3.8382217090069286)","(8.0, 9.0, 9.073548387096775)","(3.0, 3.6, 3.5290945406125167)","(6.0, 7.2, 7.1607929515418505)","(15.0, 19.0, 18.387323943661972)","(81.0, 130.0, 127.6470588235294)"
04-01-2023 14:00:10.790698,"(7.5, 8.8, 8.721951219512196)","(21.0, 34.0, 33.11888111888112)","(3.5, 3.85, 3.812562814070352)","(8.0, 9.2, 9.113978494623655)","(3.0, 3.55, 3.5588961038961036)","(6.0, 7.2, 7.160706401766005)","(15.0, 18.5, 18.336734693877553)","(81.0, 130.0, 127.07317073170732)"
04-01-2023 14:00:12.029302,"(7.5, 8.8, 8.721951219512196)","(21.0, 34.0, 33.27160493827161)","(3.5, 3.85, 3.790818363273453)","(8.0, 9.2, 9.113978494623655)","(3.0, 3.6, 3.559319727891156)","(6.0, 7.2, 7.160706401766005)","(15.0, 18.5, 18.37878787878788)","(81.0, 130.0, 126.5909090909091)"
04-01-2023 14:00:13.247639,"(7.5, 8.8, 8.727065527065527)","(21.0, 34.0, 33.32934131736527)","(3.5, 3.8, 3.745176848874598)","(8.0, 9.2, 9.15151515151515)","(3.0, 3.6, 3.570704057279236)","(6.0, 7.2, 7.165234375)","(15.0, 18.5, 18.437007874015748)","(81.0, 130.0, 127.14285714285714)"
04-01-2023 14:00:14.498903,"(7.5, 8.8, 8.720802005012532)","(21.0, 34.0, 33.32934131736527)","(3.5, 3.75, 3.740667678300455)","(8.0, 9.2, 9.088188976377953)","(3.0, 3.6, 3.6056299212598426)","(6.0, 7.2, 7.174164810690423)","(15.0, 18.5, 18.437007874015748)","(81.0, 130.0, 127.14285714285714)"
04-01-2023 14:00:15.709533,"(7.5, 8.8, 8.720802005012532)","(21.0, 34.0, 33.32934131736527)","(3.5, 3.75, 3.7395579268292685)","(8.0, 9.2, 9.251674641148325)","(3.0, 3.65, 3.526146788990826)","(6.0, 7.2, 7.290155440414508)","(15.0, 18.5, 18.086038961038962)","(81.0, 130.0, 129.6551724137931)"
04-01-2023 14:00:16.842195,"(7.5, 8.8, 8.778798586572439)","(21.0, 34.0, 33.51020408163265)","(3.5, 3.75, 3.7260280842527584)","(8.0, 9.4, 9.26161616161616)","(3.0, 3.55, 3.4865535248041777)","(6.0, 7.4, 7.358404558404558)","(15.0, 18.5, 17.981927710843372)","(81.0, 130.0, 135.55555555555554)"
04-01-2023 14:00:17.948739,"(7.5, 9.0, 8.858)","(21.0, 34.0, 33.51677852348993)","(3.5, 3.8, 3.753727008712488)","(8.0, 9.4, 9.26161616161616)","(3.0, 3.5, 3.5117339312406575)","(6.0, 7.4, 7.315853658536586)","(15.0, 18.0, 17.97)","(81.0, 140.0, 135.55555555555554)"
04-01-2023 14:00:19.075524,"(7.5, 9.0, 8.861688311688312)","(21.0, 34.0, 33.46583850931677)","(3.5, 3.8, 3.7642011834319526)","(8.0, 9.4, 9.217333333333332)","(3.0, 3.55, 3.509138533178114)","(6.0, 7.4, 7.308609271523179)","(15.0, 18.0, 17.84269662921348)","(81.0, 140.0, 135.55555555555554)"
04-01-2023 14:00:20.213560,"(7.5, 9.0, 8.85940594059406)","(21.0, 34.0, 33.44871794871795)","(3.5, 3.75, 3.7417733089579523)","(8.0, 9.4, 9.240697674418604)","(3.0, 3.55, 3.429920477137177)","(6.0, 7.4, 7.310574018126888)","(15.0, 18.0, 18.181818181818183)","(81.0, 140.0, 135.55555555555554)"
04-01-2023 14:00:21.346234,"(7.5, 9.0, 8.885393258426967)","(21.0, 34.0, 33.43790849673203)","(3.5, 3.85, 3.8174193548387096)","(8.0, 9.4, 9.283597883597883)","(3.0, 3.5, 3.4206093189964157)","(6.0, 7.4, 7.31614730878187)","(15.0, 18.5, 18.177083333333332)","(81.0, 140.0, 135.78947368421052)"
04-01-2023 14:00:22.440699,"(7.5, 8.8, 8.74108527131783)","(21.0, 34.0, 33.44871794871795)","(3.5, 3.9, 3.837152209492635)","(8.0, 9.4, 9.272477064220183)","(3.0, 3.45, 3.439533898305085)","(6.0, 7.4, 7.321485411140584)","(15.0, 18.5, 18.26851851851852)","(81.0, 140.0, 136.21621621621622)"
04-01-2023 14:00:23.662756,"(7.5, 8.8, 8.746153846153847)","(21.0, 34.0, 33.46583850931677)","(3.5, 3.9, 3.7989296636085625)","(8.0, 9.4, 9.294230769230769)","(3.0, 3.45, 3.45627990430622)","(6.0, 7.4, 7.327804878048781)","(15.0, 18.5, 18.26851851851852)","(81.0, 140.0, 138.33333333333334)"
04-01-2023 14:00:24.898524,"(7.5, 8.8, 8.73846153846154)","(21.0, 34.0, 33.46583850931677)","(3.5, 3.8, 3.799673202614379)","(8.0, 9.4, 9.311214953271028)","(3.0, 3.5, 3.4520486555697825)","(6.0, 7.4, 7.359782608695652)","(15.0, 18.5, 18.282608695652176)","(81.0, 140.0, 135.2)"
04-01-2023 14:00:26.125946,"(7.5, 8.6, 8.576027397260274)","(21.0, 34.0, 33.52147239263804)","(3.5, 3.8, 3.794331983805668)","(8.0, 9.4, 9.317796610169491)","(3.0, 3.5, 3.455709711846318)","(6.0, 7.4, 7.392084432717678)","(15.0, 18.5, 18.40277777777778)","(81.0, 150.0, 135.0)"
04-01-2023 14:00:27.377910,"(7.5, 8.6, 8.4)","(21.0, 38.0, 36.5360824742268)","(3.5, 3.85, 3.8156462585034014)","(8.0, 9.4, 9.316017316017316)","(3.0, 3.5, 3.455715811965812)","(6.0, 7.4, 7.392084432717678)","(15.0, 18.5, 18.495726495726498)","(81.0, 150.0, 123.11475409836065)"
04-01-2023 14:00:28.660385,"(7.5, 8.4, 8.25607476635514)","(21.0, 38.0, 36.743362831858406)","(3.5, 3.85, 3.7868940754039495)","(8.0, 9.4, 9.334013605442177)","(3.0, 3.5, 3.4604037267080745)","(6.0, 7.4, 7.465116279069767)","(15.0, 19.0, 18.55625)","(81.0, 150.0, 124.375)"
04-01-2023 14:00:29.938095,"(7.5, 8.4, 8.323308270676693)","(21.0, 38.0, 36.647619047619045)","(3.5, 3.8, 3.7920731707317072)","(8.0, 9.4, 9.337373737373737)","(3.0, 3.5, 3.459382064807837)","(6.0, 7.6, 7.452307692307692)","(15.0, 19.0, 18.5625)","(81.0, 150.0, 127.03703703703704)"
04-01-2023 14:00:31.216116,"(7.5, 8.4, 8.426206896551724)","(21.0, 38.0, 36.74576271186441)","(3.5, 3.8, 3.6741450777202074)","(8.0, 9.4, 9.557009345794393)","(3.0, 3.5, 3.4564827586206897)","(6.0, 7.6, 7.481138790035588)","(15.0, 19.0, 18.662337662337663)","(81.0, 150.0, 133.33333333333334)"
04-01-2023 14:00:32.500836,"(7.5, 8.6, 8.472727272727273)","(21.0, 38.0, 36.771929824561404)","(3.5, 3.7, 3.651117318435754)","(8.0, 9.6, 9.583908045977012)","(3.0, 3.5, 3.4550235478806908)","(6.0, 7.6, 7.439272727272727)","(15.0, 19.0, 18.135135135135137)","(81.0, 140.0, 135.55555555555554)"
04-01-2023 14:00:33.727677,"(7.5, 8.6, 8.526011560693641)","(21.0, 38.0, 37.054794520547944)","(3.5, 3.7, 3.661243611584327)","(8.0, 9.6, 9.534615384615385)","(3.0, 3.5, 3.459503491078355)","(6.0, 7.6, 7.477233429394813)","(15.0, 19.0, 17.75)","(81.0, 140.0, 133.52941176470588)"
04-01-2023 14:00:34.895980,"(7.5, 8.6, 8.542857142857143)","(21.0, 38.0, 37.054794520547944)","(3.5, 3.7, 3.661243611584327)","(8.0, 9.8, 9.731386861313869)","(3.0, 3.5, 3.4385714285714286)","(6.0, 7.6, 7.508847184986595)","(15.0, 18.0, 17.839622641509433)","(81.0, 150.0, 134.44444444444446)"
04-01-2023 14:00:36.111408,"(7.5, 8.6, 8.593506493506494)","(21.0, 38.0, 37.12258064516129)","(3.5, 3.7, 3.6275488069414314)","(8.0, 9.8, 9.724444444444444)","(3.0, 3.45, 3.441666666666667)","(6.0, 7.6, 7.707777777777777)","(15.0, 18.5, 17.87162162162162)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:37.287057,"(7.5, 8.8, 8.66938775510204)","(21.0, 38.0, 37.12258064516129)","(3.5, 3.65, 3.611618444846293)","(8.0, 9.8, 9.716564417177914)","(3.0, 3.45, 3.4790362642821657)","(6.0, 7.8, 7.758083832335329)","(15.0, 18.0, 17.87162162162162)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:38.480599,"(7.5, 8.8, 8.638554216867469)","(21.0, 38.0, 37.093333333333334)","(3.5, 3.65, 3.602614015572859)","(8.0, 9.8, 9.727777777777778)","(3.0, 3.5, 3.4665876777251188)","(6.5, 7.8, 7.761963190184049)","(15.0, 18.0, 17.875)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:39.656692,"(7.5, 8.6, 8.500460829493088)","(21.0, 38.0, 37.093333333333334)","(3.5, 3.65, 3.600776914539401)","(8.0, 9.8, 9.699280575539568)","(3.0, 3.5, 3.473460410557185)","(6.5, 7.8, 7.783333333333333)","(15.0, 18.0, 17.879746835443036)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:40.846147,"(7.5, 8.6, 8.553293413173652)","(21.0, 38.0, 37.22522522522522)","(3.5, 3.65, 3.6019417475728157)","(8.0, 9.8, 9.794)","(3.0, 3.5, 3.4680625000000003)","(6.5, 7.8, 7.783783783783783)","(15.0, 18.0, 17.879746835443036)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:42.117223,"(7.5, 8.6, 8.471111111111112)","(21.0, 38.0, 37.258620689655174)","(3.5, 3.65, 3.594741379310345)","(8.0, 9.8, 9.80374531835206)","(3.0, 3.5, 3.4788546255506607)","(6.5, 7.8, 7.786666666666666)","(15.0, 18.0, 17.895604395604394)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:43.450414,"(7.5, 8.6, 8.522274881516587)","(21.0, 38.0, 37.258620689655174)","(3.5, 3.6, 3.5646239554317547)","(8.0, 10.0, 9.871921182266009)","(3.0, 3.5, 3.4780748663101604)","(6.5, 7.8, 7.9175879396984925)","(15.0, 18.0, 18.046153846153846)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:44.759995,"(7.5, 8.6, 8.522274881516587)","(26.0, 38.0, 37.27731092436975)","(3.5, 3.6, 3.554534746760895)","(8.0, 10.0, 9.773493975903616)","(3.0, 3.5, 3.473917995444191)","(6.5, 8.0, 7.9581395348837205)","(15.0, 18.5, 18.0375)","(81.0, 150.0, 140.35714285714286)"
04-01-2023 14:00:46.049576,"(7.5, 8.6, 8.60888888888889)","(26.0, 38.0, 37.19626168224299)","(3.5, 3.6, 3.5403663500678424)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.5, 3.463156660412758)","(6.5, 8.0, 7.982509505703422)","(15.0, 18.5, 18.182795698924732)","(81.0, 150.0, 137.82608695652175)"
04-01-2023 14:00:47.406296,"(7.5, 8.8, 8.599111111111112)","(26.0, 38.0, 37.19626168224299)","(3.5, 3.55, 3.52625)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.5, 3.457664437012263)","(6.5, 8.0, 7.982509505703422)","(15.0, 18.5, 18.130769230769232)","(91.0, 150.0, 137.82608695652175)"
04-01-2023 14:00:48.613126,"(7.5, 8.8, 8.599111111111112)","(26.0, 38.0, 37.292929292929294)","(3.5, 3.55, 3.534188034188034)","(8.0, 9.8, 9.780952380952382)","(3.0, 3.5, 3.4402677651905256)","(6.5, 8.0, 8.102985074626865)","(15.0, 18.5, 18.18831168831169)","(91.0, 150.0, 138.33333333333334)"
04-01-2023 14:00:49.783118,"(7.5, 8.8, 8.554639175257732)","(26.0, 38.0, 36.903225806451616)","(3.5, 3.55, 3.5436141304347823)","(8.0, 9.8, 9.990123456790123)","(3.0, 3.45, 3.4481220657277)","(6.5, 8.2, 8.171014492753622)","(15.0, 18.5, 18.22)","(91.0, 150.0, 141.1764705882353)"
04-01-2023 14:00:51.025054,"(7.5, 8.4, 8.30843373493976)","(26.0, 38.0, 37.160493827160494)","(3.4, 3.55, 3.5436141304347823)","(8.0, 10.0, 9.990123456790123)","(3.0, 3.45, 3.4481220657277)","(6.5, 8.2, 8.171014492753622)","(15.0, 18.5, 18.22)","(91.0, 150.0, 141.1764705882353)"
04-01-2023 14:00:52.185149,"(7.5, 8.4, 8.284558823529412)","(26.0, 38.0, 37.139240506329116)","(3.4, 3.55, 3.528314606741573)","(8.0, 10.5, 10.093023255813954)","(3.0, 3.45, 3.4327083333333333)","(6.5, 8.2, 8.183177570093457)","(15.0, 18.5, 18.192307692307693)","(91.0, 150.0, 142.14285714285714)"
04-01-2023 14:00:53.321432,"(7.5, 8.4, 8.283333333333333)","(26.0, 38.0, 37.139240506329116)","(3.4, 3.55, 3.515578512396694)","(8.0, 10.5, 10.15159574468085)","(3.0, 3.45, 3.4401763224181363)","(6.5, 8.2, 8.185123966942148)","(15.0, 18.5, 17.683333333333334)","(91.0, 150.0, 142.14285714285714)"
