,Perfect Tyrant,Freddy Vegas,Break And Enter,Cracking Force,Black Nettle,Rebel Prince,Wild Mister,High Times
14-12-2022 12:12:41.971569,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 16.0)","(19.0, 110.0, 54.66666666666667)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 130.0)","(61.0, 550.0, 302.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:43.402281,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 16.0)","(19.0, 110.0, 54.66666666666667)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 130.0)","(61.0, 550.0, 302.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:45.016196,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 16.0)","(19.0, 110.0, 54.66666666666667)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 130.0)","(61.0, 550.0, 302.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:46.386385,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 16.0)","(19.0, 110.0, 54.66666666666667)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 130.0)","(61.0, 550.0, 302.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:47.747912,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 16.0)","(19.0, 110.0, 54.66666666666667)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 130.0)","(61.0, 550.0, 302.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:49.190221,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 54.66666666666667)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 83.0)","(61.0, 550.0, 302.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:51.189687,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:53.114829,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:54.564526,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:55.968449,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:57.352709,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:12:58.694371,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:00.111389,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:01.416521,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:02.737187,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:04.077794,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 42.5)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:05.520274,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:06.970867,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:08.391682,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:09.739210,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:11.104301,"(1.6, 2.62, 1.6887999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:12.298146,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.13125)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:13.580083,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 4.685)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:14.924128,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:16.159754,"(1.6, 2.62, 1.7488888888888887)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 34.16666666666667)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:17.423879,"(1.6, 2.58, 1.8058823529411765)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:19.030274,"(1.6, 2.58, 1.712)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:20.350358,"(1.6, 2.58, 1.712)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:21.638095,"(1.6, 2.58, 1.8058823529411765)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:22.932089,"(1.6, 2.58, 1.8058823529411765)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:24.120692,"(1.6, 2.58, 1.8058823529411765)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 147.5)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:25.270762,"(1.6, 2.62, 1.6749999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 60.0, 36.388888888888886)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:26.449580,"(1.6, 2.62, 1.7469999999999999)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:27.658730,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:28.896479,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:30.190937,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:31.350848,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:32.495128,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:33.622899,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:34.779344,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:35.976438,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:37.187566,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:38.380565,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:39.673575,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:40.878466,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:42.330609,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:43.779785,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:45.244288,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:47.119878,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:48.387340,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:49.798472,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:50.922085,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:52.049733,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:53.162213,"(1.6, 2.6, 1.8094117647058823)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:54.236074,"(1.6, 2.6, 1.7133333333333332)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:55.363556,"(1.6, 2.6, 1.7390625)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 47.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:56.879285,"(1.6, 2.58, 1.9176)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:13:58.819221,"(1.6, 2.58, 1.96)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:00.073228,"(1.6, 2.56, 1.96)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:01.376016,"(1.6, 2.56, 1.96)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:02.765613,"(1.6, 2.56, 1.96)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:03.953767,"(1.6, 2.56, 1.96)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:05.156080,"(1.6, 2.56, 1.96)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.2375)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:06.333912,"(1.6, 2.52, 2.4125)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:07.523759,"(1.6, 2.52, 2.262)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.861290322580645)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.925)"
14-12-2022 12:14:08.706536,"(1.6, 2.52, 2.262)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.379166666666666)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.783333333333333)"
14-12-2022 12:14:09.773025,"(1.6, 2.52, 2.262)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.379166666666666)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.68)"
14-12-2022 12:14:10.928881,"(1.6, 2.52, 2.262)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.67037037037037)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 8.68)"
14-12-2022 12:14:11.991074,"(1.6, 2.52, 2.262)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.67037037037037)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.4, 7.699999999999999)"
14-12-2022 12:14:12.963729,"(1.6, 2.52, 2.262)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.67037037037037)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:13.967814,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.520833333333334)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:14.960060,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.520833333333334)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:15.973783,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.520833333333334)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:17.144356,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.520833333333334)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.699999999999999)"
14-12-2022 12:14:18.211458,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.520833333333334)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.699999999999999)"
14-12-2022 12:14:19.259991,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.520833333333334)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.699999999999999)"
14-12-2022 12:14:20.305154,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 80.0)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.195)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:21.345535,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 77.6923076923077)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.195)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:22.310350,"(1.6, 2.5, 1.8279999999999998)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 32.5)","(3.9, 8.0, 5.195)","(31.0, 230.0, 132.0)","(61.0, 550.0, 467.5)","(5.5, 9.6, 7.955555555555556)"
14-12-2022 12:14:23.334569,"(1.6, 2.2, 1.849)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 40.0)","(3.9, 8.0, 5.6625)","(31.0, 230.0, 160.0)","(61.0, 550.0, 505.0)","(5.5, 9.6, 7.75)"
14-12-2022 12:14:24.392504,"(1.6, 2.18, 1.8056)","(10.0, 20.0, 15.5)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 40.0)","(3.9, 8.0, 5.6625)","(31.0, 230.0, 160.0)","(61.0, 550.0, 505.0)","(5.5, 9.6, 7.75)"
14-12-2022 12:14:25.343775,"(1.6, 2.18, 1.8056)","(10.0, 20.0, 19.230769230769234)","(19.0, 110.0, 71.81818181818181)","(20.0, 55.0, 40.0)","(3.9, 8.0, 5.6625)","(31.0, 230.0, 160.0)","(61.0, 550.0, 505.0)","(5.5, 9.6, 7.75)"
14-12-2022 12:14:26.304135,"(1.6, 2.16, 2.0100000000000002)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.708695652173914)","(31.0, 230.0, 149.8181818181818)","(61.0, 550.0, 385.0)","(5.5, 9.6, 8.492307692307692)"
14-12-2022 12:14:27.268347,"(1.6, 2.16, 2.0100000000000002)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.708695652173914)","(31.0, 220.0, 206.71428571428572)","(61.0, 550.0, 385.0)","(5.5, 9.6, 8.492307692307692)"
14-12-2022 12:14:28.235389,"(1.6, 2.16, 2.0100000000000002)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.708695652173914)","(31.0, 220.0, 206.71428571428572)","(61.0, 550.0, 385.0)","(5.5, 9.6, 8.492307692307692)"
14-12-2022 12:14:29.232691,"(1.6, 2.16, 2.0100000000000002)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.708695652173914)","(31.0, 220.0, 206.71428571428572)","(61.0, 550.0, 385.0)","(5.5, 9.6, 7.8)"
14-12-2022 12:14:30.198513,"(1.6, 2.16, 2.0100000000000002)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.708695652173914)","(31.0, 220.0, 206.71428571428572)","(61.0, 550.0, 385.0)","(5.5, 9.6, 7.8)"
14-12-2022 12:14:31.168992,"(1.6, 2.16, 2.0100000000000002)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.708695652173914)","(31.0, 220.0, 206.71428571428572)","(61.0, 550.0, 385.0)","(5.5, 9.6, 8.553846153846154)"
14-12-2022 12:14:32.144360,"(1.6, 2.16, 2.0975)","(10.0, 20.0, 18.1)","(19.0, 110.0, 62.0)","(20.0, 48.0, 46.125)","(3.9, 8.0, 5.856521739130434)","(31.0, 220.0, 206.71428571428572)","(61.0, 550.0, 385.0)","(5.5, 9.6, 8.693333333333333)"
