,Best Back Bruce,Quiet Storm,Breathe Easy,Up And About,Vapar Brenda,Hameldaeme,Shardonant,Senna Storm,Telemachus,Victory George
07-12-2022 20:00:34.877469,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 23.6)","(5.5, 8.0, 7.927272727272728)","(31.0, 85.0, 77.22222222222223)","(18.0, 34.0, 33.3)","(18.0, 36.0, 32.25)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.72, 2.63)"
07-12-2022 20:00:36.134378,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 22.727272727272727)","(5.5, 8.0, 7.9)","(31.0, 85.0, 77.22222222222223)","(18.0, 34.0, 33.53333333333333)","(18.0, 34.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.72, 2.63)"
07-12-2022 20:00:37.398750,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 22.77777777777778)","(5.5, 8.0, 7.9)","(31.0, 85.0, 76.25)","(18.0, 34.0, 36.9)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.72, 2.63)"
07-12-2022 20:00:38.634742,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 26.666666666666664)","(5.5, 8.0, 7.9)","(31.0, 80.0, 76.25)","(18.0, 38.0, 32.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.72, 2.63)"
07-12-2022 20:00:39.823197,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 28.0, 22.916666666666668)","(5.5, 8.0, 7.9)","(31.0, 80.0, 76.25)","(18.0, 36.0, 32.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.72, 2.5700000000000003)"
07-12-2022 20:00:40.981596,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 27.0, 24.285714285714285)","(5.5, 8.0, 7.85)","(31.0, 80.0, 77.22222222222223)","(18.0, 36.0, 33.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.66, 2.59)"
07-12-2022 20:00:42.171061,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 23.333333333333332)","(5.5, 8.0, 7.85)","(31.0, 85.0, 77.22222222222223)","(18.0, 38.0, 32.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:43.417530,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 23.333333333333332)","(5.5, 8.0, 7.85)","(31.0, 85.0, 77.22222222222223)","(18.0, 36.0, 33.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 39.333333333333336)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:44.666023,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 23.333333333333332)","(5.5, 8.0, 7.85)","(31.0, 85.0, 77.22222222222223)","(18.0, 38.0, 33.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 38.0)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:45.886793,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 23.333333333333332)","(5.5, 8.0, 7.85)","(31.0, 85.0, 77.22222222222223)","(18.0, 38.0, 32.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 37.27272727272727)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:47.202044,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 26.0, 23.333333333333332)","(5.5, 8.0, 7.85)","(31.0, 85.0, 77.22222222222223)","(18.0, 36.0, 32.0)","(18.0, 36.0, 34.714285714285715)","(31.0, 46.0, 38.36363636363636)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:48.615909,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 28.0, 23.88888888888889)","(5.5, 8.0, 7.94)","(31.0, 85.0, 75.0)","(18.0, 38.0, 34.4)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 38.36363636363636)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:49.925371,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 27.0, 22.916666666666668)","(5.5, 8.0, 7.885714285714285)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 34.4)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 32.285714285714285)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:51.332119,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 27.0, 22.142857142857142)","(5.5, 8.0, 7.927272727272727)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 33.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 39.625)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:52.693134,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 26.0, 23.571428571428573)","(5.5, 8.0, 7.8769230769230765)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 33.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 39.625)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:54.024546,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.0, 7.828571428571428)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 33.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 39.625)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:55.370895,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.0, 7.6571428571428575)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.27272727272727)","(2.45, 2.64, 2.59)"
07-12-2022 20:00:56.743781,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.8, 7.742857142857143)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 41.826086956521735)","(2.45, 2.64, 2.6)"
07-12-2022 20:00:58.086137,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 25.714285714285715)","(5.5, 7.8, 7.933333333333334)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.0)","(2.45, 2.64, 2.6)"
07-12-2022 20:00:59.323514,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 28.0, 24.285714285714285)","(5.5, 8.0, 7.966666666666667)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 33.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.42857142857143)","(2.45, 2.64, 2.6)"
07-12-2022 20:01:00.627576,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 26.0, 22.77777777777778)","(5.5, 8.0, 7.828571428571428)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 33.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.42857142857143)","(2.45, 2.64, 2.586666666666667)"
07-12-2022 20:01:01.860501,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 22.77777777777778)","(5.5, 8.0, 7.942857142857143)","(31.0, 85.0, 79.44444444444444)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.42857142857143)","(2.45, 2.64, 2.544)"
07-12-2022 20:01:03.196971,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 26.666666666666664)","(5.5, 8.0, 7.942857142857143)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.42857142857143)","(2.45, 2.64, 2.544)"
07-12-2022 20:01:04.527612,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 28.0, 22.916666666666668)","(5.5, 8.0, 7.828571428571428)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 37.111111111111114)","(2.45, 2.64, 2.544)"
07-12-2022 20:01:05.819725,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 27.0, 22.57142857142857)","(5.5, 8.0, 7.828571428571428)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.0)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 36.0)","(2.45, 2.64, 2.7359999999999998)"
07-12-2022 20:01:07.151163,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 26.0, 22.0)","(5.5, 8.0, 7.6)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.42857142857143)","(18.0, 36.0, 34.666666666666664)","(31.0, 46.0, 36.0)","(2.45, 2.8, 2.65)"
07-12-2022 20:01:08.467163,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 26.0, 22.142857142857142)","(5.5, 7.8, 7.747368421052632)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.42857142857143)","(18.0, 36.0, 34.857142857142854)","(31.0, 46.0, 37.2)","(2.45, 2.76, 2.5766666666666667)"
07-12-2022 20:01:09.744532,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 22.142857142857142)","(5.5, 7.8, 7.6)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.42857142857143)","(18.0, 36.0, 34.857142857142854)","(31.0, 42.0, 34.0)","(2.45, 2.76, 2.5766666666666667)"
07-12-2022 20:01:11.097996,"(10.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 22.142857142857142)","(5.5, 7.8, 7.785714285714286)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.42857142857143)","(18.0, 36.0, 34.857142857142854)","(31.0, 42.0, 36.0)","(2.45, 2.76, 2.5766666666666667)"
07-12-2022 20:01:12.494454,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 22.142857142857142)","(5.5, 8.0, 7.7)","(31.0, 85.0, 75.0)","(18.0, 38.0, 35.42857142857143)","(18.0, 36.0, 34.857142857142854)","(31.0, 42.0, 38.4)","(2.45, 2.76, 2.5766666666666667)"
07-12-2022 20:01:13.928219,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.833333333333334)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 21.875)","(5.5, 8.0, 7.7)","(31.0, 85.0, 62.5)","(18.0, 38.0, 32.57142857142857)","(18.0, 36.0, 33.14285714285714)","(31.0, 42.0, 35.833333333333336)","(2.45, 2.76, 2.5766666666666667)"
07-12-2022 20:01:15.304270,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.5)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.733333333333333)","(31.0, 85.0, 61.25)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.14285714285714)","(31.0, 40.0, 35.833333333333336)","(2.45, 2.76, 2.65)"
07-12-2022 20:01:16.641415,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.571428571428572)","(31.0, 80.0, 52.57142857142857)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 35.833333333333336)","(2.45, 2.76, 2.604)"
07-12-2022 20:01:18.061970,"(11.0, 17.5, 16.5)","(10.0, 17.0, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.571428571428572)","(31.0, 80.0, 57.0)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 35.833333333333336)","(2.45, 2.86, 2.59)"
07-12-2022 20:01:19.421382,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.571428571428572)","(31.0, 75.0, 53.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 35.833333333333336)","(2.45, 2.84, 2.58)"
07-12-2022 20:01:20.894037,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.625)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.733333333333333)","(31.0, 65.0, 49.25)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.82, 2.568888888888889)"
07-12-2022 20:01:22.233405,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.625)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.733333333333333)","(31.0, 65.0, 54.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.8, 2.568888888888889)"
07-12-2022 20:01:23.597183,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 54.75)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.8, 2.62)"
07-12-2022 20:01:24.967957,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 54.75)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.62)"
07-12-2022 20:01:26.485605,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 54.75)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.62)"
07-12-2022 20:01:27.943126,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 53.42857142857143)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.62)"
07-12-2022 20:01:29.272286,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 55.0, 54.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.62)"
07-12-2022 20:01:30.669931,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.25)","(3.4, 4.9, 4.833333333333334)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 54.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.285714285714285)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.6344000000000003)"
07-12-2022 20:01:32.200837,"(11.0, 17.5, 16.5)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.825)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.6233333333333335)"
07-12-2022 20:01:33.633938,"(11.0, 17.5, 16.5)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.825)","(15.0, 25.0, 23.0)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 33.75)","(2.45, 2.64, 2.603529411764706)"
07-12-2022 20:01:35.077912,"(11.0, 17.5, 16.5)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.862500000000001)","(15.0, 25.0, 23.0)","(5.5, 8.0, 8.366666666666667)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 33.75)","(2.45, 2.66, 2.603529411764706)"
07-12-2022 20:01:36.480462,"(11.0, 17.5, 17.1)","(10.0, 17.5, 16.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 8.6, 8.075)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 33.75)","(2.45, 2.66, 2.603529411764706)"
07-12-2022 20:01:37.957421,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 8.6, 8.2)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 33.75)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:01:39.450344,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 8.6, 7.464)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 33.75)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:01:40.739183,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 7.8, 7.716666666666667)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 34.285714285714285)","(2.45, 2.66, 2.606666666666667)"
07-12-2022 20:01:41.986778,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 7.8, 8.05)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:01:43.307903,"(11.0, 17.5, 16.5)","(10.0, 18.0, 15.5)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 8.8, 8.244444444444445)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 38.0, 36.0)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:01:44.990528,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.416666666666666)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 8.8, 8.072727272727274)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:01:46.467800,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 25.0, 23.0)","(5.5, 8.8, 8.133333333333333)","(31.0, 60.0, 53.14285714285714)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:01:48.051664,"(11.0, 17.5, 16.5)","(10.0, 18.0, 15.833333333333334)","(3.4, 4.9, 4.844444444444444)","(15.0, 25.0, 21.875)","(5.5, 8.6, 7.771428571428571)","(31.0, 60.0, 48.0)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.612)"
07-12-2022 20:01:49.636781,"(11.0, 17.5, 16.5)","(10.0, 17.5, 15.833333333333334)","(3.4, 5.6, 4.826923076923077)","(15.0, 25.0, 23.0)","(5.5, 8.4, 7.5)","(31.0, 60.0, 45.833333333333336)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.612)"
07-12-2022 20:01:51.142100,"(11.0, 17.5, 16.5)","(10.0, 17.5, 16.0)","(3.4, 5.5, 4.966666666666667)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.8, 7.5)","(31.0, 55.0, 45.833333333333336)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.6182608695652174)"
07-12-2022 20:01:52.554892,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.883333333333333)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.6, 7.461538461538462)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.6178947368421053)"
07-12-2022 20:01:53.864865,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.883333333333333)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.2, 7.4)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.6178947368421053)"
07-12-2022 20:01:55.084851,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.925)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.6, 7.4714285714285715)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.603529411764706)"
07-12-2022 20:01:56.388423,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.925)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.6, 7.584615384615384)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.603529411764706)"
07-12-2022 20:01:57.564802,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.925)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.2, 7.584615384615384)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 36.666666666666664)","(2.45, 2.66, 2.5533333333333332)"
07-12-2022 20:01:58.744760,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.925)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.2, 7.375)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.6178947368421053)"
07-12-2022 20:01:59.954913,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.925)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.2, 7.375)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 32.333333333333336)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.6178947368421053)"
07-12-2022 20:02:01.332451,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 4.925)","(15.0, 25.0, 23.571428571428573)","(5.5, 8.2, 6.5680000000000005)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.6178947368421053)"
07-12-2022 20:02:02.655500,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 5.0)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.0, 6.550000000000001)","(31.0, 55.0, 49.5)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 40.0, 35.0)","(2.45, 2.66, 2.5933333333333333)"
07-12-2022 20:02:03.985501,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 5.0600000000000005)","(15.0, 25.0, 23.571428571428573)","(5.5, 7.0, 6.723076923076923)","(31.0, 55.0, 46.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 38.0, 35.0)","(2.45, 2.66, 2.6129411764705885)"
07-12-2022 20:02:05.690680,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.3, 5.75)","(15.0, 25.0, 23.0)","(5.5, 7.0, 6.723076923076923)","(31.0, 60.0, 46.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 38.0, 32.0)","(2.45, 2.66, 2.6129411764705885)"
07-12-2022 20:02:07.094549,"(11.0, 17.5, 17.1)","(10.0, 18.0, 16.0)","(3.4, 5.8, 5.475)","(15.0, 25.0, 23.0)","(5.5, 7.0, 7.3999999999999995)","(31.0, 60.0, 46.666666666666664)","(18.0, 34.0, 32.57142857142857)","(18.0, 34.0, 33.25)","(31.0, 38.0, 32.0)","(2.45, 2.66, 2.6129411764705885)"
