,Cardinal Sin Nz,Ah Mach Nz,Reckless Dream,Forgot The Wallet,Euroking,Kerala Star Nz,Jawbreaker,Agouda Ruler
08-01-2023 15:49:46.169212,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:47.326672,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:48.442337,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:49.530096,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:50.587735,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:51.756361,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:52.941998,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:54.196231,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:55.322506,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:56.473501,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:57.629152,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:49:58.837676,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:00.073704,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:01.218593,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:02.235681,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:03.355457,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:04.524096,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:05.730708,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:06.963054,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:08.178758,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:09.318099,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:10.493766,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:11.628138,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:12.817477,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:13.909786,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:15.024208,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:16.244769,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:17.418417,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:18.584415,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:19.745393,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:20.832590,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:21.983784,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:23.193865,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:24.442152,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:25.679880,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:26.781152,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:27.890257,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:29.084495,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:30.341005,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:31.591378,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:32.762150,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:33.887771,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:35.068747,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:36.220164,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:37.398783,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:38.704755,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:40.083064,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:41.363856,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:42.671349,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:43.956450,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:45.257122,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:46.499287,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:47.708714,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:49.173599,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:51.055962,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:52.198883,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:53.613227,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:55.402982,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:56.655191,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:57.942781,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:50:59.211647,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:00.390286,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:01.657781,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:02.928469,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:04.187157,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:05.286078,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:06.445750,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:07.679757,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:08.962215,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:10.109148,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:11.247181,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:12.471633,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:13.687729,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:14.895141,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:16.126608,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:17.364108,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:18.598547,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:19.845438,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:21.064657,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:22.296561,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:23.551401,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:24.779659,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 46.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:25.978493,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:27.198806,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:28.540038,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:29.875454,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:31.240330,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:32.729657,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:33.928661,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:35.441498,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:36.716801,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:37.937612,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:39.117525,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:40.479075,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:41.795259,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:43.122099,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:44.604346,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:46.145592,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
08-01-2023 15:51:47.466579,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.5, 14.45)","(9.0, 19.5, 13.85)","(21.0, 70.0, 30.0)","(41.0, 99999, 99990)","(15.0, 36.0, 25.75)","(7.5, 14.5, 11.45)"
