,Forgive Me,Vermont,Keayang Tara,Artful Jack,Kudos Mason,Whata Terror,The Casual Goose,Scene Of Terror,Voodoo Fella
12-01-2023 16:13:21.033639,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:22.455043,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:23.936070,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:25.607339,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:27.046376,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:28.536042,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:30.031076,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:31.653238,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:33.170378,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:34.561373,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:36.165536,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:37.664513,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:39.136582,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:40.555316,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:42.049440,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:43.416944,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:44.793798,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:46.289075,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:47.761899,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:49.253157,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:50.843053,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:52.462979,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:53.893969,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:55.291048,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:56.757311,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:58.211898,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:13:59.654361,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:01.040257,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:02.464568,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:03.926156,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:05.403276,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:06.844787,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:08.240097,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:09.779416,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:11.551638,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:13.385218,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:14.942790,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:16.531456,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:18.269943,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:20.021730,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:21.749222,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:23.431943,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:25.558849,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:27.404848,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:28.972217,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:30.501903,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:32.171017,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:34.117878,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:35.727953,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:37.624495,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:39.314391,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:40.986191,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:42.603386,"(5.5, 9.8, 8.75)","(5.5, 8.4, 6.95)","(11.0, 25.0, 22.25)","(17.0, 23.0, 21.4)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 4.52)","(9.0, 17.0, 13.571428571428571)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:14:44.122304,"(5.5, 9.8, 8.75)","(5.5, 8.4, 7.119999999999999)","(11.0, 25.0, 19.4)","(17.0, 23.0, 18.0)","(31.0, 75.0, 47.0)","(3.4, 4.8, 4.44)","(9.0, 17.0, 13.666666666666668)","(6.5, 11.0, 8.55)","(4.6, 7.2, 6.446153846153846)"
12-01-2023 16:14:45.624742,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:47.249080,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:48.853049,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:50.463245,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:51.963332,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:53.377816,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:54.951720,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:56.556494,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:58.104857,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:14:59.655695,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:01.166627,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:02.752233,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:04.251687,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:05.700024,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:07.149811,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 18.0)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:08.702306,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:10.226741,"(5.5, 9.8, 8.75)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:11.826509,"(5.5, 9.8, 9.200000000000001)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:13.349452,"(5.5, 9.8, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:14.867480,"(5.5, 9.6, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:16.428584,"(5.5, 9.6, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:17.838722,"(5.5, 9.6, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:19.454088,"(5.5, 9.6, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:21.587311,"(5.5, 9.6, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
12-01-2023 16:15:23.416934,"(5.5, 9.6, 8.6)","(5.5, 8.2, 7.119999999999999)","(11.0, 23.0, 19.4)","(17.0, 22.0, 20.857142857142858)","(31.0, 65.0, 47.0)","(3.4, 4.7, 4.44)","(9.0, 16.0, 13.666666666666668)","(6.5, 10.5, 8.55)","(4.6, 7.0, 6.446153846153846)"
