,Van Damme,Bold Prophet,A I Initiative,Pont Du Gard,Onlyattheshoe
2720,"[datetime.datetime(2022, 11, 28, 11, 36, 5, 601900), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 5, 601900), 10.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 5, 601900), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 5, 601900), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 5, 601900), 4.6, 5.6]"
2721,"[datetime.datetime(2022, 11, 28, 11, 36, 6, 683887), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 683887), 10.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 683887), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 683887), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 683887), 4.6, 5.6]"
2722,"[datetime.datetime(2022, 11, 28, 11, 36, 7, 770597), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 770597), 10.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 770597), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 770597), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 770597), 4.6, 5.6]"
2723,"[datetime.datetime(2022, 11, 28, 11, 36, 8, 853296), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 853296), 10.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 854296), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 854296), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 854296), 4.6, 5.6]"
2724,"[datetime.datetime(2022, 11, 28, 11, 36, 9, 942646), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 942646), 10.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 943646), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 943646), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 943646), 4.6, 5.6]"
2725,"[datetime.datetime(2022, 11, 28, 11, 36, 11, 26096), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 26096), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 26096), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 26096), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 26096), 4.6, 5.6]"
2726,"[datetime.datetime(2022, 11, 28, 11, 36, 12, 105769), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 105769), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 105769), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 105769), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 105769), 4.6, 5.5]"
2727,"[datetime.datetime(2022, 11, 28, 11, 36, 13, 193144), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 193144), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 193144), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 193144), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 193144), 4.6, 5.5]"
2728,"[datetime.datetime(2022, 11, 28, 11, 36, 14, 277269), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 14, 277269), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 14, 277269), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 14, 277269), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 14, 277269), 4.6, 5.5]"
2729,"[datetime.datetime(2022, 11, 28, 11, 36, 15, 360481), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 360481), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 360481), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 360481), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 360481), 4.6, 5.5]"
2730,"[datetime.datetime(2022, 11, 28, 11, 36, 16, 439487), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 439487), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 439487), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 439487), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 439487), 4.6, 5.5]"
2731,"[datetime.datetime(2022, 11, 28, 11, 36, 17, 527665), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 527665), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 527665), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 527665), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 527665), 4.6, 5.5]"
2732,"[datetime.datetime(2022, 11, 28, 11, 36, 18, 608845), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 608845), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 608845), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 608845), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 608845), 4.6, 5.5]"
2733,"[datetime.datetime(2022, 11, 28, 11, 36, 19, 687889), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 687889), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 687889), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 687889), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 687889), 4.6, 5.5]"
2734,"[datetime.datetime(2022, 11, 28, 11, 36, 20, 778463), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 778463), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 778463), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 778463), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 778463), 4.6, 5.5]"
2735,"[datetime.datetime(2022, 11, 28, 11, 36, 21, 857532), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 857532), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 857532), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 857532), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 857532), 4.6, 5.5]"
2736,"[datetime.datetime(2022, 11, 28, 11, 36, 22, 945045), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 945045), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 945045), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 945045), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 945045), 4.6, 5.5]"
2737,"[datetime.datetime(2022, 11, 28, 11, 36, 24, 31409), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 32406), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 32406), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 32406), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 32406), 4.6, 5.5]"
2738,"[datetime.datetime(2022, 11, 28, 11, 36, 25, 117715), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 117715), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 117715), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 117715), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 117715), 4.6, 5.5]"
2739,"[datetime.datetime(2022, 11, 28, 11, 36, 26, 201830), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 201830), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 201830), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 201830), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 201830), 4.6, 5.5]"
2740,"[datetime.datetime(2022, 11, 28, 11, 36, 27, 281785), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 281785), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 281785), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 281785), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 281785), 4.6, 5.5]"
2741,"[datetime.datetime(2022, 11, 28, 11, 36, 28, 369796), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 369796), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 369796), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 369796), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 369796), 4.6, 5.5]"
2742,"[datetime.datetime(2022, 11, 28, 11, 36, 29, 451992), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 451992), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 451992), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 451992), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 451992), 4.6, 5.5]"
2743,"[datetime.datetime(2022, 11, 28, 11, 36, 30, 531973), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 531973), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 531973), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 531973), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 531973), 4.6, 5.5]"
2744,"[datetime.datetime(2022, 11, 28, 11, 36, 31, 612889), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 612889), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 612889), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 612889), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 612889), 4.6, 5.5]"
2745,"[datetime.datetime(2022, 11, 28, 11, 36, 32, 699414), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 32, 699414), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 32, 699414), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 32, 699414), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 32, 699414), 4.6, 5.5]"
2746,"[datetime.datetime(2022, 11, 28, 11, 36, 33, 779324), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 779324), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 779324), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 779324), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 779324), 4.6, 5.5]"
2747,"[datetime.datetime(2022, 11, 28, 11, 36, 34, 859836), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 859836), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 859836), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 859836), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 859836), 4.6, 5.5]"
2748,"[datetime.datetime(2022, 11, 28, 11, 36, 35, 945904), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 35, 945904), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 35, 945904), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 35, 945904), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 35, 945904), 4.6, 5.5]"
2749,"[datetime.datetime(2022, 11, 28, 11, 36, 37, 28331), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 37, 28331), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 37, 28331), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 37, 28331), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 37, 28331), 4.6, 5.5]"
2750,"[datetime.datetime(2022, 11, 28, 11, 36, 38, 110415), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 38, 110415), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 38, 110415), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 38, 110415), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 38, 110415), 4.6, 5.5]"
2751,"[datetime.datetime(2022, 11, 28, 11, 36, 39, 189167), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 39, 189167), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 39, 189167), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 39, 189167), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 39, 189167), 4.6, 5.5]"
2752,"[datetime.datetime(2022, 11, 28, 11, 36, 40, 274525), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 40, 274525), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 40, 274525), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 40, 274525), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 40, 274525), 4.6, 5.5]"
2753,"[datetime.datetime(2022, 11, 28, 11, 36, 41, 355098), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 41, 355098), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 41, 355098), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 41, 355098), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 41, 355098), 4.6, 5.5]"
2754,"[datetime.datetime(2022, 11, 28, 11, 36, 42, 441564), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 42, 441564), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 42, 441564), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 42, 441564), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 42, 441564), 4.6, 5.5]"
2755,"[datetime.datetime(2022, 11, 28, 11, 36, 43, 526347), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 43, 526347), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 43, 526347), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 11, 36, 43, 526347), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 43, 526347), 4.6, 5.5]"
2756,"[datetime.datetime(2022, 11, 28, 11, 36, 44, 614729), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 44, 614729), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 44, 614729), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 44, 614729), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 44, 614729), 4.6, 5.5]"
2757,"[datetime.datetime(2022, 11, 28, 11, 36, 45, 696615), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 45, 696615), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 45, 696615), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 45, 696615), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 45, 696615), 4.6, 5.5]"
2758,"[datetime.datetime(2022, 11, 28, 11, 36, 46, 777646), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 46, 777646), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 46, 777646), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 46, 777646), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 46, 777646), 4.6, 5.5]"
2759,"[datetime.datetime(2022, 11, 28, 11, 36, 47, 865628), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 47, 865628), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 47, 865628), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 11, 36, 47, 865628), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 47, 865628), 4.6, 5.5]"
2760,"[datetime.datetime(2022, 11, 28, 11, 36, 48, 946162), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 48, 946162), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 48, 946162), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 48, 946162), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 48, 946162), 4.6, 5.5]"
2761,"[datetime.datetime(2022, 11, 28, 11, 36, 50, 26850), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 50, 26850), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 50, 26850), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 50, 26850), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 50, 26850), 4.6, 5.5]"
2762,"[datetime.datetime(2022, 11, 28, 11, 36, 51, 113537), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 51, 113537), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 51, 113537), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 51, 113537), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 51, 113537), 4.6, 5.5]"
2763,"[datetime.datetime(2022, 11, 28, 11, 36, 52, 192769), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 52, 192769), 9.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 36, 52, 192769), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 52, 192769), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 52, 192769), 4.6, 5.5]"
2764,"[datetime.datetime(2022, 11, 28, 11, 36, 53, 288707), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 53, 288707), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 53, 288707), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 53, 288707), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 53, 288707), 4.6, 5.5]"
2765,"[datetime.datetime(2022, 11, 28, 11, 36, 54, 373186), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 54, 373186), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 36, 54, 373186), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 54, 373186), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 54, 373186), 4.6, 5.5]"
2766,"[datetime.datetime(2022, 11, 28, 11, 36, 55, 463448), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 55, 463448), 9.0, 9.4]","[datetime.datetime(2022, 11, 28, 11, 36, 55, 463448), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 55, 463448), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 55, 463448), 4.6, 5.5]"
2767,"[datetime.datetime(2022, 11, 28, 11, 36, 56, 548537), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 56, 548537), 9.0, 9.4]","[datetime.datetime(2022, 11, 28, 11, 36, 56, 548537), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 56, 548537), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 56, 548537), 4.6, 5.5]"
2768,"[datetime.datetime(2022, 11, 28, 11, 36, 57, 627923), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 57, 627923), 9.0, 9.4]","[datetime.datetime(2022, 11, 28, 11, 36, 57, 627923), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 57, 627923), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 57, 627923), 4.6, 5.5]"
2769,"[datetime.datetime(2022, 11, 28, 11, 36, 58, 708691), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 708691), 9.0, 9.4]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 708691), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 708691), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 708691), 4.6, 5.5]"
2770,"[datetime.datetime(2022, 11, 28, 11, 36, 59, 789927), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 789927), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 789927), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 789927), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 789927), 4.6, 5.5]"
2771,"[datetime.datetime(2022, 11, 28, 11, 37, 0, 874433), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 874433), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 874433), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 874433), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 874433), 4.6, 5.5]"
2772,"[datetime.datetime(2022, 11, 28, 11, 37, 1, 954386), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 954386), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 954386), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 954386), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 954386), 4.6, 5.5]"
2773,"[datetime.datetime(2022, 11, 28, 11, 37, 3, 43723), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 43723), 9.0, 9.4]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 43723), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 43723), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 43723), 4.6, 5.5]"
2774,"[datetime.datetime(2022, 11, 28, 11, 37, 4, 124170), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 124170), 9.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 124170), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 124170), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 124170), 4.6, 5.5]"
2775,"[datetime.datetime(2022, 11, 28, 11, 37, 5, 206980), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 5, 206980), 9.0, 8.6]","[datetime.datetime(2022, 11, 28, 11, 37, 5, 207979), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 5, 207979), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 5, 207979), 4.6, 5.5]"
2776,"[datetime.datetime(2022, 11, 28, 11, 37, 6, 296159), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 296159), 8.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 296159), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 296159), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 296159), 4.6, 5.5]"
2777,"[datetime.datetime(2022, 11, 28, 11, 37, 7, 379873), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 379873), 8.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 379873), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 379873), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 379873), 4.6, 5.5]"
2778,"[datetime.datetime(2022, 11, 28, 11, 37, 8, 462549), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 462549), 8.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 463551), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 463551), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 463551), 4.6, 5.5]"
2779,"[datetime.datetime(2022, 11, 28, 11, 37, 9, 548254), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 548254), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 548254), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 548254), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 548254), 4.6, 5.5]"
2780,"[datetime.datetime(2022, 11, 28, 11, 37, 10, 639086), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 639086), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 639086), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 639086), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 639086), 4.6, 5.5]"
2781,"[datetime.datetime(2022, 11, 28, 11, 37, 11, 726360), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 726360), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 726360), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 726360), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 726360), 4.6, 5.5]"
2782,"[datetime.datetime(2022, 11, 28, 11, 37, 12, 813056), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 813056), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 813056), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 813056), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 813056), 4.6, 5.5]"
2783,"[datetime.datetime(2022, 11, 28, 11, 37, 13, 896723), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 896723), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 896723), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 896723), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 896723), 4.6, 5.5]"
