,Thrilling Ziggy,Big Time Girly,Highview Moose,Allegro Barrel,Nutty Nuts,Big Time Axel,Big Time Bumper
04-01-2023 10:22:36.651912,"(1.75, 2.14, 2.082307692307692)","(21.0, 140.0, 132.75)","(12.0, 15.0, 12.310344827586206)","(12.0, 21.0, 19.516129032258064)","(15.0, 30.0, 29.428571428571427)","(4.0, 4.3, 4.109999999999999)","(5.5, 9.2, 8.2)"
04-01-2023 10:22:37.623438,"(1.75, 2.14, 2.0445454545454544)","(21.0, 140.0, 133.1764705882353)","(12.0, 15.0, 12.310344827586206)","(12.0, 21.0, 19.516129032258064)","(15.0, 30.0, 29.428571428571427)","(4.0, 4.2, 4.109999999999999)","(5.5, 9.2, 8.84)"
04-01-2023 10:22:38.563883,"(1.75, 2.14, 2.0854545454545454)","(21.0, 140.0, 84.0)","(12.0, 15.0, 12.346153846153847)","(12.0, 21.0, 19.516129032258064)","(15.0, 30.0, 29.647058823529413)","(4.0, 4.1, 4.01)","(5.5, 9.2, 8.1)"
04-01-2023 10:22:39.527198,"(1.75, 2.14, 2.065)","(21.0, 140.0, 134.47619047619048)","(12.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 28.0)","(4.0, 4.1, 4.005263157894737)","(5.5, 9.4, 8.50344827586207)"
04-01-2023 10:22:40.483760,"(1.75, 2.14, 2.083529411764706)","(21.0, 140.0, 134.2)","(12.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 28.0)","(4.0, 4.1, 4.043749999999999)","(5.5, 9.4, 8.533333333333333)"
04-01-2023 10:22:41.413783,"(1.75, 2.14, 2.083529411764706)","(21.0, 140.0, 134.2)","(12.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 29.09090909090909)","(4.0, 4.1, 4.033333333333333)","(5.5, 9.4, 8.437037037037037)"
04-01-2023 10:22:42.342058,"(1.75, 2.16, 2.0305)","(21.0, 140.0, 134.2)","(12.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 29.09090909090909)","(4.0, 4.1, 3.842857142857143)","(5.5, 9.4, 8.382608695652173)"
04-01-2023 10:22:43.309124,"(1.75, 2.16, 2.045735294117647)","(21.0, 140.0, 82.5)","(12.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 29.09090909090909)","(4.0, 4.1, 3.975862068965517)","(5.5, 9.4, 8.533333333333333)"
04-01-2023 10:22:44.261497,"(1.75, 2.16, 2.0564)","(21.0, 140.0, 82.5)","(12.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 29.09090909090909)","(4.0, 4.1, 3.975862068965517)","(5.5, 9.4, 8.66875)"
04-01-2023 10:22:45.205233,"(1.75, 2.16, 2.0564)","(21.0, 140.0, 82.5)","(11.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 29.09090909090909)","(3.9, 4.1, 3.975862068965517)","(6.0, 9.4, 8.66875)"
04-01-2023 10:22:46.147342,"(1.75, 2.16, 2.0746)","(21.0, 140.0, 82.5)","(11.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 29.09090909090909)","(3.9, 4.1, 3.914705882352941)","(6.0, 9.4, 8.66875)"
04-01-2023 10:22:47.094592,"(1.75, 2.16, 2.063684210526316)","(21.0, 140.0, 82.5)","(11.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 30.6)","(3.9, 4.1, 3.8854838709677417)","(6.0, 9.4, 8.66875)"
04-01-2023 10:22:48.093979,"(1.75, 2.16, 2.0673417721518987)","(21.0, 140.0, 82.5)","(11.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 30.782608695652172)","(3.9, 4.1, 3.958333333333333)","(6.0, 9.4, 8.842857142857143)"
04-01-2023 10:22:49.154634,"(1.75, 2.16, 2.0768181818181817)","(21.0, 140.0, 82.5)","(11.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 30.782608695652172)","(3.9, 4.1, 3.958333333333333)","(6.0, 9.4, 8.40952380952381)"
04-01-2023 10:22:50.186418,"(1.75, 2.16, 2.0768181818181817)","(21.0, 130.0, 40.0)","(11.0, 15.0, 12.65625)","(12.0, 21.0, 19.533333333333335)","(15.0, 32.0, 30.782608695652172)","(3.9, 4.1, 4.00735294117647)","(6.0, 9.4, 8.76969696969697)"
04-01-2023 10:22:51.220367,"(1.75, 2.16, 2.0853061224489795)","(21.0, 130.0, 60.666666666666664)","(11.0, 15.0, 12.142857142857142)","(12.0, 21.0, 17.0)","(15.0, 32.0, 25.77777777777778)","(3.9, 4.1, 3.9157894736842107)","(6.0, 9.4, 8.533333333333333)"
04-01-2023 10:22:52.219542,"(1.75, 2.1, 2.0664220183486237)","(21.0, 130.0, 47.714285714285715)","(11.0, 15.0, 12.619047619047619)","(12.0, 19.0, 16.875)","(15.0, 32.0, 29.05263157894737)","(3.9, 4.1, 3.983333333333333)","(6.0, 9.4, 8.76969696969697)"
04-01-2023 10:22:53.169869,"(1.75, 2.36, 2.16)","(21.0, 130.0, 54.46666666666667)","(11.0, 15.0, 12.777777777777779)","(12.0, 19.0, 16.875)","(15.0, 32.0, 29.05263157894737)","(3.9, 4.1, 3.983333333333333)","(6.0, 9.4, 8.49)"
04-01-2023 10:22:54.162555,"(1.75, 2.36, 2.192)","(21.0, 120.0, 73.5)","(11.0, 15.0, 12.777777777777779)","(12.0, 19.0, 18.428571428571427)","(15.0, 32.0, 29.05263157894737)","(3.9, 4.1, 3.925)","(6.0, 9.4, 8.864705882352942)"
04-01-2023 10:22:55.154892,"(1.75, 2.36, 2.192)","(21.0, 120.0, 73.5)","(11.0, 15.0, 12.777777777777779)","(12.0, 19.0, 18.428571428571427)","(15.0, 32.0, 28.0)","(3.9, 4.1, 3.9764705882352938)","(6.0, 9.4, 8.933333333333334)"
04-01-2023 10:22:56.153629,"(1.75, 2.36, 2.255)","(21.0, 120.0, 72.5)","(11.0, 15.0, 12.777777777777779)","(12.0, 19.0, 18.428571428571427)","(15.0, 32.0, 28.0)","(3.9, 4.1, 3.9764705882352938)","(6.0, 9.4, 8.933333333333334)"
04-01-2023 10:22:57.145876,"(1.75, 2.36, 2.211764705882353)","(21.0, 120.0, 72.5)","(11.0, 15.0, 14.918604651162791)","(12.0, 19.0, 16.473684210526315)","(15.0, 32.0, 28.0)","(3.9, 4.1, 3.9499999999999997)","(6.0, 9.4, 8.424999999999999)"
04-01-2023 10:22:58.119577,"(1.75, 2.34, 2.150909090909091)","(21.0, 120.0, 106.42857142857143)","(11.0, 15.0, 14.918604651162791)","(12.0, 20.0, 17.157894736842106)","(15.0, 32.0, 28.0)","(3.9, 4.1, 3.9499999999999997)","(6.0, 9.4, 8.677777777777779)"
04-01-2023 10:22:59.124153,"(1.75, 2.18, 2.164)","(21.0, 120.0, 73.0)","(11.0, 15.0, 14.907894736842104)","(12.0, 19.0, 15.972972972972974)","(15.0, 24.0, 23.083333333333332)","(3.9, 4.1, 4.065384615384615)","(6.0, 9.4, 8.780952380952382)"
04-01-2023 10:23:00.180074,"(1.75, 2.18, 2.1723076923076925)","(21.0, 120.0, 73.0)","(11.0, 15.0, 14.902777777777779)","(12.0, 19.0, 15.972972972972974)","(15.0, 24.0, 23.083333333333332)","(3.9, 4.1, 4.0711538461538455)","(6.0, 9.4, 8.780952380952382)"
04-01-2023 10:23:01.197900,"(1.75, 2.18, 2.1723076923076925)","(21.0, 120.0, 73.0)","(11.0, 15.0, 14.847826086956522)","(12.0, 19.0, 15.972972972972974)","(15.0, 24.0, 23.083333333333332)","(3.9, 4.1, 4.0711538461538455)","(6.0, 9.4, 8.9)"
04-01-2023 10:23:02.196774,"(1.75, 2.18, 2.1723076923076925)","(21.0, 120.0, 104.33333333333333)","(11.0, 15.0, 14.75)","(12.0, 19.0, 15.972972972972974)","(15.0, 24.0, 29.0)","(3.9, 4.1, 4.0711538461538455)","(6.0, 9.4, 8.9)"
04-01-2023 10:23:03.129706,"(1.75, 2.18, 2.1741176470588237)","(21.0, 120.0, 96.5)","(11.0, 15.0, 14.75)","(12.0, 19.0, 15.972972972972974)","(15.0, 32.0, 29.0)","(3.9, 4.1, 4.0711538461538455)","(6.0, 9.4, 8.9)"
04-01-2023 10:23:04.045267,"(1.75, 2.18, 2.1723076923076925)","(21.0, 120.0, 96.5)","(11.0, 15.0, 14.75)","(12.0, 19.0, 15.972972972972974)","(15.0, 32.0, 29.0)","(3.9, 4.1, 4.0711538461538455)","(6.0, 9.4, 8.9)"
04-01-2023 10:23:04.996252,"(1.75, 2.18, 2.171111111111111)","(21.0, 120.0, 96.5)","(11.0, 15.0, 14.75)","(12.0, 18.5, 16.346153846153847)","(15.0, 32.0, 29.0)","(3.9, 4.1, 4.0711538461538455)","(6.0, 9.4, 9.03888888888889)"
04-01-2023 10:23:05.965537,"(1.75, 2.18, 2.171111111111111)","(21.0, 120.0, 96.5)","(12.0, 15.0, 14.75)","(11.0, 18.5, 15.61111111111111)","(16.0, 32.0, 29.0)","(3.7, 4.1, 4.0711538461538455)","(6.5, 9.4, 8.98974358974359)"
04-01-2023 10:23:06.930219,"(1.8, 2.18, 2.171111111111111)","(21.0, 120.0, 110.5)","(12.0, 15.0, 14.75)","(11.0, 18.5, 14.6)","(16.0, 32.0, 29.0)","(3.7, 4.1, 4.06875)","(6.5, 9.4, 9.0)"
04-01-2023 10:23:07.878197,"(1.8, 2.28, 2.178888888888889)","(21.0, 30.0, 29.333333333333332)","(12.0, 15.0, 14.652173913043478)","(11.0, 18.5, 17.537037037037038)","(16.0, 32.0, 19.2)","(3.7, 4.1, 4.06875)","(6.5, 9.4, 8.929411764705883)"
04-01-2023 10:23:08.817386,"(1.8, 2.28, 2.230909090909091)","(21.0, 100.0, 83.11111111111111)","(12.0, 15.0, 14.652173913043478)","(11.0, 18.0, 15.59375)","(16.0, 23.0, 19.2)","(3.7, 4.1, 4.06875)","(6.5, 9.4, 9.036363636363637)"
04-01-2023 10:23:09.778651,"(1.8, 2.38, 2.2057777777777776)","(21.0, 100.0, 37.5)","(12.0, 14.5, 13.5)","(11.0, 18.0, 15.083333333333334)","(16.0, 23.0, 19.235294117647058)","(3.7, 4.1, 4.3673913043478265)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:10.725440,"(1.8, 2.38, 2.1514285714285712)","(21.0, 100.0, 37.5)","(12.0, 15.0, 13.157894736842104)","(11.0, 18.0, 16.65)","(16.0, 23.0, 19.666666666666668)","(3.7, 4.7, 3.9571428571428573)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:11.661147,"(1.8, 2.36, 2.09)","(21.0, 100.0, 37.5)","(12.0, 15.0, 13.478260869565217)","(11.0, 18.5, 14.928571428571429)","(16.0, 23.0, 19.666666666666668)","(3.7, 4.7, 4.3533333333333335)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:12.609695,"(1.8, 2.36, 2.1066666666666665)","(21.0, 100.0, 73.57142857142857)","(12.0, 15.0, 13.478260869565217)","(11.0, 18.5, 14.928571428571429)","(16.0, 23.0, 22.2)","(3.7, 4.7, 4.3533333333333335)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:13.564718,"(1.8, 2.36, 2.1333333333333333)","(21.0, 100.0, 39.166666666666664)","(12.0, 15.0, 13.2)","(11.0, 18.0, 16.0)","(16.0, 32.0, 26.0)","(3.7, 4.7, 4.5476190476190474)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:14.496310,"(1.8, 2.34, 2.1888888888888887)","(21.0, 100.0, 46.90909090909091)","(12.0, 15.0, 13.434782608695652)","(11.0, 17.5, 16.333333333333332)","(16.0, 32.0, 26.0)","(3.7, 4.7, 4.5476190476190474)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:15.454224,"(1.8, 2.34, 2.072857142857143)","(21.0, 100.0, 49.46153846153846)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.333333333333332)","(16.0, 32.0, 29.25)","(3.7, 4.7, 4.5476190476190474)","(6.5, 9.4, 9.15)"
04-01-2023 10:23:16.361796,"(1.8, 2.34, 2.072857142857143)","(21.0, 100.0, 49.46153846153846)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.704545454545453)","(16.0, 32.0, 27.6)","(3.7, 4.7, 4.45)","(6.5, 9.4, 8.907692307692308)"
04-01-2023 10:23:17.286228,"(1.8, 2.32, 2.17)","(21.0, 100.0, 34.54545454545455)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.136363636363637)","(16.0, 32.0, 25.333333333333332)","(3.7, 4.7, 4.5125)","(6.5, 9.4, 8.894736842105264)"
04-01-2023 10:23:18.200898,"(1.8, 2.32, 2.264)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.61764705882353)","(16.0, 30.0, 28.25)","(3.7, 4.7, 4.5125)","(6.5, 9.4, 8.542857142857143)"
04-01-2023 10:23:19.155095,"(1.8, 2.32, 2.264)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.61764705882353)","(16.0, 30.0, 28.25)","(3.7, 4.7, 4.5125)","(6.5, 9.4, 8.542857142857143)"
04-01-2023 10:23:20.066715,"(1.8, 2.32, 2.264)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.944444444444443)","(16.0, 30.0, 28.25)","(3.7, 4.7, 4.557142857142857)","(6.5, 9.4, 8.542857142857143)"
04-01-2023 10:23:21.013678,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.625)","(11.0, 17.5, 16.944444444444443)","(16.0, 30.0, 28.25)","(3.7, 4.7, 4.557142857142857)","(6.5, 9.4, 8.542857142857143)"
04-01-2023 10:23:21.969041,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.428571428571429)","(11.0, 17.5, 16.944444444444443)","(16.0, 30.0, 28.25)","(3.7, 4.7, 4.166666666666667)","(6.5, 9.4, 8.542857142857143)"
04-01-2023 10:23:22.904683,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.428571428571429)","(11.0, 17.5, 17.40625)","(16.0, 30.0, 28.857142857142858)","(3.7, 4.6, 4.25)","(6.5, 9.4, 8.542857142857143)"
04-01-2023 10:23:23.837679,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.428571428571429)","(11.0, 17.0, 16.0)","(16.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.25)","(6.5, 9.4, 8.8)"
04-01-2023 10:23:24.773678,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.428571428571429)","(11.0, 17.0, 16.684210526315788)","(17.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.25)","(6.5, 9.4, 8.8)"
04-01-2023 10:23:25.749994,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.428571428571429)","(11.0, 17.0, 16.359375)","(17.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.260869565217391)","(6.5, 9.4, 8.8)"
04-01-2023 10:23:26.688472,"(1.8, 2.32, 2.3)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.428571428571429)","(11.0, 16.5, 15.796875)","(17.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.217647058823529)","(6.5, 9.4, 8.8)"
04-01-2023 10:23:27.665626,"(1.8, 2.32, 2.17)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.545454545454545)","(13.0, 16.5, 13.61)","(17.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.257894736842105)","(6.5, 9.4, 8.8)"
04-01-2023 10:23:28.608194,"(1.8, 2.32, 2.27)","(21.0, 100.0, 48.57142857142857)","(12.0, 15.0, 13.545454545454545)","(13.0, 15.5, 13.61)","(17.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.257894736842105)","(6.5, 9.4, 9.025)"
04-01-2023 10:23:29.627157,"(1.8, 2.32, 2.3049999999999997)","(21.0, 90.0, 55.55555555555556)","(12.0, 15.0, 13.545454545454545)","(13.0, 15.5, 10.675)","(17.0, 30.0, 29.11111111111111)","(3.7, 4.6, 4.257894736842105)","(6.5, 9.4, 8.856521739130436)"
04-01-2023 10:23:30.845963,"(1.8, 2.32, 2.134)","(21.0, 90.0, 44.90909090909091)","(12.0, 15.0, 13.545454545454545)","(11.0, 14.5, 11.95)","(17.0, 30.0, 29.0)","(3.7, 4.6, 4.257894736842105)","(6.5, 10.5, 9.212903225806452)"
04-01-2023 10:23:31.854193,"(1.8, 2.34, 2.1333333333333333)","(21.0, 90.0, 44.90909090909091)","(12.0, 15.0, 13.545454545454545)","(11.0, 14.5, 12.327272727272728)","(17.0, 30.0, 29.0)","(3.7, 4.6, 4.257894736842105)","(6.5, 10.5, 9.212903225806452)"
04-01-2023 10:23:32.794024,"(1.8, 2.32, 2.1770212765957444)","(21.0, 36.0, 28.727272727272727)","(12.0, 15.0, 13.545454545454545)","(11.0, 14.0, 12.327272727272728)","(17.0, 30.0, 29.0)","(3.7, 4.6, 4.257894736842105)","(6.5, 10.5, 9.726315789473684)"
04-01-2023 10:23:33.795093,"(1.8, 2.32, 2.164)","(21.0, 34.0, 32.6)","(12.0, 15.0, 13.545454545454545)","(11.0, 13.5, 12.875)","(17.0, 30.0, 29.0)","(3.7, 4.6, 4.359259259259259)","(6.5, 10.5, 9.726315789473684)"
04-01-2023 10:23:34.698750,"(1.8, 2.3, 2.143809523809524)","(21.0, 34.0, 28.75)","(12.0, 15.0, 13.545454545454545)","(11.0, 13.5, 12.875)","(17.0, 30.0, 29.0)","(3.7, 4.6, 4.359259259259259)","(6.5, 10.5, 9.726315789473684)"
04-01-2023 10:23:35.650337,"(1.8, 2.28, 2.172156862745098)","(21.0, 34.0, 29.5)","(12.0, 15.0, 13.545454545454545)","(11.0, 13.0, 12.142857142857142)","(17.0, 30.0, 29.0)","(3.7, 4.6, 4.351282051282051)","(6.5, 10.5, 9.933333333333334)"
04-01-2023 10:23:36.574435,"(1.8, 2.26, 1.98)","(21.0, 34.0, 28.59090909090909)","(12.0, 24.0, 20.333333333333332)","(11.0, 14.0, 12.25)","(17.0, 32.0, 24.125)","(3.7, 4.8, 4.6)","(6.5, 11.0, 10.327272727272728)"
04-01-2023 10:23:37.568483,"(1.8, 2.24, 2.0847058823529414)","(21.0, 34.0, 28.4)","(12.0, 24.0, 15.833333333333334)","(11.0, 14.0, 12.25)","(17.0, 34.0, 26.125)","(3.7, 4.8, 4.447058823529412)","(6.5, 10.5, 9.285714285714286)"
04-01-2023 10:23:38.531573,"(1.8, 2.24, 2.0335483870967743)","(21.0, 34.0, 28.4)","(12.0, 24.0, 15.25)","(11.0, 13.5, 12.166666666666666)","(17.0, 34.0, 26.125)","(3.7, 4.8, 4.447058823529412)","(6.5, 10.5, 9.584615384615384)"
04-01-2023 10:23:39.471682,"(1.8, 2.24, 1.992)","(21.0, 34.0, 28.272727272727273)","(12.0, 24.0, 18.166666666666668)","(11.0, 13.5, 12.340909090909092)","(17.0, 34.0, 27.842105263157894)","(3.7, 4.8, 4.571428571428571)","(6.5, 10.5, 9.333333333333334)"
04-01-2023 10:23:40.419033,"(1.8, 2.3, 1.9916666666666667)","(21.0, 34.0, 28.89189189189189)","(12.0, 24.0, 18.166666666666668)","(11.0, 13.5, 12.51923076923077)","(17.0, 34.0, 31.3)","(3.7, 4.8, 4.571428571428571)","(6.5, 10.5, 9.5)"
04-01-2023 10:23:41.362791,"(1.8, 2.3, 2.2415384615384615)","(21.0, 34.0, 28.89189189189189)","(12.0, 24.0, 18.166666666666668)","(11.0, 13.5, 12.54)","(17.0, 32.0, 31.3)","(3.7, 4.8, 4.571428571428571)","(6.5, 10.5, 9.5)"
04-01-2023 10:23:42.344678,"(1.8, 2.3, 2.2399999999999998)","(21.0, 34.0, 28.89189189189189)","(12.0, 22.0, 19.714285714285715)","(11.0, 13.5, 12.5625)","(17.0, 32.0, 31.3)","(3.7, 4.8, 4.571428571428571)","(6.5, 10.5, 9.5)"
04-01-2023 10:23:43.458666,"(1.75, 2.3, 2.201282051282051)","(21.0, 34.0, 28.75)","(12.0, 22.0, 16.5)","(11.0, 13.5, 11.575)","(17.0, 34.0, 27.5)","(3.8, 4.8, 4.571428571428571)","(7.0, 10.5, 9.5)"
04-01-2023 10:23:44.532985,"(1.75, 2.3, 2.270833333333333)","(21.0, 34.0, 28.75)","(12.0, 21.0, 16.5)","(11.0, 13.0, 11.26153846153846)","(17.0, 34.0, 30.5)","(3.8, 4.8, 4.571428571428571)","(7.0, 10.5, 9.5)"
04-01-2023 10:23:45.540460,"(1.75, 2.3, 2.26125)","(21.0, 34.0, 28.75)","(12.0, 20.0, 16.307692307692307)","(11.0, 12.0, 11.11111111111111)","(17.0, 32.0, 30.5)","(3.8, 4.8, 4.571428571428571)","(7.0, 10.5, 9.5)"
04-01-2023 10:23:46.654398,"(1.75, 2.3, 2.26125)","(21.0, 34.0, 29.032258064516128)","(12.0, 20.0, 19.0)","(11.0, 12.0, 10.84375)","(17.0, 32.0, 30.5)","(3.7, 4.8, 4.571428571428571)","(6.5, 10.5, 9.5)"
04-01-2023 10:23:47.668290,"(1.75, 2.3, 2.2777777777777777)","(21.0, 34.0, 28.96875)","(12.0, 19.5, 18.666666666666668)","(11.0, 11.5, 10.84375)","(17.0, 32.0, 30.5)","(3.7, 4.8, 4.685714285714285)","(6.5, 10.5, 9.429411764705883)"
04-01-2023 10:23:48.692440,"(1.75, 2.3, 2.2777777777777777)","(21.0, 34.0, 28.96875)","(12.0, 19.5, 18.666666666666668)","(11.0, 11.5, 10.9)","(17.0, 32.0, 31.416666666666668)","(3.7, 4.8, 4.581818181818182)","(6.5, 10.5, 9.888235294117647)"
04-01-2023 10:23:49.598381,"(1.75, 2.3, 2.1645833333333333)","(21.0, 34.0, 28.96875)","(12.0, 19.5, 18.666666666666668)","(11.0, 11.5, 10.9)","(17.0, 32.0, 31.416666666666668)","(3.7, 4.8, 4.581818181818182)","(6.5, 10.5, 9.888235294117647)"
04-01-2023 10:23:50.511844,"(1.75, 2.26, 2.158181818181818)","(21.0, 34.0, 28.96875)","(12.0, 20.0, 18.0)","(11.0, 11.5, 10.9)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.575)","(6.5, 10.5, 9.915)"
04-01-2023 10:23:51.432604,"(1.75, 2.3, 2.0692307692307694)","(21.0, 34.0, 28.96875)","(12.0, 21.0, 19.2)","(11.0, 11.5, 10.9)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.575)","(6.5, 10.5, 9.915)"
04-01-2023 10:23:52.365981,"(1.75, 2.3, 2.0670588235294116)","(21.0, 34.0, 29.975)","(12.0, 21.0, 19.2)","(11.0, 11.5, 10.9)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.685714285714285)","(6.5, 10.5, 9.821739130434782)"
04-01-2023 10:23:53.344988,"(1.75, 2.3, 2.0670588235294116)","(21.0, 34.0, 29.975)","(12.0, 21.0, 19.2)","(11.0, 11.5, 10.9)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.685714285714285)","(6.5, 10.5, 9.821739130434782)"
04-01-2023 10:23:54.346454,"(1.75, 2.3, 2.0670588235294116)","(21.0, 34.0, 29.975)","(12.0, 21.0, 19.2)","(11.0, 11.0, 10.444444444444445)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.685714285714285)","(6.5, 10.5, 9.821739130434782)"
04-01-2023 10:23:55.345683,"(1.75, 2.3, 2.0645283018867926)","(21.0, 34.0, 29.975)","(12.0, 21.0, 19.0)","(11.0, 11.0, 10.392857142857142)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.685714285714285)","(7.0, 10.5, 9.821739130434782)"
04-01-2023 10:23:56.300650,"(1.75, 2.3, 2.0771428571428574)","(21.0, 34.0, 29.975)","(12.0, 21.0, 19.571428571428573)","(11.0, 10.5, 10.392857142857142)","(17.0, 32.0, 30.0)","(3.7, 4.8, 4.685714285714285)","(7.0, 10.5, 9.821739130434782)"
04-01-2023 10:23:57.266263,"(1.75, 2.14, 2.0606666666666666)","(21.0, 34.0, 30.05128205128205)","(12.0, 23.0, 21.6)","(11.0, 11.0, 10.916666666666666)","(17.0, 34.0, 27.0)","(3.7, 5.7, 5.077777777777778)","(7.0, 10.5, 9.994444444444444)"
04-01-2023 10:23:58.253812,"(1.75, 2.1, 2.0428571428571427)","(21.0, 34.0, 30.05128205128205)","(12.0, 23.0, 21.25)","(11.0, 11.5, 10.6875)","(17.0, 34.0, 29.333333333333332)","(3.7, 5.6, 5.321428571428571)","(7.0, 10.5, 9.95)"
04-01-2023 10:23:59.206323,"(1.75, 2.1, 2.0483870967741935)","(21.0, 34.0, 29.83783783783784)","(12.0, 23.0, 21.25)","(9.5, 11.0, 10.444444444444445)","(17.0, 34.0, 29.333333333333332)","(3.9, 5.5, 5.321428571428571)","(7.0, 10.5, 10.01875)"
04-01-2023 10:24:00.238180,"(1.75, 2.1, 2.0483870967741935)","(21.0, 34.0, 29.83783783783784)","(12.0, 23.0, 21.25)","(9.5, 11.0, 10.363636363636363)","(17.0, 34.0, 28.580645161290324)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.01875)"
04-01-2023 10:24:01.188563,"(1.75, 2.1, 2.0238095238095237)","(21.0, 34.0, 29.83783783783784)","(12.0, 23.0, 21.25)","(9.5, 11.0, 10.285714285714286)","(17.0, 34.0, 28.580645161290324)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.225)"
04-01-2023 10:24:02.104767,"(1.75, 2.1, 2.0238095238095237)","(21.0, 34.0, 29.83783783783784)","(12.0, 23.0, 21.25)","(11.0, 11.0, 10.285714285714286)","(17.0, 34.0, 28.580645161290324)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.225)"
04-01-2023 10:24:03.027736,"(1.75, 2.1, 2.0238095238095237)","(21.0, 34.0, 29.83783783783784)","(12.0, 23.0, 21.25)","(11.0, 11.0, 10.285714285714286)","(17.0, 34.0, 28.580645161290324)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.225)"
04-01-2023 10:24:03.925095,"(1.75, 2.1, 2.0238095238095237)","(21.0, 32.0, 30.40909090909091)","(12.0, 23.0, 21.583333333333336)","(11.0, 11.0, 10.285714285714286)","(17.0, 34.0, 28.580645161290324)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.225)"
04-01-2023 10:24:04.858883,"(1.75, 2.08, 1.995)","(21.0, 32.0, 30.26086956521739)","(12.0, 22.0, 20.636363636363637)","(11.0, 11.0, 10.285714285714286)","(17.0, 34.0, 29.0)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.491666666666667)"
04-01-2023 10:24:05.765057,"(1.75, 2.08, 2.06)","(21.0, 32.0, 30.26086956521739)","(12.0, 22.0, 19.0)","(11.0, 11.0, 10.285714285714286)","(17.0, 34.0, 29.0)","(3.9, 5.5, 5.194117647058823)","(7.0, 10.5, 10.863636363636363)"
04-01-2023 10:24:06.702131,"(1.75, 2.08, 2.030689655172414)","(21.0, 32.0, 28.4)","(12.0, 22.0, 17.0)","(11.0, 11.0, 10.285714285714286)","(17.0, 32.0, 29.916666666666668)","(3.9, 5.4, 5.134285714285714)","(7.0, 11.5, 12.0)"
