,Tuta Grizzly,Lornas Creek,Stomp,Business Flight,Clock Watcher,Journalist,Luckies Lass,Brians Buster
08-01-2023 12:21:45.978492,"(51.0, 280.0, 192.0)","(51.0, 360.0, 134.11764705882354)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.44444444444444)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 220.0, 123.57142857142857)","(91.0, 340.0, 256.6666666666667)"
08-01-2023 12:21:47.148469,"(51.0, 280.0, 192.0)","(51.0, 360.0, 134.11764705882354)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.44444444444444)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 220.0, 185.0)","(91.0, 340.0, 256.6666666666667)"
08-01-2023 12:21:48.249942,"(51.0, 280.0, 192.0)","(51.0, 360.0, 134.11764705882354)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.44444444444444)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 210.0, 185.0)","(91.0, 340.0, 256.6666666666667)"
08-01-2023 12:21:49.275768,"(51.0, 280.0, 192.0)","(51.0, 350.0, 235.0)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 52.0)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3181132075471698)","(51.0, 200.0, 117.5)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:50.493990,"(51.0, 270.0, 181.11111111111111)","(51.0, 140.0, 132.85714285714286)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 52.0)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 200.0, 117.5)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:51.640244,"(51.0, 260.0, 200.0)","(51.0, 140.0, 132.85714285714286)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 52.0)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 200.0, 117.5)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:52.703947,"(51.0, 260.0, 200.0)","(51.0, 140.0, 132.85714285714286)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 200.0, 117.5)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:53.756468,"(51.0, 260.0, 193.33333333333334)","(51.0, 140.0, 132.85714285714286)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 200.0, 123.84615384615384)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:54.794774,"(51.0, 260.0, 193.33333333333334)","(51.0, 140.0, 132.85714285714286)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 200.0, 105.5)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:55.941958,"(51.0, 260.0, 193.33333333333334)","(51.0, 140.0, 117.5)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 200.0, 163.0)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:56.968336,"(51.0, 260.0, 185.0)","(51.0, 130.0, 103.75)","(31.0, 80.0, 63.92857142857143)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 180.0, 163.0)","(91.0, 340.0, 265.0)"
08-01-2023 12:21:58.069519,"(51.0, 260.0, 185.0)","(51.0, 130.0, 103.75)","(31.0, 80.0, 65.0)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 180.0, 125.9090909090909)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:21:59.099575,"(51.0, 260.0, 185.0)","(51.0, 130.0, 103.75)","(31.0, 80.0, 65.0)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 180.0, 125.9090909090909)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:00.087748,"(51.0, 260.0, 185.0)","(51.0, 130.0, 109.0)","(31.0, 80.0, 65.0)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 180.0, 125.9090909090909)","(91.0, 340.0, 276.0)"
08-01-2023 12:22:01.073852,"(51.0, 260.0, 185.0)","(51.0, 130.0, 109.0)","(31.0, 80.0, 65.0)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.32, 1.3123076923076924)","(51.0, 180.0, 125.9090909090909)","(91.0, 340.0, 276.0)"
08-01-2023 12:22:02.094023,"(51.0, 260.0, 185.0)","(51.0, 130.0, 109.0)","(31.0, 80.0, 70.0)","(31.0, 60.0, 54.666666666666664)","(3.5, 5.9, 5.550000000000001)","(1.14, 1.31, 1.3076530612244899)","(51.0, 160.0, 121.0)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:03.411876,"(51.0, 260.0, 185.0)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 74.0)","(31.0, 60.0, 56.15384615384615)","(3.5, 5.9, 5.576470588235295)","(1.14, 1.31, 1.3072619047619047)","(51.0, 160.0, 136.66666666666666)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:04.492541,"(51.0, 260.0, 230.0)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 74.0)","(31.0, 60.0, 56.15384615384615)","(3.5, 5.9, 5.576470588235295)","(1.14, 1.31, 1.3072619047619047)","(51.0, 160.0, 136.66666666666666)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:05.577718,"(51.0, 260.0, 230.0)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 74.0)","(31.0, 60.0, 54.375)","(3.5, 5.9, 5.703571428571429)","(1.14, 1.31, 1.3072619047619047)","(51.0, 160.0, 141.42857142857142)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:06.573931,"(51.0, 260.0, 230.0)","(51.0, 130.0, 123.33333333333333)","(31.0, 80.0, 74.0)","(31.0, 55.0, 54.375)","(3.5, 5.9, 5.703571428571429)","(1.14, 1.31, 1.3072619047619047)","(51.0, 150.0, 141.42857142857142)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:07.574366,"(51.0, 260.0, 230.0)","(51.0, 130.0, 123.33333333333333)","(31.0, 80.0, 74.0)","(31.0, 55.0, 53.333333333333336)","(3.5, 5.9, 5.660869565217392)","(1.14, 1.31, 1.3082993197278912)","(51.0, 150.0, 130.0)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:08.582930,"(51.0, 260.0, 207.5)","(51.0, 130.0, 114.0)","(31.0, 80.0, 71.66666666666667)","(31.0, 55.0, 54.285714285714285)","(3.5, 5.9, 5.765384615384615)","(1.14, 1.31, 1.306829268292683)","(51.0, 150.0, 128.0)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:09.787590,"(51.0, 260.0, 185.0)","(51.0, 130.0, 112.5)","(31.0, 80.0, 71.66666666666667)","(31.0, 55.0, 53.714285714285715)","(3.5, 5.9, 5.645161290322581)","(1.14, 1.31, 1.306829268292683)","(51.0, 150.0, 128.0)","(91.0, 340.0, 273.3333333333333)"
08-01-2023 12:22:11.053523,"(51.0, 260.0, 185.0)","(51.0, 130.0, 112.5)","(31.0, 80.0, 68.88888888888889)","(31.0, 55.0, 54.166666666666664)","(3.5, 5.8, 5.604)","(1.14, 1.31, 1.3079024390243903)","(51.0, 150.0, 138.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:12.082812,"(51.0, 260.0, 225.0)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 73.33333333333333)","(31.0, 55.0, 52.5)","(3.5, 5.7, 5.415)","(1.14, 1.31, 1.3079024390243903)","(51.0, 150.0, 136.66666666666666)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:13.161143,"(51.0, 260.0, 230.0)","(51.0, 130.0, 122.5)","(31.0, 80.0, 72.0)","(31.0, 60.0, 55.0)","(3.5, 5.7, 5.44)","(1.14, 1.31, 1.308894117647059)","(51.0, 150.0, 136.66666666666666)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:14.219812,"(51.0, 250.0, 235.0)","(51.0, 130.0, 122.5)","(31.0, 80.0, 72.0)","(31.0, 60.0, 54.54545454545455)","(3.5, 5.6, 5.44)","(1.14, 1.32, 1.3086896551724139)","(51.0, 150.0, 136.66666666666666)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:15.301586,"(51.0, 250.0, 235.0)","(51.0, 130.0, 122.5)","(31.0, 80.0, 72.0)","(31.0, 60.0, 54.54545454545455)","(3.5, 5.6, 5.44)","(1.14, 1.32, 1.3086896551724139)","(51.0, 150.0, 136.66666666666666)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:16.312421,"(51.0, 250.0, 235.0)","(51.0, 130.0, 122.5)","(31.0, 80.0, 72.0)","(31.0, 60.0, 54.54545454545455)","(3.5, 5.6, 5.4125000000000005)","(1.14, 1.32, 1.3086896551724139)","(51.0, 150.0, 136.66666666666666)","(91.0, 340.0, 295.55555555555554)"
08-01-2023 12:22:17.349364,"(51.0, 250.0, 235.0)","(51.0, 130.0, 122.5)","(31.0, 80.0, 72.0)","(31.0, 60.0, 52.0)","(3.5, 5.6, 5.489285714285714)","(1.14, 1.32, 1.3091390728476822)","(51.0, 150.0, 131.66666666666666)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:22:18.414980,"(51.0, 250.0, 205.0)","(51.0, 130.0, 120.0)","(31.0, 80.0, 71.66666666666667)","(31.0, 60.0, 53.45454545454545)","(3.5, 5.5, 5.485882352941177)","(1.14, 1.32, 1.309281045751634)","(51.0, 150.0, 131.66666666666666)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:22:19.404400,"(51.0, 250.0, 205.0)","(51.0, 130.0, 114.0)","(31.0, 80.0, 71.66666666666667)","(31.0, 60.0, 53.45454545454545)","(3.5, 5.5, 5.485882352941177)","(1.14, 1.32, 1.309281045751634)","(51.0, 150.0, 131.66666666666666)","(91.0, 340.0, 304.2857142857143)"
08-01-2023 12:22:20.518108,"(51.0, 250.0, 233.33333333333334)","(51.0, 130.0, 120.0)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.5, 5.5, 5.34)","(1.14, 1.31, 1.309766355140187)","(51.0, 150.0, 136.66666666666666)","(91.0, 340.0, 304.2857142857143)"
08-01-2023 12:22:21.519410,"(51.0, 250.0, 230.0)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.5, 5.31)","(1.14, 1.31, 1.3103053435114504)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:22:22.493420,"(51.0, 290.0, 236.66666666666666)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.27272727272727)","(3.7, 5.5, 5.382432432432433)","(1.14, 1.32, 1.3111985688729875)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:22:23.598894,"(51.0, 290.0, 236.66666666666666)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.27272727272727)","(3.7, 5.5, 5.382432432432433)","(1.14, 1.32, 1.3113532513181019)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:22:24.705539,"(51.0, 290.0, 236.66666666666666)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.27272727272727)","(3.7, 5.5, 5.385526315789474)","(1.14, 1.32, 1.3113532513181019)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:22:25.783894,"(51.0, 290.0, 236.66666666666666)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 72.0)","(31.0, 60.0, 53.45454545454545)","(3.7, 5.5, 5.388461538461539)","(1.14, 1.32, 1.3113532513181019)","(51.0, 150.0, 116.66666666666667)","(91.0, 340.0, 312.22222222222223)"
08-01-2023 12:22:26.910243,"(51.0, 290.0, 203.33333333333334)","(51.0, 130.0, 120.0)","(31.0, 80.0, 71.66666666666667)","(31.0, 60.0, 54.54545454545455)","(3.7, 5.5, 5.384)","(1.14, 1.32, 1.3113532513181019)","(51.0, 150.0, 116.66666666666667)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:22:28.134384,"(51.0, 290.0, 203.33333333333334)","(51.0, 130.0, 120.0)","(31.0, 80.0, 73.33333333333333)","(31.0, 60.0, 57.27272727272727)","(3.7, 5.5, 5.382432432432433)","(1.14, 1.32, 1.3113532513181019)","(51.0, 150.0, 138.0)","(91.0, 340.0, 317.77777777777777)"
08-01-2023 12:22:29.274027,"(51.0, 290.0, 254.0)","(51.0, 130.0, 125.0)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.5, 5.396428571428571)","(1.14, 1.32, 1.310769230769231)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.77777777777777)"
08-01-2023 12:22:30.393553,"(51.0, 290.0, 254.0)","(51.0, 130.0, 125.71428571428571)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.5, 5.37741935483871)","(1.14, 1.32, 1.3113986013986014)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.77777777777777)"
08-01-2023 12:22:31.473020,"(51.0, 290.0, 254.0)","(51.0, 130.0, 125.71428571428571)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.5, 5.363333333333333)","(1.14, 1.32, 1.3120388349514565)","(51.0, 150.0, 140.0)","(91.0, 340.0, 317.77777777777777)"
08-01-2023 12:22:32.544156,"(51.0, 290.0, 254.0)","(51.0, 130.0, 125.71428571428571)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.4, 5.332432432432433)","(1.14, 1.32, 1.3125581395348838)","(51.0, 150.0, 143.33333333333334)","(91.0, 340.0, 317.77777777777777)"
08-01-2023 12:22:33.557489,"(51.0, 290.0, 254.0)","(51.0, 130.0, 125.71428571428571)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.4, 5.332432432432433)","(1.14, 1.32, 1.3125581395348838)","(51.0, 150.0, 143.33333333333334)","(91.0, 340.0, 317.77777777777777)"
08-01-2023 12:22:34.605894,"(51.0, 290.0, 254.0)","(51.0, 130.0, 125.71428571428571)","(31.0, 80.0, 72.0)","(31.0, 60.0, 55.0)","(3.7, 5.4, 5.2214285714285715)","(1.14, 1.32, 1.3170000000000002)","(51.0, 150.0, 116.66666666666667)","(91.0, 340.0, 300.0)"
08-01-2023 12:22:35.638311,"(51.0, 290.0, 196.66666666666666)","(51.0, 130.0, 115.0)","(31.0, 80.0, 71.66666666666667)","(31.0, 60.0, 55.0)","(3.7, 5.4, 5.24375)","(1.14, 1.33, 1.3141621621621622)","(51.0, 150.0, 116.66666666666667)","(91.0, 340.0, 295.55555555555554)"
08-01-2023 12:22:36.679025,"(51.0, 290.0, 236.66666666666666)","(51.0, 130.0, 115.0)","(31.0, 80.0, 71.66666666666667)","(31.0, 60.0, 55.0)","(3.7, 5.4, 5.2372093023255815)","(1.14, 1.33, 1.319390243902439)","(51.0, 150.0, 140.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:22:37.738591,"(51.0, 240.0, 227.5)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.4, 5.252173913043478)","(1.14, 1.32, 1.3163636363636364)","(51.0, 150.0, 140.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:22:38.825949,"(51.0, 240.0, 227.5)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.3, 5.227906976744186)","(1.14, 1.32, 1.3177674418604652)","(51.0, 150.0, 140.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:22:39.854484,"(51.0, 240.0, 227.5)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.3, 5.227906976744186)","(1.14, 1.32, 1.3177674418604652)","(51.0, 150.0, 140.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:22:40.928738,"(51.0, 240.0, 227.5)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.3, 5.227906976744186)","(1.14, 1.32, 1.3177674418604652)","(51.0, 150.0, 140.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:42.015826,"(51.0, 240.0, 227.5)","(51.0, 130.0, 124.54545454545455)","(31.0, 80.0, 72.0)","(31.0, 60.0, 57.5)","(3.7, 5.3, 5.227906976744186)","(1.14, 1.32, 1.3177674418604652)","(51.0, 150.0, 143.33333333333334)","(91.0, 340.0, 312.22222222222223)"
08-01-2023 12:22:43.097236,"(51.0, 240.0, 195.0)","(51.0, 130.0, 121.42857142857143)","(31.0, 80.0, 72.5)","(31.0, 60.0, 55.833333333333336)","(3.7, 5.3, 5.168421052631579)","(1.14, 1.33, 1.3322857142857143)","(51.0, 150.0, 130.0)","(91.0, 340.0, 312.22222222222223)"
08-01-2023 12:22:44.137723,"(51.0, 240.0, 195.0)","(51.0, 130.0, 120.0)","(31.0, 80.0, 73.18181818181819)","(31.0, 60.0, 55.45454545454545)","(3.7, 5.2, 5.189473684210527)","(1.14, 1.34, 1.3271428571428572)","(51.0, 150.0, 130.0)","(91.0, 340.0, 312.22222222222223)"
08-01-2023 12:22:45.225062,"(51.0, 280.0, 215.0)","(51.0, 130.0, 120.0)","(31.0, 80.0, 73.18181818181819)","(31.0, 60.0, 55.0)","(3.7, 5.2, 5.192592592592593)","(1.14, 1.34, 1.3267708333333335)","(51.0, 150.0, 145.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:46.290873,"(51.0, 280.0, 257.5)","(51.0, 130.0, 120.0)","(31.0, 80.0, 74.375)","(31.0, 60.0, 57.5)","(3.7, 5.2, 5.192592592592593)","(1.14, 1.33, 1.3227906976744186)","(51.0, 150.0, 145.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:47.392714,"(51.0, 280.0, 257.5)","(51.0, 130.0, 120.0)","(31.0, 80.0, 75.0)","(31.0, 60.0, 57.72727272727273)","(3.7, 5.2, 5.1)","(1.14, 1.33, 1.327987012987013)","(51.0, 150.0, 145.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:48.481981,"(51.0, 280.0, 217.0)","(51.0, 130.0, 122.0)","(31.0, 80.0, 75.0)","(31.0, 60.0, 57.72727272727273)","(3.7, 5.2, 5.0754716981132075)","(1.14, 1.33, 1.3285779816513763)","(51.0, 150.0, 145.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:49.521857,"(51.0, 280.0, 217.0)","(51.0, 120.0, 117.5)","(31.0, 80.0, 75.0)","(31.0, 60.0, 57.72727272727273)","(3.7, 5.2, 5.0754716981132075)","(1.14, 1.33, 1.3285779816513763)","(51.0, 150.0, 145.0)","(91.0, 340.0, 315.0)"
08-01-2023 12:22:50.524995,"(51.0, 280.0, 217.0)","(51.0, 120.0, 117.5)","(31.0, 80.0, 75.0)","(31.0, 60.0, 57.72727272727273)","(3.7, 5.2, 5.0754716981132075)","(1.14, 1.33, 1.3285779816513763)","(51.0, 150.0, 145.0)","(91.0, 340.0, 322.85714285714283)"
08-01-2023 12:22:51.556849,"(51.0, 280.0, 166.25)","(51.0, 120.0, 117.5)","(31.0, 80.0, 68.75)","(31.0, 60.0, 55.833333333333336)","(3.7, 5.2, 5.091208791208792)","(1.14, 1.34, 1.3323026315789475)","(51.0, 150.0, 145.0)","(91.0, 340.0, 322.85714285714283)"
08-01-2023 12:22:52.581807,"(51.0, 280.0, 166.25)","(51.0, 120.0, 117.5)","(31.0, 80.0, 73.18181818181819)","(31.0, 60.0, 55.833333333333336)","(3.7, 5.1, 5.036842105263158)","(1.14, 1.34, 1.3281496062992126)","(51.0, 150.0, 135.0)","(91.0, 340.0, 322.85714285714283)"
08-01-2023 12:22:53.621263,"(51.0, 270.0, 235.0)","(51.0, 120.0, 117.5)","(31.0, 80.0, 73.18181818181819)","(31.0, 60.0, 55.833333333333336)","(3.7, 5.0, 4.9)","(1.14, 1.35, 1.3356666666666668)","(51.0, 150.0, 145.0)","(91.0, 340.0, 324.0)"
08-01-2023 12:22:54.673432,"(51.0, 270.0, 247.5)","(51.0, 140.0, 133.33333333333334)","(31.0, 80.0, 74.375)","(31.0, 60.0, 57.5)","(3.7, 5.0, 4.95)","(1.14, 1.34, 1.3356666666666668)","(51.0, 150.0, 145.0)","(91.0, 340.0, 324.0)"
08-01-2023 12:22:55.687140,"(51.0, 130.0, 128.8235294117647)","(51.0, 140.0, 133.33333333333334)","(31.0, 80.0, 72.5)","(31.0, 60.0, 58.0)","(3.7, 5.0, 4.907692307692308)","(1.14, 1.34, 1.3397814207650274)","(51.0, 150.0, 145.0)","(91.0, 340.0, 324.0)"
08-01-2023 12:22:56.719108,"(51.0, 130.0, 125.0)","(51.0, 140.0, 130.0)","(31.0, 80.0, 72.5)","(31.0, 60.0, 58.0)","(3.7, 5.0, 4.977631578947369)","(1.14, 1.34, 1.3402197802197804)","(51.0, 150.0, 145.0)","(91.0, 340.0, 324.0)"
08-01-2023 12:22:57.778077,"(51.0, 130.0, 125.0)","(51.0, 140.0, 132.0)","(31.0, 80.0, 73.33333333333333)","(31.0, 60.0, 58.0)","(3.7, 5.0, 4.955263157894737)","(1.14, 1.35, 1.3402197802197804)","(51.0, 150.0, 145.0)","(91.0, 340.0, 323.3333333333333)"
08-01-2023 12:22:58.790028,"(51.0, 240.0, 230.76923076923077)","(51.0, 140.0, 132.0)","(31.0, 80.0, 73.33333333333333)","(31.0, 60.0, 58.0)","(3.7, 5.0, 4.910526315789474)","(1.14, 1.35, 1.3402702702702705)","(51.0, 150.0, 145.0)","(91.0, 340.0, 323.3333333333333)"
08-01-2023 12:22:59.816108,"(51.0, 250.0, 202.0)","(51.0, 140.0, 127.14285714285714)","(31.0, 80.0, 73.33333333333333)","(31.0, 60.0, 56.0)","(3.7, 5.0, 4.902439024390244)","(1.14, 1.35, 1.3392000000000002)","(51.0, 150.0, 135.0)","(91.0, 340.0, 301.1111111111111)"
08-01-2023 12:23:00.858179,"(51.0, 250.0, 202.0)","(51.0, 140.0, 125.0)","(31.0, 80.0, 75.0)","(31.0, 60.0, 56.36363636363636)","(3.7, 5.0, 4.857142857142857)","(1.14, 1.35, 1.3392000000000002)","(51.0, 150.0, 135.0)","(91.0, 340.0, 290.0)"
08-01-2023 12:23:01.953170,"(51.0, 250.0, 202.0)","(51.0, 140.0, 113.33333333333333)","(31.0, 80.0, 75.0)","(31.0, 60.0, 69.0909090909091)","(3.7, 5.0, 4.847058823529411)","(1.14, 1.35, 1.3321848739495799)","(51.0, 150.0, 145.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:03.093988,"(51.0, 250.0, 202.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 75.71428571428571)","(31.0, 80.0, 71.66666666666667)","(3.7, 5.0, 4.835555555555556)","(1.14, 1.35, 1.3321848739495799)","(51.0, 150.0, 145.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:04.174879,"(51.0, 260.0, 164.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 76.25)","(31.0, 80.0, 71.66666666666667)","(3.7, 5.0, 4.826666666666666)","(1.14, 1.35, 1.3334375)","(51.0, 150.0, 145.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:05.251236,"(51.0, 260.0, 164.0)","(51.0, 140.0, 133.33333333333334)","(31.0, 80.0, 76.25)","(31.0, 80.0, 71.66666666666667)","(3.7, 5.0, 4.826666666666666)","(1.14, 1.35, 1.3334375)","(51.0, 150.0, 145.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:06.336313,"(51.0, 260.0, 164.0)","(51.0, 140.0, 136.25)","(31.0, 80.0, 76.25)","(31.0, 80.0, 71.66666666666667)","(3.7, 5.0, 4.826666666666666)","(1.14, 1.35, 1.3334375)","(51.0, 150.0, 145.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:07.409539,"(51.0, 230.0, 185.0)","(51.0, 140.0, 133.33333333333334)","(31.0, 80.0, 76.25)","(31.0, 75.0, 69.54545454545455)","(3.7, 5.0, 4.826666666666666)","(1.14, 1.35, 1.334536082474227)","(51.0, 150.0, 145.0)","(91.0, 340.0, 256.6666666666667)"
08-01-2023 12:23:08.479257,"(51.0, 230.0, 185.0)","(51.0, 140.0, 133.33333333333334)","(31.0, 80.0, 76.25)","(31.0, 75.0, 69.54545454545455)","(3.7, 5.0, 4.8612244897959185)","(1.14, 1.35, 1.3364912280701755)","(51.0, 160.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:09.507897,"(51.0, 230.0, 185.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 75.0)","(31.0, 75.0, 65.0)","(3.7, 5.0, 4.8374999999999995)","(1.14, 1.34, 1.3366071428571429)","(51.0, 150.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:10.556868,"(51.0, 230.0, 185.0)","(51.0, 140.0, 113.33333333333333)","(31.0, 80.0, 75.0)","(31.0, 75.0, 65.0)","(3.7, 5.0, 4.922727272727273)","(1.14, 1.35, 1.3361666666666667)","(51.0, 150.0, 145.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:11.576600,"(51.0, 250.0, 195.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 75.71428571428571)","(31.0, 75.0, 71.25)","(3.7, 5.1, 5.247368421052632)","(1.14, 1.34, 1.3257142857142858)","(51.0, 150.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:12.650690,"(51.0, 250.0, 195.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 76.25)","(31.0, 75.0, 71.25)","(3.7, 5.3, 5.209090909090909)","(1.14, 1.33, 1.3257142857142858)","(51.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:13.695144,"(51.0, 250.0, 195.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 76.25)","(31.0, 75.0, 71.25)","(3.7, 5.3, 5.192307692307692)","(1.14, 1.33, 1.3257142857142858)","(51.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:14.782716,"(51.0, 250.0, 200.0)","(51.0, 140.0, 128.0)","(31.0, 80.0, 76.25)","(31.0, 75.0, 71.25)","(3.7, 5.3, 5.205882352941177)","(1.14, 1.33, 1.3255223880597016)","(51.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
