,Haras Pearl,Stolen Moment,Jack Spot,Mad Max Blue,Fire Flick,Uncle Charlie,Dairy Girl
04-01-2023 14:04:08.554273,"(2.45, 2.92, 2.8577777777777778)","(41.0, 500.0, 307.1428571428571)","(1.5, 1.67, 1.6824999999999999)","(81.0, 590.0, 460.0)","(41.0, 290.0, 193.75)","(8.5, 32.0, 29.857142857142858)","(21.0, 110.0, 80.0)"
04-01-2023 14:04:09.765922,"(2.45, 2.92, 2.83)","(41.0, 500.0, 233.33333333333334)","(1.5, 1.69, 1.6824999999999999)","(81.0, 590.0, 460.0)","(41.0, 290.0, 193.75)","(8.5, 32.0, 29.857142857142858)","(21.0, 110.0, 84.28571428571429)"
04-01-2023 14:04:10.934835,"(2.45, 2.92, 2.8249999999999997)","(41.0, 500.0, 233.33333333333334)","(1.5, 1.69, 1.6795)","(81.0, 590.0, 485.0)","(41.0, 290.0, 227.0)","(8.5, 32.0, 30.5)","(21.0, 110.0, 93.33333333333333)"
04-01-2023 14:04:12.244530,"(2.45, 2.84, 2.8266666666666667)","(41.0, 500.0, 321.42857142857144)","(1.5, 1.69, 1.696)","(81.0, 590.0, 490.0)","(41.0, 290.0, 237.05882352941177)","(8.5, 32.0, 29.6)","(21.0, 110.0, 90.76923076923077)"
04-01-2023 14:04:13.585574,"(2.45, 2.84, 2.8038095238095235)","(41.0, 500.0, 321.42857142857144)","(1.5, 1.7, 1.708360655737705)","(81.0, 590.0, 490.0)","(41.0, 290.0, 237.05882352941177)","(8.5, 32.0, 29.6)","(21.0, 110.0, 90.76923076923077)"
04-01-2023 14:04:14.958272,"(2.45, 2.8, 2.781443298969072)","(41.0, 500.0, 321.42857142857144)","(1.5, 1.71, 1.714679802955665)","(81.0, 590.0, 490.0)","(41.0, 290.0, 220.76923076923077)","(8.5, 32.0, 29.6)","(21.0, 110.0, 90.76923076923077)"
04-01-2023 14:04:16.279213,"(2.45, 2.8, 2.7663551401869158)","(41.0, 500.0, 233.33333333333334)","(1.5, 1.72, 1.7037142857142857)","(81.0, 590.0, 490.0)","(41.0, 290.0, 171.8181818181818)","(8.5, 32.0, 29.6)","(21.0, 110.0, 82.72727272727273)"
04-01-2023 14:04:17.462484,"(2.45, 2.8, 2.7454545454545456)","(41.0, 500.0, 233.33333333333334)","(1.5, 1.73, 1.731111111111111)","(81.0, 590.0, 490.0)","(41.0, 290.0, 171.8181818181818)","(8.5, 32.0, 29.09090909090909)","(21.0, 110.0, 83.0)"
04-01-2023 14:04:18.758745,"(2.45, 2.78, 2.726)","(41.0, 500.0, 233.33333333333334)","(1.5, 1.74, 1.7261538461538461)","(81.0, 590.0, 490.0)","(41.0, 290.0, 198.33333333333334)","(8.5, 32.0, 29.09090909090909)","(21.0, 110.0, 83.0)"
04-01-2023 14:04:20.033201,"(2.45, 2.74, 2.725714285714286)","(41.0, 500.0, 321.42857142857144)","(1.5, 1.74, 1.734705882352941)","(81.0, 590.0, 490.0)","(41.0, 290.0, 205.3846153846154)","(8.5, 32.0, 29.09090909090909)","(21.0, 110.0, 96.5)"
04-01-2023 14:04:21.260310,"(2.45, 2.78, 2.7224)","(41.0, 500.0, 300.0)","(1.5, 1.74, 1.734705882352941)","(81.0, 590.0, 485.0)","(41.0, 290.0, 205.3846153846154)","(8.5, 32.0, 29.09090909090909)","(21.0, 110.0, 96.5)"
04-01-2023 14:04:22.455590,"(2.45, 2.78, 2.7266666666666666)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.74, 1.7255555555555555)","(81.0, 590.0, 490.0)","(41.0, 290.0, 211.42857142857142)","(8.5, 32.0, 29.09090909090909)","(21.0, 110.0, 96.5)"
04-01-2023 14:04:23.774272,"(2.45, 2.76, 2.73)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.74, 1.725)","(81.0, 590.0, 490.0)","(41.0, 290.0, 211.42857142857142)","(8.5, 32.0, 28.210526315789473)","(21.0, 110.0, 96.5)"
04-01-2023 14:04:25.245586,"(2.45, 2.76, 2.7479999999999998)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.74, 1.7205)","(81.0, 590.0, 490.0)","(41.0, 290.0, 162.72727272727272)","(8.5, 32.0, 28.210526315789473)","(21.0, 110.0, 102.5)"
04-01-2023 14:04:26.584641,"(2.45, 2.76, 2.7392307692307694)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.74, 1.7205)","(81.0, 590.0, 490.0)","(41.0, 290.0, 144.54545454545453)","(8.5, 32.0, 28.210526315789473)","(21.0, 110.0, 102.5)"
04-01-2023 14:04:28.169442,"(2.45, 2.76, 2.7070588235294117)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.74, 1.7340909090909091)","(81.0, 590.0, 490.0)","(41.0, 290.0, 211.42857142857142)","(8.5, 32.0, 28.210526315789473)","(21.0, 110.0, 105.0)"
04-01-2023 14:04:30.125895,"(2.45, 2.7, 2.677777777777778)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.74, 1.7313333333333334)","(81.0, 590.0, 490.0)","(41.0, 290.0, 205.3846153846154)","(8.5, 32.0, 28.210526315789473)","(21.0, 110.0, 104.375)"
04-01-2023 14:04:31.874972,"(2.45, 2.68, 2.6789473684210527)","(41.0, 500.0, 300.0)","(1.5, 1.74, 1.736)","(81.0, 590.0, 490.0)","(41.0, 290.0, 228.125)","(8.5, 32.0, 28.285714285714285)","(21.0, 110.0, 104.375)"
04-01-2023 14:04:33.060182,"(2.45, 2.68, 2.6778947368421053)","(41.0, 500.0, 300.0)","(1.5, 1.76, 1.7354545454545454)","(81.0, 590.0, 490.0)","(41.0, 290.0, 213.84615384615384)","(8.5, 32.0, 28.22222222222222)","(21.0, 110.0, 104.375)"
04-01-2023 14:04:34.326662,"(2.45, 2.68, 2.6778947368421053)","(41.0, 500.0, 300.0)","(1.5, 1.77, 1.75)","(81.0, 590.0, 490.0)","(41.0, 290.0, 213.84615384615384)","(8.5, 32.0, 28.22222222222222)","(21.0, 110.0, 104.375)"
04-01-2023 14:04:35.623895,"(2.45, 2.7, 2.6900000000000004)","(41.0, 500.0, 335.0)","(1.5, 1.76, 1.748235294117647)","(81.0, 590.0, 490.0)","(41.0, 290.0, 213.84615384615384)","(8.5, 32.0, 28.22222222222222)","(21.0, 110.0, 104.375)"
04-01-2023 14:04:36.865577,"(2.45, 2.7, 2.6950000000000003)","(41.0, 500.0, 300.0)","(1.5, 1.76, 1.7488235294117647)","(81.0, 590.0, 490.0)","(41.0, 290.0, 235.55555555555554)","(8.5, 32.0, 28.22222222222222)","(21.0, 110.0, 104.70588235294117)"
04-01-2023 14:04:38.115146,"(2.45, 2.68, 2.658823529411765)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.77, 1.7542857142857142)","(81.0, 590.0, 490.0)","(41.0, 290.0, 241.0)","(8.5, 32.0, 28.22222222222222)","(21.0, 110.0, 104.70588235294117)"
04-01-2023 14:04:39.369865,"(2.45, 2.68, 2.644)","(31.0, 500.0, 300.0)","(1.5, 1.78, 1.7650000000000001)","(101.0, 590.0, 490.0)","(41.0, 290.0, 265.0)","(10.0, 32.0, 28.22222222222222)","(26.0, 110.0, 104.70588235294117)"
04-01-2023 14:04:40.644598,"(2.45, 2.68, 2.644)","(31.0, 500.0, 300.0)","(1.5, 1.78, 1.7715789473684211)","(101.0, 590.0, 490.0)","(41.0, 280.0, 265.0)","(10.0, 32.0, 28.22222222222222)","(26.0, 110.0, 104.70588235294117)"
04-01-2023 14:04:41.915781,"(2.45, 2.68, 2.6350000000000002)","(31.0, 500.0, 300.0)","(1.5, 1.78, 1.7682352941176471)","(101.0, 590.0, 490.0)","(41.0, 280.0, 215.0)","(10.0, 32.0, 29.48148148148148)","(26.0, 110.0, 104.375)"
04-01-2023 14:04:43.147825,"(2.45, 2.68, 2.6500000000000004)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.78, 1.7625)","(101.0, 590.0, 490.0)","(41.0, 280.0, 215.0)","(10.0, 32.0, 29.875)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:04:44.361402,"(2.45, 2.68, 2.6500000000000004)","(31.0, 500.0, 284.0)","(1.5, 1.79, 1.7671428571428571)","(101.0, 590.0, 490.0)","(41.0, 280.0, 250.0)","(10.0, 32.0, 29.875)","(26.0, 110.0, 103.25)"
04-01-2023 14:04:45.598976,"(2.45, 2.64, 2.6114285714285717)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.79, 1.78)","(101.0, 590.0, 485.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.28)","(26.0, 110.0, 103.25)"
04-01-2023 14:04:46.884790,"(2.45, 2.64, 2.605714285714286)","(31.0, 500.0, 284.0)","(1.5, 1.79, 1.7725)","(101.0, 590.0, 485.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.28)","(26.0, 110.0, 103.25)"
04-01-2023 14:04:48.148653,"(2.45, 2.64, 2.62)","(31.0, 500.0, 284.0)","(1.5, 1.79, 1.762857142857143)","(101.0, 590.0, 485.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.28)","(26.0, 110.0, 104.70588235294117)"
04-01-2023 14:04:49.390452,"(2.45, 2.64, 2.6212500000000003)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.8, 1.762857142857143)","(101.0, 590.0, 485.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.28)","(26.0, 110.0, 104.70588235294117)"
04-01-2023 14:04:50.619581,"(2.45, 2.64, 2.6271428571428572)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.8, 1.7736842105263158)","(101.0, 590.0, 435.0)","(41.0, 280.0, 262.0)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 104.375)"
04-01-2023 14:04:51.882646,"(2.45, 2.64, 2.6142857142857143)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.8, 1.7673076923076922)","(101.0, 590.0, 435.0)","(41.0, 280.0, 226.36363636363637)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 104.375)"
04-01-2023 14:04:53.109791,"(2.45, 2.64, 2.625)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.8, 1.78)","(101.0, 590.0, 485.0)","(41.0, 290.0, 263.3333333333333)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 104.375)"
04-01-2023 14:04:54.239480,"(2.45, 2.6, 2.5875)","(31.0, 500.0, 281.8181818181818)","(1.5, 1.79, 1.7850000000000001)","(101.0, 590.0, 485.0)","(41.0, 280.0, 263.3333333333333)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:04:55.386798,"(2.45, 2.6, 2.585)","(31.0, 500.0, 286.6666666666667)","(1.5, 1.79, 1.7871428571428571)","(101.0, 590.0, 430.0)","(41.0, 280.0, 263.3333333333333)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:04:56.595200,"(2.45, 2.6, 2.5836363636363635)","(31.0, 500.0, 286.6666666666667)","(1.5, 1.79, 1.7871428571428571)","(101.0, 680.0, 5189.5)","(41.0, 280.0, 267.5)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:04:57.790857,"(2.4, 2.6, 2.5856)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.8, 1.7925)","(101.0, 99998, 5189.5)","(41.0, 280.0, 267.5)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:04:58.959895,"(2.4, 2.6, 2.5825)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.8, 1.7925)","(101.0, 99998, 5139.5)","(41.0, 280.0, 215.0)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:00.127881,"(2.4, 2.6, 2.5828571428571427)","(41.0, 500.0, 286.6666666666667)","(1.5, 1.8, 1.7866666666666666)","(101.0, 99998, 5139.5)","(41.0, 280.0, 215.0)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:01.306242,"(2.4, 2.6, 2.5873684210526315)","(41.0, 500.0, 280.0)","(1.5, 1.8, 1.7925)","(101.0, 99998, 520.0)","(41.0, 280.0, 250.0)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:02.621342,"(2.4, 2.6, 2.5836363636363635)","(41.0, 400.0, 269.09090909090907)","(1.5, 1.8, 1.8014285714285714)","(101.0, 650.0, 465.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:03.837268,"(2.4, 2.6, 2.5647058823529414)","(41.0, 400.0, 280.0)","(1.5, 1.81, 1.7953333333333334)","(101.0, 650.0, 598.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.166666666666668)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:05.081339,"(2.4, 2.6, 2.5442424242424244)","(41.0, 400.0, 280.0)","(1.5, 1.83, 1.7953333333333334)","(101.0, 650.0, 598.0)","(41.0, 280.0, 267.1428571428571)","(10.0, 32.0, 29.166666666666668)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:06.245374,"(2.4, 2.6, 2.54)","(41.0, 400.0, 271.42857142857144)","(1.5, 1.83, 1.7972727272727274)","(101.0, 650.0, 525.0)","(41.0, 280.0, 268.75)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:07.466425,"(2.4, 2.6, 2.535135135135135)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8073333333333335)","(101.0, 650.0, 525.0)","(41.0, 280.0, 226.36363636363637)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:08.657786,"(2.4, 2.6, 2.54)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8068181818181819)","(101.0, 650.0, 525.0)","(41.0, 290.0, 226.36363636363637)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:09.792347,"(2.4, 2.58, 2.545714285714286)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8068181818181819)","(101.0, 650.0, 525.0)","(41.0, 290.0, 237.5)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:10.835801,"(2.4, 2.54, 2.5341176470588236)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8068181818181819)","(101.0, 650.0, 525.0)","(41.0, 290.0, 246.25)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:11.945254,"(2.4, 2.54, 2.5275)","(41.0, 400.0, 274.0)","(1.5, 1.83, 1.810769230769231)","(101.0, 650.0, 525.0)","(41.0, 290.0, 246.25)","(10.0, 32.0, 29.31578947368421)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:13.155492,"(2.4, 2.54, 2.5356521739130433)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8104878048780488)","(101.0, 650.0, 525.0)","(41.0, 290.0, 246.25)","(10.0, 32.0, 29.107142857142858)","(26.0, 110.0, 102.89473684210526)"
04-01-2023 14:05:14.352001,"(2.4, 2.54, 2.5347368421052634)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8071428571428572)","(101.0, 650.0, 525.0)","(41.0, 290.0, 246.25)","(10.0, 32.0, 29.107142857142858)","(26.0, 110.0, 106.25)"
04-01-2023 14:05:15.691274,"(2.4, 2.54, 2.536)","(41.0, 400.0, 310.0)","(1.5, 1.83, 1.8085714285714287)","(101.0, 650.0, 525.0)","(41.0, 290.0, 251.11111111111111)","(10.0, 32.0, 29.107142857142858)","(26.0, 110.0, 106.25)"
04-01-2023 14:05:17.173789,"(2.4, 2.56, 2.5504761904761906)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.804857142857143)","(101.0, 650.0, 525.0)","(41.0, 290.0, 246.25)","(10.0, 32.0, 29.20689655172414)","(26.0, 110.0, 106.25)"
04-01-2023 14:05:18.516527,"(2.4, 2.56, 2.5352380952380953)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8153333333333335)","(101.0, 650.0, 525.0)","(41.0, 290.0, 212.22222222222223)","(10.0, 32.0, 29.20689655172414)","(26.0, 110.0, 106.47058823529412)"
04-01-2023 14:05:19.801969,"(2.4, 2.54, 2.5352380952380953)","(41.0, 400.0, 265.0)","(1.5, 1.83, 1.8153333333333335)","(101.0, 650.0, 525.0)","(41.0, 290.0, 237.5)","(10.0, 32.0, 29.20689655172414)","(26.0, 110.0, 106.66666666666667)"
04-01-2023 14:05:21.103953,"(2.4, 2.54, 2.535609756097561)","(41.0, 400.0, 310.0)","(1.5, 1.83, 1.8132432432432433)","(101.0, 650.0, 525.0)","(41.0, 290.0, 237.5)","(10.0, 32.0, 29.107142857142858)","(26.0, 110.0, 106.47058823529412)"
04-01-2023 14:05:22.463582,"(2.4, 2.54, 2.531219512195122)","(41.0, 400.0, 310.0)","(1.5, 1.84, 1.8010526315789475)","(101.0, 650.0, 525.0)","(41.0, 290.0, 237.5)","(10.0, 32.0, 29.107142857142858)","(26.0, 110.0, 106.47058823529412)"
04-01-2023 14:05:23.697149,"(2.4, 2.54, 2.5586956521739133)","(41.0, 400.0, 319.0)","(1.5, 1.81, 1.7853846153846153)","(101.0, 650.0, 525.0)","(41.0, 290.0, 237.5)","(10.0, 32.0, 29.214285714285715)","(26.0, 110.0, 106.47058823529412)"
04-01-2023 14:05:25.010813,"(2.4, 2.56, 2.559)","(41.0, 400.0, 325.0)","(1.5, 1.81, 1.780909090909091)","(101.0, 650.0, 525.0)","(41.0, 290.0, 238.0)","(10.0, 32.0, 29.214285714285715)","(26.0, 110.0, 106.25)"
04-01-2023 14:05:26.258615,"(2.4, 2.56, 2.559)","(41.0, 400.0, 325.0)","(1.5, 1.81, 1.7810714285714286)","(101.0, 650.0, 525.0)","(41.0, 310.0, 230.0)","(11.0, 32.0, 29.24)","(26.0, 110.0, 106.0)"
04-01-2023 14:05:27.485474,"(2.4, 2.56, 2.558666666666667)","(41.0, 400.0, 326.0)","(1.5, 1.81, 1.7827777777777778)","(101.0, 650.0, 493.3333333333333)","(41.0, 310.0, 244.0)","(11.0, 32.0, 29.214285714285715)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:28.666342,"(2.4, 2.58, 2.5563636363636366)","(41.0, 390.0, 326.0)","(1.5, 1.79, 1.79)","(101.0, 640.0, 480.0)","(41.0, 300.0, 252.0)","(11.0, 32.0, 29.11111111111111)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:29.866189,"(2.4, 2.58, 2.567)","(41.0, 390.0, 318.0)","(1.5, 1.8, 1.7826829268292683)","(101.0, 640.0, 480.0)","(41.0, 300.0, 252.0)","(11.0, 32.0, 29.11111111111111)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:31.114930,"(2.4, 2.58, 2.5525)","(41.0, 390.0, 318.0)","(1.5, 1.79, 1.800952380952381)","(101.0, 640.0, 480.0)","(41.0, 300.0, 252.0)","(11.0, 32.0, 29.727272727272727)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:32.374912,"(2.4, 2.58, 2.54)","(41.0, 390.0, 330.0)","(1.5, 1.82, 1.7995454545454546)","(101.0, 640.0, 480.0)","(41.0, 300.0, 260.0)","(11.0, 32.0, 29.82758620689655)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:33.543662,"(2.4, 2.58, 2.54)","(41.0, 390.0, 360.0)","(1.5, 1.82, 1.804920634920635)","(101.0, 640.0, 523.3333333333334)","(41.0, 300.0, 252.0)","(11.0, 32.0, 29.727272727272727)","(26.0, 110.0, 106.66666666666667)"
04-01-2023 14:05:34.632645,"(2.4, 2.58, 2.537837837837838)","(41.0, 390.0, 340.0)","(1.5, 1.82, 1.8023529411764707)","(101.0, 640.0, 523.3333333333334)","(41.0, 300.0, 252.0)","(11.0, 32.0, 29.727272727272727)","(26.0, 110.0, 106.66666666666667)"
04-01-2023 14:05:35.811548,"(2.4, 2.58, 2.537837837837838)","(41.0, 390.0, 290.0)","(1.5, 1.82, 1.8064285714285715)","(101.0, 640.0, 525.0)","(41.0, 300.0, 260.0)","(11.0, 32.0, 29.130434782608695)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:37.238424,"(2.4, 2.54, 2.5414285714285714)","(41.0, 480.0, 333.3333333333333)","(1.5, 1.82, 1.7891489361702129)","(101.0, 650.0, 525.0)","(41.0, 300.0, 260.0)","(11.0, 32.0, 29.11111111111111)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:38.699208,"(2.4, 2.58, 2.5414285714285714)","(41.0, 480.0, 333.3333333333333)","(1.5, 1.79, 1.789047619047619)","(101.0, 650.0, 525.0)","(41.0, 300.0, 260.0)","(11.0, 32.0, 29.310344827586206)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:40.019944,"(2.4, 2.58, 2.5416666666666665)","(41.0, 480.0, 333.3333333333333)","(1.5, 1.79, 1.786923076923077)","(101.0, 650.0, 525.0)","(41.0, 300.0, 260.0)","(11.0, 32.0, 29.310344827586206)","(26.0, 110.0, 106.875)"
04-01-2023 14:05:42.047674,"(2.4, 2.58, 2.546666666666667)","(41.0, 480.0, 359.2307692307692)","(1.5, 1.79, 1.7944444444444445)","(101.0, 650.0, 664.0)","(41.0, 300.0, 252.0)","(11.0, 32.0, 29.321428571428573)","(26.0, 110.0, 106.66666666666667)"
04-01-2023 14:05:43.903878,"(2.4, 2.56, 2.5546153846153845)","(41.0, 470.0, 359.2307692307692)","(1.5, 1.8, 1.7935483870967743)","(101.0, 750.0, 525.0)","(41.0, 300.0, 188.0)","(11.0, 32.0, 29.48)","(26.0, 120.0, 116.66666666666667)"
04-01-2023 14:05:45.134774,"(2.4, 2.56, 2.5546153846153845)","(41.0, 470.0, 359.2307692307692)","(1.5, 1.8, 1.8015384615384615)","(101.0, 750.0, 373.3333333333333)","(41.0, 300.0, 221.25)","(11.0, 32.0, 29.413793103448278)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:46.325549,"(2.4, 2.54, 2.537560975609756)","(41.0, 470.0, 380.0)","(1.5, 1.81, 1.8042857142857143)","(101.0, 740.0, 525.0)","(41.0, 300.0, 250.0)","(11.0, 32.0, 29.413793103448278)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:47.581770,"(2.4, 2.54, 2.526666666666667)","(41.0, 470.0, 380.0)","(1.5, 1.81, 1.8042857142857143)","(101.0, 750.0, 585.0)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.48)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:48.739918,"(2.35, 2.54, 2.526666666666667)","(51.0, 470.0, 380.0)","(1.5, 1.81, 1.8042857142857143)","(91.0, 750.0, 585.0)","(41.0, 290.0, 234.0)","(12.0, 32.0, 29.413793103448278)","(31.0, 120.0, 112.5)"
04-01-2023 14:05:49.821804,"(2.35, 2.54, 2.526666666666667)","(51.0, 470.0, 384.2857142857143)","(1.5, 1.81, 1.8042857142857143)","(91.0, 750.0, 580.0)","(41.0, 290.0, 234.0)","(12.0, 32.0, 29.413793103448278)","(31.0, 120.0, 112.5)"
04-01-2023 14:05:50.965229,"(2.35, 2.56, 2.5244444444444443)","(51.0, 470.0, 403.3333333333333)","(1.5, 1.81, 1.798888888888889)","(101.0, 750.0, 580.0)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.321428571428573)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:52.204738,"(2.35, 2.54, 2.536595744680851)","(41.0, 470.0, 448.46153846153845)","(1.5, 1.81, 1.7918181818181818)","(101.0, 750.0, 5204.5)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.36)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:53.480126,"(2.35, 2.54, 2.5358974358974358)","(41.0, 470.0, 370.0)","(1.5, 1.81, 1.8033333333333335)","(101.0, 99998, 5209.5)","(41.0, 290.0, 234.0)","(11.0, 32.0, 29.46153846153846)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:54.788804,"(2.35, 2.52, 2.518235294117647)","(41.0, 470.0, 370.0)","(1.5, 1.81, 1.8033333333333335)","(101.0, 99998, 5209.5)","(41.0, 290.0, 234.0)","(11.0, 32.0, 29.46153846153846)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:55.951071,"(2.35, 2.52, 2.518181818181818)","(41.0, 470.0, 370.0)","(1.5, 1.81, 1.8033333333333335)","(101.0, 99998, 5209.5)","(41.0, 290.0, 234.0)","(11.0, 32.0, 29.46153846153846)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:57.134735,"(2.35, 2.52, 2.518181818181818)","(41.0, 470.0, 375.0)","(1.5, 1.81, 1.8033333333333335)","(101.0, 99998, 535.0)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.555555555555557)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:58.321545,"(2.35, 2.54, 2.5351020408163265)","(41.0, 470.0, 375.0)","(1.5, 1.81, 1.7918181818181818)","(101.0, 650.0, 578.0)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.46153846153846)","(26.0, 120.0, 112.5)"
04-01-2023 14:05:59.529467,"(2.35, 2.56, 2.550588235294118)","(41.0, 470.0, 375.0)","(1.5, 1.81, 1.7918181818181818)","(101.0, 650.0, 540.0)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.413793103448278)","(26.0, 120.0, 112.5)"
04-01-2023 14:06:00.651609,"(2.35, 2.56, 2.550588235294118)","(41.0, 470.0, 375.0)","(1.5, 1.81, 1.7918181818181818)","(101.0, 650.0, 540.0)","(41.0, 290.0, 250.0)","(11.0, 32.0, 29.413793103448278)","(26.0, 120.0, 112.5)"
04-01-2023 14:06:01.718932,"(2.35, 2.56, 2.5462857142857143)","(41.0, 470.0, 405.0)","(1.5, 1.81, 1.7930000000000001)","(101.0, 650.0, 545.0)","(41.0, 290.0, 262.5)","(11.0, 32.0, 29.5)","(26.0, 120.0, 107.14285714285714)"
04-01-2023 14:06:02.864422,"(2.35, 2.5, 2.491111111111111)","(41.0, 470.0, 405.0)","(1.5, 1.82, 1.8173333333333335)","(101.0, 650.0, 540.0)","(41.0, 300.0, 262.5)","(11.0, 32.0, 29.555555555555557)","(26.0, 110.0, 112.5)"
04-01-2023 14:06:03.946914,"(2.35, 2.5, 2.49)","(41.0, 470.0, 405.0)","(1.5, 1.82, 1.8172413793103448)","(101.0, 650.0, 540.0)","(41.0, 300.0, 262.5)","(11.0, 32.0, 29.555555555555557)","(26.0, 120.0, 110.52631578947368)"
04-01-2023 14:06:05.188178,"(2.35, 2.52, 2.5028571428571427)","(41.0, 470.0, 405.0)","(1.5, 1.82, 1.8146666666666667)","(101.0, 650.0, 540.0)","(41.0, 300.0, 262.5)","(11.0, 32.0, 29.555555555555557)","(26.0, 120.0, 110.52631578947368)"
04-01-2023 14:06:06.421372,"(2.35, 2.52, 2.51)","(41.0, 470.0, 405.0)","(1.5, 1.82, 1.8157142857142858)","(101.0, 650.0, 540.0)","(41.0, 300.0, 262.5)","(11.0, 32.0, 29.46153846153846)","(26.0, 120.0, 110.52631578947368)"
04-01-2023 14:06:07.560247,"(2.2, 2.52, 2.5166666666666666)","(71.0, 470.0, 375.0)","(1.45, 1.82, 1.808421052631579)","(101.0, 650.0, 540.0)","(61.0, 300.0, 267.5)","(15.0, 32.0, 29.46153846153846)","(41.0, 120.0, 110.52631578947368)"
