,Phelan Seedy,Ones Opinion,Afternoon,Dan Dan,Handsome Jack,Shes Not Normal,Got The Torque,Gold Driller
11-01-2023 19:27:22.952922,"(11.0, 15.5, 15.125)","(6.5, 8.2, 8.046808510638296)","(6.0, 6.6, 6.595918367346939)","(31.0, 55.0, 48.5)","(2.7, 3.3, 3.24025641025641)","(12.0, 16.0, 15.653846153846153)","(6.0, 8.4, 8.511111111111111)","(5.5, 6.8, 6.732142857142857)"
11-01-2023 19:27:24.303096,"(11.0, 15.5, 15.25)","(6.5, 8.2, 8.032)","(6.0, 6.6, 6.595555555555555)","(31.0, 55.0, 48.5)","(2.7, 3.3, 3.2389578163771713)","(12.0, 16.0, 15.653846153846153)","(6.5, 8.6, 8.428571428571429)","(5.5, 6.8, 6.732142857142857)"
11-01-2023 19:27:25.716871,"(11.0, 15.5, 14.921052631578947)","(6.5, 8.2, 8.032)","(6.0, 6.6, 6.595555555555555)","(31.0, 55.0, 48.5)","(2.7, 3.3, 3.23755980861244)","(12.0, 16.0, 15.98)","(6.5, 8.6, 8.428571428571429)","(5.5, 6.8, 6.732142857142857)"
11-01-2023 19:27:27.132232,"(11.0, 15.5, 14.921052631578947)","(6.5, 8.2, 8.032)","(6.0, 6.6, 6.558558558558558)","(31.0, 55.0, 48.5)","(2.7, 3.25, 3.222360248447205)","(12.0, 16.5, 15.98)","(6.5, 8.6, 8.44)","(5.5, 6.8, 6.7309090909090905)"
11-01-2023 19:27:28.490578,"(11.0, 16.5, 16.472972972972972)","(6.5, 8.0, 8.053846153846154)","(6.0, 6.6, 6.536842105263157)","(31.0, 55.0, 48.5)","(2.7, 3.25, 3.1933460076045628)","(12.0, 16.5, 15.98)","(6.5, 8.6, 8.5)","(5.5, 6.8, 6.7309090909090905)"
11-01-2023 19:27:29.867251,"(11.0, 16.5, 16.416666666666668)","(6.5, 8.2, 8.03076923076923)","(6.0, 6.6, 6.578048780487805)","(31.0, 55.0, 48.5)","(2.7, 3.2, 3.21044776119403)","(12.0, 16.5, 15.164772727272727)","(6.5, 8.6, 8.418181818181818)","(5.5, 6.8, 6.7309090909090905)"
11-01-2023 19:27:31.208654,"(11.0, 16.5, 16.25)","(6.5, 8.2, 8.03076923076923)","(6.0, 6.6, 6.494805194805195)","(31.0, 55.0, 48.5)","(2.7, 3.25, 3.214173228346457)","(12.0, 15.5, 15.066176470588236)","(6.5, 8.6, 8.390476190476189)","(5.5, 6.8, 6.733333333333333)"
11-01-2023 19:27:32.593893,"(11.0, 17.0, 16.57894736842105)","(6.5, 8.2, 8.133333333333333)","(6.0, 6.6, 6.461538461538462)","(31.0, 55.0, 52.904761904761905)","(2.7, 3.25, 3.199189814814815)","(12.0, 15.5, 15.056338028169014)","(6.5, 8.6, 8.292307692307691)","(5.5, 6.8, 6.857142857142857)"
11-01-2023 19:27:33.932194,"(11.0, 17.0, 9167.083333333332)","(6.5, 8.2, 9998.5)","(6.0, 6.6, 9998.5)","(31.0, 55.0, 9998.5)","(2.7, 3.2, 9998.5)","(12.0, 15.5, 9998.5)","(6.5, 8.8, 9998.5)","(5.5, 7.0, 9998.5)"
11-01-2023 19:27:35.267223,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 19:27:36.546668,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 19:27:37.871360,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 19:27:39.283677,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 19:27:40.622623,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 19:27:41.917002,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 19:27:43.194177,"(11.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(12.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)"
