,Arctic Princess,Cosmic Event,Shocking Habit,Superior Sam,Wishlor Lass,Ausvardia,Majestic Rossa,Piwhane,Spiritual Thinker
08-12-2022 13:53:51.660607,"(16.0, 25.0, 24.692307692307693)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.270370370370371)","(6.5, 10.5, 10.2375)","(5.0, 6.6, 6.490909090909091)","(6.0, 7.2, 6.910638297872341)","(26.0, 44.0, 41.166666666666664)","(15.0, 16.5, 15.7)","(5.0, 5.6, 5.469565217391304)"
08-12-2022 13:53:53.028577,"(16.0, 25.0, 24.692307692307693)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.270370370370371)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.6, 6.490909090909091)","(6.0, 7.2, 6.890909090909091)","(26.0, 44.0, 41.166666666666664)","(15.0, 16.5, 15.7)","(5.0, 5.5, 5.469565217391304)"
08-12-2022 13:53:54.371039,"(16.0, 25.0, 24.692307692307693)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.270370370370371)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.6, 6.490909090909091)","(6.0, 7.2, 6.911111111111111)","(26.0, 44.0, 41.166666666666664)","(15.0, 16.5, 15.7)","(5.0, 5.5, 5.469565217391304)"
08-12-2022 13:53:55.604246,"(16.0, 25.0, 23.857142857142858)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.272727272727273)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.6, 6.4763636363636365)","(6.0, 7.0, 6.815384615384615)","(26.0, 44.0, 41.166666666666664)","(15.0, 16.5, 15.772727272727273)","(5.0, 5.5, 5.486486486486487)"
08-12-2022 13:53:56.833813,"(16.0, 26.0, 24.625)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.276)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.6, 6.389473684210526)","(6.0, 7.0, 6.698245614035088)","(26.0, 44.0, 41.166666666666664)","(15.0, 16.5, 15.772727272727273)","(5.0, 5.5, 5.486486486486487)"
08-12-2022 13:53:58.142937,"(16.0, 26.0, 24.625)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.276)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.6, 6.389473684210526)","(6.0, 7.0, 6.698245614035088)","(26.0, 44.0, 41.166666666666664)","(15.0, 16.5, 15.772727272727273)","(5.0, 5.5, 5.486486486486487)"
08-12-2022 13:53:59.410278,"(16.0, 26.0, 24.625)","(11.0, 16.5, 16.1)","(3.8, 4.4, 4.283333333333333)","(6.5, 10.5, 10.285714285714286)","(5.0, 6.6, 6.323076923076924)","(6.0, 7.0, 6.7555555555555555)","(26.0, 44.0, 42.111111111111114)","(15.0, 16.5, 15.8125)","(5.0, 5.5, 5.4941176470588236)"
08-12-2022 13:54:00.621154,"(16.0, 26.0, 25.310344827586206)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.341666666666667)","(6.5, 10.5, 10.285714285714286)","(5.0, 6.4, 6.323076923076924)","(6.0, 6.8, 6.7555555555555555)","(26.0, 44.0, 42.111111111111114)","(15.0, 16.5, 16.033333333333335)","(5.0, 5.6, 5.496774193548387)"
08-12-2022 13:54:01.907157,"(16.0, 26.0, 25.310344827586206)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.35068493150685)","(6.5, 10.5, 10.285714285714286)","(5.0, 6.4, 6.323076923076924)","(6.0, 6.8, 6.822680412371134)","(26.0, 44.0, 42.111111111111114)","(15.0, 16.5, 16.033333333333335)","(5.0, 5.6, 5.496774193548387)"
08-12-2022 13:54:03.072498,"(16.0, 26.0, 25.243243243243242)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.35068493150685)","(6.5, 10.5, 10.285714285714286)","(5.0, 6.4, 6.323076923076924)","(6.0, 7.0, 6.820833333333333)","(26.0, 44.0, 42.111111111111114)","(15.0, 16.5, 13.666666666666666)","(5.0, 5.6, 5.51)"
08-12-2022 13:54:04.316465,"(16.0, 26.0, 25.243243243243242)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.35068493150685)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.323076923076924)","(6.0, 7.0, 6.8277777777777775)","(26.0, 44.0, 42.083333333333336)","(15.0, 15.0, 14.34)","(5.0, 5.6, 5.51)"
08-12-2022 13:54:05.735097,"(16.0, 27.0, 26.545454545454547)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.35068493150685)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.323076923076924)","(6.0, 7.0, 6.904761904761905)","(26.0, 44.0, 40.875)","(15.0, 14.5, 14.34)","(5.0, 5.6, 5.51)"
08-12-2022 13:54:07.280286,"(16.0, 28.0, 27.09090909090909)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.35068493150685)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.272727272727273)","(6.0, 7.2, 6.904761904761905)","(26.0, 44.0, 40.875)","(15.0, 14.5, 14.34)","(5.0, 5.6, 5.586666666666666)"
08-12-2022 13:54:08.755935,"(16.0, 28.0, 27.09090909090909)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.35068493150685)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.272727272727273)","(6.0, 7.2, 6.904761904761905)","(26.0, 44.0, 40.875)","(15.0, 14.5, 14.25)","(5.0, 5.6, 5.464285714285714)"
08-12-2022 13:54:10.165870,"(16.0, 28.0, 27.09090909090909)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.338947368421053)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.25)","(6.0, 7.2, 6.91578947368421)","(26.0, 44.0, 41.78947368421053)","(15.0, 14.5, 14.31081081081081)","(5.0, 5.6, 5.441666666666666)"
08-12-2022 13:54:11.769749,"(16.0, 28.0, 27.285714285714285)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.338947368421053)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.25)","(6.0, 7.0, 6.91578947368421)","(26.0, 44.0, 41.78947368421053)","(15.0, 14.5, 14.31081081081081)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:13.374040,"(16.0, 28.0, 27.285714285714285)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.338947368421053)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.329411764705883)","(6.0, 7.0, 6.8545454545454545)","(26.0, 44.0, 41.951219512195124)","(15.0, 14.5, 14.258620689655173)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:15.222725,"(16.0, 28.0, 27.285714285714285)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.338947368421053)","(6.5, 10.5, 10.309090909090909)","(5.0, 6.4, 6.25)","(6.0, 7.0, 6.8545454545454545)","(26.0, 44.0, 42.17391304347826)","(15.0, 14.5, 14.133333333333333)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:16.648834,"(16.0, 28.0, 28.25)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.32054794520548)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.25)","(6.0, 7.0, 6.8545454545454545)","(26.0, 44.0, 42.17391304347826)","(15.0, 14.5, 14.133333333333333)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:17.988011,"(16.0, 29.0, 28.571428571428573)","(11.0, 16.5, 16.125)","(3.8, 4.4, 4.32054794520548)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.25)","(6.0, 7.0, 6.8545454545454545)","(26.0, 44.0, 42.17391304347826)","(15.0, 14.5, 14.285714285714286)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:19.301651,"(16.0, 30.0, 28.42105263157895)","(11.0, 17.0, 16.666666666666668)","(3.8, 4.4, 4.317857142857143)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.242105263157895)","(6.0, 7.0, 6.908571428571428)","(26.0, 44.0, 42.17391304347826)","(15.0, 14.5, 14.285714285714286)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:20.820599,"(16.0, 30.0, 28.42105263157895)","(11.0, 18.0, 17.26086956521739)","(3.8, 4.4, 4.315625)","(7.0, 10.5, 10.309090909090909)","(5.0, 6.4, 6.242105263157895)","(6.0, 7.0, 6.863157894736842)","(26.0, 44.0, 42.17391304347826)","(15.0, 14.5, 14.285714285714286)","(5.0, 5.6, 5.43448275862069)"
08-12-2022 13:54:22.215196,"(16.0, 32.0, 30.0)","(11.0, 18.0, 17.3)","(3.8, 4.4, 4.349056603773585)","(7.0, 10.5, 10.309090909090909)","(5.0, 6.4, 6.242105263157895)","(6.0, 7.0, 6.863157894736842)","(26.0, 44.0, 42.07692307692308)","(14.0, 14.5, 14.285714285714286)","(5.0, 5.6, 5.52258064516129)"
08-12-2022 13:54:23.595208,"(16.0, 32.0, 29.9)","(11.0, 17.5, 17.3)","(3.8, 4.4, 4.354901960784314)","(7.0, 10.5, 10.309090909090909)","(5.0, 6.4, 6.242105263157895)","(6.0, 7.0, 6.852173913043478)","(26.0, 44.0, 42.03921568627451)","(14.0, 14.5, 14.285714285714286)","(5.0, 5.6, 5.52258064516129)"
08-12-2022 13:54:25.042073,"(16.0, 32.0, 30.5)","(11.0, 17.5, 17.3)","(3.8, 4.4, 4.354901960784314)","(7.0, 10.5, 10.309090909090909)","(5.0, 6.4, 6.242105263157895)","(6.0, 7.0, 6.852173913043478)","(26.0, 44.0, 42.03921568627451)","(14.0, 14.5, 14.285714285714286)","(5.0, 5.6, 5.52258064516129)"
08-12-2022 13:54:26.379931,"(16.0, 32.0, 30.5)","(11.0, 17.5, 17.3)","(3.8, 4.4, 4.354901960784314)","(7.0, 10.5, 10.309090909090909)","(5.0, 6.4, 6.25)","(6.0, 7.0, 6.852173913043478)","(26.0, 44.0, 41.857142857142854)","(14.0, 14.5, 13.868421052631579)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:27.751774,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.3)","(3.8, 4.4, 4.362601626016261)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.25)","(6.0, 7.0, 6.867924528301887)","(26.0, 42.0, 41.857142857142854)","(14.0, 14.0, 13.868421052631579)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:29.131623,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.272727272727273)","(3.8, 4.4, 4.364885496183207)","(7.0, 10.5, 10.266666666666667)","(5.0, 6.4, 6.25)","(6.0, 7.2, 6.867924528301887)","(26.0, 42.0, 41.625)","(14.0, 14.0, 13.75)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:30.591640,"(16.0, 32.0, 31.4)","(11.0, 17.5, 17.272727272727273)","(3.8, 4.4, 4.36)","(7.0, 10.5, 10.266666666666667)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.2, 6.867924528301887)","(26.0, 42.0, 41.625)","(14.0, 14.0, 13.722222222222221)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:31.881495,"(16.0, 32.0, 31.4)","(11.0, 17.5, 17.272727272727273)","(3.8, 4.4, 4.364885496183207)","(7.0, 10.5, 10.266666666666667)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.2, 6.966265060240964)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.89795918367347)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:33.194349,"(16.0, 32.0, 31.4)","(11.0, 17.5, 17.272727272727273)","(3.8, 4.4, 4.472388059701492)","(7.0, 10.5, 10.1)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.790697674418604)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:34.540044,"(16.0, 32.0, 31.4)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.472388059701492)","(7.0, 10.5, 9.990909090909092)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.814814814814815)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:35.836391,"(16.0, 32.0, 31.4)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.472388059701492)","(7.0, 10.5, 9.975000000000001)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.814814814814815)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:37.124346,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.4760784313725495)","(7.0, 10.5, 10.095)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.936170212765958)","(5.0, 5.6, 5.527272727272727)"
08-12-2022 13:54:38.385999,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.4760784313725495)","(7.0, 10.5, 10.095)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.936170212765958)","(5.0, 5.6, 5.44)"
08-12-2022 13:54:39.733885,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.4760784313725495)","(7.0, 10.5, 10.35)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.936170212765958)","(5.0, 5.5, 5.437623762376238)"
08-12-2022 13:54:41.173487,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.4756)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 41.625)","(13.0, 14.0, 13.936170212765958)","(5.0, 5.5, 5.437623762376238)"
08-12-2022 13:54:42.622679,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.4756)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 42.0, 42.23076923076923)","(13.0, 14.0, 13.791666666666666)","(5.0, 5.5, 5.437623762376238)"
08-12-2022 13:54:43.998285,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.4756)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 44.0, 42.78947368421053)","(13.0, 14.0, 13.791666666666666)","(5.0, 5.5, 5.437623762376238)"
08-12-2022 13:54:45.352321,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.4756)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 44.0, 42.78947368421053)","(13.0, 14.0, 13.791666666666666)","(5.0, 5.5, 5.437623762376238)"
08-12-2022 13:54:46.814608,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.480658436213992)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.98041958041958)","(26.0, 44.0, 42.76923076923077)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.5, 5.3346625766871165)"
08-12-2022 13:54:48.061806,"(16.0, 32.0, 31.2)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.55187969924812)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.338461538461539)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.4, 5.348091603053435)"
08-12-2022 13:54:49.352070,"(16.0, 32.0, 30.875)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.6, 4.55187969924812)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.4, 5.385135135135135)"
08-12-2022 13:54:50.629924,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.6, 4.559683794466403)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.5, 5.4)"
08-12-2022 13:54:51.884962,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.6, 4.559683794466403)","(7.0, 10.5, 10.015384615384615)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.5, 5.4)"
08-12-2022 13:54:53.107320,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.6, 4.559683794466403)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.5, 5.4)"
08-12-2022 13:54:54.254106,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.6, 4.4834745762711865)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.5, 5.387628865979382)"
08-12-2022 13:54:55.419093,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.487946428571429)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 42.90909090909091)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.4, 5.387755102040817)"
08-12-2022 13:54:56.650096,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.479668049792531)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 43.42857142857143)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.4, 5.387755102040817)"
08-12-2022 13:54:57.928612,"(16.0, 32.0, 31.307692307692307)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.479668049792531)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.333333333333334)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 43.42857142857143)","(13.0, 14.0, 13.818181818181818)","(5.0, 5.4, 5.387755102040817)"
08-12-2022 13:54:59.282012,"(16.0, 32.0, 30.875)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.487671232876712)","(7.0, 10.5, 10.15)","(5.0, 6.4, 6.138613861386139)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 43.25)","(13.0, 14.0, 13.714285714285714)","(5.0, 5.4, 5.387755102040817)"
08-12-2022 13:55:00.599982,"(16.0, 32.0, 31.1)","(11.0, 17.5, 17.22222222222222)","(3.8, 4.5, 4.492307692307692)","(7.0, 10.5, 10.054545454545455)","(5.0, 6.2, 6.15)","(6.0, 7.0, 6.978523489932886)","(26.0, 44.0, 43.333333333333336)","(13.0, 14.0, 13.571428571428571)","(5.0, 5.4, 5.410975609756098)"
08-12-2022 13:55:01.913124,"(16.0, 32.0, 31.1)","(11.0, 17.5, 17.142857142857142)","(3.8, 4.5, 4.492307692307692)","(7.0, 10.5, 10.307142857142857)","(5.0, 6.2, 6.15)","(6.0, 7.0, 6.979220779220779)","(26.0, 44.0, 43.333333333333336)","(13.0, 14.0, 13.571428571428571)","(5.0, 5.5, 5.410975609756098)"
08-12-2022 13:55:03.175695,"(16.0, 32.0, 31.1)","(11.0, 17.5, 17.01923076923077)","(3.8, 4.5, 4.492753623188406)","(7.0, 10.5, 10.325)","(5.0, 6.2, 6.09047619047619)","(6.0, 7.0, 6.987755102040817)","(26.0, 44.0, 43.48148148148148)","(13.0, 14.0, 13.64864864864865)","(5.0, 5.5, 5.364912280701755)"
08-12-2022 13:55:04.578356,"(16.0, 32.0, 30.153846153846153)","(11.0, 18.0, 17.3)","(3.8, 4.5, 4.492574257425742)","(7.0, 10.5, 10.36875)","(5.0, 6.2, 6.09047619047619)","(6.0, 7.0, 7.109473684210526)","(26.0, 44.0, 43.48148148148148)","(13.0, 14.0, 13.566666666666666)","(5.0, 5.4, 5.364912280701755)"
08-12-2022 13:55:05.949727,"(16.0, 32.0, 30.0)","(11.0, 18.0, 17.3)","(3.8, 4.5, 4.4831111111111115)","(7.0, 10.5, 10.36875)","(5.0, 6.2, 6.309803921568628)","(6.0, 7.2, 7.109473684210526)","(26.0, 44.0, 43.29032258064516)","(13.0, 14.0, 13.435897435897436)","(5.0, 5.4, 5.363855421686747)"
08-12-2022 13:55:07.358394,"(16.0, 32.0, 30.0)","(11.0, 18.0, 17.285714285714285)","(3.8, 4.5, 4.4831111111111115)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.316363636363636)","(6.0, 7.2, 7.109473684210526)","(26.0, 44.0, 43.29032258064516)","(13.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.363855421686747)"
08-12-2022 13:55:08.746929,"(16.0, 30.0, 29.75)","(11.0, 18.0, 17.285714285714285)","(3.8, 4.5, 4.4831111111111115)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.316363636363636)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.363855421686747)"
08-12-2022 13:55:10.117314,"(17.0, 30.0, 29.75)","(11.0, 18.0, 17.0625)","(3.8, 4.5, 4.4831111111111115)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.316363636363636)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.370198675496689)"
08-12-2022 13:55:11.372156,"(17.0, 30.0, 29.75)","(11.0, 18.0, 17.0625)","(3.8, 4.5, 4.493303571428571)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.316363636363636)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.370198675496689)"
08-12-2022 13:55:12.720536,"(17.0, 30.0, 29.75)","(11.0, 18.0, 17.0625)","(3.8, 4.5, 4.493303571428571)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.3196261682243)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.370198675496689)"
08-12-2022 13:55:14.164299,"(17.0, 30.0, 29.75)","(11.0, 18.0, 17.53125)","(3.8, 4.5, 4.493303571428571)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.3196261682243)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.370198675496689)"
08-12-2022 13:55:15.541838,"(17.0, 30.0, 29.46153846153846)","(11.0, 18.0, 17.53125)","(3.8, 4.5, 4.497663551401869)","(7.0, 10.5, 10.416)","(5.0, 6.4, 6.316363636363636)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.37931034482759)","(12.0, 13.5, 13.435897435897436)","(5.0, 5.4, 5.365648854961832)"
08-12-2022 13:55:16.843863,"(17.0, 32.0, 30.384615384615383)","(11.0, 18.0, 17.53125)","(3.8, 4.5, 4.4842975206611575)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.321100917431193)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.419354838709678)","(5.0, 5.4, 5.369798657718121)"
08-12-2022 13:55:18.081266,"(17.0, 32.0, 29.782608695652172)","(11.0, 18.0, 17.375)","(3.8, 4.5, 4.4842975206611575)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.321100917431193)","(6.0, 7.2, 7.125217391304348)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.380952380952381)","(5.0, 5.4, 5.389655172413794)"
08-12-2022 13:55:19.351428,"(17.0, 32.0, 29.782608695652172)","(11.0, 18.0, 17.375)","(3.8, 4.5, 4.56)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.321100917431193)","(6.0, 7.2, 7.121030042918455)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.25)","(5.0, 5.4, 5.389655172413794)"
08-12-2022 13:55:20.704787,"(17.0, 32.0, 29.875)","(11.0, 18.0, 17.071428571428573)","(3.8, 4.6, 4.56)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.321100917431193)","(6.0, 7.2, 7.019607843137255)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.1875)","(5.0, 5.4, 5.413138686131386)"
08-12-2022 13:55:22.009248,"(17.0, 32.0, 29.166666666666668)","(11.0, 18.0, 17.205882352941178)","(3.8, 4.6, 4.56)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.321100917431193)","(6.0, 7.2, 7.065625)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.464285714285714)","(5.0, 5.5, 5.413138686131386)"
08-12-2022 13:55:23.338132,"(17.0, 32.0, 29.166666666666668)","(11.0, 18.0, 17.205882352941178)","(3.8, 4.6, 4.552238805970149)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.322222222222223)","(6.0, 7.2, 7.065625)","(26.0, 44.0, 43.29032258064516)","(12.0, 13.5, 13.27659574468085)","(5.0, 5.5, 5.409848484848485)"
08-12-2022 13:55:24.692499,"(17.0, 32.0, 29.166666666666668)","(11.0, 18.0, 17.205882352941178)","(3.8, 4.6, 4.552238805970149)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.322222222222223)","(6.0, 7.2, 7.065625)","(26.0, 44.0, 43.29032258064516)","(12.0, 14.0, 13.27659574468085)","(5.0, 5.5, 5.409848484848485)"
08-12-2022 13:55:25.999773,"(17.0, 30.0, 29.714285714285715)","(11.0, 18.0, 17.205882352941178)","(3.8, 4.6, 4.56)","(7.0, 10.5, 10.419230769230769)","(5.0, 6.4, 6.322222222222223)","(6.0, 7.2, 7.065625)","(26.0, 44.0, 43.29032258064516)","(12.0, 14.0, 13.27659574468085)","(5.0, 5.5, 5.409848484848485)"
08-12-2022 13:55:27.400358,"(17.0, 30.0, 29.5)","(11.0, 18.0, 17.205882352941178)","(3.8, 4.6, 4.56)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.322916666666667)","(6.0, 7.2, 7.065625)","(26.0, 44.0, 43.37931034482759)","(12.0, 14.0, 13.27659574468085)","(4.8, 5.5, 5.403252032520325)"
08-12-2022 13:55:28.805355,"(17.0, 30.0, 29.61904761904762)","(11.0, 18.0, 17.205882352941178)","(3.8, 4.6, 4.56)","(7.0, 10.5, 10.36875)","(5.0, 6.4, 6.322916666666667)","(6.0, 7.2, 7.065625)","(26.0, 44.0, 43.37931034482759)","(12.0, 14.0, 13.27659574468085)","(4.8, 5.5, 5.403252032520325)"
