,Askey,Jimmy Joe,Bogie Bandit,Rutland Bella,Dance A Tango,Moon Shine,Rutland Fred,Tiny Keen
12-01-2023 16:08:24.002934,"(3.2, 7.2, 7.0)","(6.5, 8.8, 7.925000000000001)","(41.0, 180.0, 117.5)","(12.0, 36.0, 31.2)","(91.0, 400.0, 196.66666666666669)","(31.0, 240.0, 110.66666666666667)","(6.5, 8.2, 7.685714285714285)","(1.8, 1.93, 1.915)"
12-01-2023 16:08:25.036918,"(3.2, 7.2, 7.0)","(6.5, 8.8, 7.925000000000001)","(41.0, 180.0, 108.57142857142857)","(12.0, 36.0, 31.2)","(91.0, 400.0, 196.66666666666669)","(31.0, 240.0, 110.66666666666667)","(6.5, 8.2, 7.685714285714285)","(1.8, 1.93, 1.915)"
12-01-2023 16:08:26.055788,"(3.2, 7.4, 7.1)","(6.5, 8.8, 7.925000000000001)","(41.0, 180.0, 108.57142857142857)","(12.0, 36.0, 31.2)","(91.0, 400.0, 196.66666666666669)","(31.0, 240.0, 110.66666666666667)","(6.5, 8.2, 7.685714285714285)","(1.8, 1.93, 1.915)"
12-01-2023 16:08:27.439680,"(3.2, 7.4, 7.1)","(6.5, 8.8, 7.925000000000001)","(41.0, 180.0, 89.5)","(12.0, 36.0, 31.2)","(91.0, 400.0, 162.77777777777777)","(31.0, 240.0, 133.0)","(6.5, 8.2, 7.685714285714285)","(1.8, 1.93, 1.915)"
12-01-2023 16:08:28.567241,"(3.2, 7.4, 7.1)","(6.5, 8.8, 7.925000000000001)","(41.0, 170.0, 118.0)","(12.0, 36.0, 31.2)","(91.0, 400.0, 162.77777777777777)","(31.0, 220.0, 132.0)","(6.5, 8.2, 7.685714285714285)","(1.8, 1.93, 1.9066666666666665)"
12-01-2023 16:08:29.728518,"(3.2, 7.4, 7.1)","(6.5, 8.8, 7.925000000000001)","(41.0, 160.0, 118.0)","(12.0, 36.0, 30.5)","(91.0, 400.0, 162.77777777777777)","(31.0, 220.0, 132.0)","(6.5, 8.2, 7.685714285714285)","(1.8, 1.93, 1.9081818181818182)"
12-01-2023 16:08:31.252194,"(3.2, 7.4, 7.236363636363636)","(6.5, 10.5, 8.856521739130434)","(41.0, 160.0, 118.0)","(12.0, 36.0, 30.5)","(91.0, 400.0, 162.77777777777777)","(31.0, 220.0, 132.0)","(6.5, 8.2, 7.814285714285714)","(1.8, 1.93, 1.9049999999999998)"
12-01-2023 16:08:32.399432,"(3.2, 7.4, 7.236363636363636)","(6.5, 10.5, 8.856521739130434)","(41.0, 160.0, 118.0)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 220.0, 127.0)","(6.5, 8.2, 7.844444444444444)","(1.8, 1.92, 1.910909090909091)"
12-01-2023 16:08:33.732724,"(3.2, 7.4, 7.236363636363636)","(6.5, 10.0, 8.9)","(41.0, 160.0, 118.0)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 210.0, 122.0)","(6.5, 8.0, 7.461538461538462)","(1.8, 1.92, 1.9133333333333333)"
12-01-2023 16:08:34.792609,"(3.2, 7.4, 7.236363636363636)","(6.5, 10.0, 8.782608695652174)","(41.0, 160.0, 118.0)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.461538461538462)","(1.8, 1.92, 1.9)"
12-01-2023 16:08:35.940428,"(3.2, 7.4, 7.236363636363636)","(6.5, 10.0, 8.506666666666668)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.461538461538462)","(1.8, 1.92, 1.8666666666666667)"
12-01-2023 16:08:36.953838,"(3.2, 7.4, 7.236363636363636)","(6.5, 10.0, 8.506666666666668)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.461538461538462)","(1.8, 1.92, 1.888)"
12-01-2023 16:08:38.001563,"(3.2, 8.0, 7.64)","(6.5, 10.0, 8.821052631578947)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.461538461538462)","(1.8, 1.92, 1.888)"
12-01-2023 16:08:39.014248,"(3.2, 8.0, 7.64)","(6.5, 10.0, 8.693333333333333)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 400.0, 162.77777777777777)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.461538461538462)","(1.8, 1.92, 1.888)"
12-01-2023 16:08:40.069245,"(3.2, 8.0, 7.64)","(6.5, 10.0, 8.693333333333333)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 400.0, 160.55555555555554)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.346666666666667)","(1.8, 1.92, 1.888)"
12-01-2023 16:08:41.071275,"(3.2, 8.0, 7.64)","(6.5, 10.0, 8.693333333333333)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 390.0, 285.0)","(31.0, 200.0, 122.0)","(6.5, 8.0, 7.2)","(1.8, 1.92, 1.864)"
12-01-2023 16:08:42.061261,"(3.2, 8.0, 7.64)","(6.5, 10.0, 8.693333333333333)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 380.0, 232.5)","(31.0, 200.0, 122.0)","(6.5, 7.8, 7.425)","(1.8, 1.96, 1.8800000000000001)"
12-01-2023 16:08:43.125260,"(3.2, 8.0, 7.76)","(6.5, 10.0, 8.693333333333333)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 370.0, 227.5)","(31.0, 200.0, 122.0)","(6.5, 7.8, 7.425)","(1.8, 1.96, 1.8727272727272728)"
12-01-2023 16:08:44.221767,"(3.2, 8.0, 7.76)","(6.5, 10.0, 8.847058823529412)","(41.0, 160.0, 107.5)","(12.0, 36.0, 31.0)","(91.0, 360.0, 227.5)","(31.0, 200.0, 122.0)","(6.5, 7.8, 7.425)","(1.8, 1.96, 1.8571428571428572)"
12-01-2023 16:08:45.267181,"(3.2, 8.0, 7.76)","(6.5, 10.0, 8.950000000000001)","(41.0, 140.0, 86.875)","(12.0, 36.0, 31.0)","(91.0, 360.0, 227.5)","(31.0, 200.0, 122.0)","(6.5, 7.8, 7.425)","(1.8, 1.95, 1.8555555555555556)"
12-01-2023 16:08:46.313080,"(3.2, 8.0, 7.76)","(6.5, 10.0, 8.44)","(41.0, 140.0, 83.33333333333334)","(12.0, 36.0, 31.0)","(91.0, 360.0, 227.5)","(31.0, 200.0, 129.0909090909091)","(6.5, 7.8, 7.425)","(1.8, 1.95, 1.8555555555555556)"
12-01-2023 16:08:47.336895,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.411764705882351)","(41.0, 140.0, 83.33333333333334)","(12.0, 36.0, 31.0)","(91.0, 360.0, 201.0)","(31.0, 200.0, 154.5)","(6.5, 7.8, 7.425)","(1.8, 1.95, 1.8745454545454545)"
12-01-2023 16:08:48.692012,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.666666666666666)","(41.0, 130.0, 121.25)","(12.0, 36.0, 31.0)","(91.0, 360.0, 183.33333333333331)","(31.0, 190.0, 161.6)","(6.5, 7.8, 7.425)","(1.8, 1.94, 1.8885714285714286)"
12-01-2023 16:08:50.403559,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.666666666666666)","(41.0, 130.0, 92.3076923076923)","(12.0, 36.0, 31.0)","(91.0, 360.0, 183.33333333333331)","(31.0, 190.0, 161.6)","(6.5, 7.8, 7.425)","(1.8, 1.94, 1.9177777777777778)"
12-01-2023 16:08:51.613340,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.666666666666666)","(41.0, 120.0, 92.3076923076923)","(12.0, 36.0, 31.0)","(91.0, 360.0, 183.33333333333331)","(31.0, 190.0, 161.6)","(6.5, 7.8, 7.425)","(1.8, 1.94, 1.92125)"
12-01-2023 16:08:52.762134,"(3.2, 8.0, 7.6)","(6.5, 9.8, 9.600000000000001)","(41.0, 120.0, 88.57142857142857)","(12.0, 36.0, 31.0)","(91.0, 360.0, 183.33333333333331)","(31.0, 190.0, 161.6)","(6.5, 7.8, 7.425)","(1.8, 1.94, 1.8270588235294118)"
12-01-2023 16:08:54.113381,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.4)","(41.0, 120.0, 90.0)","(12.0, 36.0, 31.0)","(91.0, 360.0, 160.0)","(31.0, 190.0, 161.6)","(6.5, 7.8, 8.723076923076924)","(1.8, 1.94, 1.8007142857142857)"
12-01-2023 16:08:55.434811,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.666666666666666)","(41.0, 120.0, 84.0)","(12.0, 36.0, 31.0)","(91.0, 360.0, 160.0)","(31.0, 190.0, 122.5)","(6.5, 9.8, 9.085714285714285)","(1.8, 1.94, 1.855)"
12-01-2023 16:08:56.703221,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.4)","(41.0, 120.0, 94.28571428571428)","(12.0, 36.0, 31.0)","(91.0, 360.0, 160.0)","(31.0, 190.0, 117.5)","(6.5, 9.4, 8.0)","(1.8, 1.9, 1.85)"
12-01-2023 16:08:57.692461,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.4)","(41.0, 120.0, 94.28571428571428)","(12.0, 36.0, 31.0)","(91.0, 360.0, 160.0)","(31.0, 180.0, 117.5)","(6.5, 9.2, 8.0)","(1.8, 1.89, 1.8161538461538462)"
12-01-2023 16:08:58.725307,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.4)","(41.0, 120.0, 95.76923076923077)","(12.0, 36.0, 31.0)","(91.0, 130.0, 118.33333333333333)","(31.0, 170.0, 80.0)","(6.5, 9.2, 8.0)","(1.8, 1.89, 1.8161538461538462)"
12-01-2023 16:08:59.793365,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.666666666666666)","(41.0, 120.0, 95.76923076923077)","(12.0, 36.0, 31.0)","(91.0, 130.0, 118.33333333333333)","(31.0, 160.0, 105.0)","(6.5, 9.2, 8.0)","(1.8, 1.89, 1.8161538461538462)"
12-01-2023 16:09:00.852663,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.666666666666666)","(41.0, 120.0, 95.76923076923077)","(12.0, 36.0, 31.0)","(91.0, 130.0, 125.0)","(31.0, 150.0, 105.0)","(6.5, 9.2, 7.95)","(1.8, 1.89, 1.843888888888889)"
12-01-2023 16:09:02.086326,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.4)","(41.0, 120.0, 95.76923076923077)","(12.0, 36.0, 31.0)","(91.0, 130.0, 118.33333333333333)","(31.0, 150.0, 90.0)","(6.5, 9.2, 7.95)","(1.8, 1.88, 1.841904761904762)"
12-01-2023 16:09:03.201086,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.4)","(41.0, 120.0, 95.76923076923077)","(12.0, 36.0, 29.125)","(91.0, 130.0, 118.33333333333333)","(31.0, 150.0, 124.0)","(6.5, 9.2, 8.023529411764706)","(1.8, 1.88, 1.841904761904762)"
12-01-2023 16:09:04.342798,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.421052631578947)","(41.0, 120.0, 95.76923076923077)","(12.0, 36.0, 29.125)","(91.0, 130.0, 118.33333333333333)","(31.0, 140.0, 122.22222222222223)","(6.5, 9.2, 8.023529411764706)","(1.8, 1.88, 1.841904761904762)"
12-01-2023 16:09:05.485897,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.421052631578947)","(41.0, 120.0, 99.0)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 118.33333333333333)","(31.0, 130.0, 119.23076923076923)","(6.5, 9.2, 8.17142857142857)","(1.8, 1.88, 1.841904761904762)"
12-01-2023 16:09:06.571205,"(3.2, 8.0, 7.6)","(6.5, 10.0, 8.177777777777777)","(41.0, 120.0, 99.0)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 118.33333333333333)","(31.0, 130.0, 119.23076923076923)","(6.5, 9.2, 8.17142857142857)","(1.8, 1.88, 1.841904761904762)"
12-01-2023 16:09:07.858915,"(3.2, 8.0, 7.6)","(6.5, 9.8, 8.430769230769231)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 112.5)","(31.0, 120.0, 71.875)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8145454545454545)"
12-01-2023 16:09:09.090161,"(3.2, 8.0, 7.6)","(6.5, 9.4, 8.430769230769231)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 112.5)","(31.0, 120.0, 71.875)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:10.150292,"(3.2, 8.0, 7.6)","(6.5, 9.4, 8.35)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 112.5)","(31.0, 120.0, 71.875)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:11.168321,"(3.2, 8.0, 7.6)","(6.5, 9.4, 8.35)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 112.5)","(31.0, 120.0, 93.07692307692308)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:12.291789,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.959999999999999)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 112.5)","(31.0, 120.0, 99.41176470588235)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:13.601338,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.36923076923077)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 110.9090909090909)","(31.0, 120.0, 99.41176470588235)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:14.698583,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.36923076923077)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 110.9090909090909)","(31.0, 120.0, 99.41176470588235)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:15.805742,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.141176470588235)","(41.0, 120.0, 99.0)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 110.9090909090909)","(31.0, 120.0, 99.41176470588235)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:16.951600,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.141176470588235)","(41.0, 120.0, 99.0)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 110.9090909090909)","(31.0, 120.0, 99.41176470588235)","(6.5, 9.2, 8.2)","(1.8, 1.88, 1.8057142857142858)"
12-01-2023 16:09:18.083392,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.141176470588235)","(41.0, 120.0, 97.5)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 106.66666666666667)","(31.0, 120.0, 108.46153846153845)","(6.5, 9.2, 7.589473684210526)","(1.8, 1.88, 1.8058333333333334)"
12-01-2023 16:09:19.191431,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.116129032258064)","(41.0, 120.0, 99.0)","(12.0, 36.0, 32.07142857142857)","(91.0, 130.0, 106.66666666666667)","(31.0, 120.0, 90.0)","(6.5, 9.2, 8.333333333333334)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:20.333848,"(3.2, 8.0, 7.6)","(6.5, 9.2, 8.116129032258064)","(41.0, 120.0, 85.0)","(12.0, 36.0, 34.9)","(91.0, 130.0, 106.66666666666667)","(31.0, 120.0, 104.0)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:21.613652,"(3.2, 7.8, 7.5)","(6.5, 9.2, 8.116129032258064)","(41.0, 120.0, 85.0)","(12.0, 36.0, 32.0)","(91.0, 130.0, 106.66666666666667)","(31.0, 120.0, 126.66666666666667)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:22.806285,"(3.2, 7.8, 7.5)","(6.5, 9.2, 8.116129032258064)","(41.0, 120.0, 85.0)","(12.0, 38.0, 32.0)","(91.0, 130.0, 106.66666666666667)","(31.0, 140.0, 126.66666666666667)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:23.960546,"(3.2, 7.8, 7.5)","(6.5, 9.2, 8.116129032258064)","(41.0, 120.0, 85.0)","(12.0, 36.0, 35.09090909090909)","(91.0, 130.0, 106.66666666666667)","(31.0, 130.0, 117.5)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:25.025605,"(3.2, 7.8, 7.5)","(6.5, 9.2, 8.116129032258064)","(41.0, 120.0, 84.44444444444444)","(12.0, 38.0, 36.0)","(91.0, 130.0, 106.66666666666667)","(31.0, 130.0, 117.5)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:26.520718,"(3.2, 7.8, 7.5)","(6.5, 9.2, 8.128571428571428)","(41.0, 120.0, 84.44444444444444)","(12.0, 38.0, 32.5)","(91.0, 130.0, 106.66666666666667)","(31.0, 130.0, 112.0)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8058333333333334)"
12-01-2023 16:09:28.023055,"(3.2, 7.8, 7.5)","(6.5, 9.2, 8.1)","(41.0, 120.0, 84.44444444444444)","(12.0, 38.0, 36.53333333333333)","(91.0, 130.0, 113.84615384615384)","(31.0, 130.0, 98.0)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.87, 1.8046153846153847)"
12-01-2023 16:09:29.135509,"(3.3, 7.8, 7.5)","(6.5, 9.0, 8.1)","(41.0, 120.0, 84.44444444444444)","(12.0, 38.0, 36.625)","(91.0, 130.0, 119.5)","(31.0, 130.0, 116.66666666666667)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.86, 1.8066666666666666)"
12-01-2023 16:09:30.251393,"(3.3, 7.8, 7.5)","(6.5, 9.0, 8.258823529411764)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 130.0, 117.6923076923077)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.86, 1.8066666666666666)"
12-01-2023 16:09:31.351506,"(3.3, 7.8, 7.5)","(6.5, 8.8, 8.4)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 130.0, 117.6923076923077)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.86, 1.8066666666666666)"
12-01-2023 16:09:32.414407,"(3.3, 7.8, 7.5)","(6.5, 8.8, 7.9)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 130.0, 116.66666666666667)","(6.5, 8.8, 7.654545454545455)","(1.8, 1.86, 1.8066666666666666)"
12-01-2023 16:09:33.656368,"(3.3, 7.8, 7.5)","(6.5, 8.8, 7.9)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 130.0, 102.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.8066666666666666)"
12-01-2023 16:09:34.892088,"(3.3, 7.8, 7.5)","(6.5, 8.6, 8.0)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 130.0, 99.16666666666667)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.853846153846154)"
12-01-2023 16:09:36.101376,"(3.3, 7.8, 7.5)","(6.5, 8.4, 7.6000000000000005)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.853846153846154)"
12-01-2023 16:09:37.330060,"(3.3, 7.8, 7.5)","(6.5, 8.4, 7.92)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.853846153846154)"
12-01-2023 16:09:38.453125,"(3.3, 7.8, 7.425)","(6.5, 8.4, 7.92)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.8325)"
12-01-2023 16:09:39.670371,"(3.3, 7.8, 7.56)","(6.5, 8.4, 7.92)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.8325)"
12-01-2023 16:09:40.856336,"(3.3, 7.8, 7.56)","(6.5, 8.4, 7.92)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.8325)"
12-01-2023 16:09:41.993083,"(3.3, 7.8, 7.56)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.850909090909091)"
12-01-2023 16:09:43.071145,"(3.3, 8.0, 7.5)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.87, 1.85)"
12-01-2023 16:09:44.192427,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.85)"
12-01-2023 16:09:45.252854,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.85)"
12-01-2023 16:09:46.470006,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 122.5)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.85)"
12-01-2023 16:09:47.585928,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.8564285714285715)"
12-01-2023 16:09:48.696407,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.8564285714285715)"
12-01-2023 16:09:49.790244,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.8, 1.86, 1.852857142857143)"
12-01-2023 16:09:50.890244,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.852857142857143)"
12-01-2023 16:09:52.097166,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 100.0)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.852857142857143)"
12-01-2023 16:09:53.340990,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.488)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.8542857142857143)"
12-01-2023 16:09:54.530299,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.8542857142857143)"
12-01-2023 16:09:55.725745,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 85.71428571428571)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.852857142857143)"
12-01-2023 16:09:56.834461,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 99.23076923076923)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.852857142857143)"
12-01-2023 16:09:57.954290,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.8516666666666668)"
12-01-2023 16:09:58.988689,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.8516666666666668)"
12-01-2023 16:10:00.061295,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 90.0)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.852)"
12-01-2023 16:10:01.111918,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 94.28571428571429)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.852)"
12-01-2023 16:10:02.103837,"(3.3, 8.0, 7.4)","(6.5, 8.4, 7.457142857142857)","(41.0, 120.0, 94.28571428571429)","(12.0, 38.0, 36.625)","(91.0, 130.0, 125.8)","(31.0, 120.0, 101.25)","(6.5, 8.8, 8.246153846153847)","(1.7, 1.86, 1.8516666666666668)"
