,Union Rally,Highway Queen,Paynt By Number,Simple Souvenir,Run Laura Run,Denali Rae
12-01-2023 08:42:05.383686,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.84, 2.77)","(3.5, 3.9, 3.825)","(5.0, 7.2, 6.75)","(10.0, 25.0, 19.166666666666668)"
12-01-2023 08:42:06.328563,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.84, 2.742)","(3.5, 3.9, 3.825)","(5.0, 7.0, 6.246153846153846)","(10.0, 25.0, 19.166666666666668)"
12-01-2023 08:42:07.306404,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.84, 2.742)","(3.5, 3.9, 3.825)","(5.0, 6.8, 6.246153846153846)","(10.0, 25.0, 19.166666666666668)"
12-01-2023 08:42:08.295114,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.84, 2.742)","(3.5, 3.9, 3.825)","(5.0, 6.8, 5.942857142857142)","(10.0, 25.0, 19.166666666666668)"
12-01-2023 08:42:09.250357,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.84, 2.742)","(3.5, 3.9, 3.825)","(5.0, 6.8, 5.942857142857142)","(10.0, 25.0, 19.166666666666668)"
12-01-2023 08:42:10.223787,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.8, 5.942857142857142)","(10.0, 25.0, 19.166666666666668)"
12-01-2023 08:42:11.299862,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.8, 5.942857142857142)","(10.0, 25.0, 20.227272727272727)"
12-01-2023 08:42:12.377723,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.8, 6.183333333333333)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:13.357191,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:14.280905,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:15.242606,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:16.214425,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:17.297419,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.825)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:18.437976,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:19.597387,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:20.622585,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:21.627965,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:22.535091,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 5.975)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:23.515580,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.1)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:24.507565,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.1)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:25.584422,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.1)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:26.572398,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:27.487830,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:28.572788,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:29.544421,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:30.522340,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:31.575431,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.745)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:32.658667,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.73)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:33.602984,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:34.648183,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:35.654958,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:36.641757,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.8)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:37.648290,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:38.635083,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.3)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:39.576537,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:40.486270,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:41.523351,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:42.602180,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:43.550775,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:44.501651,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:45.473467,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7600000000000002)","(5.0, 6.6, 6.385714285714285)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:46.466938,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.6, 6.15)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:47.511931,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.4, 6.066666666666666)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:48.621981,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.4, 6.066666666666666)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:49.697038,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.4, 6.066666666666666)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:50.689610,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.4, 6.066666666666666)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:51.637666,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:52.558074,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7653846153846153)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:53.567376,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.9, 3.7590909090909093)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:54.633672,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:55.715178,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:56.738960,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:57.588314,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:58.576631,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:42:59.623411,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:00.611970,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:01.639309,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:02.677885,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:03.610463,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:04.518894,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:05.505235,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:06.434710,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:07.442308,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:08.474925,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:09.553343,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:10.507163,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:11.534240,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:12.616400,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:13.669917,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:14.593870,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:15.492361,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:16.438535,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:17.474931,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:18.597556,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:19.663243,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.746)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:20.677237,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.81)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:21.559740,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 3.85, 3.81)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:22.587657,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.2)","(5.0, 6.4, 5.9)","(10.0, 25.0, 23.090909090909093)"
12-01-2023 08:43:23.582972,"(20.0, 65.0, 32.0)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.247619047619048)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:24.538162,"(20.0, 60.0, 37.75)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.247619047619048)","(5.0, 6.4, 5.95)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:25.596378,"(20.0, 60.0, 21.0625)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.2)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:26.625273,"(20.0, 60.0, 22.916666666666668)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.2)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:27.637870,"(20.0, 60.0, 22.916666666666668)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.2)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:28.577351,"(20.0, 60.0, 22.916666666666668)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.2)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:29.617196,"(20.0, 60.0, 22.916666666666668)","(9.0, 12.5, 10.3125)","(2.3, 2.82, 2.712)","(3.5, 4.7, 4.2)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:30.683642,"(20.0, 60.0, 22.916666666666668)","(9.0, 12.5, 10.75)","(2.3, 2.82, 2.712)","(3.5, 4.7, 3.9479166666666665)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:31.677350,"(20.0, 60.0, 22.916666666666668)","(9.0, 12.5, 12.17543859649123)","(2.3, 2.82, 2.712)","(3.5, 4.7, 3.9705882352941178)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:32.594921,"(20.0, 60.0, 48.28947368421053)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9705882352941178)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:33.527588,"(20.0, 60.0, 57.03333333333333)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.95)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:34.523262,"(20.0, 70.0, 57.888888888888886)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:35.502209,"(20.0, 70.0, 57.888888888888886)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:36.566986,"(20.0, 70.0, 57.888888888888886)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:37.631801,"(20.0, 70.0, 57.888888888888886)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:38.638953,"(20.0, 70.0, 39.14285714285714)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:39.501629,"(20.0, 70.0, 39.14285714285714)","(9.0, 12.5, 12.061016949152542)","(2.3, 2.82, 2.712)","(3.5, 4.5, 3.9375)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:40.488302,"(20.0, 70.0, 27.2)","(9.0, 12.5, 9.777777777777779)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:41.556236,"(20.0, 70.0, 27.2)","(9.0, 12.5, 9.777777777777779)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:42.599752,"(20.0, 70.0, 27.2)","(9.0, 12.5, 9.777777777777779)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:43.618334,"(20.0, 70.0, 27.2)","(9.0, 12.5, 9.777777777777779)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 5.65)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:44.640140,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 9.777777777777779)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:45.511170,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:46.441490,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:47.491860,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:48.492934,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:49.550484,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:50.508814,"(20.0, 65.0, 32.66666666666667)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:51.521045,"(20.0, 60.0, 25.2)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:52.452062,"(20.0, 60.0, 38.25)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 21.25)"
12-01-2023 08:43:53.357178,"(20.0, 60.0, 38.25)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 23.125)"
12-01-2023 08:43:54.355471,"(20.0, 60.0, 38.25)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 23.125)"
12-01-2023 08:43:55.329698,"(20.0, 60.0, 38.25)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 23.125)"
12-01-2023 08:43:56.307823,"(20.0, 70.0, 34.33333333333333)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 23.125)"
12-01-2023 08:43:57.262859,"(20.0, 70.0, 34.33333333333333)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 23.125)"
12-01-2023 08:43:58.278401,"(20.0, 70.0, 34.33333333333333)","(9.0, 12.5, 10.458333333333334)","(2.3, 2.82, 2.712)","(3.5, 4.4, 4.0181818181818185)","(5.0, 6.4, 6.053846153846154)","(10.0, 25.0, 23.125)"
