,Johnny Cool,Master The Art,Trending Wanda,Unleaded Diesel,Boomburst,Serena Bale,Rock Me Rocco
04-01-2023 12:38:36.316598,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:37.292737,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:38.270047,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:39.302989,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:40.330063,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:41.418374,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:42.510352,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:43.624196,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:44.712319,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:45.756226,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:46.679961,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 535.0)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:47.689178,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:48.705442,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:49.835246,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:50.933180,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:51.983443,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:53.035651,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:54.043406,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:55.045698,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:56.099768,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:57.153081,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:58.253706,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:38:59.318670,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:00.398323,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:01.375947,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:02.406057,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:03.422698,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:04.486486,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:05.522600,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:06.606938,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:07.616115,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:08.553989,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:09.523734,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:10.585432,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:11.858883,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:13.107505,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:14.271296,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:15.410030,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:16.589945,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:17.744393,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:18.895963,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:19.990468,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:21.053251,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:22.157818,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:23.270465,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:24.306036,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:25.292164,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:26.278597,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 508.75)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:27.364269,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:28.549144,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:29.816368,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:31.088916,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:32.400903,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:33.693981,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:34.817144,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:35.829314,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:36.812096,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:37.851381,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:38.929249,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:40.017828,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:41.074094,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:42.105056,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:43.194197,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:44.271026,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:45.350049,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:46.414779,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:47.570163,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:48.678338,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:49.774649,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:50.882607,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:51.951658,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:53.038309,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:54.093718,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:55.105413,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:56.045443,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:57.013865,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:58.043718,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:39:59.104010,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:00.175311,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:01.221847,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:02.270265,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:03.242859,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:04.232600,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:05.153571,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:06.193135,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:07.184326,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 587.7777777777778)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:08.177778,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 557.5)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:09.110604,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 557.5)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:10.065228,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 557.5)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:11.035499,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 557.5)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:12.022899,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 557.5)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:12.991827,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 588.3333333333333)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:13.951662,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 588.3333333333333)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:14.892763,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 588.3333333333333)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:15.869867,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 588.3333333333333)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
04-01-2023 12:40:16.879954,"(3.3, 6.2, 4.609999999999999)","(3.9, 5.8, 4.283333333333333)","(10.0, 18.5, 14.514285714285714)","(91.0, 650.0, 588.3333333333333)","(2.9, 3.15, 2.995)","(9.0, 20.0, 18.8125)","(5.5, 9.0, 7.15)"
