,Alvarez Bale,Quimby Bale,Aston Senator,Sweet Assassin,Call Me Jim,Placid Hero,Ramstein Bale,Whiskey Reef
16-12-2022 14:30:47.546310,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:48.469444,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:49.382269,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:50.303097,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:51.222954,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:52.152076,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:53.093723,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:54.030715,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.914285714285715)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:54.970402,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.854545454545455)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:55.917005,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.854545454545455)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:56.836913,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.854545454545455)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.067741935483871)"
16-12-2022 14:30:57.752582,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.938461538461539)","(12.0, 36.0, 31.9375)","(4.4, 9.2, 8.184615384615384)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.35, 3.1636363636363636)"
16-12-2022 14:30:58.689629,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.938461538461539)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.1636363636363636)"
16-12-2022 14:30:59.627927,"(3.3, 4.5, 3.8375)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.938461538461539)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.1636363636363636)"
16-12-2022 14:31:00.568203,"(3.3, 4.5, 3.8454545454545452)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.2921875)"
16-12-2022 14:31:01.484213,"(3.3, 4.3, 4.177777777777777)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.279166666666667)"
16-12-2022 14:31:02.435333,"(3.3, 4.3, 4.177777777777777)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.279166666666667)"
16-12-2022 14:31:03.343847,"(3.3, 4.3, 4.177777777777777)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.181818181818182)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.279166666666667)"
16-12-2022 14:31:04.316654,"(3.3, 4.3, 4.177777777777777)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.181818181818182)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.279166666666667)"
16-12-2022 14:31:05.224328,"(3.3, 4.3, 4.177777777777777)","(21.0, 40.0, 25.125)","(10.0, 21.0, 16.90909090909091)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.181818181818182)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.279166666666667)"
16-12-2022 14:31:06.175302,"(3.3, 4.3, 4.128571428571428)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.279166666666667)"
16-12-2022 14:31:07.110343,"(3.3, 4.2, 3.8923076923076927)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.0, 10.92)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.2583333333333333)"
16-12-2022 14:31:08.031173,"(3.3, 4.2, 3.8923076923076927)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.2)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.2583333333333333)"
16-12-2022 14:31:08.955117,"(3.3, 4.2, 3.8923076923076927)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.2)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.2583333333333333)"
16-12-2022 14:31:09.882975,"(3.3, 4.2, 3.88)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.42608695652174)","(12.0, 36.0, 31.9375)","(4.4, 9.0, 8.3)","(10.0, 19.0, 18.81818181818182)","(3.1, 3.3, 3.2541666666666664)"
16-12-2022 14:31:10.806205,"(3.3, 3.95, 3.8041666666666667)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.832432432432432)","(12.0, 36.0, 32.53333333333333)","(4.4, 9.0, 8.3)","(10.0, 20.0, 19.5)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:11.747840,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.832432432432432)","(12.0, 36.0, 32.53333333333333)","(4.4, 9.0, 8.3)","(10.0, 21.0, 19.5)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:12.697014,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.832432432432432)","(12.0, 36.0, 34.916666666666664)","(4.4, 9.0, 8.55)","(10.0, 21.0, 20.3)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:13.626063,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 34.916666666666664)","(4.4, 9.0, 8.55)","(10.0, 21.0, 20.3)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:14.561962,"(3.3, 4.2, 4.0)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 34.916666666666664)","(4.4, 9.0, 8.2125)","(10.0, 21.0, 20.5)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:15.501905,"(3.3, 4.2, 4.0)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 34.916666666666664)","(4.4, 9.0, 8.721739130434782)","(10.0, 21.0, 20.142857142857142)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:16.429720,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 34.8)","(4.4, 9.0, 8.721739130434782)","(10.0, 21.0, 20.25)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:17.359519,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 34.8)","(4.4, 9.0, 8.721739130434782)","(10.0, 21.0, 20.25)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:18.272384,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 34.8)","(4.4, 9.0, 8.3)","(10.0, 21.0, 20.684210526315788)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:19.211971,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.703225806451613)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.3)","(10.0, 21.0, 20.684210526315788)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:20.153554,"(3.3, 4.1, 3.8727272727272726)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.336842105263159)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.3)","(10.0, 21.0, 20.684210526315788)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:21.080438,"(3.3, 4.1, 3.8249999999999997)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.08695652173913)","(7.0, 11.5, 10.53913043478261)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.3)","(10.0, 21.0, 20.684210526315788)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:22.017838,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.285714285714285)","(7.0, 11.5, 10.886111111111111)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.670588235294117)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:22.954251,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.285714285714285)","(7.0, 11.5, 10.886111111111111)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.670588235294117)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:23.884861,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.285714285714285)","(7.0, 11.5, 10.886111111111111)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.63076923076923)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:24.815371,"(3.3, 4.1, 3.8)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.285714285714285)","(7.0, 11.5, 10.763333333333334)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:25.751103,"(3.3, 4.1, 3.8)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.285714285714285)","(7.0, 11.5, 10.763333333333334)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:26.691293,"(3.3, 4.1, 3.8)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.285714285714285)","(7.0, 11.5, 10.763333333333334)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:27.633205,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:28.565392,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 35.25)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:29.470099,"(3.3, 3.95, 3.8071428571428574)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.0708333333333333)"
16-12-2022 14:31:30.416022,"(3.3, 4.1, 3.9307692307692306)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 9.0, 8.2)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.12)"
16-12-2022 14:31:31.316529,"(3.3, 4.1, 3.9307692307692306)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 9.0, 8.11111111111111)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.12)"
16-12-2022 14:31:32.252251,"(3.3, 4.1, 3.9307692307692306)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 9.0, 8.11111111111111)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.12)"
16-12-2022 14:31:33.173992,"(3.3, 4.1, 3.9307692307692306)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 9.0, 8.11111111111111)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.023076923076923)"
16-12-2022 14:31:34.110966,"(3.3, 4.1, 3.9307692307692306)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.0)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1875)"
16-12-2022 14:31:35.034083,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1875)"
16-12-2022 14:31:35.937015,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1875)"
16-12-2022 14:31:36.867525,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:37.810226,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:38.719243,"(3.3, 4.1, 3.9)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:39.658538,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.21)"
16-12-2022 14:31:40.579040,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.21)"
16-12-2022 14:31:41.500670,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.21)"
16-12-2022 14:31:42.429595,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:43.346253,"(3.3, 4.1, 3.92)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:44.254282,"(3.3, 4.1, 3.92)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:45.193645,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:46.104569,"(3.3, 3.95, 3.658333333333333)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:47.047302,"(3.3, 3.95, 3.658333333333333)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:47.986132,"(3.3, 3.95, 3.658333333333333)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.832142857142857)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:48.926689,"(3.3, 4.0, 3.666666666666667)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.529411764705882)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:49.837163,"(3.3, 4.0, 3.666666666666667)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.529411764705882)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:50.767271,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.529411764705882)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:51.689366,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.931034482758621)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:52.612956,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.9)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:53.536895,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 10.9)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:54.469159,"(3.3, 4.0, 3.840909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 11.5, 11.30952380952381)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:55.392382,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 12.38888888888889)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:56.338088,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 12.045454545454545)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:57.252967,"(3.3, 3.95, 3.8136363636363635)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 12.045454545454545)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:58.188889,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:31:59.110256,"(3.3, 4.0, 3.8181818181818183)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.190909090909091)"
16-12-2022 14:32:00.050174,"(3.3, 4.0, 3.8181818181818183)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.143478260869565)"
16-12-2022 14:32:00.968617,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(10.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.4, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1559999999999997)"
16-12-2022 14:32:01.881775,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(11.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.6, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1559999999999997)"
16-12-2022 14:32:02.786779,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(11.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.6, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1559999999999997)"
16-12-2022 14:32:03.728575,"(3.3, 3.95, 3.790909090909091)","(21.0, 40.0, 25.125)","(11.0, 21.0, 17.4)","(7.0, 12.5, 11.875)","(12.0, 36.0, 34.90909090909091)","(4.6, 8.8, 8.145454545454546)","(10.0, 22.0, 21.57894736842105)","(3.1, 3.3, 3.1559999999999997)"
