,Victa Lisa,Velocity Nikki,South Aussie Boy,Your Girl Airlie,Flaming Galah,Little Franky
06-01-2023 11:29:57.500553,"(2.3, 3.45, 2.91)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 91.0)"
06-01-2023 11:29:58.607948,"(2.3, 3.45, 2.91)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:29:59.866239,"(2.3, 3.45, 2.91)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:00.922459,"(2.3, 3.45, 2.91)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 9.484210526315788)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:01.993921,"(2.3, 3.45, 2.91)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:03.091951,"(2.3, 3.45, 2.91)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:04.206719,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:05.315597,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:06.446909,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:07.543250,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:08.640874,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:09.610727,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:10.578748,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 91.0)"
06-01-2023 11:30:11.618688,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:12.621579,"(2.3, 3.4, 2.925)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 103.0)"
06-01-2023 11:30:13.642106,"(2.3, 3.35, 2.90625)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:14.695142,"(2.3, 3.35, 2.90625)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:15.800181,"(2.3, 3.35, 2.90625)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:16.877316,"(2.3, 3.35, 2.90625)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 14.65)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:17.870115,"(2.3, 3.35, 2.90625)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 13.68)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:18.891033,"(2.3, 3.35, 2.90625)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 13.68)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:19.942606,"(2.3, 3.35, 3.1527777777777777)","(3.0, 6.2, 3.3846153846153846)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:21.065796,"(2.3, 3.35, 2.7750000000000004)","(3.0, 6.2, 4.892857142857143)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 103.0)"
06-01-2023 11:30:22.196890,"(2.3, 3.35, 2.7750000000000004)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 93.0)"
06-01-2023 11:30:23.307130,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:24.365234,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:25.415761,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:26.517348,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:27.652143,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:28.742925,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:29.766364,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:30.751067,"(2.3, 3.45, 3.055)","(3.0, 6.2, 4.937931034482759)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 93.0)"
06-01-2023 11:30:31.777742,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 94.0)"
06-01-2023 11:30:32.840939,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.6285714285714286)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 94.0)"
06-01-2023 11:30:33.846222,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 94.0)"
06-01-2023 11:30:34.932113,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 94.0)"
06-01-2023 11:30:36.081468,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 94.0)"
06-01-2023 11:30:37.065604,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 94.0)"
06-01-2023 11:30:38.053643,"(2.3, 3.45, 3.055)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 150.0, 85.33333333333334)"
06-01-2023 11:30:39.090535,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 180.0, 104.0)"
06-01-2023 11:30:40.112243,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 10.466666666666667)","(26.0, 170.0, 104.0)"
06-01-2023 11:30:41.135599,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 15.933333333333334)","(9.0, 17.0, 9.533333333333333)","(26.0, 170.0, 126.0)"
06-01-2023 11:30:42.127119,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.2, 3.430769230769231)","(3.8, 6.2, 5.088888888888889)","(10.0, 19.0, 17.46666666666667)","(9.0, 17.0, 10.0)","(26.0, 170.0, 148.0)"
06-01-2023 11:30:43.150009,"(2.3, 3.45, 2.7164285714285716)","(3.0, 6.2, 3.325)","(3.8, 6.2, 5.533333333333333)","(10.0, 19.0, 17.46666666666667)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 126.0)"
06-01-2023 11:30:44.158781,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 14.5)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 126.0)"
06-01-2023 11:30:45.136203,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 17.583333333333336)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 126.0)"
06-01-2023 11:30:46.217626,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 17.583333333333336)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 126.0)"
06-01-2023 11:30:47.336062,"(2.3, 3.45, 2.772857142857143)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 17.583333333333336)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 137.0)"
06-01-2023 11:30:48.535429,"(2.3, 3.45, 3.3600000000000003)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 17.583333333333336)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 123.19999999999999)"
06-01-2023 11:30:49.645557,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 17.583333333333336)","(9.0, 17.0, 9.484210526315788)","(26.0, 180.0, 137.0)"
06-01-2023 11:30:50.990933,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 4.6)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 17.583333333333336)","(9.0, 17.0, 9.484210526315788)","(26.0, 170.0, 137.0)"
06-01-2023 11:30:52.457559,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 3.375)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.0, 13.961538461538462)","(9.0, 17.0, 9.466666666666667)","(26.0, 170.0, 134.0)"
06-01-2023 11:30:53.613003,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 3.375)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 13.714285714285715)","(9.0, 12.5, 9.466666666666667)","(26.0, 150.0, 134.0)"
06-01-2023 11:30:54.771591,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 4.580357142857142)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 13.714285714285715)","(9.0, 12.5, 9.466666666666667)","(26.0, 150.0, 134.0)"
06-01-2023 11:30:55.955159,"(2.3, 3.2, 3.1715789473684213)","(3.0, 6.0, 4.7578125)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 13.5)","(9.0, 12.5, 9.466666666666667)","(26.0, 150.0, 134.0)"
06-01-2023 11:30:57.128351,"(2.3, 3.2, 2.9400000000000004)","(3.0, 6.0, 3.7777777777777777)","(3.8, 6.2, 5.485714285714286)","(10.0, 19.5, 13.5)","(9.0, 12.5, 12.533333333333333)","(26.0, 150.0, 134.0)"
06-01-2023 11:30:58.286057,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 3.7777777777777777)","(3.8, 6.2, 5.7)","(10.0, 19.5, 12.736842105263158)","(9.0, 14.5, 11.066666666666666)","(26.0, 150.0, 134.0)"
06-01-2023 11:30:59.433234,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 5.0600000000000005)","(3.8, 6.2, 5.7)","(10.0, 19.0, 11.879310344827587)","(9.0, 16.0, 10.08)","(26.0, 150.0, 134.0)"
06-01-2023 11:31:00.575801,"(2.3, 3.2, 3.137777777777778)","(3.0, 6.0, 5.1)","(3.8, 6.2, 5.7)","(10.0, 18.5, 12.722222222222221)","(9.0, 16.0, 10.08)","(26.0, 150.0, 134.0)"
06-01-2023 11:31:01.707672,"(2.3, 3.2, 3.125714285714286)","(3.0, 6.0, 5.4375)","(3.8, 6.2, 5.7)","(10.0, 18.5, 15.857142857142858)","(9.0, 16.0, 10.9)","(26.0, 150.0, 122.5)"
06-01-2023 11:31:02.821953,"(2.3, 3.2, 3.125714285714286)","(3.0, 5.9, 5.267647058823529)","(3.8, 6.2, 5.815384615384616)","(10.0, 18.0, 14.25)","(9.0, 15.5, 10.9)","(26.0, 150.0, 96.0)"
06-01-2023 11:31:03.903808,"(2.3, 3.2, 3.125714285714286)","(3.0, 5.9, 5.297058823529412)","(3.8, 6.2, 5.815384615384616)","(10.0, 18.0, 15.142857142857142)","(9.0, 15.5, 10.9)","(26.0, 150.0, 96.0)"
06-01-2023 11:31:05.002966,"(2.3, 3.2, 3.125714285714286)","(3.0, 5.9, 5.563793103448276)","(3.8, 6.2, 5.815384615384616)","(10.0, 17.0, 15.142857142857142)","(9.0, 15.5, 10.9)","(26.0, 150.0, 96.0)"
06-01-2023 11:31:06.052470,"(2.3, 3.2, 2.747692307692308)","(3.0, 5.9, 5.566666666666666)","(3.8, 6.2, 5.815384615384616)","(10.0, 17.0, 15.142857142857142)","(9.0, 15.5, 10.9)","(26.0, 150.0, 96.0)"
06-01-2023 11:31:06.982981,"(2.3, 3.1, 3.0233333333333334)","(3.0, 5.9, 5.429411764705883)","(3.8, 6.2, 5.644444444444445)","(10.0, 17.0, 15.142857142857142)","(9.0, 15.5, 10.9)","(26.0, 150.0, 65.6)"
06-01-2023 11:31:07.966952,"(2.3, 3.1, 3.0233333333333334)","(3.0, 5.9, 5.433333333333334)","(3.8, 6.2, 4.95)","(10.0, 17.0, 15.153846153846153)","(9.0, 15.5, 9.879999999999999)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:09.051065,"(2.3, 3.1, 2.85)","(3.0, 5.9, 5.530769230769231)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.153846153846153)","(9.0, 15.0, 10.566666666666666)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:10.137999,"(2.3, 3.1, 2.85)","(3.0, 5.9, 5.58)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.153846153846153)","(9.0, 14.5, 10.566666666666666)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:11.192259,"(2.3, 3.1, 2.85)","(3.0, 5.9, 5.58)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.153846153846153)","(9.0, 14.5, 10.566666666666666)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:12.244903,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.58)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.153846153846153)","(9.0, 14.5, 10.566666666666666)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:13.304398,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.58)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.153846153846153)","(9.0, 14.5, 10.566666666666666)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:14.335799,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.58)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.153846153846153)","(9.0, 14.5, 10.566666666666666)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:15.326389,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.58)","(3.8, 6.0, 4.85)","(10.0, 17.0, 15.9)","(9.0, 14.5, 10.142857142857142)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:16.249548,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 15.9)","(9.0, 14.0, 10.142857142857142)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:17.194137,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 15.9)","(9.0, 14.0, 10.142857142857142)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:18.184863,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 15.9)","(9.0, 14.0, 10.142857142857142)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:19.141672,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 15.9)","(9.0, 14.0, 9.575)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:20.297962,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 15.9)","(9.0, 12.5, 9.575)","(26.0, 160.0, 65.6)"
06-01-2023 11:31:21.414354,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 15.9)","(9.0, 12.5, 9.575)","(26.0, 160.0, 67.2)"
06-01-2023 11:31:22.464425,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.46)","(3.8, 5.9, 4.546153846153846)","(10.0, 17.0, 16.0)","(9.0, 12.5, 10.05)","(26.0, 160.0, 69.2)"
06-01-2023 11:31:23.702753,"(2.3, 3.05, 2.825)","(3.0, 5.9, 5.455555555555556)","(3.8, 5.7, 4.5)","(10.0, 17.0, 16.0)","(9.0, 11.5, 9.166666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:24.785878,"(2.3, 3.05, 2.9616666666666664)","(3.0, 5.9, 5.455555555555556)","(3.8, 5.7, 4.5)","(10.0, 17.0, 16.0)","(9.0, 12.0, 9.166666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:26.020326,"(2.3, 3.0, 2.6611764705882353)","(3.0, 5.9, 5.455555555555556)","(3.8, 5.7, 4.5)","(10.0, 17.0, 16.0)","(9.0, 12.0, 9.166666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:26.967035,"(2.3, 2.98, 2.75)","(3.0, 5.9, 5.455555555555556)","(3.8, 5.7, 4.5)","(10.0, 17.0, 16.0)","(9.0, 12.0, 9.166666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:27.903381,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.1000000000000005)","(3.8, 5.7, 4.5)","(10.0, 17.0, 16.0)","(9.0, 12.0, 9.166666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:28.825082,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.7, 4.5)","(10.0, 17.0, 16.0)","(9.0, 12.0, 9.416666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:29.812573,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.6, 4.333333333333333)","(10.0, 17.0, 16.0)","(9.0, 13.5, 10.066666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:30.778968,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.5, 4.6)","(10.0, 17.0, 16.0)","(9.0, 13.0, 10.066666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:31.797548,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.5, 4.6)","(10.0, 17.0, 16.0)","(9.0, 13.0, 10.066666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:32.892934,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.5, 4.6)","(10.0, 17.0, 16.0)","(9.0, 13.0, 9.48)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:33.962468,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.5, 4.6)","(10.0, 17.0, 16.0)","(9.0, 13.0, 9.48)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:34.964091,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.5, 4.6)","(10.0, 17.0, 16.0)","(9.0, 13.0, 9.48)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:35.953369,"(2.3, 2.94, 2.87)","(3.0, 5.9, 5.044444444444444)","(3.8, 5.5, 4.253846153846154)","(10.0, 17.0, 14.852941176470589)","(9.0, 13.0, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:36.904644,"(2.3, 2.92, 2.596923076923077)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.4, 4.223076923076923)","(10.0, 17.5, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:37.894528,"(2.3, 2.9, 2.8366666666666664)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.3, 4.5)","(10.0, 18.0, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:38.881251,"(2.3, 2.9, 2.8366666666666664)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.3, 4.5)","(10.0, 18.0, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:39.833697,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.3, 4.5)","(10.0, 18.0, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:40.738098,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.3, 4.5)","(10.0, 18.0, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:41.652406,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.3, 4.5)","(10.0, 18.0, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:42.527012,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.092307692307693)","(3.8, 5.3, 4.5)","(10.0, 18.0, 16.88888888888889)","(9.0, 12.5, 9.25)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:43.471375,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.0115384615384615)","(3.8, 5.2, 4.366666666666667)","(10.0, 18.0, 16.875)","(9.0, 14.0, 9.416666666666666)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:44.478293,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.0115384615384615)","(3.8, 5.1, 4.4)","(10.0, 18.0, 16.875)","(9.0, 13.5, 9.45)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:45.519354,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.3)","(3.8, 5.1, 4.4)","(10.0, 18.0, 16.875)","(9.0, 12.0, 9.45)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:46.466152,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.3)","(3.8, 5.1, 4.4)","(10.0, 18.0, 16.875)","(9.0, 12.0, 9.45)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:47.385705,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.3)","(3.8, 5.1, 4.4)","(10.0, 18.0, 16.875)","(9.0, 12.0, 9.45)","(26.0, 170.0, 69.2)"
06-01-2023 11:31:48.355444,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.3)","(3.8, 5.1, 4.4)","(10.0, 18.0, 16.875)","(9.0, 12.0, 9.45)","(26.0, 170.0, 86.0)"
06-01-2023 11:31:49.333684,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.3)","(3.8, 5.1, 4.4)","(10.0, 18.0, 16.875)","(9.0, 12.0, 9.45)","(26.0, 170.0, 86.0)"
06-01-2023 11:31:50.267143,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.0)","(3.8, 5.1, 4.4)","(10.0, 18.0, 15.0)","(9.0, 12.0, 9.45)","(26.0, 170.0, 86.0)"
06-01-2023 11:31:51.241538,"(2.3, 2.9, 2.6104761904761906)","(3.0, 5.9, 5.354545454545455)","(3.8, 4.9, 4.300000000000001)","(10.0, 18.5, 16.8125)","(9.0, 11.5, 9.083333333333332)","(26.0, 170.0, 86.0)"
