,Bakali Migaloo,Harvard Scholar,Hotspot Hero,Master Eduardo,Mepunga Riley,Little Zambora
11-01-2023 09:46:40.736794,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:41.621098,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:42.533897,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:43.518583,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:44.596667,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:45.565352,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:46.449428,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:47.397749,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:48.299288,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:49.221156,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:50.179547,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:51.139538,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:52.094926,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:53.111514,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:54.105508,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:55.121040,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:56.048529,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:57.068474,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:57.947864,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:58.885050,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:46:59.838756,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:00.770363,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:01.792296,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:02.716294,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:03.688254,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:04.570198,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:05.547593,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:06.533243,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:07.477060,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:08.515165,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:09.518067,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:10.585129,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:11.584516,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:12.484831,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:13.382080,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:14.428928,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:15.454071,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:16.458295,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9292682926829268)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:17.505165,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:18.503817,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:19.439643,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:20.403996,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:21.320968,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:22.279277,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:23.260915,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:24.302587,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:25.287897,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:26.284003,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:27.266890,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:28.289753,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:29.236750,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:30.211317,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:31.157377,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:32.063775,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:33.122119,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:34.167716,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:35.194719,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9475460122699386)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:36.311647,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:37.281412,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:38.206733,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:39.142146,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:40.045952,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:41.111329,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:42.114824,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:43.136138,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:44.182463,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:45.131212,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:46.038245,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:46.968923,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:48.039672,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:49.077142,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:50.117967,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:51.169138,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:52.146172,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:53.095253,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:54.071000,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:55.127217,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:56.212942,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:57.333816,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:58.286506,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:47:59.305180,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:00.325110,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:01.300884,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:02.336289,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:03.450052,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:04.489532,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.871428571428571)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:05.538041,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:06.670196,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:07.618625,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:08.547784,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:09.612624,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:10.560555,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:11.507004,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:12.432729,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:13.376164,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:14.278605,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:15.191900,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9447852760736195)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:16.177804,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:17.177142,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:18.170841,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:19.261559,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:20.245956,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:21.130664,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:22.019941,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:22.953764,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
11-01-2023 09:48:24.056896,"(4.6, 8.4, 4.9)","(4.6, 8.4, 4.705555555555555)","(21.0, 90.0, 55.5)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8224489795918366)","(14.0, 36.0, 30.404761904761905)"
