,Bucked Tooth,Unnamed Soldier,Roll Dem Bones,Grumpelstiltskin,Scotty Silver,Grand Fiber,Shackled,Fu Man Sue
07-01-2023 10:03:57.888863,"(7.5, 10.5, 10.01304347826087)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.833333333333334)","(2.5, 2.84, 2.8285714285714283)","(9.0, 13.5, 13.307692307692308)","(6.0, 6.8, 6.678787878787879)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 4.978571428571429)"
07-01-2023 10:03:59.069451,"(7.5, 10.5, 10.01304347826087)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.84, 2.8266666666666667)","(9.0, 13.5, 13.272727272727273)","(6.0, 6.8, 6.675)","(21.0, 75.0, 67.0)","(4.4, 5.2, 4.9675)"
07-01-2023 10:04:00.181062,"(7.5, 10.5, 10.138709677419355)","(21.0, 36.0, 35.55555555555556)","(9.0, 12.0, 11.818181818181818)","(2.5, 2.84, 2.8266666666666667)","(9.0, 13.5, 13.272727272727273)","(6.0, 6.8, 6.675)","(21.0, 75.0, 67.0)","(4.4, 5.2, 4.9675)"
07-01-2023 10:04:01.239807,"(7.5, 10.5, 10.138709677419355)","(21.0, 36.0, 35.55555555555556)","(9.0, 12.0, 11.818181818181818)","(2.5, 2.84, 2.8266666666666667)","(9.0, 13.5, 13.272727272727273)","(6.0, 6.8, 6.675)","(21.0, 75.0, 67.0)","(4.4, 5.2, 4.9675)"
07-01-2023 10:04:02.403294,"(7.5, 10.5, 10.069230769230769)","(21.0, 36.0, 35.55555555555556)","(9.0, 12.0, 11.818181818181818)","(2.5, 2.84, 2.832405063291139)","(9.0, 13.5, 13.272727272727273)","(6.0, 6.8, 6.675)","(21.0, 75.0, 67.0)","(4.4, 5.2, 4.9675)"
07-01-2023 10:04:03.534372,"(7.5, 10.5, 10.223076923076922)","(21.0, 36.0, 35.55555555555556)","(9.0, 12.0, 11.818181818181818)","(2.5, 2.84, 2.8141176470588234)","(9.0, 13.5, 13.307692307692308)","(6.0, 6.8, 6.666666666666666)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.2, 5.048)"
07-01-2023 10:04:04.628462,"(7.5, 10.5, 10.226785714285715)","(21.0, 36.0, 35.55555555555556)","(9.0, 12.0, 11.846153846153847)","(2.5, 2.84, 2.829333333333333)","(9.0, 13.5, 13.333333333333334)","(6.0, 6.8, 6.618181818181818)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.2, 4.997826086956522)"
07-01-2023 10:04:05.776206,"(7.5, 10.5, 10.089655172413794)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.666666666666666)","(2.5, 2.84, 2.8228571428571425)","(9.0, 13.5, 13.333333333333334)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.2, 4.997826086956522)"
07-01-2023 10:04:06.939756,"(7.5, 10.5, 10.22)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.590909090909092)","(2.5, 2.84, 2.8228571428571425)","(9.0, 13.5, 13.333333333333334)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:08.089054,"(7.5, 10.5, 10.22)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.8)","(2.5, 2.84, 2.8228571428571425)","(9.0, 13.5, 13.333333333333334)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:09.205127,"(7.5, 10.5, 10.200000000000001)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.84, 2.818378378378378)","(9.0, 13.5, 13.333333333333334)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:10.396967,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.84, 2.8157575757575755)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:11.585676,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.8147252747252747)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 65.76923076923077)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:12.700870,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.8147252747252747)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 65.76923076923077)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:13.855460,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.811878172588832)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.711111111111111)","(21.0, 75.0, 65.76923076923077)","(4.4, 5.2, 5.027777777777778)"
07-01-2023 10:04:15.001385,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.811878172588832)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.699999999999999)","(21.0, 75.0, 70.38461538461539)","(4.4, 5.2, 5.024528301886793)"
07-01-2023 10:04:16.122693,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.7941538461538458)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.672)","(21.0, 75.0, 70.38461538461539)","(4.4, 5.2, 5.024528301886793)"
07-01-2023 10:04:17.189266,"(7.5, 10.5, 10.153846153846153)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.7971929824561403)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.770370370370371)","(21.0, 75.0, 70.2)","(4.4, 5.2, 5.032432432432432)"
07-01-2023 10:04:18.295684,"(7.5, 11.0, 10.4)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.8)","(2.5, 2.8, 2.7971929824561403)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.770370370370371)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.2, 5.03)"
07-01-2023 10:04:19.366788,"(7.5, 11.0, 10.235294117647058)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.8, 2.800655737704918)","(9.0, 13.5, 13.375)","(6.0, 6.8, 6.564705882352941)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.2, 5.038095238095238)"
07-01-2023 10:04:20.440985,"(7.5, 11.0, 10.235294117647058)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8028571428571425)","(9.0, 13.5, 13.461538461538462)","(6.0, 6.8, 6.618181818181818)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.0418604651162795)"
07-01-2023 10:04:21.534561,"(7.5, 11.0, 10.1875)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8052631578947365)","(9.0, 13.5, 13.4375)","(6.0, 6.8, 6.618181818181818)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.0793103448275865)"
07-01-2023 10:04:22.704112,"(7.5, 11.0, 10.1875)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8019847328244274)","(9.0, 13.5, 13.428571428571429)","(6.0, 6.8, 6.618181818181818)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.080701754385965)"
07-01-2023 10:04:23.858711,"(7.5, 11.5, 10.642857142857142)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8019847328244274)","(9.0, 13.5, 13.464285714285714)","(6.0, 6.8, 6.618181818181818)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.080701754385965)"
07-01-2023 10:04:24.957396,"(7.5, 11.5, 10.642857142857142)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8019847328244274)","(9.0, 13.5, 13.464285714285714)","(6.0, 6.8, 6.618181818181818)","(21.0, 75.0, 65.0)","(4.4, 5.2, 5.080701754385965)"
07-01-2023 10:04:26.034626,"(7.5, 11.5, 10.642857142857142)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.818181818181818)","(2.5, 2.82, 2.8019847328244274)","(9.0, 13.5, 13.464285714285714)","(6.0, 6.8, 6.682352941176471)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.2, 5.067647058823529)"
07-01-2023 10:04:27.168451,"(7.5, 11.5, 10.642857142857142)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.857142857142858)","(2.5, 2.82, 2.8099999999999996)","(9.0, 13.5, 13.464285714285714)","(6.0, 6.8, 6.682352941176471)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.1, 5.108108108108108)"
07-01-2023 10:04:28.198033,"(7.5, 11.5, 10.45)","(21.0, 36.0, 35.666666666666664)","(9.0, 12.0, 11.857142857142858)","(2.5, 2.82, 2.8099999999999996)","(9.0, 13.5, 13.464285714285714)","(6.0, 6.8, 6.682352941176471)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.2, 5.077999999999999)"
07-01-2023 10:04:29.285079,"(7.5, 11.5, 10.45)","(21.0, 36.0, 35.0)","(9.0, 12.0, 11.857142857142858)","(2.5, 2.82, 2.814285714285714)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.682352941176471)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.1, 5.077999999999999)"
07-01-2023 10:04:30.409707,"(7.5, 11.0, 10.6)","(21.0, 36.0, 35.0)","(9.0, 12.0, 11.857142857142858)","(2.5, 2.82, 2.810344827586207)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.862962962962963)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.1, 5.111688311688312)"
07-01-2023 10:04:31.488774,"(7.5, 11.0, 10.6)","(21.0, 36.0, 35.0)","(9.0, 12.0, 11.857142857142858)","(2.5, 2.82, 2.8066666666666666)","(9.0, 13.5, 13.46875)","(6.0, 7.0, 6.640000000000001)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.2, 5.078431372549019)"
07-01-2023 10:04:32.569895,"(7.5, 11.0, 10.333333333333334)","(21.0, 36.0, 35.0)","(9.0, 12.0, 11.75)","(2.5, 2.82, 2.8066666666666666)","(9.0, 13.5, 13.46875)","(6.0, 7.0, 6.676923076923077)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.1, 5.111688311688312)"
07-01-2023 10:04:33.639226,"(7.5, 11.0, 10.666666666666666)","(21.0, 36.0, 35.0)","(9.0, 12.0, 11.75)","(2.5, 2.82, 2.8066666666666666)","(9.0, 13.5, 13.46875)","(6.0, 7.0, 6.705882352941177)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.2, 5.111688311688312)"
07-01-2023 10:04:34.721977,"(7.5, 11.0, 10.5)","(21.0, 36.0, 35.0)","(9.0, 12.0, 11.729166666666666)","(2.5, 2.82, 2.8066666666666666)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.705882352941177)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.2, 5.111688311688312)"
07-01-2023 10:04:35.755854,"(7.5, 10.5, 10.3)","(21.0, 38.0, 34.5)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8066666666666666)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.705882352941177)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.111688311688312)"
07-01-2023 10:04:36.793455,"(7.5, 10.5, 10.3)","(21.0, 38.0, 34.5)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8028571428571425)","(9.0, 13.5, 13.476190476190476)","(6.0, 6.8, 6.705882352941177)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.111688311688312)"
07-01-2023 10:04:37.865985,"(7.5, 10.5, 10.284615384615385)","(21.0, 38.0, 34.5)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8028571428571425)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.705882352941177)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.076363636363636)"
07-01-2023 10:04:38.937628,"(7.5, 11.0, 10.916666666666666)","(21.0, 38.0, 34.5)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.82, 2.8028571428571425)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.705882352941177)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.0162162162162165)"
07-01-2023 10:04:40.038287,"(7.5, 11.0, 10.9375)","(21.0, 38.0, 34.5)","(9.0, 12.0, 11.8)","(2.5, 2.82, 2.783453237410072)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.666666666666667)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.18)"
07-01-2023 10:04:41.182479,"(7.5, 11.0, 10.916666666666666)","(21.0, 38.0, 35.375)","(9.0, 12.0, 11.8)","(2.5, 2.8, 2.78248730964467)","(9.0, 13.5, 13.464285714285714)","(6.0, 6.8, 6.452173913043478)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.18)"
07-01-2023 10:04:42.304625,"(7.5, 11.0, 10.916666666666666)","(21.0, 38.0, 35.375)","(9.0, 12.0, 11.8)","(2.5, 2.8, 2.78248730964467)","(9.0, 13.5, 13.464285714285714)","(6.0, 7.0, 6.452173913043478)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.175342465753425)"
07-01-2023 10:04:43.325443,"(7.5, 11.0, 10.916666666666666)","(21.0, 38.0, 35.45454545454545)","(9.0, 12.0, 11.8)","(2.5, 2.8, 2.782170542635659)","(9.0, 13.5, 13.46875)","(6.0, 7.0, 6.64)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.176923076923077)"
07-01-2023 10:04:44.434475,"(7.5, 11.0, 10.947368421052632)","(21.0, 38.0, 35.0)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.8, 2.7798850574712644)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.64)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.176923076923077)"
07-01-2023 10:04:45.497260,"(7.5, 11.0, 10.947368421052632)","(21.0, 38.0, 35.0)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.78, 2.7798850574712644)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.64)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 5.176923076923077)"
07-01-2023 10:04:46.496447,"(7.5, 11.5, 11.2)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.78, 2.7798850574712644)","(9.0, 13.5, 13.46875)","(6.0, 6.8, 6.64)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 5.178313253012048)"
07-01-2023 10:04:47.629641,"(7.5, 11.0, 10.875)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.78, 2.7754807692307693)","(9.0, 13.5, 13.692307692307692)","(6.0, 6.8, 6.64)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 5.178313253012048)"
07-01-2023 10:04:48.767807,"(7.5, 11.0, 10.875)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.833333333333334)","(2.5, 2.78, 2.7754807692307693)","(9.0, 14.0, 13.692307692307692)","(6.0, 6.8, 6.64)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 5.178313253012048)"
07-01-2023 10:04:49.804496,"(7.5, 11.0, 10.875)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.714285714285714)","(2.5, 2.78, 2.7754807692307693)","(9.0, 14.0, 13.692307692307692)","(6.0, 6.8, 6.64)","(21.0, 75.0, 66.11111111111111)","(4.4, 5.2, 5.176470588235294)"
07-01-2023 10:04:50.816296,"(7.5, 11.0, 10.875)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.714285714285714)","(2.5, 2.78, 2.7754807692307693)","(9.0, 14.0, 13.692307692307692)","(6.0, 6.8, 6.64)","(21.0, 75.0, 66.11111111111111)","(4.4, 5.2, 5.176470588235294)"
07-01-2023 10:04:51.862273,"(7.5, 11.0, 10.875)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.714285714285714)","(2.5, 2.78, 2.775533980582524)","(9.0, 14.0, 13.692307692307692)","(6.0, 6.8, 6.64)","(21.0, 75.0, 67.5)","(4.4, 5.2, 5.176470588235294)"
07-01-2023 10:04:52.925232,"(7.5, 11.0, 10.636363636363637)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.714285714285714)","(2.5, 2.78, 2.775837104072398)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.64)","(21.0, 75.0, 67.5)","(4.4, 5.2, 5.128888888888889)"
07-01-2023 10:04:54.014267,"(7.5, 11.0, 10.5)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.714285714285714)","(2.5, 2.78, 2.775837104072398)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.7)","(21.0, 75.0, 67.5)","(4.4, 5.2, 5.12)"
07-01-2023 10:04:55.171169,"(7.5, 11.0, 10.272727272727273)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.714285714285714)","(2.5, 2.78, 2.7806607929515414)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.64)","(21.0, 75.0, 64.0909090909091)","(4.4, 5.2, 5.12)"
07-01-2023 10:04:56.283639,"(7.5, 11.0, 10.31578947368421)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.59375)","(2.5, 2.8, 2.7806607929515414)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.64)","(21.0, 75.0, 69.54545454545455)","(4.4, 5.2, 5.12)"
07-01-2023 10:04:57.333182,"(7.5, 11.0, 10.375)","(21.0, 38.0, 35.333333333333336)","(9.0, 12.0, 11.59375)","(2.5, 2.8, 2.7806607929515414)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.64)","(21.0, 75.0, 69.13043478260869)","(4.4, 5.2, 5.079245283018868)"
07-01-2023 10:04:58.481862,"(7.5, 11.0, 10.375)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.578947368421053)","(2.5, 2.8, 2.7806607929515414)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.7)","(21.0, 75.0, 69.13043478260869)","(4.4, 5.2, 5.120408163265306)"
07-01-2023 10:04:59.582447,"(7.5, 11.0, 10.8)","(21.0, 38.0, 36.18181818181818)","(9.0, 12.0, 11.578947368421053)","(2.5, 2.8, 2.7806607929515414)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.64)","(21.0, 75.0, 69.13043478260869)","(4.4, 5.2, 5.120408163265306)"
07-01-2023 10:05:00.624460,"(7.5, 11.0, 10.8)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.578947368421053)","(2.5, 2.8, 2.7806607929515414)","(9.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.64)","(21.0, 75.0, 69.13043478260869)","(4.4, 5.2, 5.120408163265306)"
07-01-2023 10:05:01.742354,"(7.5, 11.0, 10.8)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.578947368421053)","(2.5, 2.8, 2.7812605042016805)","(9.0, 14.0, 13.652173913043478)","(6.0, 6.8, 6.64)","(21.0, 75.0, 69.13043478260869)","(4.4, 5.2, 5.120408163265306)"
07-01-2023 10:05:02.888928,"(7.5, 11.0, 10.23076923076923)","(21.0, 38.0, 36.18181818181818)","(9.0, 12.0, 11.578947368421053)","(2.5, 2.8, 2.7532167832167835)","(9.0, 14.0, 13.692307692307692)","(6.0, 6.8, 6.571428571428571)","(21.0, 75.0, 69.375)","(4.4, 5.2, 5.123809523809523)"
07-01-2023 10:05:04.040906,"(7.5, 11.0, 10.23076923076923)","(21.0, 38.0, 36.18181818181818)","(9.0, 12.0, 11.636363636363637)","(2.5, 2.8, 2.7532167832167835)","(9.0, 14.0, 13.692307692307692)","(6.0, 6.8, 6.617021276595745)","(21.0, 75.0, 69.375)","(4.4, 5.2, 5.133333333333333)"
07-01-2023 10:05:05.219617,"(7.5, 11.0, 10.272727272727273)","(21.0, 38.0, 36.18181818181818)","(9.0, 12.0, 11.59375)","(2.5, 2.8, 2.7532167832167835)","(9.0, 14.0, 13.692307692307692)","(6.0, 7.0, 6.526315789473684)","(21.0, 75.0, 64.61538461538461)","(4.4, 5.2, 5.148717948717948)"
07-01-2023 10:05:06.405544,"(7.5, 11.0, 10.5)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.8, 2.772808988764045)","(9.0, 14.0, 13.714285714285714)","(6.0, 7.0, 6.576470588235295)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.1661016949152545)"
07-01-2023 10:05:07.544737,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.714285714285714)","(6.0, 7.0, 6.576470588235295)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.1661016949152545)"
07-01-2023 10:05:08.663764,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.576470588235295)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.155555555555556)"
07-01-2023 10:05:09.768044,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.576470588235295)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.155555555555556)"
07-01-2023 10:05:10.909050,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.576470588235295)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.15)"
07-01-2023 10:05:12.076247,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.576470588235295)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.151219512195122)"
07-01-2023 10:05:13.144857,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.566666666666667)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.151219512195122)"
07-01-2023 10:05:14.211774,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.566666666666667)","(21.0, 75.0, 70.78125)","(4.4, 5.2, 5.151219512195122)"
07-01-2023 10:05:15.374855,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.772808988764045)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.7214285714285715)","(21.0, 75.0, 65.35714285714286)","(4.4, 5.2, 5.141176470588235)"
07-01-2023 10:05:16.525661,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.628571428571428)","(2.5, 2.78, 2.7713513513513512)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.76)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.141176470588235)"
07-01-2023 10:05:17.622665,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.564102564102564)","(2.5, 2.78, 2.779322033898305)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.76)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.141176470588235)"
07-01-2023 10:05:18.750866,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.564102564102564)","(2.5, 2.78, 2.779459459459459)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.76)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.141176470588235)"
07-01-2023 10:05:19.905075,"(7.5, 11.0, 10.666666666666666)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.055555555555555)","(2.5, 2.78, 2.7227848101265826)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.76)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.141176470588235)"
07-01-2023 10:05:21.060467,"(7.5, 11.0, 10.75)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.055555555555555)","(2.5, 2.74, 2.7227848101265826)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.76)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.141176470588235)"
07-01-2023 10:05:22.179267,"(7.5, 11.0, 10.75)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.227272727272727)","(2.5, 2.78, 2.751578947368421)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.76)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.152380952380953)"
07-01-2023 10:05:23.288457,"(7.5, 11.0, 10.75)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.227272727272727)","(2.5, 2.78, 2.751578947368421)","(9.0, 14.0, 13.74074074074074)","(6.0, 7.0, 6.933333333333334)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.157446808510638)"
07-01-2023 10:05:24.384315,"(7.5, 11.0, 10.75)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.3125)","(2.5, 2.78, 2.735)","(9.0, 14.0, 13.73076923076923)","(6.0, 7.0, 6.926315789473684)","(21.0, 75.0, 70.0)","(4.4, 5.2, 5.157446808510638)"
07-01-2023 10:05:25.400112,"(7.5, 11.0, 10.75)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.3125)","(2.5, 2.78, 2.735)","(9.0, 14.0, 13.73076923076923)","(6.0, 7.2, 7.142857142857143)","(21.0, 75.0, 71.02941176470588)","(4.4, 5.2, 5.157446808510638)"
07-01-2023 10:05:26.527188,"(7.5, 11.0, 10.727272727272727)","(21.0, 38.0, 36.333333333333336)","(9.0, 12.0, 11.3125)","(2.5, 2.78, 2.735)","(9.0, 14.0, 13.73076923076923)","(6.0, 7.2, 6.84)","(21.0, 75.0, 71.02941176470588)","(4.4, 5.2, 5.157446808510638)"
